step,bear_target,bear_other,w_cmd,on_target
1,-15.4,19.1,-0.120,1
2,-15.0,20.0,-0.194,1
3,-14.4,21.0,-0.152,1
4,-13.7,22.2,-0.111,1
5,-13.0,23.2,-0.053,1
6,-12.5,24.3,-0.046,1
7,-12.2,25.1,-0.038,1
8,-12.0,25.9,0.082,1
9,-11.8,26.7,0.111,1
10,-11.8,27.3,0.082,1
11,-12.0,27.8,-0.038,1
12,-12.3,28.1,-0.097,1
13,-12.4,28.6,-0.217,1
14,-12.5,29.3,-0.296,1
15,-12.2,30.2,-0.337,1
16,-11.8,31.3,-0.370,1
17,-11.2,32.6,-0.302,1
18,-10.4,34.1,-0.182,1
19,-9.7,35.6,-0.062,1
20,-9.2,37.0,0.058,1
21,-9.0,37.9,0.048,1
22,-9.3,38.5,-0.009,1
23,-9.7,39.1,-0.035,1
24,-10.2,39.7,-0.094,1
25,-10.6,40.4,-0.102,1
26,-11.0,41.1,-0.143,1
27,-11.5,42.0,-0.123,1
28,-11.9,42.9,-0.117,1
29,-12.4,43.9,-0.140,1
30,-12.9,44.8,-0.032,1
31,-13.5,45.8,-0.069,1
32,-14.3,46.0,-0.060,1
33,-15.2,46.3,-0.141,1
34,-16.1,46.8,-0.169,1
35,-17.1,47.2,-0.192,1
36,-17.8,47.4,-0.246,1
37,-18.6,47.6,-0.232,1
38,-19.3,47.7,-0.352,1
39,-20.1,47.6,-0.472,1
40,-20.7,47.4,-0.567,1
41,-20.9,47.5,-0.532,1
42,-20.7,47.7,-0.514,1
43,-20.4,47.8,-0.519,1
44,-20.2,47.8,-0.558,1
45,-19.8,47.7,-0.559,1
46,-19.4,47.5,-0.590,1
47,-18.9,47.4,-0.600,1
48,-18.2,47.4,-0.480,1
49,-17.4,47.5,-0.459,1
50,-16.7,47.5,-0.443,1
51,-16.3,47.4,-0.379,1
52,-16.1,47.0,-0.396,1
53,-16.1,46.5,-0.429,1
54,-16.2,45.9,-0.405,1
55,-16.3,45.2,-0.482,1
56,-16.6,44.5,-0.410,1
57,-16.7,43.9,-0.459,1
58,-16.9,43.3,-0.339,1
59,-17.0,42.7,-0.323,1
60,-17.4,41.9,-0.380,1
61,-18.0,40.9,-0.472,1
62,-18.6,39.9,-0.573,1
63,-19.0,39.2,-0.600,1
64,-19.4,38.3,-0.600,1
65,-19.5,37.9,-0.600,1
66,-19.4,38.0,-0.600,1
67,-19.2,38.4,-0.600,1
68,-18.8,39.1,-0.600,1
69,-18.3,39.6,-0.590,1
70,-17.8,40.4,-0.534,1
71,-17.2,40.9,-0.503,1
72,-17.0,41.5,-0.471,1
73,-17.0,41.5,-0.484,1
74,-17.0,41.7,-0.600,1
75,-17.1,41.7,-0.580,1
76,-17.0,41.8,-0.600,1
77,-16.8,42.3,-0.480,1
78,-16.5,42.6,-0.600,1
79,-16.4,42.7,-0.585,1
80,-16.3,43.2,-0.555,1
81,-16.2,43.4,-0.554,1
82,-16.0,43.5,-0.507,1
83,-16.0,43.9,-0.501,1
84,-15.9,44.0,-0.541,1
85,-15.9,44.1,-0.481,1
86,-15.9,44.2,-0.539,1
87,-16.1,44.1,-0.513,1
88,-16.3,44.0,-0.393,1
89,-16.5,44.1,-0.476,1
90,-16.7,43.9,-0.498,1
91,-16.9,43.9,-0.566,1
92,-17.0,43.8,-0.476,1
93,-17.0,44.0,-0.489,1
94,-17.1,44.0,-0.502,1
95,-17.1,43.8,-0.509,1
96,-17.2,43.6,-0.518,1
