step,bear_target,bear_other,w_cmd,on_target
1,-17.0,15.2,0.052,0
2,-17.1,15.2,-0.018,0
3,-17.1,14.7,-0.138,0
4,-16.9,13.9,-0.213,0
5,-16.1,13.2,-0.203,0
6,-15.3,12.7,-0.323,0
7,-14.4,12.2,-0.258,0
8,-13.6,12.2,-0.268,0
9,-13.2,12.6,-0.148,0
10,-12.8,13.0,-0.169,1
11,-12.5,13.3,-0.273,1
12,-12.3,13.5,-0.253,1
13,-12.0,13.9,-0.268,1
14,-11.7,14.2,-0.271,1
15,-11.3,14.5,-0.196,1
16,-10.9,14.9,-0.145,1
17,-10.7,15.2,-0.117,1
18,-10.7,15.7,-0.112,1
19,-10.9,16.1,0.008,1
20,-11.0,16.4,0.106,1
21,-11.0,16.5,0.009,1
22,-11.0,16.5,-0.041,1
23,-10.9,16.6,-0.161,1
24,-11.1,16.9,-0.248,1
25,-11.2,17.4,-0.267,1
26,-11.0,17.8,-0.156,1
27,-10.7,18.2,-0.117,1
28,-10.4,18.4,0.003,1
29,-10.6,18.8,-0.023,1
30,-10.8,19.1,-0.029,1
31,-10.9,19.3,-0.019,1
32,-10.9,19.3,-0.003,1
33,-11.0,19.6,-0.123,1
34,-11.2,20.0,-0.166,1
35,-11.1,20.1,-0.130,1
36,-11.1,20.5,-0.123,1
37,-11.2,20.9,-0.122,1
38,-11.1,21.2,-0.109,1
39,-11.1,21.7,0.011,1
40,-11.1,22.1,0.131,1
41,-11.2,22.7,0.011,1
42,-11.4,23.2,-0.109,1
43,-11.7,23.8,-0.229,1
44,-11.9,24.3,-0.109,1
45,-11.7,24.5,0.011,1
46,-12.0,25.2,0.131,1
47,-12.5,25.6,0.251,1
48,-13.2,25.7,0.371,1
49,-14.1,25.7,0.251,1
50,-15.3,25.2,0.131,1
51,-16.6,24.8,0.011,1
52,-17.7,24.6,0.131,1
53,-19.0,24.1,0.251,1
54,-20.4,23.5,0.131,1
55,-21.9,22.6,0.251,1
56,-23.5,21.4,0.371,0
57,-25.2,20.1,0.491,0
58,-27.2,18.2,0.490,0
59,-29.3,16.6,0.370,0
60,-31.2,14.7,0.250,0
61,-33.3,12.9,0.130,0
62,-35.0,11.4,0.010,0
63,-36.5,10.1,-0.110,0
64,-38.0,9.0,-0.230,0
65,-39.4,7.7,-0.350,0
66,-40.6,6.5,-0.470,0
67,-41.6,5.6,-0.536,0
68,-42.2,4.9,-0.501,0
69,-42.6,4.8,-0.600,0
70,-43.1,4.7,-0.600,0
71,-43.5,4.6,-0.600,0
72,-43.7,4.7,-0.600,0
73,-43.9,4.8,-0.600,0
74,-44.3,4.8,-0.600,0
75,-45.1,4.4,-0.600,0
76,-46.0,4.2,-0.600,0
77,-46.9,3.7,-0.600,0
78,-47.6,3.7,-0.600,0
79,-48.4,3.3,-0.600,0
80,-49.2,2.8,-0.600,0
81,-50.2,2.7,-0.600,0
82,-51.1,2.1,-0.600,0
83,-52.1,1.9,-0.600,0
84,-53.2,1.7,-0.600,0
85,-54.3,1.0,-0.600,0
86,-55.6,0.5,-0.600,0
87,-56.9,-0.3,-0.600,0
88,-58.2,-0.8,-0.600,0
89,-59.5,-1.6,-0.600,0
90,-60.8,-2.1,-0.600,0
91,-62.2,-2.5,-0.600,0
92,-62.9,-2.9,-0.600,0
93,-62.5,-2.5,-0.600,0
94,-62.1,-2.2,-0.600,0
95,-61.7,-1.8,-0.600,0
96,-61.3,-1.4,-0.600,0
97,-60.8,-0.9,-0.600,0
98,-60.2,-0.4,-0.600,0
99,-59.5,0.3,-0.600,0
100,-58.8,0.9,-0.600,0
101,-58.0,1.7,-0.600,0
102,-57.2,2.4,-0.600,0
103,-56.2,3.3,-0.600,0
104,-55.4,4.0,-0.600,0
105,-54.4,4.9,-0.600,0
106,-53.5,5.5,-0.600,0
107,-52.3,6.5,-0.600,0
108,-51.2,7.9,-0.600,0
109,-50.6,9.1,-0.480,0
110,-50.1,9.9,-0.360,0
111,-49.1,10.8,-0.480,0
112,-48.4,11.6,-0.600,0
113,-47.5,12.5,-0.600,0
114,-46.4,13.6,-0.600,0
115,-45.2,14.7,-0.600,0
116,-44.1,15.9,-0.508,0
117,-43.2,16.9,-0.509,0
118,-42.4,17.6,-0.600,0
119,-41.7,18.2,-0.600,0
120,-40.9,19.0,-0.600,0
121,-40.3,19.8,-0.600,0
122,-39.5,20.5,-0.600,0
123,-38.8,21.1,-0.600,0
124,-38.1,21.9,-0.600,0
125,-37.2,22.7,-0.600,0
126,-36.5,23.3,-0.600,0
127,-35.7,24.0,-0.600,0
128,-35.1,24.3,-0.600,0
129,-34.6,24.7,-0.600,0
130,-34.1,25.0,-0.600,0
131,-33.6,25.4,-0.480,0
132,-33.0,25.9,-0.360,0
133,-32.7,26.0,-0.240,0
134,-32.6,26.1,-0.120,0
135,-32.5,26.2,0.000,0
