step,bear_target,bear_other,w_cmd,on_target
1,-16.0,16.2,-0.120,1
2,-16.0,16.2,0.000,1
3,-16.9,16.2,0.120,0
4,-17.9,16.2,0.240,0
5,-18.8,16.2,0.201,0
6,-19.8,16.1,0.183,0
7,-20.8,16.0,0.232,0
8,-21.7,16.0,0.207,0
9,-22.7,16.0,0.087,0
10,-23.6,16.5,-0.033,0
11,-24.4,17.0,-0.153,0
12,-25.1,17.5,-0.033,0
13,-25.8,18.0,-0.066,0
14,-26.5,18.4,-0.186,0
15,-27.0,18.7,-0.171,0
16,-27.5,19.0,-0.237,0
17,-27.8,19.2,-0.196,0
18,-28.1,19.3,-0.241,0
19,-28.2,19.4,-0.121,0
20,-28.2,19.5,-0.067,0
21,-28.3,19.3,-0.187,0
22,-28.4,19.2,-0.307,0
23,-28.6,19.1,-0.427,0
24,-28.8,19.1,-0.455,0
25,-28.9,19.2,-0.551,0
26,-29.0,19.4,-0.431,0
27,-29.2,19.6,-0.407,0
28,-29.5,19.8,-0.420,0
29,-29.8,20.0,-0.300,0
30,-30.2,20.2,-0.285,0
31,-30.6,20.4,-0.165,0
32,-31.1,20.5,-0.045,0
33,-31.8,20.6,0.075,0
34,-32.4,20.7,0.007,0
35,-33.2,20.8,0.127,0
36,-34.0,20.9,0.242,0
37,-34.4,21.0,0.161,0
38,-34.7,21.1,0.254,0
39,-35.0,21.2,0.134,0
40,-35.4,21.4,0.064,0
41,-35.6,21.6,-0.056,0
42,-35.8,21.8,-0.176,0
43,-35.9,22.1,-0.056,0
44,-36.0,22.4,0.064,0
45,-36.2,22.8,0.184,0
46,-36.3,23.1,0.264,0
47,-36.5,23.4,0.384,0
48,-36.6,23.4,0.448,0
49,-36.8,23.3,0.491,0
50,-36.9,23.1,0.502,0
51,-36.9,22.9,0.490,0
52,-37.0,22.9,0.512,0
53,-37.2,22.8,0.557,0
54,-37.5,22.5,0.541,0
55,-37.7,22.2,0.600,0
56,-37.9,22.0,0.600,0
57,-38.2,21.7,0.600,0
58,-38.3,21.4,0.594,0
59,-38.5,21.2,0.600,0
60,-38.9,21.1,0.573,0
61,-39.2,20.8,0.501,0
62,-39.4,20.5,0.436,0
63,-39.6,20.4,0.393,0
64,-39.8,20.1,0.273,0
65,-39.9,20.0,0.153,0
66,-39.8,19.5,0.033,0
67,-39.9,19.2,-0.087,0
68,-39.9,19.2,-0.207,0
69,-39.9,19.2,-0.087,0
70,-39.8,19.3,0.033,0
71,-39.8,19.3,0.153,0
72,-39.9,19.3,0.033,0
73,-40.2,19.3,-0.087,0
74,-40.2,19.3,-0.207,0
75,-40.2,19.3,-0.327,0
76,-40.1,19.3,-0.447,0
77,-39.9,19.0,-0.567,0
78,-39.7,18.9,-0.600,0
79,-39.4,19.2,-0.480,0
80,-39.6,19.1,-0.600,0
81,-40.1,19.0,-0.600,0
82,-40.7,19.3,-0.600,0
83,-40.3,19.7,-0.600,0
84,-40.0,19.9,-0.600,0
85,-39.8,20.2,-0.600,0
86,-39.5,20.5,-0.600,0
87,-39.2,20.7,-0.600,0
88,-39.0,21.0,-0.600,0
89,-38.7,21.3,-0.480,0
90,-38.4,21.5,-0.360,0
91,-38.2,21.8,-0.240,0
92,-38.1,21.6,-0.120,0
93,-38.0,21.6,0.000,0
94,-38.0,21.6,-0.120,0
95,-38.0,21.7,-0.240,0
96,-38.0,21.7,-0.360,0
97,-37.9,21.8,-0.480,0
98,-37.8,21.9,-0.600,0
99,-37.7,22.1,-0.480,0
100,-37.3,22.5,-0.600,0
101,-36.9,22.7,-0.600,0
102,-36.6,22.7,-0.600,0
103,-36.3,23.0,-0.600,0
104,-36.6,22.9,-0.600,0
105,-36.8,23.0,-0.600,0
106,-36.4,23.6,-0.600,0
107,-35.5,24.4,-0.600,0
108,-34.8,25.2,-0.600,0
109,-33.8,26.1,-0.600,0
110,-32.6,27.3,-0.480,0
111,-31.3,28.7,-0.360,0
112,-29.9,30.0,-0.240,1
113,-28.6,31.3,-0.120,1
114,-27.8,31.6,0.000,1
115,-27.3,32.1,0.120,1
116,-27.3,32.2,0.240,1
117,-27.7,32.1,0.360,1
118,-28.2,31.0,0.344,1
119,-29.4,29.9,0.228,1
120,-30.8,28.9,0.108,0
121,-31.6,28.4,-0.012,0
122,-31.8,28.2,-0.132,0
123,-31.7,28.3,-0.252,0
