step,bear_target,bear_other,w_cmd,on_target
1,19.4,-15.7,-0.005,0
2,20.3,-15.2,-0.093,0
3,21.1,-14.8,-0.114,0
4,22.0,-14.4,-0.073,0
5,22.8,-14.1,0.047,0
6,23.6,-13.8,0.090,0
7,24.3,-13.7,0.028,0
8,24.9,-13.7,0.148,0
9,25.5,-13.7,0.268,0
10,26.0,-13.9,0.257,0
11,26.3,-14.2,0.168,0
12,26.7,-14.5,0.127,0
13,27.1,-14.7,0.114,0
14,27.5,-15.0,0.106,0
15,28.0,-15.2,0.123,0
16,28.4,-15.5,0.235,0
17,28.9,-15.8,0.194,0
18,29.3,-16.1,0.196,0
19,29.8,-16.4,0.316,0
20,30.3,-16.7,0.436,0
21,30.8,-17.2,0.324,0
22,31.2,-17.7,0.342,0
23,31.8,-18.2,0.257,0
24,32.3,-18.8,0.224,0
25,32.8,-19.5,0.247,0
26,33.4,-20.2,0.226,0
27,34.0,-21.0,0.341,0
28,34.6,-21.9,0.317,0
29,35.1,-22.8,0.437,0
30,35.6,-23.8,0.420,0
31,35.4,-25.0,0.531,0
32,35.5,-26.1,0.411,0
33,35.6,-27.4,0.375,0
34,35.5,-28.7,0.331,0
35,35.3,-30.0,0.312,0
36,35.0,-31.2,0.314,0
37,34.5,-32.6,0.248,0
38,33.7,-33.9,0.128,1
39,32.9,-35.2,0.248,1
40,31.7,-36.5,0.368,1
41,30.4,-37.9,0.488,1
42,28.8,-39.3,0.487,1
43,27.0,-40.8,0.600,1
44,24.9,-42.4,0.600,1
45,22.7,-44.0,0.512,1
46,20.3,-45.6,0.565,1
47,18.1,-47.2,0.571,1
48,15.7,-48.9,0.567,1
49,13.3,-50.7,0.447,1
50,10.9,-52.4,0.327,1
51,8.6,-54.1,0.207,1
52,6.5,-55.6,0.087,1
53,4.4,-57.1,-0.033,1
54,2.5,-58.6,-0.072,1
55,0.6,-60.0,-0.192,1
56,-1.3,-61.4,-0.312,1
57,-3.1,-62.8,-0.432,1
58,-4.9,-64.1,-0.403,1
59,-6.6,-65.4,-0.283,1
60,-8.3,-66.7,-0.163,1
61,-10.1,-68.1,-0.123,1
62,-11.9,-69.5,-0.138,1
63,-13.6,-70.9,-0.165,1
64,-14.8,-72.3,-0.220,1
65,-16.2,-73.7,-0.238,1
66,-17.4,-75.0,-0.291,1
67,-18.5,-76.4,-0.330,1
68,-19.8,-77.7,-0.399,1
69,-20.9,-79.0,-0.495,1
70,-22.2,-80.4,-0.531,1
71,-23.1,-81.6,-0.456,1
72,-24.4,-82.8,-0.510,1
73,-25.3,-84.0,-0.533,1
74,-26.5,-85.2,-0.568,1
75,-27.4,-86.4,-0.516,1
76,-28.5,-87.5,-0.583,1
77,-29.7,-88.8,-0.562,1
78,-30.7,-90.0,-0.555,1
79,-31.8,-91.1,-0.600,1
80,-32.6,-92.2,-0.600,1
81,-33.7,-93.3,-0.600,1
82,-34.7,-94.4,-0.600,1
83,-35.4,-95.5,-0.600,1
84,-36.4,-96.5,-0.600,1
85,-37.5,-97.5,-0.600,1
86,-38.4,-98.5,-0.600,1
87,-39.0,-99.5,-0.600,1
88,-39.8,-100.3,-0.600,1
89,-40.6,-101.2,-0.600,1
90,-41.2,-101.8,-0.600,1
91,-41.4,-102.4,-0.600,1
92,-41.9,-102.9,-0.600,1
93,-42.5,-103.4,-0.600,1
94,-43.1,-103.7,-0.600,1
95,-43.6,-104.1,-0.600,1
96,-43.9,-104.2,-0.600,1
97,-43.9,-104.2,-0.600,1
98,-44.0,-104.1,-0.600,1
99,-43.9,-103.9,-0.600,1
100,-43.9,-103.8,-0.600,1
101,-43.7,-103.5,-0.600,1
102,-43.7,-103.4,-0.600,1
103,-44.0,-103.6,-0.600,1
104,-44.2,-103.9,-0.600,1
105,-44.4,-104.0,-0.600,1
106,-44.5,-104.1,-0.600,1
107,-44.5,-104.1,-0.600,1
108,-44.5,-104.1,-0.600,1
109,-44.8,-104.3,-0.600,1
110,-45.1,-104.6,-0.600,1
111,-45.0,-104.6,-0.600,1
112,-45.0,-104.6,-0.600,1
113,-44.9,-104.5,-0.600,1
114,-45.0,-104.8,-0.600,1
115,-45.1,-104.9,-0.600,1
116,-45.1,-105.0,-0.600,1
117,-45.0,-104.9,-0.600,1
118,-45.2,-105.2,-0.600,1
119,-45.4,-105.5,-0.600,1
120,-45.5,-105.7,-0.600,1
121,-45.4,-105.7,-0.600,1
122,-45.1,-105.5,-0.600,1
123,-44.7,-105.2,-0.600,1
124,-44.5,-104.6,-0.600,1
125,-44.2,-103.0,-0.600,1
126,-43.7,-101.2,-0.600,1
127,-43.2,-99.5,-0.600,1
128,-42.7,-97.8,-0.600,1
129,-42.1,-96.0,-0.600,1
130,-41.3,-94.1,-0.600,1
131,-40.4,-92.0,-0.600,1
132,-39.6,-90.1,-0.600,1
133,-38.9,-88.3,-0.600,1
134,-38.6,-86.9,-0.600,1
135,-38.2,-85.3,-0.600,1
136,-37.6,-83.4,-0.600,1
137,-37.1,-81.8,-0.600,1
138,-36.8,-80.5,-0.600,1
139,-36.4,-79.0,-0.600,1
140,-36.0,-77.5,-0.600,1
141,-35.8,-76.2,-0.600,1
142,-35.6,-75.0,-0.600,1
143,-35.2,-73.6,-0.600,1
144,-35.0,-72.3,-0.600,1
145,-34.8,-71.0,-0.600,1
146,-34.8,-69.9,-0.600,1
147,-34.8,-68.9,-0.600,1
148,-34.7,-67.7,-0.572,1
149,-34.6,-66.5,-0.600,1
150,-34.5,-65.3,-0.600,1
151,-34.6,-64.3,-0.600,1
152,-34.8,-63.4,-0.600,1
153,-34.2,-62.4,-0.600,1
154,-33.2,-61.5,-0.600,1
155,-32.3,-60.5,-0.600,1
156,-31.3,-59.4,-0.600,1
157,-30.1,-58.3,-0.600,1
158,-29.0,-57.2,-0.600,1
159,-28.1,-56.1,-0.480,1
160,-27.0,-55.0,-0.439,1
161,-26.2,-54.1,-0.436,1
162,-25.3,-53.1,-0.429,1
163,-24.5,-52.4,-0.367,1
164,-23.8,-51.6,-0.404,1
165,-23.4,-51.0,-0.303,1
166,-22.8,-50.4,-0.323,1
167,-22.2,-49.8,-0.319,1
168,-21.9,-49.2,-0.306,1
169,-21.5,-48.7,-0.351,1
170,-21.0,-48.2,-0.354,1
171,-20.5,-47.7,-0.349,1
172,-20.0,-47.2,-0.370,1
173,-19.5,-46.6,-0.327,1
174,-18.9,-45.9,-0.331,1
175,-18.3,-45.3,-0.262,1
176,-17.8,-44.7,-0.208,1
177,-17.5,-44.1,-0.255,1
178,-17.3,-43.9,-0.264,1
179,-17.0,-43.5,-0.384,1
180,-16.6,-43.2,-0.469,1
181,-16.0,-42.7,-0.443,1
182,-15.5,-42.1,-0.442,1
183,-14.8,-41.4,-0.399,1
184,-14.1,-40.6,-0.361,1
185,-13.5,-39.9,-0.300,1
186,-13.1,-39.4,-0.199,1
187,-12.6,-38.8,-0.175,1
188,-12.3,-38.6,-0.131,1
189,-12.2,-38.4,-0.251,1
190,-12.1,-38.4,-0.371,1
191,-11.8,-38.1,-0.421,1
192,-11.3,-37.6,-0.410,1
193,-10.7,-36.9,-0.401,1
194,-10.0,-36.0,-0.331,1
195,-9.6,-35.3,-0.294,1
196,-9.1,-34.9,-0.208,1
197,-8.7,-34.4,-0.201,1
198,-8.4,-34.1,-0.159,1
199,-8.2,-34.0,-0.279,1
200,-8.2,-33.9,-0.399,1
201,-7.9,-33.6,-0.451,1
202,-7.3,-33.0,-0.414,1
203,-6.8,-32.5,-0.367,1
204,-6.3,-31.9,-0.335,1
205,-6.0,-31.3,-0.293,1
206,-5.6,-30.9,-0.198,1
207,-5.2,-30.5,-0.110,1
208,-4.9,-30.3,-0.127,1
209,-4.8,-30.2,-0.247,1
210,-4.7,-30.1,-0.367,1
211,-4.5,-29.9,-0.304,1
212,-4.1,-29.5,-0.250,1
213,-3.8,-29.1,-0.207,1
214,-3.5,-28.8,-0.143,1
215,-3.4,-28.4,-0.055,1
216,-3.3,-28.3,-0.079,1
217,-3.2,-28.2,-0.052,1
218,-3.2,-28.2,-0.045,1
219,-3.1,-28.1,-0.165,1
220,-3.1,-28.2,-0.285,1
221,-3.0,-28.0,-0.266,1
222,-2.7,-27.8,-0.180,1
223,-2.4,-27.4,-0.192,1
224,-2.2,-27.3,-0.208,1
225,-2.1,-27.1,-0.189,1
226,-1.8,-26.7,-0.112,1
227,-1.9,-26.5,-0.172,1
228,-1.8,-26.4,-0.093,1
229,-1.6,-26.3,-0.213,1
230,-1.6,-26.2,-0.333,1
231,-1.3,-26.0,-0.339,1
232,-1.0,-25.7,-0.346,1
233,-0.5,-25.2,-0.373,1
234,0.0,-24.6,-0.264,1
235,0.5,-24.2,-0.231,1
236,0.9,-23.8,-0.129,1
237,1.2,-23.5,-0.122,1
238,1.4,-23.2,-0.073,1
239,1.3,-23.0,-0.193,1
240,1.4,-22.9,-0.073,1
241,1.5,-22.7,0.047,1
242,1.5,-22.7,-0.073,1
243,1.5,-22.8,0.047,1
244,1.6,-22.8,0.167,1
245,1.5,-22.9,0.287,1
246,1.3,-23.1,0.407,1
247,1.0,-23.4,0.527,1
248,0.6,-23.8,0.600,1
249,0.0,-24.3,0.600,1
250,-0.7,-25.0,0.600,1
251,-1.3,-25.6,0.600,1
252,-1.8,-26.1,0.600,1
253,-2.5,-26.7,0.600,1
254,-3.2,-27.4,0.600,1
255,-3.9,-28.1,0.600,1
256,-4.6,-28.9,0.600,1
257,-5.5,-29.9,0.600,1
258,-6.6,-31.0,0.600,1
259,-7.7,-32.1,0.480,1
260,-8.8,-33.2,0.600,1
261,-9.7,-34.2,0.480,1
262,-10.7,-35.2,0.360,1
263,-11.4,-35.8,0.240,1
264,-11.8,-36.2,0.120,1
265,-12.1,-36.5,0.000,1
266,-12.2,-36.6,-0.120,1
267,-12.2,-36.6,-0.193,1
268,-12.1,-36.4,-0.202,1
269,-11.9,-36.3,-0.244,1
270,-11.7,-36.0,-0.342,1
271,-11.4,-35.7,-0.462,1
272,-10.9,-35.3,-0.450,1
273,-10.3,-34.7,-0.425,1
274,-10.0,-34.3,-0.408,1
275,-9.9,-34.1,-0.377,1
276,-9.5,-33.7,-0.297,1
277,-9.2,-33.4,-0.186,1
278,-9.0,-33.2,-0.197,1
279,-8.8,-33.0,-0.242,1
280,-8.7,-32.9,-0.260,1
281,-8.5,-32.7,-0.300,1
282,-8.3,-32.5,-0.328,1
283,-8.1,-32.9,-0.332,1
284,-7.9,-33.8,-0.339,1
285,-7.6,-34.8,-0.227,1
286,-7.3,-35.9,-0.236,1
287,-7.4,-37.4,-0.204,1
288,-7.2,-39.0,-0.178,1
289,-6.9,-40.6,-0.209,1
290,-6.7,-42.4,-0.215,1
291,-6.4,-44.1,-0.234,1
292,-6.2,-45.8,-0.183,1
293,-5.9,-47.4,-0.086,1
294,-5.5,-49.0,-0.090,1
295,-5.3,-50.7,-0.054,1
296,-5.6,-52.5,0.017,1
297,-6.2,-54.4,0.045,1
298,-7.0,-56.3,0.075,1
299,-7.9,-58.2,-0.045,1
300,-8.8,-60.1,-0.165,1
301,-9.5,-61.9,-0.218,1
302,-10.1,-63.5,-0.204,1
303,-10.6,-64.9,-0.160,1
304,-10.9,-66.2,-0.202,1
305,-11.4,-67.6,-0.236,1
306,-11.8,-68.9,-0.242,1
307,-12.1,-70.1,-0.223,1
308,-12.4,-71.4,-0.166,1
309,-12.9,-72.8,-0.286,1
310,-13.5,-74.2,-0.342,1
