step,bear_target,bear_other,w_cmd,on_target
1,16.5,-15.7,-0.078,0
2,16.3,-15.8,-0.093,0
3,16.7,-15.4,-0.213,0
4,16.7,-15.4,-0.333,0
5,16.9,-15.2,-0.255,0
6,16.6,-14.6,-0.190,0
7,16.3,-13.6,-0.232,0
8,15.8,-12.8,-0.202,0
9,15.5,-12.0,-0.082,0
10,15.2,-11.3,0.038,0
11,15.1,-11.1,-0.024,0
12,15.1,-11.1,-0.101,0
13,15.2,-11.0,-0.185,0
14,15.3,-10.9,-0.239,0
15,15.6,-10.6,-0.284,0
16,15.9,-10.3,-0.307,0
17,16.3,-9.9,-0.357,0
18,16.8,-9.4,-0.334,0
19,17.4,-8.8,-0.214,0
20,18.1,-8.1,-0.094,0
21,19.2,-8.0,-0.047,0
22,19.9,-8.2,-0.118,0
23,20.4,-8.4,0.002,0
24,20.8,-8.5,0.035,0
25,21.1,-8.6,0.018,0
26,21.2,-8.8,-0.022,0
27,21.4,-8.9,-0.088,0
28,21.7,-9.0,-0.070,0
29,22.0,-9.2,0.050,0
30,22.2,-9.3,0.170,0
31,22.5,-9.5,0.290,0
32,22.7,-9.8,0.377,0
33,22.9,-10.3,0.352,0
34,23.2,-10.9,0.401,0
35,23.6,-11.5,0.417,0
36,24.0,-12.3,0.307,0
37,24.5,-13.2,0.187,0
38,25.4,-13.8,0.141,0
39,26.6,-14.4,0.260,0
40,27.8,-15.1,0.380,0
41,29.1,-15.9,0.459,0
42,30.3,-17.0,0.532,0
43,31.5,-18.2,0.412,0
44,32.5,-19.7,0.383,0
45,33.5,-21.4,0.357,0
46,34.9,-22.8,0.354,0
47,36.5,-24.1,0.235,0
48,38.1,-25.5,0.281,0
49,39.8,-26.9,0.401,0
50,41.5,-28.4,0.521,0
51,43.2,-30.0,0.600,0
52,44.6,-31.9,0.600,0
53,45.8,-34.1,0.600,0
54,47.1,-36.3,0.600,0
55,48.4,-38.4,0.480,0
56,49.8,-40.6,0.600,0
57,51.4,-42.6,0.600,0
58,52.8,-44.8,0.480,0
59,54.3,-46.9,0.600,0
60,56.1,-48.8,0.600,0
61,57.8,-50.8,0.600,0
62,59.5,-52.8,0.600,0
63,61.3,-54.7,0.600,0
64,63.2,-56.4,0.600,0
65,65.1,-58.2,0.600,0
66,67.3,-60.3,0.600,0
67,68.9,-61.8,0.600,0
68,70.8,-63.6,0.600,0
69,72.7,-65.4,0.600,0
70,74.7,-67.2,0.600,0
71,76.7,-68.9,0.600,0
72,78.7,-70.6,0.600,0
73,80.7,-72.3,0.600,0
74,82.6,-74.0,0.600,0
75,84.7,-75.7,0.600,0
76,86.7,-77.3,0.600,0
77,88.7,-78.9,0.600,0
78,90.7,-80.6,0.600,0
79,92.7,-82.2,0.600,0
80,94.8,-83.8,0.600,0
81,96.8,-85.5,0.600,0
82,98.7,-87.3,0.600,0
83,100.6,-89.0,0.600,0
84,102.5,-90.7,0.600,0
85,104.5,-92.4,0.600,0
86,106.5,-94.1,0.600,0
87,108.4,-95.8,0.600,0
88,110.4,-97.4,0.531,0
