step,bear_target,bear_other,w_cmd,on_target
1,-16.1,16.1,-0.082,0
2,-16.1,16.1,-0.079,0
3,-16.1,16.1,-0.090,0
4,-15.9,15.4,-0.158,0
5,-15.3,14.6,-0.156,0
6,-14.7,14.0,-0.176,0
7,-14.2,13.4,-0.171,0
8,-13.7,13.0,-0.188,0
9,-13.6,12.8,-0.210,0
10,-13.5,12.9,-0.297,0
11,-13.4,13.0,-0.343,0
12,-13.3,13.1,-0.287,0
13,-13.1,13.2,-0.278,1
14,-13.1,13.3,-0.295,1
15,-12.9,13.4,-0.343,1
16,-12.8,13.5,-0.379,1
17,-12.7,13.7,-0.343,1
18,-12.6,13.8,-0.344,1
19,-12.9,14.5,-0.224,1
20,-13.1,15.1,-0.104,1
21,-13.3,15.6,-0.060,1
22,-13.5,15.9,-0.043,1
23,-13.7,16.1,-0.084,1
24,-13.8,16.3,-0.113,1
25,-14.0,16.5,-0.095,1
26,-14.1,16.8,-0.096,1
27,-14.3,17.0,-0.105,1
28,-14.5,17.2,-0.094,1
29,-14.7,17.5,-0.214,1
30,-14.8,18.0,-0.334,1
31,-15.0,18.6,-0.454,1
32,-15.1,19.4,-0.416,1
33,-15.2,20.4,-0.419,1
34,-15.3,21.5,-0.390,1
35,-15.5,22.7,-0.324,1
36,-15.8,24.0,-0.275,1
37,-16.3,25.4,-0.304,1
38,-16.8,26.9,-0.400,1
39,-17.4,28.4,-0.280,1
40,-18.0,30.1,-0.160,1
41,-18.7,31.8,-0.040,1
42,-19.6,33.6,0.080,1
43,-20.5,35.4,0.200,1
44,-21.6,37.2,0.320,1
45,-22.7,39.0,0.323,1
46,-23.9,40.8,0.203,1
47,-25.2,42.6,0.196,1
48,-26.5,44.5,0.276,1
49,-27.8,46.5,0.156,1
50,-29.1,48.5,0.036,1
51,-30.5,50.5,-0.084,1
52,-31.8,52.6,-0.204,1
53,-33.2,54.7,-0.324,1
54,-34.5,56.9,-0.444,1
55,-35.8,59.2,-0.564,1
56,-37.0,61.5,-0.600,1
57,-38.2,63.9,-0.600,1
58,-39.4,66.3,-0.600,1
59,-40.6,68.7,-0.600,1
60,-41.8,71.2,-0.600,1
61,-43.0,73.7,-0.600,1
62,-44.2,76.1,-0.600,1
63,-45.4,78.5,-0.600,1
64,-46.8,81.4,-0.600,1
65,-47.8,83.5,-0.600,1
66,-49.0,86.0,-0.600,1
67,-50.2,88.5,-0.600,1
68,-51.3,91.0,-0.600,1
69,-52.5,93.5,-0.600,1
70,-53.7,96.0,-0.600,1
71,-54.8,98.5,-0.600,1
72,-55.8,101.2,-0.600,1
73,-56.9,103.7,-0.600,1
74,-57.8,106.4,-0.600,1
75,-58.9,109.0,-0.600,1
76,-60.0,111.5,-0.600,1
77,-61.1,114.1,-0.600,1
78,-62.1,116.8,-0.600,1
79,-63.1,119.4,-0.600,1
80,-64.0,122.1,-0.600,1
81,-64.8,125.0,-0.600,1
82,-65.5,127.8,-0.600,1
83,-66.2,130.8,-0.600,1
84,-66.8,133.8,-0.600,1
85,-67.3,137.0,-0.600,1
86,-67.6,140.4,-0.600,1
87,-67.6,144.0,-0.600,1
88,-67.5,147.8,-0.600,1
89,-67.6,151.3,-0.600,1
90,-68.5,154.2,-0.600,1
91,-69.2,157.0,-0.600,1
92,-70.0,159.9,-0.600,1
93,-70.8,162.4,-0.600,1
94,-71.6,163.0,-0.600,1
95,-72.3,163.6,-0.600,1
96,-73.0,164.2,-0.600,1
97,-73.3,165.1,-0.600,1
98,-73.7,166.0,-0.600,1
99,-73.9,167.2,-0.600,1
100,-73.7,168.6,-0.600,1
101,-73.3,170.3,-0.600,1
102,-72.8,172.1,-0.600,1
103,-72.4,173.8,-0.600,1
104,-72.0,175.6,-0.600,1
105,-71.6,177.2,-0.600,1
106,-71.3,178.8,-0.600,1
107,-71.2,-179.8,-0.600,1
108,-71.0,-178.3,-0.600,1
109,-71.0,-177.0,-0.600,1
110,-70.9,-175.7,-0.600,1
111,-70.8,-174.2,-0.600,1
112,-70.8,-172.9,-0.600,1
113,-71.1,-171.8,-0.600,1
114,-71.1,-170.5,-0.600,1
115,-71.4,-169.4,-0.600,1
116,-71.8,-168.3,-0.600,1
117,-71.3,-166.5,-0.600,1
118,-69.4,-163.7,-0.600,1
119,-68.7,-161.8,-0.600,1
120,-69.1,-160.8,-0.480,1
121,-69.8,-160.7,-0.360,1
122,-70.7,-160.4,-0.240,1
123,-71.7,-160.1,-0.120,1
124,-72.8,-159.9,0.000,1
125,-74.1,-159.9,-0.120,1
126,-75.3,-159.9,-0.240,1
127,-76.4,-159.8,-0.360,1
128,-77.5,-159.6,-0.480,1
129,-78.3,-159.3,-0.600,1
130,-79.0,-158.6,-0.600,1
131,-79.5,-158.0,-0.600,1
132,-79.9,-157.3,-0.600,1
133,-80.2,-156.5,-0.600,1
134,-80.4,-155.5,-0.600,1
135,-80.5,-154.5,-0.600,1
136,-80.5,-153.3,-0.600,1
137,-80.3,-152.0,-0.600,1
138,-80.1,-151.1,-0.600,1
139,-80.0,-150.0,-0.600,1
140,-79.8,-148.7,-0.600,1
141,-79.6,-147.6,-0.600,1
142,-79.3,-146.3,-0.600,1
143,-78.9,-144.9,-0.600,1
144,-78.5,-143.5,-0.600,1
145,-77.9,-141.8,-0.600,1
146,-77.2,-140.4,-0.600,1
147,-76.4,-138.6,-0.600,1
148,-75.4,-137.0,-0.600,1
149,-74.6,-135.5,-0.600,1
150,-73.9,-133.9,-0.600,1
151,-73.1,-132.4,-0.600,1
152,-72.3,-130.9,-0.600,1
153,-71.6,-129.5,-0.600,1
154,-71.0,-128.0,-0.600,1
155,-70.1,-126.6,-0.600,1
156,-69.2,-124.9,-0.600,1
157,-68.4,-123.5,-0.600,1
158,-67.6,-122.0,-0.600,1
159,-66.7,-120.8,-0.600,1
160,-65.6,-119.1,-0.600,1
161,-64.5,-117.3,-0.600,1
162,-63.5,-115.7,-0.600,1
163,-62.4,-114.0,-0.600,1
164,-61.2,-112.4,-0.600,1
165,-59.9,-110.7,-0.600,1
166,-58.5,-108.8,-0.600,1
167,-57.2,-106.8,-0.600,1
168,-56.0,-105.2,-0.571,1
169,-55.5,-104.1,-0.600,1
170,-54.8,-103.6,-0.600,1
171,-54.0,-102.8,-0.600,1
172,-53.1,-102.1,-0.600,1
173,-52.4,-101.4,-0.600,1
174,-51.3,-100.3,-0.600,1
175,-50.2,-99.3,-0.600,1
176,-49.1,-98.1,-0.600,1
177,-47.9,-97.0,-0.600,1
178,-46.9,-96.0,-0.600,1
179,-45.6,-94.8,-0.600,1
180,-44.6,-94.1,-0.600,1
181,-44.3,-93.2,-0.600,1
182,-44.0,-92.2,-0.600,1
183,-43.7,-91.2,-0.600,1
184,-43.5,-90.2,-0.600,1
185,-43.1,-89.1,-0.600,1
186,-42.7,-88.0,-0.600,1
187,-42.5,-87.0,-0.600,1
188,-42.5,-86.4,-0.600,1
189,-42.3,-85.5,-0.600,1
190,-42.3,-84.9,-0.600,1
191,-42.3,-84.1,-0.600,1
192,-42.1,-83.1,-0.600,1
193,-41.9,-82.2,-0.600,1
194,-41.7,-81.3,-0.600,1
195,-41.6,-80.4,-0.600,1
196,-41.6,-79.5,-0.600,1
197,-41.4,-78.5,-0.600,1
198,-41.3,-77.9,-0.600,1
199,-41.4,-77.2,-0.600,1
200,-41.6,-76.6,-0.600,1
201,-41.8,-75.9,-0.600,1
202,-42.0,-75.6,-0.600,1
203,-42.1,-74.9,-0.600,1
204,-42.2,-74.1,-0.600,1
205,-42.2,-73.4,-0.600,1
206,-42.1,-72.5,-0.600,1
207,-42.1,-71.7,-0.600,1
208,-41.9,-70.7,-0.600,1
209,-41.4,-69.5,-0.600,1
210,-41.3,-68.6,-0.600,1
211,-41.3,-67.8,-0.600,1
212,-41.4,-67.1,-0.600,1
213,-41.1,-66.1,-0.600,1
214,-40.9,-65.1,-0.600,1
215,-41.0,-64.4,-0.600,1
216,-40.9,-63.9,-0.600,1
217,-40.8,-63.1,-0.600,1
218,-40.8,-62.3,-0.600,1
219,-41.0,-61.7,-0.600,1
220,-41.2,-61.1,-0.600,1
221,-41.3,-60.5,-0.600,1
222,-41.5,-59.8,-0.600,1
223,-41.0,-59.1,-0.600,1
224,-40.1,-58.2,-0.600,1
225,-39.2,-57.1,-0.600,1
226,-38.4,-56.2,-0.600,1
227,-37.8,-55.6,-0.600,1
228,-37.1,-55.0,-0.600,1
229,-36.5,-54.4,-0.600,1
230,-35.8,-53.7,-0.600,1
231,-35.1,-53.0,-0.600,1
232,-34.5,-52.3,-0.600,1
233,-33.5,-51.4,-0.600,1
234,-32.1,-50.1,-0.600,1
235,-30.2,-48.3,-0.600,1
236,-29.0,-47.1,-0.600,1
237,-27.8,-45.9,-0.548,1
238,-26.5,-44.4,-0.543,1
239,-25.0,-42.7,-0.600,1
240,-23.3,-41.0,-0.600,1
241,-21.5,-39.2,-0.554,1
242,-19.5,-37.3,-0.523,1
243,-17.4,-35.2,-0.510,1
244,-15.2,-33.3,-0.409,1
245,-13.1,-31.6,-0.398,1
246,-11.1,-30.1,-0.369,1
247,-9.4,-29.0,-0.314,1
248,-7.8,-28.1,-0.289,1
249,-6.2,-27.3,-0.396,1
250,-4.7,-26.6,-0.365,1
251,-3.1,-25.9,-0.394,1
252,-1.6,-25.5,-0.419,1
253,0.2,-24.7,-0.406,1
254,2.0,-23.8,-0.349,1
255,3.8,-23.0,-0.360,1
256,5.5,-22.2,-0.335,1
257,7.1,-21.6,-0.342,1
258,8.6,-21.1,-0.323,1
259,10.2,-20.5,-0.322,1
260,11.8,-19.9,-0.208,1
261,13.3,-19.1,-0.227,1
262,14.7,-18.7,-0.253,1
263,16.2,-18.2,-0.216,1
264,17.7,-17.6,-0.227,0
265,19.3,-17.1,-0.228,0
266,20.7,-16.7,-0.223,0
267,22.0,-16.4,-0.239,0
268,23.5,-15.8,-0.267,0
269,25.1,-15.5,-0.147,0
270,26.6,-14.9,-0.027,0
271,28.0,-14.5,0.093,0
272,29.2,-14.4,0.213,0
273,30.1,-14.6,0.145,0
274,30.8,-14.8,0.025,0
275,31.6,-15.1,-0.079,0
276,32.6,-15.2,-0.191,0
277,33.7,-15.0,-0.087,0
278,35.0,-14.6,-0.198,0
279,36.2,-14.4,-0.078,0
280,37.6,-14.1,0.042,0
281,38.9,-13.8,0.162,0
282,39.9,-13.9,0.184,0
283,40.7,-14.1,0.163,0
284,41.5,-14.4,0.043,0
285,42.3,-14.6,-0.077,0
286,43.4,-14.6,-0.197,0
287,44.6,-14.7,-0.317,0
288,46.0,-14.4,-0.437,0
289,47.6,-13.9,-0.557,0
290,49.4,-13.3,-0.600,0
291,51.6,-12.1,-0.600,0
292,54.0,-10.8,-0.600,0
293,56.5,-9.4,-0.600,0
294,59.3,-7.7,-0.600,0
295,62.1,-6.0,-0.600,0
296,65.1,-3.7,-0.600,0
297,68.3,-1.6,-0.600,0
298,71.6,0.5,-0.600,0
299,74.9,2.6,-0.600,0
300,78.1,4.6,-0.600,0
301,81.2,6.5,-0.600,0
302,84.1,8.1,-0.600,0
303,87.0,9.8,-0.600,0
304,90.2,11.7,-0.600,0
305,93.5,13.5,-0.600,0
306,96.8,15.5,-0.600,0
307,100.2,17.6,-0.600,0
308,103.5,19.5,-0.600,0
309,106.6,21.2,-0.600,0
310,109.6,22.8,-0.600,0
311,112.6,24.4,-0.600,0
312,115.5,26.0,-0.600,0
313,118.4,27.6,-0.600,0
314,121.2,29.1,-0.600,0
315,123.9,30.5,-0.600,0
316,126.7,31.9,-0.600,0
317,129.5,33.2,-0.600,0
318,132.2,34.5,-0.600,0
319,134.9,35.8,-0.600,0
320,137.6,37.1,-0.600,0
321,140.4,38.5,-0.600,0
322,143.2,39.8,-0.600,0
323,145.9,40.6,-0.600,0
324,148.4,41.7,-0.600,0
325,151.1,43.0,-0.600,0
326,154.1,44.5,-0.600,0
327,157.1,46.0,-0.600,0
328,159.8,47.4,-0.600,0
329,162.5,48.6,-0.480,0
330,165.2,49.8,-0.360,0
331,167.6,50.7,-0.240,0
332,169.7,51.4,-0.120,0
333,171.9,52.3,0.000,0
334,173.5,52.5,0.120,0
335,175.2,52.7,0.240,0
336,176.6,52.7,0.360,0
337,178.0,52.6,0.480,0
338,179.4,52.5,0.600,0
339,-179.3,52.4,0.480,0
340,-178.2,52.0,0.360,0
341,-177.1,51.2,0.240,0
342,-176.1,50.9,0.120,0
343,-174.8,50.7,0.000,0
344,-173.4,50.6,-0.120,0
345,-171.9,50.7,-0.240,0
346,-170.2,50.8,-0.360,0
347,-168.3,51.3,-0.480,0
348,-166.0,52.1,-0.600,0
349,-163.5,53.0,-0.600,0
350,-160.9,54.1,-0.600,0
351,-158.2,55.3,-0.600,0
352,-156.7,56.5,-0.600,0
353,-155.4,57.8,-0.600,0
354,-154.1,58.8,-0.600,0
355,-152.9,59.9,-0.600,0
356,-152.0,60.8,-0.600,0
357,-151.1,61.6,-0.600,0
358,-150.3,62.2,-0.600,0
359,-149.4,63.0,-0.480,0
360,-148.5,63.8,-0.360,0
361,-147.6,64.8,-0.240,0
362,-147.0,65.3,-0.120,0
363,-146.6,65.6,0.000,0
364,-146.5,65.8,0.120,0
365,-146.5,65.7,0.240,0
366,-146.6,65.6,0.360,0
367,-146.8,65.7,0.480,0
368,-147.4,65.2,0.600,0
369,-147.9,64.7,0.600,0
370,-148.4,64.2,0.600,0
371,-149.1,63.5,0.600,0
372,-149.8,62.8,0.600,0
373,-150.4,62.2,0.600,0
374,-151.1,61.5,0.600,0
375,-152.2,60.5,0.600,0
376,-153.5,59.1,0.600,0
377,-155.0,57.6,0.600,0
378,-156.9,55.9,0.600,0
379,-158.9,54.0,0.600,0
380,-160.9,52.2,0.600,0
381,-162.6,50.5,0.600,0
382,-164.0,49.2,0.600,0
383,-165.0,48.3,0.600,0
384,-165.7,47.7,0.600,0
385,-166.4,47.7,0.600,0
386,-167.2,47.0,0.600,0
387,-168.0,46.3,0.600,0
388,-168.4,45.8,0.600,0
389,-168.8,45.4,0.600,0
390,-169.2,45.0,0.600,0
391,-169.6,44.7,0.600,0
392,-169.9,44.4,0.600,0
393,-170.3,44.0,0.600,0
394,-170.6,43.9,0.600,0
395,-171.0,43.6,0.600,0
396,-171.1,43.4,0.600,0
397,-171.3,43.2,0.600,0
398,-171.6,42.9,0.600,0
