step,bear_target,bear_other,w_cmd,on_target
1,-14.3,20.6,-0.120,1
2,-13.7,21.6,-0.197,1
3,-13.2,22.5,-0.161,1
4,-12.6,23.6,-0.172,1
5,-11.8,24.9,-0.096,1
6,-11.2,26.0,-0.093,1
7,-10.7,27.1,0.019,1
8,-10.5,27.9,0.108,1
9,-10.5,28.5,0.228,1
10,-10.7,28.9,0.301,1
11,-11.1,29.2,0.314,1
12,-11.9,29.1,0.275,1
13,-13.0,28.7,0.277,1
14,-13.8,28.5,0.280,1
15,-14.8,28.2,0.260,1
16,-15.8,27.9,0.200,1
17,-16.7,27.7,0.236,1
18,-17.3,27.8,0.262,1
19,-18.0,27.9,0.142,1
20,-18.7,28.1,0.140,1
21,-19.3,28.3,0.104,1
22,-19.9,28.7,0.093,1
23,-20.5,29.1,0.069,1
24,-21.1,29.6,0.071,1
25,-21.8,30.1,0.074,1
26,-22.6,30.6,0.162,1
27,-23.4,31.1,0.123,1
28,-24.4,31.5,0.146,1
29,-25.5,31.8,0.026,1
30,-26.7,32.2,-0.089,1
31,-27.9,32.2,-0.113,1
32,-28.9,32.3,-0.101,1
33,-29.8,32.8,-0.055,1
34,-30.8,33.0,-0.067,1
35,-31.9,33.0,-0.116,1
36,-33.0,33.0,-0.080,0
37,-34.1,32.7,0.003,0
38,-35.2,32.2,0.024,0
39,-36.5,31.4,0.144,0
40,-37.8,30.4,0.264,0
41,-39.2,29.1,0.384,0
42,-40.9,27.3,0.446,0
43,-42.9,25.0,0.416,0
44,-45.0,22.6,0.407,0
45,-47.2,19.8,0.362,0
46,-48.9,17.5,0.313,0
47,-50.6,15.0,0.265,0
48,-52.3,12.6,0.227,0
49,-54.1,10.3,0.131,0
50,-55.8,7.9,0.123,0
51,-57.5,5.6,0.082,0
52,-59.0,3.5,0.071,0
53,-60.7,1.4,0.020,0
54,-62.2,-0.7,-0.000,0
55,-63.7,-2.7,-0.049,0
56,-65.2,-4.7,-0.121,0
57,-66.6,-6.6,-0.105,0
58,-68.0,-8.3,-0.123,0
59,-69.3,-10.1,-0.243,0
60,-70.7,-11.9,-0.363,0
61,-71.9,-13.5,-0.347,0
62,-72.7,-14.7,-0.351,0
63,-73.3,-15.7,-0.328,0
64,-73.8,-16.6,-0.380,0
65,-74.3,-16.8,-0.374,0
66,-74.8,-17.1,-0.468,0
67,-75.1,-17.2,-0.538,0
68,-75.2,-17.4,-0.548,0
69,-76.1,-18.0,-0.492,0
70,-77.0,-18.6,-0.475,0
71,-77.9,-19.6,-0.482,0
72,-79.0,-20.4,-0.456,0
73,-79.6,-21.1,-0.458,0
74,-80.5,-21.7,-0.463,0
75,-81.5,-22.7,-0.438,0
76,-82.5,-23.4,-0.447,0
77,-83.5,-24.4,-0.327,0
78,-84.4,-25.0,-0.248,0
79,-85.2,-25.8,-0.368,0
80,-86.3,-26.6,-0.488,0
81,-87.3,-27.6,-0.600,0
82,-88.1,-28.4,-0.600,0
83,-88.7,-28.7,-0.600,0
84,-89.3,-29.3,-0.600,0
85,-89.4,-29.3,-0.554,0
86,-89.9,-29.5,-0.519,0
87,-90.8,-30.4,-0.520,0
88,-91.6,-31.1,-0.525,0
89,-92.5,-32.0,-0.600,0
90,-93.6,-32.7,-0.600,0
91,-94.1,-33.1,-0.600,0
92,-94.1,-33.1,-0.600,0
93,-93.8,-32.7,-0.600,0
94,-93.7,-32.8,-0.600,0
95,-94.0,-33.3,-0.600,0
96,-94.4,-33.8,-0.600,0
97,-94.7,-34.3,-0.600,0
98,-94.8,-34.5,-0.600,0
99,-94.7,-34.5,-0.600,0
100,-94.5,-34.5,-0.600,0
101,-94.5,-34.6,-0.600,0
102,-94.4,-34.6,-0.600,0
103,-94.3,-34.5,-0.600,0
104,-94.1,-34.4,-0.600,0
105,-94.1,-34.4,-0.600,0
106,-94.2,-34.6,-0.600,0
107,-94.4,-34.7,-0.600,0
108,-94.7,-35.1,-0.600,0
109,-94.8,-35.2,-0.600,0
110,-94.7,-35.1,-0.600,0
111,-94.5,-34.9,-0.600,0
112,-94.3,-34.7,-0.600,0
113,-94.1,-34.5,-0.600,0
114,-94.0,-34.3,-0.600,0
115,-93.9,-34.2,-0.600,0
116,-93.7,-33.9,-0.600,0
117,-93.5,-33.7,-0.600,0
118,-93.1,-33.2,-0.600,0
119,-92.8,-32.8,-0.600,0
120,-92.4,-32.4,-0.600,0
121,-92.2,-32.1,-0.600,0
122,-91.8,-31.5,-0.600,0
123,-91.2,-30.8,-0.600,0
124,-90.5,-30.1,-0.600,0
125,-88.6,-29.4,-0.600,0
126,-87.1,-29.2,-0.600,0
127,-85.9,-29.2,-0.600,0
128,-84.5,-29.1,-0.600,0
129,-83.0,-28.7,-0.600,0
130,-81.8,-28.7,-0.600,0
131,-80.5,-28.6,-0.600,0
132,-79.2,-28.4,-0.594,0
133,-77.9,-28.2,-0.556,0
134,-76.4,-27.8,-0.492,0
135,-75.0,-27.6,-0.498,0
136,-73.6,-27.3,-0.541,0
137,-72.4,-27.3,-0.569,0
138,-71.4,-27.4,-0.584,0
139,-70.5,-27.6,-0.510,0
140,-69.6,-27.8,-0.513,0
141,-68.8,-28.0,-0.508,0
142,-68.0,-28.3,-0.449,0
143,-67.3,-28.6,-0.452,0
144,-66.5,-28.9,-0.513,0
145,-65.7,-29.1,-0.518,0
146,-64.8,-29.3,-0.546,0
147,-64.0,-29.6,-0.544,0
148,-63.1,-29.8,-0.581,0
149,-62.3,-30.0,-0.461,0
150,-61.4,-30.2,-0.531,0
151,-60.6,-30.4,-0.571,0
152,-59.6,-30.6,-0.569,0
153,-58.6,-30.5,-0.528,0
154,-57.6,-29.5,-0.562,0
155,-56.6,-28.5,-0.541,0
156,-55.7,-27.7,-0.519,0
157,-54.8,-26.8,-0.523,0
158,-54.0,-26.1,-0.485,0
159,-53.1,-25.1,-0.577,0
160,-52.5,-24.6,-0.537,0
161,-51.7,-23.7,-0.573,0
162,-50.8,-22.8,-0.514,0
163,-49.7,-21.8,-0.557,0
164,-48.8,-20.9,-0.474,0
165,-47.7,-20.0,-0.448,0
166,-46.9,-19.6,-0.500,0
167,-46.2,-18.9,-0.498,0
168,-45.3,-18.0,-0.503,0
169,-44.3,-17.0,-0.467,0
170,-43.3,-16.0,-0.549,0
171,-42.2,-15.0,-0.545,0
172,-41.3,-14.1,-0.526,0
173,-40.1,-13.0,-0.475,0
174,-38.9,-11.9,-0.441,0
175,-38.1,-11.5,-0.434,0
176,-37.3,-10.8,-0.365,0
177,-36.7,-10.1,-0.288,0
178,-36.0,-9.4,-0.290,0
179,-35.5,-9.0,-0.397,0
180,-35.0,-8.5,-0.329,0
181,-34.5,-8.0,-0.272,0
182,-34.0,-7.8,-0.292,0
183,-33.5,-7.4,-0.241,0
184,-33.0,-6.9,-0.219,0
185,-32.6,-6.5,-0.176,0
186,-32.2,-6.2,-0.193,0
187,-32.0,-6.0,-0.243,0
188,-31.6,-5.7,-0.275,0
189,-31.2,-5.3,-0.395,0
190,-30.7,-4.9,-0.275,0
191,-30.2,-4.4,-0.220,0
192,-29.8,-4.2,-0.197,0
193,-29.5,-4.0,-0.123,0
194,-29.3,-3.7,-0.066,0
195,-29.2,-3.6,-0.112,0
196,-29.1,-3.5,-0.127,0
197,-29.0,-3.4,-0.129,0
198,-28.8,-3.3,-0.127,0
199,-28.7,-3.2,-0.247,0
200,-28.5,-3.0,-0.367,0
201,-28.2,-2.9,-0.420,0
202,-27.7,-2.5,-0.407,0
203,-27.2,-1.9,-0.326,0
204,-26.7,-1.4,-0.321,0
205,-26.2,-0.9,-0.281,0
206,-25.8,-0.5,-0.165,0
207,-25.4,-0.1,-0.109,0
208,-25.1,0.1,-0.112,0
209,-24.9,0.3,-0.232,0
210,-24.8,0.3,-0.203,0
211,-24.7,0.5,-0.177,0
212,-24.4,0.5,-0.057,0
213,-24.2,0.7,-0.085,0
214,-24.2,0.7,-0.046,0
215,-24.2,0.8,-0.119,0
216,-24.1,0.8,-0.136,0
217,-24.0,1.0,-0.101,0
218,-23.8,1.1,-0.119,0
219,-23.7,1.2,-0.129,0
220,-23.5,1.3,-0.211,0
221,-23.3,1.5,-0.233,0
222,-23.0,1.8,-0.254,0
223,-22.7,2.1,-0.214,0
224,-22.4,2.2,-0.273,0
225,-22.2,2.5,-0.194,0
226,-21.9,2.8,-0.272,0
227,-21.7,2.9,-0.185,0
228,-21.5,3.2,-0.079,0
229,-21.3,3.3,-0.173,0
230,-21.2,3.4,-0.201,0
231,-21.0,3.5,-0.165,0
232,-20.9,3.6,-0.117,0
233,-20.7,3.8,-0.171,0
234,-20.6,3.9,-0.177,0
235,-20.4,4.1,-0.206,0
236,-20.2,4.1,-0.211,0
237,-20.1,4.2,-0.276,0
238,-20.0,4.4,-0.304,0
239,-19.8,4.5,-0.301,0
240,-19.4,4.9,-0.265,0
241,-19.1,5.2,-0.281,0
242,-18.8,5.5,-0.264,0
243,-18.2,5.9,-0.286,0
244,-17.9,6.2,-0.213,0
245,-17.6,6.5,-0.188,0
246,-17.4,6.7,-0.213,0
247,-17.2,6.9,-0.151,0
248,-16.9,7.1,-0.164,0
249,-16.8,7.2,-0.219,0
250,-16.5,7.5,-0.233,0
251,-16.3,7.7,-0.215,0
252,-16.0,8.0,-0.232,0
253,-15.9,8.1,-0.206,0
254,-15.6,8.4,-0.210,0
255,-15.5,8.5,-0.144,0
256,-15.2,8.7,-0.185,0
257,-15.0,8.8,-0.152,0
258,-14.9,9.0,-0.120,0
259,-14.7,9.1,-0.240,0
260,-14.7,9.2,-0.246,0
261,-14.4,9.3,-0.213,0
262,-14.2,9.5,-0.166,0
263,-14.1,9.7,-0.150,0
264,-14.0,9.7,-0.142,0
265,-13.8,9.8,-0.195,0
266,-13.7,9.9,-0.159,0
267,-13.4,10.3,-0.126,0
268,-13.2,10.4,-0.121,0
269,-13.1,10.6,-0.101,0
270,-13.0,10.7,-0.096,0
271,-12.9,10.7,-0.120,0
272,-12.8,10.8,-0.159,0
273,-12.7,10.9,-0.132,0
274,-13.2,11.1,-0.107,0
275,-14.1,11.3,-0.111,0
276,-15.2,11.1,-0.096,0
277,-16.5,11.2,-0.069,0
278,-18.1,11.3,-0.084,0
279,-19.8,11.3,-0.204,0
280,-21.5,11.4,-0.324,0
281,-23.3,11.6,-0.383,0
282,-24.8,12.0,-0.263,0
283,-26.4,12.4,-0.242,0
284,-28.1,12.7,-0.268,0
285,-29.8,12.9,-0.200,0
286,-31.5,13.1,-0.191,0
287,-33.2,13.2,-0.272,0
288,-35.0,13.4,-0.247,0
289,-36.5,13.6,-0.127,0
290,-38.2,13.3,-0.007,0
291,-39.7,13.0,-0.006,0
292,-41.5,12.3,-0.029,0
293,-43.3,11.5,0.042,0
294,-45.1,10.7,0.041,0
295,-46.9,9.9,-0.003,0
296,-48.6,9.1,-0.008,0
297,-50.4,8.3,0.012,0
298,-52.1,7.5,0.051,0
299,-53.8,6.7,-0.002,0
300,-55.6,5.8,-0.064,0
301,-57.3,5.0,-0.093,0
302,-58.9,4.3,-0.105,0
303,-60.5,3.6,-0.116,0
304,-62.0,2.9,-0.065,0
305,-63.6,2.2,-0.093,0
306,-65.1,1.5,-0.127,0
307,-66.6,0.8,-0.142,0
308,-68.1,0.1,-0.161,0
309,-69.6,-0.5,-0.281,0
310,-71.1,-1.2,-0.309,0
311,-72.4,-1.7,-0.337,0
312,-73.8,-2.3,-0.261,0
313,-74.9,-2.7,-0.336,0
314,-76.2,-3.1,-0.299,0
315,-77.3,-3.5,-0.323,0
316,-78.4,-3.8,-0.401,0
317,-79.6,-4.2,-0.297,0
318,-80.8,-4.6,-0.374,0
319,-82.1,-5.1,-0.447,0
320,-83.3,-5.6,-0.416,0
321,-84.4,-6.0,-0.424,0
322,-85.5,-6.3,-0.418,0
323,-86.5,-6.5,-0.432,0
324,-87.6,-6.9,-0.394,0
325,-88.6,-7.1,-0.348,0
326,-89.5,-7.2,-0.324,0
327,-90.3,-7.3,-0.345,0
328,-91.1,-7.3,-0.301,0
329,-91.9,-7.4,-0.253,0
330,-92.7,-7.4,-0.278,0
331,-93.5,-7.4,-0.328,0
332,-94.3,-7.5,-0.349,0
333,-95.1,-7.5,-0.407,0
334,-96.0,-7.5,-0.360,0
335,-96.7,-7.4,-0.367,0
336,-97.6,-7.5,-0.344,0
337,-98.4,-7.6,-0.324,0
338,-99.3,-7.6,-0.333,0
339,-100.2,-7.7,-0.347,0
340,-101.0,-7.7,-0.404,0
341,-101.8,-7.7,-0.418,0
342,-102.6,-7.7,-0.362,0
343,-103.7,-7.9,-0.391,0
344,-104.7,-8.0,-0.354,0
345,-105.5,-8.1,-0.333,0
346,-106.4,-8.0,-0.389,0
347,-107.4,-8.1,-0.389,0
348,-108.4,-8.2,-0.414,0
349,-109.2,-8.2,-0.294,0
350,-110.1,-8.2,-0.220,0
351,-110.9,-8.1,-0.235,0
352,-111.8,-8.1,-0.266,0
353,-112.6,-8.0,-0.234,0
354,-113.4,-7.9,-0.236,0
355,-114.3,-7.8,-0.212,0
356,-115.2,-7.7,-0.191,0
357,-116.1,-7.7,-0.241,0
358,-117.0,-7.7,-0.254,0
359,-118.1,-7.8,-0.343,0
360,-119.2,-7.9,-0.249,0
361,-120.2,-7.8,-0.210,0
362,-121.2,-7.8,-0.160,0
363,-122.3,-7.9,-0.208,0
364,-123.5,-8.0,-0.175,0
365,-124.7,-8.2,-0.202,0
366,-125.9,-8.3,-0.187,0
367,-127.1,-8.4,-0.148,0
368,-128.3,-8.6,-0.128,0
369,-129.5,-8.7,-0.248,0
370,-130.9,-8.9,-0.309,0
371,-132.1,-8.6,-0.251,0
372,-133.1,-8.0,-0.235,0
373,-134.1,-7.4,-0.276,0
374,-135.0,-7.0,-0.244,0
375,-134.6,-6.6,-0.303,0
376,-134.2,-6.3,-0.299,0
377,-133.6,-5.7,-0.285,0
378,-133.1,-5.2,-0.285,0
379,-132.6,-4.6,-0.259,0
380,-132.1,-4.1,-0.290,0
381,-131.6,-3.7,-0.183,0
382,-131.0,-3.1,-0.252,0
383,-130.6,-2.6,-0.297,0
384,-130.1,-2.2,-0.319,0
385,-129.8,-1.9,-0.321,0
386,-129.4,-1.5,-0.301,0
387,-128.8,-0.9,-0.270,0
388,-128.4,-0.5,-0.271,0
389,-127.7,0.1,-0.151,0
390,-127.1,0.5,-0.106,0
391,-126.8,0.8,-0.174,0
392,-126.6,0.9,-0.225,0
393,-126.3,1.2,-0.245,0
394,-126.0,1.5,-0.233,0
395,-125.4,2.0,-0.250,0
396,-125.1,2.3,-0.236,0
397,-124.5,2.7,-0.205,0
398,-123.9,3.3,-0.135,0
399,-123.3,3.8,-0.015,0
400,-122.9,4.3,-0.007,0
401,-122.6,4.7,-0.066,0
402,-122.5,5.0,-0.086,0
403,-122.3,5.4,-0.040,0
404,-122.1,5.9,-0.065,0
405,-122.0,6.5,-0.052,0
406,-121.8,7.1,-0.088,0
407,-121.7,7.6,-0.080,0
408,-121.7,8.3,-0.042,0
409,-121.5,8.9,0.035,0
410,-121.4,9.5,-0.073,0
411,-121.3,10.0,-0.101,0
412,-121.2,10.6,-0.038,0
413,-121.1,11.2,-0.031,0
414,-121.0,11.9,-0.084,0
415,-120.7,12.5,0.002,0
416,-120.6,13.1,0.106,0
417,-120.6,13.6,0.133,0
418,-120.7,14.1,0.086,0
419,-120.9,14.5,0.206,0
420,-121.0,14.9,0.325,0
421,-121.3,15.2,0.285,0
422,-122.0,15.2,0.173,0
423,-122.6,15.3,0.180,0
424,-123.0,15.5,0.157,0
425,-123.4,15.8,0.155,0
426,-123.7,16.0,0.164,0
427,-124.1,16.3,0.130,0
428,-124.6,16.5,0.103,0
429,-124.8,17.0,0.223,0
430,-125.0,17.6,0.258,0
431,-125.3,18.0,0.242,0
432,-125.8,18.2,0.232,0
433,-126.3,18.4,0.229,0
434,-126.8,18.7,0.244,0
435,-127.3,18.9,0.264,0
436,-127.5,19.5,0.244,0
437,-127.7,20.0,0.250,0
438,-128.0,20.5,0.265,0
439,-128.3,21.0,0.385,0
440,-128.6,21.6,0.437,0
441,-129.0,22.1,0.483,0
442,-129.4,22.5,0.474,0
443,-129.9,23.0,0.430,0
444,-130.5,23.4,0.548,0
445,-131.1,23.8,0.474,0
446,-131.8,24.1,0.359,0
447,-132.1,24.7,0.359,0
448,-132.4,25.3,0.444,0
449,-132.8,25.8,0.441,0
450,-133.2,26.4,0.524,0
451,-133.8,26.8,0.578,0
452,-134.1,27.3,0.563,0
453,-135.0,27.4,0.585,0
454,-135.6,27.7,0.600,0
455,-136.2,28.1,0.589,0
456,-136.8,28.4,0.600,0
457,-137.5,28.7,0.600,0
458,-138.1,29.0,0.600,0
459,-138.9,29.3,0.600,0
460,-139.8,29.6,0.549,0
461,-140.5,30.1,0.495,0
