step,bear_target,bear_other,w_cmd,on_target
1,-13.0,12.4,0.120,0
2,-12.6,12.4,0.064,0
3,-12.2,12.4,0.027,1
4,-11.9,12.4,0.017,1
5,-11.7,12.4,0.054,1
6,-11.5,12.4,0.025,1
7,-11.5,12.3,0.051,1
8,-11.6,12.4,0.056,1
9,-11.8,12.3,-0.064,1
10,-12.0,12.3,-0.184,1
11,-12.1,12.6,-0.252,1
12,-12.3,13.2,-0.204,1
13,-12.5,13.9,-0.231,1
14,-12.6,14.7,-0.188,1
15,-12.7,15.7,-0.168,1
16,-12.7,16.8,-0.192,1
17,-12.7,17.9,-0.158,1
18,-12.7,19.1,-0.083,1
19,-12.5,20.4,0.037,1
20,-12.3,21.6,0.059,1
21,-12.0,22.8,-0.031,1
22,-11.7,24.0,-0.111,1
23,-11.2,25.2,-0.080,1
24,-10.6,26.5,-0.115,1
25,-10.0,27.7,-0.174,1
26,-9.3,28.9,-0.135,1
27,-9.3,30.2,-0.112,1
28,-9.3,31.4,-0.053,1
29,-9.3,32.7,0.067,1
30,-9.3,33.9,0.187,1
31,-9.3,35.1,0.307,1
32,-9.3,36.3,0.373,1
33,-9.4,37.4,0.370,1
34,-9.5,38.6,0.287,1
35,-9.1,39.8,0.319,1
36,-7.7,41.0,0.259,1
37,-6.4,42.3,0.319,1
38,-5.1,43.5,0.370,1
39,-3.9,44.8,0.250,1
40,-2.7,46.0,0.130,1
41,-1.7,47.2,0.157,1
42,-0.7,48.3,0.098,1
43,0.1,49.4,0.108,1
44,0.9,50.6,0.085,1
45,1.5,51.8,0.084,1
46,2.0,53.1,0.122,1
47,2.7,54.5,0.140,1
48,3.4,56.0,0.260,1
49,4.1,57.6,0.229,1
50,4.9,59.2,0.168,1
51,5.7,60.9,0.125,1
52,6.6,62.6,0.064,1
53,7.5,64.4,0.067,1
54,8.4,66.2,0.084,1
55,9.4,68.0,0.165,1
56,10.3,69.9,0.212,1
57,11.3,71.7,0.174,1
58,12.2,73.6,0.184,1
59,13.2,75.4,0.262,1
60,14.2,77.3,0.180,1
61,15.2,79.2,0.213,1
62,16.2,81.0,0.103,1
63,17.2,82.9,0.147,1
64,18.2,84.8,0.074,1
65,19.2,86.7,0.019,1
66,20.1,88.5,0.008,1
67,21.1,90.4,-0.000,1
68,22.1,92.3,0.034,1
69,23.0,94.1,0.154,1
70,24.0,96.0,0.274,1
71,24.9,97.8,0.376,1
72,25.8,99.6,0.392,1
73,26.6,101.3,0.393,1
74,27.4,103.0,0.387,1
75,28.2,104.7,0.449,1
76,29.0,106.4,0.421,1
77,29.8,108.1,0.402,1
78,30.5,109.8,0.427,1
79,31.2,111.3,0.515,1
80,31.5,113.0,0.454,1
81,31.3,114.5,0.372,1
82,31.2,116.1,0.252,1
83,31.1,117.6,0.276,1
84,31.1,119.3,0.156,1
85,31.0,120.9,0.204,1
86,31.0,122.6,0.246,1
87,31.0,124.3,0.306,1
88,31.0,125.9,0.383,1
89,30.9,127.5,0.281,1
90,30.8,129.2,0.240,1
91,30.8,130.8,0.253,1
92,30.8,132.5,0.288,1
93,30.7,134.2,0.348,1
94,30.7,135.8,0.278,1
95,30.6,137.5,0.278,1
96,30.5,139.2,0.248,1
97,30.4,140.8,0.262,1
98,30.4,142.5,0.238,1
99,30.3,144.2,0.322,1
100,30.2,145.8,0.313,1
101,30.1,147.4,0.347,1
102,30.3,149.1,0.467,1
103,30.8,150.7,0.587,1
104,31.3,152.2,0.502,1
105,31.4,153.5,0.405,1
106,31.6,154.9,0.341,1
107,31.8,156.4,0.264,1
108,32.0,157.9,0.269,1
109,32.1,159.3,0.386,1
110,32.0,160.7,0.305,1
111,31.9,162.1,0.359,1
112,31.6,163.5,0.379,1
113,31.2,164.7,0.351,1
114,30.8,165.9,0.297,1
115,30.3,167.0,0.250,1
116,29.8,168.2,0.193,1
117,29.3,169.5,0.182,1
118,28.7,170.7,0.139,1
119,28.0,171.8,0.259,1
120,27.3,172.9,0.329,1
121,26.4,174.0,0.304,1
122,25.4,174.9,0.298,1
123,24.3,175.9,0.286,1
124,23.1,176.8,0.305,1
125,21.9,177.6,0.300,1
126,20.6,178.5,0.275,1
127,19.2,179.2,0.275,1
128,17.7,180.0,0.313,1
129,16.2,-179.3,0.228,1
130,14.7,-178.6,0.171,1
131,13.2,-177.9,0.140,1
132,11.8,-177.1,0.125,1
133,10.3,-176.4,0.088,1
134,8.7,-175.7,0.052,1
135,7.2,-175.0,0.005,1
136,5.7,-174.3,-0.021,1
137,4.2,-173.6,-0.055,1
138,2.7,-172.9,-0.043,1
139,1.2,-172.2,-0.130,1
140,-0.4,-171.5,-0.168,1
141,-1.9,-170.8,-0.179,1
142,-3.3,-170.7,-0.087,1
143,-4.8,-170.7,-0.140,1
144,-6.3,-170.6,-0.109,1
145,-7.8,-170.5,-0.136,1
146,-9.3,-170.5,-0.220,1
147,-10.8,-170.4,-0.240,1
148,-12.2,-170.3,-0.273,1
149,-13.6,-170.2,-0.393,1
150,-15.0,-170.0,-0.434,1
151,-16.3,-169.7,-0.314,1
152,-17.5,-169.5,-0.336,1
153,-18.8,-169.3,-0.333,1
154,-20.1,-169.1,-0.402,1
155,-21.5,-168.9,-0.474,1
156,-22.8,-168.7,-0.574,1
157,-24.0,-168.4,-0.539,1
158,-25.1,-168.0,-0.600,1
159,-26.2,-167.6,-0.538,1
160,-27.3,-167.3,-0.529,1
161,-28.5,-167.1,-0.484,1
162,-29.9,-166.9,-0.490,1
163,-31.2,-166.8,-0.514,1
164,-32.4,-166.6,-0.519,1
165,-33.7,-166.5,-0.515,1
166,-35.0,-166.3,-0.499,1
167,-36.2,-166.1,-0.495,1
168,-37.5,-166.0,-0.505,1
169,-38.7,-165.9,-0.600,1
170,-40.0,-165.6,-0.600,1
171,-41.2,-164.9,-0.600,1
172,-42.4,-164.3,-0.600,1
173,-43.6,-163.8,-0.600,1
174,-44.7,-163.4,-0.600,1
175,-45.9,-163.0,-0.600,1
176,-47.1,-162.7,-0.600,1
177,-48.3,-162.5,-0.600,1
178,-49.4,-162.4,-0.600,1
179,-50.6,-162.4,-0.600,1
180,-51.8,-162.6,-0.600,1
181,-53.0,-162.7,-0.600,1
182,-54.1,-162.9,-0.600,1
183,-55.3,-163.1,-0.600,1
184,-56.5,-163.3,-0.600,1
185,-57.7,-163.5,-0.600,1
186,-58.9,-163.8,-0.600,1
187,-60.1,-164.0,-0.600,1
188,-61.2,-164.3,-0.600,1
189,-62.5,-164.6,-0.600,1
190,-63.7,-164.9,-0.600,1
191,-64.9,-165.1,-0.600,1
192,-66.1,-165.4,-0.600,1
193,-67.3,-165.9,-0.600,1
194,-68.5,-166.3,-0.600,1
195,-69.7,-166.8,-0.600,1
