step,bear_target,bear_other,w_cmd,on_target
1,18.4,-16.5,-0.055,0
2,19.3,-16.0,-0.161,0
3,20.2,-15.5,-0.203,0
4,21.2,-15.0,-0.128,0
5,22.3,-14.4,-0.095,0
6,23.2,-14.0,-0.062,0
7,24.1,-13.7,-0.067,0
8,24.9,-13.4,-0.058,0
9,25.6,-13.4,-0.018,0
10,26.2,-13.4,-0.082,0
11,26.7,-13.5,-0.099,0
12,27.2,-13.7,-0.120,0
13,27.8,-13.7,-0.093,0
14,28.4,-13.8,-0.064,0
15,29.1,-13.8,-0.053,0
16,29.7,-13.9,0.028,0
17,30.3,-14.1,0.017,0
18,30.8,-14.4,-0.018,0
19,31.3,-14.6,0.102,0
20,31.9,-14.8,0.222,0
21,32.4,-15.1,0.193,0
22,33.0,-15.5,0.181,0
23,33.5,-16.1,0.220,0
24,34.2,-16.5,0.186,0
25,34.3,-17.5,0.247,0
26,34.6,-18.5,0.239,0
27,34.9,-19.6,0.149,0
28,35.1,-20.7,0.141,0
29,35.6,-21.7,0.021,0
30,36.1,-22.7,-0.028,0
31,36.3,-23.7,0.012,0
32,36.5,-24.6,-0.032,0
33,36.8,-25.7,-0.046,0
34,37.0,-26.7,-0.018,0
35,37.1,-27.8,-0.016,0
36,36.9,-28.9,-0.015,0
37,36.5,-30.2,-0.040,0
38,36.0,-31.3,-0.048,0
39,35.3,-32.6,-0.079,0
40,34.4,-33.7,-0.199,0
41,33.3,-34.9,-0.227,1
42,32.2,-36.0,-0.307,1
43,30.9,-37.0,-0.427,1
44,29.6,-37.8,-0.365,1
45,28.6,-38.3,-0.338,1
46,27.5,-38.6,-0.356,1
47,26.3,-39.1,-0.359,1
48,25.0,-39.7,-0.405,1
49,23.9,-40.2,-0.285,1
50,22.9,-40.6,-0.165,1
51,21.7,-41.1,-0.045,1
52,20.2,-42.0,0.075,1
53,18.4,-43.3,0.127,1
54,16.4,-44.8,0.160,1
55,14.4,-46.3,0.147,1
56,12.3,-47.9,0.057,1
57,10.2,-49.6,-0.057,1
58,8.2,-51.1,-0.177,1
59,6.4,-52.4,-0.057,1
60,4.9,-53.6,0.063,1
61,3.3,-54.8,0.183,1
62,1.4,-56.3,0.169,1
63,-0.7,-58.0,0.123,1
64,-2.4,-59.6,0.222,1
65,-3.8,-61.3,0.141,1
66,-5.3,-63.0,0.093,1
67,-7.0,-64.7,-0.002,1
68,-8.2,-66.2,-0.122,1
69,-9.4,-67.6,-0.242,1
70,-10.6,-68.8,-0.265,1
71,-11.5,-69.9,-0.275,1
72,-12.5,-70.9,-0.232,1
73,-13.1,-71.7,-0.261,1
74,-14.0,-72.7,-0.315,1
75,-14.6,-73.6,-0.360,1
76,-15.6,-74.5,-0.402,1
77,-16.2,-75.4,-0.435,1
78,-16.8,-76.0,-0.389,1
79,-16.8,-76.3,-0.509,1
80,-17.3,-76.8,-0.565,1
81,-17.3,-77.1,-0.524,1
82,-17.4,-77.2,-0.531,1
83,-17.3,-77.4,-0.522,1
84,-17.4,-77.5,-0.481,1
85,-17.5,-77.6,-0.483,1
86,-17.6,-78.0,-0.490,1
87,-18.1,-78.6,-0.537,1
88,-18.4,-78.8,-0.558,1
89,-18.2,-78.9,-0.438,1
90,-18.4,-79.2,-0.343,1
91,-18.8,-79.7,-0.292,1
92,-19.5,-80.4,-0.324,1
93,-20.2,-81.2,-0.288,1
94,-21.1,-81.9,-0.270,1
95,-22.1,-82.8,-0.259,1
96,-23.3,-83.8,-0.154,1
97,-24.4,-84.8,-0.192,1
98,-25.7,-86.0,-0.209,1
99,-26.9,-87.1,-0.329,1
100,-28.0,-88.1,-0.449,1
101,-29.0,-89.0,-0.569,1
102,-29.5,-89.4,-0.600,1
103,-29.9,-89.7,-0.600,1
104,-30.2,-90.0,-0.600,1
105,-30.3,-90.0,-0.600,1
106,-30.4,-90.1,-0.600,1
107,-30.4,-90.0,-0.600,1
108,-30.2,-89.8,-0.555,1
109,-30.1,-89.7,-0.600,1
110,-30.1,-89.7,-0.600,1
111,-29.9,-89.5,-0.600,1
112,-29.7,-89.3,-0.600,1
113,-29.6,-89.2,-0.600,1
114,-29.4,-89.1,-0.600,1
115,-29.4,-89.1,-0.594,1
116,-29.1,-88.9,-0.575,1
117,-29.0,-88.8,-0.597,1
118,-28.8,-88.7,-0.600,1
119,-28.5,-88.5,-0.600,1
120,-28.1,-88.2,-0.570,1
121,-27.4,-87.6,-0.564,1
122,-26.9,-87.1,-0.508,1
123,-26.7,-87.0,-0.579,1
124,-26.6,-87.0,-0.555,1
125,-26.3,-85.5,-0.435,1
126,-26.1,-84.0,-0.381,1
127,-26.1,-82.7,-0.393,1
128,-26.3,-81.8,-0.458,1
129,-26.9,-81.1,-0.414,1
130,-27.2,-80.3,-0.529,1
131,-27.5,-79.5,-0.594,1
132,-27.9,-78.7,-0.600,1
133,-27.8,-77.5,-0.527,1
134,-27.5,-76.1,-0.503,1
135,-27.6,-75.2,-0.502,1
136,-27.9,-74.1,-0.431,1
137,-28.0,-73.0,-0.463,1
138,-28.2,-72.1,-0.498,1
139,-28.5,-71.4,-0.520,1
140,-28.8,-70.6,-0.551,1
141,-29.2,-70.1,-0.549,1
142,-29.5,-69.3,-0.503,1
143,-29.7,-68.5,-0.513,1
144,-30.1,-67.7,-0.496,1
145,-30.1,-66.6,-0.427,1
146,-30.0,-65.5,-0.486,1
147,-30.1,-64.5,-0.454,1
148,-30.1,-63.4,-0.472,1
149,-30.2,-62.4,-0.438,1
150,-30.3,-61.5,-0.496,1
151,-30.5,-60.6,-0.487,1
152,-30.6,-59.7,-0.427,1
153,-30.9,-58.9,-0.436,1
154,-30.1,-58.1,-0.505,1
155,-29.3,-57.2,-0.485,1
156,-28.7,-56.5,-0.461,1
157,-27.9,-55.7,-0.511,1
158,-27.3,-55.1,-0.478,1
159,-26.4,-54.2,-0.425,1
160,-26.0,-53.7,-0.466,1
161,-25.4,-53.1,-0.502,1
162,-24.9,-52.5,-0.548,1
163,-24.2,-51.9,-0.504,1
164,-23.4,-51.0,-0.496,1
165,-22.7,-50.2,-0.486,1
166,-21.8,-49.3,-0.500,1
167,-21.0,-48.4,-0.469,1
168,-20.1,-47.5,-0.443,1
169,-19.2,-46.5,-0.490,1
170,-18.6,-45.6,-0.512,1
171,-17.8,-44.8,-0.434,1
172,-17.2,-44.1,-0.314,1
173,-16.5,-43.3,-0.312,1
174,-15.9,-42.8,-0.341,1
175,-15.4,-42.3,-0.345,1
176,-15.1,-41.8,-0.342,1
177,-14.5,-41.1,-0.331,1
178,-14.0,-40.6,-0.357,1
179,-13.4,-40.0,-0.249,1
180,-12.8,-39.3,-0.338,1
181,-12.3,-38.7,-0.359,1
182,-11.8,-38.1,-0.367,1
183,-11.2,-37.4,-0.247,1
184,-10.7,-36.8,-0.234,1
185,-10.3,-36.3,-0.246,1
186,-9.9,-35.9,-0.295,1
187,-9.5,-35.6,-0.215,1
188,-9.2,-35.3,-0.288,1
189,-8.9,-35.0,-0.281,1
190,-8.5,-34.6,-0.287,1
191,-8.2,-34.2,-0.246,1
192,-7.8,-33.8,-0.272,1
193,-7.4,-33.3,-0.258,1
194,-7.1,-32.9,-0.214,1
195,-6.8,-32.6,-0.161,1
196,-6.6,-32.3,-0.086,1
197,-6.4,-32.1,-0.085,1
198,-6.4,-32.2,-0.104,1
199,-6.4,-32.2,-0.224,1
200,-6.3,-32.1,-0.344,1
201,-6.0,-31.8,-0.277,1
202,-5.9,-31.6,-0.285,1
203,-5.6,-31.3,-0.180,1
204,-5.3,-30.9,-0.116,1
205,-5.2,-30.7,-0.131,1
206,-5.1,-30.5,-0.033,1
207,-5.0,-30.4,-0.111,1
208,-4.9,-30.3,-0.069,1
209,-4.8,-30.3,-0.096,1
