step,bear_target,bear_other,w_cmd,on_target
1,-9.0,16.5,-0.033,1
2,-8.7,16.5,0.024,1
3,-8.4,16.5,0.064,1
4,-8.0,16.5,0.172,1
5,-7.7,16.4,0.177,1
6,-7.5,16.4,0.211,1
7,-7.2,16.5,0.155,1
8,-6.9,16.8,0.174,1
9,-6.6,17.1,0.054,1
10,-6.2,17.3,-0.047,1
11,-5.9,17.5,0.013,1
12,-5.5,17.6,0.046,1
13,-5.1,17.6,-0.013,1
14,-4.7,17.5,0.016,1
15,-4.3,17.4,-0.038,1
16,-3.9,17.2,-0.055,1
17,-3.4,16.9,-0.064,1
18,-3.1,16.5,-0.053,1
19,-2.6,16.2,0.067,1
20,-2.2,15.8,0.187,1
21,-1.8,15.4,0.183,1
22,-1.4,15.1,0.106,1
23,-1.0,14.7,0.005,1
24,-0.6,14.2,-0.041,1
25,-0.2,13.8,-0.034,1
26,0.3,13.5,-0.022,1
27,0.8,13.0,-0.003,1
28,1.2,12.6,0.022,1
29,1.7,12.2,0.142,1
30,2.1,11.7,0.022,1
31,2.5,11.1,0.075,1
32,3.0,10.6,0.064,1
33,3.5,10.0,-0.056,1
34,3.9,9.3,-0.078,1
35,4.4,8.6,-0.031,1
36,4.9,7.8,-0.028,1
37,5.3,7.0,-0.017,1
38,5.8,6.2,-0.019,1
39,6.2,5.3,-0.066,0
40,6.7,4.4,-0.001,0
41,7.1,3.5,-0.009,0
42,7.6,2.5,-0.012,0
43,8.0,1.5,-0.019,0
44,8.5,0.5,-0.041,0
45,9.0,-0.5,-0.049,0
46,9.4,-1.6,-0.006,0
47,9.9,-2.6,-0.005,0
48,10.4,-3.7,0.046,0
49,10.9,-4.8,-0.074,0
50,11.3,-5.9,-0.137,0
51,11.8,-7.0,-0.099,0
52,12.3,-8.1,-0.098,0
53,12.8,-9.3,-0.077,0
54,13.2,-10.4,-0.069,0
55,13.7,-11.5,-0.054,0
56,14.2,-12.7,-0.028,0
57,14.7,-13.8,0.067,0
58,15.2,-14.9,0.070,0
59,15.6,-16.1,-0.050,1
60,16.1,-17.3,-0.170,1
61,16.6,-18.4,-0.159,1
62,17.2,-19.5,-0.162,1
63,17.7,-20.6,-0.049,1
64,18.1,-21.8,-0.034,1
65,18.6,-22.9,-0.128,1
66,19.1,-24.1,-0.066,1
67,19.6,-25.2,0.012,1
68,20.1,-26.3,0.007,1
69,20.6,-27.4,-0.113,1
70,21.1,-28.6,-0.233,1
71,21.5,-29.7,-0.266,1
72,22.1,-30.8,-0.216,1
73,22.6,-31.9,-0.271,1
74,23.2,-33.1,-0.296,1
75,23.6,-34.0,-0.270,1
76,24.2,-35.1,-0.285,1
77,24.6,-36.2,-0.268,1
78,25.2,-37.2,-0.187,1
79,25.8,-38.3,-0.067,1
80,26.3,-39.3,0.035,1
81,26.8,-40.4,-0.001,1
82,27.2,-41.5,-0.050,1
83,27.7,-42.6,-0.117,1
84,28.1,-43.7,-0.087,1
85,28.6,-44.8,-0.045,1
86,29.1,-45.8,-0.039,1
87,29.5,-46.9,-0.042,1
88,30.0,-48.0,-0.056,1
89,30.4,-49.1,0.064,1
90,30.9,-50.2,0.083,1
91,31.3,-51.3,-0.012,1
92,31.3,-52.3,-0.071,1
93,31.3,-53.4,0.044,1
94,31.4,-54.5,0.115,1
95,31.3,-55.6,0.023,1
96,31.3,-56.7,0.024,1
