step,bear_target,bear_other,w_cmd,on_target
1,-18.7,14.7,0.018,0
2,-19.4,14.3,0.013,0
3,-20.1,13.9,0.026,0
4,-20.7,13.6,0.020,0
5,-21.3,13.3,0.050,0
6,-21.8,13.2,0.047,0
7,-22.2,13.2,0.128,0
8,-22.7,13.2,0.112,0
9,-23.2,13.3,-0.008,0
10,-23.6,13.5,-0.128,0
11,-24.1,13.6,-0.248,0
12,-24.4,13.9,-0.327,0
13,-24.6,14.3,-0.276,0
14,-24.8,14.8,-0.326,0
15,-24.8,15.4,-0.296,0
16,-24.6,16.2,-0.249,0
17,-24.7,16.8,-0.212,0
18,-24.9,17.4,-0.147,0
19,-25.3,17.8,-0.027,0
20,-25.6,18.3,0.093,0
21,-26.0,18.9,0.134,0
22,-26.7,19.3,0.104,0
23,-27.4,19.8,0.129,0
24,-28.0,20.4,0.134,0
25,-28.7,21.0,0.106,0
26,-29.5,21.7,0.144,0
27,-30.2,22.4,0.145,0
28,-31.0,23.3,0.147,0
29,-31.8,24.2,0.267,0
30,-32.7,25.0,0.267,0
31,-33.8,25.8,0.302,0
32,-35.0,26.6,0.286,0
33,-36.2,27.4,0.297,0
34,-37.6,28.2,0.199,0
35,-39.1,28.8,0.274,0
36,-40.7,29.5,0.283,0
37,-42.2,30.3,0.352,0
38,-43.7,31.1,0.403,0
39,-45.5,31.8,0.523,0
40,-47.5,32.2,0.600,0
41,-49.9,32.4,0.600,0
42,-52.7,32.1,0.600,0
43,-55.6,31.8,0.600,0
44,-58.5,31.5,0.600,0
45,-60.8,31.9,0.600,0
46,-62.9,32.4,0.600,0
47,-64.6,33.3,0.600,0
48,-66.6,33.9,0.600,0
49,-68.7,34.5,0.600,0
50,-71.1,34.9,0.600,0
51,-73.4,35.2,0.600,0
52,-75.5,35.8,0.600,0
53,-77.5,36.5,0.600,0
54,-79.3,37.4,0.600,0
55,-80.9,38.4,0.600,0
56,-82.5,39.5,0.600,0
57,-84.0,40.5,0.600,0
58,-85.6,41.6,0.600,0
59,-87.1,42.7,0.600,0
60,-88.7,43.7,0.600,0
61,-90.3,44.7,0.600,0
62,-91.8,45.8,0.600,0
63,-93.4,46.8,0.600,0
64,-94.8,47.9,0.600,0
65,-96.3,49.0,0.600,0
66,-97.7,50.1,0.600,0
67,-99.2,51.1,0.600,0
68,-100.7,52.2,0.600,0
69,-102.1,53.2,0.600,0
70,-103.5,54.4,0.600,0
71,-104.9,55.4,0.600,0
72,-106.4,56.4,0.600,0
73,-107.8,57.5,0.600,0
74,-109.2,58.6,0.600,0
75,-110.6,59.7,0.600,0
76,-112.0,60.8,0.600,0
77,-113.5,61.9,0.600,0
78,-114.9,63.0,0.480,0
79,-116.4,64.0,0.600,0
80,-117.7,65.1,0.600,0
81,-119.2,66.1,0.600,0
82,-120.8,67.0,0.600,0
83,-122.2,68.0,0.600,0
84,-123.8,68.9,0.600,0
85,-125.4,69.7,0.600,0
86,-127.0,70.5,0.589,0
87,-128.7,71.2,0.469,0
88,-130.2,72.2,0.349,0
89,-131.6,73.2,0.469,0
90,-133.0,74.3,0.589,0
91,-134.4,75.3,0.600,0
92,-135.9,76.1,0.600,0
93,-137.6,76.8,0.600,0
94,-139.3,77.4,0.600,0
95,-141.1,77.9,0.600,0
96,-142.9,78.4,0.600,0
97,-144.8,78.8,0.600,0
98,-146.9,78.9,0.600,0
99,-149.2,78.9,0.600,0
100,-151.6,78.7,0.600,0
101,-154.1,78.4,0.600,0
102,-156.7,78.0,0.600,0
103,-159.5,77.4,0.600,0
104,-162.4,76.7,0.600,0
105,-165.3,75.8,0.600,0
106,-168.4,75.0,0.563,0
107,-171.0,74.4,0.443,0
108,-173.4,74.1,0.323,0
109,-175.8,73.9,0.443,0
110,-177.2,74.6,0.563,0
111,-178.0,75.4,0.600,0
112,-178.7,75.9,0.600,0
113,-179.4,76.4,0.600,0
114,180.0,77.0,0.600,0
115,179.1,77.4,0.600,0
116,178.5,78.1,0.600,0
117,178.0,78.8,0.600,0
118,177.6,79.6,0.600,0
119,177.2,80.5,0.600,0
120,176.7,81.3,0.600,0
121,176.2,82.1,0.600,0
122,175.6,82.8,0.600,0
123,175.1,83.6,0.600,0
124,173.6,83.9,0.600,0
125,171.0,83.6,0.600,0
126,168.3,83.4,0.600,0
127,165.8,83.4,0.480,0
128,163.7,83.6,0.600,0
129,161.9,84.1,0.600,0
130,160.3,84.8,0.600,0
131,158.6,85.5,0.600,0
132,156.9,86.1,0.600,0
133,155.2,86.6,0.600,0
134,153.3,87.0,0.600,0
135,151.6,87.4,0.600,0
136,150.1,88.1,0.600,0
137,148.4,88.5,0.600,0
138,146.9,89.0,0.600,0
139,145.2,89.3,0.600,0
140,143.2,89.2,0.600,0
141,141.3,88.9,0.600,0
142,139.3,87.7,0.600,0
143,137.8,87.0,0.600,0
144,136.4,86.4,0.600,0
145,135.0,85.9,0.600,0
146,133.8,85.4,0.600,0
147,132.3,84.6,0.600,0
148,130.9,83.9,0.600,0
149,129.4,83.2,0.600,0
150,128.1,82.6,0.600,0
151,126.8,82.0,0.600,0
152,125.3,81.1,0.600,0
153,123.5,80.1,0.600,0
154,122.0,79.1,0.600,0
155,120.6,78.4,0.600,0
156,119.0,77.4,0.600,0
157,117.2,76.2,0.600,0
158,115.4,75.0,0.600,0
159,113.8,74.2,0.600,0
160,112.4,73.5,0.600,0
161,111.1,72.9,0.600,0
162,109.6,71.9,0.600,0
163,108.2,71.0,0.600,0
164,106.5,69.8,0.600,0
165,105.0,68.4,0.600,0
166,103.6,67.1,0.600,0
167,102.2,65.7,0.600,0
168,100.8,64.1,0.600,0
169,98.8,61.9,0.600,0
170,97.0,59.7,0.600,0
171,95.4,57.6,0.600,0
172,94.0,55.6,0.600,0
173,92.7,53.7,0.600,0
174,91.5,51.8,0.600,0
175,90.0,49.5,0.600,0
176,88.4,47.2,0.600,0
177,87.1,45.0,0.600,0
178,86.0,42.8,0.600,0
179,84.7,40.3,0.480,0
180,83.2,37.6,0.360,0
181,81.8,35.1,0.240,0
182,81.0,33.1,0.120,0
183,80.7,31.6,0.000,0
184,80.6,30.3,-0.120,0
185,80.6,29.2,-0.240,0
186,80.8,28.2,-0.360,0
187,81.2,27.4,-0.480,0
188,82.0,27.0,-0.600,0
189,82.9,26.8,-0.480,0
190,83.9,26.6,-0.360,0
191,84.9,26.4,-0.240,0
192,85.3,25.7,-0.360,0
193,85.6,24.8,-0.480,0
194,86.0,24.0,-0.600,0
195,86.5,23.3,-0.600,0
196,87.2,22.7,-0.600,0
197,88.0,22.4,-0.600,0
