step,bear_target,bear_other,w_cmd,on_target
1,-16.2,18.0,0.047,1
2,-16.9,18.6,0.096,1
3,-17.5,19.3,0.120,1
4,-18.4,19.9,0.108,1
5,-19.3,20.5,0.154,1
6,-20.2,21.0,0.181,1
7,-21.1,21.5,0.232,1
8,-22.1,21.9,0.214,0
9,-23.0,22.2,0.094,0
10,-23.8,22.5,-0.026,0
11,-24.6,22.8,-0.146,0
12,-25.1,23.2,-0.143,0
13,-25.3,23.7,-0.070,0
14,-25.4,24.2,0.002,0
15,-25.5,24.6,-0.022,0
16,-25.6,24.7,-0.002,0
17,-25.6,24.8,-0.017,0
18,-25.5,24.8,-0.027,0
19,-25.3,24.9,0.093,0
20,-25.3,25.0,0.179,0
21,-25.3,25.1,0.171,0
22,-25.5,25.1,0.051,0
23,-25.7,25.3,0.069,0
24,-26.0,25.4,0.070,0
25,-26.2,25.6,0.110,0
26,-26.5,25.9,0.123,0
27,-26.9,26.0,0.128,0
28,-27.4,26.2,0.190,0
29,-27.8,26.5,0.262,0
30,-28.2,26.7,0.143,0
31,-28.6,26.8,0.038,0
32,-28.7,27.0,-0.002,0
33,-28.6,27.4,-0.030,0
34,-28.2,27.9,-0.140,0
35,-27.6,28.5,-0.195,1
36,-26.6,29.4,-0.170,1
37,-25.2,30.3,-0.209,1
38,-23.7,31.4,-0.143,1
39,-21.8,32.6,-0.023,1
40,-19.8,33.8,0.097,1
41,-17.8,34.9,0.217,1
42,-15.9,35.7,0.337,1
43,-13.9,36.6,0.432,1
44,-12.1,37.3,0.552,1
45,-10.3,38.0,0.534,1
46,-10.1,38.6,0.483,1
47,-9.9,39.1,0.368,1
48,-9.8,39.6,0.358,1
49,-9.9,39.9,0.238,1
50,-9.8,40.4,0.118,1
51,-9.8,40.8,-0.002,1
52,-9.3,41.4,-0.122,1
53,-8.8,42.3,-0.132,1
54,-8.0,43.5,-0.012,1
55,-6.9,44.7,0.108,1
56,-6.2,45.8,0.149,1
57,-5.4,46.7,0.188,1
58,-5.1,47.5,0.202,1
59,-4.5,48.2,0.082,1
60,-3.9,48.9,-0.038,1
61,-3.7,49.6,0.029,1
62,-2.7,50.7,0.034,1
63,-1.8,51.8,0.086,1
64,-1.2,53.0,0.119,1
65,-0.3,54.0,0.196,1
66,0.5,55.1,0.222,1
67,1.2,56.0,0.275,1
68,1.9,56.8,0.303,1
69,2.3,57.5,0.183,1
70,2.5,58.2,0.164,1
71,3.0,59.0,0.153,1
72,3.8,60.0,0.148,1
73,4.7,61.1,0.203,1
74,5.5,62.2,0.227,1
75,6.3,63.3,0.267,1
76,7.1,64.4,0.278,1
77,7.8,65.4,0.225,1
78,8.5,66.5,0.268,1
79,9.3,67.6,0.388,1
80,9.9,68.5,0.454,1
81,10.4,69.4,0.459,1
82,10.5,69.9,0.469,1
83,10.4,70.2,0.474,1
84,10.5,70.4,0.409,1
85,10.4,70.8,0.381,1
86,10.7,71.5,0.501,1
87,11.4,72.5,0.528,1
88,11.6,73.2,0.600,1
89,12.0,73.9,0.480,1
90,12.4,74.5,0.360,1
91,12.4,75.1,0.281,1
92,13.1,76.1,0.303,1
93,14.1,77.4,0.317,1
94,15.3,78.6,0.353,1
95,16.3,79.8,0.377,1
96,17.2,81.0,0.411,1
97,18.0,82.2,0.489,1
98,19.1,83.3,0.514,1
99,20.2,84.5,0.570,1
100,21.7,85.7,0.566,1
101,22.7,86.6,0.600,1
102,23.8,87.4,0.591,1
103,24.6,88.1,0.600,1
104,25.2,88.5,0.600,1
105,25.8,88.9,0.600,1
106,26.2,89.2,0.580,1
107,26.4,89.2,0.600,1
108,26.4,89.1,0.600,1
109,26.3,88.9,0.558,1
110,26.1,88.5,0.599,1
111,25.8,88.1,0.479,1
112,25.8,87.9,0.462,1
113,26.7,88.7,0.397,1
