step,bear_target,bear_other,w_cmd,on_target
1,-18.0,16.1,-0.019,0
2,-18.8,16.2,0.022,0
3,-19.8,16.1,0.031,0
4,-20.7,16.2,0.003,0
5,-21.6,16.1,0.019,0
6,-22.4,16.3,0.005,0
7,-23.3,16.8,0.007,0
8,-24.0,17.4,0.000,0
9,-24.8,17.9,-0.120,0
10,-25.4,18.4,-0.176,0
11,-26.0,18.8,-0.190,0
12,-26.5,19.2,-0.131,0
13,-26.9,19.5,-0.084,0
14,-27.3,19.7,-0.036,0
15,-27.6,19.8,0.012,0
16,-27.8,19.9,-0.014,0
17,-27.9,19.8,-0.006,0
18,-28.0,19.7,0.036,0
19,-28.1,19.5,-0.084,0
20,-28.3,19.4,-0.092,0
21,-28.5,19.3,-0.124,0
22,-28.8,19.3,-0.065,0
23,-29.1,19.3,-0.062,0
24,-29.5,19.3,-0.000,0
25,-29.9,19.3,-0.020,0
26,-30.4,19.3,-0.037,0
27,-30.9,19.4,-0.037,0
28,-31.5,19.5,-0.040,0
29,-32.1,19.6,-0.160,0
30,-32.6,19.7,-0.280,0
31,-33.3,19.9,-0.400,0
32,-33.9,20.1,-0.307,0
33,-34.4,20.4,-0.427,0
34,-34.6,20.7,-0.547,0
35,-34.6,21.2,-0.522,0
36,-34.3,21.9,-0.545,0
37,-33.8,22.8,-0.455,0
38,-33.3,23.7,-0.335,0
39,-32.8,24.6,-0.215,0
40,-32.4,25.4,-0.095,0
41,-32.2,26.1,0.025,0
42,-32.2,26.6,0.145,0
43,-32.3,26.9,0.247,0
44,-32.5,27.2,0.230,0
45,-32.7,27.3,0.211,0
46,-32.9,27.1,0.239,0
47,-33.1,26.9,0.278,0
48,-33.0,26.8,0.228,0
49,-33.0,26.8,0.187,0
50,-33.0,27.0,0.148,0
51,-33.1,26.9,0.199,0
52,-33.2,26.8,0.257,0
53,-33.1,26.8,0.236,0
54,-33.2,26.7,0.217,0
55,-33.4,26.5,0.140,0
56,-33.3,26.4,0.119,0
57,-33.5,26.3,0.084,0
58,-33.6,26.3,0.077,0
59,-33.6,26.4,0.197,0
60,-33.6,26.4,0.317,0
61,-33.7,26.3,0.437,0
62,-33.9,26.1,0.541,0
63,-34.3,25.8,0.566,0
64,-34.7,25.3,0.565,0
65,-34.5,24.8,0.562,0
66,-34.8,23.9,0.536,0
67,-35.3,23.0,0.486,0
68,-35.8,22.4,0.480,0
69,-36.1,22.1,0.374,0
70,-36.4,21.8,0.327,0
71,-36.7,21.5,0.303,0
72,-36.9,21.4,0.262,0
73,-37.0,21.2,0.297,0
74,-37.6,21.2,0.295,0
75,-38.4,21.1,0.268,0
76,-38.6,21.0,0.200,0
77,-39.0,20.5,0.320,0
78,-39.6,20.0,0.314,0
79,-40.2,19.7,0.434,0
80,-40.5,19.6,0.525,0
81,-40.6,19.4,0.528,0
82,-40.9,19.2,0.553,0
83,-41.3,18.8,0.493,0
84,-41.5,18.6,0.483,0
85,-41.8,18.3,0.363,0
86,-42.0,18.1,0.245,0
87,-42.1,18.0,0.232,0
88,-42.2,17.9,0.282,0
89,-42.2,17.9,0.328,0
90,-41.7,17.8,0.305,0
91,-41.5,17.8,0.391,0
92,-41.6,17.7,0.305,0
93,-41.7,17.5,0.200,0
94,-41.7,17.5,0.092,0
95,-41.8,17.5,-0.028,0
96,-41.8,17.5,-0.148,0
97,-41.8,17.4,-0.268,0
98,-41.7,17.0,-0.388,0
99,-41.6,16.6,-0.268,0
100,-41.9,16.5,-0.148,0
101,-42.6,16.4,-0.028,0
102,-43.5,16.4,0.092,0
103,-43.5,16.4,0.212,0
104,-43.5,16.4,0.332,0
105,-43.6,16.3,0.281,0
106,-43.7,16.2,0.294,0
107,-43.8,16.2,0.178,0
108,-43.8,16.1,0.193,0
109,-43.9,16.0,0.266,0
110,-43.9,16.0,0.284,0
111,-44.0,15.9,0.357,0
112,-44.1,15.8,0.416,0
113,-44.2,15.7,0.409,0
114,-44.0,15.6,0.402,0
115,-44.1,15.5,0.339,0
116,-44.3,15.3,0.408,0
117,-44.4,15.2,0.363,0
118,-44.5,15.1,0.389,0
119,-44.6,15.0,0.295,0
120,-44.6,14.9,0.344,0
121,-44.7,14.8,0.267,0
122,-44.7,14.6,0.372,0
123,-45.2,13.8,0.283,0
124,-46.1,13.1,0.403,0
125,-47.0,12.6,0.384,0
126,-47.5,12.5,0.334,0
127,-47.7,12.3,0.275,0
128,-47.7,12.2,0.167,0
129,-47.8,12.1,0.287,0
130,-47.9,12.1,0.296,0
131,-47.9,12.1,0.176,0
132,-47.9,12.0,0.077,0
133,-48.0,12.0,-0.016,0
134,-48.0,12.0,-0.089,0
135,-48.0,12.0,-0.065,0
136,-48.0,12.0,-0.171,0
137,-47.6,12.0,-0.143,0
138,-47.6,12.0,-0.173,0
139,-47.5,12.1,-0.110,0
140,-47.5,12.1,-0.052,0
141,-47.4,12.2,-0.006,0
142,-47.4,12.2,-0.002,0
143,-47.4,12.2,0.026,0
144,-47.4,12.2,0.023,0
145,-47.4,11.3,0.093,0
146,-47.7,10.3,0.120,0
147,-48.8,9.4,0.156,0
148,-50.0,9.0,0.036,0
149,-51.2,8.8,0.156,0
150,-51.2,8.8,0.276,0
151,-51.2,8.8,0.327,0
152,-51.3,8.7,0.207,0
153,-51.3,8.7,0.087,0
154,-51.3,8.7,-0.033,0
155,-51.3,8.7,-0.051,0
156,-51.3,8.7,-0.057,0
157,-51.3,8.7,0.056,0
158,-51.3,8.7,0.143,0
159,-51.3,8.7,0.070,0
160,-51.3,8.7,0.124,0
161,-50.9,8.6,0.196,0
162,-50.5,7.2,0.176,0
163,-50.5,4.2,0.215,0
164,-50.6,1.3,0.316,0
165,-50.6,-1.3,0.310,0
166,-50.6,-3.8,0.325,0
167,-50.7,-5.9,0.260,0
168,-50.7,-7.7,0.288,0
169,-50.8,-9.3,0.168,0
170,-50.9,-10.5,0.048,0
171,-51.7,-11.5,-0.072,0
172,-53.1,-12.4,-0.175,0
173,-53.0,-13.3,-0.217,0
174,-53.0,-14.2,-0.191,0
175,-53.0,-15.0,-0.212,0
176,-52.9,-15.9,-0.197,0
177,-52.9,-16.7,-0.195,0
178,-52.8,-17.5,-0.244,0
179,-52.8,-18.3,-0.364,0
180,-52.7,-19.0,-0.427,0
181,-52.6,-19.7,-0.388,0
182,-52.5,-20.4,-0.353,0
183,-51.9,-21.1,-0.340,0
184,-48.3,-21.7,-0.324,0
185,-44.1,-22.4,-0.345,0
186,-39.3,-23.1,-0.465,0
187,-34.1,-23.7,-0.521,0
188,-28.9,-24.3,-0.422,0
189,-23.8,-24.9,-0.302,1
190,-19.2,-25.5,-0.199,1
191,-15.0,-26.2,-0.079,1
192,-11.3,-26.9,0.041,1
193,-7.8,-27.6,0.161,1
194,-4.5,-28.4,0.065,1
195,-1.4,-29.1,-0.027,1
