step,bear_target,bear_other,w_cmd,on_target
1,17.9,-18.4,0.004,1
2,18.9,-19.1,-0.001,1
3,19.8,-19.9,0.004,1
4,20.7,-20.7,-0.012,0
5,21.6,-21.4,-0.024,0
6,22.4,-22.1,0.031,0
7,23.3,-22.7,0.039,0
8,24.1,-23.2,0.070,0
9,24.6,-23.8,0.073,0
10,25.2,-24.3,0.115,0
11,25.7,-24.9,0.105,0
12,26.1,-25.5,0.083,0
13,26.6,-26.0,0.045,0
14,27.1,-26.6,-0.018,0
15,27.6,-27.2,-0.019,0
16,28.2,-27.8,-0.018,0
17,28.8,-28.3,-0.014,0
18,29.5,-28.9,-0.005,0
19,30.1,-29.5,-0.072,0
20,30.8,-30.2,-0.093,0
21,31.5,-30.8,-0.051,0
22,32.4,-31.5,0.060,0
23,33.4,-32.0,0.066,0
24,34.5,-32.7,0.048,0
25,35.4,-33.5,0.038,0
26,36.3,-34.2,0.078,0
27,36.3,-35.0,0.159,0
28,37.1,-35.9,0.200,0
29,37.9,-36.8,0.080,0
30,38.8,-37.8,-0.040,0
31,39.7,-38.9,-0.160,0
32,40.9,-39.8,-0.280,0
33,42.1,-40.7,-0.400,0
34,43.5,-41.6,-0.520,0
35,45.0,-42.3,-0.600,0
36,46.7,-42.9,-0.600,0
37,48.7,-43.1,-0.600,0
38,50.9,-43.1,-0.527,0
39,53.3,-43.1,-0.600,0
40,55.5,-43.1,-0.600,0
41,57.9,-43.0,-0.600,0
42,60.4,-42.8,-0.480,0
43,63.1,-42.4,-0.360,0
44,65.5,-42.4,-0.240,0
45,67.5,-42.7,-0.120,0
46,69.1,-43.4,0.000,0
47,70.6,-44.4,0.120,0
48,71.8,-45.6,0.240,0
49,72.7,-47.0,0.120,0
50,73.5,-48.6,0.000,0
51,74.5,-50.0,-0.120,0
52,75.6,-51.3,-0.240,0
53,76.8,-52.4,-0.360,0
54,78.4,-53.2,-0.480,0
55,80.2,-53.7,-0.600,0
56,82.3,-53.9,-0.600,0
57,84.6,-53.8,-0.600,0
58,87.0,-53.7,-0.600,0
59,89.3,-53.7,-0.600,0
60,91.4,-53.9,-0.600,0
61,93.3,-54.3,-0.600,0
62,95.4,-54.5,-0.600,0
63,97.6,-54.5,-0.600,0
64,99.7,-54.8,-0.600,0
65,102.0,-54.8,-0.600,0
66,104.1,-55.0,-0.600,0
67,106.3,-55.2,-0.600,0
68,108.7,-55.1,-0.600,0
69,111.2,-55.0,-0.600,0
70,113.5,-55.0,-0.600,0
71,116.0,-54.9,-0.600,0
72,118.3,-55.0,-0.600,0
73,120.6,-55.2,-0.600,0
74,123.0,-55.2,-0.600,0
75,125.4,-55.2,-0.600,0
76,127.9,-55.1,-0.600,0
77,130.4,-55.0,-0.600,0
78,132.9,-54.8,-0.600,0
79,135.7,-54.4,-0.600,0
80,138.4,-54.1,-0.600,0
81,141.1,-53.7,-0.600,0
82,143.8,-53.3,-0.600,0
83,146.8,-52.6,-0.600,0
84,149.9,-51.8,-0.600,0
85,153.1,-50.9,-0.600,0
86,156.3,-50.1,-0.600,0
87,159.3,-49.3,-0.600,0
88,162.1,-48.7,-0.600,0
89,164.6,-48.4,-0.600,0
90,166.8,-48.4,-0.600,0
91,169.0,-48.3,-0.600,0
92,171.1,-48.4,-0.600,0
93,173.1,-48.4,-0.600,0
94,175.1,-48.5,-0.600,0
95,177.2,-48.4,-0.600,0
96,179.5,-48.1,-0.600,0
97,-178.1,-47.6,-0.600,0
98,-175.4,-46.9,-0.600,0
99,-172.8,-46.2,-0.600,0
100,-170.3,-45.6,-0.600,0
101,-168.0,-45.0,-0.600,0
102,-165.6,-44.5,-0.600,0
103,-163.5,-44.1,-0.600,0
104,-161.4,-43.8,-0.600,0
105,-159.6,-43.6,-0.600,0
106,-157.7,-43.4,-0.600,0
107,-155.8,-43.1,-0.600,0
108,-154.0,-42.9,-0.600,0
109,-152.2,-42.6,-0.600,0
110,-150.3,-42.3,-0.600,0
111,-148.5,-42.0,-0.600,0
112,-146.7,-41.7,-0.600,0
113,-145.0,-41.4,-0.600,0
114,-143.2,-41.0,-0.600,0
115,-141.4,-40.6,-0.600,0
116,-139.7,-40.3,-0.600,0
117,-138.0,-39.9,-0.600,0
118,-136.2,-39.4,-0.600,0
119,-134.5,-38.6,-0.600,0
120,-133.1,-37.8,-0.600,0
121,-131.5,-36.8,-0.600,0
122,-129.8,-35.8,-0.600,0
123,-128.1,-34.7,-0.600,0
124,-126.7,-33.9,-0.600,0
125,-125.3,-33.0,-0.600,0
126,-123.5,-31.8,-0.600,0
127,-121.7,-30.6,-0.600,0
