step,bear_target,bear_other,w_cmd,on_target
1,13.1,-13.0,-0.048,0
2,12.8,-12.6,-0.089,0
3,12.8,-12.1,-0.071,0
4,13.0,-11.6,-0.035,0
5,13.1,-11.1,-0.034,0
6,13.2,-10.8,-0.121,0
7,13.3,-10.6,-0.125,0
8,13.4,-10.4,-0.148,0
9,13.6,-10.3,-0.161,0
10,14.0,-10.1,-0.128,0
11,14.4,-9.9,-0.091,0
12,15.0,-9.8,-0.136,0
13,15.7,-9.8,-0.130,0
14,16.6,-9.8,-0.115,0
15,17.6,-9.7,-0.128,0
16,18.7,-9.6,-0.067,0
17,20.0,-9.5,-0.089,0
18,21.3,-9.4,-0.183,0
19,22.6,-9.1,-0.063,0
20,24.1,-8.7,0.057,0
21,25.5,-8.3,0.177,0
22,26.7,-8.0,0.266,0
23,27.7,-7.9,0.170,0
24,28.7,-7.7,0.174,0
25,29.7,-7.4,0.181,0
26,30.6,-7.0,0.156,0
27,31.8,-6.4,0.130,0
28,32.8,-6.6,0.160,0
29,33.9,-6.8,0.280,0
30,34.9,-7.0,0.190,0
31,35.9,-7.3,0.146,0
32,36.8,-7.5,0.124,0
33,37.9,-7.7,0.066,0
34,38.9,-7.9,0.130,0
35,40.0,-8.0,0.098,0
36,41.1,-7.7,0.218,0
37,42.2,-6.5,0.338,0
38,43.2,-5.4,0.458,0
39,43.9,-4.7,0.338,0
40,44.3,-4.3,0.218,0
41,44.7,-4.1,0.098,0
42,45.2,-3.7,0.081,0
43,46.0,-3.1,0.110,0
44,46.9,-2.4,0.194,0
45,47.8,-1.9,0.191,0
46,48.7,-1.7,0.221,0
47,49.6,-1.6,0.202,0
48,50.5,-1.4,0.322,0
49,51.6,-1.2,0.202,0
50,52.5,-1.1,0.082,0
51,53.7,-0.8,-0.038,0
52,55.1,-0.2,-0.158,0
53,56.9,0.7,-0.153,0
54,58.9,1.8,-0.126,0
55,61.0,3.0,-0.142,0
56,63.1,4.2,-0.135,0
57,65.2,5.5,-0.141,0
58,67.3,6.7,-0.145,0
59,69.5,8.0,-0.025,0
60,71.6,9.3,0.062,0
61,73.7,10.5,0.039,0
62,75.5,11.4,-0.003,0
63,77.3,12.4,-0.037,0
64,79.2,13.4,0.003,0
65,81.1,14.4,0.020,0
66,83.0,15.4,0.060,0
67,84.9,16.3,0.092,0
68,86.6,17.2,0.128,0
69,88.3,18.0,0.248,0
70,89.9,18.7,0.368,0
71,91.4,19.3,0.327,0
72,92.6,19.5,0.264,0
73,93.7,19.7,0.242,0
74,94.9,20.0,0.264,0
75,96.2,20.4,0.192,0
76,97.5,20.8,0.146,0
77,99.0,21.3,0.176,0
78,100.6,22.0,0.133,0
79,102.1,22.6,0.253,0
80,103.7,23.3,0.373,0
81,105.2,23.4,0.394,0
82,106.4,22.9,0.359,0
83,107.6,22.5,0.380,0
84,108.9,22.1,0.389,0
85,110.2,21.7,0.310,0
86,111.5,21.3,0.247,0
87,113.0,21.0,0.339,0
88,114.5,20.8,0.272,0
89,115.9,20.6,0.392,0
90,117.4,20.4,0.512,0
91,118.8,20.1,0.508,0
92,120.1,19.7,0.406,0
93,121.4,19.3,0.342,0
94,122.7,18.9,0.230,0
95,124.2,18.6,0.295,0
96,125.9,18.5,0.294,0
97,127.4,18.4,0.189,0
98,129.0,18.2,0.147,0
99,130.7,18.1,0.267,0
100,132.3,18.0,0.387,0
101,133.9,17.9,0.289,0
102,135.4,17.7,0.249,0
103,137.0,17.8,0.187,0
104,138.6,18.4,0.178,0
105,140.2,18.9,0.119,0
106,141.8,19.4,0.003,0
107,143.4,19.8,0.050,0
108,145.0,20.2,0.069,0
109,146.5,20.5,0.189,0
110,148.1,20.6,0.309,0
111,149.5,20.6,0.314,0
112,150.8,20.5,0.194,0
113,152.1,20.2,0.114,0
114,153.5,20.0,0.102,0
115,154.9,19.7,0.086,0
116,156.2,19.4,0.118,0
117,157.4,19.0,0.092,0
118,158.7,18.5,0.070,0
119,159.9,17.9,0.162,0
120,161.1,17.2,0.181,0
121,162.3,16.4,0.170,0
122,163.4,15.6,0.142,0
123,164.4,14.7,0.122,0
124,165.5,13.7,0.133,0
125,166.4,12.6,0.086,0
126,167.4,11.4,0.053,0
127,168.4,10.3,0.061,0
128,169.3,9.0,0.086,0
129,170.2,7.7,0.079,0
130,171.1,6.4,0.145,0
131,171.9,5.0,0.043,0
132,172.7,3.6,0.163,0
133,173.5,2.2,0.115,0
134,174.3,0.7,0.043,0
135,175.0,-0.8,0.055,0
136,175.7,-2.3,0.094,0
137,176.4,-3.9,0.057,0
138,177.1,-5.4,0.021,0
139,177.8,-7.0,-0.099,0
140,178.4,-8.5,-0.219,0
