step,bear_target,bear_other,w_cmd,on_target
1,-14.6,22.1,0.037,1
2,-14.6,22.2,-0.005,1
3,-14.6,23.2,0.042,1
4,-14.5,23.8,0.057,1
5,-14.5,24.3,0.052,1
6,-14.5,24.8,0.013,1
7,-14.4,25.5,0.009,1
8,-14.3,26.2,0.087,1
9,-14.2,26.8,-0.033,1
10,-14.2,27.4,0.087,1
11,-14.1,28.1,0.108,1
12,-14.1,28.8,0.111,1
13,-14.0,29.5,0.146,1
14,-14.0,30.3,0.142,1
15,-13.9,31.1,0.124,1
16,-13.8,31.9,0.200,1
17,-13.7,32.8,0.230,1
18,-13.7,33.7,0.242,1
19,-13.7,34.7,0.122,1
20,-13.6,35.7,0.072,1
21,-13.6,36.7,0.132,1
22,-13.3,38.0,0.176,1
23,-13.0,39.2,0.131,1
24,-12.9,40.5,0.173,1
25,-13.0,41.8,0.222,1
26,-13.1,43.2,0.239,1
27,-13.2,44.6,0.228,1
28,-12.7,45.9,0.265,1
29,-11.9,47.3,0.145,1
30,-11.1,48.5,0.025,1
31,-10.2,49.9,-0.095,1
32,-9.0,51.4,-0.185,1
33,-7.6,53.2,-0.247,1
34,-6.0,55.0,-0.269,1
35,-4.3,57.1,-0.306,1
36,-2.5,59.2,-0.351,1
37,-0.7,61.3,-0.301,1
38,1.0,63.4,-0.181,1
39,2.8,65.5,-0.061,1
40,4.4,67.5,0.059,1
41,5.8,69.3,0.079,1
42,7.0,70.8,0.090,1
43,8.1,72.2,0.139,1
44,9.3,73.7,0.166,1
45,10.2,75.0,0.174,1
46,11.1,76.3,0.263,1
47,12.1,77.6,0.318,1
48,13.0,78.8,0.374,1
49,13.8,80.0,0.494,1
50,14.5,81.0,0.600,1
51,14.9,81.9,0.600,1
52,15.4,82.9,0.600,1
53,15.8,83.6,0.600,1
54,16.0,84.2,0.600,1
55,16.1,84.8,0.594,1
56,16.0,85.2,0.562,1
57,15.9,85.5,0.507,1
58,15.6,85.7,0.517,1
59,15.4,85.9,0.405,1
60,15.1,86.0,0.383,1
61,14.7,86.0,0.335,1
62,14.3,86.1,0.455,1
63,14.1,86.3,0.476,1
64,14.2,86.7,0.421,1
65,14.2,87.2,0.397,1
66,14.9,88.3,0.347,1
67,15.3,89.0,0.385,1
68,15.7,89.8,0.405,1
69,16.2,90.6,0.290,1
70,16.5,91.2,0.263,1
71,16.6,91.6,0.248,1
72,16.8,92.1,0.190,1
73,17.1,92.6,0.180,1
74,17.6,93.4,0.223,1
75,18.1,94.1,0.298,1
76,18.5,94.8,0.305,1
77,18.9,95.3,0.425,1
78,19.1,95.8,0.460,1
79,19.1,95.9,0.340,1
80,19.0,96.0,0.277,1
81,18.8,96.0,0.262,1
82,18.4,96.0,0.354,1
83,17.6,96.1,0.330,1
84,16.6,96.2,0.331,1
85,15.7,96.2,0.361,1
86,14.7,96.1,0.399,1
87,13.5,95.9,0.373,1
88,12.3,95.6,0.380,1
89,11.5,95.2,0.376,1
90,11.5,94.9,0.256,1
91,11.7,94.8,0.223,1
92,11.9,94.7,0.224,1
93,12.4,94.9,0.124,1
94,13.0,95.1,0.186,1
95,13.6,95.4,0.142,1
96,14.3,95.8,0.022,1
97,15.0,96.3,-0.073,1
98,15.8,96.9,-0.063,1
99,16.9,97.7,0.057,1
100,18.0,98.4,0.177,1
101,19.1,99.0,0.297,1
102,19.9,99.3,0.270,1
103,20.7,99.6,0.280,1
104,21.5,99.7,0.227,1
105,22.2,99.8,0.250,1
106,23.1,99.7,0.172,1
107,24.1,99.4,0.159,1
108,25.2,99.2,0.209,1
109,26.2,99.0,0.329,1
110,27.4,98.8,0.449,1
111,28.3,98.4,0.569,1
112,29.1,97.8,0.600,1
113,29.5,96.9,0.600,1
114,29.9,96.0,0.593,1
115,30.4,95.1,0.600,1
116,31.0,94.3,0.533,1
117,31.7,93.6,0.421,1
118,32.4,93.0,0.400,1
119,33.2,92.4,0.520,1
120,34.0,91.9,0.600,1
121,34.8,91.3,0.600,1
122,35.4,91.3,0.600,1
123,35.8,91.2,0.600,1
124,36.3,91.3,0.600,1
125,36.8,91.3,0.600,1
126,37.4,91.3,0.600,1
127,38.1,91.5,0.600,1
128,38.5,91.3,0.600,1
129,39.0,91.2,0.600,1
130,39.5,91.1,0.600,1
131,39.5,90.4,0.600,1
132,39.4,89.5,0.600,1
133,39.2,88.6,0.600,1
134,39.3,87.9,0.600,1
135,39.5,87.3,0.577,1
136,39.6,86.7,0.600,1
137,39.7,86.1,0.563,1
138,39.9,85.6,0.446,1
139,40.3,85.3,0.566,1
140,40.9,85.2,0.600,1
141,41.4,85.1,0.600,1
142,42.0,85.1,0.600,1
143,42.5,85.0,0.600,1
144,43.0,85.0,0.600,1
145,43.2,84.8,0.600,1
146,43.4,84.6,0.600,1
147,43.6,84.5,0.600,1
148,44.1,84.7,0.600,1
149,44.1,84.6,0.480,1
150,44.1,84.6,0.600,1
151,44.0,84.6,0.600,1
152,43.8,84.6,0.600,1
153,43.5,84.8,0.600,1
154,42.5,84.9,0.600,1
155,41.9,85.3,0.600,1
156,40.9,85.5,0.600,1
157,40.0,85.7,0.600,1
158,39.3,86.2,0.600,1
159,38.2,86.3,0.600,1
160,37.1,86.4,0.480,1
161,36.2,86.4,0.360,1
162,35.4,86.4,0.240,1
163,34.7,86.9,0.120,1
164,34.1,87.6,0.000,1
165,35.2,88.8,-0.120,1
166,36.8,90.3,-0.240,1
167,38.4,92.0,-0.360,1
168,40.1,93.8,-0.480,1
169,41.8,95.9,-0.600,1
170,43.5,98.0,-0.600,1
171,45.2,100.4,-0.600,1
172,46.9,102.9,-0.600,1
173,48.9,105.9,-0.600,1
174,50.9,108.9,-0.600,1
175,52.6,111.6,-0.600,1
176,54.3,114.1,-0.600,1
177,56.1,116.8,-0.600,1
178,58.1,119.7,-0.600,1
179,59.9,122.3,-0.600,1
180,61.9,125.0,-0.600,1
181,63.8,127.7,-0.600,1
182,65.3,129.9,-0.600,1
183,66.8,132.1,-0.600,1
184,68.3,134.4,-0.600,1
185,70.1,136.7,-0.600,1
186,71.8,139.1,-0.600,1
187,73.6,141.5,-0.600,1
188,75.3,143.9,-0.600,1
189,77.1,146.3,-0.600,1
190,78.7,148.5,-0.600,1
191,80.2,150.6,-0.600,1
192,81.6,152.6,-0.600,1
193,82.9,154.7,-0.600,1
194,84.3,156.6,-0.600,1
195,85.7,158.7,-0.600,1
196,87.0,160.6,-0.600,1
197,88.2,162.6,-0.600,1
198,89.4,164.4,-0.600,1
199,90.6,166.2,-0.600,1
200,91.8,168.2,-0.600,1
201,93.1,170.1,-0.600,1
202,94.3,172.0,-0.600,1
203,95.4,173.9,-0.600,1
204,96.5,175.7,-0.600,1
205,97.6,177.6,-0.600,1
206,98.6,179.4,-0.600,1
207,99.7,-178.7,-0.600,1
208,100.8,-176.9,-0.600,1
209,101.8,-175.0,-0.600,1
210,102.9,-173.1,-0.600,1
211,103.9,-171.2,-0.600,1
212,104.8,-169.3,-0.600,1
213,105.8,-167.4,-0.600,1
214,106.6,-165.6,-0.600,1
215,107.6,-163.6,-0.600,1
216,108.5,-161.7,-0.600,1
217,109.4,-159.8,-0.600,1
218,110.3,-157.9,-0.600,1
219,111.2,-156.0,-0.600,1
220,112.0,-154.1,-0.600,1
221,112.9,-152.2,-0.600,1
222,113.8,-150.4,-0.600,1
223,114.6,-148.5,-0.600,1
224,115.5,-146.6,-0.600,1
225,116.3,-144.8,-0.600,1
226,117.0,-143.1,-0.600,1
227,117.5,-141.3,-0.600,1
228,117.8,-139.6,-0.600,1
229,118.1,-137.8,-0.600,1
230,118.5,-136.0,-0.600,1
231,118.9,-134.3,-0.600,1
232,119.4,-132.4,-0.600,1
233,119.9,-130.5,-0.600,1
234,120.5,-128.6,-0.480,1
235,121.2,-126.6,-0.360,1
236,121.9,-124.7,-0.240,1
237,122.3,-123.0,-0.120,1
238,122.5,-121.7,-0.126,0
239,122.6,-120.5,-0.246,0
240,122.7,-119.3,-0.366,0
241,122.8,-118.1,-0.486,0
242,123.2,-116.7,-0.600,0
243,123.8,-115.1,-0.600,0
244,124.7,-113.1,-0.600,0
245,126.0,-110.7,-0.600,0
246,127.0,-108.8,-0.600,0
247,128.3,-106.5,-0.600,0
248,129.8,-104.1,-0.600,0
249,131.3,-101.7,-0.600,0
250,132.7,-100.1,-0.600,0
251,134.0,-98.9,-0.600,0
252,135.2,-97.6,-0.600,0
253,136.4,-96.5,-0.600,0
254,137.5,-95.3,-0.600,0
255,138.8,-94.0,-0.600,0
256,140.0,-92.7,-0.600,0
