step,bear_target,bear_other,w_cmd,on_target,v_cmd,dist_target,dist_other,estop
36,41.0,-37.6,0.534,0,-0.323,1.776,1.672,0
37,43.6,-38.6,0.600,0,-0.323,1.753,1.598,0
38,45.8,-39.8,0.600,0,-0.265,1.740,1.534,0
39,47.6,-40.9,0.480,0,0.297,1.742,1.486,0
40,49.0,-41.9,0.360,0,-0.416,1.755,1.453,0
41,50.3,-43.0,0.240,0,-0.405,1.769,1.428,0
42,51.6,-43.9,0.120,0,-0.423,1.785,1.410,0
43,53.0,-44.8,0.000,0,-0.408,1.802,1.400,0
44,54.5,-45.7,-0.120,0,-0.521,1.818,1.395,0
45,56.2,-46.4,-0.240,0,-0.467,1.833,1.397,0
46,57.9,-47.2,-0.360,0,-0.518,1.846,1.406,0
47,59.7,-48.0,-0.480,0,-0.540,1.857,1.416,0
48,61.3,-49.0,-0.600,0,-0.557,1.866,1.424,0
49,63.8,-49.2,-0.600,0,0.299,1.874,1.433,0
50,66.5,-49.0,-0.600,0,0.261,1.881,1.443,0
51,68.9,-49.4,-0.600,0,0.285,1.885,1.450,0
52,71.1,-50.8,-0.600,0,0.262,1.884,1.449,0
53,73.6,-52.7,-0.600,0,0.275,1.880,1.442,0
54,76.9,-54.5,-0.600,0,0.271,1.876,1.432,0
55,80.7,-55.8,-0.600,0,0.276,1.873,1.424,0
56,85.0,-56.8,-0.600,0,-0.077,1.873,1.418,0
57,89.5,-57.7,-0.600,0,0.278,1.877,1.415,0
58,93.8,-58.4,-0.600,0,-0.275,1.882,1.417,0
59,98.0,-59.2,-0.600,0,0.286,1.890,1.420,0
60,102.1,-59.9,-0.600,0,0.303,1.899,1.427,0
61,105.5,-61.0,-0.600,0,0.282,1.909,1.438,0
62,109.3,-62.0,-0.600,0,0.277,1.922,1.448,0
63,113.9,-62.7,-0.600,0,0.277,1.938,1.456,0
64,118.7,-63.1,-0.600,0,0.237,1.957,1.465,0
65,123.5,-63.5,-0.600,0,0.275,1.979,1.476,0
66,128.2,-63.8,-0.600,0,0.266,2.002,1.488,0
67,132.7,-64.2,-0.600,0,0.269,2.027,1.502,0
68,137.2,-64.6,-0.600,0,0.265,2.053,1.517,0
69,141.6,-65.0,-0.600,0,0.293,2.079,1.533,0
70,145.9,-65.3,-0.600,0,0.292,2.107,1.551,0
71,150.1,-65.6,-0.600,0,0.285,2.135,1.569,0
72,154.3,-65.9,-0.600,0,0.286,2.164,1.588,0
73,158.4,-66.2,-0.600,0,0.278,2.194,1.607,0
74,162.4,-66.4,-0.600,0,0.280,2.223,1.628,0
75,166.2,-66.7,-0.600,0,0.280,2.251,1.649,0
76,169.9,-67.0,-0.600,0,0.288,2.277,1.671,0
77,173.6,-67.3,-0.600,0,0.280,2.298,1.691,0
78,177.2,-67.6,-0.600,0,0.280,2.316,1.707,0
79,-179.2,-67.9,-0.600,0,0.278,2.330,1.721,0
80,-175.7,-68.2,-0.600,0,0.276,2.342,1.733,0
81,-172.1,-68.5,-0.600,0,0.273,2.356,1.741,0
82,-168.6,-68.8,-0.600,0,0.280,2.370,1.746,0
83,-165.1,-69.1,-0.600,0,-0.221,2.386,1.748,0
84,-161.5,-69.3,-0.600,0,-0.220,2.401,1.748,0
85,-158.3,-69.7,-0.600,0,-0.239,2.409,1.747,0
86,-155.8,-70.4,-0.600,0,-0.244,2.406,1.748,0
87,-154.0,-71.7,-0.600,0,-0.257,2.392,1.754,0
88,-152.3,-72.9,-0.600,0,-0.289,2.375,1.764,0
89,-150.4,-73.8,-0.600,0,0.296,2.359,1.775,0
90,-147.5,-73.7,-0.600,0,-0.293,2.346,1.789,0
91,-143.6,-72.6,-0.600,0,-0.312,2.341,1.808,0
92,-138.4,-70.3,-0.600,0,-0.314,2.339,1.834,0
93,-132.7,-67.2,-0.600,0,-0.293,2.341,1.866,0
94,-126.8,-63.8,-0.600,0,-0.334,2.346,1.903,0
95,-121.0,-60.7,-0.600,0,-0.294,2.354,1.945,0
96,-115.7,-57.3,-0.600,0,-0.314,2.357,1.992,0
97,-111.2,-54.0,-0.600,0,-0.332,2.347,2.042,0
98,-106.7,-50.6,-0.600,0,-0.357,2.339,2.096,0
99,-102.3,-47.3,-0.600,0,0.321,2.333,2.151,0
100,-97.9,-44.1,-0.600,0,0.315,2.329,2.209,0
101,-92.8,-41.2,-0.600,0,0.315,2.351,2.266,0
102,-88.8,-39.7,-0.600,0,0.307,2.395,2.317,0
103,-86.7,-39.8,-0.600,0,0.340,2.448,2.360,0
104,-85.5,-40.5,-0.600,0,0.329,2.507,2.395,0
105,-84.2,-40.8,-0.600,0,0.522,2.572,2.429,0
106,-81.8,-39.6,-0.600,0,0.405,2.640,2.464,0
107,-78.6,-37.5,-0.600,0,0.356,2.710,2.492,0
108,-74.9,-34.6,-0.600,0,0.420,2.780,2.516,0
109,-71.3,-31.7,-0.600,0,0.490,2.849,2.538,0
110,-67.8,-29.0,-0.600,0,0.591,2.914,2.557,0
111,-64.5,-26.3,-0.600,0,0.369,2.974,2.571,0
112,-61.1,-23.6,-0.600,0,0.372,3.029,2.576,0
113,-57.9,-21.0,-0.600,0,0.342,3.081,2.584,0
114,-55.1,-18.8,-0.600,0,0.338,3.135,2.597,0
115,-52.4,-16.9,-0.600,0,0.327,3.190,2.614,0
116,-49.9,-15.1,-0.600,0,0.302,3.244,2.632,0
117,-47.4,-13.3,-0.600,0,0.356,3.298,2.652,0
118,-44.9,-11.6,-0.600,0,0.301,3.351,2.672,0
119,-42.5,-9.9,-0.600,0,0.477,3.403,2.691,0
120,-40.1,-8.2,-0.600,0,0.414,3.454,2.712,0
121,-37.6,-6.5,-0.600,0,0.422,3.503,2.731,0
122,-35.1,-4.6,-0.600,0,0.380,3.547,2.745,0
123,-32.6,-2.7,-0.600,0,0.377,3.588,2.757,0
124,-30.1,-0.9,-0.600,0,0.364,3.629,2.770,0
125,-27.8,0.8,-0.600,0,0.355,3.669,2.784,0
126,-25.3,2.6,-0.600,0,0.360,3.711,2.800,0
127,-22.9,4.4,-0.600,0,0.357,3.752,2.816,0
128,-20.5,6.2,-0.600,0,0.334,3.792,2.833,0
129,-18.1,8.0,-0.480,0,0.798,3.832,2.850,0
130,-15.6,10.0,-0.360,0,0.584,3.873,2.852,0
131,-13.2,12.1,-0.240,0,0.626,3.910,2.816,0
132,-10.7,14.4,-0.120,1,0.667,3.933,2.770,0
133,-8.4,16.5,0.000,1,0.679,3.947,2.716,0
134,-6.3,18.4,0.025,1,0.912,3.954,2.658,0
135,-4.6,19.9,-0.017,1,0.918,3.955,2.602,0
136,-3.1,20.3,-0.137,1,0.986,3.944,2.560,0
137,-1.8,20.6,-0.143,1,0.909,3.922,2.503,0
138,-0.6,20.7,-0.263,1,0.901,3.888,2.436,0
139,0.8,20.7,-0.143,1,0.780,3.852,2.366,0
140,12.1,30.4,-0.263,1,0.725,3.839,2.325,0
141,18.4,34.7,-0.383,1,0.724,3.842,2.289,0
142,22.0,36.5,-0.503,1,0.756,3.814,2.229,0
143,23.6,36.3,-0.600,1,0.723,3.780,2.166,0
144,24.2,35.0,-0.600,1,0.459,3.745,2.102,0
145,24.2,33.0,-0.600,1,0.394,3.708,2.033,0
146,23.4,30.2,-0.600,1,0.345,3.682,1.966,0
147,21.8,26.4,-0.600,1,0.385,3.671,1.905,0
148,19.4,21.6,-0.600,1,0.359,3.660,1.843,0
149,15.3,15.0,-0.600,0,0.297,3.638,1.770,0
150,17.2,14.1,-0.600,0,0.320,3.631,1.718,0
151,20.4,14.4,-0.600,0,0.310,3.636,1.680,0
152,22.4,13.5,-0.600,0,0.316,3.648,1.652,0
153,24.7,12.8,-0.600,0,0.308,3.662,1.631,0
154,26.8,12.0,-0.600,0,0.307,3.679,1.618,0
155,28.9,11.2,-0.600,0,-0.263,3.699,1.612,0
156,31.3,10.8,-0.600,0,-0.287,3.724,1.619,0
157,33.5,10.4,-0.600,0,-0.281,3.754,1.634,0
158,35.2,9.7,-0.600,0,-0.334,3.799,1.669,0
159,36.2,8.5,-0.600,0,0.268,3.856,1.723,0
160,36.7,7.0,-0.600,0,0.293,3.920,1.784,0
161,37.1,5.4,-0.600,0,0.285,3.980,1.841,0
162,38.1,4.5,-0.600,0,0.290,4.031,1.886,0
163,40.1,4.6,-0.600,0,0.304,4.077,1.923,0
164,43.4,6.0,-0.600,0,0.290,4.118,1.953,0
165,47.6,8.2,-0.600,0,0.293,4.156,1.977,0
166,52.0,10.8,-0.600,0,0.300,4.195,1.999,0
167,56.5,13.5,-0.600,0,0.287,4.236,2.019,0
168,60.7,16.0,-0.600,0,0.298,4.278,2.040,0
169,64.5,18.2,-0.600,0,0.408,4.324,2.063,0
170,68.2,20.2,-0.600,0,0.473,4.373,2.086,0
171,71.8,22.4,-0.600,0,0.434,4.423,2.106,0
172,76.0,25.0,-0.600,0,0.381,4.473,2.119,0
173,80.3,28.0,-0.600,0,0.400,4.527,2.132,0
174,84.5,30.7,-0.600,0,0.371,4.585,2.147,0
175,88.4,33.4,-0.600,0,0.345,4.647,2.162,0
176,92.1,35.9,-0.600,0,0.339,4.711,2.181,0
177,95.2,38.2,-0.600,0,0.337,4.735,2.202,0
178,98.0,40.5,-0.600,0,0.337,4.739,2.224,0
179,100.7,42.7,-0.600,0,-0.302,4.745,2.248,0
180,103.5,45.0,-0.600,0,-0.296,4.752,2.273,0
181,105.9,47.0,-0.600,0,-0.335,4.759,2.301,0
182,107.9,48.3,-0.600,0,-0.330,4.764,2.339,0
183,108.9,48.7,-0.600,0,-0.342,4.764,2.387,0
184,109.0,48.1,-0.600,0,-0.344,4.760,2.444,0
185,108.8,47.3,-0.600,0,-0.348,4.754,2.505,0
186,109.4,47.2,-0.600,0,-0.341,4.748,2.567,0
187,111.2,48.4,-0.600,0,0.206,4.742,2.629,0
188,114.2,50.9,-0.600,0,-0.012,4.736,2.690,0
189,117.7,53.5,-0.600,0,0.297,4.735,2.748,0
190,120.8,55.2,-0.600,0,0.305,4.736,2.802,0
191,123.3,56.5,-0.600,0,0.309,4.732,2.854,0
192,125.2,57.2,-0.600,0,0.328,4.728,2.901,0
193,127.4,58.3,-0.600,0,0.316,4.722,2.944,0
194,130.6,60.4,-0.600,0,0.318,4.713,2.987,0
195,134.8,63.6,-0.600,0,0.338,4.700,3.029,0
196,139.4,67.2,-0.600,0,0.339,4.685,3.071,0
197,144.0,71.0,-0.600,0,0.370,4.669,3.113,0
198,148.6,74.9,-0.600,0,0.333,4.651,3.156,0
199,153.0,78.7,-0.600,0,-0.353,4.632,3.200,0
200,157.2,82.2,-0.600,0,-0.319,4.613,3.246,0
201,161.2,85.6,-0.600,0,-0.336,4.593,3.294,0
202,164.3,88.0,-0.600,0,-0.345,4.563,3.344,0
203,166.4,89.1,-0.600,0,-0.347,4.520,3.395,0
204,167.9,89.4,-0.600,0,0.108,4.463,3.447,0
205,169.3,89.5,-0.600,0,0.273,4.404,3.498,0
206,171.3,90.4,-0.600,0,0.307,4.354,3.550,0
207,173.7,91.8,-0.600,0,0.424,4.312,3.602,0
208,176.2,93.5,-0.578,0,0.395,4.281,3.654,0
209,179.4,95.9,-0.600,0,0.299,4.260,3.707,0
210,-176.3,99.5,-0.600,0,-0.217,4.245,3.763,0
211,-171.8,103.5,-0.600,0,0.297,4.232,3.802,0
212,-168.0,106.8,-0.600,0,0.288,4.211,3.807,0
213,-164.6,109.9,-0.600,0,0.288,4.191,3.814,0
214,-160.9,113.2,-0.600,0,-0.344,4.176,3.822,0
215,-157.2,116.5,-0.600,0,-0.280,4.161,3.832,0
216,-153.8,119.4,-0.600,0,-0.294,4.141,3.841,0
217,-151.3,121.2,-0.600,0,-0.301,4.111,3.844,0
218,-149.6,121.9,-0.600,0,-0.329,4.069,3.839,0
219,-147.9,122.4,-0.600,0,0.300,4.022,3.831,0
220,-145.4,123.7,-0.600,0,0.322,3.977,3.822,0
221,-142.1,125.9,-0.600,0,-0.312,3.935,3.815,0
222,-138.6,128.3,-0.600,0,-0.247,3.899,3.811,0
223,-134.7,131.1,-0.600,0,-0.294,3.863,3.805,0
224,-130.1,134.4,-0.600,1,0.316,3.825,3.794,0
225,-124.9,138.2,-0.600,1,0.310,3.787,3.781,0
226,-120.5,141.4,-0.600,1,0.306,3.755,3.772,0
227,-117.4,143.4,-0.600,1,0.301,3.729,3.770,0
228,-115.3,144.8,-0.600,1,0.289,3.710,3.778,0
229,-112.9,146.5,-0.600,1,0.309,3.694,3.791,0
230,-109.5,149.3,-0.600,1,0.314,3.679,3.805,0
231,-105.4,152.8,-0.600,1,0.327,3.664,3.823,0
232,-101.0,156.6,-0.600,1,0.331,3.650,3.844,0
233,-96.6,160.3,-0.600,1,0.330,3.634,3.859,0
234,-92.2,163.3,-0.600,1,0.335,3.618,3.823,0
235,-87.9,166.2,-0.600,1,0.333,3.600,3.783,0
236,-83.8,169.1,-0.600,1,0.341,3.581,3.740,0
237,-79.9,171.8,-0.600,1,0.330,3.560,3.692,0
238,-76.1,174.5,-0.600,1,0.332,3.538,3.642,0
239,-72.4,177.1,-0.600,1,0.301,3.515,3.589,0
240,-68.9,179.7,-0.600,1,-0.347,3.490,3.534,0
241,-65.5,-177.8,-0.600,1,-0.295,3.464,3.475,0
242,-62.3,-175.5,-0.600,1,0.282,3.442,3.406,0
243,-59.7,-173.8,-0.600,1,0.271,3.427,3.324,0
244,-57.7,-172.6,-0.600,1,0.302,3.413,3.243,0
245,-55.0,-170.7,-0.600,1,0.291,3.395,3.171,0
246,-51.8,-168.1,-0.600,1,0.288,3.372,3.106,0
247,-48.5,-165.5,-0.600,1,0.291,3.348,3.042,0
248,-45.2,-163.0,-0.600,1,0.285,3.324,2.979,0
249,-41.8,-160.4,-0.600,1,0.326,3.299,2.917,0
250,-38.5,-157.9,-0.600,1,0.311,3.275,2.852,0
251,-35.3,-155.5,-0.600,1,0.290,3.249,2.790,0
252,-32.1,-153.2,-0.600,1,0.290,3.223,2.727,0
253,-28.7,-150.8,-0.600,1,0.289,3.199,2.662,0
254,-25.3,-148.4,-0.600,1,0.294,3.175,2.597,0
255,-22.1,-146.2,-0.600,1,0.303,3.152,2.532,0
256,-18.8,-143.8,-0.600,1,0.310,3.129,2.468,0
257,-15.4,-141.3,-0.600,1,0.314,3.106,2.405,0
258,-12.0,-138.6,-0.600,1,0.309,3.083,2.345,0
259,-8.6,-135.9,-0.480,1,0.901,3.062,2.286,0
260,-5.1,-133.1,-0.360,1,0.824,3.042,2.228,0
261,-1.6,-130.2,-0.240,1,0.658,3.019,2.176,0
262,2.0,-127.3,-0.166,1,0.593,2.985,2.133,0
263,5.3,-125.1,-0.210,1,0.545,2.943,2.097,0
264,8.5,-122.9,-0.149,1,0.429,2.901,2.061,0
265,12.1,-120.4,-0.029,1,0.379,2.868,2.024,0
266,14.0,-119.3,0.091,1,0.278,2.842,1.985,0
267,16.5,-117.3,0.211,1,0.281,2.824,1.945,0
268,17.6,-116.3,0.331,1,0.252,2.826,1.896,0
269,19.3,-114.7,0.427,1,0.574,2.823,1.858,0
270,20.8,-112.8,0.475,1,0.554,2.827,1.822,0
271,22.1,-111.3,0.595,1,0.416,2.828,1.791,0
272,23.2,-110.5,0.574,1,0.463,2.819,1.768,0
273,24.1,-109.7,0.600,1,0.490,2.811,1.748,0
274,24.8,-109.2,0.549,1,0.457,2.804,1.730,0
275,26.6,-107.4,0.467,1,0.453,2.804,1.712,0
276,26.9,-106.9,0.437,1,0.434,2.805,1.698,0
277,27.7,-106.0,0.394,1,0.400,2.807,1.685,0
278,28.4,-105.3,0.387,1,0.395,2.809,1.675,0
279,28.9,-104.6,0.507,1,0.288,2.816,1.666,0
280,29.4,-103.8,0.600,1,0.315,2.824,1.658,0
281,29.8,-103.0,0.600,1,0.315,2.836,1.652,0
282,30.4,-101.5,0.600,1,0.312,2.857,1.646,0
283,31.5,-99.6,0.539,1,0.387,2.876,1.644,0
284,31.8,-98.5,0.600,1,0.346,2.898,1.641,0
285,31.9,-97.8,0.592,1,0.361,2.916,1.640,0
286,31.9,-97.2,0.546,1,0.395,2.936,1.641,0
287,31.8,-96.7,0.600,1,0.348,2.955,1.643,0
288,31.5,-96.4,0.600,1,0.355,2.975,1.646,0
289,31.3,-96.0,0.600,1,0.323,2.997,1.650,0
290,30.8,-95.8,0.600,1,0.346,3.019,1.655,0
291,30.3,-95.5,0.600,1,0.338,3.044,1.660,0
292,29.8,-95.2,0.600,1,0.382,3.069,1.667,0
293,29.2,-95.0,0.600,1,0.337,3.095,1.674,0
294,28.4,-95.0,0.600,1,0.336,3.119,1.682,0
295,27.6,-94.9,0.600,1,0.360,3.146,1.691,0
296,26.8,-94.7,0.600,1,0.359,3.173,1.700,0
297,25.9,-94.8,0.544,1,0.343,3.200,1.710,0
298,25.0,-94.8,0.600,1,0.335,3.228,1.720,0
299,24.1,-94.7,0.480,1,0.563,3.257,1.730,0
300,23.1,-94.6,0.365,1,0.504,3.286,1.741,0
301,22.0,-94.8,0.423,1,0.474,3.312,1.753,0
302,20.7,-95.5,0.391,1,0.474,3.331,1.765,0
303,19.6,-96.0,0.293,1,0.521,3.349,1.778,0
304,18.4,-96.6,0.297,1,0.502,3.366,1.790,0
305,17.4,-97.1,0.252,1,0.446,3.381,1.803,0
306,16.5,-97.4,0.246,1,0.392,3.397,1.815,0
307,15.7,-97.5,0.274,1,0.382,3.417,1.827,0
308,15.1,-97.1,0.335,1,0.374,3.442,1.837,0
309,14.5,-96.7,0.308,1,0.776,3.469,1.847,0
310,13.9,-96.3,0.336,1,0.721,3.497,1.857,0
311,13.2,-96.0,0.312,1,0.788,3.522,1.866,0
312,12.2,-96.6,0.287,1,0.812,3.532,1.878,0
313,10.8,-97.9,0.257,1,0.814,3.529,1.890,0
314,9.6,-99.3,0.256,1,0.817,3.518,1.903,0
315,8.6,-100.6,0.230,1,0.782,3.505,1.917,0
316,7.6,-101.7,0.177,1,0.695,3.491,1.929,0
317,6.8,-102.6,0.202,1,0.642,3.480,1.941,0
318,6.2,-103.1,0.235,1,0.625,3.476,1.949,0
319,5.5,-103.5,0.355,1,0.911,3.477,1.956,0
320,4.9,-103.7,0.472,1,0.876,3.481,1.962,0
321,4.1,-104.2,0.353,1,0.842,3.481,1.968,0
322,2.8,-105.4,0.258,1,0.821,3.468,1.976,0
323,1.7,-106.6,0.197,1,0.777,3.454,1.985,0
324,0.7,-107.6,0.161,1,0.846,3.439,1.994,0
325,-0.1,-108.3,0.204,1,0.808,3.427,2.000,0
326,-0.8,-109.0,0.239,1,0.804,3.412,2.007,0
327,-1.5,-109.7,0.275,1,0.774,3.398,2.013,0
328,-2.1,-110.2,0.155,1,0.683,3.385,2.017,0
329,-2.6,-110.5,0.099,1,1.000,3.375,2.019,0
330,-3.1,-110.6,-0.005,1,0.992,3.371,2.018,0
331,-3.6,-110.8,-0.007,1,0.961,3.367,2.016,0
332,-4.0,-111.3,0.042,1,0.978,3.349,2.018,0
333,-4.6,-112.0,0.047,1,0.932,3.324,2.022,0
334,-5.3,-112.9,0.069,1,0.925,3.296,2.025,0
335,-5.6,-113.5,-0.012,1,0.876,3.271,2.027,0
336,-5.8,-113.8,-0.068,1,0.642,3.247,2.025,0
337,-5.9,-114.0,-0.040,1,0.582,3.227,2.021,0
338,-5.6,-113.6,-0.044,1,0.511,3.219,2.010,0
339,-5.1,-112.6,0.076,1,0.893,3.224,1.992,0
340,-4.5,-111.4,0.098,1,0.860,3.236,1.970,0
341,-4.1,-110.4,0.109,1,0.856,3.249,1.948,0
342,-3.8,-109.8,0.109,1,0.860,3.248,1.929,0
343,-3.8,-109.8,0.111,1,0.846,3.224,1.913,0
344,-3.9,-109.9,0.096,1,0.804,3.140,1.895,0
345,-4.2,-110.1,0.110,1,0.803,3.057,1.876,0
346,-4.7,-110.5,0.131,1,0.800,2.976,1.854,0
347,-5.3,-111.1,0.116,1,0.806,2.896,1.830,0
348,-5.8,-111.5,0.087,1,0.790,2.817,1.804,0
349,-6.3,-112.3,0.095,1,0.659,2.738,1.785,0
350,-6.8,-115.0,0.041,1,0.595,2.661,1.816,0
351,-7.3,-117.3,0.025,1,0.559,2.589,1.849,0
352,-7.7,-119.2,-0.081,1,0.441,2.526,1.878,0
353,-7.8,-120.6,-0.049,1,0.401,2.471,1.906,0
354,-7.9,-121.7,-0.169,1,0.330,2.424,1.931,0
355,-7.9,-122.4,-0.289,1,0.300,2.384,1.863,0
356,-7.8,-123.1,-0.409,1,0.263,2.351,1.791,0
357,-7.6,-124.0,-0.337,1,0.357,2.322,1.718,0
358,-7.3,-125.3,-0.287,1,0.346,2.295,1.647,0
359,-6.4,-127.2,-0.167,1,0.377,2.287,1.583,0
360,-4.7,-129.5,-0.047,1,0.332,2.297,1.527,0
361,-2.8,-132.4,0.046,1,0.304,2.300,1.481,0
362,-0.9,-135.7,0.044,1,0.222,2.301,1.446,0
363,1.0,-139.4,0.038,1,0.227,2.300,1.422,0
364,2.8,-139.9,0.075,1,0.171,2.299,1.439,0
365,4.8,-140.3,0.164,1,0.251,2.295,1.455,0
366,6.7,-140.7,0.162,1,0.170,2.289,1.469,0
367,8.5,-141.2,0.127,1,0.179,2.275,1.485,0
368,10.5,-141.6,0.197,1,0.218,2.258,1.499,0
369,12.4,-142.0,0.317,1,0.316,2.237,1.513,0
370,14.4,-142.6,0.293,1,0.315,2.214,1.528,0
371,16.4,-145.2,0.268,1,0.303,2.191,1.530,0
372,18.4,-148.4,0.301,1,0.298,2.168,1.542,0
373,20.4,-151.6,0.421,1,0.312,2.149,1.566,0
374,22.4,-154.8,0.492,1,0.303,2.129,1.603,0
375,24.3,-157.9,0.592,1,0.286,2.105,1.650,0
376,26.1,-160.9,0.555,1,0.272,2.077,1.707,0
377,27.8,-163.6,0.555,1,0.343,2.045,1.773,0
378,29.5,-166.1,0.600,1,0.317,2.010,1.845,0
379,31.1,-168.6,0.600,1,0.281,1.972,1.928,0
380,32.7,-170.9,0.600,1,0.283,1.939,2.016,0
381,34.2,-173.1,0.600,1,0.300,1.910,2.105,0
382,35.6,-175.3,0.600,1,0.302,1.886,2.193,0
383,37.0,-177.5,0.600,1,0.327,1.865,2.283,0
384,38.4,-179.7,0.600,1,0.315,1.847,2.374,0
385,39.7,178.0,0.600,1,0.316,1.833,2.466,0
386,40.9,175.7,0.600,1,0.302,1.823,2.559,0
387,42.1,173.5,0.600,1,0.293,1.817,2.651,0
388,43.1,171.1,0.488,1,0.275,1.816,2.743,0
389,44.1,168.9,0.600,1,0.274,1.820,2.834,0
390,45.3,166.9,0.600,1,0.274,1.827,2.924,0
391,46.3,164.9,0.600,1,0.275,1.839,3.012,0
392,47.1,162.8,0.600,1,0.286,1.855,3.101,0
393,47.9,160.7,0.600,1,0.283,1.873,3.189,0
394,48.5,158.5,0.600,1,0.303,1.894,3.278,0
395,49.1,156.4,0.480,1,0.231,1.917,3.368,0
396,49.5,154.2,0.360,1,-0.358,1.943,3.457,0
397,50.1,152.4,0.240,1,-0.408,1.974,3.542,0
398,51.0,151.2,0.120,1,-0.463,2.015,3.616,0
399,52.6,151.0,0.240,1,0.322,2.069,3.676,0
400,54.7,151.6,0.360,1,0.316,2.131,3.724,0
401,56.6,152.1,0.480,1,0.321,2.192,3.773,0
402,58.0,151.8,0.600,1,0.312,2.247,3.835,0
403,58.4,150.6,0.600,1,0.332,2.295,3.909,0
404,58.0,148.3,0.600,1,0.327,2.338,3.995,0
405,57.2,145.7,0.600,1,0.324,2.379,4.085,0
406,56.4,143.2,0.600,1,0.318,2.420,4.175,0
407,55.5,140.7,0.600,1,0.322,2.462,4.265,0
408,54.6,138.2,0.600,1,0.317,2.504,4.353,0
409,53.7,135.9,0.600,1,0.305,2.548,4.441,0
410,52.9,133.6,0.600,1,0.299,2.592,4.527,0
411,52.1,131.5,0.600,1,0.314,2.637,4.612,0
412,51.2,129.5,0.600,1,0.318,2.683,4.696,0
413,50.3,127.4,0.600,1,0.750,2.729,4.779,0
414,49.4,125.3,0.600,1,0.631,2.775,4.862,0
415,48.1,122.9,0.600,1,0.462,2.815,4.949,0
416,46.3,120.1,0.600,1,0.427,2.846,5.041,0
417,44.9,117.6,0.600,1,0.417,2.879,5.129,0
418,43.5,115.3,0.600,1,0.363,2.917,5.212,0
419,42.3,113.2,0.600,1,0.374,2.957,5.293,0
420,41.3,111.4,0.600,1,0.355,2.999,5.371,0
421,40.3,109.7,0.600,1,0.378,3.042,5.447,0
422,39.2,107.9,0.600,1,0.451,3.086,5.522,0
423,38.0,106.0,0.600,1,0.384,3.127,5.597,0
424,36.6,104.0,0.600,1,0.370,3.165,5.671,0
425,35.4,102.1,0.600,1,0.362,3.205,5.744,0
426,34.2,100.4,0.600,1,0.366,3.247,5.814,0
427,32.9,98.5,0.600,1,0.349,3.291,5.884,0
428,31.5,96.6,0.600,1,0.327,3.334,5.952,0
429,30.0,94.8,0.480,1,0.783,3.342,6.019,0
430,28.3,92.9,0.452,1,0.802,3.316,6.085,0
431,26.5,91.0,0.509,1,0.826,3.285,6.150,0
432,24.5,88.8,0.497,1,0.857,3.242,6.213,0
433,22.7,86.9,0.388,1,0.868,3.187,6.275,0
434,21.2,85.3,0.323,1,0.899,3.122,6.333,0
435,19.9,84.0,0.349,1,0.898,3.052,6.389,0
436,18.8,82.8,0.279,1,0.902,2.985,6.443,0
437,17.9,81.7,0.295,1,0.900,2.956,6.494,0
438,17.0,80.4,0.255,1,0.891,2.924,6.544,0
439,16.3,79.3,0.375,1,0.512,2.890,6.591,0
