step,bear_target,bear_other,w_cmd,on_target,v_cmd,dist_target,dist_other,estop
39,58.5,-57.3,0.480,0,0.312,1.753,2.293,0
40,60.2,-60.5,0.360,1,0.322,1.748,2.274,0
41,61.7,-64.0,0.240,1,0.281,1.745,2.251,0
42,63.4,-67.4,0.360,1,0.338,1.745,2.225,0
43,65.1,-70.7,0.480,1,0.315,1.750,2.203,0
44,66.8,-74.3,0.600,1,0.293,1.756,2.183,0
45,68.2,-78.1,0.600,1,0.293,1.765,2.168,0
46,69.6,-81.8,0.600,1,0.300,1.777,2.158,0
47,70.9,-85.7,0.600,1,0.288,1.792,2.151,0
48,72.0,-89.7,0.600,1,0.298,1.808,2.149,0
49,73.1,-93.6,0.600,1,0.312,1.826,2.152,0
50,74.2,-97.6,0.600,1,0.308,1.846,2.159,0
51,75.2,-101.6,0.600,1,0.313,1.864,2.170,0
52,76.3,-105.6,0.600,1,0.311,1.880,2.186,0
53,77.3,-109.7,0.600,1,0.300,1.892,2.207,0
54,78.4,-113.6,0.600,1,0.302,1.902,2.231,0
55,79.4,-117.5,0.600,1,0.291,1.909,2.259,0
56,80.6,-121.2,0.600,1,0.290,1.913,2.291,0
57,81.7,-124.9,0.600,1,0.291,1.914,2.326,0
58,82.7,-128.5,0.600,1,0.303,1.912,2.364,0
59,83.8,-132.0,0.600,1,0.297,1.910,2.406,0
60,84.9,-135.5,0.600,1,0.307,1.912,2.451,0
61,85.9,-139.0,0.600,1,0.317,1.918,2.499,0
62,86.9,-142.3,0.600,1,0.318,1.927,2.550,0
63,88.0,-145.6,0.600,1,0.314,1.940,2.604,0
64,89.0,-148.8,0.600,1,0.319,1.957,2.660,0
65,89.9,-152.0,0.600,1,0.310,1.977,2.719,0
66,90.7,-155.1,0.600,1,0.306,2.000,2.778,0
67,91.4,-158.1,0.600,1,0.299,2.026,2.840,0
68,92.1,-161.1,0.600,1,0.308,2.056,2.903,0
69,92.7,-163.9,0.600,1,0.328,2.088,2.967,0
70,93.2,-166.7,0.600,1,0.280,2.123,3.032,0
71,93.6,-169.6,0.600,1,0.286,2.160,3.099,0
72,93.9,-172.3,0.600,1,0.312,2.199,3.165,0
73,94.2,-174.9,0.600,1,0.308,2.240,3.231,0
74,94.2,-177.7,0.600,1,0.340,2.284,3.300,0
75,94.2,179.5,0.600,1,0.319,2.329,3.371,0
76,94.0,176.7,0.600,1,0.332,2.376,3.443,0
77,93.7,174.0,0.600,1,0.304,2.424,3.515,0
78,93.3,171.2,0.600,1,0.305,2.473,3.588,0
79,92.9,168.6,0.600,1,0.308,2.523,3.659,0
80,92.4,166.0,0.600,1,0.295,2.575,3.730,0
81,91.8,163.4,0.600,1,0.298,2.627,3.801,0
82,91.2,160.9,0.600,1,0.310,2.680,3.872,0
83,90.5,158.3,0.600,1,0.307,2.733,3.942,0
84,89.8,155.8,0.600,1,0.300,2.787,4.013,0
85,88.9,153.3,0.600,1,0.299,2.841,4.083,0
86,88.0,150.8,0.600,1,0.298,2.896,4.153,0
87,87.1,148.3,0.600,1,0.298,2.951,4.222,0
88,86.2,145.9,0.600,1,0.299,3.006,4.291,0
89,85.1,143.5,0.600,1,0.319,3.061,4.359,0
90,83.9,141.0,0.600,1,0.312,3.117,4.427,0
91,82.9,138.7,0.600,1,0.319,3.173,4.492,0
92,81.8,136.4,0.600,1,0.311,3.228,4.556,0
93,80.4,133.8,0.600,1,0.306,3.283,4.623,0
94,78.9,131.3,0.600,1,0.309,3.337,4.688,0
95,78.1,129.4,0.600,1,0.312,3.392,4.751,0
96,76.8,127.1,0.600,1,0.310,3.447,4.811,0
97,75.8,125.2,0.600,1,0.308,3.503,4.870,0
98,75.1,123.6,0.600,1,0.310,3.558,4.929,0
99,74.4,122.0,0.600,1,0.311,3.613,4.987,0
100,74.1,120.9,0.600,1,0.314,3.670,5.043,0
101,73.9,119.9,0.600,1,0.307,3.727,5.098,0
102,73.4,118.5,0.600,1,0.311,3.782,5.156,0
103,72.8,117.2,0.600,1,0.312,3.837,5.214,0
104,72.4,116.0,0.600,1,0.315,3.893,5.271,0
105,71.7,114.5,0.600,1,0.311,3.947,5.329,0
106,70.7,112.9,0.600,1,0.310,4.000,5.387,0
107,69.7,111.1,0.600,1,0.319,4.053,5.445,0
108,68.7,109.4,0.600,1,0.322,4.105,5.502,0
109,67.5,107.7,0.600,1,0.293,4.157,5.558,0
110,66.6,106.2,0.600,1,0.288,4.211,5.613,0
111,65.4,104.3,0.600,1,0.289,4.263,5.667,0
112,64.1,102.4,0.600,1,0.299,4.315,5.721,0
113,62.8,100.7,0.600,1,0.304,4.366,5.765,0
114,61.4,99.1,0.600,1,0.299,4.416,5.770,0
115,60.0,97.4,0.600,1,0.305,4.465,5.774,0
116,58.5,95.8,0.600,1,0.300,4.513,5.778,0
117,57.0,94.2,0.600,1,0.302,4.561,5.780,0
118,55.6,92.6,0.600,1,0.305,4.609,5.782,0
119,55.1,92.0,0.480,1,0.286,4.658,5.779,0
120,54.4,91.3,0.360,1,0.290,4.709,5.778,0
121,53.1,89.9,0.240,1,0.293,4.759,5.779,0
122,52.0,88.7,0.120,1,0.299,4.808,5.778,0
123,50.7,87.3,0.000,1,0.299,4.856,5.777,0
124,49.7,86.3,-0.120,1,0.301,4.904,5.776,0
125,48.8,85.3,-0.240,1,0.327,4.951,5.774,0
126,48.0,84.4,-0.360,1,0.398,4.997,5.780,0
127,47.5,83.4,-0.480,1,0.354,5.042,5.828,0
128,47.2,82.5,-0.600,1,0.359,5.056,5.870,0
129,47.0,81.8,-0.600,1,0.282,5.038,5.907,0
130,46.6,80.9,-0.600,1,0.285,5.020,5.938,0
131,46.6,80.3,-0.600,1,0.197,5.000,5.968,0
132,46.8,79.9,-0.600,1,0.280,4.983,5.998,0
133,47.2,79.8,-0.600,1,0.283,4.968,6.030,0
134,47.7,79.7,-0.600,1,0.279,4.951,6.061,0
135,48.3,79.7,-0.600,1,0.291,4.933,6.093,0
136,49.1,79.9,-0.600,1,0.299,4.915,6.125,0
137,50.0,80.3,-0.600,1,0.302,4.899,6.157,0
138,51.9,81.6,-0.600,1,0.294,4.883,6.190,0
139,53.5,82.7,-0.600,1,0.307,4.865,6.224,0
140,55.2,83.8,-0.600,1,0.289,4.848,6.258,0
141,56.9,84.9,-0.600,1,0.291,4.831,6.294,0
142,58.7,86.1,-0.600,1,0.285,4.815,6.330,0
143,59.1,86.0,-0.600,1,0.291,4.809,6.372,0
144,59.9,86.2,-0.600,1,0.295,4.800,6.413,0
145,61.4,87.1,-0.600,1,0.303,4.788,6.451,0
146,63.1,88.2,-0.600,1,0.306,4.775,6.490,0
147,64.7,89.2,-0.600,1,0.302,4.763,6.530,0
148,67.1,90.5,-0.600,1,0.305,4.731,6.570,0
149,69.7,91.9,-0.600,1,0.341,4.696,6.611,0
150,72.2,93.4,-0.600,1,0.336,4.658,6.653,0
151,74.8,94.9,-0.600,1,0.316,4.618,6.697,0
152,77.5,96.5,-0.600,1,0.308,4.575,6.741,0
153,79.8,97.8,-0.600,1,0.313,4.532,6.787,0
154,82.2,99.2,-0.600,1,0.299,4.487,6.833,0
155,84.9,100.9,-0.600,1,0.302,4.440,6.881,0
156,87.4,102.5,-0.600,1,0.035,4.392,6.929,0
157,89.9,104.1,-0.600,1,-0.187,4.344,6.978,0
158,92.1,105.6,-0.600,1,0.283,4.296,7.026,0
159,93.4,106.3,-0.600,1,-0.343,4.247,7.071,0
160,94.5,106.7,-0.600,1,-0.323,4.199,7.116,0
161,96.1,107.5,-0.600,1,-0.309,4.152,7.164,0
162,97.3,108.1,-0.600,1,-0.309,4.104,7.209,0
163,97.7,107.9,-0.600,1,-0.264,4.054,7.251,0
164,97.8,107.5,-0.600,1,0.279,4.003,7.291,0
165,98.2,107.4,-0.600,1,-0.164,3.953,7.333,0
166,99.4,108.0,-0.600,1,0.299,3.903,7.377,0
167,101.4,109.4,-0.600,1,0.302,3.854,7.422,0
168,103.2,110.6,-0.600,1,0.306,3.806,7.469,0
169,105.2,111.9,-0.480,1,0.330,3.759,7.519,0
170,107.7,113.6,-0.360,1,0.433,3.714,7.572,0
171,110.9,116.1,-0.240,1,0.463,3.673,7.628,0
172,114.6,118.9,-0.120,1,0.418,3.636,7.689,0
173,118.6,122.0,0.000,1,0.596,3.604,7.755,0
174,122.5,124.9,0.120,1,0.716,3.575,7.824,0
175,126.0,127.4,0.240,1,0.737,3.554,7.900,0
176,129.4,129.7,0.360,1,0.731,3.543,7.986,0
177,132.3,131.4,0.480,0,0.429,3.541,8.079,0
178,134.4,132.4,0.600,0,0.479,3.543,8.175,0
179,136.0,132.9,0.600,0,0.326,3.541,8.265,0
180,136.8,133.1,0.600,0,0.285,3.532,8.300,0
181,137.3,132.9,0.600,0,0.286,3.520,8.330,0
182,137.6,132.7,0.600,0,0.279,3.500,8.353,0
183,137.6,132.1,0.600,0,0.304,3.477,8.373,0
184,137.8,131.7,0.600,0,0.299,3.453,8.391,0
185,137.6,130.9,0.600,0,0.302,3.431,8.410,0
186,137.5,130.2,0.600,0,0.302,3.409,8.430,0
187,137.3,129.4,0.600,0,0.298,3.388,8.449,0
188,137.0,128.4,0.600,0,0.302,3.367,8.468,0
189,136.6,127.3,0.600,0,0.236,3.347,8.486,0
190,136.1,126.2,0.600,0,0.232,3.327,8.504,0
191,135.7,125.1,0.600,0,0.246,3.305,8.520,0
192,135.3,124.0,0.600,0,0.263,3.282,8.534,0
193,134.7,122.8,0.600,0,0.271,3.258,8.547,0
194,134.2,121.5,0.600,0,0.275,3.236,8.561,0
195,133.5,120.1,0.600,0,0.289,3.214,8.575,0
196,132.7,118.5,0.600,0,0.291,3.194,8.588,0
197,131.9,116.9,0.600,0,0.301,3.175,8.602,0
198,131.1,115.2,0.600,0,0.296,3.156,8.614,0
199,130.2,113.5,0.600,0,0.329,3.138,8.627,0
200,129.4,111.9,0.600,0,0.324,3.120,8.638,0
201,128.5,110.1,0.600,0,0.311,3.103,8.649,0
202,127.7,108.3,0.600,0,0.308,3.087,8.660,0
203,126.9,106.6,0.600,0,0.304,3.071,8.669,0
204,126.1,104.9,0.600,0,0.300,3.054,8.677,0
205,125.4,103.2,0.600,0,0.294,3.037,8.684,0
206,124.7,101.4,0.600,0,0.295,3.022,8.690,0
207,124.1,99.8,0.600,0,0.294,3.007,8.696,0
208,123.4,98.1,0.600,0,0.289,2.992,8.700,0
209,122.6,96.1,0.600,0,0.294,2.978,8.665,0
210,122.0,94.2,0.600,0,0.308,2.964,8.607,0
211,121.3,92.2,0.600,0,0.305,2.951,8.545,0
212,120.7,90.3,0.600,0,0.311,2.939,8.479,0
213,120.0,88.4,0.600,0,0.310,2.928,8.411,0
214,119.3,86.5,0.600,0,0.370,2.918,8.341,0
215,118.6,84.7,0.600,0,0.339,2.909,8.269,0
216,117.8,82.7,0.600,0,0.334,2.902,8.197,0
217,117.1,80.8,0.600,0,0.327,2.896,8.125,0
218,116.4,79.0,0.600,0,0.330,2.890,8.055,0
219,115.8,77.4,0.600,0,0.286,2.885,7.987,0
220,115.1,75.6,0.600,0,0.316,2.880,7.920,0
221,114.4,74.0,0.600,0,0.368,2.873,7.854,0
222,113.6,72.2,0.600,0,0.370,2.870,7.786,0
223,113.0,70.5,0.600,0,0.603,2.868,7.717,0
224,112.2,68.6,0.600,0,0.683,2.868,7.647,0
225,111.3,66.5,0.600,0,0.691,2.873,7.572,0
226,110.2,64.0,0.600,0,0.724,2.883,7.489,0
227,109.2,61.5,0.600,0,0.469,2.897,7.402,0
228,107.3,59.1,0.600,0,0.449,2.918,7.311,0
229,105.7,57.1,0.600,0,0.366,2.935,7.224,0
230,105.4,56.5,0.600,0,0.344,2.941,7.136,0
231,104.9,55.5,0.600,0,0.345,2.952,7.057,0
232,105.8,54.6,0.600,0,0.326,2.965,6.981,0
233,106.6,53.6,0.600,0,0.319,2.991,6.906,0
234,107.3,52.6,0.600,0,0.318,3.029,6.833,0
235,107.8,51.7,0.600,0,0.356,3.078,6.760,0
236,108.1,50.7,0.600,0,0.359,3.139,6.688,0
237,108.1,49.5,0.600,0,0.362,3.211,6.614,0
238,107.9,48.3,0.600,0,0.347,3.290,6.539,0
239,107.7,47.3,0.600,0,0.291,3.375,6.465,0
240,107.0,46.1,0.600,0,0.309,3.467,6.391,0
241,106.2,45.0,0.600,0,0.317,3.561,6.319,0
242,105.3,44.0,0.600,0,0.313,3.656,6.248,0
243,104.5,43.0,0.600,0,0.589,3.751,6.177,0
244,103.6,42.0,0.600,0,0.506,3.846,6.107,0
245,102.4,40.6,0.600,0,0.750,3.942,6.029,0
246,101.0,39.1,0.600,0,0.750,4.039,5.946,0
247,99.4,37.3,0.600,0,0.750,4.138,5.853,0
248,97.6,35.3,0.600,0,0.750,4.237,5.751,0
249,96.0,33.5,0.600,0,0.750,4.334,5.646,0
250,94.6,32.0,0.600,0,0.750,4.430,5.541,0
251,93.2,30.4,0.600,0,0.750,4.524,5.435,0
252,91.8,29.0,0.600,0,0.750,4.616,5.329,0
253,90.6,27.8,0.600,0,0.750,4.707,5.223,0
254,88.0,25.3,0.597,0,0.753,4.793,5.126,0
255,86.2,23.6,0.550,0,0.819,4.880,5.030,0
256,84.4,22.0,0.533,0,0.845,4.964,4.925,0
257,82.7,20.3,0.491,0,0.916,5.045,4.816,0
258,81.1,18.8,0.400,0,0.981,5.123,4.702,0
259,79.5,17.4,0.520,0,0.865,5.198,4.584,0
260,78.1,16.1,0.534,0,0.843,5.269,4.460,0
261,76.7,15.0,0.414,0,1.000,5.339,4.339,0
262,75.5,14.0,0.294,0,0.990,5.407,4.224,0
263,74.3,13.1,0.174,0,1.000,5.473,4.105,0
264,73.4,12.6,0.119,0,0.947,5.536,3.982,0
265,72.7,12.2,0.239,0,0.955,5.597,3.860,0
266,72.4,12.4,0.119,0,0.917,5.658,3.741,0
267,72.2,12.7,0.052,0,0.954,5.718,3.625,0
268,72.1,13.3,0.039,0,0.964,5.779,3.511,0
269,72.1,14.0,0.159,0,0.468,5.839,3.398,0
270,72.3,15.0,0.279,0,0.606,5.899,3.286,0
271,72.5,16.1,0.399,0,0.664,5.959,3.180,0
272,72.5,17.2,0.400,0,0.572,6.024,3.089,0
273,72.3,17.6,0.280,0,0.645,6.092,3.018,0
274,72.0,17.3,0.400,0,0.563,6.161,2.960,0
275,71.6,16.9,0.280,0,0.654,6.230,2.902,0
276,71.1,16.4,0.287,0,0.792,6.299,2.847,0
277,70.6,15.8,0.218,0,0.783,6.308,2.787,0
278,70.1,15.1,0.287,0,0.756,6.284,2.719,0
279,69.7,14.4,0.407,0,0.329,6.258,2.646,0
280,69.3,13.8,0.527,0,0.304,6.232,2.574,0
281,68.9,14.6,0.600,0,0.300,6.207,2.492,0
282,68.4,15.4,0.600,0,0.299,6.186,2.419,0
283,68.0,16.3,0.600,0,0.302,6.172,2.361,0
284,67.4,17.3,0.600,0,0.434,6.160,2.314,0
285,66.8,18.2,0.600,0,0.373,6.148,2.273,0
286,65.9,18.9,0.600,0,0.395,6.134,2.232,0
287,64.9,19.6,0.600,0,0.361,6.118,2.194,0
288,63.9,20.2,0.600,0,0.362,6.102,2.161,0
289,62.8,20.9,0.600,0,0.320,6.086,2.133,0
290,61.6,21.5,0.600,0,0.342,6.069,2.110,0
291,60.3,22.0,0.600,0,0.336,6.053,2.086,0
292,59.0,22.5,0.600,0,0.323,6.036,2.058,0
293,57.6,23.1,0.600,0,0.281,6.019,2.026,0
294,56.2,23.6,0.600,0,0.298,6.002,1.992,0
295,54.9,24.2,0.600,0,0.292,5.986,1.957,0
296,53.5,24.8,0.600,0,0.297,5.969,1.922,0
297,52.0,25.5,0.600,0,0.296,5.952,1.890,0
298,50.5,26.1,0.600,0,0.295,5.934,1.860,0
299,48.9,26.6,0.600,0,0.300,5.916,1.832,0
300,47.3,27.2,0.600,0,0.298,5.896,1.808,0
301,45.6,27.8,0.600,0,0.284,5.876,1.786,0
302,43.8,28.4,0.600,0,0.284,5.856,1.767,0
303,42.1,29.0,0.600,0,0.283,5.835,1.752,0
304,40.0,29.6,0.600,0,0.279,5.764,1.740,0
305,37.8,30.2,0.600,0,-0.325,5.679,1.731,0
306,35.8,30.9,0.600,0,0.313,5.590,1.726,0
307,34.2,31.8,0.480,0,0.351,5.505,1.730,0
308,32.5,32.5,0.360,1,0.338,5.414,1.735,0
309,30.5,32.9,0.240,1,0.306,5.314,1.735,0
310,28.5,33.4,0.120,1,0.314,5.210,1.736,0
311,27.0,34.0,0.000,1,0.311,5.108,1.742,0
312,25.8,34.9,-0.120,1,0.311,5.007,1.750,0
313,24.8,35.8,-0.240,1,0.337,4.908,1.762,0
314,24.0,36.9,-0.360,1,0.286,4.812,1.776,0
315,23.5,38.1,-0.480,1,0.290,4.716,1.792,0
316,23.3,39.5,-0.552,1,0.311,4.623,1.813,0
317,23.3,41.0,-0.600,1,0.303,4.531,1.836,0
318,23.5,42.6,-0.600,1,0.312,4.438,1.861,0
319,23.9,44.4,-0.480,1,0.853,4.345,1.888,0
320,24.4,46.2,-0.360,1,0.610,4.251,1.916,0
321,25.0,48.0,-0.240,1,0.628,4.157,1.943,0
322,25.7,50.0,-0.120,1,0.605,4.054,1.963,0
323,26.6,52.2,0.000,1,0.522,3.947,1.979,0
324,27.6,54.4,0.120,1,0.506,3.844,1.998,0
325,28.7,56.4,0.240,1,0.468,3.751,2.022,0
326,29.7,58.2,0.297,1,0.419,3.667,2.051,0
327,30.8,59.7,0.275,1,0.380,3.593,2.084,0
328,31.8,61.0,0.240,1,0.361,3.530,2.121,0
329,32.9,62.2,0.360,1,0.658,3.475,2.162,0
330,33.4,63.3,0.480,1,0.377,3.437,2.205,0
331,33.3,64.3,0.600,1,0.342,3.404,2.248,0
332,32.9,65.0,0.600,1,0.338,3.372,2.292,0
333,32.5,65.5,0.600,1,0.320,3.342,2.339,0
334,32.0,65.8,0.600,1,0.325,3.314,2.386,0
335,32.4,66.0,0.600,1,0.300,3.237,2.435,0
336,32.6,66.0,0.600,1,0.284,3.157,2.485,0
337,32.7,66.0,0.600,1,0.299,3.074,2.535,0
338,32.7,65.7,0.600,1,0.299,2.989,2.587,0
339,32.6,65.4,0.600,1,0.427,2.899,2.638,0
340,32.3,64.9,0.600,1,0.424,2.805,2.689,0
341,31.8,64.4,0.600,1,0.371,2.707,2.738,0
342,30.6,63.3,0.600,1,0.355,2.609,2.789,0
343,29.2,61.9,0.600,1,0.341,2.510,2.840,0
344,27.9,60.9,0.600,1,0.318,2.411,2.891,0
345,26.2,59.5,0.600,1,0.323,2.308,2.939,0
346,24.7,58.6,0.600,1,0.314,2.208,2.989,0
347,23.8,58.0,0.600,1,0.327,2.112,3.041,0
348,22.9,57.2,0.600,1,0.323,2.016,3.094,0
349,21.9,56.0,0.576,1,0.195,1.915,3.142,0
350,20.3,54.6,0.589,1,0.285,1.874,3.189,0
351,18.7,53.2,0.552,1,0.293,1.847,3.236,0
352,17.2,51.8,0.521,1,0.306,1.820,3.283,0
353,15.6,50.5,0.457,1,0.285,1.792,3.330,0
354,14.0,49.1,0.351,1,0.272,1.764,3.375,0
355,13.3,48.5,0.243,1,0.271,1.744,3.426,0
356,14.5,48.1,0.187,1,0.223,1.688,3.477,0
357,16.4,47.8,0.189,1,0.153,1.635,3.530,0
358,18.4,47.4,0.213,1,0.113,1.592,3.583,0
359,20.8,47.0,0.333,1,-0.351,1.563,3.638,0
360,23.2,46.7,0.453,1,-0.341,1.548,3.694,0
361,25.8,46.5,0.517,1,-0.338,1.550,3.754,0
362,28.5,46.5,0.552,1,-0.348,1.563,3.823,0
363,31.1,46.5,0.554,1,-0.301,1.580,3.898,0
364,33.9,46.8,0.600,1,0.020,1.598,3.978,0
365,36.8,47.2,0.564,1,0.196,1.609,4.057,0
366,39.6,47.4,0.473,1,0.260,1.604,4.127,0
367,41.9,47.1,0.451,1,0.265,1.593,4.190,0
368,44.5,46.9,0.407,1,0.281,1.583,4.251,0
369,46.5,46.0,0.287,0,0.290,1.574,4.309,0
370,48.6,45.2,0.167,0,0.284,1.568,4.366,0
371,50.1,43.7,0.047,0,0.276,1.562,4.418,0
372,51.5,41.9,0.167,0,0.308,1.559,4.467,0
373,53.0,40.1,0.287,0,0.302,1.559,4.514,0
374,54.3,38.2,0.407,0,0.304,1.563,4.559,0
375,55.5,36.3,0.527,0,0.297,1.571,4.602,0
376,56.8,34.4,0.600,0,0.300,1.582,4.644,0
377,58.0,32.4,0.600,0,0.295,1.599,4.685,0
378,59.1,30.5,0.600,0,0.313,1.621,4.727,0
379,60.7,29.4,0.480,0,0.614,1.648,4.774,0
380,62.3,28.3,0.360,0,0.519,1.680,4.821,0
381,63.6,26.9,0.240,0,0.387,1.714,4.864,0
382,64.5,24.9,0.120,0,0.419,1.744,4.893,0
383,65.5,23.1,0.000,0,0.408,1.779,4.921,0
384,66.1,21.2,-0.120,0,0.742,1.820,4.956,0
385,66.7,19.5,-0.240,0,0.740,1.863,4.990,0
386,67.6,17.9,-0.360,0,0.825,1.907,5.020,0
387,68.5,16.1,-0.480,0,0.938,1.945,5.029,0
388,69.7,14.3,-0.600,0,0.750,1.983,5.024,0
389,71.9,13.3,-0.480,0,0.938,2.020,5.008,0
390,74.5,12.9,-0.360,0,0.974,2.063,4.991,0
391,77.7,13.3,-0.240,0,0.706,2.113,4.977,0
392,81.1,13.8,-0.154,0,0.514,2.167,4.955,0
393,84.4,14.5,-0.034,0,0.262,2.228,4.938,0
394,87.1,15.2,0.086,0,0.205,2.296,4.871,0
395,89.2,15.7,0.206,0,-0.310,2.368,4.823,0
396,90.5,16.1,0.326,0,-0.149,2.441,4.793,0
397,91.2,16.2,0.446,0,-0.188,2.516,4.782,0
398,91.2,16.1,0.566,0,0.024,2.565,4.788,0
399,90.8,15.9,0.600,0,0.272,2.565,4.801,0
400,90.3,15.6,0.600,0,0.272,2.564,4.808,0
401,90.1,15.3,0.600,0,0.275,2.564,4.804,0
402,90.0,14.8,0.600,0,0.280,2.564,4.785,0
403,89.8,14.1,0.600,0,0.276,2.564,4.762,0
404,89.5,13.3,0.600,0,0.341,2.564,4.736,0
405,89.1,12.4,0.480,0,0.400,2.564,4.710,0
406,88.7,11.3,0.370,0,0.376,2.563,4.679,0
407,88.1,10.0,0.490,0,0.318,2.562,4.644,0
408,87.6,8.8,0.370,0,0.278,2.561,4.609,0
409,87.1,7.6,0.490,0,0.262,2.559,4.577,0
410,86.6,6.6,0.600,0,0.257,2.557,4.548,0
411,86.1,5.4,0.600,0,0.260,2.556,4.522,0
412,85.5,4.3,0.600,0,0.281,2.554,4.497,0
413,84.9,3.1,0.600,0,0.283,2.563,4.471,0
414,84.8,2.0,0.600,0,0.289,2.628,4.446,0
415,84.7,0.7,0.600,0,0.283,2.690,4.419,0
416,84.5,-0.9,0.600,0,0.279,2.750,4.390,0
417,84.2,-2.5,0.600,0,0.280,2.806,4.363,0
418,84.1,-4.1,0.600,0,0.280,2.860,4.335,0
419,84.0,-5.7,0.600,0,0.527,2.909,4.307,0
420,83.8,-7.5,0.600,0,0.386,2.955,4.280,0
421,83.5,-9.5,0.600,0,0.361,2.996,4.249,0
422,83.2,-11.7,0.600,0,0.318,3.032,4.215,0
423,82.8,-13.7,0.600,0,0.353,3.063,4.182,0
424,82.6,-14.9,0.600,0,0.324,3.091,4.140,0
425,82.1,-16.3,0.600,0,0.317,3.120,4.090,0
426,81.7,-17.5,0.600,0,0.300,3.150,4.036,0
427,81.3,-18.8,0.600,0,0.293,3.182,3.977,0
428,80.9,-20.0,0.600,0,0.288,3.216,3.915,0
429,80.3,-21.4,0.600,0,0.349,3.252,3.848,0
430,79.7,-22.8,0.600,0,0.335,3.288,3.776,0
431,79.0,-24.4,0.600,0,0.577,3.326,3.697,0
432,78.1,-26.3,0.600,0,0.683,3.364,3.612,0
433,77.0,-28.7,0.600,0,0.717,3.400,3.514,0
434,75.5,-31.9,0.600,0,0.705,3.434,3.403,0
435,74.0,-35.3,0.600,0,0.415,3.466,3.286,0
436,72.6,-38.6,0.600,0,0.411,3.497,3.170,0
437,71.6,-41.2,0.600,0,0.424,3.531,3.064,0
438,71.0,-43.2,0.600,0,0.369,3.570,2.968,0
439,70.3,-45.1,0.600,0,0.361,3.611,2.876,0
440,69.6,-46.8,0.600,0,0.328,3.654,2.788,0
441,68.8,-48.5,0.600,0,0.330,3.698,2.703,0
442,68.0,-50.2,0.600,0,0.332,3.743,2.619,0
443,67.6,-51.1,0.600,0,0.335,3.791,2.542,0
444,66.9,-52.4,0.600,0,0.387,3.839,2.467,0
445,65.8,-53.9,0.600,0,0.523,3.885,2.395,0
446,64.6,-55.6,0.600,0,0.417,3.930,2.325,0
447,63.1,-57.6,0.600,0,0.364,3.971,2.257,0
448,61.8,-59.4,0.600,0,0.369,4.013,2.196,0
449,60.6,-60.8,0.600,1,0.296,4.057,2.141,0
450,59.5,-61.8,0.600,1,0.292,4.102,2.094,0
451,58.5,-62.6,0.600,1,0.283,4.149,2.052,0
452,57.5,-63.1,0.600,1,0.285,4.197,2.016,0
453,56.5,-63.6,0.600,1,0.292,4.246,1.983,0
454,55.5,-64.0,0.600,1,0.283,4.295,1.955,0
455,54.4,-64.5,0.600,1,0.286,4.343,1.930,0
456,53.1,-65.0,0.600,1,0.280,4.392,1.908,0
