step,bear_target,bear_other,w_cmd,on_target,v_cmd,dist_target,dist_other,estop
163,61.0,56.0,0.600,0,0.454,2.183,6.856,0
164,60.4,53.9,0.600,0,0.453,2.223,6.830,0
165,59.7,51.8,0.600,0,0.491,2.263,6.803,0
166,58.8,49.1,0.600,0,0.565,2.303,6.750,0
167,57.9,46.4,0.600,0,0.636,2.342,6.683,0
168,57.0,43.7,0.600,0,0.750,2.378,6.605,0
169,55.8,40.7,0.600,0,0.321,2.409,6.514,0
170,54.6,37.7,0.600,0,0.334,2.435,6.410,0
171,53.5,35.0,0.600,0,0.357,2.461,6.299,0
172,52.8,32.8,0.600,0,0.346,2.495,6.195,0
173,52.1,31.1,0.600,0,0.334,2.537,6.100,0
174,51.5,29.5,0.554,0,0.325,2.583,6.006,0
175,50.7,27.9,0.600,0,0.340,2.629,5.911,0
176,49.9,26.4,0.480,0,0.288,2.676,5.815,0
177,49.0,24.9,0.360,0,0.264,2.722,5.720,0
178,48.3,23.5,0.240,0,0.236,2.771,5.627,0
179,47.6,22.3,0.120,0,1.000,2.821,5.537,0
180,47.0,21.3,0.000,0,1.000,2.874,5.449,0
181,46.4,20.2,-0.120,0,1.000,2.924,5.359,0
182,45.6,18.9,-0.191,0,1.000,2.965,5.255,0
183,44.9,17.4,-0.282,0,1.000,2.991,5.132,0
184,44.5,16.1,-0.208,0,1.000,3.004,4.990,0
185,44.5,15.1,-0.231,0,0.969,3.006,4.835,0
186,45.1,14.6,-0.256,0,1.000,3.007,4.676,0
187,46.1,14.5,-0.235,0,0.930,3.007,4.516,0
188,47.6,14.8,-0.208,0,0.942,3.009,4.357,0
189,49.3,15.3,-0.225,0,1.000,3.016,4.201,0
190,51.2,16.1,-0.345,0,1.000,3.025,4.048,0
191,53.2,16.9,-0.465,0,0.967,3.036,3.894,0
192,55.5,17.9,-0.369,0,0.748,3.048,3.739,0
193,57.7,19.0,-0.408,0,0.897,3.063,3.585,0
194,59.6,19.9,-0.353,0,1.000,3.086,3.443,0
195,61.8,20.9,-0.313,0,0.926,3.110,3.296,0
196,63.8,21.9,-0.383,0,0.922,3.134,3.146,0
197,65.7,22.8,-0.481,0,0.913,3.162,2.998,0
198,67.9,24.2,-0.480,0,0.897,3.192,2.849,0
199,70.3,26.0,-0.360,0,-0.394,3.226,2.701,0
200,72.7,28.1,-0.240,0,-0.357,3.263,2.555,0
201,75.1,30.5,-0.120,0,-0.357,3.306,2.415,0
202,76.1,32.0,-0.240,0,0.262,3.355,2.295,0
203,78.2,34.9,-0.360,0,0.299,3.410,2.193,0
204,78.5,36.3,-0.480,0,0.283,3.467,2.099,0
205,79.3,38.6,-0.600,0,0.292,3.525,2.018,0
206,79.9,41.0,-0.600,0,0.296,3.584,1.946,0
207,80.8,43.9,-0.600,0,0.304,3.644,1.883,0
208,81.8,47.2,-0.600,0,0.298,3.704,1.828,0
209,82.8,50.6,-0.600,0,0.307,3.765,1.780,0
210,83.9,54.4,-0.600,0,0.305,3.827,1.737,0
211,85.1,58.5,-0.600,0,0.308,3.888,1.701,0
212,86.5,62.9,-0.600,0,0.310,3.951,1.670,0
213,88.0,67.5,-0.600,0,0.302,4.014,1.646,0
214,89.6,72.3,-0.600,0,0.302,4.077,1.628,0
215,91.1,77.1,-0.600,0,0.307,4.142,1.616,0
216,92.7,82.0,-0.600,0,0.313,4.207,1.609,0
217,94.3,86.9,-0.600,0,0.302,4.274,1.608,0
218,96.0,92.0,-0.600,0,-0.269,4.341,1.612,0
219,97.7,97.1,-0.600,0,-0.404,4.409,1.620,0
220,99.1,101.5,-0.600,1,-0.380,4.476,1.631,0
221,99.8,104.9,-0.600,1,0.263,4.541,1.641,0
222,99.9,107.4,-0.600,1,0.312,4.604,1.646,0
223,99.3,109.2,-0.600,1,0.285,4.667,1.653,0
224,99.5,112.0,-0.600,1,0.291,4.733,1.664,0
225,101.1,116.4,-0.600,1,0.296,4.800,1.680,0
226,103.5,121.7,-0.600,1,-0.330,4.870,1.701,0
227,106.0,127.1,-0.600,1,-0.298,4.941,1.725,0
228,108.2,132.0,-0.600,1,-0.384,5.012,1.747,0
229,109.5,135.8,-0.600,1,0.297,5.079,1.762,0
230,109.8,138.3,-0.600,1,0.280,5.141,1.765,0
231,110.0,140.7,-0.600,1,0.274,5.202,1.767,0
232,110.4,143.5,-0.600,1,0.275,5.267,1.777,0
233,111.8,147.3,-0.600,1,-0.365,5.334,1.792,0
234,114.4,152.2,-0.600,1,-0.351,5.405,1.814,0
235,117.3,157.5,-0.600,1,-0.397,5.475,1.833,0
236,119.5,161.9,-0.600,1,-0.410,5.542,1.844,0
237,121.3,165.7,-0.600,1,-0.377,5.538,1.845,0
238,123.4,169.9,-0.600,1,-0.460,5.529,1.839,0
239,126.2,174.8,-0.600,1,0.285,5.519,1.833,0
240,129.8,-179.4,-0.600,1,0.253,5.508,1.826,0
241,133.4,-173.6,-0.600,1,0.283,5.498,1.822,0
242,135.9,-169.0,-0.600,1,0.273,5.493,1.827,0
243,137.0,-165.9,-0.600,1,0.295,5.494,1.841,0
244,137.8,-163.2,-0.600,1,0.288,5.503,1.862,0
245,139.2,-160.0,-0.600,1,0.297,5.513,1.884,0
246,141.7,-155.8,-0.600,1,0.155,5.524,1.905,0
247,144.9,-151.0,-0.600,1,0.291,5.538,1.926,0
248,148.2,-146.1,-0.600,0,0.283,5.551,1.944,0
249,151.4,-141.4,-0.600,0,0.301,5.568,1.961,0
250,154.8,-136.6,-0.600,0,0.291,5.587,1.978,0
251,158.4,-131.7,-0.600,0,0.297,5.609,1.993,0
252,161.9,-126.9,-0.600,0,0.295,5.633,2.006,0
253,165.4,-122.2,-0.600,0,0.313,5.659,2.016,0
254,168.8,-117.7,-0.600,0,0.289,5.685,2.022,0
255,172.1,-113.4,-0.600,0,0.305,5.713,2.025,0
256,175.1,-109.2,-0.600,0,0.305,5.740,2.024,0
257,178.0,-105.2,-0.600,0,0.298,5.769,2.019,0
258,-179.1,-101.3,-0.600,0,0.301,5.798,2.011,0
259,-176.2,-97.5,-0.600,0,0.272,5.827,2.000,0
260,-173.5,-93.7,-0.600,0,0.274,5.856,1.984,0
261,-171.1,-90.2,-0.600,0,-0.321,5.883,1.964,0
262,-168.6,-86.8,-0.600,0,0.304,5.913,1.940,0
263,-166.2,-83.6,-0.600,0,-0.335,5.953,1.912,0
264,-163.9,-80.6,-0.600,0,-0.321,5.986,1.879,0
265,-161.7,-77.6,-0.600,0,-0.312,6.009,1.843,0
266,-160.0,-75.0,-0.600,0,-0.346,6.016,1.804,0
267,-158.9,-73.5,-0.600,0,-0.316,6.003,1.794,0
268,-157.9,-72.7,-0.600,0,0.268,5.980,1.798,0
269,-156.1,-71.0,-0.600,0,0.305,5.951,1.804,0
270,-153.7,-68.8,-0.600,0,0.362,5.925,1.798,0
271,-151.6,-67.2,-0.600,0,0.336,5.901,1.798,0
272,-149.8,-66.2,-0.600,0,0.471,5.879,1.794,0
273,-147.7,-65.0,-0.600,0,0.360,5.861,1.787,0
274,-144.7,-63.1,-0.600,0,0.360,5.850,1.776,0
275,-140.8,-60.3,-0.600,0,0.369,5.840,1.763,0
276,-136.8,-57.4,-0.600,0,0.346,5.829,1.748,0
277,-132.7,-54.5,-0.600,0,0.341,5.819,1.731,0
278,-129.0,-51.8,-0.600,0,0.340,5.808,1.712,0
279,-125.5,-49.3,-0.600,0,0.362,5.796,1.693,0
280,-122.2,-47.2,-0.600,0,0.467,5.783,1.672,0
281,-119.2,-45.2,-0.600,0,0.686,5.769,1.649,0
282,-116.2,-43.4,-0.600,0,0.688,5.757,1.620,0
283,-113.3,-41.8,-0.600,0,0.704,5.749,1.582,0
284,-110.5,-40.3,-0.600,0,0.644,5.741,1.536,0
285,-107.9,-39.2,-0.600,0,0.544,5.732,1.487,0
286,-105.5,-38.3,-0.600,0,0.541,5.720,1.438,0
287,-103.2,-37.4,-0.600,0,0.434,5.703,1.393,0
288,-101.0,-36.5,-0.600,0,0.408,5.684,1.351,0
289,-98.9,-35.6,-0.600,0,0.326,5.662,1.314,0
290,-96.8,-35.3,-0.600,0,0.325,5.637,1.268,0
291,-94.9,-36.4,-0.600,0,0.335,5.611,1.208,0
292,-93.0,-37.9,-0.600,0,0.345,5.583,1.157,0
293,-91.2,-39.7,-0.600,0,0.352,5.555,1.116,0
294,-89.4,-41.7,-0.600,0,0.336,5.526,1.084,0
295,-87.6,-44.0,-0.600,0,0.326,5.496,1.060,0
296,-85.7,-46.3,-0.600,0,0.330,5.465,1.046,0
297,-83.8,-48.5,-0.600,0,0.341,5.433,1.042,0
298,-81.9,-50.6,-0.600,0,0.346,5.401,1.046,0
299,-80.0,-52.4,-0.600,0,0.313,5.367,1.058,0
300,-78.0,-54.0,-0.600,0,0.299,5.333,1.074,0
301,-76.1,-55.5,-0.600,0,0.338,5.298,1.092,0
302,-74.2,-56.9,-0.600,0,0.360,5.263,1.113,0
303,-72.3,-58.2,-0.600,0,0.342,5.226,1.135,0
304,-70.3,-59.4,-0.600,0,0.352,5.188,1.157,0
305,-68.3,-60.5,-0.600,0,0.342,5.150,1.182,0
306,-66.2,-61.6,-0.600,0,0.346,5.110,1.206,0
307,-64.2,-62.6,-0.600,0,0.336,5.070,1.232,0
308,-62.2,-63.6,-0.600,1,0.330,5.029,1.258,0
309,-60.2,-64.5,-0.600,1,0.452,4.988,1.286,0
310,-58.2,-65.4,-0.600,1,0.564,4.946,1.313,0
311,-56.3,-66.4,-0.600,1,0.394,4.901,1.339,0
312,-54.2,-67.6,-0.600,1,0.372,4.850,1.361,0
313,-52.0,-68.4,-0.600,1,0.424,4.799,1.379,0
314,-49.9,-68.1,-0.600,1,0.360,4.749,1.364,0
315,-47.8,-67.9,-0.600,1,0.353,4.699,1.349,0
316,-45.6,-68.6,-0.600,1,0.360,4.650,1.358,0
317,-43.4,-69.7,-0.600,1,0.333,4.601,1.377,0
318,-41.2,-71.0,-0.600,1,0.345,4.552,1.395,0
319,-38.9,-72.2,-0.600,1,0.701,4.504,1.412,0
320,-36.6,-73.4,-0.600,1,0.750,4.455,1.428,0
321,-34.4,-74.9,-0.600,1,0.750,4.402,1.440,0
322,-31.9,-76.5,-0.600,1,0.750,4.338,1.449,0
323,-29.3,-78.6,-0.600,1,0.750,4.260,1.454,0
324,-26.7,-81.0,-0.600,1,0.670,4.176,1.460,0
325,-24.0,-83.3,-0.600,1,0.750,4.090,1.467,0
326,-21.5,-85.8,-0.600,1,0.750,4.006,1.477,0
327,-18.9,-88.4,-0.600,1,0.750,3.918,1.489,0
328,-16.1,-90.7,-0.597,1,0.754,3.829,1.507,0
329,-13.4,-93.1,-0.477,1,0.944,3.738,1.531,0
330,-10.6,-95.3,-0.357,1,1.000,3.647,1.563,0
331,-7.9,-97.7,-0.237,1,1.000,3.552,1.600,0
332,-5.2,-100.4,-0.117,1,0.996,3.445,1.647,0
333,-2.7,-103.2,-0.033,1,0.958,3.333,1.701,0
334,-0.4,-106.2,0.048,1,0.951,3.221,1.764,0
335,1.5,-109.2,0.134,1,0.876,3.111,1.833,0
336,3.3,-112.2,0.254,1,0.516,3.004,1.908,0
337,4.9,-115.1,0.374,1,0.343,2.905,1.987,0
338,6.3,-117.6,0.494,1,0.442,2.819,2.066,0
339,7.6,-119.7,0.489,1,0.390,2.752,2.140,0
340,8.5,-121.8,0.383,1,0.361,2.698,2.211,0
341,9.4,-123.8,0.306,1,0.371,2.652,2.281,0
342,10.0,-125.6,0.276,1,0.396,2.618,2.345,0
343,10.7,-127.3,0.393,1,0.382,2.592,2.407,0
344,11.2,-129.2,0.513,1,0.356,2.560,2.474,0
345,11.7,-131.3,0.600,1,0.342,2.526,2.546,0
346,12.0,-133.4,0.600,1,0.331,2.494,2.618,0
347,12.4,-135.5,0.600,1,0.286,2.465,2.691,0
348,12.7,-137.4,0.600,1,0.305,2.440,2.763,0
349,13.1,-139.3,0.600,1,0.376,2.419,2.834,0
350,13.1,-141.4,0.571,1,0.362,2.401,2.904,0
351,13.7,-142.9,0.508,1,0.349,2.388,2.974,0
352,13.6,-145.1,0.547,1,0.342,2.372,3.047,0
353,13.6,-147.4,0.583,1,0.327,2.354,3.124,0
354,13.5,-149.4,0.569,1,0.304,2.337,3.153,0
355,13.3,-151.5,0.544,1,0.276,2.323,3.181,0
356,13.3,-153.3,0.600,1,0.274,2.313,3.208,0
357,13.3,-155.1,0.563,1,0.249,2.308,3.233,0
358,13.4,-156.8,0.580,1,0.263,2.305,3.257,0
359,13.5,-158.3,0.460,1,0.160,2.305,3.280,0
360,13.7,-159.8,0.340,1,0.277,2.307,3.302,0
361,13.9,-161.2,0.395,1,0.313,2.312,3.324,0
362,14.1,-162.7,0.318,1,0.277,2.315,3.348,0
363,14.0,-164.4,0.342,1,0.275,2.318,3.375,0
364,14.1,-165.8,0.392,1,0.276,2.326,3.398,0
365,14.0,-167.4,0.512,1,0.267,2.334,3.423,0
366,13.9,-169.0,0.572,1,0.276,2.342,3.449,0
367,12.5,-170.7,0.600,1,0.293,2.316,3.475,0
368,11.0,-172.3,0.600,1,0.287,2.290,3.501,0
369,9.4,-174.2,0.480,1,0.246,2.261,3.530,0
370,7.6,-176.0,0.416,1,0.217,2.233,3.559,0
371,6.0,-177.7,0.316,1,0.210,2.207,3.585,0
372,4.7,-179.2,0.297,1,0.227,2.185,3.607,0
373,4.3,179.6,0.376,1,0.258,2.184,3.628,0
374,4.7,178.3,0.359,1,0.235,2.198,3.650,0
375,5.1,177.0,0.445,1,0.256,2.205,3.673,0
376,5.5,175.7,0.402,1,0.259,2.208,3.697,0
377,5.9,174.3,0.370,1,0.246,2.206,3.720,0
378,6.5,173.0,0.386,1,0.255,2.198,3.745,0
379,7.1,171.5,0.365,1,0.194,2.186,3.755,0
380,7.7,169.4,0.354,1,-0.230,2.167,3.735,0
381,8.4,167.5,0.319,1,0.280,2.147,3.708,0
382,9.7,166.1,0.336,1,0.290,2.134,3.665,0
383,10.9,164.8,0.456,1,0.285,2.121,3.621,0
384,11.7,163.0,0.576,1,0.280,2.100,3.583,0
385,12.2,161.1,0.456,1,0.262,2.078,3.545,0
386,12.7,159.3,0.499,1,0.277,2.059,3.504,0
387,13.3,157.7,0.470,1,0.262,2.044,3.460,0
388,13.8,156.1,0.544,1,0.176,2.031,3.415,0
389,14.4,154.7,0.524,1,0.252,2.022,3.369,0
390,15.2,153.5,0.433,1,0.211,2.021,3.317,0
391,15.8,152.3,0.383,1,0.190,2.021,3.266,0
392,16.5,151.2,0.344,1,0.239,2.025,3.214,0
393,17.4,150.3,0.391,1,0.253,2.032,3.162,0
394,18.1,149.2,0.363,1,0.248,2.039,3.111,0
395,18.7,148.1,0.483,1,0.321,2.047,3.061,0
396,19.2,147.0,0.600,1,0.349,2.056,3.012,0
397,19.5,145.6,0.600,1,0.340,2.063,2.967,0
398,19.4,144.1,0.600,1,0.327,2.069,2.924,0
399,19.3,142.5,0.555,1,0.252,2.077,2.881,0
400,19.2,141.1,0.489,1,0.265,2.087,2.837,0
401,19.2,139.7,0.488,1,0.281,2.103,2.790,0
402,19.3,138.7,0.461,1,0.287,2.123,2.741,0
403,19.3,137.5,0.517,1,0.276,2.143,2.692,0
404,19.3,136.5,0.541,1,0.260,2.166,2.642,0
405,19.2,135.4,0.523,1,0.259,2.190,2.593,0
406,19.1,134.5,0.518,1,0.267,2.216,2.543,0
407,18.9,133.7,0.551,1,0.257,2.244,2.493,0
408,18.7,133.0,0.449,1,0.227,2.275,2.443,0
409,18.4,132.4,0.386,1,0.331,2.306,2.395,0
410,18.2,132.1,0.426,1,0.298,2.340,2.347,0
411,17.9,131.8,0.394,1,0.279,2.373,2.304,0
412,17.4,131.6,0.418,1,0.263,2.404,2.264,0
413,16.8,131.6,0.456,1,0.280,2.427,2.227,0
414,15.5,131.8,0.488,1,0.297,2.402,2.191,0
415,14.0,132.1,0.479,1,0.294,2.376,2.160,0
416,12.7,132.5,0.428,1,0.301,2.349,2.132,0
417,11.2,132.9,0.442,1,0.303,2.321,2.108,0
418,9.8,133.5,0.432,1,0.294,2.292,2.088,0
419,8.4,134.2,0.312,1,0.108,2.264,2.070,0
420,6.9,134.8,0.237,1,0.096,2.237,2.055,0
421,5.7,135.8,0.153,1,0.095,2.213,2.041,0
422,5.1,137.2,0.133,1,0.085,2.200,2.022,0
423,4.7,138.8,0.230,1,0.120,2.191,2.004,0
424,4.3,140.5,0.304,1,0.146,2.184,1.987,0
425,3.8,142.0,0.336,1,0.155,2.175,1.975,0
426,3.2,143.6,0.291,1,0.146,2.166,1.966,0
427,2.6,145.1,0.264,1,0.108,2.153,1.962,0
428,1.9,146.6,0.355,1,0.113,2.140,1.962,0
429,1.3,148.2,0.235,1,0.123,2.129,1.961,0
430,0.7,149.8,0.115,1,-0.080,2.118,1.964,0
431,0.1,151.4,0.084,1,-0.073,2.107,1.967,0
432,0.0,153.4,0.148,1,-0.075,2.107,1.964,0
433,0.3,155.6,0.123,1,-0.082,2.112,1.958,0
434,0.6,157.9,0.099,1,-0.088,2.118,1.953,0
435,0.9,160.2,0.058,1,-0.106,2.125,1.950,0
436,1.3,162.5,0.017,1,-0.143,2.132,1.947,0
437,1.8,165.0,-0.103,1,-0.135,2.141,1.945,0
438,2.4,167.6,-0.223,1,0.308,2.153,1.943,0
439,2.5,170.4,-0.103,1,0.168,2.173,1.943,0
440,0.6,172.6,-0.112,1,0.218,2.198,1.953,0
441,-2.0,174.0,-0.084,1,0.194,2.205,1.976,0
442,-4.9,175.4,-0.142,1,0.186,2.202,2.003,0
443,-7.8,176.6,-0.124,1,0.138,2.193,2.031,0
444,-10.6,178.0,-0.209,1,0.138,2.180,2.058,0
445,-13.4,179.3,-0.304,1,0.153,2.163,2.082,0
446,-16.0,-179.2,-0.360,1,0.130,2.141,2.107,0
