step,bear_target,bear_other,w_cmd,on_target,v_cmd,dist_target,dist_other,estop
137,-71.2,-10.0,0.600,0,0.298,2.742,1.747,0
138,-72.5,-10.7,0.600,0,0.344,2.751,1.732,0
139,-73.8,-11.5,0.600,0,0.324,2.758,1.715,0
140,-75.5,-12.5,0.600,0,0.310,2.764,1.697,0
141,-76.8,-13.2,0.600,0,0.313,2.770,1.680,0
142,-76.6,-12.5,0.600,0,0.334,2.777,1.675,0
143,-77.3,-12.7,0.600,0,0.317,2.782,1.665,0
144,-79.6,-13.0,0.600,0,0.330,2.778,1.650,0
145,-82.4,-13.6,0.600,0,0.340,2.773,1.633,0
146,-85.3,-14.1,0.600,0,0.345,2.770,1.616,0
147,-88.2,-14.7,0.600,0,0.324,2.768,1.598,0
148,-91.2,-15.5,0.600,0,0.318,2.768,1.579,0
149,-94.2,-16.1,0.600,0,0.312,2.770,1.561,0
150,-97.0,-16.7,0.600,0,0.305,2.773,1.544,0
151,-99.9,-17.2,0.600,0,0.297,2.778,1.528,0
152,-102.6,-17.6,0.600,0,0.277,2.783,1.511,0
153,-105.2,-17.9,0.600,0,0.291,2.790,1.495,0
154,-107.7,-18.1,0.600,0,0.328,2.798,1.480,0
155,-110.3,-18.4,0.600,0,0.326,2.808,1.463,0
156,-113.0,-18.8,0.600,0,0.307,2.819,1.444,0
157,-115.7,-19.1,0.600,0,0.305,2.832,1.423,0
158,-118.4,-19.4,0.600,0,0.301,2.845,1.403,0
159,-121.0,-19.6,0.600,0,0.321,2.860,1.383,0
160,-123.5,-19.8,0.600,0,0.316,2.876,1.362,0
161,-126.2,-20.0,0.600,0,0.322,2.893,1.339,0
162,-128.8,-20.3,0.600,0,0.319,2.912,1.315,0
163,-131.5,-20.6,0.600,0,0.305,2.932,1.289,0
164,-134.1,-20.7,0.600,0,0.306,2.953,1.263,0
165,-136.8,-20.7,0.600,0,0.750,2.936,1.237,0
166,-139.8,-20.7,0.600,0,0.750,2.884,1.209,0
167,-143.6,-21.3,0.600,0,0.656,2.845,1.172,0
168,-148.3,-22.8,0.600,0,0.750,2.824,1.119,0
169,-153.4,-27.1,0.600,0,-0.203,2.820,1.062,0
170,-158.7,-32.5,0.600,0,0.269,2.832,1.002,0
171,-163.4,-37.8,0.600,0,0.000,2.855,0.946,1
172,-167.5,-42.3,0.600,0,0.000,2.875,0.904,1
173,-170.8,-45.7,0.600,0,0.000,2.888,0.877,1
174,-173.4,-47.4,0.600,0,0.000,2.891,0.866,1
175,-175.4,-48.1,0.600,0,0.000,2.894,0.862,1
176,-177.4,-48.6,0.600,0,0.000,2.905,0.861,1
177,-179.3,-49.2,0.600,0,0.000,2.919,0.859,1
178,178.8,-49.7,0.600,0,0.000,2.935,0.857,1
179,176.9,-50.2,0.600,0,0.000,2.954,0.855,1
180,175.0,-50.7,0.600,0,0.000,2.975,0.853,1
181,173.2,-51.3,0.600,0,0.000,2.998,0.851,1
182,171.3,-51.8,0.600,0,0.000,3.023,0.849,1
183,169.5,-52.5,0.600,0,0.000,3.050,0.847,1
184,167.6,-53.1,0.600,0,0.000,3.079,0.845,1
185,165.7,-53.8,0.600,0,0.000,3.110,0.843,1
186,163.8,-54.6,0.600,0,0.000,3.142,0.841,1
187,161.9,-56.2,0.600,0,0.000,3.177,0.825,1
188,160.1,-59.8,0.600,0,0.000,3.213,0.784,1
189,158.2,-64.1,0.600,0,0.000,3.250,0.750,1
190,156.3,-68.9,0.600,0,0.000,3.289,0.725,1
191,154.5,-74.1,0.600,0,0.000,3.330,0.709,1
192,152.6,-79.6,0.600,0,0.000,3.372,0.704,1
193,150.8,-85.2,0.600,0,0.000,3.416,0.708,1
194,148.9,-90.7,0.600,0,-0.333,3.461,0.711,0
195,147.1,-96.2,0.600,0,-0.296,3.506,0.714,0
196,145.9,-100.4,0.600,0,0.293,3.545,0.714,0
197,145.1,-102.6,0.600,0,0.282,3.579,0.710,0
198,143.7,-102.5,0.600,0,0.275,3.621,0.709,0
199,141.3,-104.3,0.600,0,0.291,3.672,0.710,0
200,137.6,-108.9,0.600,0,0.285,3.731,0.711,0
201,133.4,-116.0,0.600,0,0.291,3.794,0.711,0
202,128.8,-124.3,0.600,0,0.294,3.859,0.716,0
203,124.3,-132.6,0.600,1,0.293,3.924,0.728,0
204,120.5,-140.0,0.600,1,0.293,3.954,0.745,0
205,117.1,-146.3,0.600,1,0.299,3.967,0.765,0
206,113.9,-152.9,0.600,1,0.312,3.979,0.785,0
207,110.9,-157.8,0.600,1,0.331,3.989,0.810,0
208,108.0,-163.0,0.600,1,0.308,3.998,0.835,0
209,105.2,-167.4,0.600,1,0.404,4.007,0.862,0
210,102.5,-170.8,0.600,1,0.355,4.014,0.892,0
211,99.8,-174.8,0.600,1,0.369,4.020,0.921,0
212,97.1,-178.0,0.600,1,0.348,4.025,0.955,0
213,94.5,178.9,0.600,1,0.345,4.028,0.989,0
214,92.1,176.0,0.600,1,0.345,4.030,1.023,0
215,89.8,173.5,0.600,1,0.325,4.030,1.057,0
216,87.6,171.1,0.600,1,0.322,4.030,1.090,0
217,85.5,168.8,0.600,1,0.318,4.028,1.122,0
218,83.5,166.7,0.600,1,0.307,4.024,1.153,0
219,81.5,164.6,0.600,1,0.380,4.020,1.183,0
220,79.6,162.7,0.600,1,0.341,4.015,1.212,0
221,77.6,160.8,0.600,1,0.334,4.009,1.243,0
222,75.7,158.8,0.600,1,0.316,4.001,1.274,0
223,73.7,157.0,0.600,1,0.314,3.992,1.304,0
224,71.8,155.2,0.600,1,0.317,3.983,1.333,0
225,69.9,153.5,0.600,1,0.303,3.972,1.361,0
226,68.1,152.3,0.600,1,0.301,3.961,1.363,0
227,66.3,151.8,0.600,1,0.304,3.949,1.341,0
228,64.5,151.6,0.600,1,0.300,3.937,1.323,0
229,62.7,150.3,0.600,1,0.294,3.923,1.342,0
230,60.9,149.0,0.600,1,-0.332,3.910,1.359,0
231,59.2,147.8,0.600,1,-0.332,3.896,1.375,0
232,57.9,146.7,0.600,1,-0.358,3.886,1.390,0
233,57.5,146.3,0.600,1,-0.372,3.885,1.392,0
234,57.8,146.5,0.600,1,-0.378,3.834,1.380,0
235,58.5,147.0,0.552,1,-0.366,3.786,1.363,0
236,59.0,147.2,0.515,1,-0.362,3.738,1.347,0
237,59.6,147.5,0.412,1,-0.354,3.688,1.334,0
238,59.2,146.6,0.529,1,0.290,3.640,1.322,0
239,57.5,144.5,0.600,1,-0.043,3.594,1.310,0
240,55.5,141.0,0.600,1,0.316,3.548,1.261,0
241,53.9,138.7,0.600,1,0.327,3.504,1.256,0
242,52.7,136.9,0.600,1,0.330,3.461,1.257,0
243,51.9,135.6,0.600,1,0.319,3.416,1.265,0
244,50.5,133.7,0.600,1,0.326,3.371,1.277,0
245,48.3,131.0,0.600,1,0.365,3.326,1.291,0
246,45.5,127.9,0.600,1,0.355,3.278,1.306,0
247,42.5,124.7,0.600,1,0.349,3.228,1.323,0
248,39.8,121.9,0.600,1,0.343,3.177,1.330,0
249,37.3,119.2,0.600,1,0.332,3.125,1.346,0
250,35.0,116.8,0.600,1,0.331,3.073,1.360,0
251,32.9,114.6,0.600,1,0.330,3.022,1.373,0
252,31.0,112.5,0.600,1,0.323,2.972,1.385,0
253,29.2,110.5,0.600,1,0.312,2.922,1.396,0
254,27.7,108.8,0.600,1,0.298,2.874,1.407,0
255,26.2,107.2,0.600,1,0.291,2.827,1.416,0
256,25.0,106.7,0.600,1,0.279,2.782,1.389,0
257,23.9,107.7,0.600,1,0.282,2.738,1.334,0
258,22.9,109.4,0.563,1,0.301,2.697,1.289,0
259,21.9,111.6,0.443,1,0.433,2.657,1.259,0
260,21.0,114.2,0.456,1,0.473,2.617,1.245,0
261,20.1,117.0,0.467,1,0.502,2.575,1.250,0
262,19.0,119.8,0.417,1,0.415,2.526,1.278,0
263,17.9,122.3,0.348,1,0.420,2.474,1.327,0
264,17.0,124.5,0.355,1,0.394,2.427,1.391,0
265,16.5,126.4,0.301,1,0.380,2.383,1.465,0
266,16.2,128.2,0.254,1,0.362,2.343,1.539,0
267,16.2,130.1,0.235,1,0.337,2.308,1.610,0
268,16.4,132.0,0.230,1,0.332,2.276,1.678,0
269,16.7,133.9,0.350,1,0.296,2.246,1.745,0
270,17.2,135.7,0.375,1,0.275,2.218,1.811,0
271,17.8,137.6,0.412,1,0.271,2.195,1.872,0
272,18.4,139.3,0.394,1,0.269,2.175,1.928,0
273,19.0,141.1,0.514,1,0.274,2.159,1.978,0
274,19.7,142.7,0.437,1,0.280,2.145,2.025,0
275,20.2,144.3,0.413,1,0.290,2.132,2.068,0
276,20.8,145.9,0.444,1,0.289,2.121,2.107,0
277,21.4,147.3,0.431,1,0.285,2.111,2.142,0
278,21.9,148.7,0.420,1,0.278,2.102,2.173,0
279,22.4,150.1,0.540,1,0.346,2.096,2.200,0
280,22.9,151.3,0.600,1,0.327,2.091,2.230,0
281,23.2,152.4,0.600,1,0.320,2.086,2.267,0
282,23.4,153.2,0.600,1,0.329,2.082,2.308,0
283,23.4,153.8,0.600,1,0.323,2.079,2.353,0
284,23.2,154.2,0.600,1,0.372,2.078,2.402,0
285,22.9,154.5,0.600,1,0.340,2.077,2.455,0
286,22.6,154.7,0.600,1,0.330,2.075,2.514,0
287,22.3,154.8,0.600,1,0.333,2.076,2.576,0
288,22.0,154.9,0.600,1,0.326,2.079,2.639,0
289,21.7,154.9,0.490,1,0.318,2.083,2.705,0
290,21.4,154.9,0.524,1,0.231,2.089,2.773,0
291,21.2,154.9,0.523,1,0.289,2.097,2.842,0
292,20.9,154.9,0.520,1,0.282,2.112,2.909,0
293,20.6,154.8,0.551,1,0.287,2.126,2.979,0
294,20.2,154.6,0.544,1,0.290,2.141,3.052,0
295,19.8,154.4,0.504,1,0.298,2.157,3.126,0
296,19.2,154.0,0.476,1,0.302,2.173,3.203,0
297,18.7,153.7,0.356,1,-0.003,2.190,3.282,0
298,18.2,153.3,0.401,1,0.185,2.207,3.362,0
299,18.4,153.6,0.316,1,0.293,2.236,3.434,0
300,18.5,153.8,0.292,1,0.308,2.269,3.504,0
301,18.2,153.6,0.215,1,0.320,2.298,3.579,0
302,17.9,153.5,0.240,1,0.324,2.328,3.655,0
303,17.5,153.1,0.226,1,0.319,2.354,3.737,0
304,16.9,152.6,0.262,1,0.333,2.379,3.822,0
305,16.2,152.0,0.264,1,0.337,2.400,3.910,0
306,16.3,152.2,0.294,1,0.320,2.426,3.997,0
307,15.7,151.6,0.300,1,0.312,2.449,4.087,0
308,15.2,151.2,0.348,1,0.296,2.472,4.178,0
309,14.6,150.7,0.228,1,0.352,2.495,4.270,0
310,14.0,150.2,0.233,1,0.351,2.520,4.362,0
311,13.3,149.6,0.230,1,0.343,2.543,4.456,0
312,12.5,148.8,0.189,1,0.327,2.564,4.553,0
313,11.7,148.1,0.256,1,0.354,2.585,4.651,0
314,11.2,147.8,0.303,1,0.361,2.613,4.743,0
315,11.2,147.9,0.243,1,0.321,2.644,4.832,0
316,10.4,147.0,0.223,1,0.326,2.682,4.919,0
317,9.7,146.4,0.206,1,0.320,2.714,5.011,0
318,8.9,145.7,0.117,1,0.316,2.742,5.106,0
319,8.1,145.0,0.079,1,0.574,2.767,5.203,0
320,7.3,144.3,0.164,1,0.572,2.792,5.302,0
321,6.4,143.6,0.117,1,0.657,2.813,5.404,0
322,5.3,142.7,0.070,1,0.517,2.820,5.517,0
323,4.4,142.0,0.016,1,0.448,2.822,5.634,0
324,4.8,143.0,0.044,1,0.452,2.823,5.749,0
325,4.9,143.2,0.078,1,0.466,2.833,5.860,0
326,4.7,143.2,0.116,1,0.502,2.845,5.973,0
327,4.5,143.2,0.152,1,0.504,2.855,6.087,0
328,4.6,143.2,0.146,1,0.418,2.863,6.177,0
329,4.5,143.0,0.104,1,0.611,2.872,6.214,0
330,4.4,142.7,0.208,1,0.695,2.885,6.248,0
331,4.2,142.4,0.139,1,0.718,2.896,6.284,0
332,3.9,142.0,0.166,1,0.728,2.893,6.331,0
333,3.5,141.6,0.149,1,0.694,2.872,6.385,0
334,3.2,141.6,0.164,1,0.638,2.803,6.439,0
335,2.7,141.4,0.110,1,0.490,2.735,6.492,0
336,2.4,141.4,0.079,1,0.331,2.671,6.542,0
337,2.3,141.5,0.108,1,0.283,2.617,6.584,0
338,2.2,141.7,0.027,1,0.333,2.577,6.615,0
339,2.1,141.6,0.051,1,0.511,2.546,6.640,0
340,2.0,141.7,0.065,1,0.455,2.514,6.665,0
341,2.0,141.9,0.063,1,0.387,2.478,6.693,0
342,1.9,142.0,0.087,1,0.362,2.436,6.726,0
343,1.8,142.0,0.111,1,0.340,2.397,6.757,0
344,1.7,142.0,0.103,1,0.310,2.362,6.785,0
345,1.5,142.1,0.134,1,0.294,2.329,6.811,0
346,1.3,142.0,0.133,1,0.281,2.298,6.835,0
347,1.0,141.8,0.146,1,0.277,2.270,6.858,0
348,0.7,141.6,0.127,1,0.270,2.242,6.879,0
349,0.3,141.4,0.124,1,0.262,2.215,6.901,0
350,-0.1,141.2,0.127,1,0.276,2.188,6.921,0
351,-0.4,141.0,0.087,1,0.264,2.163,6.941,0
352,-0.3,140.8,0.117,1,0.250,2.142,6.962,0
353,1.4,140.7,0.105,1,0.231,2.149,6.981,0
354,3.2,140.5,0.115,1,0.224,2.152,7.000,0
355,5.1,140.4,0.194,1,0.239,2.150,7.017,0
356,6.9,140.2,0.230,1,0.279,2.145,7.034,0
357,8.9,140.3,0.291,1,0.246,2.133,7.016,0
358,10.8,140.3,0.350,1,0.233,2.113,6.996,0
359,12.7,140.2,0.470,1,0.258,2.090,6.971,0
360,14.6,140.0,0.513,1,0.178,2.062,6.944,0
361,16.6,139.8,0.578,1,0.220,2.030,6.914,0
362,18.5,139.5,0.577,1,0.226,1.998,6.880,0
363,20.3,139.0,0.600,1,0.252,1.970,6.845,0
364,22.1,138.3,0.600,1,0.240,1.946,6.811,0
365,23.8,137.4,0.563,1,0.241,1.926,6.777,0
366,25.5,136.5,0.561,1,0.219,1.912,6.743,0
367,27.1,135.4,0.547,1,0.237,1.902,6.709,0
368,28.8,134.5,0.527,1,0.256,1.898,6.674,0
369,30.5,133.4,0.600,1,0.278,1.895,6.641,0
370,32.0,132.2,0.600,1,0.284,1.896,6.607,0
371,33.3,130.9,0.600,1,0.301,1.899,6.573,0
372,34.6,129.5,0.600,1,0.301,1.903,6.541,0
373,35.9,128.1,0.600,1,0.293,1.908,6.509,0
374,37.1,126.6,0.600,1,0.287,1.911,6.476,0
375,38.4,125.1,0.600,1,0.300,1.911,6.442,0
376,39.7,123.6,0.549,1,0.300,1.906,6.408,0
377,40.9,122.0,0.522,1,0.295,1.900,6.371,0
378,42.2,120.4,0.490,1,0.296,1.888,6.335,0
379,43.6,118.9,0.600,1,-0.379,1.873,6.298,0
380,44.9,117.3,0.600,1,-0.289,1.854,6.261,0
381,46.3,115.7,0.600,1,0.269,1.839,6.221,0
382,48.1,114.8,0.600,1,0.268,1.837,6.175,0
383,49.9,113.7,0.600,1,0.280,1.838,6.130,0
384,51.3,112.1,0.600,1,0.277,1.838,6.088,0
385,52.5,110.5,0.600,1,0.250,1.841,6.046,0
386,53.9,108.9,0.600,1,0.271,1.849,6.003,0
387,55.0,107.2,0.600,1,-0.323,1.861,5.960,0
388,56.1,105.5,0.600,1,-0.356,1.878,5.916,0
389,57.3,104.1,0.600,1,0.305,1.905,5.869,0
390,59.0,103.6,0.600,1,0.317,1.943,5.818,0
391,60.9,103.5,0.600,1,0.304,1.987,5.765,0
392,62.2,102.7,0.600,1,0.303,2.029,5.714,0
393,62.7,101.0,0.600,1,0.299,2.067,5.666,0
394,62.6,98.6,0.600,1,0.303,2.103,5.620,0
395,62.3,96.2,0.600,1,0.297,2.142,5.572,0
396,62.0,93.7,0.600,1,0.286,2.182,5.523,0
397,61.6,91.4,0.600,1,0.287,2.225,5.473,0
398,61.2,89.2,0.600,1,0.294,2.270,5.422,0
399,60.8,87.0,0.600,1,0.299,2.317,5.370,0
400,60.3,84.8,0.600,1,0.332,2.365,5.316,0
401,59.6,82.6,0.600,1,0.311,2.414,5.262,0
402,58.9,80.3,0.600,1,0.314,2.463,5.206,0
403,58.1,78.2,0.600,1,0.330,2.514,5.148,0
404,57.3,76.1,0.600,1,0.318,2.566,5.090,0
405,56.6,74.1,0.600,1,0.312,2.619,5.031,0
406,55.7,72.0,0.600,1,0.299,2.673,4.971,0
407,54.5,70.0,0.600,1,0.305,2.731,4.909,0
408,53.2,68.2,0.600,1,0.300,2.792,4.847,0
409,51.5,66.3,0.600,1,0.370,2.855,4.786,0
410,50.3,65.1,0.600,1,0.342,2.920,4.727,0
411,48.7,63.8,0.600,1,0.384,2.986,4.671,0
412,47.0,62.6,0.600,1,0.336,3.046,4.615,0
413,45.0,61.4,0.600,1,0.370,3.104,4.562,0
414,43.4,60.7,0.600,1,0.340,3.161,4.513,0
415,42.1,60.4,0.600,1,0.334,3.220,4.467,0
416,40.8,60.1,0.600,1,0.309,3.280,4.424,0
417,39.1,59.4,0.600,1,0.305,3.335,4.379,0
418,37.2,58.5,0.600,1,0.298,3.389,4.334,0
419,35.4,57.7,0.600,1,0.308,3.443,4.288,0
420,33.6,56.8,0.600,1,0.305,3.498,4.243,0
421,31.8,55.9,0.600,1,0.297,3.552,4.196,0
422,30.0,55.1,0.600,1,0.296,3.609,4.150,0
423,28.8,54.7,0.600,1,0.294,3.670,4.105,0
424,27.3,53.9,0.600,1,0.300,3.729,4.059,0
425,25.7,53.0,0.600,1,0.303,3.785,4.008,0
426,24.1,52.0,0.600,1,0.300,3.840,3.952,0
427,22.6,51.0,0.600,1,0.296,3.894,3.893,0
428,21.0,49.8,0.584,1,0.275,3.947,3.830,0
429,19.5,48.7,0.587,1,0.767,4.000,3.765,0
430,18.8,48.1,0.467,1,0.961,4.057,3.701,0
431,17.7,47.2,0.587,1,0.767,4.111,3.635,0
432,16.6,46.1,0.559,1,0.805,4.150,3.557,0
433,16.6,46.2,0.531,1,0.847,4.185,3.475,0
434,14.8,44.6,0.479,1,0.939,4.208,3.389,0
435,13.6,43.3,0.438,1,0.948,4.231,3.303,0
436,11.6,41.6,0.402,1,0.933,4.224,3.196,0
437,9.9,40.1,0.372,1,0.927,4.199,3.078,0
438,8.3,38.9,0.350,1,0.943,4.166,2.957,0
439,7.1,38.0,0.465,1,0.968,4.126,2.835,0
440,6.0,37.3,0.570,1,0.789,4.084,2.712,0
441,4.2,35.9,0.558,1,0.806,4.056,2.600,0
442,4.3,36.6,0.572,1,0.787,4.027,2.485,0
443,2.8,35.8,0.452,1,0.996,4.003,2.376,0
444,1.3,35.3,0.332,1,1.000,3.978,2.270,0
445,-1.5,33.7,0.259,1,1.000,3.957,2.174,0
446,-3.8,33.0,0.222,1,1.000,3.933,2.085,0
447,-5.1,33.3,0.151,1,0.959,3.923,2.005,0
448,-5.6,34.6,0.123,1,0.940,3.906,1.923,0
449,-6.3,36.3,0.243,1,0.947,3.884,1.843,0
450,-6.8,38.3,0.342,1,0.873,3.857,1.769,0
451,-7.1,41.0,0.335,1,0.840,3.827,1.700,0
452,-7.6,43.6,0.343,1,0.827,3.801,1.642,0
453,-7.9,46.6,0.341,1,0.809,3.778,1.596,0
