step,bear_target,bear_other,w_cmd,on_target,v_cmd,dist_target,dist_other,estop
56,119.5,56.6,-0.600,0,0.263,2.070,2.822,0
57,122.1,57.9,-0.600,0,0.264,2.087,2.849,0
58,125.2,59.7,-0.600,0,0.258,2.106,2.878,0
59,128.8,62.0,-0.600,0,0.253,2.127,2.910,0
60,132.7,64.6,-0.600,0,0.299,2.148,2.942,0
61,137.4,68.1,-0.600,0,0.276,2.167,2.976,0
62,142.6,72.0,-0.600,0,-0.350,2.184,3.012,0
63,148.0,76.3,-0.600,0,-0.298,2.198,3.050,0
64,153.1,80.2,-0.600,0,-0.346,2.203,3.091,0
65,156.9,82.8,-0.600,0,-0.322,2.197,3.137,0
66,160.1,84.5,-0.600,0,-0.316,2.181,3.185,0
67,163.2,86.0,-0.600,0,-0.334,2.162,3.234,0
68,167.1,88.3,-0.600,0,-0.336,2.145,3.283,0
69,172.2,91.8,-0.600,0,0.276,2.131,3.332,0
70,178.5,96.2,-0.600,0,0.300,2.119,3.380,0
71,-175.2,100.7,-0.600,0,0.287,2.111,3.427,0
72,-170.1,103.3,-0.600,0,0.314,2.116,3.425,0
73,-166.5,104.6,-0.600,0,0.295,2.135,3.425,0
74,-163.5,105.7,-0.600,0,0.299,2.167,3.429,0
75,-159.9,107.3,-0.600,0,-0.295,2.204,3.433,0
76,-155.4,110.1,-0.600,0,-0.255,2.243,3.437,0
77,-150.4,113.3,-0.600,0,0.319,2.282,3.441,0
78,-146.0,115.8,-0.600,0,0.298,2.317,3.443,0
79,-142.2,117.7,-0.600,0,0.316,2.356,3.446,0
80,-138.2,120.2,-0.600,0,0.314,2.403,3.452,0
81,-133.6,123.6,-0.600,0,0.315,2.456,3.462,0
82,-128.6,127.5,-0.600,0,0.302,2.512,3.475,0
83,-123.8,131.4,-0.600,1,0.311,2.570,3.492,0
84,-119.0,135.4,-0.600,1,0.299,2.628,3.510,0
85,-114.5,139.1,-0.600,1,0.313,2.687,3.530,0
86,-110.2,142.6,-0.600,1,0.305,2.744,3.552,0
87,-106.3,145.8,-0.600,1,0.315,2.801,3.573,0
88,-102.7,148.7,-0.600,1,0.315,2.858,3.595,0
89,-99.0,151.7,-0.600,1,0.750,2.914,3.618,0
90,-95.5,154.6,-0.600,1,0.750,2.969,3.643,0
91,-92.1,157.5,-0.600,1,0.750,3.025,3.674,0
92,-88.5,161.0,-0.600,1,0.750,3.078,3.717,0
93,-84.8,164.8,-0.600,1,-0.076,3.128,3.776,0
94,-81.3,169.0,-0.600,1,0.281,3.174,3.828,0
95,-77.9,173.2,-0.600,1,-0.263,3.216,3.857,0
96,-74.8,176.9,-0.600,1,-0.248,3.260,3.866,0
97,-72.2,179.6,-0.600,1,-0.265,3.307,3.850,0
98,-70.0,-178.5,-0.600,1,-0.307,3.360,3.811,0
99,-68.2,-177.3,-0.600,1,0.384,3.420,3.752,0
100,-66.9,-176.6,-0.600,1,0.582,3.486,3.678,0
101,-65.9,-176.3,-0.600,1,0.360,3.552,3.604,0
102,-64.7,-175.7,-0.600,1,0.341,3.614,3.539,0
103,-62.7,-174.2,-0.600,1,0.574,3.674,3.480,0
104,-59.7,-171.7,-0.600,1,0.547,3.730,3.430,0
105,-56.0,-168.4,-0.600,1,0.432,3.777,3.393,0
106,-51.8,-164.5,-0.600,1,0.425,3.817,3.366,0
107,-47.6,-160.7,-0.600,1,0.478,3.854,3.339,0
108,-43.8,-157.3,-0.533,1,0.503,3.890,3.310,0
109,-40.3,-154.3,-0.600,1,0.356,3.923,3.284,0
110,-36.9,-151.5,-0.600,1,0.644,3.952,3.258,0
111,-33.8,-148.9,-0.600,1,0.536,3.981,3.230,0
112,-30.8,-146.6,-0.600,1,0.402,4.006,3.205,0
113,-27.9,-144.4,-0.600,1,0.383,4.028,3.180,0
114,-25.0,-142.3,-0.600,1,0.382,4.056,3.148,0
115,-22.3,-140.4,-0.600,1,0.387,4.088,3.111,0
116,-19.7,-138.6,-0.600,1,0.386,4.121,3.072,0
117,-17.1,-136.8,-0.600,1,0.376,4.154,3.033,0
118,-14.8,-135.3,-0.600,1,0.412,4.193,2.988,0
119,-12.7,-134.1,-0.480,1,0.938,4.231,2.943,0
120,-10.4,-132.6,-0.360,1,1.000,4.265,2.901,0
121,-8.0,-131.2,-0.240,1,1.000,4.294,2.862,0
122,-5.6,-130.1,-0.218,1,1.000,4.308,2.832,0
123,-3.4,-129.5,-0.255,1,1.000,4.304,2.813,0
124,-0.1,-128.0,-0.318,1,0.997,4.294,2.797,0
125,-2.6,-131.8,-0.319,1,0.980,4.296,2.781,0
126,0.1,-130.1,-0.376,1,0.973,4.300,2.776,0
127,4.6,-127.1,-0.376,1,0.956,4.312,2.748,0
128,5.7,-127.8,-0.315,1,0.949,4.315,2.720,0
129,5.6,-130.1,-0.195,1,1.000,4.302,2.709,0
130,5.9,-131.9,-0.075,1,1.000,4.287,2.702,0
131,8.9,-130.4,0.029,1,0.995,4.257,2.694,0
132,11.7,-129.3,0.059,1,1.000,4.164,2.691,0
133,12.8,-130.0,0.071,1,0.994,4.073,2.682,0
134,14.2,-130.6,0.141,1,1.000,3.980,2.676,0
135,16.8,-130.0,0.153,1,0.990,3.895,2.664,0
136,17.9,-131.0,0.042,1,0.952,3.810,2.654,0
137,19.2,-131.9,0.066,1,0.973,3.725,2.645,0
138,20.2,-133.0,0.057,1,0.955,3.657,2.624,0
139,21.1,-134.3,0.177,1,0.837,3.576,2.618,0
140,21.9,-135.9,0.297,1,0.745,3.489,2.617,0
141,22.2,-137.9,0.417,1,0.718,3.409,2.615,0
142,22.8,-139.5,0.537,1,0.722,3.332,2.613,0
143,22.7,-141.7,0.538,1,0.731,3.263,2.607,0
144,22.3,-144.1,0.500,1,0.740,3.196,2.602,0
145,21.6,-146.9,0.463,1,0.755,3.130,2.597,0
146,20.8,-149.7,0.413,1,0.674,3.061,2.599,0
147,19.6,-152.9,0.393,1,0.664,2.992,2.602,0
148,18.6,-155.6,0.339,1,0.578,2.927,2.604,0
149,17.7,-158.2,0.409,1,0.455,2.864,2.605,0
150,16.8,-160.7,0.424,1,0.457,2.807,2.603,0
151,16.0,-163.1,0.374,1,0.392,2.755,2.596,0
152,15.3,-165.2,0.314,1,0.381,2.710,2.585,0
153,14.4,-167.5,0.339,1,0.308,2.671,2.569,0
154,13.5,-169.7,0.219,1,0.315,2.634,2.552,0
155,12.7,-171.7,0.141,1,0.286,2.602,2.532,0
156,12.1,-173.7,0.081,1,0.269,2.572,2.512,0
157,11.5,-175.6,-0.004,1,0.261,2.545,2.492,0
158,11.0,-177.3,-0.030,1,0.245,2.519,2.472,0
159,10.7,-179.0,0.050,1,0.226,2.494,2.452,0
160,10.4,179.3,0.095,1,0.228,2.471,2.434,0
161,9.5,177.5,0.130,1,0.226,2.448,2.417,0
162,7.7,175.8,0.164,1,0.190,2.420,2.401,0
163,5.8,174.0,0.175,1,0.183,2.388,2.386,0
164,3.8,172.2,0.214,1,0.146,2.353,2.372,0
165,1.9,170.4,0.171,1,0.081,2.314,2.358,0
166,0.1,168.7,0.117,1,-0.127,2.274,2.343,0
167,-1.5,167.0,0.125,1,-0.109,2.234,2.325,0
168,-3.0,165.3,0.102,1,-0.096,2.200,2.300,0
169,-4.3,163.7,-0.018,1,0.145,2.170,2.271,0
170,-5.6,162.1,-0.138,1,0.152,2.143,2.246,0
171,-7.0,160.5,-0.253,1,0.141,2.116,2.227,0
172,-8.7,158.8,-0.308,1,0.116,2.081,2.221,0
173,-10.6,157.0,-0.428,1,0.279,2.043,2.222,0
174,-12.5,155.3,-0.479,1,0.301,2.010,2.224,0
175,-14.5,153.6,-0.403,1,0.152,1.972,2.234,0
176,-16.6,152.2,-0.285,1,-0.274,1.934,2.250,0
177,-18.5,150.8,-0.405,1,0.087,1.906,2.260,0
178,-20.5,149.3,-0.455,1,0.236,1.892,2.260,0
179,-22.4,147.8,-0.575,1,0.333,1.882,2.262,0
180,-24.4,146.5,-0.600,1,0.294,1.865,2.273,0
181,-26.4,145.5,-0.568,1,-0.196,1.846,2.289,0
182,-28.2,144.8,-0.599,1,-0.151,1.826,2.309,0
183,-29.8,144.1,-0.587,1,0.025,1.819,2.320,0
184,-31.3,143.1,-0.526,1,-0.140,1.826,2.314,0
185,-33.0,141.7,-0.595,1,-0.264,1.836,2.302,0
186,-34.7,140.2,-0.600,1,0.318,1.853,2.281,0
187,-36.5,138.2,-0.600,1,-0.331,1.876,2.253,0
188,-38.6,136.0,-0.600,1,-0.272,1.896,2.230,0
189,-40.4,133.9,-0.600,1,-0.362,1.917,2.209,0
190,-42.3,131.6,-0.600,1,-0.345,1.940,2.189,0
191,-43.5,129.8,-0.600,1,-0.336,1.963,2.171,0
192,-43.6,129.1,-0.600,1,-0.346,1.986,2.155,0
193,-42.3,129.7,-0.600,1,-0.373,2.008,2.143,0
194,-40.3,131.0,-0.600,1,-0.367,2.032,2.131,0
195,-37.6,132.9,-0.600,1,-0.379,2.057,2.120,0
196,-34.8,134.8,-0.600,1,-0.383,2.083,2.110,0
197,-32.1,136.6,-0.600,1,-0.360,2.110,2.102,0
198,-29.5,138.3,-0.600,1,-0.412,2.137,2.095,0
199,-27.0,140.0,-0.600,1,0.281,2.165,2.090,0
200,-24.6,141.6,-0.600,1,0.268,2.192,2.087,0
201,-22.4,143.1,-0.600,1,0.277,2.217,2.089,0
202,-21.4,143.7,-0.600,1,0.283,2.231,2.100,0
203,-22.1,142.9,-0.600,1,0.289,2.228,2.125,0
204,-23.8,141.5,-0.600,1,0.292,2.209,2.160,0
205,-25.3,140.4,-0.600,1,0.294,2.185,2.198,0
206,-25.8,140.3,-0.600,1,0.305,2.159,2.236,0
207,-25.3,141.4,-0.600,1,0.309,2.132,2.278,0
208,-24.1,143.3,-0.600,1,0.317,2.104,2.325,0
209,-22.7,145.6,-0.600,1,0.314,2.076,2.376,0
210,-21.1,148.2,-0.600,1,0.300,2.047,2.431,0
211,-19.5,150.8,-0.600,1,0.293,2.018,2.489,0
212,-18.1,153.3,-0.600,1,0.285,1.991,2.549,0
213,-16.9,155.6,-0.600,1,0.283,1.967,2.611,0
214,-15.9,157.8,-0.600,1,0.245,1.944,2.674,0
215,-15.0,159.8,-0.600,1,0.282,1.925,2.738,0
216,-14.4,161.6,-0.600,1,0.286,1.908,2.803,0
217,-13.8,163.3,-0.600,1,0.283,1.894,2.869,0
218,-13.6,164.7,-0.600,1,0.283,1.883,2.935,0
219,-13.0,166.6,-0.544,1,0.328,1.877,3.000,0
220,-12.7,168.1,-0.474,1,0.259,1.871,3.069,0
221,-12.2,169.8,-0.532,1,0.271,1.864,3.141,0
222,-11.9,171.4,-0.494,1,0.257,1.861,3.212,0
223,-11.5,172.9,-0.431,1,0.207,1.860,3.285,0
224,-11.5,174.4,-0.551,1,0.255,1.863,3.341,0
225,-11.6,176.4,-0.435,1,0.273,1.870,3.363,0
226,-11.7,178.2,-0.541,1,0.284,1.878,3.386,0
227,-11.8,180.0,-0.483,1,0.288,1.887,3.411,0
228,-11.7,-178.0,-0.517,1,0.282,1.896,3.437,0
229,-11.5,-176.1,-0.397,1,0.112,1.905,3.465,0
230,-11.3,-174.2,-0.317,1,0.073,1.916,3.493,0
231,-11.2,-172.4,-0.437,1,0.260,1.933,3.516,0
232,-11.5,-171.1,-0.317,1,-0.253,1.961,3.530,0
233,-11.8,-169.9,-0.367,1,-0.042,1.987,3.546,0
234,-12.2,-168.8,-0.487,1,0.268,2.020,3.558,0
235,-13.1,-168.4,-0.551,1,0.285,2.062,3.561,0
236,-13.7,-167.7,-0.576,1,0.252,2.100,3.570,0
237,-13.6,-166.3,-0.534,1,-0.301,2.130,3.587,0
238,-13.1,-164.6,-0.561,1,-0.258,2.157,3.608,0
239,-12.8,-163.0,-0.441,1,0.241,2.190,3.625,0
240,-12.9,-162.1,-0.401,1,0.298,2.238,3.627,0
241,-13.7,-161.9,-0.357,1,0.326,2.294,3.623,0
242,-14.5,-161.6,-0.346,1,0.320,2.344,3.625,0
243,-14.4,-160.5,-0.285,1,0.325,2.383,3.638,0
244,-13.4,-158.6,-0.234,1,0.346,2.415,3.659,0
245,-12.4,-156.7,-0.237,1,0.350,2.443,3.683,0
246,-11.3,-154.8,-0.236,1,0.362,2.469,3.710,0
247,-10.2,-153.0,-0.284,1,0.355,2.494,3.738,0
248,-9.3,-151.4,-0.291,1,0.359,2.518,3.767,0
249,-8.2,-149.9,-0.411,1,0.342,2.523,3.796,0
250,-6.7,-148.6,-0.432,1,0.371,2.489,3.825,0
251,-5.3,-147.3,-0.397,1,0.378,2.456,3.853,0
252,-3.8,-146.1,-0.281,1,0.438,2.421,3.882,0
253,-2.4,-145.0,-0.260,1,0.350,2.384,3.912,0
254,-1.1,-143.7,-0.233,1,0.401,2.345,3.953,0
255,0.0,-142.0,-0.186,1,0.178,2.308,4.002,0
256,1.1,-140.5,-0.189,1,0.329,2.272,4.045,0
257,2.0,-139.0,-0.209,1,0.355,2.243,4.076,0
258,2.9,-137.6,-0.180,1,0.409,2.213,4.101,0
259,3.7,-136.3,-0.060,1,0.231,2.181,4.123,0
260,4.5,-135.0,0.060,1,0.198,2.143,4.141,0
261,5.3,-133.9,0.150,1,0.184,2.109,4.151,0
262,5.7,-133.0,0.166,1,0.149,2.085,4.148,0
263,5.5,-132.2,0.170,1,0.141,2.091,4.135,0
264,4.8,-131.5,0.134,1,0.073,2.120,4.114,0
265,4.0,-130.7,0.103,1,0.069,2.149,4.090,0
266,3.0,-130.1,0.045,1,0.025,2.178,4.065,0
267,2.0,-129.3,-0.026,1,0.095,2.205,4.038,0
268,0.8,-128.6,-0.053,1,0.092,2.231,4.010,0
269,-0.3,-127.8,0.067,1,0.306,2.251,3.985,0
270,-1.4,-127.0,0.035,1,0.271,2.265,3.962,0
271,-2.7,-126.3,0.031,1,0.238,2.270,3.941,0
272,-4.0,-125.6,-0.089,1,0.249,2.263,3.926,0
273,-5.3,-125.0,-0.136,1,0.213,2.251,3.911,0
274,-6.6,-124.4,-0.016,1,0.201,2.234,3.898,0
275,-8.0,-123.7,-0.084,1,0.247,2.214,3.883,0
276,-9.4,-123.1,-0.128,1,0.224,2.192,3.868,0
277,-10.8,-122.4,-0.193,1,0.163,2.162,3.855,0
278,-12.3,-121.8,-0.170,1,0.153,2.131,3.842,0
279,-13.7,-121.0,-0.290,1,0.225,2.105,3.827,0
280,-15.1,-120.2,-0.410,1,0.266,2.082,3.812,0
281,-16.7,-119.5,-0.430,1,0.213,2.057,3.798,0
282,-18.2,-118.8,-0.494,1,0.219,2.030,3.787,0
283,-19.7,-118.0,-0.600,1,-0.295,2.006,3.776,0
284,-21.2,-117.1,-0.553,1,0.073,1.985,3.764,0
285,-22.4,-115.9,-0.600,1,0.193,1.974,3.750,0
286,-23.8,-114.8,-0.600,1,-0.206,1.967,3.734,0
287,-25.1,-113.7,-0.600,1,0.171,1.957,3.721,0
288,-26.4,-112.5,-0.600,1,0.245,1.953,3.707,0
289,-27.7,-111.4,-0.600,1,0.285,1.948,3.694,0
290,-28.9,-110.1,-0.600,1,0.299,1.939,3.685,0
291,-30.0,-108.6,-0.600,1,0.292,1.926,3.677,0
292,-31.0,-107.2,-0.600,1,-0.273,1.914,3.671,0
293,-32.0,-105.6,-0.600,1,0.310,1.903,3.664,0
294,-33.0,-104.0,-0.600,1,0.303,1.901,3.655,0
295,-34.0,-102.5,-0.600,1,0.295,1.900,3.647,0
296,-34.9,-100.9,-0.600,1,0.295,1.896,3.639,0
297,-35.7,-99.2,-0.600,1,0.293,1.893,3.632,0
298,-36.5,-97.5,-0.600,1,0.282,1.893,3.624,0
299,-37.2,-95.7,-0.600,1,0.306,1.894,3.616,0
300,-37.9,-94.0,-0.600,1,0.307,1.898,3.608,0
301,-38.5,-92.1,-0.600,1,0.317,1.902,3.599,0
302,-39.0,-90.1,-0.600,1,0.319,1.908,3.590,0
303,-39.4,-88.1,-0.600,1,0.370,1.914,3.580,0
304,-39.7,-86.0,-0.600,1,0.361,1.921,3.570,0
305,-39.8,-83.8,-0.600,1,0.349,1.928,3.560,0
306,-39.8,-81.5,-0.600,1,0.326,1.940,3.553,0
307,-39.5,-79.2,-0.600,1,-0.306,1.956,3.550,0
308,-39.1,-76.8,-0.600,1,-0.262,1.977,3.552,0
309,-38.5,-74.5,-0.600,1,0.306,2.007,3.558,0
310,-38.1,-72.5,-0.600,1,-0.318,2.051,3.573,0
311,-38.2,-71.1,-0.600,1,-0.277,2.104,3.594,0
312,-38.6,-70.2,-0.600,1,0.318,2.164,3.622,0
313,-39.2,-69.5,-0.600,1,0.306,2.228,3.654,0
314,-39.6,-68.9,-0.600,1,0.316,2.286,3.686,0
315,-38.9,-67.1,-0.600,1,0.316,2.335,3.716,0
316,-37.3,-64.5,-0.600,1,0.345,2.378,3.743,0
317,-34.8,-61.0,-0.600,1,0.355,2.414,3.769,0
318,-31.8,-57.2,-0.600,1,0.314,2.446,3.791,0
319,-28.8,-53.4,-0.600,1,0.317,2.474,3.812,0
320,-25.9,-49.8,-0.600,1,0.320,2.502,3.832,0
321,-23.2,-46.4,-0.572,1,0.339,2.530,3.851,0
322,-20.6,-43.2,-0.575,1,0.337,2.555,3.869,0
323,-18.1,-40.1,-0.557,1,0.352,2.580,3.885,0
324,-15.7,-37.1,-0.515,1,0.373,2.604,3.901,0
325,-13.3,-34.2,-0.482,1,0.399,2.626,3.915,0
326,-11.0,-31.4,-0.461,1,0.403,2.646,3.928,0
327,-9.0,-28.9,-0.448,1,0.399,2.667,3.940,0
328,-6.9,-26.4,-0.492,1,0.386,2.630,3.948,0
329,-4.9,-23.8,-0.372,1,0.634,2.592,3.954,0
330,-2.8,-21.2,-0.252,1,0.631,2.554,3.958,0
331,-0.8,-18.7,-0.132,1,0.701,2.512,3.957,0
332,1.1,-16.3,-0.048,1,0.625,2.459,3.942,0
333,3.1,-13.9,-0.080,1,0.621,2.396,3.917,0
334,4.4,-12.1,-0.054,1,0.635,2.334,3.890,0
335,4.8,-10.8,-0.122,1,0.469,2.293,3.864,0
336,4.7,-9.4,-0.122,1,0.397,2.269,3.838,0
337,4.4,-8.1,-0.157,1,0.353,2.249,3.821,0
338,3.7,-7.1,-0.190,1,0.371,2.236,3.816,0
339,3.5,-5.4,-0.070,1,0.334,2.229,3.821,0
340,2.2,-4.8,0.050,1,0.362,2.222,3.830,0
341,0.7,-4.2,0.123,1,0.396,2.220,3.847,0
342,-0.8,-3.7,0.229,1,0.368,2.205,3.855,0
343,-2.2,-2.9,0.193,1,0.397,2.179,3.855,0
344,-3.7,-2.2,0.239,0,0.363,2.148,3.852,0
345,-5.3,-1.4,0.227,0,0.378,2.112,3.843,0
346,-6.8,-0.6,0.214,0,0.422,2.081,3.832,0
347,-8.7,0.0,0.224,0,0.466,2.055,3.816,0
348,-10.6,0.7,0.170,0,0.436,2.031,3.793,0
349,-12.5,1.5,0.050,0,0.294,2.017,3.768,0
350,-16.1,0.2,-0.070,0,0.382,2.010,3.747,0
351,-19.0,-0.2,-0.190,0,0.317,2.001,3.713,0
352,-20.9,0.4,-0.310,0,0.329,2.000,3.676,0
353,-22.7,1.2,-0.430,0,0.338,2.004,3.635,0
354,-24.4,1.9,-0.550,0,0.335,2.011,3.588,0
355,-25.9,2.9,-0.600,0,0.329,2.019,3.535,0
356,-27.2,4.0,-0.600,0,0.372,2.030,3.477,0
357,-28.4,5.1,-0.600,0,0.339,2.044,3.418,0
358,-29.3,6.5,-0.600,0,0.335,2.061,3.359,0
359,-29.9,7.9,-0.600,0,0.312,2.086,3.306,0
360,-30.1,9.6,-0.600,0,0.750,2.115,3.256,0
361,-30.1,11.3,-0.600,0,0.588,2.145,3.206,0
362,-29.9,13.3,-0.600,0,0.556,2.166,3.147,0
363,-29.5,15.6,-0.600,0,0.488,2.178,3.080,0
364,-28.7,18.3,-0.600,0,0.391,2.187,3.011,0
365,-27.8,21.2,-0.600,0,0.369,2.198,2.948,0
366,-26.8,24.0,-0.600,0,0.367,2.216,2.895,0
367,-25.7,26.9,-0.600,1,0.370,2.238,2.847,0
368,-24.6,29.8,-0.600,1,0.381,2.260,2.803,0
369,-23.5,32.8,-0.480,1,0.355,2.282,2.762,0
370,-22.2,36.0,-0.360,1,0.334,2.302,2.722,0
371,-20.9,39.1,-0.240,1,0.530,2.323,2.687,0
372,-19.6,41.0,-0.120,1,0.466,2.345,2.661,0
373,-18.3,43.1,-0.077,1,0.468,2.360,2.630,0
374,-17.2,45.0,-0.054,1,0.567,2.372,2.598,0
375,-16.3,46.9,-0.038,1,0.496,2.382,2.567,0
376,-15.5,48.7,-0.068,1,0.457,2.387,2.533,0
377,-14.8,50.4,-0.097,1,0.459,2.393,2.500,0
378,-14.1,53.2,-0.056,1,0.465,2.403,2.472,0
379,-13.6,56.3,-0.176,1,0.359,2.413,2.448,0
380,-13.1,59.5,-0.296,1,0.373,2.423,2.429,0
381,-12.6,62.7,-0.416,1,0.377,2.436,2.418,0
382,-12.0,65.8,-0.451,1,0.343,2.453,2.413,0
383,-11.2,69.0,-0.400,1,0.352,2.470,2.414,0
384,-10.5,72.2,-0.375,1,0.329,2.490,2.420,0
385,-9.8,75.3,-0.355,1,0.337,2.510,2.431,0
386,-9.0,78.4,-0.308,1,0.325,2.532,2.447,0
387,-8.2,81.5,-0.324,1,0.389,2.553,2.467,0
388,-7.3,84.5,-0.361,1,0.365,2.575,2.492,0
389,-6.7,87.5,-0.241,1,0.602,2.575,2.521,0
390,-5.9,90.5,-0.153,1,0.534,2.540,2.554,0
391,-5.2,93.6,-0.093,1,0.497,2.501,2.592,0
392,-4.5,96.7,-0.073,1,0.510,2.452,2.635,0
393,-3.8,99.8,-0.091,1,0.443,2.405,2.684,0
394,-3.2,102.7,-0.101,1,0.426,2.356,2.737,0
395,-2.6,105.4,-0.090,1,0.388,2.311,2.793,0
396,-1.9,108.0,0.002,1,0.395,2.269,2.853,0
397,-1.4,110.3,-0.034,1,0.392,2.230,2.915,0
398,-0.9,112.5,-0.106,1,0.382,2.191,2.980,0
399,-0.4,114.6,-0.095,1,0.121,2.152,3.047,0
400,-0.0,116.5,-0.009,1,0.111,2.115,3.117,0
401,0.4,118.3,-0.004,1,0.133,2.082,3.187,0
402,0.7,119.8,0.026,1,0.146,2.061,3.252,0
403,0.9,120.9,-0.044,1,0.148,2.047,3.316,0
404,1.1,122.1,0.060,1,0.111,2.033,3.380,0
405,1.4,123.2,0.039,1,0.090,2.019,3.446,0
406,1.5,124.2,0.050,1,0.161,2.008,3.511,0
407,1.4,125.1,0.063,1,0.178,2.002,3.575,0
408,-0.1,126.1,0.093,1,0.191,2.014,3.643,0
409,-1.7,127.0,-0.014,1,0.126,2.018,3.713,0
410,-3.3,128.0,0.034,1,0.018,2.017,3.785,0
411,-4.8,128.9,0.034,1,0.010,2.014,3.855,0
412,-6.6,129.6,-0.058,1,0.104,2.016,3.921,0
413,-8.3,130.2,-0.094,1,0.150,2.016,3.985,0
414,-10.1,130.9,-0.115,1,0.110,2.006,4.052,0
415,-11.8,131.6,-0.138,1,0.176,1.988,4.123,0
416,-13.5,132.4,-0.140,1,0.168,1.965,4.194,0
417,-15.2,133.2,-0.209,1,0.209,1.936,4.268,0
418,-16.9,134.0,-0.250,1,0.221,1.902,4.332,0
419,-18.6,134.5,-0.370,1,0.287,1.870,4.346,0
420,-20.4,135.1,-0.490,1,0.282,1.840,4.360,0
421,-22.2,135.7,-0.565,1,0.257,1.811,4.377,0
422,-23.9,136.6,-0.600,1,0.259,1.784,4.396,0
423,-25.4,137.7,-0.600,1,0.269,1.761,4.415,0
424,-27.0,138.7,-0.600,1,0.282,1.741,4.435,0
425,-28.5,139.9,-0.600,1,0.283,1.724,4.455,0
426,-30.0,141.3,-0.600,1,0.277,1.711,4.476,0
427,-31.3,142.7,-0.600,1,0.294,1.700,4.498,0
428,-32.5,144.3,-0.600,1,0.281,1.691,4.520,0
429,-33.5,146.0,-0.600,1,0.313,1.685,4.543,0
430,-34.5,147.9,-0.600,1,0.299,1.681,4.567,0
431,-35.4,149.7,-0.600,1,0.303,1.679,4.592,0
432,-36.1,151.8,-0.600,1,0.293,1.679,4.618,0
433,-36.8,153.8,-0.600,1,0.276,1.680,4.645,0
434,-37.5,155.8,-0.600,1,0.300,1.683,4.671,0
