step,bear_target,bear_other,w_cmd,on_target,v_cmd,dist_target,dist_other,estop
188,-13.9,59.6,-0.252,1,0.494,2.869,5.514,0
189,-12.8,61.7,-0.250,1,0.668,2.878,5.493,0
190,-11.5,63.9,-0.296,1,0.741,2.883,5.466,0
191,-10.2,66.2,-0.258,1,0.773,2.883,5.433,0
192,-9.0,68.7,-0.197,1,0.669,2.870,5.391,0
193,-7.8,71.2,-0.197,1,0.655,2.850,5.344,0
194,-6.5,73.6,-0.219,1,0.497,2.833,5.296,0
195,-5.4,75.9,-0.200,1,0.384,2.820,5.246,0
196,-4.2,78.0,-0.188,1,0.311,2.816,5.198,0
197,-3.1,80.0,-0.203,1,0.228,2.824,5.156,0
198,-2.1,81.7,-0.184,1,0.169,2.843,5.117,0
199,-1.5,83.2,-0.064,1,0.888,2.827,5.082,0
200,-1.1,84.5,-0.079,1,0.723,2.808,5.049,0
201,-0.8,85.8,-0.091,1,0.729,2.787,5.017,0
202,-0.2,87.5,-0.067,1,0.634,2.752,4.986,0
203,0.4,89.4,-0.090,1,0.581,2.700,4.957,0
204,1.0,91.4,-0.138,1,0.546,2.640,4.931,0
205,1.6,93.5,-0.176,1,0.553,2.582,4.909,0
206,2.1,95.3,-0.201,1,0.519,2.527,4.890,0
207,2.5,97.1,-0.201,1,0.490,2.472,4.875,0
208,3.0,98.9,-0.119,1,0.440,2.422,4.862,0
209,3.7,100.9,0.001,1,0.318,2.373,4.853,0
210,4.4,102.8,0.118,1,0.281,2.328,4.845,0
211,5.0,104.6,0.212,1,0.306,2.288,4.840,0
212,5.3,106.0,0.231,1,0.312,2.257,4.834,0
213,6.3,107.3,0.257,1,0.312,2.231,4.831,0
214,8.8,108.6,0.223,1,0.279,2.210,4.829,0
215,11.4,109.8,0.306,1,0.293,2.184,4.830,0
216,13.9,110.9,0.330,1,0.285,2.154,4.831,0
217,16.5,112.0,0.306,1,0.319,2.120,4.835,0
218,19.0,113.0,0.276,1,0.299,2.080,4.840,0
219,21.6,114.0,0.365,1,0.231,2.034,4.848,0
220,24.3,115.0,0.375,1,0.232,1.984,4.858,0
221,26.9,115.8,0.310,1,0.222,1.935,4.868,0
222,29.6,116.7,0.397,1,0.254,1.897,4.878,0
223,32.4,117.4,0.327,1,0.185,1.868,4.889,0
224,35.3,118.1,0.395,1,0.303,1.845,4.902,0
225,38.2,118.9,0.465,1,0.287,1.831,4.916,0
226,41.1,119.5,0.406,1,0.280,1.819,4.933,0
227,43.9,120.0,0.387,1,0.223,1.812,4.953,0
228,46.6,120.3,0.420,1,0.269,1.812,4.973,0
229,49.2,120.7,0.300,1,0.346,1.818,4.994,0
230,51.7,121.0,0.180,1,0.310,1.828,5.017,0
231,54.3,121.2,0.060,1,0.313,1.840,5.043,0
232,57.0,121.6,0.180,1,0.413,1.855,5.072,0
233,59.7,121.9,0.300,1,0.329,1.874,5.102,0
234,62.3,122.2,0.420,1,0.326,1.891,5.136,0
235,65.0,122.5,0.540,1,0.294,1.908,5.171,0
236,67.5,122.6,0.600,1,0.310,1.922,5.205,0
237,70.1,122.7,0.600,1,0.165,1.935,5.240,0
238,72.4,122.7,0.480,1,-0.456,1.945,5.276,0
239,74.8,122.7,0.600,1,0.373,1.955,5.309,0
240,77.2,123.1,0.600,1,0.325,1.964,5.335,0
241,79.6,123.7,0.600,1,0.318,1.971,5.357,0
242,81.9,123.8,0.480,1,-0.480,1.977,5.386,0
243,83.9,123.5,0.600,1,0.090,1.987,5.423,0
244,85.9,123.2,0.600,1,0.336,2.003,5.459,0
245,87.9,123.2,0.600,1,0.258,2.025,5.493,0
246,89.7,122.8,0.600,1,0.306,2.051,5.531,0
247,91.2,122.1,0.600,1,0.144,2.082,5.573,0
248,92.3,121.2,0.480,1,-0.350,2.119,5.617,0
249,93.6,120.5,0.600,1,0.323,2.159,5.657,0
250,95.4,120.7,0.600,1,0.308,2.203,5.691,0
251,97.2,121.2,0.600,1,0.311,2.249,5.722,0
252,98.6,121.2,0.600,1,0.306,2.298,5.759,0
253,99.3,120.3,0.600,1,0.313,2.354,5.803,0
254,99.6,119.0,0.600,1,0.337,2.413,5.852,0
255,99.7,117.7,0.600,1,0.324,2.475,5.901,0
256,99.7,116.3,0.600,1,0.289,2.541,5.951,0
257,99.7,115.0,0.600,1,-0.230,2.609,6.001,0
258,99.6,113.8,0.600,1,0.072,2.679,6.050,0
259,99.9,113.0,0.600,1,0.333,2.749,6.096,0
260,100.2,112.5,0.600,1,0.327,2.819,6.139,0
261,100.3,111.9,0.600,1,0.326,2.892,6.184,0
262,99.9,110.7,0.600,1,0.335,2.967,6.233,0
263,99.1,109.0,0.600,1,0.328,3.045,6.284,0
264,98.2,107.4,0.600,1,0.338,3.124,6.336,0
265,97.3,105.8,0.600,1,0.334,3.204,6.388,0
266,96.3,104.2,0.600,1,0.330,3.285,6.439,0
267,95.4,102.7,0.600,1,0.347,3.366,6.491,0
268,94.3,101.1,0.600,1,0.334,3.447,6.542,0
269,93.3,99.6,0.600,1,0.285,3.529,6.593,0
270,92.2,98.1,0.600,1,0.285,3.612,6.644,0
271,91.2,96.7,0.600,1,0.298,3.694,6.694,0
272,90.3,95.4,0.600,1,0.291,3.776,6.744,0
273,89.4,94.2,0.600,1,0.286,3.859,6.794,0
274,88.4,93.0,0.600,1,0.294,3.941,6.844,0
275,87.5,91.9,0.600,1,0.297,4.024,6.894,0
276,86.6,90.8,0.600,1,0.294,4.107,6.944,0
277,85.7,89.7,0.600,1,0.294,4.190,6.994,0
278,84.8,88.6,0.600,1,0.300,4.273,7.044,0
279,84.0,87.6,0.600,1,0.315,4.355,7.094,0
280,83.0,86.6,0.600,1,0.750,4.438,7.144,0
281,81.9,85.4,0.600,1,0.750,4.520,7.193,0
282,80.5,83.8,0.600,1,0.750,4.600,7.242,0
283,78.7,81.8,0.600,1,0.750,4.677,7.288,0
284,76.5,79.4,0.600,1,0.750,4.751,7.331,0
285,74.5,77.2,0.600,1,0.750,4.821,7.371,0
286,72.6,75.2,0.600,1,0.750,4.888,7.409,0
287,71.0,73.4,0.600,1,0.750,4.952,7.445,0
288,69.7,71.8,0.600,1,0.750,5.015,7.480,0
289,68.2,70.1,0.600,1,0.306,5.076,7.514,0
290,66.9,68.5,0.600,1,0.317,5.135,7.546,0
291,65.6,67.1,0.600,1,0.310,5.193,7.578,0
292,64.6,65.8,0.600,1,0.644,5.257,7.614,0
293,63.6,64.8,0.600,1,0.750,5.328,7.657,0
294,62.2,63.6,0.600,1,0.750,5.399,7.698,0
295,60.4,61.9,0.600,1,0.737,5.462,7.732,0
296,58.5,60.3,0.600,1,0.746,5.518,7.760,0
297,56.3,58.4,0.600,1,0.707,5.568,7.785,0
298,54.1,56.6,0.600,1,0.739,5.612,7.808,0
299,51.9,54.8,0.600,1,0.309,5.655,7.829,0
300,49.7,53.0,0.600,1,0.348,5.694,7.849,0
301,47.6,51.4,0.600,1,0.326,5.734,7.869,0
302,46.2,50.3,0.600,1,0.342,5.782,7.896,0
303,44.9,49.5,0.600,1,0.362,5.838,7.931,0
304,43.6,48.6,0.600,1,0.447,5.899,7.971,0
305,42.1,47.6,0.600,1,0.385,5.960,8.010,0
306,40.5,46.3,0.600,1,0.396,6.017,8.046,0
307,38.8,45.0,0.600,1,0.418,6.076,8.082,0
308,37.0,43.5,0.600,1,0.445,6.134,8.118,0
309,35.1,41.9,0.600,1,0.355,6.190,8.152,0
310,33.5,40.7,0.600,1,0.530,6.248,8.188,0
311,31.9,39.2,0.600,1,0.382,6.307,8.223,0
312,30.0,37.6,0.600,1,0.491,6.360,8.254,0
313,28.2,36.0,0.600,1,0.674,6.414,8.285,0
314,26.3,34.3,0.600,1,0.716,6.465,8.313,0
315,24.1,32.1,0.600,1,0.750,6.488,8.330,0
316,21.6,29.7,0.511,1,0.852,6.516,8.338,0
317,19.3,27.3,0.391,1,0.853,6.535,8.340,0
318,17.1,25.0,0.284,1,0.694,6.543,8.334,0
319,15.3,23.0,0.404,1,0.891,6.545,8.326,0
320,13.9,21.6,0.367,1,0.973,6.510,8.322,0
321,12.4,20.3,0.355,1,0.959,6.439,8.319,0
322,10.8,18.8,0.333,1,0.963,6.355,8.303,0
323,9.3,17.5,0.335,1,0.932,6.265,8.282,0
324,7.9,16.3,0.289,1,0.913,6.173,8.258,0
325,6.6,15.3,0.245,1,0.958,6.081,8.235,0
326,5.5,14.4,0.125,1,0.935,5.990,8.213,0
327,4.5,13.6,0.055,1,0.977,5.898,8.189,0
328,3.7,13.0,-0.024,1,0.880,5.805,8.165,0
329,3.0,12.5,0.096,1,0.922,5.711,8.139,0
330,2.4,12.2,0.152,1,0.915,5.621,8.117,0
331,1.9,11.9,0.114,1,0.933,5.532,8.096,0
332,1.3,11.6,0.101,1,0.943,5.441,8.074,0
333,0.8,11.3,0.177,1,1.000,5.350,8.051,0
334,0.2,10.9,0.064,1,0.996,5.256,8.025,0
335,-0.5,10.5,0.073,1,1.000,5.158,7.996,0
336,-1.2,10.1,0.056,1,1.000,5.060,7.966,0
337,-1.8,9.7,-0.064,1,0.982,4.961,7.935,0
338,-2.4,9.5,-0.093,1,0.812,4.861,7.893,0
339,-2.7,9.3,-0.213,1,0.698,4.764,7.797,0
340,-3.0,9.2,-0.333,1,0.358,4.676,7.710,0
341,-3.0,9.3,-0.453,1,0.384,4.599,7.634,0
342,-2.3,9.6,-0.370,1,0.649,4.513,7.573,0
343,-1.0,10.3,-0.385,1,0.600,4.425,7.527,0
344,0.2,10.9,-0.471,1,0.446,4.328,7.477,0
345,1.5,11.7,-0.415,1,0.523,4.222,7.422,0
346,2.9,12.5,-0.459,1,0.511,4.116,7.372,0
347,5.1,14.3,-0.413,1,0.465,4.012,7.327,0
348,6.1,14.9,-0.336,1,0.435,3.904,7.281,0
349,7.6,16.1,-0.216,1,0.594,3.794,7.237,0
350,9.0,17.2,-0.133,1,0.721,3.685,7.195,0
351,10.2,18.3,-0.247,1,0.549,3.571,7.150,0
352,11.6,19.5,-0.367,1,0.499,3.444,7.093,0
353,11.7,19.5,-0.444,1,0.443,3.326,7.045,0
354,10.6,18.2,-0.549,1,0.387,3.218,7.007,0
355,10.9,18.3,-0.533,1,0.332,3.101,6.961,0
356,11.7,19.0,-0.598,1,0.348,2.995,6.925,0
357,12.6,19.9,-0.600,1,0.330,2.893,6.901,0
358,13.5,21.2,-0.600,1,0.313,2.792,6.891,0
359,14.6,22.7,-0.480,1,0.443,2.692,6.877,0
360,15.9,24.4,-0.360,1,0.604,2.594,6.858,0
361,17.2,26.0,-0.240,1,0.550,2.494,6.829,0
362,18.9,27.8,-0.339,1,0.477,2.383,6.783,0
363,21.3,30.0,-0.364,1,0.445,2.275,6.730,0
364,24.1,32.2,-0.373,1,0.345,2.170,6.671,0
365,27.0,34.4,-0.253,1,0.491,2.076,6.611,0
366,30.1,36.4,-0.325,1,0.468,1.994,6.550,0
367,33.5,38.3,-0.205,1,0.469,1.915,6.480,0
368,37.2,40.3,-0.177,1,0.433,1.842,6.406,0
369,41.1,42.2,-0.057,1,0.289,1.777,6.334,0
370,45.3,44.1,0.063,0,0.301,1.723,6.265,0
371,49.5,45.9,0.183,0,0.296,1.680,6.201,0
372,53.3,47.4,0.303,0,0.303,1.649,6.143,0
373,57.0,48.7,0.423,0,0.311,1.627,6.090,0
374,60.6,49.9,0.543,0,0.321,1.611,6.038,0
375,64.2,50.9,0.600,0,0.308,1.600,5.986,0
376,67.4,51.6,0.600,0,0.304,1.594,5.935,0
377,70.7,52.3,0.600,0,0.300,1.594,5.886,0
378,73.8,52.8,0.600,0,0.129,1.598,5.838,0
379,76.6,53.2,0.600,0,0.329,1.607,5.791,0
380,79.2,53.5,0.600,0,0.318,1.621,5.751,0
381,81.6,53.8,0.600,0,0.310,1.637,5.712,0
382,84.0,53.9,0.600,0,0.314,1.655,5.669,0
383,86.3,53.9,0.600,0,0.310,1.676,5.626,0
384,88.4,53.7,0.600,0,0.326,1.699,5.584,0
385,90.5,53.6,0.600,0,0.308,1.725,5.544,0
386,92.3,53.3,0.600,0,0.322,1.752,5.503,0
387,94.1,53.1,0.600,0,0.301,1.782,5.465,0
388,95.7,52.7,0.600,0,-0.159,1.813,5.427,0
389,97.2,52.3,0.600,0,0.309,1.845,5.392,0
390,98.7,52.3,0.600,0,0.281,1.876,5.364,0
391,100.2,52.4,0.600,0,0.285,1.902,5.342,0
392,101.6,52.2,0.600,0,0.285,1.927,5.315,0
393,102.8,51.7,0.600,0,0.299,1.949,5.286,0
394,103.9,51.0,0.600,0,0.299,1.969,5.257,0
395,104.9,50.3,0.600,0,0.295,1.985,5.228,0
396,105.8,49.5,0.600,0,0.421,1.998,5.200,0
397,106.7,48.6,0.600,0,0.340,2.008,5.173,0
398,107.3,47.4,0.600,0,0.333,2.018,5.142,0
399,107.9,46.2,0.600,0,0.664,2.030,5.114,0
400,108.5,45.1,0.600,0,0.437,2.046,5.087,0
401,109.1,43.9,0.600,0,0.386,2.066,5.059,0
402,109.6,42.7,0.600,0,0.365,2.091,5.029,0
403,110.0,41.4,0.600,0,0.376,2.120,5.001,0
404,110.3,40.2,0.600,0,0.372,2.151,4.976,0
405,110.6,39.0,0.600,0,0.364,2.185,4.952,0
406,110.8,37.7,0.600,0,0.343,2.222,4.929,0
407,111.0,36.6,0.600,0,0.344,2.262,4.906,0
408,111.1,35.4,0.600,0,0.328,2.304,4.886,0
409,111.1,34.3,0.600,0,0.341,2.348,4.869,0
410,111.0,33.1,0.600,0,0.367,2.394,4.853,0
411,110.8,31.8,0.600,0,0.377,2.443,4.837,0
412,110.4,30.5,0.600,0,0.333,2.493,4.821,0
413,110.0,29.1,0.600,0,0.337,2.546,4.805,0
414,109.6,27.9,0.600,0,0.331,2.600,4.791,0
415,109.2,26.7,0.600,0,0.352,2.655,4.779,0
416,108.8,25.6,0.600,0,0.492,2.711,4.769,0
417,108.3,24.4,0.600,0,0.364,2.769,4.758,0
418,107.8,23.1,0.600,0,-0.249,2.830,4.742,0
419,107.3,22.0,0.480,0,0.938,2.892,4.729,0
420,107.2,21.5,0.360,0,0.954,2.950,4.729,0
421,107.4,21.5,0.400,0,1.000,3.007,4.739,0
422,107.5,21.2,0.448,0,0.954,3.068,4.741,0
423,107.0,20.3,0.328,0,0.644,3.135,4.727,0
424,106.4,18.8,0.448,0,0.521,3.208,4.693,0
425,106.1,17.0,0.568,0,0.535,3.282,4.634,0
426,105.9,15.5,0.600,0,0.370,3.354,4.580,0
427,105.6,13.9,0.547,0,0.280,3.427,4.530,0
428,105.3,12.5,0.558,0,0.224,3.497,4.490,0
429,105.1,11.4,0.438,0,0.937,3.565,4.461,0
430,105.0,10.5,0.318,0,1.000,3.632,4.437,0
431,105.0,9.6,0.198,0,0.997,3.699,4.411,0
432,104.7,8.4,0.078,0,0.951,3.771,4.372,0
433,104.6,7.8,-0.042,0,0.943,3.847,4.329,0
434,104.5,7.1,-0.162,0,0.924,3.928,4.265,0
435,104.8,6.6,-0.182,0,0.915,4.013,4.184,0
436,105.3,6.5,-0.062,0,0.860,4.100,4.095,0
437,106.5,7.1,-0.151,0,0.873,4.189,4.001,0
438,107.6,7.7,-0.138,0,0.823,4.280,3.905,0
439,108.7,8.4,-0.018,0,0.457,4.372,3.805,0
440,109.9,9.4,0.102,0,0.460,4.465,3.706,0
441,111.1,10.4,0.222,0,0.383,4.558,3.607,0
442,112.2,11.5,0.342,0,0.344,4.647,3.520,0
443,112.9,12.4,0.462,0,0.309,4.732,3.445,0
444,113.2,13.1,0.582,0,0.308,4.813,3.381,0
445,113.5,13.7,0.600,0,0.297,4.893,3.321,0
446,113.4,14.1,0.600,0,0.285,4.972,3.265,0
447,113.3,14.5,0.600,0,0.281,5.050,3.210,0
448,113.0,14.8,0.600,0,0.280,5.129,3.157,0
449,112.6,15.0,0.600,0,0.301,5.207,3.105,0
450,112.1,15.0,0.600,0,0.295,5.285,3.054,0
451,111.4,15.0,0.600,0,0.306,5.363,3.003,0
452,110.7,15.0,0.600,0,0.292,5.441,2.952,0
453,109.8,14.9,0.600,0,0.294,5.519,2.902,0
