step,bear_target,bear_other,w_cmd,on_target,v_cmd,dist_target,dist_other,estop
45,-27.3,132.8,-0.600,1,0.299,1.899,2.461,0
46,-27.4,135.0,-0.600,1,0.310,1.888,2.480,0
47,-27.4,137.4,-0.600,1,0.312,1.878,2.502,0
48,-27.3,139.8,-0.600,1,0.312,1.868,2.525,0
49,-27.3,142.2,-0.600,1,0.299,1.859,2.549,0
50,-27.2,144.7,-0.600,1,0.292,1.851,2.574,0
51,-27.0,147.0,-0.600,1,0.294,1.845,2.599,0
52,-26.8,149.5,-0.600,1,0.287,1.841,2.624,0
53,-26.6,151.8,-0.600,1,0.288,1.837,2.650,0
54,-26.4,154.2,-0.600,1,0.277,1.829,2.676,0
55,-26.3,156.6,-0.600,1,0.282,1.818,2.702,0
56,-26.1,158.9,-0.600,1,0.274,1.804,2.728,0
57,-26.0,161.2,-0.600,1,0.278,1.787,2.754,0
58,-25.8,163.6,-0.600,1,0.268,1.767,2.781,0
59,-25.7,165.9,-0.600,1,0.256,1.743,2.807,0
60,-25.5,168.4,-0.600,1,0.250,1.716,2.833,0
61,-25.4,170.6,-0.600,1,0.275,1.687,2.858,0
62,-25.3,172.9,-0.583,1,0.260,1.658,2.884,0
63,-25.3,175.2,-0.600,1,0.270,1.631,2.910,0
64,-25.3,177.4,-0.600,1,-0.202,1.605,2.936,0
65,-25.2,179.7,-0.600,1,-0.096,1.582,2.961,0
66,-25.4,-178.4,-0.600,1,0.195,1.568,2.979,0
67,-26.3,-177.3,-0.600,1,0.155,1.567,2.984,0
68,-27.5,-176.5,-0.600,1,-0.307,1.567,2.991,0
69,-28.2,-175.2,-0.600,1,0.275,1.564,3.002,0
70,-28.9,-174.0,-0.600,1,-0.352,1.568,3.008,0
71,-30.2,-173.4,-0.600,1,-0.322,1.579,3.008,0
72,-31.5,-173.1,-0.600,1,-0.344,1.598,2.985,0
73,-32.7,-173.3,-0.600,1,-0.367,1.624,2.925,0
74,-33.4,-173.2,-0.600,1,-0.371,1.652,2.868,0
75,-32.6,-171.7,-0.600,1,-0.401,1.682,2.815,0
76,-30.8,-169.2,-0.600,1,-0.376,1.714,2.764,0
77,-28.0,-166.0,-0.600,1,0.269,1.749,2.715,0
78,-25.1,-162.6,-0.480,1,0.095,1.786,2.672,0
79,-23.1,-160.2,-0.464,1,0.337,1.820,2.641,0
80,-22.7,-159.5,-0.562,1,0.339,1.845,2.624,0
81,-23.5,-160.0,-0.600,1,0.327,1.864,2.622,0
82,-24.7,-160.8,-0.600,1,0.319,1.875,2.636,0
83,-24.9,-160.6,-0.600,1,0.325,1.886,2.655,0
84,-24.0,-159.4,-0.591,1,0.348,1.897,2.678,0
85,-22.3,-157.4,-0.600,1,0.325,1.905,2.704,0
86,-20.3,-155.2,-0.600,1,0.308,1.911,2.735,0
87,-18.3,-153.0,-0.600,1,0.750,1.916,2.768,0
88,-16.5,-151.0,-0.600,1,0.616,1.921,2.802,0
89,-14.7,-149.1,-0.600,1,0.281,1.918,2.845,0
90,-12.1,-147.0,-0.596,1,0.272,1.888,2.899,0
91,-8.9,-145.1,-0.600,1,0.281,1.838,2.955,0
92,-6.0,-143.4,-0.585,1,0.277,1.796,3.004,0
93,-3.6,-142.3,-0.597,1,0.255,1.765,3.046,0
94,-1.5,-141.3,-0.600,1,0.293,1.737,3.085,0
95,0.6,-140.4,-0.600,1,0.278,1.711,3.124,0
96,2.6,-139.6,-0.579,1,0.262,1.684,3.164,0
97,4.6,-138.8,-0.600,1,0.312,1.658,3.204,0
98,6.6,-138.0,-0.600,1,0.308,1.633,3.245,0
99,8.7,-137.2,-0.480,1,-0.317,1.605,3.288,0
100,9.0,-136.3,-0.360,1,-0.013,1.620,3.332,0
101,9.1,-135.5,-0.240,1,0.243,1.636,3.374,0
102,8.3,-135.3,-0.120,1,0.250,1.660,3.409,0
103,7.2,-135.3,-0.240,1,0.323,1.679,3.444,0
104,6.2,-135.2,-0.360,1,-0.254,1.689,3.484,0
105,5.4,-134.9,-0.480,1,0.331,1.689,3.529,0
106,4.5,-134.5,-0.600,1,0.321,1.689,3.571,0
107,3.6,-134.2,-0.600,1,0.308,1.682,3.615,0
108,2.9,-133.6,-0.600,1,0.297,1.665,3.664,0
109,2.3,-132.9,-0.480,1,0.010,1.643,3.713,0
110,1.7,-132.1,-0.360,1,-0.182,1.617,3.764,0
111,0.8,-131.3,-0.240,1,0.343,1.591,3.811,0
112,-0.6,-131.1,-0.360,1,0.323,1.580,3.852,0
113,-2.4,-131.1,-0.480,1,0.326,1.572,3.892,0
114,-3.8,-130.7,-0.600,1,0.320,1.557,3.940,0
115,-4.9,-130.1,-0.600,1,0.318,1.540,3.992,0
116,-5.9,-129.4,-0.600,1,-0.216,1.524,4.045,0
117,-6.8,-128.5,-0.600,1,0.303,1.511,4.098,0
118,-7.8,-127.7,-0.600,1,0.309,1.509,4.147,0
119,-9.0,-127.1,-0.480,1,-0.386,1.508,4.197,0
120,-9.9,-126.1,-0.360,1,-0.233,1.507,4.250,0
121,-10.8,-125.3,-0.240,1,-0.306,1.510,4.302,0
122,-12.2,-124.9,-0.200,1,-0.305,1.529,4.346,0
123,-14.4,-125.3,-0.257,1,0.243,1.567,4.381,0
124,-17.0,-126.3,-0.371,1,0.262,1.619,4.409,0
125,-19.9,-127.6,-0.251,1,0.117,1.669,4.439,0
126,-21.9,-128.1,-0.351,1,0.123,1.709,4.476,0
127,-23.2,-128.1,-0.441,1,0.154,1.745,4.518,0
128,-24.2,-127.7,-0.561,1,0.185,1.780,4.562,0
129,-24.9,-127.1,-0.600,1,0.300,1.814,4.608,0
130,-25.2,-126.2,-0.580,1,0.310,1.847,4.657,0
131,-25.3,-125.1,-0.593,1,0.310,1.877,4.708,0
132,-25.1,-123.8,-0.600,1,0.328,1.902,4.762,0
133,-24.7,-122.3,-0.600,1,0.329,1.928,4.818,0
134,-24.2,-120.8,-0.600,1,0.327,1.952,4.875,0
135,-23.6,-119.3,-0.600,1,0.319,1.977,4.931,0
136,-23.1,-117.9,-0.600,1,0.319,2.003,4.988,0
137,-22.7,-116.7,-0.600,1,-0.204,2.031,5.043,0
138,-22.2,-115.4,-0.568,1,-0.206,2.060,5.098,0
139,-21.8,-114.2,-0.502,1,0.331,2.098,5.142,0
140,-21.8,-113.3,-0.464,1,0.321,2.150,5.144,0
141,-22.6,-113.1,-0.431,1,0.306,2.212,5.144,0
142,-23.1,-112.8,-0.442,1,0.308,2.267,5.145,0
143,-22.8,-111.7,-0.472,1,0.305,2.312,5.151,0
144,-22.1,-110.2,-0.434,1,0.324,2.350,5.160,0
145,-21.1,-108.5,-0.377,1,0.329,2.386,5.169,0
146,-20.1,-106.8,-0.369,1,0.316,2.420,5.178,0
147,-19.1,-105.3,-0.335,1,0.327,2.453,5.187,0
148,-18.3,-103.9,-0.363,1,0.316,2.488,5.194,0
149,-17.5,-102.6,-0.483,1,0.422,2.523,5.201,0
150,-16.6,-101.2,-0.490,1,0.375,2.557,5.207,0
151,-15.6,-99.8,-0.447,1,0.356,2.590,5.213,0
152,-14.6,-98.4,-0.435,1,0.377,2.620,5.218,0
153,-13.6,-97.1,-0.315,1,0.415,2.651,5.223,0
154,-12.7,-95.9,-0.322,1,0.395,2.680,5.227,0
155,-11.7,-94.7,-0.202,1,0.627,2.707,5.230,0
156,-10.8,-93.7,-0.279,1,0.548,2.734,5.233,0
157,-9.9,-92.7,-0.330,1,0.709,2.753,5.236,0
158,-9.0,-91.7,-0.411,1,0.521,2.768,5.238,0
159,-7.9,-90.7,-0.436,1,0.480,2.775,5.239,0
160,-6.8,-89.7,-0.390,1,0.470,2.784,5.239,0
161,-5.5,-88.5,-0.337,1,0.428,2.799,5.238,0
162,-4.4,-87.4,-0.307,1,0.450,2.819,5.236,0
163,-3.2,-86.4,-0.266,1,0.485,2.841,5.234,0
164,-2.1,-85.3,-0.195,1,0.414,2.864,5.230,0
165,-1.0,-84.4,-0.107,1,0.389,2.885,5.226,0
166,-0.2,-83.3,-0.091,1,0.353,2.910,5.231,0
167,0.4,-81.8,-0.053,1,0.304,2.937,5.238,0
168,0.9,-80.5,-0.039,1,0.298,2.969,5.236,0
169,1.4,-79.1,-0.159,1,0.540,3.005,5.227,0
170,1.8,-77.8,-0.039,1,0.493,3.043,5.209,0
171,2.2,-76.6,-0.026,1,0.565,3.077,5.181,0
172,2.7,-75.5,-0.010,1,0.564,3.101,5.143,0
173,3.9,-73.7,0.055,1,0.471,3.118,5.093,0
174,4.4,-72.7,0.067,1,0.472,3.139,5.036,0
175,5.1,-71.5,0.079,1,0.426,3.160,4.971,0
176,5.2,-71.0,0.118,1,0.396,3.184,4.899,0
177,5.3,-70.5,0.115,1,0.371,3.215,4.826,0
178,5.2,-70.1,0.182,1,0.363,3.244,4.753,0
179,5.2,-69.7,0.062,1,0.542,3.275,4.680,0
180,4.7,-69.5,-0.058,1,0.570,3.310,4.609,0
181,4.9,-68.8,0.041,1,0.586,3.344,4.538,0
182,5.1,-68.2,0.071,1,0.532,3.373,4.465,0
183,5.7,-67.1,0.082,1,0.535,3.393,4.388,0
184,6.0,-66.5,-0.012,1,0.442,3.410,4.310,0
185,6.1,-66.1,-0.007,1,0.482,3.426,4.231,0
186,6.3,-65.5,-0.078,1,0.412,3.447,4.154,0
187,6.6,-65.0,-0.062,1,0.398,3.412,4.077,0
188,6.9,-64.3,-0.060,1,0.410,3.375,4.005,0
189,7.6,-63.3,0.060,1,0.709,3.336,3.932,0
190,8.4,-62.1,0.180,1,0.689,3.300,3.859,0
191,8.6,-61.5,0.300,1,0.776,3.259,3.784,0
192,9.1,-61.0,0.311,1,0.668,3.202,3.701,0
193,9.2,-61.0,0.265,1,0.619,3.132,3.612,0
194,9.2,-61.0,0.205,1,0.500,3.065,3.525,0
195,9.7,-60.5,0.124,1,0.389,3.008,3.442,0
196,11.1,-58.9,0.164,1,0.337,2.954,3.365,0
197,11.5,-58.1,0.156,1,0.378,2.912,3.289,0
198,11.9,-57.2,0.067,1,0.307,2.875,3.215,0
199,12.2,-56.4,0.187,1,0.611,2.840,3.143,0
200,12.5,-55.5,0.226,1,0.448,2.808,3.074,0
201,12.6,-54.7,0.252,1,0.563,2.775,3.004,0
202,12.6,-54.2,0.258,1,0.458,2.734,2.930,0
203,12.5,-53.9,0.195,1,0.421,2.686,2.853,0
204,12.3,-53.7,0.149,1,0.396,2.640,2.777,0
205,12.1,-53.3,0.170,1,0.388,2.599,2.705,0
206,11.9,-52.8,0.209,1,0.415,2.560,2.635,0
207,11.7,-52.2,0.255,1,0.373,2.522,2.567,0
208,11.5,-51.5,0.296,1,0.361,2.483,2.504,0
209,11.2,-50.9,0.176,1,0.521,2.446,2.448,0
210,11.0,-50.0,0.219,1,0.271,2.411,2.399,0
211,10.7,-49.1,0.339,1,0.376,2.373,2.353,0
212,10.4,-48.1,0.459,1,0.371,2.339,2.314,0
213,10.0,-47.2,0.553,1,0.323,2.304,2.284,0
214,9.5,-46.3,0.454,1,0.191,2.269,2.259,0
215,9.0,-45.4,0.414,1,0.203,2.236,2.244,0
216,8.6,-44.2,0.354,1,0.236,2.212,2.241,0
217,8.2,-42.9,0.239,1,0.243,2.191,2.246,0
218,7.7,-41.8,0.119,1,0.241,2.169,2.254,0
219,7.2,-41.6,0.239,1,-0.006,2.146,2.251,0
220,6.9,-42.5,0.289,1,-0.012,2.122,2.233,0
221,6.6,-43.2,0.323,1,0.023,2.103,2.219,0
222,6.4,-43.5,0.361,1,0.028,2.084,2.214,0
223,5.8,-41.4,0.353,1,-0.005,2.009,2.214,0
224,5.5,-39.4,0.253,1,-0.029,1.933,2.228,0
225,5.4,-37.3,0.264,1,-0.008,1.859,2.255,0
226,5.6,-35.4,0.156,1,-0.090,1.787,2.294,0
227,6.1,-33.6,0.183,1,0.000,1.716,2.343,0
228,7.0,-31.7,0.069,1,0.036,1.651,2.394,0
229,8.1,-29.9,0.164,1,-0.351,1.586,2.438,0
230,9.5,-28.2,0.087,1,-0.288,1.521,2.473,0
231,11.3,-26.3,0.078,1,-0.256,1.466,2.505,0
232,13.7,-24.0,0.127,1,-0.278,1.430,2.543,0
233,16.4,-21.4,0.165,1,-0.273,1.410,2.583,0
234,19.4,-18.8,0.189,0,-0.243,1.402,2.621,0
235,22.7,-16.0,0.160,0,-0.191,1.403,2.653,0
236,25.9,-13.4,0.149,0,-0.059,1.413,2.677,0
237,29.1,-10.9,0.122,0,0.166,1.428,2.690,0
238,32.1,-10.0,0.056,0,0.194,1.446,2.695,0
239,34.9,-10.2,0.176,0,0.255,1.456,2.690,0
240,37.5,-10.8,0.296,0,0.283,1.461,2.676,0
241,40.0,-11.7,0.416,0,0.279,1.464,2.656,0
242,42.4,-12.0,0.536,0,0.264,1.467,2.608,0
243,44.8,-11.6,0.600,0,0.267,1.473,2.532,0
244,47.0,-11.4,0.600,0,0.256,1.482,2.450,0
245,49.2,-11.3,0.600,0,0.312,1.493,2.363,0
246,51.2,-11.3,0.600,0,0.284,1.508,2.271,0
247,53.0,-11.6,0.600,0,0.283,1.523,2.173,0
248,54.8,-12.9,0.600,0,0.278,1.541,2.120,0
249,56.5,-14.6,0.600,0,0.293,1.561,2.093,0
250,58.1,-16.4,0.600,0,0.284,1.584,2.066,0
251,59.7,-18.2,0.600,0,0.312,1.607,2.038,0
252,61.2,-19.3,0.600,0,0.282,1.632,1.971,0
253,62.6,-19.9,0.600,0,0.301,1.658,1.887,0
254,63.9,-20.2,0.600,0,0.285,1.686,1.811,0
255,65.1,-20.4,0.600,0,0.264,1.714,1.742,0
256,66.4,-20.3,0.480,0,-0.406,1.741,1.682,0
257,67.7,-19.9,0.360,0,-0.358,1.766,1.632,0
258,69.3,-18.6,0.240,0,-0.399,1.792,1.603,0
259,71.4,-16.0,0.360,0,0.331,1.820,1.600,0
260,74.0,-12.4,0.480,0,0.317,1.848,1.621,0
261,76.6,-8.7,0.600,0,0.337,1.870,1.641,0
262,78.9,-6.1,0.600,0,0.317,1.882,1.644,0
263,80.4,-4.6,0.600,0,0.320,1.888,1.632,0
264,81.3,-4.2,0.600,0,0.317,1.887,1.610,0
265,82.1,-4.1,0.600,0,0.319,1.882,1.587,0
266,82.9,-4.0,0.600,0,0.325,1.881,1.565,0
267,83.8,-3.8,0.600,0,0.317,1.884,1.545,0
268,84.6,-3.6,0.600,0,0.313,1.891,1.529,0
269,85.4,-3.3,0.600,0,0.335,1.903,1.514,0
270,86.2,-3.0,0.600,0,0.300,1.920,1.501,0
271,86.9,-2.7,0.600,0,0.314,1.940,1.491,0
272,87.6,-2.4,0.600,0,0.326,1.965,1.483,0
273,88.2,-2.0,0.600,0,0.330,1.993,1.475,0
274,88.7,-1.7,0.600,0,0.344,2.024,1.467,0
275,89.2,-1.3,0.600,0,0.369,2.060,1.459,0
276,89.6,-1.0,0.600,0,0.381,2.098,1.452,0
277,89.7,-0.9,0.600,0,0.362,2.139,1.444,0
278,89.8,-0.7,0.600,0,0.379,2.183,1.436,0
279,89.9,-0.5,0.600,0,0.310,2.230,1.431,0
280,89.9,-0.3,0.600,0,0.322,2.279,1.428,0
281,89.8,-0.0,0.600,0,0.301,2.330,1.431,0
282,89.7,0.2,0.600,0,0.308,2.382,1.439,0
283,89.6,0.5,0.600,0,0.313,2.437,1.451,0
284,89.3,0.7,0.600,0,0.320,2.493,1.465,0
285,88.9,0.7,0.600,0,0.312,2.550,1.480,0
286,88.5,0.6,0.600,0,0.340,2.608,1.498,0
287,87.7,0.3,0.600,0,0.324,2.668,1.520,0
288,86.8,-0.2,0.600,0,0.333,2.727,1.541,0
289,86.1,-0.7,0.600,0,0.326,2.788,1.564,0
290,85.2,-1.3,0.600,0,0.293,2.848,1.587,0
291,84.3,-1.9,0.600,0,0.298,2.910,1.611,0
292,83.5,-2.6,0.600,0,0.291,2.971,1.639,0
293,82.6,-3.2,0.600,0,0.306,3.033,1.669,0
294,81.7,-3.9,0.600,0,0.294,3.096,1.699,0
295,80.9,-4.6,0.600,0,0.300,3.158,1.730,0
296,80.1,-5.2,0.600,0,0.305,3.221,1.763,0
297,79.2,-6.0,0.600,0,0.305,3.283,1.795,0
298,78.4,-6.8,0.600,0,0.368,3.346,1.828,0
299,77.7,-7.4,0.600,0,0.303,3.410,1.866,0
300,76.7,-8.4,0.600,0,0.291,3.472,1.898,0
301,75.7,-9.5,0.600,0,0.352,3.534,1.930,0
302,74.8,-10.4,0.600,0,0.313,3.596,1.966,0
303,73.7,-11.6,0.600,0,0.347,3.658,1.999,0
304,72.7,-12.8,0.600,0,0.392,3.719,2.034,0
305,71.6,-14.0,0.600,0,0.404,3.780,2.067,0
306,70.4,-15.5,0.600,0,0.383,3.839,2.098,0
307,69.1,-17.1,0.600,0,0.396,3.897,2.128,0
308,67.9,-18.7,0.600,0,0.750,3.955,2.158,0
309,66.6,-20.3,0.600,0,0.325,4.000,2.188,0
310,64.8,-22.5,0.600,0,0.312,3.980,2.210,0
311,62.9,-25.1,0.600,0,0.300,3.954,2.224,0
312,61.3,-27.1,0.600,0,0.303,3.932,2.248,0
313,60.1,-28.5,0.600,0,0.301,3.915,2.285,0
314,58.9,-29.8,0.600,0,0.512,3.900,2.325,0
315,57.6,-31.2,0.600,0,0.585,3.884,2.366,0
316,56.0,-33.2,0.600,0,0.421,3.862,2.400,0
317,54.1,-35.8,0.600,0,0.677,3.833,2.426,0
318,52.3,-38.2,0.600,0,0.750,3.805,2.455,0
319,50.5,-40.9,0.600,0,0.324,3.772,2.482,0
320,48.5,-44.1,0.600,0,0.697,3.729,2.500,0
321,46.5,-47.4,0.600,1,0.750,3.682,2.519,0
322,44.6,-50.6,0.600,1,0.750,3.634,2.541,0
323,42.8,-53.8,0.600,1,0.750,3.583,2.563,0
324,40.9,-57.2,0.600,1,0.750,3.528,2.588,0
325,39.1,-60.5,0.600,1,0.750,3.472,2.616,0
326,37.5,-63.6,0.600,1,0.750,3.414,2.647,0
327,35.9,-66.7,0.600,1,0.750,3.356,2.681,0
328,34.3,-69.8,0.600,1,0.750,3.295,2.718,0
329,32.8,-72.8,0.600,1,0.383,3.234,2.758,0
330,31.3,-75.8,0.509,1,0.399,3.171,2.802,0
331,29.8,-79.3,0.495,1,0.399,3.111,2.787,0
332,28.7,-82.0,0.588,1,0.416,3.063,2.778,0
333,27.7,-84.3,0.600,1,0.396,3.024,2.773,0
334,26.6,-86.6,0.480,1,0.466,2.988,2.770,0
335,25.4,-89.0,0.550,1,0.424,2.952,2.769,0
336,24.1,-91.5,0.442,1,0.442,2.912,2.769,0
337,22.8,-94.0,0.427,1,0.635,2.873,2.771,0
338,21.5,-96.6,0.404,1,0.657,2.833,2.775,0
339,19.0,-99.5,0.524,1,0.333,2.760,2.783,0
340,16.0,-102.5,0.600,1,0.334,2.663,2.797,0
341,13.0,-104.4,0.600,1,0.331,2.561,2.821,0
342,10.1,-105.7,0.600,1,0.316,2.465,2.837,0
343,7.5,-106.6,0.536,1,0.314,2.375,2.845,0
344,5.0,-107.3,0.430,1,0.341,2.283,2.846,0
345,2.5,-108.0,0.346,1,0.336,2.188,2.842,0
346,-0.1,-108.8,0.285,1,0.323,2.095,2.833,0
347,-2.9,-109.4,0.244,1,0.333,2.008,2.819,0
348,-6.0,-110.1,0.185,1,0.341,1.929,2.800,0
349,-9.2,-110.7,0.065,1,-0.002,1.856,2.776,0
350,-12.7,-111.5,-0.025,1,-0.135,1.791,2.749,0
351,-16.1,-111.9,-0.145,1,0.021,1.737,2.716,0
352,-19.2,-111.6,-0.132,1,-0.006,1.704,2.679,0
353,-21.9,-110.8,-0.226,1,0.026,1.685,2.639,0
354,-24.6,-109.8,-0.210,1,0.042,1.674,2.598,0
355,-27.3,-108.8,-0.235,1,0.038,1.666,2.559,0
356,-30.1,-107.8,-0.119,1,0.002,1.660,2.523,0
357,-32.9,-106.7,-0.239,1,-0.144,1.657,2.490,0
358,-35.6,-105.4,-0.359,1,0.126,1.660,2.458,0
359,-37.9,-103.7,-0.479,1,0.301,1.671,2.430,0
360,-40.4,-102.2,-0.599,1,0.298,1.680,2.411,0
361,-43.5,-101.1,-0.600,1,0.301,1.680,2.403,0
362,-46.8,-100.3,-0.600,1,0.292,1.676,2.403,0
363,-50.2,-99.5,-0.600,1,0.299,1.674,2.412,0
364,-53.4,-98.6,-0.600,1,-0.313,1.677,2.427,0
365,-55.3,-97.7,-0.600,1,-0.293,1.672,2.449,0
366,-55.3,-96.3,-0.600,1,0.226,1.662,2.476,0
367,-54.9,-94.6,-0.600,1,0.300,1.660,2.504,0
368,-54.7,-93.2,-0.600,1,0.301,1.657,2.533,0
369,-54.7,-91.9,-0.480,1,0.421,1.647,2.564,0
370,-54.2,-90.1,-0.360,1,0.757,1.633,2.595,0
371,-54.4,-88.9,-0.240,1,0.773,1.616,2.626,0
372,-54.9,-88.0,-0.120,1,0.674,1.595,2.656,0
373,-57.3,-87.4,0.000,1,0.679,1.546,2.684,0
374,-61.5,-87.0,-0.120,1,0.775,1.494,2.714,0
375,-66.3,-86.8,-0.240,1,0.451,1.459,2.745,0
376,-71.5,-86.7,-0.360,1,0.358,1.441,2.776,0
377,-76.6,-86.4,-0.480,1,0.320,1.432,2.808,0
378,-80.2,-85.1,-0.600,1,0.275,1.432,2.841,0
379,-83.5,-83.6,-0.480,1,0.938,1.440,2.880,0
380,-86.3,-81.6,-0.360,0,0.905,1.442,2.909,0
381,-89.6,-80.0,-0.240,0,0.845,1.446,2.935,0
382,-93.1,-78.5,-0.120,0,0.652,1.459,2.953,0
383,-97.1,-77.2,0.000,0,0.572,1.483,2.963,0
384,-101.0,-75.9,0.120,0,0.514,1.519,2.966,0
385,-104.2,-74.4,0.000,0,0.526,1.566,2.968,0
386,-107.2,-72.9,-0.120,0,0.386,1.620,2.961,0
387,-110.5,-72.0,-0.240,0,0.170,1.679,2.945,0
388,-113.3,-71.0,-0.210,0,-0.160,1.741,2.925,0
389,-115.7,-69.8,-0.330,0,0.291,1.802,2.904,0
390,-117.5,-68.6,-0.450,0,0.288,1.859,2.882,0
391,-119.2,-67.4,-0.570,0,0.295,1.914,2.859,0
392,-120.8,-66.3,-0.600,0,-0.346,1.975,2.828,0
393,-122.3,-65.0,-0.600,0,-0.347,2.044,2.787,0
394,-123.2,-63.4,-0.600,0,-0.368,2.113,2.744,0
395,-123.9,-61.7,-0.600,0,-0.383,2.175,2.707,0
396,-124.6,-60.1,-0.600,0,-0.394,2.230,2.679,0
397,-125.5,-58.8,-0.600,0,-0.399,2.282,2.656,0
398,-126.4,-57.4,-0.600,0,-0.403,2.334,2.634,0
399,-126.9,-55.7,-0.600,0,-0.326,2.388,2.613,0
400,-126.2,-52.7,-0.600,0,-0.294,2.445,2.592,0
401,-123.9,-48.2,-0.600,0,-0.331,2.501,2.575,0
402,-120.6,-42.8,-0.600,0,-0.331,2.558,2.563,0
403,-118.7,-38.7,-0.600,0,-0.341,2.617,2.552,0
404,-115.8,-33.7,-0.600,0,-0.325,2.675,2.547,0
405,-112.3,-28.2,-0.600,0,-0.318,2.733,2.548,0
406,-108.8,-22.9,-0.600,0,-0.331,2.792,2.551,0
407,-105.2,-17.3,-0.600,0,-0.328,2.853,2.555,0
408,-101.5,-11.9,-0.600,0,-0.283,2.915,2.563,0
409,-97.9,-6.7,-0.480,0,0.290,2.979,2.572,0
410,-94.5,-1.6,-0.360,0,0.294,3.045,2.582,0
411,-91.7,2.8,-0.240,0,0.309,3.112,2.591,0
412,-90.6,5.8,-0.120,0,0.336,3.181,2.587,0
413,-91.5,7.0,0.000,0,0.320,3.250,2.570,0
414,-93.7,7.2,0.120,0,0.368,3.321,2.544,0
415,-96.1,7.1,0.240,0,0.365,3.394,2.517,0
416,-97.9,7.8,0.360,0,0.340,3.468,2.488,0
417,-98.6,9.5,0.480,0,0.346,3.543,2.461,0
418,-98.7,11.8,0.600,0,0.349,3.618,2.435,0
419,-98.9,14.0,0.600,0,0.334,3.695,2.408,0
420,-99.5,16.0,0.600,0,0.305,3.773,2.381,0
421,-100.3,17.8,0.600,0,0.292,3.851,2.355,0
422,-101.3,19.3,0.600,0,0.287,3.931,2.333,0
423,-102.4,20.7,0.600,0,0.291,4.011,2.313,0
424,-103.5,22.0,0.600,0,0.298,4.091,2.295,0
425,-104.8,23.3,0.600,0,0.300,4.173,2.280,0
426,-106.1,24.5,0.600,0,0.308,4.256,2.265,0
427,-107.6,25.5,0.600,0,0.300,4.340,2.252,0
428,-109.2,26.4,0.600,0,0.303,4.426,2.241,0
429,-110.9,27.1,0.600,0,0.253,4.512,2.232,0
430,-112.6,27.9,0.600,0,0.280,4.599,2.225,0
431,-114.3,28.5,0.600,0,0.285,4.686,2.222,0
432,-116.1,29.0,0.600,0,0.308,4.775,2.221,0
433,-118.0,29.5,0.600,0,0.303,4.865,2.221,0
434,-120.0,29.8,0.600,0,0.310,4.956,2.221,0
