step,bear_target,bear_other,w_cmd,on_target,v_cmd,dist_target,dist_other,estop
123,27.2,29.3,0.094,1,0.000,0.904,2.591,1
124,32.1,28.3,0.214,0,0.000,0.917,2.624,1
125,36.6,27.0,0.334,0,0.000,0.935,2.653,1
126,40.9,25.6,0.226,0,0.000,0.955,2.677,1
127,44.8,24.1,0.346,0,0.000,0.977,2.698,1
128,48.6,22.4,0.311,0,0.328,1.002,2.713,0
129,52.2,20.7,0.191,0,0.291,1.028,2.724,0
130,56.1,19.2,0.071,0,0.312,1.053,2.724,0
131,60.7,18.2,-0.049,0,0.297,1.074,2.709,0
132,66.5,18.2,-0.169,0,0.290,1.097,2.685,0
133,72.7,18.7,-0.289,0,0.290,1.123,2.654,0
134,79.0,19.3,-0.409,0,0.293,1.154,2.622,0
135,85.4,20.1,-0.529,0,0.288,1.189,2.589,0
136,91.2,20.6,-0.600,0,0.304,1.228,2.560,0
137,97.2,21.2,-0.600,0,0.309,1.269,2.530,0
138,103.5,22.3,-0.600,0,0.309,1.311,2.502,0
139,109.8,23.4,-0.600,0,0.298,1.355,2.472,0
140,116.0,24.5,-0.600,0,0.290,1.401,2.443,0
141,120.7,24.5,-0.600,0,0.311,1.445,2.421,0
142,124.4,23.6,-0.600,0,0.327,1.484,2.407,0
143,128.3,23.0,-0.600,0,0.314,1.522,2.392,0
144,133.2,23.3,-0.600,0,0.304,1.565,2.370,0
145,138.2,23.7,-0.600,0,0.301,1.609,2.346,0
146,143.1,24.2,-0.600,0,0.300,1.652,2.324,0
147,147.9,24.7,-0.600,0,0.320,1.694,2.304,0
148,152.7,25.3,-0.600,0,0.307,1.734,2.284,0
149,157.2,25.7,-0.600,0,0.261,1.771,2.267,0
150,160.9,25.6,-0.600,0,0.293,1.801,2.257,0
151,164.0,25.0,-0.600,0,0.273,1.828,2.250,0
152,167.5,24.6,-0.600,0,0.304,1.850,2.245,0
153,171.3,24.7,-0.600,0,0.299,1.875,2.236,0
154,175.2,25.0,-0.600,0,0.299,1.900,2.226,0
155,179.2,25.5,-0.600,0,0.305,1.923,2.217,0
156,-176.8,26.2,-0.600,0,0.305,1.944,2.207,0
157,-172.8,26.9,-0.600,0,0.306,1.962,2.199,0
158,-168.8,27.7,-0.600,0,0.302,1.977,2.192,0
159,-165.4,27.9,-0.600,0,0.301,1.984,2.190,0
160,-162.4,27.9,-0.600,0,0.387,1.984,2.191,0
161,-159.0,28.4,-0.600,0,0.632,1.986,2.189,0
162,-155.5,29.2,-0.600,0,0.498,1.987,2.184,0
163,-152.0,30.7,-0.600,0,0.645,1.987,2.167,0
164,-148.6,33.5,-0.600,0,0.750,1.987,2.128,0
165,-145.3,36.8,-0.600,0,0.750,1.988,2.083,0
166,-142.7,40.6,-0.600,0,0.750,2.008,2.031,0
167,-141.5,44.5,-0.600,0,0.750,2.066,1.978,0
168,-140.5,48.4,-0.600,0,0.647,2.123,1.927,0
169,-139.4,52.4,-0.600,0,0.365,2.179,1.881,0
170,-138.4,55.0,-0.600,0,0.379,2.231,1.851,0
171,-137.3,56.7,-0.600,0,0.560,2.276,1.827,0
172,-135.7,57.8,-0.600,0,0.352,2.289,1.806,0
173,-133.6,58.8,-0.600,0,0.336,2.282,1.783,0
174,-131.4,59.7,-0.600,0,0.297,2.276,1.766,0
175,-128.9,60.3,-0.600,0,0.303,2.269,1.754,0
176,-126.5,60.8,-0.600,0,0.342,2.260,1.746,0
177,-124.1,61.2,-0.600,0,0.325,2.251,1.739,0
178,-121.5,61.8,-0.600,0,0.303,2.243,1.733,0
179,-118.9,62.4,-0.600,0,0.350,2.234,1.728,0
180,-116.3,63.0,-0.600,0,0.313,2.224,1.725,0
181,-113.6,63.7,-0.600,0,0.305,2.214,1.722,0
182,-110.8,64.4,-0.600,0,0.298,2.204,1.721,0
183,-108.0,65.2,-0.600,0,0.309,2.193,1.721,0
184,-105.2,65.9,-0.600,0,0.296,2.182,1.722,0
185,-102.5,66.7,-0.600,0,0.314,2.171,1.723,0
186,-99.7,67.3,-0.600,0,0.292,2.160,1.725,0
187,-96.9,68.1,-0.600,0,0.290,2.149,1.727,0
188,-94.1,68.8,-0.600,0,-0.288,2.137,1.731,0
189,-91.2,69.6,-0.600,0,0.343,2.125,1.735,0
190,-88.3,69.8,-0.600,0,0.320,2.114,1.742,0
191,-85.8,69.2,-0.600,0,0.305,2.103,1.752,0
192,-83.2,69.1,-0.600,0,0.321,2.093,1.760,0
193,-80.3,69.8,-0.600,0,0.298,2.083,1.765,0
194,-77.5,70.4,-0.600,0,0.302,2.072,1.770,0
195,-74.3,71.4,-0.600,0,0.293,2.061,1.776,0
196,-71.0,72.6,-0.600,1,0.302,2.049,1.781,0
197,-67.7,73.7,-0.600,1,0.292,2.037,1.787,0
198,-64.4,74.9,-0.600,1,0.293,2.025,1.793,0
199,-61.0,76.0,-0.600,1,-0.321,2.014,1.799,0
200,-57.7,77.1,-0.600,1,0.283,2.002,1.806,0
201,-54.5,78.0,-0.600,1,0.301,1.991,1.813,0
202,-51.3,78.8,-0.600,1,0.303,1.981,1.820,0
203,-48.0,79.8,-0.600,1,0.290,1.969,1.827,0
204,-45.3,79.8,-0.600,1,0.300,1.962,1.837,0
205,-42.1,80.3,-0.600,1,0.286,1.957,1.845,0
206,-38.9,81.0,-0.600,1,0.298,1.949,1.852,0
207,-35.6,81.8,-0.600,1,0.291,1.940,1.859,0
208,-32.2,82.8,-0.600,1,0.291,1.930,1.865,0
209,-28.7,83.8,-0.600,1,0.314,1.921,1.872,0
210,-25.4,84.7,-0.600,1,0.317,1.912,1.879,0
211,-22.0,85.6,-0.600,1,0.324,1.903,1.885,0
212,-18.8,86.2,-0.600,1,0.320,1.895,1.891,0
213,-15.9,86.5,-0.600,1,0.316,1.888,1.898,0
214,-12.7,87.1,-0.600,1,0.311,1.882,1.904,0
215,-9.3,87.9,-0.600,1,0.319,1.876,1.909,0
216,-5.9,88.6,-0.600,1,0.316,1.867,1.914,0
217,-2.2,89.5,-0.600,1,0.301,1.853,1.919,0
218,1.6,90.5,-0.600,1,0.302,1.835,1.923,0
219,5.5,91.4,-0.480,1,0.213,1.814,1.928,0
220,9.5,92.2,-0.360,1,-0.199,1.790,1.932,0
221,13.3,92.7,-0.240,1,0.225,1.767,1.936,0
222,16.6,92.3,-0.120,1,0.118,1.760,1.939,0
223,19.5,91.6,0.000,1,0.187,1.763,1.941,0
224,22.3,90.7,0.120,1,0.189,1.775,1.943,0
225,24.9,89.8,0.240,1,0.265,1.793,1.945,0
226,27.4,89.3,0.354,1,0.090,1.815,1.947,0
227,29.9,90.6,0.407,1,0.226,1.837,1.947,0
228,32.1,91.6,0.495,1,0.233,1.864,1.947,0
229,34.0,92.3,0.600,1,0.293,1.892,1.948,0
230,35.8,93.1,0.600,1,0.281,1.919,1.949,0
231,37.6,92.5,0.600,1,0.315,1.946,1.923,0
232,39.0,91.5,0.576,1,0.311,1.974,1.887,0
233,40.3,90.7,0.456,1,0.340,2.004,1.845,0
234,41.4,89.9,0.430,1,0.323,2.036,1.799,0
235,42.4,89.3,0.429,1,0.326,2.068,1.748,0
236,43.3,88.9,0.440,1,0.331,2.101,1.693,0
237,44.0,88.5,0.388,1,0.334,2.135,1.633,0
238,44.1,87.7,0.296,1,0.284,2.173,1.571,0
239,44.2,87.1,0.416,1,0.297,2.210,1.506,0
240,44.5,87.5,0.296,1,0.299,2.247,1.505,0
241,44.8,87.8,0.176,1,0.307,2.283,1.503,0
242,45.1,88.1,0.056,1,0.309,2.318,1.502,0
243,45.5,88.6,-0.064,1,0.309,2.353,1.501,0
244,46.0,89.1,-0.184,1,0.284,2.387,1.501,0
245,46.6,89.6,-0.304,1,0.289,2.421,1.500,0
246,47.3,90.3,-0.424,1,0.293,2.455,1.500,0
247,48.3,91.2,-0.544,1,0.293,2.490,1.501,0
248,49.4,92.1,-0.600,1,0.276,2.524,1.502,0
249,50.6,91.3,-0.600,1,0.300,2.559,1.476,0
250,52.0,90.2,-0.600,1,0.320,2.595,1.452,0
251,53.4,89.1,-0.600,1,0.299,2.632,1.435,0
252,55.0,88.1,-0.600,1,0.315,2.669,1.426,0
253,56.7,87.3,-0.600,1,0.290,2.706,1.426,0
254,58.6,86.5,-0.600,1,0.300,2.742,1.433,0
255,60.6,85.8,-0.600,1,0.292,2.775,1.449,0
256,62.8,85.3,-0.600,1,0.276,2.807,1.464,0
257,65.2,84.8,-0.600,1,0.278,2.836,1.473,0
258,67.6,84.3,-0.600,1,0.295,2.863,1.478,0
259,70.1,83.9,-0.600,1,0.302,2.888,1.477,0
260,72.9,83.6,-0.600,1,0.295,2.909,1.470,0
261,75.8,83.5,-0.600,1,0.286,2.928,1.458,0
262,78.9,86.0,-0.600,1,0.282,2.944,1.455,0
263,82.1,88.7,-0.600,1,0.292,2.957,1.454,0
264,85.3,91.4,-0.600,1,0.306,2.974,1.454,0
265,88.7,94.2,-0.600,1,0.305,2.993,1.455,0
266,92.1,97.1,-0.600,1,0.302,3.016,1.458,0
267,95.7,100.2,-0.600,1,0.295,3.043,1.463,0
268,99.2,103.4,-0.600,1,0.289,3.072,1.469,0
269,102.8,106.5,-0.600,1,0.277,3.106,1.477,0
270,106.2,109.5,-0.600,1,0.286,3.142,1.486,0
271,109.7,112.5,-0.600,1,0.285,3.181,1.496,0
272,113.2,115.6,-0.600,1,0.285,3.223,1.508,0
273,116.6,118.6,-0.600,1,0.285,3.267,1.521,0
274,120.0,121.6,-0.600,1,0.290,3.315,1.535,0
275,123.4,124.6,-0.600,1,0.288,3.364,1.550,0
276,126.8,128.4,-0.600,1,0.282,3.417,1.516,0
277,130.2,132.8,-0.600,1,0.296,3.471,1.478,0
278,133.6,137.4,-0.600,1,0.298,3.528,1.446,0
279,136.9,140.7,-0.600,1,0.341,3.588,1.460,0
280,140.1,143.6,-0.600,1,0.333,3.649,1.482,0
281,143.3,146.4,-0.600,1,0.330,3.713,1.507,0
282,146.5,149.2,-0.600,1,0.346,3.780,1.533,0
283,149.5,152.0,-0.600,1,0.319,3.849,1.560,0
284,152.6,154.6,-0.600,1,0.322,3.920,1.589,0
285,155.5,157.2,-0.600,1,0.307,3.991,1.618,0
286,158.4,159.8,-0.600,1,0.316,4.064,1.647,0
287,161.2,162.2,-0.600,1,0.301,4.136,1.675,0
288,163.9,164.4,-0.600,1,0.295,4.209,1.703,0
289,166.4,166.5,-0.600,1,0.318,4.282,1.730,0
290,168.8,168.6,-0.600,0,0.338,4.356,1.758,0
291,171.1,170.4,-0.600,0,0.342,4.432,1.787,0
292,173.4,172.3,-0.600,0,0.449,4.509,1.818,0
293,175.7,174.2,-0.600,0,0.385,4.589,1.850,0
294,178.0,176.1,-0.600,0,0.516,4.674,1.888,0
295,-179.7,178.0,-0.600,0,0.644,4.760,1.926,0
296,-177.5,179.8,-0.600,1,0.667,4.853,1.971,0
297,-175.2,-179.3,-0.600,1,0.750,4.958,1.982,0
298,-172.9,-178.7,-0.600,1,0.750,5.068,1.996,0
299,-170.8,-178.3,-0.600,1,0.750,5.170,2.023,0
300,-169.0,-178.0,-0.600,1,0.750,5.241,2.060,0
301,-167.3,-177.9,-0.600,1,0.750,5.312,2.105,0
302,-165.6,-177.8,-0.600,1,0.750,5.383,2.159,0
303,-164.0,-177.8,-0.600,1,0.750,5.454,2.222,0
304,-162.4,-177.7,-0.600,1,0.750,5.524,2.291,0
305,-160.8,-177.7,-0.600,1,0.750,5.593,2.357,0
306,-159.3,-177.6,-0.600,1,0.750,5.662,2.421,0
307,-157.9,-177.4,-0.600,1,0.750,5.730,2.481,0
308,-156.4,-177.3,-0.600,1,0.725,5.798,2.536,0
309,-155.0,-177.1,-0.600,1,0.349,5.864,2.590,0
310,-153.6,-176.9,-0.600,1,0.400,5.928,2.643,0
311,-152.1,-176.6,-0.600,1,0.555,5.988,2.693,0
312,-150.7,-176.4,-0.600,1,0.350,6.035,2.732,0
313,-149.4,-176.2,-0.600,1,0.382,6.080,2.770,0
314,-148.0,-176.1,-0.600,1,0.362,6.117,2.803,0
315,-146.8,-176.0,-0.600,1,0.322,6.150,2.831,0
316,-145.6,-176.1,-0.600,1,-0.287,6.179,2.858,0
317,-144.3,-176.2,-0.600,1,-0.300,6.203,2.883,0
318,-142.6,-176.4,-0.600,1,0.041,6.210,2.900,0
319,-141.3,-177.0,-0.600,1,0.303,6.199,2.902,0
320,-140.3,-177.9,-0.600,1,0.325,6.179,2.904,0
321,-139.2,-178.7,-0.600,1,0.337,6.155,2.912,0
322,-137.6,-179.0,-0.600,1,0.326,6.134,2.933,0
323,-135.7,-178.7,-0.600,1,0.321,6.113,2.964,0
324,-133.7,-178.3,-0.600,1,0.332,6.087,2.998,0
325,-131.7,-177.8,-0.600,1,0.339,6.055,3.035,0
326,-129.7,-177.3,-0.600,1,0.334,6.019,3.073,0
327,-127.7,-176.8,-0.600,1,0.352,5.977,3.114,0
328,-125.9,-176.2,-0.600,1,0.342,5.934,3.157,0
329,-123.9,-175.6,-0.600,1,0.301,5.889,3.201,0
330,-122.0,-175.0,-0.600,1,0.329,5.844,3.247,0
331,-120.1,-174.3,-0.600,1,0.326,5.798,3.293,0
332,-118.2,-173.7,-0.600,1,0.322,5.750,3.340,0
333,-116.3,-173.1,-0.600,1,0.315,5.702,3.388,0
334,-114.5,-172.5,-0.600,1,0.319,5.652,3.437,0
335,-112.7,-171.9,-0.600,1,0.333,5.602,3.487,0
336,-110.8,-171.2,-0.600,1,0.329,5.550,3.538,0
337,-109.0,-170.6,-0.600,1,0.330,5.499,3.592,0
338,-107.1,-169.8,-0.600,1,0.329,5.446,3.646,0
339,-105.2,-169.1,-0.600,1,0.326,5.392,3.702,0
340,-103.4,-168.4,-0.600,1,0.331,5.338,3.759,0
341,-101.6,-167.6,-0.600,1,0.322,5.282,3.817,0
342,-99.7,-166.8,-0.600,1,0.309,5.225,3.876,0
343,-98.0,-166.1,-0.600,1,0.315,5.168,3.936,0
344,-96.2,-165.4,-0.600,1,0.301,5.109,3.995,0
345,-94.4,-164.7,-0.600,1,0.313,5.050,4.055,0
346,-92.7,-163.9,-0.600,1,0.308,4.989,4.116,0
347,-90.9,-163.1,-0.600,1,0.312,4.928,4.178,0
348,-89.1,-162.4,-0.600,1,0.053,4.866,4.240,0
349,-87.4,-161.3,-0.600,1,0.326,4.803,4.285,0
350,-85.8,-159.9,-0.600,1,0.348,4.740,4.305,0
351,-84.5,-159.0,-0.600,1,0.327,4.677,4.319,0
352,-83.0,-157.8,-0.600,1,0.334,4.612,4.341,0
353,-81.3,-156.4,-0.600,1,0.292,4.547,4.368,0
354,-79.5,-154.8,-0.600,1,0.304,4.480,4.396,0
355,-77.6,-153.2,-0.600,1,0.314,4.413,4.423,0
356,-75.7,-151.6,-0.600,1,0.288,4.344,4.450,0
357,-73.6,-150.2,-0.600,1,0.300,4.275,4.469,0
358,-71.6,-149.4,-0.600,1,0.304,4.205,4.471,0
359,-69.5,-148.6,-0.600,1,0.304,4.134,4.466,0
360,-67.4,-147.7,-0.600,1,0.336,4.062,4.455,0
361,-65.4,-146.8,-0.600,1,0.324,3.989,4.439,0
362,-63.2,-145.8,-0.600,1,0.348,3.915,4.419,0
363,-61.1,-144.8,-0.600,1,0.361,3.839,4.394,0
364,-58.9,-143.7,-0.600,1,0.449,3.762,4.364,0
365,-56.7,-142.5,-0.600,1,0.348,3.682,4.332,0
366,-54.4,-141.2,-0.600,1,0.346,3.600,4.298,0
367,-52.0,-139.7,-0.600,1,0.331,3.517,4.259,0
368,-49.8,-138.5,-0.600,1,0.353,3.436,4.215,0
369,-47.5,-137.3,-0.600,1,0.301,3.354,4.170,0
370,-45.3,-136.0,-0.600,1,0.292,3.271,4.126,0
371,-42.9,-134.7,-0.600,1,0.309,3.189,4.081,0
372,-40.5,-133.5,-0.600,1,0.295,3.107,4.034,0
373,-38.0,-132.3,-0.600,1,0.303,3.025,3.987,0
374,-35.5,-131.1,-0.600,1,0.309,2.943,3.940,0
375,-32.9,-130.0,-0.600,1,0.298,2.860,3.894,0
376,-30.3,-128.9,-0.600,1,0.351,2.777,3.848,0
377,-27.6,-127.7,-0.600,1,0.376,2.693,3.801,0
378,-24.9,-126.6,-0.600,1,0.328,2.607,3.757,0
379,-21.8,-125.5,-0.480,1,0.235,2.520,3.714,0
380,-18.7,-124.3,-0.360,1,0.328,2.440,3.671,0
381,-15.4,-123.3,-0.324,1,0.309,2.367,3.626,0
382,-12.2,-122.6,-0.326,1,0.317,2.299,3.581,0
383,-8.6,-122.0,-0.269,1,0.309,2.228,3.529,0
384,-5.9,-121.6,-0.229,1,0.272,2.180,3.493,0
385,-2.6,-121.4,-0.288,1,0.264,2.130,3.450,0
386,0.6,-121.3,-0.230,1,0.183,2.086,3.407,0
387,3.8,-121.3,-0.142,1,0.165,2.050,3.364,0
388,6.9,-121.5,-0.196,1,0.173,2.023,3.320,0
389,9.7,-122.0,-0.076,1,0.186,2.003,3.275,0
390,12.6,-122.5,0.044,1,0.114,1.987,3.231,0
391,15.5,-123.0,0.164,1,0.295,1.975,3.188,0
392,18.2,-123.8,0.284,1,0.174,1.968,3.145,0
393,20.9,-124.7,0.404,1,0.147,1.960,3.107,0
394,23.6,-125.6,0.524,1,0.283,1.955,3.069,0
395,26.0,-126.8,0.600,1,0.265,1.955,3.032,0
396,28.2,-128.5,0.600,1,0.277,1.952,3.000,0
397,30.2,-130.4,0.600,1,0.277,1.949,2.973,0
398,32.1,-132.6,0.600,1,0.258,1.948,2.948,0
399,33.8,-134.8,0.600,1,0.273,1.949,2.927,0
400,35.5,-137.2,0.600,1,0.301,1.952,2.907,0
401,37.1,-139.8,0.600,1,0.298,1.952,2.891,0
402,38.6,-142.6,0.600,1,0.300,1.946,2.880,0
403,39.8,-145.6,0.600,1,0.298,1.939,2.869,0
404,40.9,-148.6,0.600,1,0.291,1.932,2.856,0
405,41.9,-152.0,0.600,1,0.288,1.916,2.850,0
406,42.8,-155.5,0.600,1,0.284,1.895,2.850,0
407,43.6,-159.1,0.600,1,0.285,1.870,2.852,0
408,45.0,-162.0,0.600,1,0.275,1.852,2.853,0
409,46.2,-165.3,0.600,1,0.291,1.836,2.858,0
410,47.8,-167.9,0.600,1,0.292,1.826,2.861,0
411,49.7,-170.2,0.600,1,0.294,1.825,2.861,0
412,52.1,-171.9,0.600,1,0.287,1.830,2.858,0
413,53.7,-174.5,0.600,1,0.296,1.831,2.869,0
414,55.1,-177.6,0.600,1,0.301,1.833,2.888,0
415,56.4,179.3,0.600,1,0.298,1.838,2.910,0
416,57.5,176.0,0.600,1,0.295,1.847,2.934,0
417,58.1,172.5,0.600,1,0.291,1.864,2.956,0
418,58.7,169.0,0.600,1,0.291,1.885,2.979,0
419,59.1,165.5,0.600,1,0.371,1.907,3.002,0
420,59.6,162.2,0.600,1,0.343,1.930,3.031,0
421,60.1,158.9,0.600,1,0.331,1.955,3.063,0
422,60.4,155.5,0.600,1,0.320,1.983,3.096,0
423,60.7,152.3,0.600,1,0.324,2.012,3.132,0
424,60.8,149.0,0.600,1,0.324,2.044,3.168,0
425,61.0,145.9,0.600,1,0.319,2.077,3.205,0
426,60.9,142.6,0.600,1,0.313,2.113,3.243,0
427,60.8,139.5,0.600,1,0.332,2.151,3.279,0
428,60.6,136.4,0.600,1,0.323,2.191,3.316,0
429,60.3,133.4,0.600,1,0.284,2.231,3.354,0
430,59.9,130.3,0.600,1,0.304,2.275,3.389,0
431,59.7,127.6,0.600,1,0.321,2.321,3.423,0
432,59.0,124.5,0.600,1,0.319,2.367,3.458,0
433,58.2,121.4,0.600,1,0.328,2.413,3.494,0
434,57.3,118.2,0.600,1,0.347,2.459,3.530,0
435,56.2,115.1,0.600,1,0.356,2.505,3.565,0
436,55.2,112.0,0.600,1,0.346,2.550,3.601,0
437,54.2,109.0,0.600,1,0.348,2.595,3.636,0
438,53.1,106.0,0.600,1,0.386,2.641,3.670,0
