step,bear_target,bear_other,w_cmd,on_target,v_cmd,dist_target,dist_other,estop
78,10.6,-135.6,0.488,1,0.331,3.957,2.114,0
79,10.0,-138.7,0.368,1,0.567,3.961,2.169,0
80,9.3,-141.8,0.333,1,0.732,3.963,2.227,0
81,8.7,-144.8,0.312,1,0.721,3.963,2.291,0
82,7.8,-148.1,0.270,1,0.653,3.949,2.369,0
83,6.8,-151.6,0.183,1,0.608,3.922,2.462,0
84,6.1,-154.5,0.169,1,0.420,3.896,2.557,0
85,5.6,-157.1,0.089,1,0.344,3.874,2.651,0
86,5.3,-159.0,0.148,1,0.285,3.844,2.737,0
87,5.0,-160.4,0.083,1,0.163,3.807,2.813,0
88,4.8,-161.6,0.095,1,0.047,3.778,2.882,0
89,4.7,-162.6,0.215,1,0.731,3.759,2.943,0
90,4.7,-163.4,0.107,1,0.686,3.750,2.994,0
91,4.6,-164.2,0.187,1,0.700,3.743,3.045,0
92,4.4,-165.3,0.176,1,0.682,3.720,3.111,0
93,4.1,-166.4,0.061,1,0.580,3.679,3.196,0
94,3.6,-167.8,-0.059,1,0.352,3.622,3.297,0
95,3.4,-168.9,-0.024,1,0.338,3.565,3.398,0
96,3.3,-169.7,-0.031,1,0.347,3.519,3.490,0
97,3.4,-170.3,-0.151,1,0.301,3.483,3.572,0
98,3.5,-170.8,-0.253,1,0.274,3.450,3.651,0
99,3.7,-171.2,-0.133,1,0.905,3.420,3.728,0
100,3.9,-171.6,-0.013,1,0.918,3.393,3.802,0
101,4.1,-172.0,0.096,1,0.896,3.363,3.880,0
102,4.8,-172.3,0.051,1,0.868,3.325,3.972,0
103,6.3,-172.7,-0.015,1,0.662,3.280,4.084,0
104,7.9,-173.2,-0.052,1,0.531,3.215,4.210,0
105,9.7,-173.4,-0.094,1,0.533,3.149,4.331,0
106,11.6,-173.6,-0.094,1,0.461,3.091,4.440,0
107,13.5,-173.8,-0.141,1,0.409,3.033,4.542,0
108,15.4,-174.0,-0.153,1,0.378,2.976,4.639,0
109,17.4,-174.1,-0.033,1,0.278,2.920,4.729,0
110,19.3,-174.3,0.087,1,0.259,2.862,4.817,0
111,21.2,-174.4,0.207,1,0.258,2.803,4.899,0
112,22.9,-174.7,0.327,1,0.262,2.746,4.976,0
113,24.6,-175.0,0.447,1,0.253,2.689,5.051,0
114,26.2,-175.4,0.567,1,0.255,2.636,5.126,0
115,27.9,-175.9,0.600,1,0.245,2.585,5.200,0
116,29.5,-176.4,0.600,1,0.287,2.540,5.275,0
117,31.2,-177.0,0.600,1,0.285,2.495,5.350,0
118,32.9,-177.6,0.600,1,0.296,2.450,5.427,0
119,34.5,-178.3,0.600,1,0.307,2.408,5.506,0
120,36.3,-179.0,0.600,1,0.307,2.368,5.586,0
121,38.0,-179.8,0.600,1,0.306,2.331,5.666,0
122,39.8,179.4,0.600,1,0.289,2.297,5.747,0
123,41.6,178.5,0.600,1,0.288,2.267,5.828,0
124,43.3,177.6,0.600,1,0.274,2.241,5.909,0
125,45.1,176.7,0.600,1,0.277,2.220,5.988,0
126,46.8,175.7,0.600,1,0.282,2.203,6.067,0
127,48.5,174.7,0.600,1,0.293,2.191,6.146,0
128,50.2,173.7,0.600,1,0.293,2.181,6.226,0
129,51.9,172.6,0.600,1,0.295,2.176,6.306,0
130,53.6,171.5,0.600,1,0.317,2.174,6.386,0
131,55.1,170.4,0.600,1,0.321,2.176,6.467,0
132,56.6,169.1,0.600,1,0.315,2.181,6.550,0
133,57.8,167.6,0.600,1,0.315,2.190,6.632,0
134,59.0,166.1,0.600,1,0.304,2.203,6.714,0
135,60.1,164.5,0.600,1,0.357,2.219,6.797,0
136,61.0,162.9,0.600,1,0.353,2.239,6.879,0
137,61.8,161.2,0.600,1,0.380,2.261,6.963,0
138,62.5,159.3,0.600,1,0.371,2.285,7.049,0
139,62.9,157.4,0.600,1,0.305,2.312,7.135,0
140,63.3,155.4,0.600,1,0.304,2.341,7.221,0
141,63.6,153.4,0.600,1,0.300,2.375,7.303,0
142,63.9,151.6,0.600,1,0.296,2.411,7.383,0
143,64.0,149.7,0.600,1,0.291,2.451,7.461,0
144,64.0,147.8,0.600,1,0.307,2.493,7.538,0
145,63.9,145.9,0.600,1,0.321,2.536,7.615,0
146,63.7,144.0,0.600,1,0.433,2.581,7.691,0
147,63.4,141.9,0.600,1,0.331,2.626,7.768,0
148,62.7,139.5,0.600,1,0.331,2.670,7.850,0
149,62.1,137.3,0.600,1,0.298,2.715,7.928,0
150,61.5,135.1,0.600,1,0.314,2.763,8.005,0
151,60.8,133.0,0.600,1,0.309,2.812,8.079,0
152,60.1,131.1,0.600,1,0.312,2.862,8.108,0
153,59.3,129.2,0.600,1,0.309,2.912,8.128,0
154,58.5,127.3,0.600,1,0.311,2.963,8.147,0
155,57.6,125.5,0.600,1,0.308,3.015,8.165,0
156,56.7,123.6,0.600,1,0.313,3.067,8.182,0
157,55.7,121.7,0.600,1,0.319,3.119,8.198,0
158,54.6,119.6,0.600,1,0.347,3.171,8.213,0
159,53.4,117.7,0.600,1,0.309,3.223,8.228,0
160,52.1,115.6,0.600,1,0.300,3.273,8.243,0
161,50.9,113.6,0.600,1,0.308,3.325,8.257,0
162,49.7,111.8,0.600,1,0.308,3.377,8.268,0
163,48.5,109.9,0.600,1,0.298,3.429,8.279,0
164,47.2,108.1,0.600,1,0.293,3.481,8.289,0
165,46.1,106.4,0.600,1,0.295,3.535,8.297,0
166,46.2,106.1,0.600,1,0.304,3.590,8.298,0
167,45.3,104.7,0.600,1,0.295,3.646,8.305,0
168,44.3,103.2,0.600,1,0.304,3.700,8.312,0
169,43.2,101.2,0.600,1,0.390,3.752,8.319,0
170,42.0,99.1,0.600,1,0.352,3.804,8.319,0
171,40.6,96.8,0.600,1,0.324,3.854,8.312,0
172,39.1,94.6,0.600,1,0.319,3.903,8.296,0
173,37.7,92.4,0.600,1,0.312,3.952,8.272,0
174,36.3,90.2,0.600,1,0.301,4.002,8.240,0
175,35.7,89.0,0.600,1,0.305,4.056,8.198,0
176,34.6,87.3,0.600,1,0.314,4.111,8.153,0
177,33.7,85.8,0.600,1,0.332,4.166,8.102,0
178,32.2,83.8,0.600,1,0.322,4.218,8.045,0
179,30.5,81.6,0.600,1,0.750,4.266,7.983,0
180,28.9,79.5,0.600,1,0.750,4.314,7.919,0
181,26.9,77.0,0.562,1,0.800,4.359,7.854,0
182,24.4,74.1,0.505,1,0.827,4.390,7.784,0
183,21.2,70.7,0.385,1,0.851,4.404,7.705,0
184,18.3,67.5,0.270,1,0.842,4.406,7.618,0
185,15.7,64.7,0.170,1,0.844,4.405,7.526,0
186,13.4,62.3,0.106,1,0.844,4.400,7.431,0
187,11.5,60.3,0.069,1,0.846,4.396,7.332,0
188,10.0,58.8,0.051,1,0.838,4.391,7.230,0
189,9.0,57.7,0.171,1,0.771,4.385,7.127,0
190,8.1,56.8,0.291,1,0.838,4.380,7.023,0
191,9.9,58.4,0.273,1,0.842,4.394,6.926,0
192,9.8,58.3,0.164,1,0.886,4.404,6.832,0
193,9.1,57.6,0.197,1,0.917,4.408,6.735,0
194,9.3,57.8,0.159,1,0.896,4.403,6.631,0
195,8.5,56.9,0.134,1,0.899,4.399,6.531,0
196,8.0,56.5,0.077,1,0.887,4.393,6.429,0
197,7.8,56.4,0.028,1,0.913,4.385,6.321,0
198,7.6,56.2,0.048,1,0.909,4.375,6.212,0
199,6.8,55.6,0.168,1,0.924,4.366,6.103,0
200,6.1,55.0,0.216,1,0.937,4.355,5.992,0
201,5.4,54.6,0.163,1,0.945,4.341,5.878,0
202,4.8,54.2,0.147,1,0.943,4.326,5.763,0
203,4.1,53.8,0.069,1,0.937,4.310,5.646,0
204,3.4,53.3,0.044,1,0.944,4.293,5.528,0
205,2.9,53.2,0.156,1,0.930,4.277,5.410,0
206,2.5,53.1,0.093,1,0.937,4.260,5.292,0
207,2.0,53.0,0.068,1,0.944,4.244,5.173,0
208,1.6,52.9,0.017,1,0.956,4.228,5.054,0
209,1.1,52.9,-0.100,1,0.974,4.211,4.934,0
210,0.7,53.0,-0.009,1,0.995,4.193,4.814,0
211,0.4,53.1,-0.070,1,0.980,4.176,4.693,0
212,-0.1,53.3,0.050,1,0.977,4.155,4.570,0
213,-0.4,53.6,0.026,1,0.979,4.134,4.448,0
214,-0.5,54.1,0.021,1,0.970,4.113,4.325,0
215,-0.5,54.7,-0.051,1,0.965,4.093,4.204,0
216,-0.5,55.5,-0.020,1,0.942,4.073,4.083,0
217,-0.4,56.2,-0.021,1,0.938,4.054,3.964,0
218,-0.4,57.1,-0.043,1,0.924,4.037,3.846,0
219,-0.2,58.1,0.077,1,0.964,4.021,3.729,0
220,-0.0,59.1,0.006,1,1.000,4.006,3.615,0
221,-0.1,60.0,0.006,1,1.000,3.988,3.500,0
222,-0.2,60.9,-0.076,1,0.975,3.968,3.384,0
223,-0.1,62.2,-0.130,1,0.957,3.946,3.270,0
224,0.1,63.5,-0.100,1,0.936,3.926,3.157,0
225,0.4,65.1,-0.057,1,0.923,3.908,3.048,0
226,0.8,66.8,-0.059,1,0.923,3.891,2.941,0
227,1.2,68.6,-0.034,1,0.936,3.877,2.836,0
228,1.8,70.6,0.050,1,0.943,3.864,2.735,0
229,2.5,72.9,-0.058,1,0.833,3.850,2.637,0
230,2.7,74.8,-0.002,1,0.896,3.835,2.542,0
231,3.0,76.8,0.061,1,0.882,3.821,2.450,0
232,3.4,78.8,0.078,1,0.900,3.809,2.363,0
233,3.7,80.8,0.041,1,0.895,3.800,2.278,0
234,3.9,83.1,0.007,1,0.786,3.788,2.196,0
235,3.9,85.6,0.019,1,0.827,3.777,2.118,0
236,4.1,88.5,-0.038,1,0.853,3.771,2.046,0
237,4.2,91.6,0.007,1,0.824,3.754,1.983,0
238,4.2,95.2,-0.001,1,0.748,3.670,1.930,0
239,4.2,99.0,0.119,1,0.874,3.590,1.889,0
240,4.3,103.1,0.117,1,0.835,3.514,1.862,0
241,4.3,107.2,0.142,1,0.814,3.436,1.852,0
242,4.2,111.4,0.158,1,0.834,3.355,1.851,0
243,4.1,115.5,0.146,1,0.780,3.274,1.857,0
244,4.0,119.5,0.130,1,0.788,3.192,1.870,0
245,3.8,123.3,0.097,1,0.733,3.113,1.886,0
246,3.8,127.1,0.100,1,0.662,3.036,1.905,0
247,3.8,130.7,0.030,1,0.648,2.962,1.925,0
248,3.8,134.0,0.055,1,0.607,2.894,1.943,0
249,4.1,137.3,0.155,1,0.735,2.830,1.959,0
250,4.3,140.4,0.193,1,0.553,2.769,1.973,0
251,4.4,143.3,0.193,1,0.450,2.706,1.988,0
252,4.3,145.8,0.186,1,0.421,2.647,1.998,0
253,4.1,148.0,0.131,1,0.368,2.599,1.997,0
254,4.0,150.0,0.106,1,0.318,2.557,1.989,0
255,4.0,151.9,0.164,1,0.276,2.519,1.973,0
256,4.0,153.2,0.177,1,0.238,2.487,1.968,0
257,3.8,153.4,0.168,1,0.220,2.460,1.992,0
258,4.5,153.5,0.156,1,0.169,2.450,2.013,0
259,6.1,153.7,0.036,1,0.294,2.452,2.031,0
260,7.7,153.8,0.156,1,0.337,2.453,2.047,0
261,9.4,154.0,0.228,1,0.346,2.444,2.065,0
262,11.1,154.2,0.292,1,0.301,2.422,2.091,0
263,12.8,154.3,0.188,1,0.275,2.393,2.119,0
264,14.4,154.3,0.308,1,0.271,2.361,2.146,0
265,16.1,154.4,0.428,1,0.301,2.326,2.170,0
266,17.7,154.3,0.548,1,0.333,2.286,2.194,0
267,19.2,154.2,0.600,1,0.312,2.240,2.220,0
268,20.8,154.0,0.600,1,0.312,2.192,2.248,0
269,22.0,153.4,0.600,1,0.304,2.151,2.275,0
270,23.2,152.6,0.600,1,0.294,2.115,2.302,0
271,24.3,151.5,0.600,1,0.278,2.084,2.289,0
272,25.4,149.9,0.600,1,0.284,2.059,2.237,0
273,26.5,148.0,0.600,1,0.287,2.038,2.189,0
274,27.6,145.8,0.600,1,0.291,2.020,2.144,0
275,28.7,143.5,0.600,1,0.287,2.005,2.105,0
276,29.7,140.8,0.600,1,0.285,1.993,2.072,0
277,30.7,138.0,0.600,1,0.297,1.985,2.047,0
278,31.6,134.9,0.600,1,0.300,1.978,2.029,0
279,32.5,131.7,0.600,1,0.287,1.973,2.021,0
280,33.3,128.4,0.600,1,-0.275,1.969,2.022,0
281,34.2,125.2,0.600,1,0.286,1.969,2.032,0
282,35.3,122.1,0.600,1,0.298,1.975,2.040,0
283,36.4,118.9,0.600,1,0.292,1.976,2.042,0
284,37.2,115.7,0.600,1,0.287,1.967,2.039,0
285,38.1,112.4,0.600,1,0.281,1.954,2.040,0
286,39.1,109.1,0.600,1,0.293,1.937,2.049,0
287,40.0,105.8,0.600,1,0.294,1.927,2.067,0
288,40.8,102.6,0.600,1,0.296,1.928,2.095,0
289,41.5,99.4,0.600,1,0.479,1.937,2.130,0
290,42.1,96.4,0.600,1,0.432,1.953,2.174,0
291,42.6,93.6,0.600,1,0.391,1.971,2.222,0
292,42.8,90.8,0.600,1,0.362,1.988,2.274,0
293,43.0,88.1,0.600,1,0.356,2.010,2.328,0
294,42.0,85.5,0.600,1,0.346,1.992,2.381,0
295,40.8,83.1,0.600,1,0.326,1.967,2.434,0
296,39.6,80.6,0.600,1,0.315,1.942,2.485,0
297,38.4,78.2,0.600,1,0.302,1.917,2.535,0
298,37.3,75.8,0.600,1,0.311,1.893,2.583,0
299,36.1,73.3,0.600,1,0.289,1.870,2.630,0
300,34.7,70.7,0.600,1,0.294,1.847,2.675,0
301,33.3,68.1,0.600,1,0.323,1.824,2.718,0
302,31.8,65.3,0.600,1,0.311,1.801,2.759,0
303,30.9,62.4,0.600,1,0.303,1.773,2.797,0
304,31.7,59.5,0.600,1,0.295,1.735,2.836,0
305,32.6,56.7,0.600,1,0.294,1.695,2.876,0
306,33.4,53.9,0.600,1,0.300,1.650,2.915,0
307,34.3,51.0,0.600,1,0.287,1.601,2.951,0
308,35.3,48.2,0.600,1,0.282,1.549,2.983,0
309,36.3,45.2,0.600,1,0.393,1.496,3.013,0
310,37.4,42.3,0.600,1,0.335,1.442,3.037,0
311,38.7,39.1,0.600,1,0.322,1.393,3.052,0
312,40.3,35.8,0.600,0,0.313,1.355,3.058,0
313,42.0,32.4,0.600,0,0.305,1.330,3.059,0
314,43.9,29.1,0.600,0,0.297,1.319,3.054,0
315,45.6,25.7,0.600,0,0.298,1.322,3.044,0
316,47.2,22.3,0.600,0,0.310,1.337,3.028,0
317,48.7,19.2,0.480,0,0.649,1.365,3.010,0
318,49.6,15.7,0.450,0,0.684,1.400,2.981,0
319,50.0,11.9,0.570,0,0.470,1.436,2.935,0
320,49.8,7.6,0.600,0,0.399,1.456,2.868,0
321,48.7,3.1,0.600,0,0.342,1.431,2.789,0
322,47.9,-0.8,0.600,0,0.341,1.412,2.715,0
323,47.0,-4.5,0.600,0,0.310,1.411,2.644,0
324,46.1,-7.9,0.600,0,0.299,1.401,2.572,0
325,45.1,-11.3,0.600,0,0.305,1.404,2.500,0
326,44.0,-14.9,0.600,0,0.286,1.395,2.434,0
327,42.6,-18.6,0.507,0,0.313,1.397,2.375,0
328,41.4,-22.5,0.387,0,0.341,1.387,2.323,0
329,40.2,-26.5,0.507,0,-0.369,1.375,2.275,0
330,38.6,-30.6,0.600,0,0.256,1.369,2.230,0
331,37.3,-34.7,0.600,0,0.268,1.355,2.190,0
332,34.6,-38.8,0.600,1,0.283,1.364,2.155,0
333,31.2,-43.1,0.600,1,0.275,1.392,2.120,0
334,27.8,-47.5,0.600,1,0.265,1.416,2.081,0
335,24.0,-49.8,0.480,1,0.293,1.435,2.064,0
336,20.2,-52.0,0.360,1,0.295,1.450,2.048,0
337,16.4,-54.2,0.240,1,0.274,1.459,2.033,0
338,14.2,-56.4,0.120,1,0.283,1.445,2.018,0
339,13.1,-58.4,0.053,1,-0.338,1.420,2.005,0
340,12.1,-60.2,0.141,1,-0.301,1.396,1.992,0
341,11.3,-61.7,0.140,1,-0.328,1.376,1.982,0
342,11.0,-62.2,0.121,1,-0.360,1.370,1.979,0
343,11.4,-61.4,0.120,1,-0.391,1.381,1.984,0
344,12.2,-59.8,0.142,1,-0.401,1.403,1.995,0
345,13.3,-57.8,0.262,1,-0.373,1.429,2.009,0
346,14.7,-55.6,0.325,1,-0.408,1.455,2.024,0
347,15.9,-53.5,0.401,1,-0.376,1.478,2.038,0
348,17.1,-51.6,0.327,1,-0.290,1.500,2.052,0
349,17.7,-50.4,0.263,1,-0.277,1.518,2.064,0
350,17.8,-49.7,0.303,1,-0.255,1.533,2.074,0
351,17.3,-49.8,0.284,1,-0.300,1.546,2.082,0
352,16.4,-50.1,0.307,1,-0.265,1.557,2.072,0
353,14.9,-50.5,0.385,1,-0.291,1.571,2.029,0
354,12.9,-51.0,0.380,1,-0.317,1.587,1.990,0
355,10.4,-51.8,0.394,1,-0.307,1.607,1.958,0
356,7.7,-52.7,0.274,1,0.302,1.630,1.933,0
357,4.8,-53.4,0.154,1,0.320,1.654,1.915,0
358,2.6,-53.6,0.034,1,0.334,1.671,1.900,0
359,1.7,-52.6,0.154,1,0.104,1.675,1.884,0
360,2.2,-50.7,0.034,1,-0.268,1.665,1.867,0
361,3.2,-48.3,0.053,1,-0.031,1.650,1.854,0
362,4.2,-45.6,-0.026,1,-0.063,1.646,1.855,0
363,4.1,-43.9,-0.061,1,-0.159,1.646,1.868,0
364,3.9,-42.4,-0.160,1,-0.030,1.648,1.889,0
365,3.5,-41.2,-0.202,1,0.002,1.652,1.919,0
366,3.2,-40.0,-0.265,1,0.050,1.653,1.954,0
367,3.4,-38.6,-0.272,1,0.044,1.652,1.993,0
368,3.8,-37.1,-0.152,1,0.330,1.650,2.035,0
369,3.9,-35.6,-0.089,1,-0.033,1.654,2.077,0
370,4.6,-34.0,-0.094,1,-0.330,1.646,2.115,0
371,5.5,-32.2,-0.083,1,-0.298,1.634,2.148,0
372,7.7,-29.3,-0.126,1,-0.354,1.618,2.179,0
373,8.9,-27.0,-0.246,1,0.279,1.616,2.222,0
374,9.4,-25.3,-0.239,1,0.286,1.625,2.272,0
375,9.1,-24.5,-0.258,1,0.266,1.631,2.319,0
376,9.4,-23.2,-0.355,1,-0.232,1.629,2.358,0
377,10.4,-21.3,-0.461,1,-0.100,1.620,2.389,0
378,11.7,-19.0,-0.466,1,0.233,1.613,2.422,0
379,12.3,-17.4,-0.346,1,-0.336,1.613,2.461,0
380,12.6,-16.1,-0.226,1,-0.253,1.611,2.497,0
381,13.3,-14.4,-0.106,1,-0.238,1.606,2.529,0
382,13.4,-13.3,-0.085,0,0.022,1.607,2.566,0
383,12.2,-13.3,-0.086,1,-0.052,1.618,2.612,0
384,11.6,-12.8,0.004,1,-0.293,1.624,2.653,0
385,11.5,-11.9,-0.106,1,-0.203,1.627,2.689,0
386,11.3,-11.0,-0.130,0,0.289,1.635,2.730,0
387,11.0,-10.1,-0.066,0,0.194,1.647,2.772,0
388,10.8,-9.3,0.054,0,0.275,1.650,2.807,0
389,11.0,-8.1,0.174,0,0.103,1.571,2.828,0
390,11.4,-6.8,0.127,0,-0.046,1.543,2.837,0
391,11.8,-5.6,0.167,0,-0.000,1.530,2.847,0
392,11.8,-4.5,0.150,0,0.063,1.528,2.868,0
393,11.8,-3.4,0.086,0,-0.059,1.528,2.889,0
394,11.8,-2.3,0.124,0,-0.084,1.528,2.909,0
395,11.7,-1.3,0.161,0,-0.019,1.529,2.929,0
396,11.6,-0.3,0.281,0,0.321,1.531,2.948,0
397,11.6,0.7,0.242,0,0.309,1.530,2.965,0
398,11.6,1.8,0.122,0,0.298,1.526,2.976,0
399,11.4,2.7,0.012,0,0.006,1.512,2.975,0
400,11.4,3.6,0.091,0,-0.334,1.495,2.971,0
401,11.3,4.5,0.193,0,-0.351,1.480,2.968,0
402,11.0,5.3,0.313,0,-0.335,1.476,2.974,0
403,10.6,6.1,0.433,0,-0.341,1.485,2.992,0
404,10.3,6.9,0.553,0,0.112,1.501,3.016,0
405,9.6,7.4,0.563,0,0.138,1.518,3.039,0
406,8.1,7.1,0.600,0,0.270,1.526,3.051,0
407,6.9,7.0,0.597,1,0.272,1.526,3.054,0
408,5.6,6.8,0.546,1,0.192,1.516,3.047,0
409,3.6,6.4,0.426,1,-0.335,1.501,3.035,0
410,-1.3,5.5,0.306,1,-0.339,1.477,3.023,0
411,-6.6,4.4,0.186,0,-0.335,1.453,3.010,0
412,-10.8,4.2,0.066,0,-0.315,1.434,3.000,0
413,-14.0,5.2,-0.054,0,-0.300,1.428,2.995,0
414,-17.0,6.2,-0.131,0,-0.289,1.431,2.990,0
415,-20.6,6.5,-0.141,0,0.228,1.439,2.982,0
416,-24.7,6.2,-0.214,0,-0.070,1.451,2.970,0
417,-28.9,5.8,-0.185,0,-0.310,1.462,2.949,0
418,-32.7,5.9,-0.269,0,-0.150,1.472,2.919,0
419,-36.3,5.8,-0.149,0,0.785,1.490,2.890,0
420,-40.0,5.6,-0.029,0,0.503,1.511,2.858,0
421,-43.4,5.6,0.091,0,0.379,1.533,2.818,0
422,-46.3,6.3,0.211,0,0.307,1.551,2.767,0
423,-48.9,7.5,0.331,0,0.282,1.565,2.700,0
424,-51.4,8.8,0.451,0,0.281,1.581,2.629,0
425,-53.9,9.7,0.571,0,0.264,1.604,2.560,0
426,-57.6,9.4,0.600,0,-0.276,1.632,2.490,0
427,-62.2,7.8,0.600,0,-0.193,1.665,2.422,0
428,-66.7,6.1,0.600,0,-0.215,1.704,2.358,0
429,-70.3,4.8,0.600,0,0.269,1.749,2.301,0
430,-73.1,3.8,0.480,0,0.288,1.798,2.250,0
431,-76.5,2.2,0.360,0,0.255,1.848,2.254,0
432,-80.2,0.4,0.240,0,0.240,1.899,2.253,0
433,-84.0,-1.4,0.120,0,0.300,1.951,2.245,0
434,-87.9,-3.3,0.000,0,0.280,2.005,2.231,0
435,-91.8,-5.2,-0.120,0,0.286,2.062,2.214,0
436,-95.2,-7.3,-0.240,0,0.285,2.102,2.197,0
437,-97.5,-9.1,-0.360,0,0.281,2.104,2.180,0
438,-99.5,-10.8,-0.480,0,0.264,2.106,2.163,0
439,-101.3,-12.1,-0.360,0,0.129,2.110,2.144,0
440,-102.7,-13.1,-0.240,0,-0.051,2.114,2.126,0
441,-103.8,-13.9,-0.287,0,0.290,2.117,2.112,0
442,-104.0,-14.1,-0.407,0,0.321,2.118,2.109,0
443,-104.4,-14.4,-0.527,0,0.328,2.119,2.103,0
444,-105.6,-15.3,-0.600,0,0.316,2.124,2.085,0
445,-107.0,-16.2,-0.600,0,0.302,2.131,2.062,0
446,-108.0,-16.8,-0.600,0,0.316,2.139,2.037,0
447,-108.9,-17.1,-0.600,0,0.331,2.147,2.013,0
448,-109.6,-17.4,-0.600,0,0.414,2.156,1.987,0
449,-110.4,-17.7,-0.600,0,0.350,2.166,1.958,0
450,-111.1,-17.9,-0.600,0,0.558,2.178,1.925,0
