step,bear_target,bear_other,w_cmd,on_target,v_cmd,dist_target,dist_other,estop
202,-46.9,-11.6,-0.600,0,0.750,3.707,4.589,0
203,-45.5,-9.8,-0.600,0,0.750,3.740,4.465,0
204,-45.2,-9.2,-0.600,0,0.750,3.775,4.347,0
205,-44.5,-8.1,-0.600,0,0.750,3.803,4.219,0
206,-43.8,-7.1,-0.600,0,0.750,3.831,4.090,0
207,-42.8,-5.8,-0.600,0,0.750,3.857,3.959,0
208,-41.9,-4.6,-0.600,0,0.750,3.882,3.826,0
209,-40.9,-3.3,-0.600,0,0.750,3.906,3.694,0
210,-39.7,-1.9,-0.600,0,0.750,3.929,3.561,0
211,-38.6,-0.6,-0.600,0,0.709,3.951,3.429,0
212,-37.5,0.6,-0.600,0,0.512,3.973,3.298,0
213,-36.1,2.0,-0.600,0,0.456,3.996,3.171,0
214,-34.5,3.5,-0.600,0,0.434,4.026,3.056,0
215,-33.0,4.7,-0.600,0,0.392,4.066,2.954,0
216,-31.5,5.8,-0.600,0,0.750,4.109,2.860,0
217,-30.0,6.8,-0.600,0,0.750,4.154,2.770,0
218,-28.2,8.0,-0.600,0,0.750,4.191,2.675,0
219,-26.4,9.4,-0.480,0,0.265,4.215,2.568,0
220,-24.3,10.9,-0.360,0,0.323,4.231,2.459,0
221,-22.3,12.2,-0.240,0,0.460,4.247,2.358,0
222,-20.7,12.8,-0.270,0,0.714,4.274,2.275,0
223,-19.5,13.0,-0.207,0,0.589,4.255,2.204,0
224,-18.4,12.9,-0.209,0,0.628,4.203,2.129,0
225,-17.5,12.7,-0.089,0,0.638,4.148,2.052,0
226,-16.6,13.9,-0.206,0,0.725,4.090,1.990,0
227,-15.9,15.3,-0.150,0,0.652,4.030,1.929,0
228,-15.1,16.9,-0.122,1,0.395,3.965,1.864,0
229,-14.4,18.5,-0.242,1,0.581,3.901,1.801,0
230,-13.6,19.6,-0.362,1,0.418,3.849,1.745,0
231,-13.0,18.5,-0.482,1,0.581,3.804,1.668,0
232,-12.4,17.2,-0.600,1,0.381,3.762,1.593,0
233,-11.5,16.0,-0.600,1,0.374,3.713,1.519,0
234,-10.4,14.6,-0.600,1,0.325,3.669,1.456,0
235,-9.3,13.1,-0.600,1,0.319,3.631,1.406,0
236,-8.1,11.4,-0.600,1,0.464,3.598,1.367,0
237,-6.8,9.5,-0.600,1,0.392,3.565,1.334,0
238,-5.5,7.7,-0.600,1,0.606,3.527,1.301,0
239,-4.1,5.9,-0.600,1,0.350,3.488,1.272,0
240,-2.5,4.1,-0.600,1,0.339,3.441,1.240,0
241,0.2,2.5,-0.600,1,0.331,3.392,1.209,0
242,2.9,0.7,-0.600,0,0.308,3.349,1.193,0
243,5.4,-1.4,-0.600,0,0.305,3.309,1.187,0
244,7.8,-3.7,-0.600,0,-0.213,3.267,1.188,0
245,10.2,-5.9,-0.600,0,0.236,3.222,1.193,0
246,12.4,-8.2,-0.600,0,0.297,3.181,1.210,0
247,14.4,-10.7,-0.600,0,0.292,3.136,1.228,0
248,16.7,-12.9,-0.600,0,0.292,3.082,1.243,0
249,19.0,-15.0,-0.480,0,0.093,3.023,1.258,0
250,21.5,-16.9,-0.360,0,-0.018,2.959,1.274,0
251,23.7,-19.0,-0.240,0,-0.344,2.897,1.296,0
252,25.3,-21.3,-0.120,0,-0.256,2.846,1.330,0
253,25.9,-24.1,-0.077,0,0.175,2.810,1.379,0
254,25.7,-27.4,-0.119,1,0.148,2.781,1.435,0
255,25.6,-30.7,-0.037,1,0.252,2.746,1.484,0
256,26.3,-33.4,0.005,1,0.274,2.698,1.519,0
257,27.9,-35.7,-0.023,1,0.188,2.636,1.544,0
258,29.7,-37.7,0.057,1,0.130,2.569,1.565,0
259,31.3,-39.9,0.177,1,0.355,2.503,1.589,0
260,32.6,-42.1,0.297,1,0.328,2.442,1.617,0
261,33.9,-44.6,0.417,1,0.314,2.380,1.644,0
262,35.4,-47.2,0.530,1,0.287,2.314,1.665,0
263,37.0,-50.0,0.527,1,0.285,2.249,1.685,0
264,38.5,-53.1,0.449,1,0.268,2.188,1.708,0
265,40.1,-56.1,0.334,1,0.247,2.132,1.732,0
266,41.8,-59.1,0.454,1,-0.307,2.080,1.759,0
267,43.5,-62.0,0.574,1,-0.187,2.033,1.788,0
268,45.1,-64.7,0.600,1,-0.276,1.997,1.820,0
269,46.4,-66.9,0.480,1,0.295,1.976,1.855,0
270,47.4,-68.8,0.360,1,0.324,1.965,1.890,0
271,48.5,-70.4,0.240,1,0.450,1.957,1.920,0
272,49.9,-72.4,0.120,1,0.653,1.941,1.940,0
273,51.4,-75.1,0.000,1,0.602,1.916,1.950,0
274,53.0,-78.9,-0.120,1,0.421,1.882,1.951,0
275,55.0,-83.3,-0.240,1,0.469,1.842,1.948,0
276,57.2,-87.6,-0.360,1,0.518,1.806,1.945,0
277,59.7,-91.9,-0.480,1,0.541,1.776,1.943,0
278,62.5,-96.0,-0.600,1,0.421,1.749,1.948,0
279,65.7,-99.9,-0.600,1,0.371,1.727,1.962,0
280,69.2,-103.3,-0.600,1,0.314,1.713,1.983,0
281,72.7,-106.2,-0.600,1,0.320,1.705,2.010,0
282,76.0,-108.8,-0.600,1,0.298,1.704,2.041,0
283,79.3,-111.3,-0.600,1,0.295,1.705,2.077,0
284,82.6,-113.7,-0.600,1,0.298,1.710,2.117,0
285,85.9,-115.8,-0.600,1,0.291,1.718,2.161,0
286,89.3,-117.8,-0.600,1,0.299,1.727,2.209,0
287,92.7,-119.6,-0.600,1,0.331,1.739,2.262,0
288,96.2,-121.2,-0.600,1,0.340,1.753,2.318,0
289,99.8,-122.6,-0.600,1,0.297,1.769,2.378,0
290,103.5,-123.9,-0.600,1,0.312,1.788,2.443,0
291,107.1,-125.1,-0.600,1,0.288,1.808,2.510,0
292,110.6,-126.2,-0.600,1,0.281,1.829,2.578,0
293,114.1,-127.0,-0.600,1,0.294,1.850,2.648,0
294,117.5,-127.8,-0.600,1,0.298,1.873,2.720,0
295,121.4,-127.9,-0.600,1,0.299,1.895,2.793,0
296,125.3,-127.9,-0.600,1,0.325,1.920,2.869,0
297,129.1,-128.0,-0.600,0,0.320,1.945,2.946,0
298,132.9,-127.9,-0.600,0,0.356,1.972,3.026,0
299,136.7,-127.8,-0.600,0,0.328,2.000,3.107,0
300,140.6,-127.5,-0.600,0,0.339,2.029,3.191,0
301,144.4,-126.3,-0.600,0,0.351,2.058,3.210,0
302,148.1,-125.1,-0.600,0,0.374,2.087,3.229,0
303,151.8,-123.9,-0.600,0,0.362,2.116,3.248,0
304,155.5,-122.7,-0.600,0,0.639,2.145,3.267,0
305,159.1,-121.5,-0.600,0,0.686,2.175,3.286,0
306,162.8,-120.4,-0.600,0,0.621,2.212,3.309,0
307,166.7,-119.1,-0.600,0,0.447,2.260,3.337,0
308,170.5,-117.9,-0.600,0,0.456,2.308,3.365,0
309,174.1,-116.6,-0.600,0,0.328,2.346,3.389,0
310,177.4,-115.4,-0.600,0,0.328,2.377,3.409,0
311,-179.5,-114.2,-0.600,0,0.335,2.401,3.426,0
312,-176.6,-113.1,-0.600,0,0.326,2.417,3.440,0
313,-173.8,-112.0,-0.600,0,0.332,2.430,3.453,0
314,-171.0,-110.9,-0.600,0,0.325,2.441,3.464,0
315,-168.8,-109.8,-0.600,0,0.338,2.457,3.475,0
316,-167.2,-109.6,-0.600,0,0.344,2.488,3.486,0
317,-165.6,-109.8,-0.600,0,0.370,2.520,3.491,0
318,-164.1,-110.0,-0.600,0,0.353,2.552,3.490,0
319,-162.5,-110.1,-0.600,0,0.337,2.586,3.484,0
320,-160.9,-110.2,-0.600,0,0.328,2.618,3.472,0
321,-159.5,-110.4,-0.600,0,0.322,2.647,3.452,0
322,-158.1,-110.6,-0.600,0,0.313,2.676,3.427,0
323,-156.7,-110.7,-0.600,0,0.318,2.705,3.396,0
324,-155.3,-110.8,-0.600,0,0.314,2.733,3.360,0
325,-153.9,-110.8,-0.600,0,0.316,2.761,3.318,0
326,-152.4,-110.7,-0.600,0,0.314,2.788,3.271,0
327,-151.0,-110.5,-0.600,0,0.315,2.815,3.219,0
328,-149.5,-110.3,-0.600,0,0.326,2.842,3.162,0
329,-148.0,-110.0,-0.600,0,0.327,2.868,3.101,0
330,-146.5,-109.5,-0.600,0,0.314,2.894,3.036,0
331,-145.1,-109.0,-0.600,0,0.308,2.920,2.968,0
332,-143.5,-108.3,-0.600,0,0.311,2.944,2.896,0
333,-142.1,-107.5,-0.600,0,0.306,2.968,2.821,0
334,-140.6,-106.7,-0.600,0,0.313,2.990,2.743,0
335,-139.3,-105.8,-0.600,0,0.306,3.013,2.664,0
336,-137.9,-104.9,-0.600,0,0.310,3.035,2.584,0
337,-135.4,-104.1,-0.600,0,0.310,3.079,2.505,0
338,-132.7,-103.2,-0.600,0,0.305,3.135,2.424,0
339,-130.1,-102.4,-0.600,0,0.311,3.199,2.344,0
340,-127.6,-101.7,-0.600,0,0.319,3.269,2.263,0
341,-125.2,-101.2,-0.600,0,0.299,3.344,2.183,0
342,-122.9,-100.9,-0.600,0,0.314,3.418,2.105,0
343,-120.4,-100.8,-0.600,0,0.305,3.492,2.029,0
344,-117.9,-101.0,-0.600,0,0.313,3.565,1.958,0
345,-115.5,-101.5,-0.600,0,0.308,3.637,1.894,0
346,-113.1,-102.4,-0.600,0,0.312,3.709,1.837,0
347,-110.7,-103.6,-0.600,0,0.317,3.781,1.792,0
348,-108.3,-105.0,-0.600,0,0.320,3.851,1.759,0
349,-105.9,-106.8,-0.600,1,0.282,3.921,1.741,0
350,-103.5,-108.6,-0.600,1,0.291,3.990,1.739,0
351,-101.2,-110.5,-0.600,1,-0.199,4.058,1.751,0
352,-98.9,-112.2,-0.600,1,0.289,4.124,1.779,0
353,-96.8,-113.8,-0.600,1,0.285,4.190,1.819,0
354,-94.8,-115.2,-0.600,1,0.280,4.254,1.870,0
355,-92.6,-116.4,-0.600,1,0.284,4.319,1.927,0
356,-90.2,-117.2,-0.600,1,0.276,4.383,1.990,0
357,-87.8,-117.8,-0.600,1,0.282,4.447,2.055,0
358,-85.4,-118.2,-0.600,1,0.287,4.509,2.125,0
359,-82.9,-118.4,-0.600,1,0.324,4.571,2.197,0
360,-80.5,-118.5,-0.600,1,0.321,4.631,2.272,0
361,-78.1,-118.5,-0.600,1,0.328,4.691,2.350,0
362,-75.6,-118.3,-0.600,1,0.319,4.749,2.430,0
363,-73.2,-118.1,-0.600,1,0.317,4.806,2.513,0
364,-70.7,-117.7,-0.600,1,0.310,4.862,2.598,0
365,-68.3,-117.2,-0.600,1,0.311,4.917,2.683,0
366,-65.9,-116.7,-0.600,1,0.309,4.971,2.770,0
367,-63.4,-116.0,-0.600,1,0.308,5.025,2.857,0
368,-60.9,-115.2,-0.600,1,0.302,5.077,2.946,0
369,-58.6,-114.5,-0.600,1,0.281,5.129,3.035,0
370,-56.7,-113.7,-0.600,1,0.286,5.125,3.123,0
371,-56.0,-113.8,-0.600,1,0.277,5.114,3.210,0
372,-55.5,-114.1,-0.600,1,0.315,5.106,3.295,0
373,-55.0,-114.3,-0.600,1,0.388,5.097,3.380,0
374,-54.2,-114.3,-0.600,1,0.366,5.085,3.469,0
375,-53.0,-113.8,-0.600,1,0.370,5.066,3.562,0
376,-51.5,-113.0,-0.600,1,0.729,5.046,3.657,0
377,-50.0,-112.2,-0.600,1,0.750,5.023,3.753,0
378,-48.4,-111.3,-0.600,1,0.750,4.992,3.852,0
379,-47.1,-110.7,-0.600,1,0.340,4.953,3.955,0
380,-47.4,-111.9,-0.600,1,0.605,4.904,4.044,0
381,-46.8,-111.9,-0.600,1,0.348,4.857,4.151,0
382,-45.5,-111.3,-0.600,1,0.341,4.817,4.257,0
383,-44.3,-110.6,-0.600,1,0.349,4.781,4.360,0
384,-43.0,-109.6,-0.600,1,0.750,4.752,4.459,0
385,-42.3,-109.3,-0.600,1,0.381,4.729,4.554,0
386,-42.4,-109.9,-0.600,1,0.377,4.706,4.645,0
387,-41.4,-109.5,-0.600,1,0.452,4.659,4.741,0
388,-39.9,-108.9,-0.600,1,0.339,4.591,4.838,0
389,-38.3,-108.1,-0.600,1,0.282,4.514,4.936,0
390,-36.7,-107.3,-0.600,1,0.266,4.435,5.034,0
391,-35.1,-106.4,-0.600,1,0.274,4.355,5.130,0
392,-33.7,-105.5,-0.600,1,0.304,4.275,5.181,0
393,-32.5,-104.6,-0.600,1,0.295,4.194,5.187,0
394,-31.2,-103.6,-0.600,1,0.538,4.109,5.194,0
395,-29.9,-102.5,-0.600,1,0.492,4.022,5.201,0
396,-28.6,-101.3,-0.600,1,0.359,3.927,5.208,0
397,-27.1,-99.9,-0.600,1,0.392,3.826,5.216,0
398,-25.6,-98.5,-0.600,1,0.316,3.729,5.223,0
399,-24.1,-97.0,-0.480,1,0.828,3.634,5.227,0
400,-22.6,-95.6,-0.422,1,0.727,3.542,5.231,0
401,-21.3,-94.3,-0.393,1,0.777,3.448,5.234,0
402,-19.9,-93.0,-0.422,1,0.781,3.341,5.237,0
403,-18.4,-91.6,-0.441,1,0.737,3.219,5.239,0
404,-17.0,-90.5,-0.450,1,0.697,3.088,5.240,0
405,-15.7,-89.3,-0.387,1,0.716,2.958,5.240,0
406,-14.4,-88.3,-0.365,1,0.774,2.828,5.238,0
407,-13.4,-87.5,-0.358,1,0.566,2.698,5.235,0
408,-12.4,-86.7,-0.308,1,0.552,2.565,5.231,0
409,-11.7,-86.0,-0.428,1,0.325,2.440,5.227,0
410,-11.5,-85.5,-0.538,1,0.333,2.327,5.222,0
411,-11.2,-84.8,-0.542,1,0.320,2.222,5.218,0
412,-11.3,-84.1,-0.476,1,0.306,2.135,5.214,0
413,-11.6,-83.4,-0.443,1,0.259,2.059,5.211,0
414,-12.3,-82.8,-0.473,1,0.251,1.990,5.207,0
415,-13.0,-82.2,-0.353,1,0.194,1.930,5.204,0
416,-14.0,-81.6,-0.337,1,0.201,1.877,5.200,0
417,-15.2,-81.2,-0.345,1,-0.183,1.832,5.197,0
418,-16.7,-80.8,-0.257,1,-0.125,1.793,5.194,0
419,-18.2,-80.4,-0.377,1,0.328,1.767,5.193,0
420,-20.2,-80.9,-0.497,1,0.299,1.756,5.183,0
421,-22.3,-81.7,-0.600,1,0.315,1.748,5.163,0
422,-24.1,-82.1,-0.600,1,0.307,1.732,5.136,0
423,-25.6,-82.1,-0.600,1,0.312,1.706,5.102,0
424,-27.0,-81.9,-0.600,1,0.288,1.678,5.062,0
425,-28.2,-81.4,-0.598,1,0.293,1.655,5.017,0
426,-29.4,-80.9,-0.600,1,0.285,1.635,4.967,0
427,-30.7,-80.3,-0.600,1,0.320,1.620,4.912,0
428,-31.8,-79.5,-0.600,1,0.308,1.608,4.854,0
