step,bear_target,bear_other,w_cmd,on_target,v_cmd,dist_target,dist_other,estop
39,-2.4,18.1,-0.295,1,0.122,1.641,4.131,0
40,-4.6,18.8,-0.195,1,0.127,1.624,4.119,0
41,-6.7,19.6,-0.309,1,0.089,1.608,4.108,0
42,-8.7,20.4,-0.326,1,0.105,1.604,4.106,0
43,-10.7,21.3,-0.350,1,0.138,1.606,4.110,0
44,-12.6,22.1,-0.470,1,0.390,1.610,4.115,0
45,-14.5,23.0,-0.590,1,0.367,1.613,4.118,0
46,-16.3,24.2,-0.599,1,0.348,1.608,4.112,0
47,-17.9,25.7,-0.518,1,0.350,1.597,4.100,0
48,-19.5,27.4,-0.398,1,0.340,1.587,4.087,0
49,-21.0,29.1,-0.370,1,0.296,1.579,4.075,0
50,-22.5,30.9,-0.490,1,0.199,1.573,4.065,0
51,-23.8,32.7,-0.599,1,0.232,1.572,4.059,0
52,-25.1,34.5,-0.600,1,0.270,1.579,4.059,0
53,-26.2,36.4,-0.600,1,0.288,1.587,4.060,0
54,-27.1,38.4,-0.600,1,0.402,1.595,4.062,0
55,-27.9,40.8,-0.480,1,0.529,1.601,4.062,0
56,-28.7,43.3,-0.360,1,0.400,1.602,4.059,0
57,-29.4,46.1,-0.240,1,0.395,1.597,4.051,0
58,-30.1,48.8,-0.120,1,0.339,1.596,4.048,0
59,-30.5,51.2,-0.240,1,0.087,1.587,4.048,0
60,-31.8,53.3,-0.360,1,0.100,1.591,4.054,0
61,-33.0,55.3,-0.480,1,0.106,1.597,4.065,0
62,-34.3,57.0,-0.548,1,0.119,1.610,4.083,0
63,-35.6,58.5,-0.537,1,0.228,1.623,4.105,0
64,-37.1,59.9,-0.463,1,0.214,1.633,4.128,0
65,-38.6,61.6,-0.487,1,0.193,1.636,4.149,0
66,-40.0,63.3,-0.596,1,-0.329,1.634,4.170,0
67,-41.4,65.2,-0.595,1,-0.321,1.630,4.194,0
68,-42.6,66.8,-0.600,1,-0.353,1.629,4.221,0
69,-44.0,67.9,-0.600,1,-0.294,1.635,4.256,0
70,-45.3,68.5,-0.600,1,-0.331,1.648,4.295,0
71,-47.0,68.6,-0.600,1,-0.288,1.663,4.334,0
72,-48.6,68.9,-0.600,1,-0.355,1.677,4.373,0
73,-48.8,70.5,-0.600,1,-0.353,1.693,4.412,0
74,-47.6,73.6,-0.600,1,-0.363,1.711,4.450,0
75,-45.4,77.5,-0.600,1,-0.339,1.731,4.489,0
76,-42.7,81.8,-0.600,1,-0.319,1.756,4.526,0
77,-39.9,86.2,-0.600,1,-0.371,1.783,4.562,0
78,-37.2,90.5,-0.600,1,-0.345,1.813,4.597,0
79,-34.5,94.7,-0.600,1,0.319,1.845,4.630,0
80,-31.9,98.8,-0.600,1,0.262,1.880,4.662,0
81,-29.6,102.6,-0.600,1,0.303,1.914,4.692,0
82,-28.8,105.2,-0.600,1,0.295,1.940,4.725,0
83,-29.8,106.4,-0.600,1,0.301,1.957,4.761,0
84,-31.4,107.1,-0.600,1,0.298,1.966,4.800,0
85,-32.4,108.3,-0.600,1,0.307,1.975,4.823,0
86,-32.3,110.3,-0.600,1,-0.309,1.986,4.828,0
87,-31.1,113.4,-0.600,1,-0.317,1.997,4.834,0
88,-29.8,116.5,-0.600,1,-0.334,2.013,4.839,0
89,-29.0,118.8,-0.600,1,0.309,2.037,4.841,0
90,-28.4,120.5,-0.600,1,0.306,2.074,4.837,0
91,-27.8,122.2,-0.600,1,0.317,2.114,4.831,0
92,-27.4,123.9,-0.600,1,0.298,2.147,4.830,0
93,-26.9,125.7,-0.600,1,0.244,2.175,4.833,0
94,-26.3,127.8,-0.600,1,0.293,2.197,4.840,0
95,-24.9,130.6,-0.600,1,0.292,2.220,4.849,0
96,-23.1,133.9,-0.600,1,0.301,2.240,4.860,0
97,-21.1,137.3,-0.600,1,0.296,2.258,4.874,0
98,-18.9,141.0,-0.600,1,0.201,2.275,4.891,0
99,-16.8,144.5,-0.480,1,0.284,2.292,4.909,0
100,-15.0,147.6,-0.360,1,0.280,2.312,4.926,0
101,-13.4,150.8,-0.271,1,0.274,2.332,4.951,0
102,-11.9,154.3,-0.216,1,0.257,2.351,4.985,0
103,-10.7,157.5,-0.199,1,0.262,2.371,5.013,0
104,-9.7,160.5,-0.187,1,0.255,2.393,5.035,0
105,-8.8,163.3,-0.174,1,0.323,2.414,5.051,0
106,-8.1,165.9,-0.145,1,0.295,2.435,5.061,0
107,-7.4,168.5,-0.144,1,0.290,2.454,5.067,0
108,-6.7,170.9,-0.140,1,0.312,2.473,5.067,0
109,-6.3,173.0,-0.074,1,0.531,2.493,5.061,0
110,-5.9,175.0,-0.178,1,0.505,2.512,5.051,0
111,-5.5,176.9,-0.203,1,0.384,2.527,5.039,0
112,-5.1,179.0,-0.287,1,0.384,2.533,5.034,0
113,-4.6,-179.1,-0.272,1,0.263,2.541,5.029,0
114,-4.3,-177.3,-0.316,1,0.255,2.553,5.022,0
115,-4.1,-175.6,-0.299,1,0.228,2.572,5.008,0
116,-4.0,-174.1,-0.286,1,0.286,2.596,4.991,0
117,-4.1,-172.8,-0.314,1,0.262,2.622,4.972,0
118,-4.1,-171.4,-0.372,1,0.263,2.646,4.956,0
119,-4.1,-170.1,-0.252,1,0.510,2.672,4.941,0
120,-4.1,-168.7,-0.156,1,0.477,2.697,4.926,0
121,-4.1,-167.4,-0.182,1,0.619,2.719,4.916,0
122,-4.1,-166.1,-0.157,1,0.505,2.730,4.917,0
123,-4.1,-164.8,-0.181,1,0.456,2.729,4.931,0
124,-4.0,-163.5,-0.148,1,0.450,2.730,4.943,0
125,-4.1,-162.3,-0.190,1,0.520,2.736,4.952,0
126,-4.2,-161.2,-0.185,1,0.626,2.744,4.960,0
127,-4.4,-160.2,-0.179,1,0.610,2.747,4.973,0
128,-4.6,-159.3,-0.126,1,0.593,2.743,4.992,0
129,-4.6,-158.2,-0.246,1,0.540,2.738,5.014,0
130,-4.9,-157.3,-0.366,1,0.511,2.736,5.033,0
131,-5.1,-156.4,-0.362,1,0.421,2.736,5.052,0
132,-5.4,-155.6,-0.352,1,0.379,2.739,5.068,0
133,-5.5,-154.6,-0.380,1,0.358,2.748,5.078,0
134,-5.7,-153.6,-0.313,1,0.447,2.763,5.085,0
135,-5.8,-152.7,-0.306,1,0.585,2.780,5.090,0
136,-6.7,-152.4,-0.249,1,0.502,2.802,5.091,0
137,-7.3,-152.0,-0.188,1,0.514,2.814,5.102,0
138,-8.1,-151.7,-0.183,1,0.518,2.820,5.119,0
139,-8.7,-151.2,-0.303,1,0.740,2.827,5.137,0
140,-9.3,-150.8,-0.204,1,0.755,2.831,5.157,0
141,-10.2,-150.6,-0.170,1,0.708,2.832,5.182,0
142,-11.1,-150.5,-0.154,1,0.676,2.821,5.217,0
143,-11.8,-150.1,-0.150,1,0.657,2.808,5.255,0
144,-12.3,-149.6,-0.154,1,0.622,2.798,5.291,0
145,-12.6,-148.8,-0.220,1,0.607,2.789,5.326,0
146,-12.9,-148.1,-0.257,1,0.539,2.784,5.358,0
147,-13.1,-147.4,-0.242,1,0.502,2.782,5.389,0
148,-13.2,-146.4,-0.139,1,0.378,2.784,5.415,0
149,-13.2,-145.5,-0.259,1,0.752,2.791,5.438,0
150,-13.2,-144.5,-0.265,1,0.765,2.807,5.454,0
151,-13.2,-143.6,-0.262,1,0.735,2.821,5.471,0
152,-13.2,-142.6,-0.209,1,0.665,2.822,5.500,0
153,-13.0,-141.6,-0.122,1,0.634,2.795,5.536,0
154,-12.8,-140.7,-0.155,1,0.623,2.730,5.572,0
155,-12.5,-139.8,-0.134,1,0.623,2.668,5.606,0
156,-12.3,-138.9,-0.141,1,0.628,2.609,5.637,0
157,-12.0,-138.0,-0.156,1,0.624,2.549,5.669,0
158,-11.7,-137.0,-0.176,1,0.575,2.489,5.700,0
159,-11.3,-136.0,-0.296,1,0.521,2.429,5.731,0
160,-10.8,-134.9,-0.368,1,0.479,2.373,5.759,0
161,-10.4,-133.9,-0.328,1,0.458,2.319,5.785,0
162,-9.9,-132.8,-0.287,1,0.502,2.272,5.806,0
163,-9.2,-131.6,-0.284,1,0.486,2.227,5.825,0
164,-8.6,-130.3,-0.243,1,0.490,2.180,5.845,0
165,-8.2,-129.0,-0.241,1,0.437,2.151,5.866,0
166,-8.9,-127.8,-0.253,1,0.395,2.155,5.885,0
167,-9.8,-126.7,-0.222,1,0.382,2.160,5.902,0
168,-10.6,-125.5,-0.144,1,0.338,2.164,5.916,0
169,-11.6,-124.3,-0.264,1,0.278,2.167,5.929,0
170,-12.7,-123.1,-0.327,1,0.266,2.168,5.940,0
171,-13.8,-121.9,-0.270,1,0.266,2.169,5.950,0
172,-15.0,-120.6,-0.241,1,0.210,2.169,5.957,0
173,-16.2,-119.4,-0.183,1,0.219,2.165,5.964,0
174,-17.6,-118.2,-0.188,1,0.186,2.160,5.970,0
175,-19.0,-117.1,-0.215,1,0.127,2.151,5.976,0
176,-20.5,-116.0,-0.269,1,0.067,2.142,5.980,0
177,-22.1,-114.9,-0.320,1,0.144,2.138,5.984,0
178,-23.7,-113.9,-0.305,1,0.177,2.136,5.986,0
179,-25.3,-112.9,-0.425,1,0.324,2.126,5.990,0
180,-26.9,-111.8,-0.545,1,0.324,2.109,5.996,0
181,-28.4,-110.5,-0.568,1,0.326,2.083,6.004,0
182,-29.6,-109.0,-0.566,1,0.285,2.047,6.015,0
183,-30.7,-107.2,-0.592,1,0.315,2.010,6.027,0
184,-31.8,-105.5,-0.600,1,0.317,1.977,6.037,0
185,-32.7,-103.4,-0.600,1,0.312,1.947,6.048,0
186,-33.8,-101.4,-0.600,1,0.158,1.919,6.059,0
187,-34.7,-99.4,-0.600,1,0.281,1.896,6.069,0
188,-35.8,-97.4,-0.600,1,0.293,1.882,6.077,0
189,-36.9,-95.4,-0.600,1,0.316,1.869,6.086,0
190,-38.0,-93.4,-0.600,1,0.297,1.858,6.095,0
191,-38.9,-91.2,-0.600,1,0.298,1.850,6.103,0
192,-39.5,-88.7,-0.600,1,0.288,1.845,6.110,0
193,-40.5,-86.6,-0.600,1,-0.290,1.843,6.118,0
194,-41.2,-84.1,-0.600,1,-0.297,1.845,6.124,0
195,-42.1,-82.2,-0.600,1,-0.318,1.860,6.132,0
196,-43.2,-80.6,-0.600,1,-0.288,1.887,6.142,0
197,-44.5,-79.5,-0.600,1,-0.282,1.926,6.156,0
198,-46.3,-78.9,-0.600,1,-0.271,1.970,6.172,0
199,-47.8,-78.1,-0.600,1,0.322,2.014,6.188,0
200,-48.6,-76.6,-0.600,1,-0.296,2.057,6.206,0
201,-48.4,-74.3,-0.600,1,-0.305,2.102,6.225,0
202,-46.8,-70.5,-0.600,1,-0.304,2.150,6.246,0
203,-45.8,-67.4,-0.600,1,0.295,2.196,6.268,0
204,-45.6,-65.2,-0.600,1,0.285,2.245,6.291,0
205,-44.2,-61.7,-0.600,1,0.274,2.295,6.316,0
206,-43.8,-59.4,-0.600,1,-0.245,2.340,6.338,0
207,-44.4,-57.9,-0.600,1,-0.275,2.379,6.356,0
208,-44.4,-55.9,-0.600,1,0.294,2.423,6.377,0
209,-43.6,-53.3,-0.600,1,0.319,2.473,6.402,0
210,-42.8,-50.7,-0.600,1,0.309,2.521,6.426,0
211,-42.3,-48.4,-0.600,1,0.302,2.564,6.446,0
212,-41.5,-45.7,-0.600,1,0.304,2.603,6.462,0
213,-40.0,-42.4,-0.600,1,0.310,2.641,6.475,0
214,-38.0,-38.6,-0.600,1,0.312,2.677,6.486,0
215,-35.8,-34.6,-0.600,0,0.307,2.712,6.494,0
216,-33.8,-30.8,-0.600,0,0.299,2.746,6.502,0
217,-31.7,-27.1,-0.600,0,-0.285,2.779,6.508,0
218,-29.7,-23.4,-0.600,0,0.307,2.814,6.514,0
219,-28.0,-20.1,-0.600,0,0.372,2.853,6.526,0
220,-26.4,-17.0,-0.571,0,0.372,2.892,6.537,0
221,-24.6,-13.7,-0.528,0,0.423,2.925,6.541,0
222,-22.7,-10.1,-0.573,0,0.470,2.954,6.542,0
223,-20.6,-6.5,-0.557,0,0.581,2.980,6.538,0
224,-18.4,-2.8,-0.513,0,0.649,3.000,6.530,0
225,-16.1,1.0,-0.413,0,0.918,3.012,6.513,0
226,-13.9,4.7,-0.407,0,0.919,3.017,6.490,0
227,-12.0,8.3,-0.389,0,0.921,3.010,6.455,0
228,-10.2,11.7,-0.375,1,0.917,2.990,6.410,0
229,-8.7,14.8,-0.255,1,0.943,2.966,6.361,0
230,-7.5,17.7,-0.223,1,0.926,2.940,6.313,0
231,-6.5,20.3,-0.249,1,0.894,2.912,6.265,0
232,-5.8,22.7,-0.296,1,0.781,2.885,6.221,0
233,-5.3,24.8,-0.260,1,0.748,2.861,6.181,0
234,-4.9,26.9,-0.259,1,0.714,2.845,6.150,0
235,-4.5,28.9,-0.226,1,0.564,2.835,6.127,0
236,-4.1,30.7,-0.183,1,0.602,2.829,6.102,0
237,-3.8,31.9,-0.165,1,0.579,2.832,6.048,0
238,-3.6,32.9,-0.143,1,0.783,2.838,5.998,0
239,-3.5,33.9,-0.192,1,0.814,2.846,5.949,0
240,-3.3,35.0,-0.300,1,0.907,2.845,5.893,0
241,-3.0,36.2,-0.399,1,0.739,2.835,5.831,0
242,-2.7,37.6,-0.391,1,0.675,2.818,5.763,0
243,-2.1,39.1,-0.275,1,0.535,2.806,5.702,0
244,-1.5,40.7,-0.306,1,0.521,2.803,5.648,0
245,-1.2,41.7,-0.282,1,0.507,2.814,5.605,0
246,-1.0,42.7,-0.273,1,0.489,2.829,5.566,0
247,-0.7,43.7,-0.153,1,0.549,2.847,5.530,0
248,-0.3,44.9,-0.150,1,0.564,2.866,5.495,0
249,-0.1,45.8,-0.030,1,0.794,2.882,5.459,0
250,0.2,46.8,-0.031,1,0.729,2.897,5.422,0
251,0.1,47.6,-0.071,1,0.699,2.907,5.383,0
252,0.4,48.7,-0.021,1,0.630,2.897,5.339,0
253,0.4,49.2,-0.037,1,0.569,2.828,5.293,0
254,0.9,50.3,-0.071,1,0.639,2.764,5.252,0
255,1.3,51.1,-0.101,1,0.503,2.706,5.215,0
256,1.7,52.0,-0.096,1,0.476,2.646,5.178,0
257,2.5,53.2,-0.153,1,0.434,2.593,5.146,0
258,4.2,55.2,-0.082,1,0.391,2.553,5.121,0
259,4.1,56.1,-0.131,1,0.409,2.509,5.055,0
260,4.7,57.7,-0.028,1,0.428,2.469,4.987,0
261,5.3,59.2,0.092,1,0.414,2.430,4.915,0
262,5.8,60.6,0.092,1,0.418,2.390,4.839,0
263,6.3,61.9,0.043,1,0.410,2.349,4.760,0
264,6.8,63.1,0.120,1,0.421,2.310,4.678,0
265,7.2,64.3,0.157,1,0.447,2.270,4.594,0
266,7.6,65.3,0.203,1,0.462,2.230,4.508,0
267,9.1,66.1,0.214,1,0.414,2.235,4.419,0
268,10.8,66.7,0.249,1,0.378,2.245,4.330,0
269,12.6,67.2,0.369,1,0.295,2.253,4.240,0
270,14.4,67.5,0.427,1,0.305,2.259,4.152,0
271,16.1,67.6,0.448,1,0.306,2.264,4.066,0
272,18.5,68.3,0.471,1,0.309,2.274,3.983,0
273,20.2,68.2,0.466,1,0.317,2.279,3.901,0
274,22.1,68.2,0.506,1,0.334,2.277,3.818,0
275,23.9,68.2,0.515,1,0.363,2.266,3.733,0
276,25.7,68.2,0.539,1,0.355,2.250,3.648,0
277,27.5,68.2,0.497,1,0.347,2.227,3.563,0
278,29.2,68.2,0.480,1,0.322,2.200,3.480,0
279,30.9,68.3,0.600,1,0.284,2.174,3.400,0
280,32.7,68.7,0.600,1,0.272,2.145,3.325,0
281,34.4,69.0,0.600,1,0.267,2.115,3.257,0
282,36.8,70.2,0.600,1,0.277,2.087,3.195,0
283,38.5,70.7,0.600,1,0.292,2.053,3.140,0
284,40.3,71.3,0.600,1,0.305,2.013,3.088,0
285,41.9,71.8,0.600,1,0.317,1.968,3.039,0
286,43.6,72.3,0.600,1,0.311,1.917,2.992,0
287,45.1,72.7,0.600,1,0.303,1.863,2.947,0
288,46.6,73.1,0.600,1,0.301,1.805,2.904,0
289,48.1,73.4,0.600,1,0.324,1.744,2.863,0
290,49.6,73.8,0.600,1,0.408,1.681,2.822,0
291,51.1,74.1,0.600,1,0.358,1.613,2.781,0
292,52.6,74.2,0.600,1,0.370,1.540,2.739,0
293,54.1,74.4,0.600,1,0.347,1.466,2.697,0
294,55.9,74.6,0.600,1,0.349,1.393,2.653,0
295,58.1,74.9,0.600,1,0.338,1.327,2.609,0
296,60.6,75.1,0.600,1,0.298,1.270,2.565,0
297,63.4,73.7,0.600,1,0.292,1.222,2.556,0
298,65.2,72.4,0.600,1,0.243,1.192,2.547,0
299,64.7,71.2,0.480,1,0.352,1.180,2.538,0
300,64.2,70.1,0.600,1,0.357,1.169,2.529,0
301,63.6,69.0,0.600,1,0.337,1.156,2.519,0
302,63.1,67.7,0.480,1,-0.338,1.141,2.507,0
303,62.6,66.3,0.360,1,-0.327,1.126,2.494,0
304,62.2,65.4,0.240,1,-0.333,1.116,2.485,0
305,62.0,65.1,0.120,1,-0.373,1.114,2.483,0
306,62.1,65.5,0.000,1,-0.350,1.120,2.488,0
307,62.4,66.3,-0.120,1,-0.355,1.130,2.498,0
308,63.0,67.5,-0.240,1,-0.341,1.141,2.507,0
309,63.7,68.9,-0.360,1,0.302,1.153,2.517,0
310,64.6,70.3,-0.480,1,0.295,1.164,2.526,0
311,65.3,71.5,-0.600,1,0.283,1.171,2.531,0
312,65.7,71.0,-0.600,1,-0.107,1.173,2.469,0
313,66.3,70.6,-0.600,1,-0.201,1.172,2.410,0
314,67.0,70.0,-0.600,1,0.291,1.171,2.357,0
315,67.1,68.8,-0.600,1,0.276,1.173,2.313,0
316,67.2,67.4,-0.600,1,-0.288,1.174,2.277,0
317,67.8,66.2,-0.600,0,-0.287,1.172,2.246,0
318,68.5,65.0,-0.600,0,-0.319,1.171,2.225,0
319,68.6,64.7,-0.600,0,0.286,1.173,2.223,0
320,68.2,64.6,-0.600,0,0.285,1.180,2.231,0
321,67.5,64.3,-0.600,0,0.292,1.187,2.239,0
322,67.2,64.2,-0.600,0,0.294,1.190,2.242,0
323,69.6,64.3,-0.600,0,0.314,1.209,2.225,0
324,74.7,64.0,-0.600,0,0.299,1.246,2.182,0
325,80.5,64.2,-0.600,0,0.305,1.282,2.144,0
326,86.4,64.6,-0.600,0,0.306,1.318,2.105,0
327,92.3,65.1,-0.600,0,-0.153,1.355,2.062,0
328,98.2,65.7,-0.600,0,0.299,1.392,2.013,0
329,103.6,66.1,-0.600,0,0.311,1.428,1.963,0
330,105.8,66.4,-0.600,0,0.301,1.432,1.908,0
331,108.5,67.3,-0.600,0,0.317,1.439,1.847,0
332,112.0,68.7,-0.600,0,0.323,1.457,1.781,0
333,117.5,70.8,-0.600,0,0.322,1.530,1.711,0
334,122.7,73.2,-0.600,0,0.360,1.613,1.638,0
335,127.5,76.1,-0.600,0,0.331,1.705,1.574,0
336,131.7,79.6,-0.600,0,0.330,1.804,1.532,0
337,135.5,83.3,-0.600,0,0.343,1.907,1.491,0
338,138.9,87.0,-0.600,0,0.357,2.012,1.440,0
339,141.8,91.1,-0.600,0,-0.427,2.120,1.403,0
340,144.5,95.4,-0.600,0,-0.476,2.228,1.369,0
341,146.8,99.7,-0.600,0,-0.526,2.331,1.339,0
342,148.2,103.1,-0.600,0,-0.424,2.423,1.311,0
343,148.4,105.2,-0.600,0,-0.425,2.497,1.282,0
344,147.9,106.4,-0.600,0,-0.397,2.556,1.251,0
345,146.9,107.2,-0.600,0,-0.332,2.607,1.223,0
346,146.5,108.8,-0.600,0,-0.325,2.655,1.197,0
347,147.4,110.2,-0.600,0,-0.329,2.705,1.191,0
348,149.5,112.7,-0.600,0,-0.343,2.755,1.184,0
349,152.4,115.8,-0.600,0,0.295,2.805,1.176,0
350,155.5,119.1,-0.600,0,-0.266,2.853,1.165,0
351,158.5,122.3,-0.600,0,-0.344,2.902,1.155,0
352,161.4,125.2,-0.600,0,-0.353,2.952,1.143,0
353,164.4,128.3,-0.600,0,-0.379,3.000,1.129,0
354,167.5,131.3,-0.600,0,-0.334,3.047,1.113,0
355,171.3,134.3,-0.600,0,-0.306,3.023,1.096,0
356,175.2,137.3,-0.600,0,0.268,2.998,1.078,0
357,178.7,140.0,-0.600,0,0.293,2.973,1.060,0
358,-178.3,142.4,-0.600,0,0.285,2.956,1.047,0
359,-176.8,143.7,-0.600,0,0.299,2.952,1.043,0
360,-176.6,144.2,-0.600,0,0.299,2.960,1.050,0
361,-176.2,146.8,-0.600,0,0.312,2.976,1.099,0
362,-174.9,150.7,-0.600,0,0.351,2.992,1.173,0
363,-172.4,154.2,-0.600,0,0.312,3.011,1.211,0
364,-169.1,158.0,-0.600,0,0.319,3.033,1.231,0
365,-165.7,161.9,-0.600,0,0.302,3.056,1.254,0
366,-162.3,166.5,-0.600,1,0.327,3.081,1.296,0
367,-159.2,171.7,-0.600,1,0.434,3.106,1.353,0
368,-156.1,176.7,-0.600,1,0.469,3.133,1.411,0
369,-153.1,-178.3,-0.600,1,0.321,3.165,1.471,0
370,-149.8,-174.4,-0.600,1,0.298,3.200,1.517,0
371,-146.9,-171.3,-0.600,1,0.298,3.234,1.557,0
372,-144.3,-168.6,-0.600,1,-0.253,3.261,1.589,0
373,-142.1,-166.3,-0.600,1,0.309,3.285,1.618,0
374,-140.1,-164.3,-0.600,1,0.307,3.302,1.639,0
375,-138.5,-162.6,-0.600,1,0.276,3.319,1.661,0
376,-136.6,-160.8,-0.600,1,0.285,3.338,1.686,0
377,-135.0,-157.3,-0.600,1,0.156,3.357,1.747,0
378,-133.3,-153.7,-0.600,1,0.158,3.375,1.822,0
379,-131.7,-150.6,-0.600,1,0.313,3.389,1.899,0
380,-130.4,-147.9,-0.600,1,0.317,3.400,1.979,0
381,-129.0,-145.6,-0.600,1,0.317,3.413,2.066,0
382,-127.4,-143.3,-0.600,1,0.315,3.430,2.162,0
383,-125.7,-141.2,-0.600,1,0.306,3.447,2.261,0
384,-124.0,-139.3,-0.600,1,0.307,3.436,2.363,0
385,-122.1,-137.6,-0.600,1,0.314,3.396,2.464,0
386,-120.2,-136.2,-0.600,1,0.327,3.357,2.565,0
387,-118.1,-134.8,-0.600,1,0.325,3.319,2.664,0
388,-115.9,-133.5,-0.600,1,0.304,3.284,2.762,0
389,-113.6,-132.3,-0.600,1,0.288,3.252,2.859,0
390,-111.2,-131.2,-0.600,1,0.317,3.222,2.951,0
391,-108.8,-130.3,-0.600,1,0.311,3.196,3.041,0
392,-106.4,-129.3,-0.600,1,0.304,3.174,3.132,0
393,-103.9,-128.1,-0.600,1,0.316,3.155,3.226,0
394,-101.5,-126.7,-0.600,1,-0.271,3.131,3.322,0
395,-99.4,-125.2,-0.600,1,-0.252,3.114,3.418,0
396,-98.0,-123.6,-0.600,1,0.047,3.117,3.509,0
397,-96.7,-122.4,-0.600,1,0.286,3.095,3.592,0
398,-95.4,-121.5,-0.600,1,0.288,3.048,3.672,0
399,-93.9,-120.0,-0.600,1,0.308,2.998,3.754,0
400,-92.1,-118.0,-0.600,1,0.271,2.945,3.836,0
401,-90.2,-115.7,-0.600,1,0.290,2.890,3.916,0
402,-88.4,-113.2,-0.600,1,0.290,2.832,3.990,0
403,-86.6,-110.5,-0.600,1,0.300,2.773,4.059,0
404,-84.9,-107.8,-0.600,1,0.297,2.712,4.120,0
405,-83.4,-104.9,-0.600,1,0.305,2.651,4.175,0
406,-82.1,-102.1,-0.600,1,0.327,2.591,4.222,0
407,-80.9,-99.3,-0.600,1,0.303,2.533,4.261,0
408,-79.9,-96.4,-0.600,1,0.308,2.477,4.294,0
409,-79.2,-93.5,-0.600,1,0.405,2.425,4.322,0
410,-78.6,-90.6,-0.600,1,0.334,2.378,4.343,0
411,-78.2,-87.8,-0.600,1,0.319,2.334,4.358,0
412,-77.9,-84.9,-0.600,1,0.316,2.293,4.367,0
413,-77.7,-82.0,-0.600,1,0.365,2.256,4.369,0
414,-78.8,-80.5,-0.600,1,0.328,2.222,4.365,0
415,-79.5,-78.5,-0.600,0,0.332,2.192,4.355,0
416,-80.2,-76.4,-0.600,0,0.315,2.164,4.337,0
417,-80.7,-74.1,-0.600,0,0.316,2.138,4.309,0
418,-81.2,-71.7,-0.600,0,0.326,2.115,4.273,0
419,-81.7,-70.2,-0.600,0,0.335,2.094,4.264,0
420,-82.4,-68.9,-0.600,0,0.346,2.075,4.253,0
421,-82.9,-67.3,-0.600,0,0.423,2.057,4.241,0
422,-83.5,-65.8,-0.600,0,0.390,2.042,4.227,0
423,-85.0,-65.3,-0.600,0,0.494,2.025,4.212,0
424,-86.3,-64.3,-0.600,0,0.733,2.010,4.194,0
425,-87.3,-62.9,-0.600,0,0.738,1.999,4.176,0
426,-88.3,-61.4,-0.600,0,0.686,1.989,4.150,0
427,-89.4,-59.7,-0.600,0,0.699,1.980,4.117,0
428,-91.0,-58.5,-0.600,0,0.750,1.974,4.086,0
429,-92.1,-56.9,-0.480,0,0.507,1.972,4.053,0
430,-93.9,-55.7,-0.360,0,0.544,1.969,4.006,0
431,-95.7,-54.0,-0.240,0,0.464,1.967,3.911,0
432,-97.7,-52.9,-0.120,0,0.484,1.964,3.816,0
433,-99.6,-51.8,0.000,0,0.436,1.960,3.723,0
434,-101.7,-51.2,0.120,0,0.415,1.954,3.629,0
