step,bear_target,bear_other,w_cmd,on_target,v_cmd,dist_target,dist_other,estop
98,-55.0,10.2,-0.600,0,0.637,2.546,1.916,0
99,-54.3,10.7,-0.600,0,0.473,2.577,1.911,0
100,-53.4,11.5,-0.600,0,0.667,2.604,1.898,0
101,-52.5,12.3,-0.600,0,0.750,2.630,1.884,0
102,-51.3,13.3,-0.600,0,0.750,2.612,1.869,0
103,-49.9,14.6,-0.600,0,0.750,2.568,1.852,0
104,-48.6,16.0,-0.600,0,0.750,2.520,1.833,0
105,-47.5,17.3,-0.600,0,0.750,2.472,1.819,0
106,-46.4,18.8,-0.600,0,0.750,2.422,1.805,0
107,-45.4,20.3,-0.600,0,0.750,2.370,1.794,0
108,-44.4,21.9,-0.600,0,0.750,2.317,1.784,0
109,-43.5,23.6,-0.600,0,0.605,2.263,1.775,0
110,-42.6,25.4,-0.600,0,0.409,2.208,1.769,0
111,-41.6,27.2,-0.600,0,0.379,2.155,1.766,0
112,-40.5,28.8,-0.600,0,0.379,2.111,1.777,0
113,-39.3,30.0,-0.600,0,0.587,2.077,1.801,0
114,-38.2,31.1,-0.600,0,0.612,2.046,1.828,0
115,-37.4,32.3,-0.600,0,0.571,2.038,1.850,0
116,-37.0,33.9,-0.600,0,0.600,2.052,1.863,0
117,-36.5,35.7,-0.600,0,0.598,2.063,1.874,0
118,-36.0,37.3,-0.600,1,0.647,2.073,1.884,0
119,-35.9,38.8,-0.600,1,0.326,2.076,1.888,0
120,-36.0,40.3,-0.600,1,0.346,2.075,1.890,0
121,-34.8,41.7,-0.600,1,0.397,2.027,1.892,0
122,-34.6,43.0,-0.600,1,0.360,2.022,1.904,0
123,-35.0,43.8,-0.569,1,0.395,2.025,1.919,0
124,-35.4,44.4,-0.527,1,0.370,2.028,1.934,0
125,-35.9,45.0,-0.464,1,0.369,2.027,1.948,0
126,-36.5,45.5,-0.476,1,0.352,2.024,1.962,0
127,-37.2,45.9,-0.440,1,0.355,2.017,1.976,0
128,-38.0,46.4,-0.349,1,0.356,2.008,1.994,0
129,-38.9,46.7,-0.469,1,0.329,1.996,2.013,0
130,-40.0,47.1,-0.589,1,0.329,1.979,2.032,0
131,-41.0,49.2,-0.600,1,0.333,1.960,2.010,0
132,-42.0,51.4,-0.600,1,0.328,1.939,1.990,0
133,-43.0,53.7,-0.600,1,0.319,1.915,1.970,0
134,-44.0,56.1,-0.600,1,0.235,1.895,1.951,0
135,-44.9,58.5,-0.600,1,-0.291,1.879,1.935,0
136,-45.9,60.2,-0.600,1,-0.316,1.871,1.931,0
137,-47.0,60.3,-0.600,1,0.308,1.873,1.948,0
138,-48.4,59.4,-0.600,1,0.291,1.887,1.967,0
139,-50.1,58.1,-0.600,1,0.287,1.903,1.982,0
140,-51.3,57.9,-0.600,1,0.321,1.913,1.987,0
141,-52.1,58.4,-0.600,1,0.301,1.920,1.987,0
142,-52.8,59.2,-0.600,1,-0.238,1.927,1.986,0
143,-53.3,60.3,-0.600,1,0.284,1.937,1.986,0
144,-53.8,61.0,-0.600,1,-0.211,1.952,1.990,0
145,-54.4,61.8,-0.600,1,-0.230,1.969,1.994,0
146,-54.8,62.3,-0.600,1,-0.250,1.991,2.002,0
147,-55.5,62.0,-0.600,1,0.305,2.023,2.017,0
148,-56.4,60.7,-0.600,1,0.294,2.063,2.039,0
149,-57.7,59.2,-0.600,1,0.293,2.102,2.060,0
150,-58.5,58.8,-0.600,1,0.292,2.136,2.078,0
151,-58.2,59.8,-0.600,1,0.268,2.167,2.091,0
152,-57.3,61.7,-0.600,1,0.260,2.196,2.102,0
153,-56.6,63.4,-0.600,1,-0.243,2.226,2.115,0
154,-55.8,65.1,-0.600,1,-0.281,2.257,2.129,0
155,-55.0,66.5,-0.600,1,-0.286,2.293,2.146,0
156,-54.8,66.7,-0.600,1,-0.280,2.337,2.170,0
157,-54.9,66.0,-0.600,1,-0.287,2.390,2.199,0
158,-55.0,65.2,-0.600,1,-0.314,2.445,2.232,0
159,-54.2,65.2,-0.600,1,0.304,2.501,2.266,0
160,-52.3,66.3,-0.600,1,0.308,2.560,2.303,0
161,-49.5,68.3,-0.600,1,0.301,2.617,2.338,0
162,-47.7,69.7,-0.600,1,0.299,2.671,2.372,0
163,-47.1,70.3,-0.600,1,0.305,2.719,2.403,0
164,-47.0,70.7,-0.600,1,0.304,2.761,2.431,0
165,-46.2,71.9,-0.600,1,0.298,2.803,2.460,0
166,-43.8,74.0,-0.600,1,0.295,2.799,2.488,0
167,-40.7,77.0,-0.600,1,0.292,2.785,2.517,0
168,-37.2,80.3,-0.600,1,-0.338,2.768,2.547,0
169,-33.8,83.6,-0.600,1,0.276,2.749,2.579,0
170,-30.8,86.3,-0.600,1,0.289,2.734,2.612,0
171,-28.6,88.0,-0.600,1,0.289,2.724,2.646,0
172,-26.4,89.9,-0.600,1,0.297,2.710,2.681,0
173,-23.6,92.5,-0.600,1,0.294,2.690,2.717,0
174,-21.6,95.4,-0.600,1,0.304,2.727,2.755,0
175,-19.8,98.2,-0.600,1,0.313,2.757,2.794,0
176,-18.0,101.1,-0.600,1,0.328,2.782,2.835,0
177,-16.4,103.9,-0.600,1,0.346,2.801,2.878,0
178,-14.9,106.6,-0.509,1,0.368,2.813,2.922,0
179,-13.5,109.3,-0.449,1,0.389,2.819,2.969,0
180,-12.3,112.0,-0.456,1,0.391,2.817,3.017,0
181,-11.2,114.5,-0.431,1,0.454,2.808,3.068,0
182,-10.3,116.9,-0.419,1,0.478,2.793,3.121,0
183,-9.4,119.4,-0.374,1,0.431,2.778,3.177,0
184,-8.7,121.7,-0.347,1,0.397,2.761,3.237,0
185,-8.0,123.9,-0.382,1,0.362,2.747,3.296,0
186,-7.6,125.7,-0.348,1,0.377,2.738,3.356,0
187,-7.5,127.2,-0.320,1,0.396,2.734,3.414,0
188,-7.5,128.6,-0.324,1,0.405,2.732,3.473,0
189,-7.7,129.7,-0.204,1,0.487,2.732,3.533,0
190,-7.8,130.9,-0.151,1,0.470,2.732,3.594,0
191,-8.0,132.0,-0.157,1,0.465,2.731,3.658,0
192,-8.4,133.0,-0.193,1,0.430,2.729,3.724,0
193,-8.8,134.0,-0.223,1,0.403,2.727,3.792,0
194,-9.2,134.9,-0.180,1,0.384,2.729,3.858,0
195,-9.6,135.7,-0.188,1,0.368,2.735,3.924,0
196,-10.1,136.4,-0.124,1,0.294,2.745,3.988,0
197,-10.7,137.0,-0.097,1,0.288,2.758,4.051,0
198,-11.4,137.3,-0.071,1,0.293,2.777,4.111,0
199,-12.2,137.6,-0.191,1,0.277,2.800,4.170,0
200,-13.0,137.8,-0.311,1,0.327,2.824,4.228,0
201,-13.7,138.0,-0.431,1,0.277,2.850,4.286,0
202,-14.5,138.2,-0.436,1,0.304,2.877,4.345,0
203,-14.9,138.6,-0.442,1,0.282,2.905,4.404,0
204,-15.3,139.1,-0.421,1,0.285,2.933,4.464,0
205,-15.8,139.5,-0.356,1,0.359,2.964,4.523,0
206,-16.1,140.0,-0.332,1,0.363,2.994,4.583,0
207,-16.2,140.8,-0.287,1,0.317,3.022,4.647,0
208,-16.4,141.5,-0.300,1,0.318,3.048,4.712,0
209,-16.6,142.1,-0.381,1,0.837,3.078,4.776,0
210,-16.8,142.6,-0.448,1,0.708,3.110,4.840,0
211,-17.1,143.2,-0.432,1,0.593,3.138,4.906,0
212,-17.0,144.2,-0.382,1,0.597,3.156,4.983,0
213,-16.8,145.4,-0.336,1,0.638,3.167,5.067,0
214,-16.7,146.5,-0.351,1,0.589,3.175,5.155,0
215,-16.6,147.6,-0.368,1,0.477,3.180,5.245,0
216,-16.3,148.7,-0.319,1,0.408,3.189,5.335,0
217,-16.0,149.9,-0.260,1,0.361,3.205,5.418,0
218,-15.8,150.8,-0.243,1,0.392,3.230,5.482,0
219,-15.7,151.9,-0.363,1,0.727,3.260,5.515,0
220,-15.5,153.1,-0.483,1,0.713,3.290,5.548,0
221,-15.4,154.1,-0.437,1,0.751,3.317,5.585,0
222,-15.0,155.6,-0.365,1,0.747,3.331,5.636,0
223,-14.4,157.3,-0.333,1,0.769,3.332,5.699,0
224,-13.8,158.9,-0.350,1,0.737,3.330,5.767,0
225,-13.3,160.4,-0.385,1,0.662,3.326,5.837,0
226,-12.5,162.2,-0.360,1,0.521,3.324,5.906,0
227,-11.8,163.9,-0.388,1,0.383,3.327,5.971,0
228,-11.1,165.3,-0.369,1,0.323,3.340,6.026,0
229,-10.4,166.6,-0.249,1,0.849,3.366,6.070,0
230,-9.8,167.8,-0.129,1,0.905,3.402,6.104,0
231,-9.5,168.7,-0.204,1,0.847,3.438,6.139,0
232,-8.9,169.8,-0.204,1,0.723,3.435,6.188,0
233,-8.0,171.0,-0.259,1,0.646,3.369,6.254,0
234,-7.1,172.1,-0.229,1,0.466,3.300,6.323,0
235,-6.3,173.1,-0.233,1,0.306,3.235,6.388,0
236,-5.5,174.0,-0.156,1,0.290,3.180,6.443,0
237,-4.9,174.7,-0.173,1,0.273,3.141,6.482,0
238,-4.4,175.3,-0.181,1,0.288,3.110,6.513,0
239,-4.0,175.7,-0.189,1,0.718,3.083,6.540,0
240,-3.7,176.2,-0.208,1,0.697,3.056,6.567,0
241,-3.2,176.7,-0.220,1,0.563,3.024,6.599,0
242,-2.7,177.3,-0.183,1,0.531,2.980,6.644,0
243,-2.0,178.0,-0.145,1,0.468,2.927,6.696,0
244,-1.2,178.7,-0.087,1,0.412,2.876,6.715,0
245,-0.6,179.3,-0.085,1,0.340,2.828,6.711,0
246,0.0,179.8,-0.082,1,0.271,2.787,6.701,0
247,0.6,-179.7,-0.084,1,0.252,2.752,6.683,0
248,0.9,-179.3,-0.082,1,0.302,2.723,6.659,0
249,1.4,-178.9,-0.008,1,0.403,2.697,6.633,0
250,1.7,-178.4,0.036,1,0.319,2.670,6.609,0
251,2.1,-177.9,0.054,1,0.287,2.639,6.590,0
252,2.5,-177.3,-0.014,1,0.285,2.608,6.574,0
253,1.7,-176.8,0.024,1,0.247,2.581,6.558,0
254,0.6,-176.2,-0.060,1,0.200,2.551,6.543,0
255,-0.6,-175.7,-0.082,1,0.178,2.519,6.525,0
256,-1.8,-175.3,-0.105,1,0.168,2.486,6.504,0
257,-3.1,-174.8,-0.153,1,0.189,2.451,6.481,0
258,-4.3,-174.3,-0.166,1,0.186,2.412,6.457,0
259,-5.5,-173.9,-0.206,1,0.335,2.367,6.434,0
260,-6.7,-173.4,-0.213,1,0.300,2.317,6.411,0
261,-8.0,-172.9,-0.233,1,0.297,2.266,6.391,0
262,-9.3,-172.4,-0.266,1,0.232,2.214,6.377,0
263,-10.6,-171.8,-0.294,1,0.214,2.165,6.364,0
264,-12.0,-171.2,-0.271,1,0.221,2.125,6.348,0
265,-13.5,-170.6,-0.241,1,0.207,2.090,6.329,0
266,-15.1,-170.0,-0.212,1,0.126,2.060,6.310,0
267,-16.7,-169.4,-0.252,1,0.120,2.034,6.291,0
268,-18.3,-168.8,-0.231,1,0.125,2.015,6.267,0
269,-20.0,-168.3,-0.351,1,0.222,2.002,6.240,0
270,-21.7,-167.8,-0.471,1,0.204,1.991,6.214,0
271,-23.3,-167.1,-0.550,1,0.213,1.980,6.191,0
272,-24.8,-166.3,-0.575,1,0.265,1.969,6.170,0
273,-26.3,-165.4,-0.600,1,0.270,1.958,6.152,0
274,-27.7,-164.3,-0.600,1,0.270,1.946,6.138,0
275,-29.0,-163.1,-0.574,1,0.257,1.936,6.125,0
276,-30.2,-161.9,-0.600,1,0.261,1.928,6.112,0
277,-31.3,-160.5,-0.600,1,0.253,1.922,6.099,0
278,-32.3,-159.1,-0.600,1,0.304,1.919,6.086,0
279,-33.3,-157.5,-0.600,1,0.295,1.917,6.074,0
280,-34.1,-155.8,-0.600,1,0.282,1.914,6.063,0
281,-34.8,-154.1,-0.600,1,0.280,1.913,6.053,0
282,-35.5,-152.3,-0.600,1,0.283,1.910,6.042,0
283,-36.2,-150.4,-0.600,1,0.257,1.903,6.030,0
284,-36.9,-148.5,-0.600,1,0.267,1.892,6.018,0
285,-37.7,-146.7,-0.600,1,-0.307,1.879,6.005,0
286,-38.4,-144.8,-0.600,1,0.014,1.863,5.990,0
287,-39.3,-143.1,-0.600,1,-0.339,1.850,5.969,0
288,-40.5,-141.9,-0.600,1,0.302,1.840,5.939,0
289,-42.0,-141.0,-0.600,1,-0.324,1.836,5.902,0
290,-43.7,-140.4,-0.600,1,-0.376,1.832,5.867,0
291,-45.1,-139.3,-0.600,1,-0.379,1.827,5.836,0
292,-46.4,-138.3,-0.600,1,-0.366,1.831,5.799,0
293,-47.4,-137.2,-0.600,1,-0.360,1.843,5.754,0
294,-48.8,-136.5,-0.600,1,-0.348,1.858,5.709,0
295,-48.9,-134.6,-0.600,1,-0.327,1.875,5.664,0
296,-47.8,-131.4,-0.600,1,-0.306,1.895,5.619,0
297,-45.8,-127.3,-0.600,1,-0.249,1.917,5.574,0
298,-43.1,-122.7,-0.600,1,0.277,1.942,5.531,0
299,-40.8,-118.3,-0.600,1,0.276,1.968,5.490,0
300,-39.6,-115.0,-0.600,1,0.279,1.990,5.454,0
301,-40.0,-113.2,-0.600,1,0.285,2.006,5.424,0
302,-41.3,-112.2,-0.600,1,0.275,2.015,5.398,0
303,-42.2,-110.8,-0.600,1,0.282,2.025,5.372,0
304,-42.2,-108.5,-0.600,1,0.295,2.037,5.347,0
305,-41.3,-105.4,-0.600,1,0.293,2.049,5.322,0
306,-39.9,-101.8,-0.600,1,0.289,2.060,5.297,0
307,-38.2,-98.0,-0.600,1,0.295,2.070,5.271,0
308,-36.5,-94.1,-0.600,1,0.301,2.080,5.244,0
309,-34.9,-90.3,-0.600,1,0.326,2.090,5.216,0
310,-33.4,-86.8,-0.600,1,0.340,2.102,5.187,0
311,-32.1,-83.5,-0.600,1,0.324,2.114,5.156,0
312,-30.9,-80.2,-0.600,1,0.329,2.126,5.123,0
313,-29.6,-77.1,-0.600,1,0.332,2.139,5.089,0
314,-28.5,-74.1,-0.600,1,0.378,2.152,5.054,0
315,-27.4,-71.2,-0.600,1,0.323,2.166,5.017,0
316,-26.2,-68.2,-0.600,1,0.306,2.178,4.977,0
317,-25.0,-65.3,-0.600,1,0.311,2.194,4.937,0
318,-24.1,-62.7,-0.600,1,0.300,2.211,4.896,0
319,-23.2,-60.1,-0.480,1,0.300,2.230,4.855,0
320,-22.3,-57.6,-0.502,1,0.305,2.250,4.813,0
321,-21.6,-55.3,-0.510,1,0.312,2.271,4.770,0
322,-21.0,-53.2,-0.549,1,0.369,2.293,4.727,0
323,-20.4,-51.1,-0.540,1,0.443,2.315,4.682,0
324,-19.7,-49.0,-0.428,1,0.489,2.334,4.634,0
325,-19.0,-46.9,-0.456,1,0.514,2.348,4.581,0
326,-18.0,-44.8,-0.459,1,0.544,2.340,4.524,0
327,-16.6,-42.8,-0.420,1,0.555,2.295,4.464,0
328,-15.3,-41.0,-0.496,1,0.632,2.246,4.401,0
329,-14.1,-39.3,-0.600,1,0.224,2.194,4.337,0
330,-12.9,-37.5,-0.554,1,0.265,2.137,4.270,0
331,-11.6,-35.7,-0.436,1,0.294,2.083,4.205,0
332,-10.4,-33.9,-0.409,1,0.280,2.040,4.152,0
333,-9.4,-32.4,-0.429,1,0.289,2.008,4.110,0
334,-8.6,-30.9,-0.418,1,0.289,1.981,4.072,0
335,-7.8,-29.5,-0.456,1,0.285,1.954,4.036,0
336,-7.3,-28.0,-0.467,1,0.292,1.933,4.002,0
337,-8.2,-26.6,-0.545,1,0.308,1.933,3.971,0
338,-9.2,-25.1,-0.600,1,0.338,1.927,3.943,0
339,-10.1,-23.5,-0.480,1,0.158,1.917,3.916,0
340,-11.0,-21.9,-0.360,1,0.288,1.900,3.889,0
341,-12.0,-20.2,-0.316,1,0.240,1.881,3.866,0
342,-13.1,-18.7,-0.260,1,0.274,1.860,3.845,0
343,-14.4,-17.2,-0.251,1,0.350,1.837,3.827,0
344,-15.9,-15.8,-0.328,0,0.308,1.810,3.806,0
345,-17.3,-14.3,-0.294,0,0.317,1.778,3.781,0
346,-18.8,-12.8,-0.255,0,0.320,1.754,3.759,0
347,-20.4,-11.4,-0.247,0,0.333,1.729,3.731,0
348,-22.1,-9.9,-0.218,0,0.335,1.706,3.700,0
349,-23.9,-8.5,-0.338,0,0.373,1.684,3.665,0
350,-25.8,-7.1,-0.458,0,0.451,1.665,3.627,0
351,-27.8,-5.8,-0.578,0,0.616,1.648,3.584,0
352,-29.7,-4.1,-0.600,0,0.487,1.627,3.532,0
353,-31.7,-2.3,-0.600,0,0.367,1.602,3.467,0
354,-33.4,-0.2,-0.600,0,0.366,1.581,3.400,0
355,-35.0,2.0,-0.600,0,0.350,1.571,3.338,0
356,-36.5,4.0,-0.600,0,0.383,1.568,3.275,0
357,-38.0,6.2,-0.580,0,0.388,1.570,3.210,0
358,-39.4,8.3,-0.550,0,0.260,1.574,3.141,0
359,-40.6,10.6,-0.600,0,0.636,1.581,3.071,0
360,-41.8,12.7,-0.600,0,0.371,1.596,3.009,0
361,-43.0,14.9,-0.600,0,0.378,1.613,2.947,0
362,-44.1,17.3,-0.600,0,0.346,1.630,2.882,0
363,-45.0,19.8,-0.600,0,0.709,1.648,2.817,0
364,-45.9,21.5,-0.600,0,0.680,1.668,2.785,0
365,-46.8,23.4,-0.600,0,0.725,1.684,2.744,0
366,-47.8,25.7,-0.513,0,0.681,1.693,2.691,0
367,-48.8,28.2,-0.512,0,0.556,1.698,2.632,0
368,-49.8,30.7,-0.483,0,0.623,1.707,2.575,0
369,-50.7,33.2,-0.600,0,0.750,1.722,2.524,0
370,-51.5,35.6,-0.600,0,0.750,1.738,2.475,0
371,-52.3,38.2,-0.600,0,0.750,1.754,2.423,0
372,-53.1,41.2,-0.600,0,0.750,1.768,2.369,0
373,-53.7,44.3,-0.600,0,0.640,1.783,2.316,0
374,-54.3,47.6,-0.600,0,0.672,1.798,2.265,0
375,-54.6,50.8,-0.600,0,0.560,1.818,2.221,0
376,-54.8,54.1,-0.600,0,0.520,1.840,2.181,0
377,-54.8,57.2,-0.600,1,0.451,1.867,2.148,0
378,-54.6,60.2,-0.600,1,0.431,1.897,2.121,0
379,-54.3,63.0,-0.600,1,0.323,1.931,2.099,0
380,-53.9,65.7,-0.600,1,0.318,1.967,2.080,0
381,-53.3,68.4,-0.600,1,0.311,2.005,2.065,0
382,-52.7,70.8,-0.600,1,-0.323,2.046,2.053,0
383,-52.0,73.1,-0.600,1,-0.315,2.089,2.044,0
384,-51.2,75.0,-0.600,1,-0.363,2.138,2.038,0
385,-50.4,76.0,-0.600,1,-0.330,2.197,2.037,0
386,-50.0,76.0,-0.600,1,-0.343,2.265,2.040,0
387,-49.9,75.3,-0.600,1,-0.357,2.339,2.044,0
388,-50.1,74.4,-0.600,1,-0.359,2.412,2.049,0
389,-49.6,74.3,-0.600,1,-0.305,2.483,2.053,0
390,-48.0,75.3,-0.600,1,-0.315,2.555,2.057,0
391,-44.8,77.8,-0.600,1,0.292,2.628,2.061,0
392,-40.7,81.0,-0.600,1,-0.287,2.704,2.048,0
393,-37.1,83.2,-0.600,1,-0.298,2.777,2.004,0
394,-33.6,85.1,-0.600,1,-0.281,2.852,1.964,0
395,-29.6,87.2,-0.600,1,-0.368,2.932,1.929,0
396,-25.5,89.2,-0.600,1,-0.325,3.013,1.899,0
397,-21.5,90.8,-0.600,1,-0.312,3.096,1.875,0
398,-17.5,92.5,-0.600,1,-0.307,3.181,1.857,0
399,-13.5,93.9,-0.480,1,0.900,3.267,1.847,0
400,-9.7,95.2,-0.462,1,0.918,3.353,1.844,0
401,-6.5,96.2,-0.410,1,0.894,3.436,1.850,0
402,-4.7,96.1,-0.403,1,0.940,3.507,1.864,0
403,-4.5,94.9,-0.372,1,0.939,3.564,1.883,0
404,-5.2,93.3,-0.348,1,0.918,3.606,1.905,0
405,-5.6,92.5,-0.303,1,0.945,3.634,1.928,0
406,-4.7,93.6,-0.255,1,0.951,3.646,1.952,0
407,-2.1,96.8,-0.262,1,0.960,3.638,1.979,0
408,0.5,100.5,-0.237,1,0.956,3.616,2.012,0
409,2.8,103.8,-0.117,1,0.755,3.586,2.051,0
410,4.6,106.7,0.003,1,0.883,3.554,2.094,0
411,6.1,109.0,-0.012,1,0.877,3.524,2.140,0
412,7.2,110.8,-0.015,1,0.854,3.498,2.187,0
413,8.1,112.4,-0.004,1,0.815,3.473,2.235,0
414,8.8,113.6,0.004,1,0.771,3.451,2.284,0
415,9.3,114.5,-0.012,1,0.703,3.432,2.332,0
416,9.8,115.2,-0.000,1,0.644,3.417,2.379,0
417,10.2,115.8,-0.005,1,0.633,3.408,2.424,0
418,10.6,116.2,0.115,1,0.601,3.405,2.466,0
419,10.8,116.4,0.179,1,0.714,3.404,2.508,0
420,11.0,116.5,0.210,1,0.756,3.406,2.549,0
421,11.0,116.5,0.186,1,0.616,3.405,2.591,0
422,11.0,116.5,0.136,1,0.678,3.397,2.636,0
423,10.9,116.5,0.089,1,0.669,3.393,2.679,0
424,10.9,116.5,0.065,1,0.586,3.390,2.721,0
425,10.9,116.4,-0.055,1,0.549,3.387,2.763,0
426,10.9,116.3,-0.100,1,0.467,3.390,2.803,0
427,11.0,116.4,-0.200,1,0.418,3.397,2.841,0
428,11.2,116.3,-0.220,1,0.371,3.411,2.875,0
429,11.4,116.1,-0.100,1,0.832,3.430,2.907,0
430,11.6,115.9,0.020,1,0.741,3.454,2.938,0
