step,bear_target,bear_other,w_cmd,on_target,v_cmd,dist_target,dist_other,estop
32,-11.6,-69.2,-0.133,1,0.040,1.690,2.180,0
33,-11.8,-71.1,-0.228,1,0.038,1.681,2.153,0
34,-12.1,-72.9,-0.348,1,0.200,1.651,2.130,0
35,-13.3,-74.7,-0.468,1,0.085,1.577,2.110,0
36,-14.8,-76.6,-0.348,1,0.007,1.501,2.091,0
37,-16.6,-78.4,-0.357,1,-0.033,1.434,2.076,0
38,-18.9,-80.2,-0.477,1,0.227,1.380,2.066,0
39,-21.5,-81.8,-0.597,1,-0.364,1.338,2.057,0
40,-24.5,-83.7,-0.600,1,0.304,1.299,2.050,0
41,-27.7,-85.6,-0.600,1,0.316,1.267,2.045,0
42,-31.3,-87.6,-0.600,1,-0.296,1.242,2.042,0
43,-34.9,-89.6,-0.600,1,0.324,1.225,2.042,0
44,-38.3,-91.3,-0.480,1,0.293,1.228,2.044,0
45,-41.4,-93.0,-0.360,1,0.313,1.241,2.050,0
46,-44.3,-94.7,-0.240,1,0.307,1.264,2.057,0
47,-46.8,-96.3,-0.120,1,0.321,1.296,2.068,0
48,-49.3,-98.1,0.000,1,0.305,1.330,2.081,0
49,-51.8,-99.9,-0.120,1,0.326,1.366,2.096,0
50,-54.3,-101.8,-0.240,1,0.310,1.403,2.112,0
51,-56.8,-103.6,-0.360,1,0.292,1.441,2.126,0
52,-59.2,-105.5,-0.480,1,0.331,1.480,2.137,0
53,-61.5,-107.3,-0.600,1,0.314,1.520,2.144,0
54,-61.7,-109.0,-0.600,1,0.298,1.506,2.149,0
55,-61.7,-110.4,-0.600,1,0.306,1.491,2.152,0
56,-61.7,-111.7,-0.600,1,0.301,1.476,2.155,0
57,-61.5,-113.0,-0.600,1,0.303,1.462,2.162,0
58,-61.2,-114.1,-0.600,1,0.301,1.448,2.172,0
59,-60.9,-115.1,-0.600,1,0.312,1.433,2.186,0
60,-60.4,-116.0,-0.600,1,0.325,1.418,2.202,0
61,-59.9,-116.8,-0.600,1,0.340,1.403,2.222,0
62,-61.4,-117.4,-0.600,1,0.274,1.391,2.245,0
63,-63.9,-117.8,-0.526,1,0.277,1.379,2.271,0
64,-66.4,-118.3,-0.600,1,0.311,1.367,2.299,0
65,-69.0,-118.8,-0.600,1,0.291,1.355,2.329,0
66,-71.1,-119.1,-0.600,1,0.301,1.343,2.361,0
67,-73.5,-119.2,-0.600,1,0.300,1.342,2.396,0
68,-75.9,-119.3,-0.600,1,-0.266,1.356,2.433,0
69,-77.9,-119.3,-0.600,1,0.289,1.384,2.472,0
70,-79.5,-119.3,-0.600,1,0.292,1.425,2.509,0
71,-80.9,-119.6,-0.600,1,0.282,1.476,2.544,0
72,-81.9,-119.8,-0.600,1,0.285,1.535,2.584,0
73,-82.3,-119.8,-0.600,1,0.299,1.599,2.628,0
74,-82.3,-119.6,-0.600,1,0.287,1.667,2.674,0
75,-81.8,-119.2,-0.600,1,0.294,1.737,2.723,0
76,-80.8,-118.7,-0.600,1,0.280,1.808,2.773,0
77,-80.0,-118.3,-0.600,1,0.287,1.879,2.825,0
78,-79.1,-117.8,-0.600,1,0.285,1.949,2.877,0
79,-78.3,-117.2,-0.600,1,0.318,2.018,2.931,0
80,-77.5,-116.6,-0.600,1,0.282,2.086,2.985,0
81,-76.8,-116.1,-0.600,1,0.306,2.153,3.041,0
82,-76.1,-115.4,-0.600,1,0.301,2.220,3.097,0
83,-75.3,-114.7,-0.600,1,0.297,2.285,3.155,0
84,-74.7,-114.0,-0.600,1,0.305,2.349,3.213,0
85,-74.1,-113.3,-0.600,1,0.325,2.412,3.272,0
86,-73.4,-112.5,-0.600,1,0.316,2.474,3.332,0
87,-72.7,-111.7,-0.600,1,0.327,2.535,3.392,0
88,-71.9,-110.7,-0.600,1,0.336,2.596,3.453,0
89,-71.1,-109.6,-0.600,1,0.301,2.655,3.515,0
90,-70.2,-108.6,-0.600,1,0.327,2.712,3.577,0
91,-69.3,-107.4,-0.600,1,0.303,2.769,3.638,0
92,-68.5,-106.2,-0.600,1,0.294,2.826,3.700,0
93,-67.6,-105.1,-0.600,1,0.279,2.882,3.762,0
94,-66.7,-103.9,-0.600,1,0.289,2.937,3.823,0
95,-65.8,-102.7,-0.600,1,0.272,2.993,3.884,0
96,-64.8,-101.4,-0.600,1,0.285,3.047,3.944,0
97,-63.8,-100.1,-0.600,1,0.279,3.101,4.005,0
98,-62.7,-98.7,-0.600,1,0.278,3.155,4.065,0
99,-61.6,-97.3,-0.600,1,0.318,3.208,4.125,0
100,-60.4,-95.8,-0.600,1,0.315,3.260,4.185,0
101,-59.2,-94.0,-0.600,1,0.343,3.312,4.197,0
102,-57.7,-91.8,-0.600,1,0.321,3.364,4.198,0
103,-56.2,-89.8,-0.600,1,0.342,3.416,4.198,0
104,-54.7,-87.9,-0.600,1,0.375,3.469,4.198,0
105,-53.3,-86.1,-0.600,1,0.328,3.522,4.196,0
106,-51.8,-84.2,-0.600,1,0.337,3.573,4.193,0
107,-50.3,-82.3,-0.600,1,0.324,3.626,4.189,0
108,-48.7,-80.6,-0.600,1,0.316,3.679,4.184,0
109,-47.2,-78.8,-0.600,1,0.344,3.731,4.178,0
110,-45.7,-77.1,-0.600,1,0.313,3.784,4.172,0
111,-44.2,-75.4,-0.600,1,0.327,3.835,4.164,0
112,-42.8,-73.8,-0.600,1,0.374,3.887,4.156,0
113,-41.4,-72.3,-0.600,1,0.325,3.938,4.147,0
114,-40.1,-70.8,-0.600,1,0.491,3.986,4.136,0
115,-38.8,-69.4,-0.600,1,0.341,4.034,4.125,0
116,-37.4,-67.9,-0.600,1,0.364,4.077,4.111,0
117,-36.0,-66.4,-0.600,1,0.354,4.121,4.096,0
118,-34.7,-65.0,-0.600,1,0.547,4.165,4.081,0
119,-33.5,-63.6,-0.600,1,0.544,4.209,4.066,0
120,-32.3,-62.4,-0.600,1,0.750,4.245,4.046,0
121,-31.0,-61.3,-0.600,1,0.750,4.274,4.026,0
122,-29.9,-61.1,-0.600,1,0.750,4.291,4.002,0
123,-28.7,-60.8,-0.600,1,0.750,4.298,3.968,0
124,-27.7,-60.6,-0.600,1,0.750,4.300,3.929,0
125,-26.8,-60.6,-0.554,1,0.813,4.298,3.885,0
126,-25.9,-60.5,-0.584,1,0.771,4.292,3.835,0
127,-25.2,-60.6,-0.600,1,0.750,4.280,3.780,0
128,-24.5,-60.7,-0.600,1,0.750,4.264,3.721,0
129,-23.8,-60.8,-0.600,1,0.750,4.251,3.659,0
130,-23.2,-61.1,-0.600,1,0.750,4.238,3.593,0
131,-22.7,-61.3,-0.600,1,0.750,4.227,3.524,0
132,-22.2,-61.7,-0.600,1,0.750,4.216,3.451,0
133,-20.7,-61.1,-0.593,1,0.758,4.209,3.380,0
134,-19.9,-61.3,-0.594,1,0.758,4.200,3.310,0
135,-18.3,-61.1,-0.584,1,0.771,4.171,3.241,0
136,-16.6,-61.1,-0.559,1,0.805,4.100,3.174,0
137,-14.8,-61.3,-0.497,1,0.906,4.027,3.108,0
138,-13.0,-61.6,-0.431,1,0.900,3.952,3.044,0
139,-11.3,-62.3,-0.551,1,0.817,3.869,2.979,0
140,-9.7,-63.1,-0.505,1,0.891,3.783,2.917,0
141,-8.5,-64.0,-0.457,1,0.984,3.726,2.860,0
142,-7.6,-65.3,-0.419,1,1.000,3.677,2.806,0
143,-6.9,-66.8,-0.372,1,1.000,3.620,2.755,0
144,-6.3,-68.6,-0.347,1,0.946,3.554,2.709,0
145,-5.9,-70.5,-0.333,1,0.950,3.484,2.669,0
146,-5.6,-72.7,-0.317,1,0.954,3.416,2.637,0
147,-5.5,-75.0,-0.282,1,0.945,3.350,2.613,0
148,-5.5,-77.5,-0.316,1,0.945,3.284,2.596,0
149,-5.6,-80.1,-0.196,1,0.851,3.219,2.587,0
150,-5.9,-82.8,-0.131,1,0.852,3.157,2.586,0
151,-6.5,-85.7,-0.165,1,0.856,3.101,2.595,0
152,-7.2,-88.7,-0.132,1,0.816,3.046,2.611,0
153,-8.1,-91.6,-0.121,1,0.728,2.997,2.634,0
154,-8.8,-94.3,-0.128,1,0.715,2.946,2.665,0
155,-9.6,-96.9,-0.186,1,0.599,2.905,2.702,0
156,-10.6,-99.5,-0.066,1,0.265,2.868,2.745,0
157,-11.4,-101.7,-0.065,1,0.347,2.841,2.791,0
158,-11.9,-103.3,-0.098,1,0.428,2.827,2.838,0
159,-12.4,-104.6,-0.218,1,0.435,2.823,2.886,0
160,-13.0,-106.0,-0.338,1,0.446,2.820,2.937,0
161,-13.5,-107.3,-0.406,1,0.428,2.816,2.990,0
162,-13.8,-108.3,-0.423,1,0.392,2.812,3.046,0
163,-14.0,-109.2,-0.417,1,0.408,2.810,3.103,0
164,-14.0,-109.8,-0.358,1,0.369,2.810,3.162,0
165,-13.9,-110.2,-0.316,1,0.377,2.811,3.222,0
166,-13.8,-109.8,-0.268,1,0.382,2.815,3.234,0
167,-13.7,-109.5,-0.237,1,0.380,2.819,3.247,0
168,-13.6,-109.2,-0.265,1,0.330,2.824,3.259,0
169,-13.6,-108.9,-0.385,1,0.397,2.830,3.271,0
170,-13.6,-108.7,-0.392,1,0.381,2.839,3.281,0
171,-13.6,-108.5,-0.355,1,0.388,2.848,3.292,0
172,-13.5,-108.1,-0.319,1,0.402,2.855,3.304,0
173,-13.4,-108.0,-0.324,1,0.400,2.861,3.325,0
174,-13.3,-108.6,-0.309,1,0.423,2.868,3.393,0
175,-13.3,-109.4,-0.331,1,0.416,2.873,3.457,0
176,-13.2,-110.1,-0.249,1,0.418,2.878,3.518,0
177,-13.1,-110.8,-0.272,1,0.380,2.883,3.575,0
178,-13.0,-111.7,-0.249,1,0.360,2.888,3.628,0
179,-13.0,-112.6,-0.369,1,0.437,2.897,3.675,0
180,-13.1,-113.6,-0.410,1,0.513,2.907,3.717,0
181,-13.1,-114.6,-0.351,1,0.512,2.915,3.755,0
182,-13.0,-115.5,-0.277,1,0.489,2.916,3.792,0
183,-12.9,-116.4,-0.397,1,0.393,2.915,3.827,0
184,-12.7,-117.2,-0.376,1,0.377,2.915,3.865,0
185,-12.4,-118.0,-0.423,1,0.328,2.921,3.902,0
186,-12.1,-118.6,-0.403,1,0.292,2.932,3.940,0
187,-11.9,-119.2,-0.460,1,0.312,2.947,3.979,0
188,-11.7,-119.8,-0.441,1,0.290,2.965,4.017,0
189,-11.4,-120.4,-0.561,1,0.606,2.983,4.058,0
190,-11.0,-120.8,-0.517,1,0.699,3.003,4.100,0
191,-10.6,-121.2,-0.469,1,0.732,3.019,4.146,0
192,-10.0,-121.6,-0.471,1,0.723,3.021,4.201,0
193,-9.2,-121.9,-0.474,1,0.518,3.008,4.266,0
194,-8.4,-122.1,-0.363,1,0.582,2.988,4.337,0
195,-7.5,-122.3,-0.307,1,0.610,2.976,4.406,0
196,-6.9,-122.6,-0.427,1,0.491,2.967,4.475,0
197,-6.1,-122.8,-0.510,1,0.420,2.957,4.546,0
198,-5.2,-122.8,-0.549,1,0.448,2.955,4.615,0
199,-4.3,-122.7,-0.429,1,0.820,2.959,4.682,0
200,-3.4,-122.6,-0.309,1,0.748,2.963,4.750,0
201,-2.4,-122.5,-0.189,1,0.706,2.965,4.821,0
202,-0.8,-121.7,-0.223,1,0.519,2.960,4.895,0
203,0.3,-121.6,-0.184,1,0.629,2.947,4.975,0
204,1.5,-121.4,-0.121,1,0.546,2.937,5.055,0
205,2.6,-121.3,-0.162,1,0.478,2.928,5.136,0
206,3.4,-121.3,-0.203,1,0.411,2.922,5.216,0
207,4.5,-121.1,-0.189,1,0.380,2.925,5.292,0
208,5.2,-121.0,-0.170,1,0.388,2.932,5.367,0
209,5.7,-121.2,-0.050,1,0.734,2.945,5.440,0
210,6.5,-121.1,0.024,1,0.746,2.957,5.515,0
211,7.0,-121.3,0.032,1,0.692,2.966,5.591,0
212,7.5,-121.6,-0.005,1,0.443,2.963,5.675,0
213,8.1,-122.0,0.026,1,0.363,2.950,5.766,0
214,8.3,-122.4,-0.011,1,0.301,2.955,5.848,0
215,9.6,-121.7,-0.055,1,0.266,2.957,5.938,0
216,10.0,-121.9,-0.072,1,0.233,2.964,6.019,0
217,10.3,-122.2,-0.069,1,0.233,2.986,6.094,0
218,10.4,-122.5,-0.042,1,0.245,3.013,6.168,0
219,10.5,-122.8,0.078,1,0.573,3.041,6.240,0
220,10.0,-123.6,0.137,1,0.554,3.074,6.311,0
221,10.0,-124.1,0.174,1,0.624,3.099,6.387,0
222,9.9,-124.8,0.197,1,0.705,3.109,6.472,0
223,9.8,-125.7,0.194,1,0.735,3.070,6.567,0
224,9.9,-126.6,0.138,1,0.723,3.005,6.669,0
225,9.9,-127.8,0.201,1,0.668,2.935,6.775,0
226,9.6,-129.1,0.198,1,0.700,2.864,6.884,0
227,9.3,-130.3,0.174,1,0.739,2.797,6.992,0
228,8.9,-131.7,0.184,1,0.772,2.728,7.102,0
229,8.5,-133.0,0.288,1,0.651,2.656,7.217,0
230,8.3,-134.2,0.401,1,0.470,2.582,7.334,0
231,8.0,-135.4,0.521,1,0.434,2.510,7.451,0
232,7.6,-136.4,0.546,1,0.414,2.453,7.537,0
233,7.0,-137.4,0.500,1,0.411,2.407,7.571,0
234,6.4,-138.3,0.473,1,0.397,2.365,7.602,0
235,5.7,-139.3,0.373,1,0.297,2.324,7.633,0
236,5.0,-140.3,0.325,1,0.238,2.285,7.663,0
237,4.4,-141.1,0.350,1,0.250,2.253,7.688,0
238,3.8,-141.8,0.247,1,0.309,2.227,7.709,0
239,3.3,-142.6,0.127,1,0.179,2.201,7.729,0
240,2.6,-143.4,0.066,1,0.142,2.173,7.752,0
241,2.2,-144.0,0.027,1,0.082,2.147,7.772,0
242,1.9,-144.4,0.080,1,0.032,2.131,7.785,0
243,1.7,-144.6,-0.003,1,0.086,2.122,7.793,0
244,1.6,-144.7,0.018,1,0.069,2.117,7.797,0
245,1.4,-144.9,-0.102,1,0.251,2.110,7.803,0
246,1.3,-145.1,-0.222,1,0.247,2.102,7.809,0
247,1.0,-145.4,-0.342,1,0.316,2.086,7.822,0
248,0.7,-145.9,-0.462,1,0.307,2.064,7.841,0
249,0.5,-146.2,-0.342,1,0.100,2.036,7.864,0
250,0.3,-146.4,-0.222,1,0.043,2.007,7.888,0
251,0.4,-146.5,-0.102,1,-0.002,1.982,7.909,0
252,0.5,-146.4,0.001,1,-0.072,1.969,7.919,0
253,0.5,-146.9,-0.019,1,-0.085,1.967,7.915,0
254,0.6,-147.3,-0.079,1,-0.033,1.971,7.900,0
255,0.4,-147.7,-0.078,1,-0.067,1.943,7.877,0
256,0.3,-148.1,-0.198,1,0.272,1.894,7.849,0
257,0.3,-148.5,-0.263,1,0.213,1.846,7.816,0
258,0.5,-148.8,-0.383,1,0.292,1.789,7.785,0
259,1.1,-149.1,-0.263,1,0.050,1.722,7.760,0
260,1.9,-149.4,-0.143,1,-0.034,1.648,7.737,0
261,3.0,-149.5,-0.035,1,-0.205,1.577,7.708,0
262,4.2,-149.7,0.002,1,-0.210,1.524,7.665,0
263,5.5,-149.9,0.088,1,-0.261,1.491,7.603,0
264,6.8,-150.2,0.162,1,-0.268,1.473,7.533,0
265,8.2,-150.6,0.245,1,-0.276,1.465,7.458,0
266,9.6,-151.0,0.301,1,-0.310,1.466,7.382,0
267,11.1,-151.5,0.278,1,-0.318,1.474,7.304,0
268,12.6,-151.9,0.242,1,-0.275,1.491,7.224,0
269,14.0,-152.4,0.362,1,-0.343,1.514,7.145,0
270,15.4,-152.8,0.482,1,-0.391,1.535,7.068,0
271,16.9,-153.3,0.600,1,-0.296,1.554,6.992,0
272,18.0,-154.1,0.600,1,0.057,1.570,6.919,0
273,18.5,-155.4,0.600,1,-0.188,1.584,6.849,0
274,18.9,-157.1,0.600,1,-0.298,1.593,6.783,0
275,19.6,-158.4,0.600,1,-0.294,1.602,6.718,0
276,19.8,-160.0,0.600,1,-0.297,1.617,6.647,0
277,19.6,-162.1,0.600,1,-0.292,1.634,6.575,0
278,19.0,-164.6,0.600,1,-0.255,1.652,6.502,0
279,18.0,-167.4,0.539,1,-0.331,1.670,6.429,0
280,16.6,-170.6,0.554,1,-0.316,1.688,6.356,0
281,15.1,-174.0,0.580,1,-0.302,1.707,6.282,0
282,13.4,-177.6,0.571,1,-0.362,1.728,6.207,0
283,11.4,178.5,0.582,1,-0.321,1.749,6.130,0
284,9.3,174.4,0.597,1,-0.291,1.771,6.054,0
285,7.0,170.2,0.477,1,-0.293,1.793,5.977,0
286,4.7,165.9,0.382,1,-0.267,1.816,5.901,0
287,2.6,161.8,0.322,1,-0.229,1.837,5.827,0
288,0.8,158.0,0.317,1,-0.212,1.858,5.754,0
289,-0.5,154.6,0.197,1,0.033,1.876,5.684,0
290,-1.4,151.6,0.177,1,0.055,1.893,5.616,0
291,-1.9,149.1,0.237,1,0.195,1.906,5.552,0
292,-1.3,147.7,0.171,1,-0.063,1.910,5.497,0
293,0.3,147.3,0.199,1,-0.062,1.906,5.449,0
294,2.1,147.2,0.302,1,0.280,1.906,5.400,0
295,3.3,146.3,0.378,1,0.225,1.911,5.348,0
296,4.5,145.6,0.388,1,0.205,1.913,5.299,0
297,6.0,145.1,0.508,1,0.283,1.910,5.255,0
298,7.5,144.6,0.517,1,0.245,1.906,5.213,0
299,8.1,143.3,0.529,1,0.197,1.900,5.175,0
300,8.0,141.2,0.409,1,0.102,1.896,5.135,0
301,7.1,138.3,0.379,1,0.115,1.894,5.096,0
302,6.6,135.9,0.372,1,0.145,1.896,5.054,0
303,6.4,133.7,0.492,1,0.363,1.899,5.012,0
304,6.3,131.6,0.600,1,0.315,1.902,4.970,0
305,5.2,128.6,0.480,1,0.270,1.898,4.933,0
306,3.3,124.9,0.592,1,0.317,1.891,4.899,0
307,1.6,121.3,0.600,1,0.268,1.884,4.864,0
308,-0.3,117.7,0.600,1,0.293,1.875,4.829,0
309,-2.0,114.3,0.600,1,0.293,1.869,4.793,0
310,-3.6,111.0,0.600,1,0.256,1.863,4.756,0
311,-5.2,107.8,0.480,1,-0.089,1.857,4.718,0
312,-6.4,105.0,0.382,1,-0.195,1.855,4.678,0
313,-6.7,102.9,0.262,1,-0.041,1.861,4.635,0
314,-5.5,102.0,0.292,1,0.090,1.876,4.589,0
315,-3.9,101.5,0.412,1,0.303,1.889,4.543,0
316,-3.0,100.3,0.532,1,0.283,1.891,4.498,0
317,-3.3,98.2,0.600,1,0.291,1.878,4.456,0
318,-4.2,95.4,0.600,1,0.288,1.854,4.414,0
319,-5.4,92.4,0.600,1,0.286,1.823,4.371,0
320,-6.5,89.5,0.600,1,0.290,1.788,4.327,0
321,-7.5,86.6,0.600,1,0.300,1.753,4.281,0
322,-8.5,84.3,0.600,1,0.299,1.718,4.272,0
323,-9.5,82.1,0.600,1,0.298,1.685,4.268,0
324,-10.4,80.0,0.600,1,0.308,1.653,4.264,0
325,-11.3,77.8,0.600,1,0.308,1.623,4.258,0
326,-11.9,75.8,0.600,1,0.305,1.600,4.253,0
327,-12.6,73.7,0.600,1,0.307,1.573,4.245,0
328,-13.5,71.6,0.600,1,0.321,1.547,4.236,0
329,-14.4,69.4,0.600,1,0.344,1.522,4.226,0
330,-15.2,67.3,0.600,1,0.328,1.498,4.215,0
331,-16.2,65.0,0.600,1,0.317,1.475,4.202,0
332,-16.8,63.0,0.600,1,0.307,1.454,4.168,0
333,-16.7,61.6,0.600,1,0.303,1.441,4.095,0
334,-16.8,60.1,0.600,1,0.311,1.428,4.021,0
335,-16.3,59.1,0.600,1,0.310,1.425,3.951,0
336,-15.4,58.6,0.600,1,0.313,1.422,3.882,0
337,-14.6,58.2,0.600,1,0.322,1.419,3.814,0
338,-13.8,57.9,0.600,1,0.318,1.420,3.750,0
339,-13.5,57.4,0.600,1,0.333,1.416,3.687,0
340,-13.5,56.7,0.600,1,0.330,1.410,3.625,0
341,-13.7,56.0,0.600,1,0.339,1.403,3.568,0
342,-14.1,55.3,0.600,1,0.345,1.395,3.515,0
343,-14.5,54.6,0.600,1,0.339,1.389,3.466,0
344,-15.1,53.9,0.600,1,0.399,1.383,3.418,0
345,-15.8,53.0,0.600,1,0.403,1.381,3.373,0
346,-16.8,52.0,0.600,1,0.367,1.375,3.325,0
347,-17.9,51.1,0.600,1,0.563,1.369,3.277,0
348,-19.0,50.3,0.600,1,0.398,1.364,3.230,0
349,-20.5,49.3,0.600,1,0.351,1.353,3.179,0
350,-21.7,48.6,0.600,1,0.442,1.346,3.131,0
351,-21.6,49.2,0.600,1,0.423,1.352,3.088,0
352,-22.1,49.0,0.600,1,0.369,1.355,3.051,0
353,-23.1,48.6,0.600,1,0.354,1.357,3.012,0
354,-24.1,48.2,0.600,1,0.333,1.360,2.975,0
355,-24.8,48.2,0.600,1,0.333,1.366,2.942,0
356,-25.9,47.8,0.600,1,0.333,1.375,2.911,0
357,-27.0,47.4,0.600,1,0.374,1.384,2.881,0
358,-28.1,47.1,0.600,1,0.606,1.394,2.855,0
359,-29.5,46.7,0.600,1,0.322,1.403,2.827,0
360,-31.7,45.9,0.600,1,0.325,1.402,2.792,0
361,-34.2,45.2,0.600,1,0.323,1.398,2.756,0
362,-35.5,45.2,0.600,1,0.552,1.407,2.732,0
363,-37.5,44.4,0.600,1,0.387,1.421,2.712,0
364,-39.5,44.0,0.600,1,0.623,1.430,2.689,0
365,-41.7,43.3,0.600,1,0.727,1.439,2.668,0
366,-44.4,42.7,0.600,0,0.750,1.445,2.642,0
367,-48.1,41.6,0.600,0,0.747,1.442,2.608,0
368,-51.9,40.9,0.582,0,0.746,1.438,2.571,0
369,-55.9,40.2,0.600,0,0.655,1.436,2.534,0
370,-59.8,39.8,0.600,0,0.424,1.437,2.498,0
371,-63.7,39.3,0.600,0,0.399,1.442,2.466,0
372,-66.3,39.3,0.600,0,0.456,1.457,2.447,0
373,-68.1,39.6,0.600,0,0.370,1.477,2.439,0
374,-70.2,39.7,0.600,0,0.365,1.500,2.433,0
375,-71.9,39.8,0.600,0,0.342,1.524,2.433,0
376,-73.5,39.9,0.600,0,0.750,1.551,2.437,0
377,-75.1,40.0,0.600,0,0.750,1.579,2.443,0
378,-77.4,39.8,0.600,0,0.750,1.606,2.443,0
379,-80.8,39.3,0.600,0,0.306,1.632,2.433,0
380,-84.7,38.6,0.600,0,0.310,1.660,2.417,0
381,-88.3,38.1,0.600,0,0.360,1.692,2.405,0
382,-91.0,37.7,0.600,0,0.333,1.727,2.403,0
383,-92.9,37.6,0.600,0,0.332,1.764,2.415,0
384,-94.3,37.5,0.600,0,0.321,1.802,2.431,0
385,-95.6,37.4,0.600,0,0.316,1.840,2.451,0
386,-96.9,37.3,0.600,0,0.309,1.879,2.473,0
387,-98.1,37.1,0.600,0,0.306,1.919,2.496,0
388,-99.7,36.8,0.600,0,0.312,1.953,2.520,0
389,-102.3,36.3,0.480,0,0.308,1.959,2.545,0
390,-104.9,35.7,0.360,0,0.342,1.966,2.571,0
391,-107.4,35.2,0.240,0,0.322,1.975,2.597,0
392,-109.9,34.8,0.120,0,0.332,1.985,2.623,0
393,-112.2,34.4,0.000,0,0.320,1.996,2.649,0
394,-114.3,34.2,-0.120,0,0.357,2.008,2.676,0
395,-116.2,34.1,-0.240,0,0.323,2.021,2.704,0
396,-117.9,34.2,-0.360,0,0.301,2.036,2.732,0
397,-119.3,34.4,-0.480,0,0.300,2.050,2.762,0
398,-120.5,34.8,-0.600,0,0.305,2.064,2.793,0
399,-121.6,35.3,-0.480,0,0.315,2.078,2.826,0
400,-122.4,36.0,-0.360,0,0.529,2.093,2.859,0
401,-123.2,36.7,-0.240,0,0.396,2.109,2.892,0
402,-124.4,37.4,-0.120,0,0.394,2.131,2.917,0
403,-125.3,38.2,0.000,0,0.377,2.153,2.943,0
404,-126.4,38.9,0.120,0,0.369,2.176,2.970,0
405,-127.4,39.5,0.240,0,0.420,2.198,2.999,0
406,-128.4,40.1,0.360,0,0.346,2.220,3.029,0
407,-129.6,40.6,0.454,0,0.285,2.245,3.058,0
408,-130.7,40.9,0.439,0,-0.201,2.267,3.090,0
409,-131.7,41.2,0.559,0,0.283,2.287,3.126,0
410,-132.3,41.4,0.600,0,0.273,2.298,3.172,0
411,-132.9,41.4,0.600,0,-0.232,2.304,3.224,0
412,-134.0,41.2,0.600,0,-0.297,2.316,3.271,0
413,-134.8,41.1,0.600,0,-0.301,2.326,3.319,0
414,-134.9,41.2,0.600,0,-0.324,2.325,3.380,0
415,-134.3,41.6,0.600,0,-0.298,2.313,3.452,0
416,-133.4,42.1,0.600,0,-0.315,2.297,3.529,0
417,-132.2,42.8,0.600,0,-0.319,2.281,3.607,0
418,-131.0,43.6,0.600,0,-0.320,2.266,3.682,0
419,-130.1,44.1,0.600,0,0.298,2.253,3.756,0
420,-130.0,44.0,0.600,0,0.311,2.243,3.827,0
421,-132.0,42.9,0.600,0,0.302,2.260,3.894,0
422,-134.6,41.7,0.480,0,0.232,2.283,3.956,0
423,-137.6,40.4,0.360,0,0.281,2.307,4.012,0
424,-140.6,39.1,0.240,0,0.284,2.331,4.064,0
425,-144.0,37.5,0.120,0,0.258,2.355,4.113,0
426,-147.8,35.7,0.000,0,-0.340,2.377,4.160,0
427,-151.8,33.5,-0.120,0,-0.307,2.395,4.207,0
428,-154.7,32.2,-0.240,0,-0.378,2.402,4.259,0
429,-155.6,32.8,-0.120,0,0.339,2.394,4.323,0
430,-154.6,34.8,0.000,0,0.328,2.371,4.345,0
431,-153.7,36.8,0.120,0,0.315,2.345,4.356,0
432,-154.3,37.4,0.240,0,0.411,2.325,4.358,0
433,-156.3,36.7,0.360,0,0.474,2.312,4.353,0
434,-159.9,34.8,0.374,0,0.522,2.315,4.336,0
