step,bear_target,bear_other,w_cmd,on_target,v_cmd,dist_target,dist_other,estop
62,113.2,53.3,-0.120,0,0.307,1.072,1.094,0
63,113.2,53.3,0.000,0,0.300,1.074,1.091,0
64,113.0,53.0,0.120,0,0.304,1.074,1.074,0
65,114.7,55.2,0.240,0,0.296,1.054,1.021,0
66,117.1,58.5,0.360,0,0.000,1.044,0.981,1
67,120.4,63.0,0.480,0,0.000,1.042,0.958,1
68,124.2,67.4,0.600,0,0.000,1.041,0.951,1
69,127.3,70.2,0.600,0,0.000,1.039,0.954,1
70,129.8,72.4,0.600,0,0.000,1.039,0.962,1
71,132.2,74.5,0.600,0,0.000,1.040,0.974,1
72,134.6,76.4,0.600,0,0.000,1.044,0.991,1
73,137.0,78.2,0.600,0,0.296,1.051,1.011,0
74,139.5,80.0,0.600,0,0.292,1.060,1.034,0
75,142.2,82.6,0.600,0,0.299,1.076,1.068,0
76,145.1,84.9,0.600,0,0.302,1.105,1.098,0
77,148.2,87.9,0.600,0,0.297,1.140,1.142,0
78,151.3,90.8,0.600,0,0.299,1.182,1.192,0
79,154.4,93.8,0.600,0,0.324,1.228,1.243,0
80,157.3,97.1,0.600,0,0.321,1.276,1.305,0
81,160.0,100.2,0.600,0,0.351,1.325,1.368,0
82,162.4,103.2,0.600,0,0.317,1.375,1.432,0
83,164.7,106.0,0.600,0,0.316,1.426,1.497,0
84,166.6,108.5,0.600,0,0.307,1.475,1.562,0
85,168.3,110.8,0.600,0,0.302,1.522,1.627,0
86,169.8,112.8,0.600,0,0.314,1.567,1.692,0
87,171.2,114.7,0.600,0,0.310,1.611,1.756,0
88,172.4,116.4,0.600,0,0.310,1.654,1.821,0
89,173.5,118.0,0.600,0,0.264,1.696,1.885,0
90,174.3,119.4,0.600,0,0.289,1.736,1.948,0
91,175.1,120.6,0.600,0,0.309,1.774,2.010,0
92,175.7,121.6,0.600,0,0.310,1.810,2.072,0
93,176.1,122.4,0.600,0,0.307,1.847,2.133,0
94,176.4,123.2,0.600,0,0.303,1.883,2.193,0
95,176.5,123.8,0.600,0,0.294,1.917,2.253,0
96,176.7,124.3,0.600,0,0.291,1.951,2.311,0
97,176.7,124.8,0.600,0,0.301,1.982,2.368,0
98,176.7,125.2,0.600,0,0.296,2.013,2.424,0
99,176.5,125.4,0.600,0,0.318,2.043,2.479,0
100,176.4,125.6,0.600,0,0.295,2.072,2.533,0
101,176.2,125.8,0.600,0,0.282,2.101,2.586,0
102,175.9,125.9,0.600,0,0.290,2.128,2.638,0
103,175.7,125.9,0.600,0,-0.221,2.154,2.688,0
104,175.4,125.9,0.600,0,-0.285,2.179,2.736,0
105,175.5,126.2,0.600,0,-0.302,2.194,2.778,0
106,176.6,127.2,0.600,0,0.159,2.194,2.809,0
107,178.4,128.7,0.600,0,0.287,2.180,2.829,0
108,-179.9,130.2,0.600,0,-0.307,2.172,2.849,0
109,-179.0,131.0,0.480,0,-0.355,2.177,2.876,0
110,-178.1,131.8,0.360,0,-0.354,2.181,2.900,0
111,-176.2,133.4,0.240,0,-0.364,2.174,2.913,0
112,-173.9,135.3,0.120,0,-0.372,2.163,2.922,0
113,-171.8,137.0,0.000,0,-0.402,2.153,2.928,0
114,-170.4,138.0,-0.120,0,-0.438,2.138,2.933,0
115,-169.6,138.4,-0.240,0,-0.433,2.118,2.935,0
116,-169.2,138.3,-0.360,0,-0.454,2.093,2.935,0
117,-168.8,138.2,-0.480,0,-0.432,2.061,2.931,0
118,-168.3,138.2,-0.600,0,-0.445,2.027,2.925,0
119,-167.2,138.6,-0.480,0,0.305,1.992,2.916,0
120,-165.7,139.4,-0.360,0,0.294,1.959,2.903,0
121,-164.2,140.3,-0.240,0,0.299,1.931,2.890,0
122,-162.6,141.4,-0.120,0,0.289,1.917,2.884,0
123,-160.7,141.8,0.000,0,0.279,1.921,2.891,0
124,-158.5,142.7,0.120,0,0.286,1.938,2.907,0
125,-156.3,143.7,0.240,0,0.299,1.961,2.927,0
126,-154.2,144.7,0.360,0,-0.171,1.985,2.948,0
127,-152.1,145.7,0.480,0,0.317,2.010,2.969,0
128,-150.0,146.6,0.600,0,0.319,2.028,2.983,0
129,-148.4,148.2,0.480,0,-0.391,2.049,2.995,0
130,-147.0,149.7,0.360,1,-0.356,2.075,3.009,0
131,-145.5,151.1,0.240,1,0.232,2.098,3.021,0
132,-143.9,152.5,0.120,1,-0.352,2.113,3.024,0
133,-142.6,153.5,0.000,1,-0.305,2.130,3.030,0
134,-141.1,154.7,-0.120,1,-0.354,2.145,3.033,0
135,-139.4,155.8,-0.240,1,-0.340,2.155,3.029,0
136,-137.4,157.0,-0.360,1,-0.354,2.160,3.018,0
137,-135.5,158.1,-0.480,1,-0.361,2.164,3.004,0
138,-133.8,159.0,-0.600,1,-0.339,2.168,2.989,0
139,-132.2,159.7,-0.600,1,-0.201,2.174,2.973,0
140,-130.4,160.6,-0.600,1,-0.319,2.182,2.958,0
141,-128.5,161.6,-0.600,1,-0.267,2.193,2.944,0
142,-126.5,162.7,-0.600,1,-0.321,2.205,2.930,0
143,-124.4,164.0,-0.600,1,-0.357,2.219,2.916,0
144,-122.1,165.4,-0.600,1,-0.398,2.235,2.901,0
145,-119.5,167.1,-0.600,1,-0.410,2.253,2.886,0
146,-116.9,168.9,-0.600,1,-0.386,2.273,2.871,0
147,-115.1,171.0,-0.600,1,-0.441,2.266,2.857,0
148,-113.3,173.2,-0.600,1,-0.414,2.254,2.844,0
149,-111.2,175.7,-0.600,1,0.294,2.243,2.831,0
150,-109.0,178.3,-0.600,1,-0.308,2.233,2.820,0
151,-106.8,-178.9,-0.600,1,-0.355,2.225,2.813,0
152,-104.3,-175.9,-0.600,1,-0.359,2.217,2.805,0
153,-101.6,-172.7,-0.600,1,-0.431,2.211,2.799,0
154,-98.7,-169.3,-0.600,1,-0.378,2.206,2.793,0
155,-95.6,-165.7,-0.600,1,-0.435,2.203,2.789,0
156,-92.6,-162.0,-0.600,1,-0.443,2.201,2.788,0
157,-89.2,-158.1,-0.600,1,-0.431,2.200,2.787,0
158,-85.8,-154.1,-0.600,1,-0.384,2.202,2.789,0
159,-82.4,-150.0,-0.600,1,0.287,2.205,2.794,0
160,-78.8,-145.8,-0.600,1,0.296,2.209,2.800,0
161,-75.6,-141.8,-0.600,1,0.286,2.215,2.812,0
162,-73.8,-139.1,-0.600,1,0.286,2.218,2.837,0
163,-73.7,-138.0,-0.600,1,0.294,2.216,2.874,0
164,-74.6,-137.7,-0.600,1,0.282,2.212,2.920,0
165,-75.8,-137.4,-0.600,1,0.300,2.228,2.967,0
166,-76.8,-136.4,-0.600,1,0.335,2.281,3.012,0
167,-77.1,-134.7,-0.600,1,0.315,2.332,3.058,0
168,-76.4,-131.9,-0.600,1,0.342,2.379,3.107,0
169,-74.8,-128.2,-0.600,1,0.291,2.421,3.156,0
170,-72.9,-124.0,-0.600,1,0.291,2.457,3.208,0
171,-71.1,-119.9,-0.600,1,0.278,2.489,3.260,0
172,-69.4,-116.0,-0.600,1,0.277,2.515,3.311,0
173,-68.0,-112.4,-0.600,1,0.270,2.537,3.360,0
174,-66.7,-108.8,-0.600,1,-0.270,2.559,3.409,0
175,-65.5,-105.5,-0.600,1,0.304,2.586,3.456,0
176,-64.4,-102.5,-0.600,1,0.294,2.620,3.501,0
177,-63.5,-99.7,-0.600,1,-0.286,2.657,3.545,0
178,-62.3,-96.7,-0.600,1,-0.286,2.696,3.589,0
179,-61.1,-93.9,-0.600,1,0.278,2.739,3.631,0
180,-60.4,-91.7,-0.600,1,-0.296,2.791,3.673,0
181,-60.5,-90.5,-0.600,1,-0.283,2.849,3.715,0
182,-60.4,-89.1,-0.600,1,-0.296,2.913,3.758,0
183,-59.8,-87.3,-0.600,1,-0.336,2.980,3.802,0
184,-58.3,-84.7,-0.600,1,-0.336,3.049,3.847,0
185,-55.5,-80.8,-0.600,1,-0.343,3.119,3.894,0
186,-51.4,-76.0,-0.600,1,-0.368,3.141,3.943,0
187,-46.8,-70.8,-0.600,1,-0.370,3.155,3.995,0
188,-42.3,-65.7,-0.600,1,-0.368,3.171,4.049,0
189,-37.9,-60.7,-0.600,1,0.281,3.189,4.107,0
190,-33.7,-56.0,-0.600,1,-0.299,3.207,4.167,0
191,-29.7,-51.4,-0.600,1,-0.276,3.226,4.228,0
192,-25.8,-47.0,-0.600,1,-0.279,3.247,4.292,0
193,-21.9,-42.6,-0.600,1,-0.293,3.268,4.357,0
194,-19.3,-38.3,-0.600,1,-0.286,3.309,4.425,0
195,-16.6,-34.0,-0.600,1,-0.245,3.345,4.494,0
196,-14.1,-29.9,-0.600,1,-0.172,3.376,4.565,0
197,-11.9,-26.1,-0.600,1,0.420,3.398,4.635,0
198,-10.2,-22.8,-0.600,1,0.457,3.410,4.701,0
199,-9.5,-20.7,-0.480,1,0.938,3.408,4.759,0
200,-10.1,-19.7,-0.360,1,0.990,3.387,4.805,0
201,-11.2,-19.4,-0.306,1,0.920,3.344,4.836,0
202,-12.0,-18.8,-0.277,1,0.903,3.281,4.852,0
203,-11.3,-16.7,-0.343,1,0.877,3.196,4.850,0
204,-9.8,-13.7,-0.315,1,0.877,3.099,4.831,0
205,-8.5,-10.8,-0.435,1,0.917,3.000,4.802,0
206,-7.7,-8.2,-0.324,1,0.917,2.904,4.769,0
207,-7.3,-6.1,-0.351,0,0.837,2.813,4.733,0
208,-7.4,-4.2,-0.348,0,0.711,2.727,4.696,0
209,-7.6,-2.5,-0.468,0,0.403,2.655,4.664,0
210,-7.9,-0.9,-0.588,0,0.765,2.598,4.641,0
211,-8.3,0.7,-0.600,0,0.750,2.555,4.625,0
212,-8.6,2.4,-0.600,0,0.718,2.516,4.607,0
213,-8.7,4.2,-0.600,0,0.709,2.481,4.588,0
214,-8.7,6.1,-0.600,0,0.724,2.452,4.570,0
215,-8.6,8.0,-0.600,0,0.696,2.428,4.553,0
216,-8.4,10.0,-0.600,1,0.741,2.408,4.537,0
217,-8.0,12.1,-0.600,1,0.742,2.392,4.523,0
218,-7.5,14.3,-0.600,1,0.592,2.376,4.507,0
219,-6.8,16.5,-0.480,1,0.384,2.363,4.492,0
220,-6.0,18.8,-0.366,1,0.486,2.359,4.485,0
221,-5.1,20.9,-0.373,1,0.473,2.364,4.487,0
222,-3.8,23.4,-0.387,1,0.483,2.379,4.499,0
223,-3.0,25.2,-0.297,1,0.479,2.400,4.516,0
224,-2.1,27.1,-0.258,1,0.468,2.432,4.545,0
225,-3.4,26.8,-0.275,1,0.473,2.462,4.571,0
226,-3.4,27.7,-0.240,1,0.440,2.499,4.604,0
227,-3.5,28.6,-0.208,1,0.480,2.526,4.628,0
228,-3.5,29.6,-0.139,1,0.544,2.549,4.648,0
229,-3.4,30.7,-0.190,1,0.791,2.567,4.666,0
230,-3.3,31.8,-0.102,1,0.758,2.581,4.680,0
231,-3.2,32.9,-0.136,1,0.690,2.589,4.690,0
232,-3.3,34.0,-0.069,1,0.699,2.586,4.691,0
233,-3.2,35.0,-0.046,1,0.606,2.528,4.692,0
234,-3.0,36.0,0.028,1,0.570,2.460,4.695,0
235,-2.7,37.0,0.069,1,0.525,2.398,4.694,0
236,-2.4,37.7,-0.051,1,0.755,2.341,4.648,0
237,-2.5,38.4,0.037,1,0.656,2.330,4.606,0
238,-2.8,39.2,0.018,1,0.691,2.331,4.558,0
239,-3.3,40.0,-0.102,1,0.278,2.326,4.507,0
240,-4.1,40.7,-0.082,1,0.285,2.317,4.456,0
241,-5.0,41.5,-0.080,1,0.311,2.308,4.408,0
242,-5.7,42.4,-0.053,1,0.305,2.311,4.373,0
243,-6.7,42.9,-0.038,1,0.290,2.321,4.345,0
244,-7.8,43.4,0.003,1,0.266,2.334,4.323,0
245,-9.0,43.9,0.017,1,0.212,2.349,4.302,0
246,-10.2,44.2,0.037,1,0.205,2.368,4.284,0
247,-11.4,44.5,0.082,1,0.122,2.393,4.269,0
248,-12.5,44.8,0.026,1,0.143,2.421,4.256,0
249,-13.7,45.0,-0.094,1,0.333,2.455,4.246,0
250,-14.8,45.2,-0.214,1,0.339,2.490,4.236,0
251,-15.8,45.4,-0.320,1,0.308,2.523,4.224,0
252,-16.9,45.8,-0.299,1,0.317,2.548,4.205,0
253,-17.8,46.3,-0.333,1,0.288,2.571,4.185,0
254,-18.7,46.9,-0.363,1,0.304,2.595,4.165,0
255,-19.4,47.5,-0.378,1,0.256,2.621,4.146,0
256,-20.1,48.2,-0.368,1,0.291,2.649,4.127,0
257,-20.8,48.8,-0.374,1,0.306,2.680,4.111,0
258,-21.4,49.5,-0.301,1,0.280,2.709,4.093,0
259,-22.0,50.3,-0.386,1,0.366,2.739,4.075,0
260,-22.4,51.0,-0.439,1,0.412,2.769,4.057,0
261,-23.0,51.8,-0.419,1,0.392,2.798,4.038,0
262,-23.3,53.7,-0.456,1,0.400,2.821,3.992,0
263,-23.7,55.7,-0.456,1,0.431,2.844,3.938,0
264,-23.9,57.9,-0.472,1,0.429,2.867,3.878,0
265,-23.9,60.1,-0.592,1,0.428,2.888,3.814,0
266,-23.9,62.5,-0.564,1,0.413,2.910,3.747,0
267,-23.6,65.1,-0.579,1,0.383,2.931,3.677,0
268,-23.1,67.7,-0.518,1,0.310,2.954,3.605,0
269,-22.7,70.3,-0.405,1,0.717,2.979,3.532,0
270,-22.2,72.6,-0.292,1,0.564,3.009,3.459,0
271,-21.8,74.8,-0.352,1,0.513,3.038,3.384,0
272,-21.2,77.4,-0.359,1,0.483,3.058,3.306,0
273,-20.6,80.2,-0.351,1,0.462,3.074,3.230,0
274,-20.0,82.9,-0.353,1,0.450,3.092,3.158,0
275,-19.4,85.6,-0.372,1,0.413,3.112,3.088,0
276,-18.7,88.5,-0.255,1,0.416,3.133,3.022,0
277,-17.9,91.4,-0.304,1,0.433,3.156,2.959,0
278,-17.2,94.2,-0.317,1,0.425,3.180,2.898,0
279,-16.6,97.0,-0.318,1,0.794,3.204,2.841,0
280,-16.0,99.8,-0.297,1,0.790,3.228,2.787,0
281,-15.4,102.7,-0.353,1,0.738,3.248,2.737,0
282,-14.7,106.2,-0.366,1,0.742,3.255,2.695,0
283,-13.9,110.0,-0.301,1,0.700,3.253,2.661,0
284,-13.0,113.9,-0.312,1,0.618,3.247,2.634,0
285,-12.2,117.7,-0.274,1,0.620,3.244,2.613,0
286,-11.5,121.3,-0.235,1,0.515,3.247,2.595,0
287,-11.0,124.7,-0.246,1,0.507,3.251,2.582,0
288,-10.4,128.0,-0.237,1,0.321,3.263,2.572,0
289,-9.8,131.2,-0.198,1,0.706,3.279,2.563,0
290,-9.3,134.1,-0.167,1,0.711,3.304,2.553,0
291,-8.8,136.8,-0.178,1,0.690,3.310,2.545,0
292,-8.1,139.9,-0.185,1,0.665,3.260,2.551,0
293,-7.4,143.1,-0.161,1,0.556,3.198,2.569,0
294,-6.3,146.6,-0.257,1,0.434,3.137,2.590,0
295,-5.4,149.7,-0.205,1,0.399,3.079,2.611,0
296,-4.5,152.6,-0.297,1,0.364,3.031,2.628,0
297,-3.8,155.3,-0.332,1,0.312,2.989,2.642,0
298,-3.0,157.9,-0.326,1,0.285,2.952,2.654,0
299,-2.2,160.5,-0.206,1,0.508,2.919,2.665,0
300,-1.9,163.0,-0.180,1,0.646,2.901,2.676,0
301,-2.6,165.4,-0.195,1,0.467,2.900,2.692,0
302,-3.2,167.9,-0.266,1,0.381,2.881,2.723,0
303,-3.8,170.6,-0.256,1,0.340,2.854,2.758,0
304,-4.4,173.2,-0.203,1,0.293,2.828,2.788,0
305,-5.1,175.5,-0.245,1,0.328,2.801,2.816,0
306,-6.0,177.8,-0.267,1,0.294,2.773,2.842,0
307,-6.9,-180.0,-0.319,1,0.317,2.739,2.870,0
308,-7.8,-177.9,-0.305,1,0.242,2.701,2.898,0
309,-8.7,-175.7,-0.425,1,0.307,2.656,2.929,0
310,-9.6,-173.5,-0.516,1,0.327,2.610,2.957,0
311,-10.5,-171.4,-0.521,1,0.316,2.561,2.988,0
312,-11.3,-169.1,-0.563,1,0.298,2.512,3.023,0
313,-12.0,-166.8,-0.600,1,0.289,2.464,3.061,0
314,-12.8,-164.4,-0.600,1,0.285,2.421,3.098,0
315,-13.4,-162.0,-0.600,1,0.287,2.380,3.136,0
316,-14.2,-159.6,-0.600,1,0.280,2.343,3.174,0
317,-14.8,-157.1,-0.600,1,0.267,2.308,3.213,0
318,-15.5,-154.7,-0.600,1,0.263,2.277,3.253,0
319,-16.1,-152.1,-0.600,1,0.298,2.249,3.292,0
320,-16.7,-149.6,-0.587,1,0.324,2.225,3.332,0
321,-17.3,-147.1,-0.543,1,0.312,2.202,3.374,0
322,-17.7,-144.4,-0.489,1,0.286,2.180,3.418,0
323,-18.3,-141.9,-0.517,1,0.276,2.161,3.462,0
324,-18.9,-139.5,-0.600,1,0.278,2.148,3.505,0
325,-19.5,-137.0,-0.569,1,0.271,2.137,3.547,0
326,-19.9,-134.4,-0.600,1,0.313,2.130,3.590,0
327,-20.3,-131.8,-0.600,1,0.293,2.126,3.633,0
328,-20.7,-129.3,-0.600,1,0.310,2.123,3.676,0
329,-21.0,-126.7,-0.600,1,0.299,2.122,3.720,0
330,-21.1,-124.0,-0.600,1,0.287,2.124,3.764,0
331,-21.2,-121.2,-0.600,1,0.282,2.129,3.806,0
332,-21.2,-118.5,-0.600,1,0.268,2.137,3.848,0
333,-21.1,-115.8,-0.595,1,0.255,2.149,3.890,0
334,-21.1,-113.2,-0.595,1,0.264,2.163,3.930,0
335,-21.2,-110.8,-0.544,1,0.264,2.182,3.969,0
336,-21.2,-108.4,-0.600,1,0.298,2.203,4.008,0
337,-21.4,-106.1,-0.575,1,0.284,2.225,4.047,0
338,-21.3,-103.8,-0.600,1,0.281,2.249,4.086,0
339,-21.3,-101.5,-0.520,1,0.274,2.273,4.124,0
340,-21.1,-99.1,-0.446,1,0.287,2.300,4.162,0
341,-21.0,-96.9,-0.474,1,0.279,2.328,4.200,0
342,-20.9,-94.8,-0.519,1,0.280,2.358,4.237,0
343,-20.8,-92.7,-0.600,1,0.295,2.390,4.274,0
344,-20.7,-90.7,-0.600,1,0.318,2.422,4.310,0
345,-20.6,-88.7,-0.600,1,0.291,2.455,4.346,0
346,-20.3,-86.6,-0.600,1,0.301,2.487,4.382,0
347,-19.9,-84.5,-0.600,1,0.446,2.521,4.417,0
348,-19.6,-82.5,-0.600,1,0.386,2.556,4.451,0
349,-19.2,-80.6,-0.480,1,0.478,2.584,4.484,0
350,-18.7,-78.5,-0.375,1,0.591,2.614,4.516,0
351,-18.2,-76.6,-0.388,1,0.664,2.639,4.546,0
352,-17.9,-74.9,-0.357,1,0.602,2.656,4.572,0
353,-17.5,-73.3,-0.392,1,0.619,2.665,4.595,0
354,-17.2,-71.8,-0.413,1,0.542,2.675,4.617,0
355,-16.9,-70.3,-0.410,1,0.551,2.687,4.637,0
356,-16.7,-68.8,-0.452,1,0.609,2.702,4.657,0
357,-16.5,-67.5,-0.473,1,0.629,2.719,4.677,0
358,-16.2,-66.2,-0.445,1,0.643,2.733,4.694,0
359,-15.9,-64.7,-0.427,1,0.506,2.745,4.709,0
360,-15.5,-63.4,-0.409,1,0.548,2.756,4.722,0
361,-15.1,-61.9,-0.455,1,0.492,2.769,4.734,0
362,-14.7,-60.5,-0.400,1,0.610,2.788,4.749,0
363,-14.4,-59.2,-0.439,1,0.617,2.811,4.763,0
364,-14.0,-57.9,-0.354,1,0.478,2.829,4.775,0
365,-13.6,-56.5,-0.420,1,0.519,2.845,4.785,0
366,-13.1,-55.1,-0.381,1,0.481,2.867,4.796,0
367,-12.7,-53.8,-0.354,1,0.443,2.891,4.808,0
368,-12.3,-52.6,-0.347,1,0.455,2.918,4.822,0
369,-12.0,-51.4,-0.441,1,0.817,2.948,4.836,0
370,-11.8,-50.3,-0.561,1,0.666,2.979,4.850,0
371,-11.5,-49.1,-0.600,1,0.654,3.006,4.862,0
372,-11.0,-47.9,-0.600,1,0.708,3.023,4.866,0
373,-10.1,-46.3,-0.600,1,0.750,3.036,4.866,0
374,-9.0,-44.5,-0.563,1,0.744,3.044,4.862,0
375,-7.7,-42.6,-0.543,1,0.812,3.048,4.853,0
376,-6.5,-40.8,-0.442,1,0.831,3.050,4.842,0
377,-5.2,-39.0,-0.437,1,0.794,3.047,4.826,0
378,-4.0,-37.3,-0.338,1,0.762,3.042,4.806,0
379,-2.6,-35.4,-0.297,1,0.965,3.039,4.786,0
380,-1.7,-34.0,-0.317,1,0.968,3.038,4.767,0
381,-1.0,-32.8,-0.302,1,0.922,3.034,4.745,0
382,-0.3,-31.8,-0.263,1,0.901,3.019,4.713,0
383,0.2,-30.8,-0.219,1,0.631,3.004,4.681,0
384,0.8,-29.9,-0.221,1,0.658,2.991,4.648,0
385,1.5,-28.8,-0.211,1,0.654,2.988,4.624,0
386,2.1,-27.8,-0.230,1,0.666,2.996,4.609,0
387,2.7,-26.9,-0.198,1,0.679,3.007,4.596,0
388,3.2,-26.0,-0.140,1,0.659,3.018,4.584,0
389,3.8,-25.1,-0.020,1,0.477,3.029,4.570,0
390,4.3,-24.3,0.081,1,0.714,3.040,4.558,0
391,4.7,-24.2,0.088,1,0.764,3.055,4.509,0
392,4.8,-24.4,0.103,1,0.706,3.066,4.450,0
393,4.7,-25.0,0.161,1,0.635,3.073,4.388,0
394,4.4,-25.7,0.077,1,0.460,3.080,4.325,0
395,4.1,-26.3,0.068,1,0.317,3.053,4.267,0
396,3.8,-27.0,0.118,1,0.297,3.000,4.219,0
397,3.6,-27.5,0.164,1,0.298,2.959,4.183,0
398,3.3,-28.0,0.044,1,-0.090,2.928,4.155,0
399,3.0,-28.6,-0.076,1,0.785,2.899,4.130,0
400,2.8,-28.9,-0.104,1,0.756,2.881,4.114,0
401,2.7,-29.1,-0.058,1,0.635,2.872,4.106,0
402,2.4,-29.5,0.011,1,0.582,2.853,4.089,0
403,1.9,-30.3,0.050,1,0.451,2.817,4.058,0
404,1.3,-31.3,0.024,1,0.438,2.767,4.015,0
405,0.7,-32.3,0.078,1,0.437,2.720,3.975,0
406,0.1,-33.2,0.082,1,0.376,2.676,3.938,0
407,-0.4,-34.1,-0.005,1,0.355,2.635,3.904,0
408,-0.8,-34.8,0.017,1,0.218,2.598,3.874,0
409,-1.1,-35.3,-0.013,1,0.459,2.564,3.846,0
410,-1.3,-35.8,-0.080,1,0.465,2.538,3.825,0
411,-1.5,-36.1,-0.065,1,0.462,2.512,3.804,0
412,-1.6,-36.8,-0.096,1,0.482,2.475,3.798,0
413,-1.6,-37.7,-0.121,1,0.528,2.431,3.808,0
414,-1.5,-38.6,-0.149,1,0.477,2.385,3.814,0
415,-2.0,-39.6,-0.163,1,0.531,2.334,3.815,0
416,-3.1,-40.5,-0.176,1,0.444,2.276,3.814,0
417,-4.3,-41.5,-0.205,1,0.418,2.212,3.808,0
418,-5.5,-42.4,-0.235,1,0.436,2.149,3.802,0
419,-6.6,-43.3,-0.314,1,0.273,2.085,3.794,0
420,-7.8,-44.2,-0.316,1,-0.197,2.018,3.783,0
421,-8.9,-45.1,-0.374,1,0.263,1.951,3.770,0
422,-10.0,-45.8,-0.386,1,0.215,1.897,3.763,0
423,-11.3,-46.7,-0.506,1,0.262,1.850,3.755,0
424,-12.7,-47.5,-0.600,1,0.140,1.807,3.749,0
425,-14.1,-48.2,-0.600,1,0.062,1.766,3.744,0
426,-15.4,-48.8,-0.600,1,0.298,1.736,3.744,0
427,-16.8,-49.3,-0.600,1,0.270,1.714,3.750,0
428,-18.3,-49.9,-0.600,1,0.280,1.688,3.752,0
429,-19.8,-50.3,-0.600,1,-0.349,1.660,3.752,0
430,-21.1,-50.6,-0.600,1,-0.392,1.632,3.751,0
431,-22.5,-50.9,-0.600,1,-0.364,1.610,3.752,0
432,-23.7,-51.0,-0.600,1,-0.326,1.605,3.764,0
