step,bear_target,bear_other,w_cmd,on_target,v_cmd,dist_target,dist_other,estop
1,15.8,-16.9,-0.024,1,0.896,4.538,4.558,0
2,14.9,-16.8,-0.090,1,0.899,4.492,4.550,0
3,14.1,-16.2,-0.081,1,0.852,4.433,4.494,0
4,13.4,-15.6,-0.037,1,0.778,4.351,4.416,0
5,12.6,-15.4,-0.122,1,0.628,4.245,4.316,0
6,11.8,-15.4,-0.220,1,0.513,4.121,4.198,0
7,11.3,-15.2,-0.254,1,0.449,3.990,4.074,0
8,11.2,-14.8,-0.202,1,0.450,3.863,3.955,0
9,11.2,-14.4,-0.082,1,0.790,3.740,3.839,0
10,11.4,-14.0,0.038,1,0.827,3.617,3.724,0
11,10.9,-14.6,0.124,1,0.804,3.500,3.613,0
12,10.4,-15.3,0.210,1,0.852,3.367,3.488,0
13,9.7,-16.6,0.170,1,0.832,3.216,3.348,0
14,9.0,-18.0,0.140,1,0.708,3.056,3.199,0
15,8.4,-19.4,0.103,1,0.629,2.895,3.050,0
16,7.6,-21.0,0.084,1,0.619,2.740,2.908,0
17,7.2,-22.3,0.103,1,0.533,2.593,2.775,0
18,6.7,-23.5,0.108,1,0.543,2.452,2.647,0
19,5.9,-24.8,-0.012,1,0.290,2.319,2.526,0
20,4.9,-26.4,-0.026,1,0.276,2.189,2.409,0
21,3.7,-28.1,-0.053,1,0.286,2.069,2.301,0
22,3.0,-29.2,-0.001,1,0.291,2.000,2.240,0
23,2.7,-30.1,0.004,1,0.269,1.959,2.198,0
24,1.9,-32.1,0.019,1,0.256,1.884,2.127,0
25,0.9,-34.2,0.009,1,0.248,1.812,2.066,0
26,-0.5,-36.6,-0.036,1,0.243,1.733,2.016,0
27,-2.0,-39.0,-0.049,1,0.231,1.659,1.978,0
28,-3.9,-41.6,-0.059,1,0.235,1.590,1.951,0
29,-6.5,-44.3,-0.130,1,-0.181,1.521,1.937,0
30,-8.9,-47.0,-0.168,1,-0.201,1.467,1.935,0
31,-11.6,-49.4,-0.222,1,-0.218,1.426,1.945,0
32,-14.7,-51.4,-0.215,1,-0.304,1.404,1.967,0
33,-17.2,-53.1,-0.269,1,-0.284,1.409,1.998,0
34,-19.6,-54.5,-0.302,1,-0.277,1.433,2.036,0
35,-21.4,-55.9,-0.335,1,-0.246,1.462,2.073,0
36,-23.8,-57.4,-0.345,1,-0.218,1.494,2.109,0
37,-26.3,-59.0,-0.361,1,-0.210,1.524,2.142,0
38,-28.6,-60.7,-0.405,1,-0.052,1.550,2.172,0
39,-30.1,-62.4,-0.525,1,-0.309,1.571,2.200,0
40,-30.1,-64.1,-0.600,1,0.288,1.581,2.221,0
41,-30.0,-65.9,-0.600,1,0.316,1.586,2.235,0
42,-29.8,-67.6,-0.600,1,0.312,1.585,2.241,0
43,-29.4,-69.1,-0.600,1,0.308,1.571,2.238,0
44,-28.7,-70.5,-0.600,1,-0.285,1.549,2.227,0
45,-28.3,-71.7,-0.600,1,-0.315,1.518,2.214,0
46,-30.1,-72.7,-0.600,1,-0.303,1.470,2.204,0
