step,bear_target,bear_other,w_cmd,on_target,v_cmd,dist_target,dist_other,estop,v_policy,cam_y2,cam_stop,gt_close,accel_clip,pred_x1,pred_y1,pred_x2,pred_y2,pred_vis
25,21.8,-34.0,-0.144,1,0.000,2.121,2.134,0,0.205,474.3,1,0,0,298.0,76.3,459.6,457.3,1.003
26,23.7,-34.7,-0.106,1,0.100,2.063,2.065,0,0.282,0.0,0,0,1,277.4,80.2,444.9,455.6,1.002
27,26.4,-35.3,-0.064,1,0.200,1.998,2.010,0,0.240,0.0,0,0,1,244.2,74.8,421.7,463.3,1.010
28,28.1,-35.3,-0.037,1,0.244,1.966,1.997,0,0.244,0.0,0,0,0,225.3,74.1,408.6,467.1,1.007
29,30.4,-35.7,0.083,1,0.294,1.924,1.952,0,0.294,0.0,0,0,0,2.8,18.8,130.5,472.8,1.008
30,32.3,-36.2,0.203,1,0.296,1.896,1.893,0,0.296,0.0,0,0,0,-2.8,6.1,142.2,478.6,1.007
31,35.0,-36.7,0.323,1,0.304,1.858,1.805,0,0.304,0.0,0,0,0,7.0,6.4,150.2,483.5,1.011
32,37.0,-37.1,0.443,1,0.312,1.832,1.741,0,0.312,0.0,0,0,0,8.9,9.6,156.9,483.2,1.007
33,39.4,-37.6,0.563,0,-0.228,1.804,1.663,0,-0.228,0.0,0,0,0,9.2,2.6,163.6,491.2,1.019
34,41.7,-38.0,0.600,0,-0.278,1.779,1.586,0,-0.278,0.0,0,0,0,17.6,2.0,171.2,488.4,1.009
35,43.8,-38.2,0.600,0,0.100,1.765,1.517,0,0.307,0.0,0,0,1,2.5,1.8,146.4,484.2,1.005
36,45.6,-37.6,0.600,0,0.200,1.764,1.462,0,0.313,0.0,0,0,1,11.5,7.2,154.9,480.7,1.013
37,47.3,-37.0,0.600,0,0.300,1.764,1.409,0,0.300,0.0,0,0,0,10.3,21.1,142.1,485.8,1.011
38,49.2,-36.8,0.600,0,0.295,1.756,1.341,0,0.295,0.0,0,0,0,-6.0,24.4,156.5,481.3,1.005
39,50.5,-36.8,0.480,0,-0.468,1.748,1.290,0,-0.468,0.0,0,0,0,5.8,0.1,0.6,-7.9,-0.018
40,52.0,-36.8,0.360,0,-0.435,1.739,1.231,0,-0.435,0.0,0,0,0,6.3,-0.1,-5.4,-6.3,-0.011
41,53.5,-36.3,0.240,0,-0.462,1.735,1.180,0,-0.462,0.0,0,0,0,3.2,-0.4,-2.8,-3.8,-0.010
42,55.5,-34.2,0.120,0,-0.415,1.744,1.145,0,-0.415,0.0,0,0,0,3.6,-0.4,2.5,-2.1,-0.006
43,57.1,-31.5,0.000,0,-0.269,1.759,1.138,0,-0.269,0.0,0,0,0,549.1,107.6,635.2,457.2,1.008
44,59.4,-26.8,-0.120,0,-0.363,1.787,1.152,0,-0.363,0.0,0,0,0,520.3,37.7,634.8,488.6,1.010
45,61.5,-22.6,-0.240,0,0.000,1.810,1.177,0,0.243,478.8,1,0,1,2.2,-0.4,5.4,1.0,-0.001
46,63.4,-19.0,-0.360,0,0.000,1.828,1.206,0,0.281,479.2,1,0,1,0.3,-0.4,2.9,1.0,-0.002
47,65.5,-15.4,-0.480,0,0.000,1.844,1.236,0,0.259,479.9,1,0,1,1.2,-0.6,3.6,1.6,0.000
48,67.5,-12.6,-0.600,0,-0.257,1.854,1.254,0,-0.257,479.1,0,0,0,5.4,-0.8,-0.8,-9.4,-0.018
49,69.8,-9.4,-0.600,0,-0.312,1.866,1.275,0,-0.312,479.0,0,0,0,6.9,1.6,-7.8,-5.1,-0.002
50,71.6,-6.7,-0.600,0,-0.337,1.876,1.299,0,-0.337,479.2,0,0,0,7.7,1.2,-5.9,-5.5,-0.003
51,73.7,-3.3,-0.600,0,-0.362,1.891,1.337,0,-0.362,479.0,0,0,0,13.8,1.1,-1.0,-0.4,-0.003
52,75.3,-0.3,-0.490,0,-0.392,1.905,1.377,0,-0.392,478.4,0,0,0,394.4,0.3,573.6,480.7,1.004
53,76.6,2.1,-0.428,0,-0.409,1.917,1.416,0,-0.409,478.6,0,0,0,9.3,-0.5,8.8,2.5,-0.000
54,77.7,4.3,-0.548,0,-0.466,1.928,1.453,0,-0.466,478.6,0,0,0,17.2,0.1,3.9,2.5,0.005
55,78.9,6.4,-0.600,0,-0.451,1.938,1.488,0,-0.451,478.9,0,0,0,14.7,0.3,1.6,4.2,0.006
56,80.3,8.6,-0.600,0,-0.423,1.947,1.523,0,-0.423,478.7,0,0,0,20.2,1.3,8.4,13.0,0.021
57,82.4,11.7,-0.600,0,-0.451,1.956,1.563,0,-0.451,478.7,0,0,0,23.3,1.1,12.1,17.2,0.025
58,84.5,14.4,-0.480,0,-0.434,1.962,1.591,0,-0.434,478.8,0,0,0,423.6,-0.7,565.8,483.9,1.006
59,87.9,18.6,-0.372,0,0.000,1.968,1.628,0,0.287,478.6,1,0,1,-0.3,-0.4,-8.5,-5.6,-0.018
60,90.7,21.8,-0.252,0,0.100,1.971,1.653,0,0.253,0.0,0,0,1,1.0,-0.2,-6.6,-6.7,-0.016
61,94.0,25.6,-0.372,0,0.200,1.973,1.679,0,0.286,0.0,0,0,1,3.2,-0.7,-2.4,-6.3,-0.015
62,96.2,28.1,-0.390,0,0.291,1.976,1.693,0,0.291,0.0,0,0,0,2.0,-0.5,-2.8,-4.0,-0.010
63,94.0,26.1,-0.510,0,0.316,1.975,1.716,0,0.316,0.0,0,0,0,4.5,-0.3,1.4,-4.3,-0.011
64,95.4,27.7,-0.600,0,0.294,1.980,1.728,0,0.294,0.0,0,0,0,1.5,0.8,1.6,-3.1,0.002
65,95.5,27.8,-0.600,0,-0.304,1.988,1.728,0,-0.304,0.0,0,0,0,8.8,-0.1,5.7,-5.2,-0.018
66,96.4,28.5,-0.600,0,0.100,1.997,1.717,0,0.300,0.0,0,0,1,-0.9,-0.5,-0.9,-3.4,-0.002
67,98.8,30.8,-0.600,0,0.200,2.003,1.719,0,0.306,0.0,0,0,1,-1.2,0.2,-1.1,-4.2,-0.004
68,101.4,33.5,-0.600,0,0.300,2.011,1.729,0,0.313,0.0,0,0,1,-4.5,-0.2,-3.8,-4.5,-0.003
69,104.3,36.4,-0.480,0,0.281,2.020,1.737,0,0.281,0.0,0,0,0,2.4,-0.3,-5.6,-7.1,-0.015
70,107.7,39.7,-0.360,0,0.299,2.031,1.741,0,0.299,0.0,0,0,0,5.8,-0.5,-2.6,-3.9,-0.015
71,111.5,43.6,-0.240,0,0.303,2.045,1.746,0,0.303,0.0,0,0,0,4.4,-0.6,2.4,-3.5,-0.008
72,115.6,47.7,-0.120,0,0.302,2.061,1.751,0,0.302,0.0,0,0,0,1.9,-0.3,1.8,-2.7,-0.009
73,120.4,52.6,0.000,0,0.301,2.082,1.760,0,0.301,0.0,0,0,0,0.1,0.4,0.4,-3.1,-0.007
74,124.5,56.8,0.120,0,0.303,2.102,1.769,0,0.303,0.0,0,0,0,-0.5,-0.1,-0.2,-1.8,-0.004
75,127.7,60.1,0.240,0,0.300,2.119,1.779,0,0.300,0.0,0,0,0,0.5,0.1,1.3,-3.1,-0.009
76,131.2,63.9,0.360,0,0.316,2.142,1.792,0,0.316,0.0,0,0,0,-0.2,0.8,2.6,-0.9,-0.002
77,134.4,67.4,0.480,0,0.309,2.165,1.808,0,0.309,0.0,0,0,0,0.9,0.6,1.9,-1.4,-0.007
78,137.4,70.6,0.600,0,0.313,2.189,1.822,0,0.313,0.0,0,0,0,1.3,0.8,0.8,-2.0,0.000
79,139.9,73.7,0.480,0,-0.357,2.214,1.833,0,-0.357,0.0,0,0,0,4.8,-0.8,-10.0,-2.5,-0.004
80,142.4,76.8,0.360,0,-0.458,2.240,1.845,0,-0.458,0.0,0,0,0,20.8,-0.7,4.7,-3.0,-0.012
81,144.0,78.9,0.240,0,-0.420,2.251,1.852,0,-0.420,0.0,0,0,0,14.6,-1.3,3.7,-1.5,-0.004
82,145.7,80.8,0.120,0,-0.458,2.250,1.862,0,-0.458,0.0,0,0,0,15.4,-1.9,0.4,1.4,-0.003
83,146.8,82.0,0.000,0,-0.437,2.230,1.877,0,-0.437,0.0,0,0,0,13.9,-0.9,0.2,0.7,0.000
84,147.9,82.8,-0.120,0,-0.440,2.190,1.899,0,-0.440,0.0,0,0,0,11.9,-1.6,1.7,-0.6,-0.002
85,148.6,83.3,-0.240,0,-0.437,2.159,1.915,0,-0.437,0.0,0,0,0,14.7,-0.9,3.6,0.4,0.001
86,149.3,83.6,-0.360,0,-0.438,2.122,1.934,0,-0.438,0.0,0,0,0,12.4,-1.4,7.3,-1.1,0.002
87,150.2,84.0,-0.480,0,-0.424,2.082,1.958,0,-0.424,0.0,0,0,0,8.6,-0.1,3.9,0.0,-0.001
88,150.7,84.2,-0.600,0,-0.451,2.054,1.975,0,-0.451,0.0,0,0,0,482.3,1.3,614.2,478.8,1.002
89,151.6,84.6,-0.600,0,-0.371,2.025,1.995,0,-0.371,0.0,0,0,0,3.8,1.2,-0.0,-5.4,-0.008
90,153.0,85.6,-0.600,0,-0.362,1.998,2.014,0,-0.362,0.0,0,0,0,3.7,0.2,-0.6,-1.0,-0.001
91,155.4,87.5,-0.600,0,-0.325,1.974,2.033,0,-0.325,0.0,0,0,0,4.6,0.5,-0.9,-0.8,0.001
92,159.2,90.8,-0.600,0,-0.356,1.952,2.052,0,-0.356,0.0,0,0,0,6.9,0.2,1.2,-3.1,-0.001
93,164.0,95.0,-0.600,0,-0.343,1.930,2.068,0,-0.343,0.0,0,0,0,6.7,0.3,1.8,-0.9,-0.002
94,169.9,100.0,-0.600,0,-0.029,1.902,2.085,0,-0.029,0.0,0,0,0,1.4,-0.9,2.1,4.0,-0.002
95,174.5,104.4,-0.600,0,0.100,1.879,2.097,0,0.232,0.0,0,0,1,1.9,-0.7,1.1,0.9,-0.003
96,176.8,107.5,-0.600,0,0.200,1.867,2.109,0,0.297,0.0,0,0,1,1.5,0.1,5.9,0.8,0.000
97,178.3,110.6,-0.600,0,-0.321,1.865,2.133,0,-0.321,0.0,0,0,0,498.6,11.1,633.4,477.0,1.000
98,178.7,112.5,-0.600,0,-0.288,1.871,2.158,0,-0.288,0.0,0,0,0,518.4,31.4,636.7,488.4,0.999
99,179.4,114.2,-0.600,0,0.100,1.870,2.179,0,0.284,0.0,0,0,1,-0.9,0.2,-1.7,-1.9,-0.005
100,-177.5,117.1,-0.600,0,0.200,1.863,2.202,0,0.289,0.0,0,0,1,0.9,0.2,1.6,-2.5,0.001
101,-172.6,120.5,-0.600,0,0.265,1.865,2.222,0,0.265,0.0,0,0,0,3.3,0.7,2.5,-1.5,-0.001
102,-168.5,123.6,-0.600,0,0.098,1.888,2.244,0,0.098,0.0,0,0,0,4.7,-0.1,2.1,-2.7,-0.007
103,-164.2,127.1,-0.600,0,-0.287,1.938,2.273,0,-0.287,0.0,0,0,0,5.2,-0.1,5.7,-1.0,-0.000
104,-160.8,130.1,-0.600,0,-0.324,1.979,2.292,0,-0.324,0.0,0,0,0,5.7,-0.1,7.1,3.8,0.006
105,-156.5,133.7,-0.600,0,-0.267,2.025,2.308,0,-0.267,0.0,0,0,0,-0.1,-0.3,6.3,1.8,0.003
106,-152.1,137.4,-0.600,0,-0.301,2.066,2.318,0,-0.301,0.0,0,0,0,2.5,0.5,7.2,-0.9,0.004
107,-147.2,141.5,-0.600,0,-0.333,2.106,2.321,0,-0.333,0.0,0,0,0,2.8,-1.0,8.3,-1.8,0.003
108,-141.6,146.3,-0.600,1,-0.375,2.145,2.319,0,-0.375,0.0,0,0,0,1.9,-0.1,9.8,-0.7,0.004
109,-135.5,151.5,-0.600,1,0.100,2.185,2.315,0,0.292,0.0,0,0,1,-0.7,-0.8,-1.7,-1.7,-0.007
110,-129.4,156.9,-0.600,1,0.200,2.228,2.311,0,0.306,0.0,0,0,1,-0.1,-0.1,-0.0,-0.6,-0.004
111,-123.8,161.9,-0.600,1,0.300,2.277,2.309,0,0.410,0.0,0,0,1,-2.6,-0.2,0.2,-2.1,-0.007
112,-119.7,165.7,-0.600,1,0.378,2.333,2.319,0,0.378,0.0,0,0,0,-2.0,-0.8,-0.5,-2.0,-0.004
113,-117.4,168.2,-0.600,1,0.478,2.397,2.341,0,0.581,0.0,0,0,1,0.7,0.4,1.5,1.8,-0.003
114,-115.8,170.3,-0.600,1,0.482,2.468,2.378,0,0.482,0.0,0,0,0,0.1,-0.4,1.8,1.6,-0.003
115,-113.3,173.5,-0.600,1,0.463,2.542,2.424,0,0.463,0.0,0,0,0,2.3,-0.1,5.4,3.4,0.003
116,-109.6,178.0,-0.600,1,0.465,2.617,2.477,0,0.465,0.0,0,0,0,4.0,0.1,5.4,2.3,0.003
117,-105.3,-176.9,-0.600,1,0.429,2.692,2.536,0,0.429,0.0,0,0,0,562.8,95.7,652.3,417.9,0.998
118,-101.3,-172.1,-0.600,1,0.443,2.764,2.596,0,0.443,0.0,0,0,0,5.0,0.5,5.2,3.4,0.003
119,-98.7,-169.0,-0.600,1,0.284,2.835,2.654,0,0.284,0.0,0,0,0,0.4,-0.3,-2.7,-2.5,-0.009
120,-95.9,-165.7,-0.600,1,-0.327,2.892,2.707,0,-0.327,0.0,0,0,0,-1.8,-0.4,-4.6,-3.2,-0.006
121,-92.7,-161.9,-0.600,1,0.100,2.959,2.763,0,0.304,0.0,0,0,1,1.3,-1.2,-0.8,0.9,-0.002
122,-89.0,-157.9,-0.600,1,0.200,3.036,2.819,0,0.292,0.0,0,0,1,1.5,-0.4,-2.2,-0.8,-0.005
123,-86.6,-155.2,-0.600,1,-0.267,3.101,2.862,0,-0.267,0.0,0,0,0,1.6,-0.2,-1.6,-1.6,-0.008
124,-84.2,-152.5,-0.600,1,-0.216,3.166,2.904,0,-0.216,0.0,0,0,0,-0.0,-0.5,-1.0,0.6,-0.000
125,-82.4,-150.6,-0.600,1,-0.268,3.220,2.935,0,-0.268,0.0,0,0,0,1.5,0.1,1.2,0.8,-0.003
126,-81.0,-149.0,-0.600,1,-0.295,3.288,2.962,0,-0.295,0.0,0,0,0,4.9,0.4,-1.4,-1.4,-0.007
127,-79.8,-147.7,-0.600,1,0.100,3.358,2.981,0,0.338,0.0,0,0,1,0.4,-1.0,0.7,1.8,0.007
128,-78.4,-146.3,-0.600,1,0.200,3.429,2.998,0,0.316,0.0,0,0,1,-0.3,-0.2,-2.7,-1.6,-0.000
129,-76.7,-144.5,-0.600,1,-0.210,3.500,3.024,0,-0.210,0.0,0,0,0,6.0,-0.6,-6.4,-4.6,0.017
130,-74.4,-141.9,-0.600,1,0.100,3.581,3.064,0,0.325,0.0,0,0,1,0.7,-0.4,6.5,4.3,0.012
131,-71.8,-139.1,-0.600,1,0.200,3.650,3.099,0,0.241,0.0,0,0,1,560.7,96.0,645.4,392.7,0.998
132,-69.5,-136.6,-0.600,1,0.300,3.707,3.131,0,0.313,0.0,0,0,1,-0.2,-0.1,1.4,-1.3,-0.004
133,-66.6,-133.5,-0.600,1,0.300,3.775,3.171,0,0.300,0.0,0,0,0,-1.0,0.7,1.1,-0.0,-0.002
134,-63.3,-130.0,-0.600,1,-0.272,3.839,3.216,0,-0.272,0.0,0,0,0,6.0,0.5,8.5,-0.2,-0.003
135,-58.9,-125.4,-0.600,1,-0.285,3.912,3.270,0,-0.285,0.0,0,0,0,1.0,1.2,3.5,0.3,-0.002
136,-55.9,-122.2,-0.600,1,-0.301,3.965,3.306,0,-0.301,0.0,0,0,0,3.3,1.8,7.0,-0.6,-0.014
137,-52.6,-118.7,-0.569,1,-0.341,4.046,3.349,0,-0.341,0.0,0,0,0,1.3,1.5,5.0,-0.1,-0.006
138,-50.7,-116.6,-0.485,1,-0.348,4.110,3.376,0,-0.348,0.0,0,0,0,-0.6,0.9,3.7,0.7,-0.006
139,-48.4,-114.0,-0.600,1,-0.367,4.192,3.407,0,-0.367,0.0,0,0,0,3.0,3.4,2.6,-9.9,-0.002
140,-45.5,-110.8,-0.600,1,-0.339,4.277,3.437,0,-0.339,0.0,0,0,0,2.1,2.5,-1.3,-4.4,0.002
141,-41.7,-106.7,-0.600,1,-0.318,4.365,3.469,0,-0.318,0.0,0,0,0,3.0,2.4,0.5,-1.7,0.003
142,-37.1,-101.7,-0.600,1,0.100,4.455,3.503,0,0.363,0.0,0,0,1,2.8,0.3,8.2,4.3,0.021
143,-32.3,-96.5,-0.600,1,0.200,4.547,3.539,0,0.357,0.0,0,0,1,542.5,187.2,617.6,306.3,1.003
144,-28.4,-92.2,-0.600,1,0.292,4.634,3.577,0,0.292,0.0,0,0,0,529.5,41.2,636.6,467.7,1.003
145,-26.0,-89.5,-0.600,1,0.316,4.712,3.618,0,0.316,0.0,0,0,0,521.2,77.5,609.7,454.2,1.008
146,-24.6,-88.1,-0.600,1,0.320,4.778,3.658,0,0.320,0.0,0,0,0,482.8,15.6,610.5,477.4,1.008
147,-23.1,-86.6,-0.600,1,0.317,4.837,3.698,0,0.317,0.0,0,0,0,482.9,55.9,582.0,474.7,1.007
148,-20.6,-84.0,-0.568,1,0.382,4.896,3.738,0,0.382,319.2,0,0,0,443.0,59.7,544.4,467.4,1.004
149,-17.2,-80.6,-0.448,1,0.482,4.952,3.777,0,0.948,314.3,0,0,1,386.4,153.4,475.8,320.4,0.997
150,-13.4,-76.9,-0.328,1,0.582,5.002,3.813,0,0.955,307.6,0,0,1,354.2,154.6,438.7,317.6,1.000
151,-9.6,-73.2,-0.249,1,0.682,5.047,3.846,0,0.992,303.3,0,0,1,349.8,154.5,437.6,318.2,0.993
152,-5.0,-69.0,-0.281,1,0.782,5.086,3.878,0,1.030,301.6,0,0,1,353.7,148.9,452.7,329.4,1.001
153,-1.7,-66.2,-0.295,1,0.882,5.103,3.895,0,1.026,301.9,0,0,1,357.7,147.6,461.1,324.4,0.991
154,2.0,-63.1,-0.328,1,0.982,5.111,3.907,0,1.027,304.7,0,0,1,367.5,144.5,473.3,332.9,0.995
155,5.5,-60.5,-0.318,1,1.000,5.108,3.910,0,1.025,306.0,0,0,0,358.1,139.3,475.6,344.8,0.996
156,8.6,-58.5,-0.338,1,1.000,5.093,3.904,0,1.004,307.0,0,0,0,364.4,138.7,476.4,345.1,0.992
157,11.2,-56.9,-0.339,1,1.000,5.074,3.892,0,1.000,307.7,0,0,0,363.0,136.8,474.0,351.6,0.996
158,13.4,-55.9,-0.331,1,0.974,5.054,3.877,0,0.974,308.9,0,0,0,359.3,134.5,470.6,353.0,0.996
159,15.3,-55.2,-0.211,1,0.875,5.034,3.860,0,0.875,307.9,0,0,0,192.7,149.0,276.2,325.2,1.005
160,17.2,-54.5,-0.091,1,0.915,5.019,3.843,0,0.915,306.8,0,0,0,189.3,149.1,276.0,328.0,1.003
161,18.8,-54.0,0.029,1,0.896,5.008,3.828,0,0.896,306.8,0,0,0,193.0,150.9,277.5,325.6,1.008
162,20.1,-53.9,0.149,1,0.917,4.999,3.812,0,0.917,309.8,0,0,0,199.7,150.4,283.2,325.9,1.000
163,21.2,-53.8,0.189,1,0.947,4.993,3.797,0,0.947,313.2,0,0,0,223.5,151.0,308.7,323.5,1.000
164,21.7,-54.5,0.114,1,0.978,4.989,3.784,0,0.978,316.3,0,0,0,243.5,146.2,334.3,329.7,0.996
165,22.8,-54.7,0.072,1,0.981,4.981,3.765,0,0.981,316.1,0,0,0,257.6,146.6,348.2,331.4,0.998
166,22.5,-55.8,0.081,1,0.969,4.918,3.752,0,0.969,0.0,0,0,0,252.4,145.3,345.1,332.0,0.998
167,25.2,-53.7,0.114,1,0.960,4.852,3.743,0,0.960,0.0,0,0,0,243.3,146.4,334.6,331.8,0.999
168,25.4,-54.3,0.102,1,0.963,4.787,3.733,0,0.963,0.0,0,0,0,244.3,144.1,338.1,335.7,1.000
169,26.1,-54.4,0.222,1,0.828,4.711,3.717,0,0.828,0.0,0,0,0,128.3,132.2,214.6,351.0,0.992
170,26.4,-55.1,0.342,1,0.923,4.630,3.700,0,0.923,0.0,0,0,0,131.0,135.1,206.4,340.4,0.994
171,27.2,-55.3,0.442,1,0.948,4.552,3.687,0,0.948,0.0,0,0,0,151.1,136.9,230.2,340.9,0.995
172,27.4,-56.0,0.335,1,0.953,4.473,3.671,0,0.953,0.0,0,0,0,180.0,138.1,262.9,337.6,0.996
173,27.0,-57.7,0.361,1,0.957,4.381,3.653,0,0.957,0.0,0,0,0,170.7,138.7,259.1,336.6,0.995
174,26.8,-58.8,0.294,1,0.977,4.313,3.641,0,0.977,0.0,0,0,0,196.4,138.5,281.9,341.0,0.996
175,26.4,-60.6,0.252,1,0.971,4.215,3.625,0,0.971,0.0,0,0,0,207.0,137.1,299.2,340.5,0.991
176,26.0,-62.0,0.218,1,0.945,4.143,3.615,0,0.945,0.0,0,0,0,216.1,136.0,309.0,344.2,0.996
177,25.7,-63.5,0.213,1,0.936,4.056,3.604,0,0.936,0.0,0,0,0,215.5,135.7,310.6,350.5,1.000
178,25.3,-65.1,0.227,1,0.920,3.972,3.596,0,0.920,0.0,0,0,0,213.3,137.0,302.7,345.2,1.000
179,25.0,-66.7,0.347,1,0.728,3.887,3.590,0,0.728,0.0,0,0,0,86.3,130.2,155.4,374.8,0.993
180,24.6,-68.3,0.467,1,0.828,3.804,3.586,0,0.843,0.0,0,0,1,137.9,127.7,214.4,373.3,0.994
181,24.2,-69.8,0.527,1,0.832,3.724,3.586,0,0.832,0.0,0,0,0,130.4,129.5,208.3,369.7,0.998
182,23.6,-71.4,0.522,1,0.851,3.648,3.589,0,0.851,0.0,0,0,0,134.1,129.2,216.8,359.4,1.002
183,23.2,-73.6,0.496,1,0.624,3.563,3.595,0,0.624,0.0,0,0,0,128.1,113.3,233.4,397.0,1.002
184,23.3,-75.3,0.513,1,0.605,3.504,3.601,0,0.605,0.0,0,0,0,118.7,111.8,228.2,408.3,1.005
185,23.5,-77.1,0.490,1,0.644,3.436,3.613,0,0.644,0.0,0,0,0,123.6,113.1,235.3,399.9,1.005
186,23.7,-78.8,0.468,1,0.608,3.372,3.629,0,0.608,0.0,0,0,0,125.9,109.8,239.9,409.3,1.006
187,23.8,-80.5,0.436,1,0.556,3.304,3.647,0,0.556,0.0,0,0,0,131.7,104.9,257.4,420.0,1.010
188,24.0,-82.1,0.445,1,0.529,3.233,3.666,0,0.529,0.0,0,0,0,123.3,100.1,251.6,423.8,1.005
189,24.3,-83.5,0.537,1,0.517,3.161,3.688,0,0.517,0.0,0,0,0,85.7,105.7,217.2,409.9,0.993
190,24.5,-85.0,0.506,1,0.557,3.086,3.711,0,0.557,0.0,0,0,0,99.4,109.4,238.4,406.2,0.990
191,24.7,-86.4,0.480,1,0.512,3.008,3.736,0,0.512,0.0,0,0,0,119.3,103.5,245.3,416.5,0.994
192,24.8,-88.9,0.423,1,0.468,2.910,3.743,0,0.468,0.0,0,0,0,130.0,100.4,261.8,431.0,0.995
193,24.9,-90.7,0.409,1,0.412,2.839,3.743,0,0.412,0.0,0,0,0,137.4,98.0,264.8,425.7,0.996
194,25.2,-93.1,0.395,1,0.357,2.742,3.744,0,0.357,0.0,0,0,0,140.8,93.9,271.0,436.4,0.996
195,25.6,-94.9,0.400,1,0.327,2.667,3.747,0,0.327,0.0,0,0,0,130.8,87.5,265.2,450.8,0.998
196,26.1,-96.2,0.451,1,0.302,2.608,3.750,0,0.302,0.0,0,0,0,106.7,82.2,246.8,457.8,0.995
197,26.8,-97.7,0.473,1,0.304,2.544,3.754,0,0.304,0.0,0,0,0,89.8,78.0,243.6,460.9,0.999
198,27.6,-99.0,0.499,1,0.294,2.487,3.759,0,0.294,0.0,0,0,0,76.3,77.3,236.3,466.6,0.996
199,28.5,-100.4,0.600,1,0.330,2.437,3.764,0,0.330,0.0,0,0,0,-0.1,44.3,131.9,470.8,1.007
200,29.5,-101.8,0.600,1,0.334,2.394,3.770,0,0.334,0.0,0,0,0,5.3,53.3,157.6,466.7,0.998
201,30.2,-103.5,0.600,1,0.331,2.355,3.777,0,0.331,0.0,0,0,0,0.5,60.3,158.8,463.9,1.003
202,31.0,-105.3,0.600,1,0.322,2.319,3.785,0,0.322,0.0,0,0,0,3.7,56.5,156.7,470.4,0.999
203,31.7,-107.2,0.600,1,0.315,2.288,3.794,0,0.315,0.0,0,0,0,1.8,49.6,161.6,473.1,1.003
204,32.4,-109.1,0.600,1,0.310,2.254,3.804,0,0.310,0.0,0,0,0,-0.5,37.1,161.6,478.9,1.005
