step,bear_target,bear_other,w_cmd,on_target,v_cmd,dist_target,dist_other,estop,v_policy,cam_y2,cam_stop,gt_close,accel_clip,pred_x1,pred_y1,pred_x2,pred_y2,pred_vis
57,-61.8,1.1,0.600,0,0.000,1.576,1.913,0,0.294,479.3,1,0,1,-3.7,-0.2,1.3,2.7,0.002
58,-61.6,1.0,0.600,0,0.000,1.583,1.912,0,0.328,479.5,1,0,1,-3.3,0.2,-0.2,2.6,0.002
59,-61.3,0.9,0.600,0,0.000,1.593,1.911,0,0.285,480.0,1,0,1,1.4,-0.7,4.4,0.1,-0.008
60,-61.2,0.8,0.600,0,0.000,1.604,1.911,0,0.290,479.8,1,0,1,-1.0,-0.4,2.5,0.4,-0.012
61,-61.3,0.4,0.600,0,0.000,1.617,1.911,0,0.294,479.7,1,0,1,-0.1,-1.5,2.6,1.7,-0.007
62,-61.4,0.1,0.600,0,0.000,1.627,1.911,0,0.306,478.8,1,0,1,1.9,-1.8,0.8,0.8,-0.007
63,-61.5,-0.3,0.600,0,0.000,1.640,1.911,0,0.311,478.4,1,0,1,-1.3,-0.3,1.1,1.5,-0.003
64,-61.8,-0.7,0.600,0,0.000,1.655,1.912,0,0.305,478.0,1,0,1,-1.3,-0.9,1.5,1.4,-0.001
65,-62.0,-1.1,0.600,0,0.000,1.667,1.912,0,0.306,478.4,1,0,1,-2.5,-0.8,1.9,2.4,0.003
66,-62.4,-1.6,0.600,0,0.000,1.681,1.913,0,0.315,478.9,1,0,1,-2.9,-0.7,2.9,2.6,-0.000
67,-62.8,-2.1,0.600,0,0.000,1.695,1.914,0,0.302,479.1,1,0,1,-0.2,-0.8,1.6,0.5,-0.005
68,-62.9,-2.3,0.600,0,0.000,1.710,1.914,0,0.301,479.8,1,0,1,-1.3,0.0,3.4,1.7,-0.003
69,-63.1,-2.4,0.600,0,0.000,1.725,1.915,0,0.299,480.0,1,0,1,2.6,-0.2,9.0,1.6,-0.001
70,-63.3,-2.6,0.600,0,0.000,1.740,1.915,0,0.295,479.4,1,0,1,2.2,-0.1,7.5,-1.5,-0.006
71,-62.9,-2.3,0.600,0,0.000,1.755,1.915,0,0.310,479.4,1,0,1,3.3,0.4,7.4,0.4,-0.001
72,-62.4,-1.7,0.600,0,0.000,1.774,1.915,0,0.310,479.3,1,0,1,2.9,0.6,9.3,-1.3,-0.002
73,-62.1,-1.4,0.600,0,-0.408,1.787,1.916,0,-0.408,479.5,0,0,0,-1.0,0.1,2.9,4.7,-0.002
74,-62.1,-1.3,0.600,0,-0.313,1.804,1.917,0,-0.313,478.5,0,0,0,-6.3,-0.3,5.0,3.4,0.001
75,-62.1,-1.4,0.600,0,0.000,1.823,1.923,0,0.156,477.7,1,0,1,-2.6,-1.1,4.5,-1.4,-0.008
76,-62.2,-1.7,0.600,0,0.000,1.846,1.937,0,0.274,477.8,1,0,1,-1.8,-1.1,3.8,1.5,-0.011
77,-63.3,-2.9,0.600,0,0.000,1.867,1.944,0,0.200,478.0,1,0,1,-0.6,-0.3,6.0,-2.7,-0.012
78,-64.2,-3.8,0.600,0,0.000,1.886,1.947,0,0.291,478.6,1,0,1,-0.3,-0.8,6.8,1.6,-0.006
79,-64.7,-4.3,0.600,0,0.000,1.908,1.949,0,0.276,479.2,1,0,1,0.6,-0.3,1.8,-0.6,-0.004
80,-65.2,-4.7,0.600,0,0.000,1.927,1.949,0,0.300,479.6,1,0,1,-0.5,0.0,1.4,-3.1,-0.003
81,-65.7,-5.0,0.600,0,0.000,1.945,1.948,0,0.299,479.1,1,0,1,-2.6,0.8,-0.4,-3.5,-0.004
82,-66.1,-5.3,0.600,0,0.000,1.960,1.947,0,0.302,479.1,1,0,1,-1.7,0.6,0.5,1.5,0.002
83,-66.8,-5.9,0.600,0,0.000,1.978,1.945,0,0.302,479.0,1,0,1,-1.7,0.6,-0.7,-2.4,-0.001
84,-67.6,-6.5,0.600,0,0.000,1.999,1.942,0,0.303,479.0,1,0,1,-1.3,0.6,-0.1,-0.8,0.001
85,-68.2,-6.9,0.600,0,0.000,2.014,1.939,0,0.303,479.1,1,0,1,-1.6,0.8,-0.3,-0.4,0.002
86,-69.2,-7.6,0.600,0,0.000,2.035,1.933,0,0.305,479.3,1,0,1,-2.5,0.9,-1.2,-1.4,-0.004
87,-70.1,-8.3,0.600,0,0.000,2.053,1.927,0,0.302,479.3,1,0,1,-1.8,0.3,-1.8,1.4,0.003
88,-71.1,-9.0,0.600,0,0.000,2.072,1.920,0,0.302,478.4,1,0,1,-1.1,0.2,-0.5,1.9,-0.001
89,-71.8,-9.5,0.600,0,-0.135,2.087,1.913,0,-0.135,478.4,0,0,0,1.3,-1.0,5.3,1.9,-0.004
90,-72.8,-10.1,0.600,0,0.000,2.106,1.903,0,0.304,478.2,1,0,1,4.1,-0.8,6.2,5.1,-0.000
91,-73.7,-10.7,0.600,0,0.000,2.125,1.894,0,0.287,477.1,1,0,1,2.7,0.2,4.1,2.9,-0.004
92,-74.6,-11.3,0.600,0,0.000,2.144,1.881,0,0.302,477.3,1,0,1,3.2,-0.1,5.3,2.2,-0.002
93,-75.6,-11.9,0.600,0,0.000,2.164,1.866,0,0.320,478.5,1,0,1,2.8,0.6,2.5,1.9,0.000
94,-76.4,-12.4,0.600,0,0.000,2.183,1.849,0,0.325,478.9,1,0,1,2.4,-0.1,2.8,0.3,-0.000
95,-77.4,-13.1,0.600,0,0.000,2.202,1.828,0,0.326,479.5,1,0,1,1.7,-0.6,2.5,0.8,0.003
96,-78.4,-13.7,0.600,0,0.000,2.222,1.804,0,0.314,479.7,1,0,1,3.9,-0.8,5.0,3.5,0.002
97,-79.4,-14.4,0.600,0,0.000,2.242,1.777,0,0.327,479.2,1,0,1,2.7,0.2,4.2,2.7,0.002
98,-80.5,-15.2,0.600,0,0.000,2.262,1.745,0,0.321,478.8,1,0,1,1.5,0.6,3.4,2.2,0.002
99,-81.3,-17.0,0.600,0,0.000,2.283,1.740,0,0.407,479.1,1,0,1,5.3,0.5,11.2,0.2,-0.003
100,-81.3,-18.3,0.600,0,0.000,2.306,1.740,0,0.334,479.4,1,0,1,2.5,0.1,9.8,-3.9,-0.014
101,-80.3,-18.7,0.600,0,0.000,2.335,1.740,0,0.338,479.5,1,0,1,0.5,0.7,10.6,-4.8,-0.007
102,-79.7,-19.0,0.600,0,0.100,2.358,1.740,0,0.333,0.0,0,0,1,0.0,0.6,8.1,-3.0,-0.010
103,-79.2,-19.3,0.600,0,0.200,2.385,1.731,0,0.350,0.0,0,0,1,0.1,0.8,6.8,-3.0,-0.005
104,-79.0,-17.8,0.600,0,0.300,2.412,1.688,0,0.334,0.0,0,0,1,-0.7,0.3,9.5,0.3,0.001
105,-80.0,-17.3,0.600,0,0.000,2.436,1.651,0,0.338,478.9,1,0,0,1.0,0.8,8.1,1.0,-0.000
106,-82.7,-17.8,0.600,0,0.000,2.460,1.615,0,0.335,478.7,1,0,1,-0.2,0.9,10.4,0.9,0.003
107,-84.3,-18.0,0.600,0,0.000,2.477,1.604,0,0.330,478.4,1,0,1,0.7,1.3,11.2,-0.2,-0.000
108,-85.4,-17.3,0.600,0,0.000,2.494,1.606,0,0.346,478.2,1,0,1,0.7,1.3,10.6,-1.3,-0.002
109,-86.0,-16.3,0.600,0,0.000,2.510,1.623,0,0.532,478.3,1,0,1,8.4,0.7,6.9,-1.2,-0.001
110,-86.5,-15.4,0.600,0,0.000,2.523,1.651,0,0.359,479.3,1,0,1,1.5,0.6,3.6,-1.6,-0.003
111,-86.6,-14.4,0.600,0,0.000,2.534,1.691,0,0.362,479.8,1,0,1,0.3,0.2,2.4,-1.8,0.000
112,-87.2,-13.9,0.600,0,0.000,2.545,1.746,0,0.337,480.0,1,0,1,2.4,0.2,0.1,-0.8,0.002
113,-87.8,-13.8,0.600,0,0.000,2.553,1.788,0,0.310,480.0,1,0,1,33.7,158.5,128.4,366.1,1.010
114,-88.6,-13.9,0.480,0,0.000,2.565,1.841,0,0.428,480.0,1,0,1,3.3,-3.4,3.4,-2.0,-0.004
115,-89.3,-14.0,0.360,0,0.000,2.577,1.896,0,0.251,480.0,1,0,1,155.0,93.1,290.3,448.9,1.004
116,-89.8,-14.0,0.240,0,-0.283,2.591,1.952,0,-0.283,478.1,0,0,0,176.1,16.4,351.5,485.3,1.005
117,-89.8,-13.6,0.235,0,-0.312,2.608,2.022,0,-0.312,479.1,0,0,0,144.0,14.7,317.2,481.2,0.993
118,-89.1,-12.7,0.331,0,-0.292,2.621,2.077,0,-0.292,479.3,0,0,0,-3.4,-0.4,-0.0,-0.7,-0.011
119,-87.9,-11.5,0.211,0,0.000,2.639,2.153,0,0.246,473.1,1,0,1,4.6,-0.4,3.2,-5.2,-0.007
120,-87.6,-11.3,0.331,0,-0.457,2.658,2.231,0,-0.457,464.0,0,0,0,5.3,-0.1,-6.2,-2.2,-0.009
121,-88.2,-12.0,0.451,0,0.100,2.678,2.309,0,0.343,451.7,0,0,1,1.6,-0.7,-2.9,0.2,-0.005
122,-89.3,-13.4,0.571,0,0.200,2.702,2.404,0,0.325,444.6,0,0,1,2.4,-0.0,-2.0,-2.0,-0.009
123,-90.4,-14.7,0.600,0,-0.347,2.721,2.469,0,-0.347,437.6,0,0,0,4.7,-1.4,-5.8,-0.9,-0.011
124,-91.2,-15.6,0.600,0,-0.295,2.744,2.542,0,-0.295,427.7,0,0,0,1.6,-1.3,-1.6,-4.6,-0.013
125,-91.7,-16.3,0.600,0,0.100,2.768,2.618,0,0.185,416.9,0,0,1,3.0,-0.4,0.8,-1.8,-0.011
126,-92.7,-17.6,0.600,0,-0.348,2.792,2.700,0,-0.348,407.0,0,0,0,4.5,-2.1,0.3,-3.2,-0.024
127,-94.3,-19.6,0.600,0,-0.384,2.822,2.796,0,-0.384,399.2,0,0,0,2.1,76.7,63.5,338.6,0.875
128,-95.6,-21.3,0.600,0,-0.369,2.844,2.869,0,-0.369,391.5,0,0,0,-21.8,6.7,102.5,344.9,0.763
129,-98.1,-24.3,0.600,0,0.100,2.874,2.975,0,0.618,386.0,0,0,1,4.3,-2.3,5.9,-1.1,-0.007
130,-100.3,-27.0,0.600,0,-0.319,2.900,3.068,0,-0.319,0.0,0,0,0,-2.3,0.4,1.8,2.2,-0.011
131,-102.6,-29.7,0.600,0,-0.198,2.926,3.160,0,-0.198,0.0,0,0,0,-0.7,-0.3,4.8,-4.3,-0.010
132,-104.7,-32.4,0.600,0,-0.305,2.952,3.253,0,-0.305,0.0,0,0,0,-1.1,-0.7,3.6,-1.3,-0.015
133,-106.7,-34.9,0.600,0,0.100,2.979,3.344,0,0.330,0.0,0,0,1,1.5,-2.1,5.8,1.2,0.003
134,-108.7,-37.4,0.600,0,0.200,3.006,3.436,0,0.339,0.0,0,0,1,-1.0,-1.1,3.4,-0.7,-0.006
135,-110.3,-39.3,0.600,0,0.300,3.030,3.508,0,0.313,0.0,0,0,1,-2.0,-0.9,1.7,1.1,-0.009
136,-111.8,-41.1,0.600,0,-0.219,3.064,3.587,0,-0.219,0.0,0,0,0,-2.2,-1.4,-0.6,-3.3,-0.018
137,-112.8,-42.4,0.600,0,0.100,3.103,3.657,0,0.301,0.0,0,0,1,-1.4,-1.8,1.9,-1.2,-0.011
138,-113.3,-43.2,0.600,0,0.200,3.141,3.728,0,0.311,0.0,0,0,1,0.9,-0.9,4.7,-2.8,-0.012
139,-114.3,-44.5,0.600,0,0.300,3.186,3.813,0,0.307,0.0,0,0,1,0.1,-0.1,0.1,0.8,-0.006
140,-115.4,-45.8,0.600,0,0.313,3.220,3.870,0,0.313,0.0,0,0,0,4.5,-0.8,2.5,-0.2,-0.010
141,-117.5,-48.1,0.600,0,0.316,3.264,3.937,0,0.316,0.0,0,0,0,2.9,-0.4,0.7,-0.2,-0.006
142,-120.6,-51.4,0.600,0,0.309,3.311,4.001,0,0.309,0.0,0,0,0,3.2,-0.7,-0.9,0.2,-0.009
143,-124.3,-55.4,0.600,0,0.292,3.360,4.064,0,0.292,0.0,0,0,0,0.3,-0.7,-4.3,-0.0,-0.017
144,-128.6,-60.0,0.600,0,0.288,3.421,4.138,0,0.288,0.0,0,0,0,0.4,-1.3,-2.8,0.9,-0.007
145,-131.6,-63.2,0.600,0,0.311,3.466,4.192,0,0.311,0.0,0,0,0,0.5,-0.6,-1.9,4.2,-0.002
146,-135.7,-67.6,0.600,0,0.309,3.532,4.269,0,0.309,0.0,0,0,0,-0.5,81.1,59.4,446.1,1.005
147,-138.6,-70.7,0.600,0,0.316,3.581,4.324,0,0.316,0.0,0,0,0,2.7,-0.4,1.8,5.6,-0.000
148,-141.9,-74.4,0.600,0,0.289,3.641,4.392,0,0.289,0.0,0,0,0,4.5,35.8,74.1,452.6,1.000
149,-145.6,-78.5,0.600,0,0.299,3.713,4.474,0,0.299,0.0,0,0,0,0.7,-0.1,-0.3,1.6,-0.010
150,-148.1,-81.3,0.600,0,0.327,3.765,4.533,0,0.327,0.0,0,0,0,3.1,0.8,11.2,0.6,0.002
151,-150.9,-84.4,0.600,0,0.355,3.829,4.606,0,0.355,0.0,0,0,0,1.9,0.1,4.6,1.7,0.004
152,-154.4,-88.4,0.600,0,0.455,3.908,4.692,0,0.680,0.0,0,0,1,3.9,0.1,0.9,-0.5,-0.003
153,-156.8,-91.2,0.600,0,0.555,3.966,4.755,0,0.678,0.0,0,0,1,-0.4,0.7,2.5,1.4,0.002
154,-160.1,-94.9,0.600,0,0.478,4.044,4.834,0,0.478,0.0,0,0,0,3.1,0.5,0.7,-3.2,-0.001
155,-163.5,-98.8,0.600,0,0.385,4.128,4.915,0,0.385,0.0,0,0,0,-1.3,1.0,-0.1,-3.4,-0.007
156,-166.9,-102.9,0.600,0,0.362,4.224,5.013,0,0.362,0.0,0,0,0,-0.6,1.0,0.7,-5.5,0.001
157,-169.0,-105.4,0.600,0,0.343,4.289,5.084,0,0.343,0.0,0,0,0,0.5,0.6,4.8,-1.2,-0.001
158,-171.2,-108.0,0.600,0,0.317,4.365,5.169,0,0.317,0.0,0,0,0,-1.6,1.2,0.9,-2.2,-0.001
159,-173.2,-110.5,0.600,0,0.361,4.440,5.256,0,0.361,0.0,0,0,0,-1.9,1.2,-1.0,-0.6,-0.003
160,-175.1,-112.8,0.600,0,0.352,4.515,5.343,0,0.352,0.0,0,0,0,3.0,-0.1,2.6,-2.4,-0.008
161,-176.9,-115.0,0.600,0,0.346,4.591,5.433,0,0.346,0.0,0,0,0,1.0,0.3,0.9,2.4,-0.002
162,-178.8,-117.3,0.600,0,0.357,4.668,5.524,0,0.357,0.0,0,0,0,-0.4,0.1,-0.7,2.9,-0.003
163,179.4,-119.6,0.600,0,0.350,4.746,5.616,0,0.350,0.0,0,0,0,-2.0,-0.1,-0.7,3.1,0.001
164,177.6,-121.8,0.600,0,0.335,4.824,5.709,0,0.335,0.0,0,0,0,-3.2,0.1,-2.3,0.9,-0.011
165,175.6,-124.3,0.600,0,0.332,4.914,5.819,0,0.332,0.0,0,0,0,-3.4,0.2,0.0,-0.3,-0.003
166,174.2,-126.1,0.600,0,0.313,4.979,5.898,0,0.313,0.0,0,0,0,-0.7,0.5,2.7,-0.5,-0.002
167,172.5,-128.4,0.600,0,-0.253,5.056,5.918,0,-0.253,0.0,0,0,0,-5.8,2.2,-3.2,4.5,0.012
168,170.9,-130.7,0.600,0,-0.276,5.130,5.938,0,-0.276,0.0,0,0,0,-5.8,1.2,-1.1,4.2,0.014
169,169.7,-132.4,0.600,0,0.100,5.195,5.952,0,0.296,0.0,0,0,1,-3.3,-0.7,-2.8,2.3,-0.011
170,169.5,-133.0,0.600,0,0.200,5.244,5.955,0,0.309,0.0,0,0,1,-1.5,-0.8,-1.1,2.9,-0.006
171,169.8,-133.1,0.600,0,0.298,5.292,5.952,0,0.298,0.0,0,0,0,-1.5,-0.0,-0.6,4.1,-0.005
172,169.5,-133.8,0.600,0,-0.014,5.335,5.956,0,-0.014,0.0,0,0,0,-0.5,-0.7,2.7,-0.5,-0.005
173,167.8,-136.0,0.600,0,-0.343,5.410,5.971,0,-0.343,0.0,0,0,0,0.7,-1.3,4.4,3.8,-0.006
174,166.8,-137.4,0.600,0,-0.300,5.461,5.981,0,-0.300,0.0,0,0,0,-1.8,-0.7,5.4,2.3,-0.005
175,166.5,-138.0,0.600,0,-0.277,5.510,5.984,0,-0.277,0.0,0,0,0,-2.7,-0.8,5.0,5.3,0.005
176,167.4,-137.4,0.600,0,0.100,5.545,5.975,0,0.325,0.0,0,0,1,-3.2,-1.6,-1.7,7.0,-0.006
177,168.3,-136.6,0.600,0,-0.197,5.575,5.964,0,-0.197,0.0,0,0,0,-3.2,-0.1,0.6,3.3,-0.006
178,168.8,-136.4,0.600,0,0.100,5.613,5.957,0,0.288,0.0,0,0,1,-3.6,-1.3,0.4,2.6,0.001
179,168.9,-136.5,0.480,0,0.200,5.652,5.953,0,0.280,0.0,0,0,1,-2.8,-2.4,1.9,0.3,0.011
180,168.5,-137.3,0.360,0,0.272,5.700,5.953,0,0.272,0.0,0,0,0,-0.2,-0.6,5.6,-2.1,0.002
181,166.7,-139.5,0.240,0,0.339,5.766,5.962,0,0.339,0.0,0,0,0,-1.6,1.3,2.7,-0.1,0.005
182,164.6,-141.9,0.120,0,0.325,5.819,5.974,0,0.325,0.0,0,0,0,-0.5,0.0,4.1,3.5,0.003
183,161.8,-145.3,0.000,0,0.333,5.887,5.991,0,0.333,0.0,0,0,0,1.4,-0.3,5.8,0.4,-0.001
184,159.0,-148.2,-0.120,0,0.306,5.957,6.005,0,0.306,0.0,0,0,0,1.3,-0.4,6.6,1.8,0.004
185,156.8,-150.3,-0.240,0,0.304,6.027,6.008,0,0.304,0.0,0,0,0,-0.6,-0.1,5.1,1.2,0.002
186,154.7,-152.2,-0.360,0,0.308,6.108,6.003,0,0.308,0.0,0,0,0,-0.2,-0.5,5.9,1.2,0.004
187,153.5,-153.2,-0.480,0,0.339,6.165,5.995,0,0.339,0.0,0,0,0,1.9,0.6,1.8,-0.6,-0.004
188,152.3,-154.2,-0.600,1,0.316,6.203,5.980,0,0.316,0.0,0,0,0,-2.7,0.8,-0.4,-0.3,-0.003
189,151.0,-155.1,-0.480,1,0.302,6.230,5.959,0,0.302,0.0,0,0,0,2.3,-0.9,1.3,0.2,-0.009
190,150.4,-155.6,-0.360,1,0.305,6.250,5.940,0,0.305,0.0,0,0,0,1.2,-0.5,-3.5,-2.3,-0.010
191,149.9,-155.9,-0.240,1,0.339,6.273,5.912,0,0.339,0.0,0,0,0,1.2,-0.3,-1.9,1.3,-0.008
192,149.3,-156.3,-0.120,1,0.343,6.298,5.882,0,0.343,0.0,0,0,0,-0.9,0.2,-1.4,-1.1,-0.004
193,148.8,-156.7,0.000,1,0.357,6.324,5.851,0,0.357,0.0,0,0,0,1.2,0.3,-2.3,-0.1,-0.002
194,148.1,-157.4,0.120,1,0.394,6.357,5.812,0,0.394,0.0,0,0,0,17.1,103.4,123.4,408.1,1.003
195,147.6,-157.9,0.240,1,0.373,6.381,5.786,0,0.373,0.0,0,0,0,0.1,-2.0,0.0,0.5,-0.008
196,147.0,-158.6,0.360,1,0.369,6.412,5.756,0,0.369,0.0,0,0,0,0.9,-5.2,-2.2,2.1,0.006
197,146.2,-159.4,0.480,1,0.340,6.448,5.722,0,0.340,0.0,0,0,0,0.9,-1.7,-0.4,0.8,-0.006
198,145.6,-160.0,0.600,1,0.400,6.472,5.697,0,0.400,0.0,0,0,0,0.7,-0.9,0.5,5.8,0.004
199,144.6,-161.0,0.600,1,-0.364,6.506,5.662,0,-0.364,0.0,0,0,0,-5.1,-0.0,9.1,-2.2,-0.009
200,143.7,-162.0,0.600,1,0.100,6.532,5.640,0,0.307,0.0,0,0,1,-1.6,-2.2,4.7,2.7,0.000
201,142.6,-163.1,0.600,1,0.200,6.560,5.610,0,0.306,0.0,0,0,1,-3.4,-2.0,-1.9,-0.3,-0.004
202,141.8,-163.8,0.600,1,0.300,6.578,5.568,0,0.308,0.0,0,0,1,-4.5,-1.5,-0.2,1.9,-0.007
