step,bear_target,bear_other,w_cmd,on_target,v_cmd,dist_target,dist_other,estop,v_policy,cam_y2,cam_stop,gt_close,accel_clip,pred_x1,pred_y1,pred_x2,pred_y2,pred_vis
33,-20.2,-25.8,-0.158,1,0.298,4.311,2.046,0,0.298,0.0,0,0,0,0.9,1.1,5.2,1.9,0.000
34,-19.8,-27.5,-0.278,1,0.292,4.295,2.023,0,0.292,325.5,0,0,0,2.3,1.0,5.8,1.5,-0.002
35,-19.5,-29.7,-0.398,1,0.292,4.269,1.993,0,0.292,331.6,0,0,0,2.3,0.2,5.0,0.2,-0.003
36,-19.0,-32.3,-0.518,1,0.290,4.237,1.959,0,0.290,334.4,0,0,0,0.9,0.7,5.5,-0.1,-0.002
37,-18.4,-34.3,-0.600,1,0.289,4.209,1.934,0,0.289,336.9,0,0,0,0.4,1.2,5.7,4.1,0.002
38,-17.5,-36.3,-0.600,1,0.301,4.181,1.913,0,0.301,337.5,0,0,0,0.8,0.5,4.9,2.7,-0.000
39,-16.7,-37.7,-0.529,1,0.401,4.158,1.898,0,0.870,336.5,0,0,1,433.5,132.1,529.8,357.5,1.007
40,-15.6,-39.5,-0.462,1,0.501,4.129,1.882,0,0.819,334.8,0,0,1,407.6,127.3,518.9,360.9,1.001
41,-14.4,-41.3,-0.379,1,0.601,4.098,1.867,0,0.778,334.1,0,0,1,371.8,122.5,493.3,365.4,0.995
42,-13.1,-43.2,-0.431,1,0.661,4.057,1.847,0,0.661,334.5,0,0,0,387.1,110.5,517.5,392.0,1.004
43,-11.6,-45.3,-0.498,1,0.543,4.005,1.824,0,0.543,335.9,0,0,0,424.7,76.8,578.4,436.4,1.002
44,-10.0,-47.3,-0.600,1,0.432,3.947,1.802,0,0.432,338.3,0,0,0,476.1,50.3,632.0,462.2,1.003
45,-8.1,-49.1,-0.600,1,0.379,3.894,1.788,0,0.379,340.4,0,0,0,466.3,43.4,624.9,461.5,1.000
46,-6.1,-50.5,-0.600,1,0.373,3.850,1.784,0,0.373,343.3,0,0,0,450.7,45.1,615.4,465.7,0.998
47,-3.9,-51.7,-0.600,1,0.338,3.813,1.786,0,0.338,344.9,0,0,0,461.5,37.1,628.9,472.8,1.003
48,-1.8,-52.9,-0.600,1,0.336,3.780,1.787,0,0.336,344.3,0,0,0,448.3,42.2,620.5,473.8,1.003
49,0.5,-54.0,-0.480,1,0.436,3.750,1.788,0,0.820,343.1,0,0,1,249.8,134.4,346.1,356.1,1.003
50,2.8,-55.1,-0.360,1,0.536,3.722,1.787,0,0.790,344.6,0,0,1,262.0,132.2,357.9,357.7,1.001
51,5.2,-56.3,-0.240,1,0.628,3.691,1.782,0,0.628,348.9,0,0,0,273.5,115.0,389.8,388.5,0.999
52,7.6,-57.8,-0.120,1,0.480,3.652,1.769,0,0.480,350.5,0,0,0,264.9,105.9,376.9,408.4,0.996
53,10.0,-59.7,-0.015,1,0.433,3.605,1.750,0,0.433,354.7,0,0,0,269.8,101.9,382.4,416.7,0.999
54,12.4,-61.7,0.018,1,0.328,3.564,1.732,0,0.328,357.5,0,0,0,250.1,90.4,375.8,438.2,0.998
55,14.4,-63.9,0.033,1,0.249,3.531,1.716,0,0.249,359.4,0,0,0,254.0,86.0,383.4,449.7,0.998
56,16.2,-66.1,0.064,1,0.160,3.507,1.705,0,0.160,361.5,0,0,0,239.7,75.4,375.6,460.3,0.998
57,17.7,-68.3,0.061,1,0.131,3.493,1.702,0,0.131,364.4,0,0,0,246.6,70.8,383.5,464.9,1.000
58,19.0,-70.3,0.008,1,0.128,3.488,1.705,0,0.128,366.9,0,0,0,260.1,68.5,409.1,469.2,1.004
59,20.2,-72.4,0.128,1,0.228,3.488,1.713,0,0.678,370.4,0,0,1,96.9,121.5,216.1,372.4,0.996
60,21.3,-74.4,0.248,1,0.328,3.491,1.723,0,0.645,372.0,0,0,1,107.3,116.5,222.3,386.6,0.990
61,22.5,-76.4,0.368,1,0.428,3.492,1.736,0,0.523,0.0,0,0,1,126.1,105.6,250.8,401.6,0.994
62,23.6,-78.9,0.412,1,0.447,3.485,1.749,0,0.447,0.0,0,0,0,132.9,100.4,259.8,414.1,0.994
63,24.7,-81.7,0.391,1,0.442,3.468,1.765,0,0.442,0.0,0,0,0,136.5,99.1,264.2,418.7,0.997
64,25.8,-84.7,0.333,1,0.323,3.448,1.784,0,0.323,0.0,0,0,0,158.8,91.0,299.2,427.0,1.000
65,26.7,-87.9,0.274,1,0.292,3.429,1.808,0,0.292,0.0,0,0,0,173.9,88.5,317.7,432.9,0.996
66,27.7,-91.3,0.221,1,0.241,3.416,1.842,0,0.241,0.0,0,0,0,196.1,83.8,335.1,438.4,0.995
67,28.5,-93.3,0.208,1,0.190,3.412,1.869,0,0.190,0.0,0,0,0,200.0,77.6,337.1,445.2,0.994
68,29.3,-95.7,0.199,1,0.149,3.411,1.904,0,0.149,0.0,0,0,0,189.1,72.0,333.9,454.4,0.993
69,30.1,-97.7,0.319,1,0.249,3.416,1.941,0,0.269,0.0,0,0,1,139.2,86.0,274.4,437.1,0.999
70,30.8,-99.7,0.439,1,0.349,3.425,1.980,0,0.364,0.0,0,0,1,75.6,91.6,199.2,429.7,0.996
71,31.5,-102.2,0.527,1,0.343,3.433,2.028,0,0.343,0.0,0,0,0,98.1,89.0,224.4,438.1,0.995
72,31.8,-104.4,0.477,1,0.278,3.432,2.066,0,0.278,0.0,0,0,0,112.3,85.0,245.8,440.9,1.001
73,32.2,-107.5,0.483,1,0.256,3.430,2.123,0,0.256,0.0,0,0,0,110.2,79.9,239.6,439.6,0.999
74,32.4,-109.6,0.448,1,0.242,3.432,2.165,0,0.242,0.0,0,0,0,124.2,77.7,251.7,441.6,0.998
75,32.6,-112.0,0.480,1,0.291,3.438,2.217,0,0.291,0.0,0,0,0,112.6,78.5,235.9,446.4,0.995
76,32.8,-114.3,0.452,1,0.247,3.444,2.271,0,0.247,0.0,0,0,0,122.9,72.9,249.3,447.9,0.997
77,32.7,-116.7,0.446,1,0.247,3.450,2.327,0,0.247,0.0,0,0,0,114.8,69.8,245.1,453.1,0.995
78,32.7,-119.1,0.436,1,0.209,3.458,2.384,0,0.209,0.0,0,0,0,113.4,71.1,255.6,457.6,0.998
79,32.7,-121.3,0.556,1,0.309,3.468,2.442,0,0.334,0.0,0,0,1,15.8,95.3,84.1,455.3,1.006
80,32.7,-123.4,0.600,1,0.307,3.480,2.501,0,0.307,0.0,0,0,0,-2.4,33.0,96.6,465.8,1.013
81,32.4,-125.7,0.600,1,0.330,3.491,2.562,0,0.330,0.0,0,0,0,3.0,56.1,105.0,458.2,1.002
82,31.9,-128.3,0.600,1,0.305,3.498,2.628,0,0.305,0.0,0,0,0,3.5,65.6,99.1,454.8,1.004
83,31.3,-131.1,0.600,1,0.292,3.504,2.697,0,0.292,0.0,0,0,0,9.9,65.4,120.9,466.2,1.001
84,30.6,-133.7,0.600,1,0.295,3.511,2.767,0,0.295,0.0,0,0,0,12.6,68.6,123.0,457.2,1.001
85,29.9,-136.3,0.600,1,0.290,3.519,2.838,0,0.290,0.0,0,0,0,8.3,56.4,120.3,472.0,0.995
86,29.0,-139.0,0.600,1,0.272,3.528,2.910,0,0.272,0.0,0,0,0,16.8,66.7,139.3,471.4,1.001
87,28.2,-141.5,0.600,1,0.283,3.537,2.983,0,0.283,0.0,0,0,0,11.8,47.1,132.1,471.3,1.002
88,27.4,-144.0,0.600,1,0.281,3.548,3.056,0,0.281,0.0,0,0,0,17.3,39.0,138.3,472.9,1.002
89,26.5,-146.4,0.600,1,0.381,3.559,3.131,0,0.636,0.0,0,0,1,64.4,111.4,157.9,401.5,0.997
90,24.9,-148.9,0.591,1,0.481,3.535,3.206,0,0.585,0.0,0,0,1,78.7,109.3,195.8,394.4,0.993
91,23.2,-151.4,0.518,1,0.575,3.506,3.285,0,0.575,0.0,0,0,0,96.3,105.1,217.3,401.0,0.997
92,21.2,-154.5,0.472,1,0.510,3.466,3.376,0,0.510,0.0,0,0,0,108.2,99.6,237.5,406.3,0.999
93,18.9,-157.7,0.414,1,0.445,3.418,3.475,0,0.445,373.8,0,0,0,127.0,93.7,254.6,405.2,1.000
94,16.9,-160.6,0.362,1,0.332,3.371,3.575,0,0.332,373.9,0,0,0,132.7,85.4,280.5,429.9,1.002
95,15.2,-163.1,0.357,1,0.283,3.328,3.671,0,0.283,373.9,0,0,0,135.1,83.2,288.1,436.8,1.005
96,13.7,-165.3,0.341,1,0.227,3.288,3.772,0,0.227,374.7,0,0,0,132.1,74.9,286.4,441.8,0.998
97,12.9,-166.5,0.281,1,0.208,3.265,3.840,0,0.208,375.1,0,0,0,152.8,74.6,311.4,451.5,1.004
98,12.2,-167.7,0.264,1,0.201,3.243,3.915,0,0.201,375.6,0,0,0,148.8,75.0,315.3,454.5,1.001
99,11.6,-168.8,0.347,1,0.301,3.224,3.989,0,0.652,377.1,0,0,1,148.8,111.4,274.9,392.5,0.999
100,11.0,-169.7,0.317,1,0.401,3.205,4.062,0,0.614,378.6,0,0,1,154.9,109.8,282.1,397.1,0.997
101,10.2,-170.9,0.260,1,0.501,3.177,4.153,0,0.610,379.4,0,0,1,170.5,112.3,293.6,395.2,0.999
102,9.3,-172.3,0.211,1,0.428,3.141,4.243,0,0.428,380.7,0,0,0,181.5,99.1,327.5,421.6,1.000
103,8.4,-173.5,0.142,1,0.384,3.105,4.324,0,0.384,381.0,0,0,0,208.4,95.2,352.9,427.7,1.002
104,7.6,-174.7,0.084,1,0.366,3.064,4.420,0,0.366,384.2,0,0,0,227.2,93.7,377.1,432.7,1.000
105,7.0,-175.7,0.100,1,0.371,3.026,4.512,0,0.371,387.0,0,0,0,207.9,92.2,371.8,440.5,0.999
106,7.9,-176.6,0.060,1,0.252,3.004,4.617,0,0.252,388.0,0,0,0,221.6,86.0,391.9,441.6,1.002
107,8.8,-177.2,0.016,1,0.195,2.989,4.690,0,0.195,382.7,0,0,0,225.4,76.2,406.5,446.9,1.000
108,10.0,-177.7,0.007,1,0.146,2.971,4.771,0,0.146,383.8,0,0,0,225.1,73.2,407.2,455.4,0.999
109,11.5,-178.0,0.127,1,0.246,2.954,4.846,0,0.541,390.6,0,0,1,138.6,116.2,264.8,387.8,1.003
110,12.9,-178.4,0.247,1,0.346,2.936,4.915,0,0.497,395.8,0,0,1,131.6,109.1,259.0,392.6,1.004
111,14.3,-178.7,0.347,1,0.432,2.910,4.988,0,0.432,399.3,0,0,0,147.0,99.6,277.0,409.1,1.000
112,15.6,-179.2,0.341,1,0.387,2.867,5.071,0,0.387,402.1,0,0,0,139.2,91.9,277.8,428.6,0.997
113,17.0,-179.7,0.292,1,0.304,2.810,5.164,0,0.304,408.4,0,0,0,154.4,85.2,298.2,445.6,1.000
114,18.7,179.8,0.252,1,0.238,2.739,5.270,0,0.238,414.7,0,0,0,163.2,80.2,313.6,451.0,1.000
115,20.2,179.4,0.268,1,0.212,2.678,5.355,0,0.212,418.7,0,0,0,153.9,75.5,314.5,456.9,1.000
116,21.5,179.2,0.241,1,0.217,2.630,5.421,0,0.217,424.2,0,0,0,157.5,77.2,317.1,457.0,1.004
117,23.0,178.8,0.218,1,0.203,2.578,5.496,0,0.203,0.0,0,0,0,157.5,72.0,328.1,451.7,1.004
118,24.6,178.5,0.180,1,0.152,2.531,5.571,0,0.152,0.0,0,0,0,170.1,65.3,351.4,460.2,1.005
119,26.4,178.3,0.300,1,0.252,2.492,5.645,0,0.344,0.0,0,0,1,22.1,78.6,155.7,466.7,1.001
120,28.2,178.0,0.420,1,0.303,2.460,5.715,0,0.303,0.0,0,0,0,13.1,72.6,151.5,465.8,1.004
121,29.9,177.7,0.540,1,0.319,2.424,5.789,0,0.319,0.0,0,0,0,18.8,73.9,149.1,458.5,1.005
122,31.7,177.3,0.600,1,0.305,2.380,5.870,0,0.305,0.0,0,0,0,19.7,74.0,153.4,450.6,1.009
123,33.5,176.8,0.600,1,0.302,2.336,5.954,0,0.302,0.0,0,0,0,22.5,71.5,156.8,454.9,1.004
124,35.3,176.2,0.600,1,0.305,2.295,6.038,0,0.305,0.0,0,0,0,16.5,71.9,144.3,460.4,1.001
125,37.4,175.4,0.600,1,0.301,2.252,6.137,0,0.301,0.0,0,0,0,16.8,78.9,141.5,456.0,1.006
126,38.8,174.8,0.600,1,0.302,2.225,6.207,0,0.302,0.0,0,0,0,21.2,75.1,151.0,460.3,1.005
127,40.9,173.8,0.600,1,0.289,2.191,6.306,0,0.289,0.0,0,0,0,28.5,64.9,174.7,467.0,1.011
128,42.3,173.1,0.600,1,0.272,2.170,6.375,0,0.272,0.0,0,0,0,46.9,71.4,193.9,460.6,1.008
129,44.1,172.3,0.480,1,-0.318,2.149,6.458,0,-0.318,0.0,0,0,0,1.1,-0.1,-5.1,-0.3,-0.002
130,46.2,171.3,0.600,1,0.100,2.131,6.554,0,0.329,0.0,0,0,1,1.9,-0.8,2.9,5.7,-0.003
131,48.0,170.6,0.600,1,0.200,2.125,6.628,0,0.338,0.0,0,0,1,2.0,-0.3,-2.7,4.3,0.000
132,49.8,170.0,0.600,1,0.300,2.127,6.696,0,0.340,0.0,0,0,1,1.2,0.7,-1.0,5.2,-0.000
133,51.3,169.3,0.600,1,0.361,2.128,6.758,0,0.361,0.0,0,0,0,1.1,0.7,0.8,5.3,0.002
134,52.9,168.3,0.600,1,0.370,2.128,6.839,0,0.370,0.0,0,0,0,1.7,0.7,2.3,6.4,0.002
135,54.3,166.9,0.600,1,0.350,2.128,6.926,0,0.350,0.0,0,0,0,1.0,1.0,1.8,6.9,0.004
136,55.6,165.4,0.600,1,0.343,2.131,7.015,0,0.343,0.0,0,0,0,0.1,1.0,1.0,5.9,0.000
137,57.0,163.6,0.600,1,0.343,2.139,7.119,0,0.343,0.0,0,0,0,0.4,1.0,-0.1,5.2,-0.000
138,57.9,162.3,0.600,1,0.349,2.149,7.192,0,0.349,0.0,0,0,0,0.8,0.8,3.3,2.5,-0.003
139,58.8,160.6,0.600,1,0.322,2.165,7.279,0,0.322,0.0,0,0,0,-0.1,0.6,1.3,2.8,0.000
140,59.6,158.9,0.600,1,0.332,2.183,7.366,0,0.332,0.0,0,0,0,3.1,-0.5,6.7,1.4,0.001
141,60.4,156.8,0.600,1,0.322,2.210,7.466,0,0.322,0.0,0,0,0,3.1,0.8,2.2,2.2,0.001
142,61.0,155.0,0.600,1,0.344,2.236,7.551,0,0.344,0.0,0,0,0,2.1,1.8,4.4,6.9,0.014
143,61.5,153.2,0.600,1,0.354,2.266,7.636,0,0.354,0.0,0,0,0,2.8,1.4,2.8,6.2,0.011
144,61.8,151.3,0.600,1,0.332,2.297,7.721,0,0.332,0.0,0,0,0,3.6,1.2,3.6,5.8,0.007
145,61.9,149.6,0.600,1,0.342,2.325,7.791,0,0.342,0.0,0,0,0,3.5,1.3,4.7,7.9,0.011
146,62.0,147.6,0.600,1,0.330,2.360,7.875,0,0.330,0.0,0,0,0,4.0,1.3,3.8,5.7,0.009
147,61.9,145.6,0.600,1,0.327,2.398,7.911,0,0.327,0.0,0,0,0,3.9,0.8,3.5,6.5,0.009
148,61.8,143.7,0.600,1,0.324,2.438,7.938,0,0.324,0.0,0,0,0,3.5,0.7,1.9,3.5,0.006
149,61.4,141.3,0.600,1,0.275,2.487,7.967,0,0.275,0.0,0,0,0,5.0,-1.6,3.5,0.4,-0.009
150,61.1,139.4,0.600,1,0.278,2.531,7.991,0,0.278,0.0,0,0,0,4.5,-0.7,3.5,-0.5,-0.008
151,60.7,137.5,0.600,1,0.277,2.577,8.013,0,0.277,0.0,0,0,0,3.6,-0.4,0.8,-0.1,-0.009
152,60.3,135.7,0.600,1,0.269,2.625,8.033,0,0.269,0.0,0,0,0,3.0,-0.4,0.6,-2.6,-0.008
153,59.9,134.1,0.600,1,0.277,2.666,8.049,0,0.277,0.0,0,0,0,2.6,0.1,2.0,0.6,-0.002
154,59.2,132.2,0.600,1,0.282,2.716,8.067,0,0.282,0.0,0,0,0,2.7,0.6,1.4,-0.1,-0.003
155,58.6,130.4,0.600,1,0.289,2.766,8.085,0,0.289,0.0,0,0,0,2.2,-0.1,1.7,-0.3,-0.004
156,57.9,128.6,0.600,1,0.292,2.820,8.099,0,0.292,0.0,0,0,0,1.9,0.1,1.1,2.6,-0.001
157,56.8,126.3,0.600,1,0.298,2.881,8.118,0,0.298,0.0,0,0,0,2.8,0.8,5.7,2.4,0.002
158,55.8,124.3,0.600,1,0.297,2.932,8.135,0,0.297,0.0,0,0,0,-1.2,-0.1,1.5,1.3,-0.003
159,55.0,122.6,0.600,1,0.311,2.975,8.148,0,0.311,0.0,0,0,0,1.9,1.2,5.4,2.1,-0.004
160,54.2,120.9,0.600,1,0.341,3.029,8.162,0,0.341,0.0,0,0,0,3.0,1.3,4.5,2.7,-0.004
161,53.2,119.0,0.600,1,0.358,3.081,8.176,0,0.358,0.0,0,0,0,2.3,1.4,5.1,4.4,0.002
162,51.7,116.5,0.600,1,0.322,3.140,8.193,0,0.322,0.0,0,0,0,2.5,0.9,4.9,2.0,-0.004
163,50.6,114.8,0.600,1,0.329,3.181,8.205,0,0.329,0.0,0,0,0,3.1,0.4,7.1,3.8,0.001
164,49.1,112.4,0.600,1,0.372,3.239,8.220,0,0.372,0.0,0,0,0,2.0,1.0,3.7,3.9,-0.003
165,48.1,110.4,0.600,1,0.361,3.281,8.233,0,0.361,0.0,0,0,0,4.9,1.1,5.1,5.0,0.001
166,46.7,107.9,0.600,1,0.375,3.329,8.242,0,0.375,0.0,0,0,0,6.4,1.6,7.5,8.9,0.006
167,45.1,104.9,0.600,1,0.475,3.385,8.243,0,0.616,0.0,0,0,1,4.7,1.1,8.3,10.6,0.006
168,44.4,103.4,0.600,1,0.575,3.427,8.236,0,0.624,0.0,0,0,1,7.6,1.4,6.4,8.9,0.009
169,42.7,100.4,0.600,1,0.338,3.478,8.218,0,0.338,0.0,0,0,0,4.9,-0.2,4.2,1.8,-0.009
170,41.2,98.1,0.600,1,0.348,3.508,8.201,0,0.348,0.0,0,0,0,8.8,0.1,6.8,1.0,-0.004
171,39.5,95.5,0.600,1,0.328,3.542,8.171,0,0.328,0.0,0,0,0,5.1,0.6,3.7,0.8,-0.001
172,38.1,93.3,0.600,1,0.310,3.585,8.132,0,0.310,0.0,0,0,0,3.2,1.1,5.0,4.0,0.004
173,37.0,91.3,0.600,1,0.312,3.632,8.086,0,0.312,0.0,0,0,0,4.0,1.3,5.5,5.5,0.008
174,36.0,89.7,0.600,1,0.318,3.683,8.034,0,0.318,0.0,0,0,0,3.4,1.0,5.1,6.8,0.007
175,35.0,88.0,0.600,1,0.316,3.734,7.977,0,0.316,0.0,0,0,0,2.2,-0.0,4.0,4.0,0.004
176,33.7,86.1,0.600,1,0.335,3.783,7.917,0,0.335,0.0,0,0,0,-0.2,1.3,2.4,6.3,0.006
177,32.0,83.8,0.600,1,0.435,3.840,7.847,0,0.579,0.0,0,0,1,5.1,128.6,121.3,373.3,1.011
178,30.8,82.1,0.600,1,0.535,3.879,7.795,0,0.548,0.0,0,0,1,13.7,101.2,129.0,412.6,1.002
179,29.1,79.9,0.600,1,0.635,3.920,7.731,0,0.921,0.0,0,0,1,94.6,141.0,183.9,339.1,1.017
180,27.0,77.3,0.532,1,0.735,3.952,7.663,0,0.947,0.0,0,0,1,132.0,140.8,227.8,337.6,1.001
181,24.8,74.6,0.432,1,0.835,3.978,7.592,0,0.930,0.0,0,0,1,157.5,137.6,261.8,344.5,1.003
182,22.3,71.7,0.358,1,0.935,3.993,7.514,0,0.953,0.0,0,0,1,180.3,139.3,286.7,342.6,1.003
183,19.7,68.9,0.266,1,0.983,3.996,7.430,0,0.983,338.9,0,0,0,209.9,141.1,310.4,341.2,1.000
184,17.1,66.0,0.207,1,0.966,3.988,7.337,0,0.966,339.0,0,0,0,221.0,138.6,334.0,341.7,0.999
185,15.0,63.8,0.103,1,0.968,3.974,7.238,0,0.968,336.3,0,0,0,251.5,140.1,362.5,339.8,1.002
186,13.4,62.0,0.028,1,0.962,3.958,7.136,0,0.962,335.9,0,0,0,274.6,136.2,390.6,347.2,0.999
187,12.2,60.8,-0.066,1,0.953,3.941,7.031,0,0.953,334.7,0,0,0,302.2,136.4,414.5,347.2,1.000
188,12.4,60.8,-0.107,1,0.960,3.944,6.924,0,0.960,338.5,0,0,0,315.3,138.2,425.3,342.3,1.001
189,12.4,60.7,-0.012,1,1.000,3.951,6.847,0,1.000,331.8,0,0,0,287.2,146.9,385.6,336.3,1.003
190,12.3,60.5,0.018,1,0.954,3.940,6.744,0,0.954,328.4,0,0,0,270.0,148.6,368.7,323.0,1.004
191,12.0,60.2,0.109,1,0.939,3.925,6.638,0,0.939,328.2,0,0,0,238.7,148.9,339.7,326.0,1.004
192,10.3,58.3,0.129,1,0.941,3.928,6.551,0,0.941,322.2,0,0,0,234.5,150.5,330.9,323.5,1.002
193,9.5,57.4,0.135,1,0.990,3.911,6.427,0,0.990,328.9,0,0,0,241.1,151.9,333.2,323.6,1.003
194,8.8,56.8,0.115,1,1.000,3.899,6.317,0,1.001,333.4,0,0,0,248.3,150.3,338.9,325.9,0.998
195,8.0,56.1,0.077,1,1.000,3.887,6.224,0,1.006,336.3,0,0,0,265.9,152.0,351.5,322.2,1.000
196,7.6,55.8,0.069,1,1.000,3.866,6.108,0,1.000,338.0,0,0,0,260.2,150.7,354.3,325.5,0.998
197,6.7,55.2,0.045,1,0.977,3.846,5.992,0,0.977,339.2,0,0,0,266.7,150.9,366.1,319.3,1.002
198,6.2,54.9,0.032,1,0.968,3.824,5.873,0,0.968,337.3,0,0,0,266.6,150.2,367.1,320.6,0.994
199,6.0,54.9,0.115,1,0.931,3.804,5.756,0,0.931,333.6,0,0,0,235.3,137.2,335.7,351.7,1.005
200,5.8,55.0,0.152,1,0.915,3.785,5.638,0,0.915,332.0,0,0,0,221.8,132.8,327.1,352.0,1.005
201,5.6,55.0,0.191,1,0.923,3.767,5.521,0,0.923,332.8,0,0,0,207.1,133.7,319.5,348.7,1.004
202,5.2,54.9,0.166,1,0.924,3.752,5.406,0,0.924,337.2,0,0,0,214.2,134.1,328.5,349.0,0.994
203,4.8,54.8,0.141,1,0.920,3.738,5.290,0,0.920,341.5,0,0,0,228.7,136.9,337.4,345.3,0.998
204,4.3,54.6,0.109,1,0.906,3.724,5.175,0,0.906,343.1,0,0,0,237.7,138.6,346.8,339.3,0.998
205,3.7,54.4,0.081,1,0.890,3.710,5.058,0,0.890,344.7,0,0,0,248.7,140.2,357.7,340.0,0.998
206,3.1,54.2,0.098,1,0.895,3.695,4.923,0,0.895,344.5,0,0,0,239.1,139.6,350.5,338.3,0.998
207,2.6,54.1,0.131,1,0.882,3.685,4.827,0,0.882,342.0,0,0,0,227.4,142.0,339.8,334.6,1.000
208,1.9,53.9,0.091,1,0.905,3.672,4.691,0,0.905,338.8,0,0,0,234.9,137.9,360.4,338.4,0.996
209,1.1,53.6,0.084,1,0.945,3.660,4.574,0,0.945,336.5,0,0,0,243.9,141.4,345.5,341.0,1.001
210,0.4,53.3,0.075,1,0.957,3.647,4.456,0,0.957,336.4,0,0,0,252.4,139.0,354.9,345.9,0.996
211,-0.1,53.4,0.013,1,0.924,3.634,4.356,0,0.924,337.2,0,0,0,271.6,134.5,373.3,347.9,0.994
