step,bear_target,bear_other,w_cmd,on_target,v_cmd,dist_target,dist_other,estop,v_policy,cam_y2,cam_stop,gt_close,accel_clip,pred_x1,pred_y1,pred_x2,pred_y2,pred_vis
68,125.8,-157.9,-0.360,1,-0.344,1.981,2.209,0,-0.344,0.0,0,0,0,-3.9,-0.1,-2.7,-1.6,-0.007
69,123.3,-160.5,-0.240,1,0.100,1.985,2.239,0,0.351,0.0,0,0,1,3.9,-0.5,6.2,3.3,-0.001
70,121.2,-162.4,-0.120,1,0.200,1.984,2.261,0,0.322,0.0,0,0,1,3.1,0.0,6.5,1.9,-0.003
71,119.0,-164.0,0.000,1,0.294,1.978,2.278,0,0.294,0.0,0,0,0,-0.0,-0.5,1.0,2.5,-0.004
72,116.7,-166.0,0.120,1,0.301,1.978,2.305,0,0.301,0.0,0,0,0,0.8,0.4,2.1,2.7,0.003
73,114.4,-168.3,0.240,1,0.304,1.981,2.343,0,0.304,0.0,0,0,0,0.2,0.0,1.2,3.8,0.005
74,112.1,-170.6,0.360,1,0.322,1.984,2.386,0,0.322,0.0,0,0,0,-0.4,0.0,3.4,5.2,0.004
75,109.7,-173.0,0.480,1,0.310,1.987,2.432,0,0.310,0.0,0,0,0,-1.1,0.2,2.6,5.0,0.004
76,107.0,-175.8,0.600,1,0.410,1.988,2.490,0,0.838,0.0,0,0,1,0.4,-1.0,7.1,5.5,0.004
77,105.2,-177.5,0.600,1,0.414,1.987,2.532,0,0.414,0.0,0,0,0,3.0,0.5,1.7,3.8,0.000
78,102.4,179.8,0.600,1,0.370,1.984,2.583,0,0.370,0.0,0,0,0,0.2,-0.3,1.3,4.3,-0.001
79,99.8,177.2,0.480,1,-0.573,1.980,2.641,0,-0.573,0.0,0,0,0,-5.4,-0.2,-9.0,-1.5,-0.007
80,97.0,174.4,0.600,1,-0.473,1.974,2.702,0,-0.473,0.0,0,0,0,-4.0,-0.8,-4.1,1.9,-0.001
81,94.3,172.0,0.600,1,-0.262,1.965,2.759,0,-0.262,0.0,0,0,0,2.4,-2.1,8.8,0.5,0.002
82,91.7,170.0,0.600,1,-0.096,1.953,2.803,0,-0.096,0.0,0,0,0,8.3,197.5,50.8,360.3,1.004
83,89.3,168.7,0.600,1,0.100,1.940,2.831,0,0.336,0.0,0,0,1,4.0,-1.5,7.2,5.5,0.009
84,86.9,167.6,0.600,1,-0.244,1.928,2.855,0,-0.244,0.0,0,0,0,2.5,92.8,88.4,439.5,1.013
85,84.3,166.1,0.600,1,-0.317,1.916,2.887,0,-0.317,0.0,0,0,0,41.9,11.8,164.7,489.4,1.005
86,81.6,164.7,0.480,1,-0.302,1.904,2.916,0,-0.302,0.0,0,0,0,5.7,-2.2,0.0,-0.9,-0.007
87,79.3,164.1,0.600,1,-0.104,1.894,2.933,0,-0.104,0.0,0,0,0,4.9,-1.7,5.5,0.6,-0.006
88,77.3,163.8,0.600,1,-0.067,1.885,2.945,0,-0.067,0.0,0,0,0,7.2,-0.8,4.3,-0.6,-0.007
89,74.8,163.0,0.480,1,0.100,1.873,2.968,0,0.314,0.0,0,0,1,-0.2,-0.4,-0.3,-2.6,0.001
90,72.1,161.7,0.360,1,0.200,1.858,3.000,0,0.295,0.0,0,0,1,2.4,0.1,2.8,-3.1,-0.004
91,68.7,159.8,0.240,1,0.288,1.835,3.045,0,0.288,0.0,0,0,0,2.7,-0.7,-0.3,-3.8,-0.004
92,65.8,157.8,0.120,1,0.291,1.814,3.084,0,0.291,0.0,0,0,0,2.6,0.0,-0.2,-0.9,0.001
93,61.9,155.0,0.000,1,0.297,1.782,3.137,0,0.297,0.0,0,0,0,2.0,-0.1,-0.3,-2.3,-0.004
94,58.2,152.3,-0.120,1,0.299,1.743,3.192,0,0.299,0.0,0,0,0,2.8,-0.8,1.5,-1.9,-0.002
95,54.4,149.5,-0.240,1,0.297,1.698,3.249,0,0.297,0.0,0,0,0,-1.1,-0.3,-1.2,-3.5,-0.004
96,51.3,147.0,-0.360,1,0.292,1.652,3.306,0,0.292,0.0,0,0,0,0.2,0.2,-2.2,-3.9,-0.003
97,51.7,146.2,-0.480,1,0.303,1.639,3.368,0,0.303,0.0,0,0,0,0.5,-0.2,0.5,-3.5,-0.005
98,51.9,145.3,-0.600,1,0.311,1.626,3.418,0,0.311,0.0,0,0,0,0.6,-0.1,1.3,-0.8,-0.003
99,52.3,144.6,-0.600,1,0.217,1.610,3.478,0,0.217,0.0,0,0,0,-0.0,-0.5,1.7,-0.2,-0.006
100,53.0,143.9,-0.480,1,0.317,1.593,3.540,0,0.329,0.0,0,0,1,0.7,0.1,-2.5,5.1,0.004
101,53.7,143.4,-0.360,1,0.326,1.578,3.601,0,0.326,0.0,0,0,0,1.3,0.3,-2.7,5.3,-0.002
102,54.5,143.5,-0.240,1,0.367,1.561,3.637,0,0.367,0.0,0,0,0,4.7,-0.0,0.4,3.8,0.003
103,55.4,143.7,-0.360,1,0.306,1.543,3.662,0,0.306,0.0,0,0,0,7.8,0.5,4.6,3.7,0.002
104,56.3,143.9,-0.480,1,0.289,1.525,3.688,0,0.289,0.0,0,0,0,4.6,0.2,1.1,-0.4,0.002
105,57.5,144.4,-0.600,1,-0.212,1.508,3.713,0,-0.212,0.0,0,0,0,2.7,-2.4,5.1,-0.8,0.000
106,58.7,145.0,-0.600,1,-0.253,1.494,3.735,0,-0.253,0.0,0,0,0,4.4,-1.7,4.2,-2.4,-0.007
107,59.9,145.7,-0.600,1,-0.286,1.484,3.750,0,-0.286,0.0,0,0,0,2.0,-2.1,6.1,-1.4,-0.001
108,61.6,146.3,-0.600,1,-0.266,1.412,3.752,0,-0.266,0.0,0,0,0,2.7,-2.1,8.0,0.5,0.001
109,61.9,146.0,-0.600,1,0.100,1.396,3.766,0,0.281,0.0,0,0,1,-3.0,-0.4,1.6,-1.6,-0.005
110,61.6,145.3,-0.600,1,0.200,1.404,3.786,0,0.289,0.0,0,0,1,0.5,-0.5,3.5,-0.9,0.002
111,60.6,143.8,-0.600,1,-0.304,1.410,3.806,0,-0.304,0.0,0,0,0,-4.4,1.4,-2.4,-5.7,0.015
112,60.5,142.8,-0.600,1,-0.305,1.411,3.830,0,-0.305,0.0,0,0,0,-6.2,-0.5,-0.7,-2.8,-0.004
113,61.0,142.4,-0.600,1,0.100,1.412,3.848,0,0.303,0.0,0,0,1,-7.2,-1.3,0.0,4.2,0.010
114,61.0,141.8,-0.600,1,-0.183,1.418,3.853,0,-0.183,0.0,0,0,0,-2.1,-1.0,0.7,0.1,0.001
115,61.0,141.0,-0.600,1,-0.237,1.421,3.855,0,-0.237,0.0,0,0,0,-4.6,0.5,1.4,-0.4,-0.001
116,61.5,140.7,-0.600,1,-0.179,1.424,3.853,0,-0.179,0.0,0,0,0,-4.1,0.1,1.7,0.5,-0.001
117,62.5,140.9,-0.600,1,-0.025,1.428,3.844,0,-0.025,0.0,0,0,0,-3.1,-1.0,5.1,4.4,0.003
118,64.0,141.6,-0.600,1,0.100,1.430,3.831,0,0.228,0.0,0,0,1,-3.2,-0.3,3.3,1.9,-0.001
119,65.9,142.5,-0.600,1,0.200,1.431,3.815,0,0.310,0.0,0,0,1,1.0,0.1,0.7,-0.9,-0.001
120,67.8,143.4,-0.600,1,0.300,1.430,3.799,0,0.303,0.0,0,0,1,2.8,0.3,0.9,0.6,0.001
121,70.0,144.5,-0.600,1,0.304,1.429,3.786,0,0.304,0.0,0,0,0,0.6,-0.2,-0.1,0.4,-0.004
122,74.7,145.9,-0.600,1,0.339,1.407,3.782,0,0.339,0.0,0,0,0,-0.2,-0.6,-1.2,-3.3,-0.005
123,80.8,148.0,-0.600,1,0.311,1.390,3.783,0,0.311,0.0,0,0,0,-1.1,0.3,0.1,0.2,0.001
124,89.1,151.3,-0.600,1,0.305,1.385,3.790,0,0.305,0.0,0,0,0,-2.9,0.2,0.9,-1.2,0.001
125,95.1,153.7,-0.600,1,0.222,1.392,3.798,0,0.222,0.0,0,0,0,568.9,138.5,651.1,356.8,1.004
126,102.2,156.5,-0.600,1,0.230,1.413,3.809,0,0.230,0.0,0,0,0,-7.1,-2.7,1.2,-1.4,-0.004
127,108.6,159.0,-0.600,1,0.279,1.445,3.820,0,0.279,0.0,0,0,0,-4.1,-0.8,1.3,1.2,0.002
128,114.4,161.1,-0.600,1,-0.366,1.488,3.831,0,-0.366,0.0,0,0,0,-7.5,0.2,5.9,-0.4,0.005
129,120.0,163.3,-0.600,1,-0.175,1.540,3.845,0,-0.175,0.0,0,0,0,3.3,-2.9,-1.0,-7.9,-0.010
130,124.5,165.0,-0.600,1,-0.369,1.597,3.854,0,-0.369,0.0,0,0,0,4.8,-1.3,3.9,-5.0,-0.008
131,127.5,165.8,-0.600,1,0.100,1.652,3.852,0,0.304,0.0,0,0,1,2.1,-1.3,-0.5,-1.0,-0.001
132,129.4,165.8,-0.600,1,0.200,1.709,3.834,0,0.322,0.0,0,0,1,-0.5,-0.3,-3.3,-1.6,-0.005
133,130.6,165.6,-0.600,1,0.300,1.752,3.826,0,0.305,0.0,0,0,1,-2.5,0.5,-5.6,-0.2,-0.006
134,132.5,165.7,-0.600,1,0.308,1.811,3.829,0,0.308,0.0,0,0,0,-2.2,0.4,-1.7,0.0,-0.002
135,135.4,166.8,-0.600,1,0.302,1.878,3.846,0,0.302,0.0,0,0,0,-0.3,0.5,-0.8,-5.9,-0.005
136,138.9,168.8,-0.600,1,0.329,1.951,3.875,0,0.329,0.0,0,0,0,1.9,0.6,2.4,-2.7,-0.001
137,142.9,171.3,-0.600,1,0.312,2.028,3.911,0,0.312,0.0,0,0,0,0.6,-0.1,-1.6,-3.2,-0.004
138,147.7,174.5,-0.600,1,0.322,2.122,3.963,0,0.322,0.0,0,0,0,1.5,0.0,1.9,-0.1,-0.003
139,151.1,176.8,-0.600,1,0.316,2.192,4.005,0,0.316,0.0,0,0,0,1.8,-0.2,4.0,-1.2,-0.004
140,154.9,179.5,-0.480,1,0.326,2.278,4.058,0,0.326,0.0,0,0,0,5.6,0.4,2.8,0.7,-0.004
141,158.5,-178.0,-0.360,1,0.381,2.365,4.115,0,0.381,0.0,0,0,0,1.0,1.0,-2.2,2.7,0.003
142,162.2,-175.3,-0.240,1,0.388,2.469,4.187,0,0.388,0.0,0,0,0,0.5,0.6,-1.2,4.2,-0.001
143,164.6,-173.6,-0.120,1,0.352,2.546,4.242,0,0.352,0.0,0,0,0,1.3,-0.6,-2.8,2.0,-0.011
144,167.1,-171.9,0.000,1,0.359,2.639,4.309,0,0.359,0.0,0,0,0,-0.2,-0.3,-0.7,4.7,0.004
145,169.1,-170.6,0.120,1,0.343,2.731,4.377,0,0.343,0.0,0,0,0,-0.2,0.0,-0.1,3.2,-0.001
146,170.7,-169.7,0.240,0,0.334,2.822,4.445,0,0.334,0.0,0,0,0,-0.8,-0.2,0.8,5.5,0.001
147,172.0,-169.0,0.360,0,0.326,2.913,4.513,0,0.326,0.0,0,0,0,0.6,-0.6,-0.6,4.3,-0.003
148,172.9,-168.6,0.480,0,0.320,3.002,4.581,0,0.320,0.0,0,0,0,0.6,-0.8,3.2,5.5,-0.002
149,173.6,-168.5,0.360,0,0.286,3.091,4.648,0,0.286,0.0,0,0,0,-1.1,-0.2,-0.1,-1.1,-0.001
150,173.8,-168.7,0.240,0,0.279,3.179,4.716,0,0.279,0.0,0,0,0,-2.5,-0.4,-3.1,-1.4,-0.005
151,174.1,-169.0,0.120,0,0.290,3.265,4.782,0,0.290,0.0,0,0,0,-3.1,0.4,-3.0,0.5,-0.002
152,174.2,-169.3,0.000,0,0.309,3.350,4.847,0,0.309,0.0,0,0,0,-0.2,0.7,1.4,-0.7,-0.001
153,174.3,-169.7,-0.120,0,0.294,3.434,4.912,0,0.294,0.0,0,0,0,1.5,0.7,-0.5,2.0,-0.002
154,174.2,-170.2,-0.240,0,0.293,3.519,4.977,0,0.293,0.0,0,0,0,0.4,0.5,0.2,1.0,0.002
155,174.0,-170.7,-0.360,0,0.287,3.604,5.042,0,0.287,0.0,0,0,0,-2.0,0.3,-0.1,0.0,-0.002
156,174.2,-171.0,-0.480,0,0.282,3.688,5.107,0,0.282,0.0,0,0,0,0.8,0.0,1.4,0.4,0.001
157,174.5,-171.1,-0.600,0,0.262,3.773,5.172,0,0.262,0.0,0,0,0,496.2,19.3,631.0,473.2,1.004
158,174.9,-171.0,-0.600,0,-0.110,3.857,5.235,0,-0.110,0.0,0,0,0,443.3,22.5,596.3,483.0,1.001
159,175.4,-170.9,-0.600,0,0.100,3.940,5.297,0,0.253,0.0,0,0,1,-3.7,-0.6,-1.7,-1.1,-0.005
160,175.9,-170.8,-0.600,0,0.200,4.012,5.348,0,0.296,0.0,0,0,1,-0.3,-0.6,0.8,-1.2,-0.003
161,176.1,-170.9,-0.600,0,0.292,4.077,5.391,0,0.292,0.0,0,0,0,1.2,0.2,-1.2,3.4,0.005
162,176.6,-170.8,-0.600,0,0.150,4.149,5.439,0,0.150,0.0,0,0,0,0.3,-0.9,0.9,2.6,-0.001
163,177.4,-170.3,-0.600,0,0.250,4.228,5.494,0,0.302,0.0,0,0,1,-1.0,0.0,0.9,2.6,0.008
164,178.2,-169.8,-0.600,0,0.294,4.304,5.545,0,0.294,0.0,0,0,0,-2.0,0.5,-1.9,3.2,0.003
165,179.1,-169.3,-0.600,0,0.281,4.383,5.596,0,0.281,0.0,0,0,0,-1.9,-1.2,0.1,4.2,-0.000
166,-179.8,-168.5,-0.600,0,0.291,4.464,5.650,0,0.291,0.0,0,0,0,0.5,-1.2,1.8,4.0,0.002
167,-178.5,-167.6,-0.600,0,0.286,4.547,5.702,0,0.286,0.0,0,0,0,-0.2,0.4,-0.4,4.8,0.002
168,-177.2,-166.6,-0.600,0,0.291,4.629,5.752,0,0.291,0.0,0,0,0,-0.0,0.8,1.0,4.8,0.008
169,-175.9,-165.6,-0.480,0,0.284,4.711,5.801,0,0.284,0.0,0,0,0,0.8,0.1,-0.5,2.3,0.002
170,-174.5,-164.0,-0.360,0,0.296,4.792,5.831,0,0.296,0.0,0,0,0,0.2,0.3,1.4,2.8,-0.003
171,-173.0,-162.2,-0.240,0,0.308,4.873,5.857,0,0.308,0.0,0,0,0,-1.3,0.3,1.2,0.3,-0.009
172,-171.7,-160.6,-0.120,0,0.305,4.955,5.883,0,0.305,0.0,0,0,0,-0.7,-0.2,0.2,0.8,-0.004
173,-170.5,-159.2,0.000,0,0.298,5.037,5.909,0,0.298,0.0,0,0,0,-0.6,-0.4,-0.4,3.1,-0.003
174,-169.5,-157.9,0.120,0,0.291,5.120,5.936,0,0.291,0.0,0,0,0,2.2,0.0,1.9,2.6,-0.005
175,-168.6,-156.7,0.240,0,0.281,5.203,5.962,0,0.281,0.0,0,0,0,-0.2,0.2,1.9,1.4,-0.005
176,-167.8,-155.8,0.360,0,0.282,5.284,5.986,0,0.282,0.0,0,0,0,1.3,0.1,1.3,3.7,-0.006
177,-167.3,-155.0,0.480,0,0.289,5.365,6.009,0,0.289,0.0,0,0,0,0.6,0.6,4.2,3.5,-0.001
178,-166.9,-154.4,0.600,0,0.304,5.446,6.032,0,0.304,0.0,0,0,0,1.2,0.5,-1.3,2.0,0.000
179,-167.1,-154.4,0.600,0,0.282,5.524,6.051,0,0.282,0.0,0,0,0,3.0,-1.4,4.4,-0.4,-0.008
180,-167.5,-154.7,0.480,0,0.281,5.606,6.074,0,0.281,0.0,0,0,0,-2.1,1.7,-9.3,-0.5,0.012
181,-168.1,-155.1,0.600,0,0.309,5.690,6.098,0,0.309,0.0,0,0,0,2.1,1.6,-3.0,-0.2,-0.007
182,-168.6,-155.6,0.600,0,0.312,5.775,6.122,0,0.312,0.0,0,0,0,-0.1,-0.2,-4.0,-0.5,-0.012
183,-169.2,-156.1,0.600,0,0.323,5.862,6.149,0,0.323,0.0,0,0,0,-0.6,-0.4,-4.1,0.8,-0.008
184,-170.1,-157.0,0.600,0,0.316,5.951,6.125,0,0.316,0.0,0,0,0,-1.2,0.1,-1.5,0.7,-0.004
185,-170.9,-158.0,0.600,0,0.306,6.041,6.090,0,0.306,0.0,0,0,0,-1.3,0.2,-2.5,-0.6,-0.006
186,-171.9,-159.0,0.600,0,0.320,6.131,6.054,0,0.320,0.0,0,0,0,-0.1,1.0,-1.6,0.8,-0.006
187,-173.0,-160.1,0.600,0,0.305,6.221,6.017,0,0.305,0.0,0,0,0,-1.2,0.6,-1.4,-0.3,-0.007
188,-174.2,-161.3,0.600,0,0.314,6.312,5.980,0,0.314,0.0,0,0,0,-1.9,1.0,-1.9,0.4,-0.003
189,-175.4,-162.4,0.600,0,0.261,6.402,5.942,0,0.261,0.0,0,0,0,0.7,-1.7,1.2,0.4,-0.004
190,-176.2,-163.2,0.600,0,0.270,6.488,5.899,0,0.270,0.0,0,0,0,0.2,-0.7,2.7,2.6,0.000
191,-177.2,-164.4,0.600,0,0.287,6.574,5.858,0,0.287,0.0,0,0,0,0.3,0.3,1.0,2.0,-0.000
192,-178.5,-165.8,0.600,0,0.290,6.662,5.819,0,0.290,0.0,0,0,0,1.0,-0.9,0.7,0.5,-0.003
193,-179.7,-167.4,0.600,0,0.280,6.750,5.782,0,0.280,0.0,0,0,0,-0.3,-0.3,2.1,0.3,-0.004
194,179.1,-169.0,0.600,0,0.278,6.838,5.749,0,0.278,0.0,0,0,0,-0.0,-1.1,1.3,2.2,-0.000
195,177.8,-170.9,0.600,0,0.285,6.925,5.719,0,0.285,0.0,0,0,0,-0.2,-0.2,1.0,0.3,-0.002
196,176.5,-172.4,0.600,0,0.276,7.010,5.737,0,0.276,0.0,0,0,0,-0.3,-1.8,-3.6,0.7,-0.003
197,175.2,-174.0,0.600,0,0.285,7.093,5.756,0,0.285,0.0,0,0,0,0.6,-0.9,-0.1,3.0,0.004
198,173.9,-175.8,0.600,1,0.270,7.172,5.769,0,0.270,0.0,0,0,0,0.5,-0.8,1.1,2.5,0.003
199,172.7,-177.5,0.600,1,0.236,7.248,5.791,0,0.236,0.0,0,0,0,-0.2,0.7,-0.1,-0.8,-0.005
200,171.4,-179.2,0.600,1,0.285,7.320,5.812,0,0.285,0.0,0,0,0,-0.5,-0.0,-0.0,-1.8,-0.010
201,170.2,179.2,0.600,1,0.309,7.386,5.833,0,0.309,0.0,0,0,0,-1.9,-0.0,0.1,1.4,-0.005
202,169.0,177.3,0.600,1,0.294,7.449,5.853,0,0.294,0.0,0,0,0,0.1,-0.3,-0.8,0.8,-0.004
203,167.7,175.5,0.600,1,0.313,7.508,5.880,0,0.313,0.0,0,0,0,-1.6,0.9,-0.1,2.8,0.001
