step,bear_target,bear_other,w_cmd,on_target,v_cmd,dist_target,dist_other,estop,v_policy,cam_y2,cam_stop,gt_close,accel_clip,pred_x1,pred_y1,pred_x2,pred_y2,pred_vis
122,133.5,79.2,-0.600,0,0.312,2.403,3.902,0,0.312,0.0,0,0,0,3.4,-0.8,3.8,1.4,0.003
123,134.1,80.7,-0.600,0,0.313,2.370,3.974,0,0.313,0.0,0,0,0,2.4,-0.4,1.5,-2.8,-0.001
124,134.3,82.0,-0.600,0,-0.184,2.346,4.047,0,-0.184,0.0,0,0,0,5.9,0.5,0.0,0.1,0.003
125,134.6,83.5,-0.600,0,0.100,2.331,4.120,0,0.304,0.0,0,0,1,0.7,-0.8,2.7,0.6,-0.003
126,134.6,84.8,-0.600,0,0.200,2.316,4.195,0,0.308,0.0,0,0,1,1.1,-1.0,3.5,2.2,0.004
127,134.1,85.6,-0.600,0,0.300,2.300,4.270,0,0.312,0.0,0,0,1,2.7,-0.3,3.3,0.4,0.000
128,133.8,86.7,-0.600,0,0.293,2.288,4.346,0,0.293,0.0,0,0,0,0.9,-0.4,3.3,-1.1,-0.001
129,134.0,88.3,-0.600,0,0.279,2.284,4.422,0,0.279,0.0,0,0,0,0.8,0.1,-0.9,-2.5,0.008
130,134.4,90.1,-0.600,0,0.280,2.283,4.499,0,0.280,0.0,0,0,0,-1.4,0.1,-1.8,-0.7,0.009
131,135.0,92.0,-0.600,0,0.300,2.285,4.576,0,0.300,0.0,0,0,0,-0.6,-0.2,1.1,2.1,0.007
132,135.6,94.0,-0.600,0,0.295,2.287,4.655,0,0.295,0.0,0,0,0,0.7,0.3,2.7,-1.2,0.004
133,136.3,96.1,-0.600,0,0.294,2.292,4.735,0,0.294,0.0,0,0,0,4.9,0.7,6.8,2.4,0.011
134,137.0,98.3,-0.600,0,0.292,2.298,4.815,0,0.292,0.0,0,0,0,3.0,0.6,6.2,0.2,0.004
135,137.9,100.8,-0.600,0,0.278,2.306,4.911,0,0.278,0.0,0,0,0,0.8,-0.5,3.9,2.1,0.005
136,138.5,102.6,-0.600,0,0.268,2.312,4.980,0,0.268,0.0,0,0,0,-0.6,-0.4,6.1,4.6,0.004
137,139.3,104.8,-0.600,0,0.263,2.320,5.063,0,0.263,0.0,0,0,0,-2.3,0.1,4.5,1.4,0.001
138,140.0,106.9,-0.600,0,0.281,2.328,5.148,0,0.281,0.0,0,0,0,-1.6,0.5,2.2,1.3,0.006
139,140.7,109.0,-0.600,0,0.294,2.338,5.233,0,0.294,0.0,0,0,0,1.7,-1.5,1.7,-2.8,-0.004
140,141.4,111.1,-0.600,0,0.281,2.349,5.319,0,0.281,0.0,0,0,0,4.5,-0.4,2.3,-4.8,-0.004
141,142.1,113.3,-0.600,0,0.287,2.360,5.407,0,0.287,0.0,0,0,0,4.8,0.6,3.0,-1.2,-0.001
142,142.8,115.4,-0.600,0,0.293,2.373,5.496,0,0.293,0.0,0,0,0,3.5,0.3,1.5,-2.8,-0.005
143,143.6,117.6,-0.600,0,0.302,2.385,5.585,0,0.302,0.0,0,0,0,3.2,0.5,0.3,-2.4,-0.004
144,144.5,119.8,-0.600,0,0.302,2.396,5.675,0,0.302,0.0,0,0,0,1.2,0.8,1.1,0.2,-0.000
145,145.7,122.6,-0.600,0,0.282,2.401,5.783,0,0.282,0.0,0,0,0,3.8,0.4,0.7,-2.8,-0.004
146,146.6,124.7,-0.600,0,0.286,2.403,5.861,0,0.286,0.0,0,0,0,2.9,0.0,2.1,-0.3,0.000
147,147.7,127.1,-0.600,0,0.288,2.407,5.954,0,0.288,0.0,0,0,0,3.3,0.5,1.1,-1.1,-0.002
148,148.8,129.5,-0.600,0,0.289,2.412,6.049,0,0.289,0.0,0,0,0,3.9,0.0,1.2,0.5,0.003
149,149.7,131.9,-0.600,0,0.297,2.420,6.145,0,0.297,0.0,0,0,0,1.7,0.6,3.7,-2.5,-0.004
150,150.6,134.2,-0.600,0,0.294,2.430,6.241,0,0.294,0.0,0,0,0,2.8,0.4,3.2,-1.7,-0.004
151,151.5,136.4,-0.600,0,0.281,2.442,6.338,0,0.281,0.0,0,0,0,2.1,0.3,2.5,-2.0,-0.005
152,152.3,138.6,-0.600,0,-0.307,2.456,6.436,0,-0.307,0.0,0,0,0,42.4,39.6,42.0,9.1,0.156
153,153.0,140.7,-0.600,0,-0.031,2.471,6.534,0,-0.031,0.0,0,0,0,-2.5,4.8,2.4,-4.5,0.002
154,153.2,142.4,-0.600,0,0.100,2.480,6.626,0,0.289,0.0,0,0,1,-1.2,1.0,3.7,-1.1,-0.002
155,152.8,143.5,-0.600,0,0.200,2.482,6.709,0,0.288,0.0,0,0,1,1.5,1.2,3.5,-3.3,-0.005
156,152.3,144.4,-0.600,0,0.297,2.487,6.794,0,0.297,0.0,0,0,0,-0.1,0.3,4.0,-0.1,-0.002
157,152.3,146.0,-0.600,0,0.277,2.501,6.884,0,0.277,0.0,0,0,0,2.3,0.9,3.6,-1.3,0.001
158,153.1,148.1,-0.600,0,0.318,2.523,6.981,0,0.318,0.0,0,0,0,536.9,64.8,643.9,472.1,1.004
159,154.1,150.4,-0.600,0,0.263,2.550,7.081,0,0.263,0.0,0,0,0,-2.4,0.6,-2.6,-4.5,-0.005
160,155.2,152.9,-0.600,0,-0.223,2.581,7.183,0,-0.223,0.0,0,0,0,3.3,0.2,2.4,-5.4,-0.001
161,156.2,155.2,-0.600,0,0.100,2.612,7.284,0,0.294,0.0,0,0,1,0.5,0.4,2.1,-1.0,0.002
162,156.8,157.2,-0.600,1,0.200,2.638,7.379,0,0.301,0.0,0,0,1,1.7,1.3,-1.8,-1.0,-0.003
163,156.9,158.7,-0.600,1,0.300,2.662,7.470,0,0.302,0.0,0,0,1,-3.7,1.0,-1.4,-0.6,-0.004
164,157.3,160.4,-0.600,1,0.294,2.691,7.551,0,0.294,0.0,0,0,0,-1.5,1.4,-0.2,-2.9,-0.003
165,158.1,162.7,-0.600,1,0.301,2.728,7.574,0,0.301,0.0,0,0,0,0.0,0.6,3.0,-2.5,-0.005
166,159.3,165.2,-0.600,1,0.302,2.770,7.600,0,0.302,0.0,0,0,0,-0.8,0.9,3.5,-1.4,-0.006
167,160.7,168.3,-0.600,1,-0.346,2.823,7.632,0,-0.346,0.0,0,0,0,0.9,0.2,7.8,-5.2,-0.015
168,161.8,170.5,-0.600,1,-0.274,2.863,7.656,0,-0.274,0.0,0,0,0,554.7,106.6,663.2,375.4,1.004
169,162.5,172.6,-0.600,1,0.100,2.904,7.676,0,0.295,0.0,0,0,1,-2.3,0.3,-0.2,-2.3,-0.004
170,162.4,173.8,-0.600,1,0.200,2.932,7.681,0,0.304,0.0,0,0,1,-0.8,0.5,-1.4,-0.3,0.005
171,161.4,174.3,-0.600,1,0.300,2.955,7.678,0,0.301,0.0,0,0,1,1.1,-0.6,-0.8,3.1,0.007
172,160.7,174.9,-0.600,1,0.301,2.986,7.683,0,0.301,0.0,0,0,0,3.6,0.2,0.3,0.2,0.013
173,161.0,176.5,-0.600,1,0.310,3.028,7.698,0,0.310,0.0,0,0,0,-0.5,-0.2,2.6,1.1,0.003
174,162.2,178.8,-0.600,1,0.290,3.080,7.720,0,0.290,0.0,0,0,0,-1.4,0.1,-0.4,0.6,-0.000
175,163.6,-178.6,-0.600,1,0.284,3.136,7.746,0,0.284,0.0,0,0,0,2.3,0.4,-0.3,1.6,0.005
176,165.3,-175.6,-0.600,1,0.280,3.205,7.777,0,0.280,0.0,0,0,0,3.4,0.8,1.9,1.9,0.002
177,166.5,-173.5,-0.600,1,0.287,3.254,7.799,0,0.287,0.0,0,0,0,3.6,0.9,0.8,1.9,-0.002
178,168.0,-170.9,-0.600,1,0.294,3.316,7.825,0,0.294,0.0,0,0,0,5.1,0.3,2.3,1.5,0.001
179,169.4,-168.5,-0.600,0,0.339,3.379,7.852,0,0.339,0.0,0,0,0,1.9,0.2,4.2,0.4,-0.001
180,170.7,-166.3,-0.600,0,0.317,3.444,7.879,0,0.317,0.0,0,0,0,1.2,-0.4,3.9,1.5,-0.004
181,172.0,-164.0,-0.600,0,0.302,3.512,7.907,0,0.302,0.0,0,0,0,-0.9,-1.7,3.1,3.9,-0.009
182,173.2,-161.9,-0.600,0,0.301,3.581,7.935,0,0.301,0.0,0,0,0,1.7,-0.9,5.0,3.4,0.001
183,174.5,-159.7,-0.600,0,0.301,3.651,7.962,0,0.301,0.0,0,0,0,2.9,-0.8,2.6,1.8,0.002
184,175.7,-157.6,-0.600,0,0.300,3.721,7.989,0,0.300,0.0,0,0,0,-0.5,-0.5,2.4,2.2,-0.003
185,177.0,-155.5,-0.600,0,0.302,3.793,8.015,0,0.302,0.0,0,0,0,1.1,-1.0,2.6,1.6,-0.006
186,179.2,-153.4,-0.600,0,0.302,3.821,8.040,0,0.302,0.0,0,0,0,0.7,-0.8,2.1,2.5,-0.005
187,-178.5,-151.2,-0.600,0,0.295,3.850,8.066,0,0.295,0.0,0,0,0,0.5,-0.6,1.8,0.3,-0.002
188,-176.2,-148.9,-0.600,0,0.286,3.882,8.093,0,0.286,0.0,0,0,0,1.9,-0.5,-0.3,1.0,-0.006
189,-174.4,-147.2,-0.600,0,0.270,3.905,8.113,0,0.270,0.0,0,0,0,0.4,0.1,5.0,-1.4,0.008
190,-172.3,-145.2,-0.600,0,0.270,3.932,8.136,0,0.270,0.0,0,0,0,-1.0,0.2,3.3,0.4,-0.004
191,-169.9,-142.9,-0.600,0,0.274,3.963,8.161,0,0.274,0.0,0,0,0,-1.3,0.2,4.1,0.3,0.003
192,-168.4,-141.4,-0.600,0,0.291,3.984,8.178,0,0.291,0.0,0,0,0,-1.6,0.3,0.0,0.2,-0.006
193,-166.7,-139.7,-0.600,0,0.283,4.007,8.195,0,0.283,0.0,0,0,0,-3.4,-0.5,0.6,-2.1,-0.010
194,-164.8,-137.9,-0.600,0,0.269,4.032,8.215,0,0.269,0.0,0,0,0,-3.3,-0.6,0.9,-1.8,-0.007
195,-162.9,-136.0,-0.600,0,0.286,4.058,8.234,0,0.286,0.0,0,0,0,-4.0,-0.6,0.8,-0.0,-0.005
196,-161.0,-134.4,-0.600,0,0.279,4.082,8.232,0,0.279,0.0,0,0,0,-1.7,-1.0,0.9,-2.0,-0.006
197,-159.1,-132.8,-0.600,0,0.256,4.107,8.220,0,0.256,0.0,0,0,0,-1.3,-0.7,0.1,-3.4,-0.007
198,-157.1,-131.2,-0.600,0,0.274,4.131,8.203,0,0.274,0.0,0,0,0,-4.3,-0.4,-0.3,-1.6,-0.008
199,-155.3,-129.7,-0.600,0,0.297,4.195,8.180,0,0.297,0.0,0,0,0,-0.5,-0.0,0.5,-6.1,-0.001
200,-153.1,-127.9,-0.600,0,0.287,4.292,8.148,0,0.287,0.0,0,0,0,-1.5,0.0,1.9,-3.0,-0.004
201,-151.8,-126.8,-0.600,0,0.281,4.360,8.122,0,0.281,0.0,0,0,0,0.9,-0.2,0.7,-3.4,-0.005
202,-150.9,-126.3,-0.600,0,0.309,4.436,8.083,0,0.309,0.0,0,0,0,-0.3,-0.7,3.7,-1.9,-0.009
203,-149.3,-125.1,-0.600,0,0.307,4.513,8.044,0,0.307,0.0,0,0,0,-0.3,-0.8,6.3,-2.6,-0.002
204,-147.1,-123.5,-0.600,0,0.407,4.603,7.997,0,0.457,0.0,0,0,1,-0.6,-0.5,5.9,-0.3,0.002
