step,bear_target,bear_other,w_cmd,on_target,v_cmd,dist_target,dist_other,estop,v_policy,cam_y2,cam_stop,gt_close,accel_clip,pred_x1,pred_y1,pred_x2,pred_y2,pred_vis
17,2.8,22.1,0.459,1,0.614,2.976,3.390,0,0.614,370.7,0,0,0,108.9,108.0,239.4,394.0,0.994
18,2.5,23.3,0.455,1,0.619,2.839,3.268,0,0.619,380.5,0,0,0,110.5,107.2,236.7,390.1,0.995
19,1.9,24.6,0.575,1,0.432,2.685,3.143,0,0.432,392.5,0,0,0,41.0,95.3,154.8,437.4,0.994
20,1.2,25.4,0.600,1,0.420,2.576,3.063,0,0.420,402.7,0,0,0,51.8,91.6,186.9,409.4,0.995
21,0.5,26.4,0.535,1,0.412,2.452,2.984,0,0.412,411.9,0,0,0,83.2,90.2,214.7,425.6,0.993
22,-0.1,27.5,0.420,1,0.387,2.339,2.925,0,0.387,419.2,0,0,0,116.9,88.5,253.8,427.7,0.996
23,-0.7,28.6,0.330,1,0.375,2.216,2.868,0,0.375,426.8,0,0,0,138.3,88.6,284.5,432.8,0.999
24,-1.1,29.4,0.291,1,0.323,2.132,2.828,0,0.323,436.8,0,0,0,156.1,83.5,305.4,444.3,1.000
25,-1.2,30.6,0.326,1,0.291,2.034,2.780,0,0.291,449.4,0,0,0,137.4,84.4,288.9,439.1,0.996
26,-1.0,31.9,0.425,1,0.000,1.943,2.736,0,0.325,470.2,1,0,0,105.1,86.7,252.8,440.9,0.997
27,-0.6,33.2,0.545,1,0.000,1.858,2.696,0,0.319,477.0,1,0,1,73.7,82.5,222.2,452.7,0.997
28,0.3,34.7,0.600,1,0.000,1.787,2.666,0,0.376,480.0,1,0,1,41.7,97.8,160.6,425.8,1.007
29,0.2,36.6,0.480,1,-0.179,1.772,2.642,0,-0.179,480.0,0,0,0,263.7,42.2,474.3,484.4,1.004
30,-0.0,37.9,0.360,1,-0.030,1.770,2.626,0,-0.030,480.0,0,0,0,248.6,45.0,485.1,481.1,1.006
31,-0.1,39.7,0.240,1,0.000,1.771,2.608,0,0.066,480.0,1,0,0,265.0,43.1,494.3,482.7,1.007
32,-0.1,41.9,0.120,1,0.000,1.773,2.584,0,0.112,480.0,1,0,1,250.9,45.6,498.0,481.5,1.004
33,-0.2,43.4,0.000,1,0.000,1.772,2.565,0,0.151,480.0,1,0,1,251.3,46.1,468.1,480.3,1.008
34,-0.2,45.6,-0.015,1,0.000,1.772,2.537,0,0.035,480.0,1,0,0,210.8,42.7,415.0,481.5,1.006
35,-0.2,47.1,0.059,1,-0.027,1.772,2.514,0,-0.027,480.0,0,0,0,168.1,37.9,402.7,482.7,1.013
36,-0.2,49.0,0.133,1,-0.130,1.772,2.481,0,-0.130,480.0,0,0,0,148.9,41.8,367.6,485.7,1.012
37,2.1,50.9,0.174,1,0.000,1.779,2.444,0,0.012,480.0,1,0,0,113.9,37.0,362.7,481.7,1.013
38,4.6,52.8,0.282,1,0.000,1.802,2.405,0,0.114,480.0,1,0,1,81.5,47.7,312.5,479.1,1.004
39,6.7,54.6,0.162,1,0.000,1.829,2.357,0,0.026,479.6,1,0,0,171.0,31.1,387.1,482.9,1.004
40,8.6,56.2,0.172,1,0.000,1.861,2.302,0,0.050,479.8,1,0,0,142.7,36.4,365.0,480.9,1.001
41,10.2,57.9,0.207,1,0.000,1.902,2.250,0,0.004,479.9,1,0,0,133.8,27.4,355.2,480.8,1.006
42,11.6,59.8,0.227,1,0.000,1.949,2.205,0,0.045,479.7,1,0,0,127.6,26.2,336.4,479.4,0.999
43,12.9,61.8,0.347,1,0.000,2.002,2.165,0,0.233,480.0,1,0,1,78.8,27.9,281.1,479.8,1.000
44,13.8,63.9,0.453,1,0.000,2.060,2.131,0,0.274,479.7,1,0,1,56.4,27.4,262.7,483.4,1.003
45,14.5,66.0,0.537,1,0.000,2.122,2.102,0,0.272,474.8,1,0,1,32.4,29.6,231.0,483.0,0.999
46,14.9,68.2,0.591,1,0.100,2.186,2.078,0,0.290,467.9,0,0,1,18.8,21.0,216.6,481.6,1.003
47,15.4,70.3,0.582,1,0.200,2.246,2.059,0,0.300,461.1,0,0,1,12.7,15.2,202.3,476.2,1.000
48,15.7,72.7,0.589,1,0.296,2.305,2.040,0,0.296,450.0,0,0,0,-0.2,11.5,202.4,477.0,0.996
49,15.6,74.2,0.597,1,0.263,2.338,2.030,0,0.263,446.0,0,0,0,45.5,73.4,207.8,460.3,0.996
50,15.1,75.6,0.600,1,0.273,2.367,2.020,0,0.273,447.6,0,0,0,44.8,72.8,204.1,464.3,0.999
51,14.8,77.2,0.587,1,0.289,2.391,2.015,0,0.289,452.2,0,0,0,52.7,75.3,216.8,467.8,1.007
52,14.3,78.6,0.565,1,0.296,2.411,2.016,0,0.296,454.2,0,0,0,58.2,76.5,218.8,466.7,1.003
53,14.0,80.1,0.574,1,0.296,2.427,2.021,0,0.296,454.1,0,0,0,55.5,78.6,223.6,468.3,1.003
54,13.7,81.5,0.527,1,0.303,2.439,2.030,0,0.303,453.1,0,0,0,67.1,79.7,238.1,467.4,1.004
55,13.4,82.9,0.501,1,0.279,2.448,2.044,0,0.279,451.7,0,0,0,78.9,80.0,249.7,456.7,1.004
56,13.2,84.6,0.475,1,0.297,2.456,2.062,0,0.297,450.6,0,0,0,1.2,1.1,1.1,0.8,-0.003
57,13.1,85.9,0.357,1,0.279,2.465,2.072,0,0.279,449.4,0,0,0,119.5,82.7,296.7,455.9,1.004
58,12.9,87.4,0.295,1,0.249,2.477,2.082,0,0.249,441.4,0,0,0,144.4,81.9,319.6,471.5,1.005
59,13.0,89.1,0.415,1,0.294,2.493,2.088,0,0.294,433.0,0,0,0,76.1,86.4,243.3,445.0,1.002
60,13.1,91.1,0.507,1,0.355,2.515,2.090,0,0.355,423.2,0,0,0,85.7,91.3,238.2,438.8,1.003
61,13.0,92.5,0.502,1,0.315,2.531,2.088,0,0.315,423.0,0,0,0,79.3,85.8,239.0,452.3,1.003
62,12.6,94.0,0.553,1,0.313,2.544,2.086,0,0.313,426.1,0,0,0,60.3,82.5,225.0,457.7,1.001
63,12.2,95.5,0.573,1,0.393,2.559,2.090,0,0.393,427.0,0,0,0,59.7,77.9,209.8,453.8,0.997
64,11.8,97.0,0.582,1,0.324,2.575,2.099,0,0.324,423.9,0,0,0,12.8,1.1,16.6,-4.2,-0.016
65,11.2,98.7,0.462,1,0.296,2.591,2.118,0,0.296,421.1,0,0,0,2.2,-0.7,-0.0,0.1,-0.007
66,10.8,100.0,0.582,1,0.296,2.605,2.136,0,0.296,418.0,0,0,0,-2.0,0.1,-1.1,-2.6,-0.011
67,10.4,101.5,0.600,1,0.245,2.625,2.162,0,0.245,416.0,0,0,0,37.1,79.1,197.5,461.1,0.998
68,10.0,102.9,0.533,1,0.200,2.648,2.193,0,0.200,413.9,0,0,0,69.7,79.9,237.2,469.8,1.006
69,9.7,104.3,0.413,1,0.300,2.676,2.228,0,0.437,408.8,0,0,1,149.9,102.4,302.3,406.7,1.002
70,9.6,105.7,0.342,1,0.400,2.707,2.266,0,0.418,401.7,0,0,1,133.6,97.5,289.8,416.8,0.994
71,9.0,107.3,0.325,1,0.384,2.722,2.317,0,0.384,400.1,0,0,0,131.1,94.7,295.6,424.4,1.003
72,7.5,108.4,0.251,1,0.397,2.688,2.369,0,0.397,402.2,0,0,0,143.2,92.3,311.3,430.1,1.001
73,6.3,109.2,0.252,1,0.316,2.658,2.415,0,0.316,405.1,0,0,0,138.1,83.0,315.6,443.6,1.000
74,4.8,110.2,0.211,1,0.282,2.622,2.474,0,0.282,407.9,0,0,0,157.4,81.8,327.8,449.0,0.997
75,3.7,111.3,0.124,1,0.162,2.591,2.535,0,0.162,411.2,0,0,0,176.4,77.1,366.3,463.8,1.000
76,2.7,112.5,0.136,1,0.145,2.563,2.598,0,0.145,413.6,0,0,0,179.7,74.8,357.0,463.7,0.995
77,2.1,113.8,0.122,1,0.086,2.544,2.661,0,0.086,415.3,0,0,0,167.0,69.0,360.5,461.2,0.994
78,1.6,115.2,0.131,1,0.084,2.528,2.735,0,0.084,416.4,0,0,0,158.4,67.3,362.7,472.4,0.997
79,1.4,116.2,0.061,1,0.184,2.521,2.788,0,0.414,417.8,0,0,1,227.1,102.9,362.3,418.1,1.000
80,1.0,117.5,0.059,1,0.284,2.511,2.863,0,0.373,419.0,0,0,1,229.0,96.1,370.2,422.0,1.001
81,0.6,118.3,0.065,1,0.360,2.500,2.920,0,0.360,420.3,0,0,0,236.7,96.7,373.1,426.0,0.997
82,-0.2,119.2,-0.001,1,0.309,2.473,3.008,0,0.309,422.9,0,0,0,250.1,91.3,392.8,438.1,1.001
83,-0.9,119.9,0.018,1,0.312,2.447,3.075,0,0.312,427.3,0,0,0,251.6,92.4,387.2,425.6,1.001
84,-1.7,120.8,-0.020,1,0.252,2.413,3.171,0,0.252,430.7,0,0,0,252.1,88.9,407.4,434.6,1.000
85,-2.3,121.5,-0.031,1,0.228,2.389,3.240,0,0.228,433.7,0,0,0,260.2,87.5,417.8,434.4,0.999
86,-2.9,122.3,-0.042,1,0.201,2.360,3.337,0,0.201,436.5,0,0,0,264.1,85.5,421.4,438.9,0.999
87,-3.2,123.0,-0.000,1,0.282,2.343,3.405,0,0.282,439.5,0,0,0,3.9,1.9,1.6,-2.2,-0.008
88,-3.6,123.8,-0.062,1,0.203,2.323,3.488,0,0.203,441.2,0,0,0,264.0,90.2,426.5,428.3,0.994
89,-4.0,124.5,-0.120,1,0.177,2.299,3.574,0,0.177,443.8,0,0,0,273.2,81.8,459.3,442.5,1.004
90,-4.3,125.3,-0.109,1,0.150,2.279,3.659,0,0.150,444.9,0,0,0,264.7,80.7,445.3,448.5,1.002
91,-3.1,126.0,-0.150,1,0.162,2.255,3.744,0,0.162,449.6,0,0,0,277.8,79.8,460.3,453.2,1.003
92,-1.5,126.7,-0.143,1,0.165,2.228,3.828,0,0.165,459.6,0,0,0,271.9,79.4,457.6,452.3,1.004
93,0.1,127.4,-0.115,1,0.180,2.195,3.913,0,0.180,467.2,0,0,0,268.0,81.8,455.1,452.0,1.003
94,1.7,128.1,-0.106,1,0.000,2.157,3.999,0,0.225,473.9,1,0,0,263.9,87.5,440.6,445.7,1.002
95,3.6,128.9,-0.144,1,0.000,2.108,4.099,0,0.242,478.1,1,0,1,272.6,87.6,450.5,444.9,1.001
96,5.0,129.4,-0.131,1,0.000,2.076,4.167,0,0.219,479.4,1,0,1,273.6,85.6,457.4,449.4,1.000
97,6.6,130.0,-0.155,1,0.000,2.040,4.245,0,0.224,480.0,1,0,1,282.4,84.4,470.6,452.9,1.000
98,8.2,130.5,-0.194,1,0.000,1.999,4.323,0,0.209,480.0,1,0,1,295.8,81.7,479.6,459.4,1.002
99,10.1,131.1,-0.074,1,0.000,1.955,4.414,0,0.097,480.0,1,0,0,154.2,48.4,299.7,471.6,0.996
100,11.6,131.5,0.046,1,0.000,1.926,4.480,0,0.105,479.7,1,0,1,143.1,53.3,302.7,476.0,0.999
101,13.4,131.9,0.166,1,0.000,1.894,4.558,0,0.190,479.5,1,0,1,130.9,55.0,294.2,476.4,1.000
102,15.3,132.4,0.286,1,0.000,1.866,4.638,0,0.134,479.5,1,0,1,135.7,51.6,299.8,480.1,1.006
103,17.3,132.8,0.327,1,0.000,1.842,4.717,0,0.112,479.0,1,0,1,116.5,52.3,288.2,483.2,1.007
104,19.3,133.2,0.328,1,0.000,1.821,4.797,0,0.109,478.7,1,0,1,120.0,54.9,284.5,479.7,1.003
105,21.4,133.6,0.342,1,0.000,1.803,4.877,0,0.083,479.5,1,0,0,111.2,63.3,283.5,473.8,1.004
106,23.5,133.9,0.353,1,0.064,1.789,4.958,0,0.064,0.0,0,0,0,118.2,58.6,283.6,471.3,1.001
107,26.0,134.3,0.374,1,0.040,1.775,5.053,0,0.040,0.0,0,0,0,109.2,51.8,280.5,471.4,1.000
108,28.1,134.6,0.342,1,0.016,1.765,5.135,0,0.016,0.0,0,0,0,128.2,48.8,300.3,472.9,1.001
109,30.3,134.9,0.462,1,0.116,1.758,5.217,0,0.278,0.0,0,0,1,0.9,15.7,138.1,484.5,1.010
110,32.1,135.1,0.582,1,0.216,1.755,5.286,0,0.296,0.0,0,0,1,16.0,28.9,149.6,485.0,1.005
111,34.2,135.2,0.600,1,0.269,1.751,5.371,0,0.269,0.0,0,0,0,1.7,-0.4,-0.6,-4.0,-0.004
112,35.9,134.8,0.600,1,0.287,1.743,5.462,0,0.287,0.0,0,0,0,29.5,30.8,189.8,473.5,1.002
113,37.6,134.4,0.600,1,0.296,1.731,5.559,0,0.296,0.0,0,0,0,40.3,38.8,208.6,479.0,1.005
114,39.5,133.6,0.532,1,0.249,1.717,5.677,0,0.249,0.0,0,0,0,72.2,34.6,243.9,479.3,1.006
115,40.7,132.8,0.542,1,0.253,1.711,5.761,0,0.253,0.0,0,0,0,66.7,28.3,235.5,481.8,0.999
116,42.5,131.8,0.572,1,0.254,1.708,5.878,0,0.254,0.0,0,0,0,55.6,25.2,223.5,474.4,0.998
117,43.7,131.0,0.600,1,0.265,1.710,5.960,0,0.265,0.0,0,0,0,33.3,26.5,194.6,477.7,1.000
118,45.0,130.0,0.600,1,0.265,1.714,6.060,0,0.265,0.0,0,0,0,21.1,47.7,169.7,476.2,1.004
119,46.2,129.0,0.600,1,0.326,1.719,6.160,0,0.326,0.0,0,0,0,8.4,0.6,8.2,-1.6,-0.001
120,47.4,127.8,0.600,1,0.342,1.728,6.259,0,0.342,0.0,0,0,0,1.1,0.4,3.2,-0.2,-0.003
121,48.3,126.4,0.600,1,0.324,1.737,6.360,0,0.324,0.0,0,0,0,-2.1,0.9,2.1,-2.0,-0.002
122,49.1,124.8,0.600,1,0.323,1.746,6.463,0,0.323,0.0,0,0,0,-2.0,1.7,1.2,-3.3,-0.002
123,49.8,123.2,0.600,1,0.318,1.757,6.565,0,0.318,0.0,0,0,0,0.9,2.0,2.4,2.1,0.003
124,50.5,121.5,0.600,1,0.316,1.770,6.666,0,0.316,0.0,0,0,0,-0.4,0.8,2.9,1.1,-0.003
125,51.1,119.8,0.600,1,0.320,1.784,6.766,0,0.320,0.0,0,0,0,-0.9,1.1,0.9,1.3,-0.001
126,51.8,118.1,0.600,1,0.330,1.794,6.866,0,0.330,0.0,0,0,0,0.5,-0.0,4.8,-1.1,-0.003
127,52.4,116.4,0.600,1,0.311,1.801,6.965,0,0.311,0.0,0,0,0,0.5,0.5,0.9,-0.3,-0.003
128,53.3,114.3,0.600,1,0.323,1.805,7.080,0,0.323,0.0,0,0,0,-1.3,0.9,1.3,1.3,-0.001
129,53.9,112.9,0.600,1,0.279,1.805,7.161,0,0.279,0.0,0,0,0,3.1,-0.3,2.3,-3.4,-0.016
130,54.8,110.8,0.600,1,0.282,1.801,7.274,0,0.282,0.0,0,0,0,2.8,-0.4,2.1,-0.5,-0.004
131,55.5,109.4,0.600,1,0.288,1.797,7.340,0,0.288,0.0,0,0,0,1.8,0.1,0.5,3.4,0.000
132,56.4,107.6,0.600,1,0.310,1.789,7.349,0,0.310,0.0,0,0,0,2.6,0.3,0.4,4.2,-0.000
133,57.3,105.7,0.600,1,0.305,1.778,7.357,0,0.305,0.0,0,0,0,4.4,-0.2,5.3,2.4,0.004
134,58.2,103.8,0.600,1,0.314,1.769,7.364,0,0.314,0.0,0,0,0,2.5,0.7,3.4,4.3,0.002
135,59.1,101.9,0.600,1,0.319,1.763,7.371,0,0.319,0.0,0,0,0,1.7,-0.1,0.7,3.8,-0.001
136,60.1,99.6,0.600,1,0.301,1.762,7.377,0,0.301,0.0,0,0,0,2.4,0.4,2.5,4.5,-0.001
137,60.8,98.1,0.600,1,0.315,1.766,7.380,0,0.315,0.0,0,0,0,1.1,1.0,2.7,5.5,0.006
138,61.8,95.8,0.600,1,0.317,1.773,7.384,0,0.317,0.0,0,0,0,1.7,0.9,0.7,6.5,0.004
139,62.4,94.3,0.600,1,0.277,1.781,7.387,0,0.277,0.0,0,0,0,2.6,-0.1,2.3,-3.0,-0.010
140,63.3,92.0,0.600,1,0.305,1.797,7.388,0,0.305,0.0,0,0,0,1.3,-0.4,-2.9,-0.4,-0.017
141,64.1,90.7,0.600,1,0.315,1.811,7.389,0,0.315,0.0,0,0,0,1.2,-0.6,-1.8,0.8,-0.010
142,65.1,88.9,0.600,1,0.319,1.837,7.389,0,0.319,0.0,0,0,0,1.2,-0.3,-1.1,-1.3,-0.008
143,65.7,87.4,0.600,1,0.335,1.857,7.388,0,0.335,0.0,0,0,0,2.5,-0.9,0.5,2.6,-0.008
144,66.2,85.5,0.600,1,0.321,1.882,7.386,0,0.321,0.0,0,0,0,5.4,-0.7,2.3,3.3,0.001
145,66.7,83.4,0.600,1,0.317,1.915,7.382,0,0.317,0.0,0,0,0,0.7,0.7,-1.7,1.4,-0.004
146,67.1,81.5,0.600,1,0.322,1.946,7.378,0,0.322,0.0,0,0,0,3.5,0.5,-0.4,2.5,-0.006
147,67.3,80.0,0.600,1,0.314,1.974,7.374,0,0.314,0.0,0,0,0,2.6,0.3,1.2,1.2,-0.006
148,67.5,78.1,0.600,1,0.304,2.009,7.368,0,0.304,0.0,0,0,0,2.4,0.5,-0.3,1.8,-0.002
149,67.7,76.5,0.600,1,0.382,2.047,7.361,0,0.382,0.0,0,0,0,1.2,-0.2,1.0,2.6,-0.006
150,68.2,74.9,0.600,1,0.482,2.094,7.352,0,0.596,0.0,0,0,1,0.1,-0.8,0.5,2.7,-0.000
151,68.3,73.3,0.600,1,0.582,2.135,7.343,0,0.648,0.0,0,0,1,0.7,-1.3,2.2,4.1,0.004
152,67.9,71.2,0.600,1,0.682,2.174,7.331,0,0.769,0.0,0,0,1,0.6,-1.3,3.1,3.3,0.006
153,67.4,68.7,0.600,1,0.551,2.210,7.312,0,0.551,0.0,0,0,0,1.7,-0.6,1.3,0.7,0.001
154,66.9,66.6,0.600,0,0.651,2.238,7.293,0,0.676,0.0,0,0,1,0.2,-1.0,3.4,3.0,0.007
155,67.2,65.0,0.600,0,0.410,2.273,7.268,0,0.410,0.0,0,0,0,1.1,-0.5,-2.7,0.7,-0.000
156,66.5,62.6,0.600,0,0.386,2.311,7.243,0,0.386,0.0,0,0,0,-0.1,-0.4,1.8,3.7,0.003
157,66.4,60.9,0.600,0,0.380,2.351,7.218,0,0.380,0.0,0,0,0,-2.9,-0.3,1.1,4.9,0.002
158,66.1,59.2,0.600,0,0.365,2.396,7.197,0,0.365,0.0,0,0,0,-1.1,-0.9,0.3,4.4,-0.001
159,65.8,57.7,0.600,0,0.465,2.443,7.177,0,0.544,0.0,0,0,1,0.7,1.2,5.6,2.8,0.007
160,65.3,55.9,0.600,0,0.456,2.500,7.153,0,0.456,0.0,0,0,0,-0.5,0.6,3.3,3.1,0.002
161,64.8,54.5,0.600,0,0.556,2.539,7.134,0,0.638,0.0,0,0,1,3.8,0.6,6.2,6.1,0.006
162,63.9,52.5,0.600,0,0.638,2.585,7.108,0,0.638,0.0,0,0,0,2.5,0.2,5.1,6.3,0.007
163,62.9,49.8,0.600,0,0.595,2.627,7.046,0,0.595,0.0,0,0,0,4.7,-0.3,9.1,5.2,0.007
164,61.7,47.0,0.600,0,0.425,2.665,6.972,0,0.425,0.0,0,0,0,0.7,0.3,3.7,2.9,0.006
165,60.6,44.3,0.600,0,0.462,2.703,6.890,0,0.462,0.0,0,0,0,1.9,0.2,6.9,4.6,0.010
166,59.5,41.6,0.600,0,0.366,2.752,6.792,0,0.366,0.0,0,0,0,5.2,45.1,123.1,467.6,0.994
167,58.6,39.8,0.600,0,0.344,2.788,6.721,0,0.344,0.0,0,0,0,16.8,43.2,151.8,462.6,0.998
168,57.7,37.7,0.600,0,0.380,2.835,6.636,0,0.380,0.0,0,0,0,0.3,1.6,3.4,5.2,0.014
169,56.7,35.8,0.600,0,0.351,2.883,6.549,0,0.351,0.0,0,0,0,1.6,-0.2,2.6,0.8,-0.008
170,55.4,33.5,0.600,0,0.361,2.938,6.443,0,0.361,0.0,0,0,0,1.5,-1.1,2.3,-0.0,-0.004
171,54.5,32.0,0.480,0,0.318,2.978,6.365,0,0.318,0.0,0,0,0,5.1,-0.9,4.5,-1.8,-0.004
172,53.3,30.1,0.360,0,0.298,3.025,6.270,0,0.298,0.0,0,0,0,0.6,-1.2,-0.2,-2.6,-0.005
173,52.1,28.3,0.240,0,-0.313,3.082,6.160,0,-0.313,0.0,0,0,0,9.7,-1.6,6.3,-8.9,-0.015
174,51.5,27.2,0.120,0,-0.353,3.124,6.084,0,-0.353,0.0,0,0,0,1.7,-1.6,3.2,-6.8,-0.011
175,51.0,26.3,0.000,0,-0.300,3.192,5.990,0,-0.300,0.0,0,0,0,234.4,12.4,397.7,484.5,1.006
176,51.1,26.3,-0.120,0,-0.332,3.249,5.935,0,-0.332,0.0,0,0,0,0.9,-1.2,5.2,3.4,0.012
177,51.8,26.9,-0.240,0,0.100,3.328,5.884,0,0.211,0.0,0,0,1,0.4,0.2,5.5,2.2,0.004
178,52.9,28.2,-0.120,0,0.194,3.425,5.833,0,0.194,0.0,0,0,0,180.9,14.6,387.2,478.5,0.998
179,53.7,28.8,-0.240,0,0.294,3.502,5.780,0,1.093,0.0,0,0,1,-2.5,-0.6,-3.0,2.2,-0.004
180,53.8,28.8,-0.360,0,0.394,3.559,5.724,0,0.828,0.0,0,0,1,-4.6,-2.5,0.5,-1.4,-0.011
181,53.5,28.2,-0.240,0,0.494,3.617,5.644,0,1.081,0.0,0,0,1,89.2,162.4,162.1,318.7,1.014
182,52.9,27.2,-0.120,0,0.594,3.667,5.550,0,1.072,0.0,0,0,1,124.1,163.8,190.6,310.4,1.012
183,52.3,26.1,0.000,0,0.694,3.709,5.446,0,1.065,0.0,0,0,1,180.9,160.7,254.4,312.6,0.989
184,51.8,25.1,0.120,0,0.794,3.745,5.332,0,1.089,0.0,0,0,1,200.9,161.5,263.3,311.9,0.999
185,51.3,24.0,0.229,0,0.894,3.774,5.208,0,1.093,0.0,0,0,1,217.2,156.8,279.4,316.2,0.992
186,50.9,22.8,0.279,0,0.994,3.795,5.074,0,1.049,0.0,0,0,1,197.9,155.8,261.8,314.7,0.996
187,50.3,21.4,0.226,0,1.000,3.810,4.931,0,1.030,313.6,0,0,0,215.9,155.7,281.5,313.7,0.989
188,49.8,20.0,0.192,0,1.000,3.819,4.779,0,1.030,314.3,0,0,0,226.7,155.6,292.5,312.7,0.991
189,49.3,18.7,0.072,0,0.305,3.824,4.624,0,0.305,316.8,0,0,0,0.8,0.3,4.1,-3.2,-0.005
190,49.2,17.6,-0.048,0,0.331,3.829,4.467,0,0.331,318.1,0,0,0,-2.1,0.9,2.7,-3.0,-0.002
191,49.4,16.8,-0.168,0,0.431,3.836,4.314,0,0.491,322.8,0,0,1,-11.6,11.5,10.1,0.9,0.078
192,49.6,16.2,-0.288,0,0.515,3.853,4.175,0,0.515,327.7,0,0,0,-4.4,3.0,5.6,-2.0,0.014
193,50.5,16.3,-0.408,0,0.615,3.887,4.032,0,0.897,332.8,0,0,1,388.4,146.2,477.1,353.1,1.006
194,51.1,16.5,-0.523,0,0.715,3.916,3.936,0,0.837,339.2,0,0,1,430.0,143.6,514.5,348.9,0.999
195,52.1,17.1,-0.403,0,0.815,3.949,3.816,0,0.907,345.5,0,0,1,376.5,145.8,450.2,342.0,1.008
196,53.6,18.1,-0.283,0,0.894,3.978,3.687,0,0.894,348.7,0,0,0,342.9,150.2,409.9,336.0,1.003
197,55.3,19.4,-0.163,0,0.954,4.002,3.549,0,0.954,355.6,0,0,0,314.6,152.2,388.4,326.1,0.999
198,57.3,21.0,-0.139,0,0.973,4.026,3.378,0,0.973,361.7,0,0,0,311.3,148.1,389.9,326.9,0.998
199,58.7,22.1,-0.019,0,0.343,4.042,3.252,0,0.343,367.3,0,0,0,-0.2,1.0,-2.8,-6.0,-0.011
200,60.2,23.3,-0.139,0,0.301,4.061,3.097,0,0.301,377.9,0,0,0,-1.7,0.3,-0.5,-3.7,-0.009
201,61.5,24.4,-0.259,0,0.318,4.084,2.948,0,0.318,0.0,0,0,0,0.5,0.7,3.1,-2.5,-0.007
202,62.7,25.5,-0.139,0,-0.284,4.112,2.805,0,-0.284,0.0,0,0,0,-5.2,0.7,-0.6,-0.3,-0.001
203,64.0,26.9,-0.019,0,0.100,4.151,2.683,0,0.328,0.0,0,0,1,1.2,-1.4,0.6,-1.8,-0.005
204,64.9,28.0,0.101,0,0.200,4.201,2.582,0,0.355,0.0,0,0,1,0.7,-1.3,-0.8,-1.5,-0.006
205,65.1,28.6,-0.019,0,0.300,4.259,2.497,0,0.333,0.0,0,0,1,0.9,-0.3,2.8,-1.2,-0.004
206,65.4,29.5,-0.139,0,0.306,4.328,2.402,0,0.306,0.0,0,0,0,-0.2,-0.9,3.6,-0.2,-0.009
207,65.7,30.4,-0.259,0,0.304,4.375,2.332,0,0.304,0.0,0,0,0,-1.1,-0.4,0.3,-4.9,-0.010
208,66.0,31.6,-0.379,0,0.308,4.430,2.247,0,0.308,0.0,0,0,0,-3.3,-0.6,-0.0,-2.0,-0.007
209,66.5,33.2,-0.499,0,0.311,4.486,2.166,0,0.311,0.0,0,0,0,-1.6,-0.1,-0.2,-1.2,0.001
210,67.1,35.2,-0.600,0,0.328,4.542,2.089,0,0.328,0.0,0,0,0,-3.2,0.8,4.2,-0.8,0.006
211,67.7,37.4,-0.600,0,0.329,4.598,2.015,0,0.329,0.0,0,0,0,0.3,0.6,3.4,-0.8,0.002
