step,bear_target,bear_other,w_cmd,on_target,v_cmd,dist_target,dist_other,estop,v_policy,cam_y2,cam_stop,gt_close,accel_clip,pred_x1,pred_y1,pred_x2,pred_y2,pred_vis
40,117.3,-28.4,-0.600,0,0.335,2.335,2.116,0,0.335,0.0,0,0,0,0.7,0.6,1.9,-4.0,-0.004
41,121.4,-28.6,-0.600,0,0.327,2.347,2.076,0,0.327,0.0,0,0,0,2.7,0.3,2.7,-3.4,-0.001
42,125.5,-28.7,-0.600,0,0.320,2.363,2.037,0,0.320,0.0,0,0,0,-1.1,0.2,-1.4,-2.5,-0.003
43,129.7,-28.9,-0.600,0,0.320,2.384,2.000,0,0.320,0.0,0,0,0,0.2,0.7,0.5,-2.6,-0.002
44,133.8,-29.1,-0.600,0,0.317,2.409,1.966,0,0.317,0.0,0,0,0,-0.4,0.4,-1.2,-0.7,-0.001
45,138.5,-29.5,-0.600,0,0.315,2.441,1.930,0,0.315,0.0,0,0,0,-0.5,0.3,-2.5,-1.2,-0.002
46,141.8,-29.7,-0.600,0,0.312,2.467,1.907,0,0.312,0.0,0,0,0,0.7,-0.3,-0.5,-0.8,-0.003
47,145.7,-30.1,-0.600,0,0.318,2.501,1.882,0,0.318,0.0,0,0,0,1.2,-0.5,-1.7,0.2,-0.005
48,149.5,-30.4,-0.600,0,0.316,2.538,1.860,0,0.316,0.0,0,0,0,-0.7,-0.5,-2.5,-0.7,-0.003
49,153.3,-30.8,-0.600,0,0.321,2.578,1.841,0,0.321,0.0,0,0,0,1.7,0.6,-1.4,-4.2,-0.004
50,157.1,-31.1,-0.600,0,0.313,2.620,1.825,0,0.313,0.0,0,0,0,2.4,0.9,-0.4,-4.9,-0.009
51,160.7,-31.5,-0.600,0,0.333,2.665,1.812,0,0.333,0.0,0,0,0,3.4,1.4,0.8,-4.5,-0.002
52,164.4,-31.8,-0.600,0,0.334,2.711,1.802,0,0.334,0.0,0,0,0,5.1,0.8,4.0,-2.0,-0.003
53,168.0,-32.0,-0.600,0,0.336,2.761,1.794,0,0.336,0.0,0,0,0,4.7,1.0,0.4,-3.8,-0.003
54,171.6,-32.3,-0.600,0,0.322,2.813,1.788,0,0.322,0.0,0,0,0,3.2,0.8,-1.6,-2.9,-0.007
55,175.0,-32.5,-0.600,0,0.308,2.866,1.785,0,0.308,0.0,0,0,0,1.7,1.2,-0.7,-2.0,-0.005
56,178.5,-32.7,-0.600,0,0.322,2.920,1.785,0,0.322,0.0,0,0,0,1.6,1.3,-0.9,-2.1,-0.003
57,-178.1,-32.8,-0.600,0,0.310,2.974,1.789,0,0.310,0.0,0,0,0,0.3,1.1,-1.7,-2.6,-0.004
58,-174.8,-32.8,-0.600,0,0.306,3.030,1.795,0,0.306,0.0,0,0,0,0.5,0.7,-1.4,-1.9,-0.003
59,-171.5,-32.8,-0.600,0,0.337,3.085,1.804,0,0.337,0.0,0,0,0,3.1,0.5,2.6,-1.1,-0.002
60,-168.4,-32.8,-0.600,0,0.317,3.141,1.815,0,0.317,0.0,0,0,0,4.2,0.8,4.6,-1.4,0.001
61,-165.2,-32.7,-0.600,0,0.303,3.199,1.827,0,0.303,0.0,0,0,0,8.6,1.3,4.5,-2.0,-0.003
62,-162.2,-32.6,-0.600,0,-0.361,3.255,1.842,0,-0.361,0.0,0,0,0,13.6,1.8,13.3,-3.6,-0.003
63,-158.8,-32.5,-0.600,0,0.100,3.320,1.864,0,0.283,0.0,0,0,1,1.7,0.2,3.3,-0.5,-0.001
64,-156.7,-32.4,-0.600,0,0.200,3.359,1.887,0,0.317,0.0,0,0,1,3.2,0.3,4.6,-0.3,-0.000
65,-154.4,-32.6,-0.600,0,-0.332,3.403,1.920,0,-0.332,0.0,0,0,0,11.5,1.1,9.4,-7.7,-0.012
66,-151.7,-32.6,-0.600,0,-0.272,3.456,1.958,0,-0.272,0.0,0,0,0,7.2,0.6,4.0,-3.0,-0.010
67,-149.9,-32.7,-0.600,0,0.100,3.489,1.991,0,0.312,0.0,0,0,1,2.3,-0.3,4.0,-1.0,0.000
68,-148.4,-33.2,-0.600,0,-0.282,3.520,2.042,0,-0.282,0.0,0,0,0,5.8,0.8,2.5,-4.1,-0.009
69,-147.2,-34.1,-0.480,0,0.100,3.551,2.093,0,0.317,0.0,0,0,1,3.7,-0.0,-2.8,-0.1,-0.006
70,-146.1,-34.9,-0.360,0,0.200,3.580,2.149,0,0.313,0.0,0,0,1,1.6,-0.5,0.4,6.2,0.008
71,-145.3,-35.9,-0.240,0,0.300,3.606,2.208,0,0.406,0.0,0,0,1,-0.7,-0.0,-1.6,7.8,0.003
72,-144.6,-36.9,-0.120,0,0.400,3.640,2.261,0,0.725,0.0,0,0,1,2.9,0.1,4.7,6.0,0.009
73,-143.0,-37.1,0.000,0,0.500,3.681,2.309,0,0.546,0.0,0,0,1,4.4,-0.9,2.9,6.7,0.008
74,-140.8,-37.0,0.120,0,0.600,3.742,2.352,0,0.638,0.0,0,0,1,5.2,-0.6,7.3,6.1,0.007
75,-138.9,-36.6,0.240,0,0.405,3.795,2.374,0,0.405,0.0,0,0,0,1.7,-1.3,1.1,5.5,0.000
76,-136.1,-35.8,0.360,0,0.373,3.877,2.395,0,0.373,0.0,0,0,0,1.2,-1.6,1.9,6.9,0.007
77,-134.4,-35.4,0.480,0,0.376,3.933,2.414,0,0.376,0.0,0,0,0,2.1,-1.1,2.8,5.8,0.006
78,-133.0,-35.6,0.600,0,0.384,3.995,2.440,0,0.384,0.0,0,0,0,4.4,-1.5,1.2,3.6,-0.001
79,-132.3,-36.4,0.480,0,-0.349,4.057,2.470,0,-0.349,0.0,0,0,0,9.5,2.9,4.8,-7.7,0.004
80,-131.9,-37.5,0.360,0,0.100,4.118,2.499,0,0.311,0.0,0,0,1,486.4,64.1,604.1,467.9,1.010
81,-131.7,-38.6,0.240,0,0.200,4.176,2.534,0,0.293,0.0,0,0,1,512.7,38.6,612.7,460.1,1.010
82,-131.1,-39.7,0.120,0,0.299,4.234,2.589,0,0.299,0.0,0,0,0,493.8,30.0,607.3,466.3,1.008
83,-130.9,-40.5,0.000,0,0.288,4.276,2.627,0,0.288,0.0,0,0,0,492.1,29.7,612.6,479.0,1.006
84,-130.5,-41.4,-0.120,0,0.287,4.330,2.669,0,0.287,0.0,0,0,0,457.7,48.8,590.1,482.8,1.009
85,-130.1,-42.2,-0.240,0,0.298,4.386,2.710,0,0.298,0.0,0,0,0,408.0,69.9,538.7,468.4,1.009
86,-129.7,-43.0,-0.360,0,0.308,4.443,2.752,0,0.308,0.0,0,0,0,388.8,68.5,537.9,465.6,1.009
87,-129.2,-43.9,-0.432,0,0.292,4.510,2.800,0,0.292,0.0,0,0,0,369.9,73.6,535.4,462.8,1.014
88,-128.6,-44.3,-0.341,0,0.361,4.558,2.834,0,0.361,0.0,0,0,0,339.3,82.1,499.0,455.4,1.008
89,-128.1,-44.8,-0.461,0,0.176,4.616,2.876,0,0.176,0.0,0,0,0,0.2,-1.4,-1.2,-2.6,-0.005
90,-127.5,-45.4,-0.581,0,-0.423,4.676,2.915,0,-0.423,0.0,0,0,0,2.6,-0.9,-3.6,-5.6,-0.004
91,-126.8,-45.6,-0.600,0,-0.304,4.734,2.958,0,-0.304,0.0,0,0,0,511.8,28.2,634.4,473.0,1.006
92,-125.6,-45.4,-0.600,0,-0.175,4.782,3.011,0,-0.175,0.0,0,0,0,-2.3,0.1,-2.5,-0.7,0.005
93,-124.5,-45.2,-0.600,0,0.100,4.822,3.077,0,0.287,0.0,0,0,1,504.0,118.4,599.5,406.1,1.002
94,-123.6,-45.1,-0.600,0,0.200,4.857,3.147,0,0.341,0.0,0,0,1,500.0,107.3,611.3,434.2,1.004
95,-123.0,-45.3,-0.600,0,0.300,4.898,3.212,0,0.375,0.0,0,0,1,466.6,75.4,584.9,442.4,1.008
96,-121.9,-45.1,-0.587,0,0.400,4.946,3.268,0,0.565,0.0,0,0,1,439.4,114.5,527.5,401.3,1.001
97,-120.2,-44.1,-0.487,0,0.500,5.000,3.315,0,0.697,0.0,0,0,1,415.0,116.2,500.7,394.5,1.000
98,-118.0,-42.8,-0.409,0,0.600,5.059,3.355,0,0.764,0.0,0,0,1,395.7,127.4,472.4,373.9,1.001
99,-115.7,-41.3,-0.529,0,-0.407,5.121,3.386,0,-0.407,0.0,0,0,0,-3.3,0.3,-4.8,-1.4,-0.006
100,-113.7,-40.0,-0.600,0,0.100,5.185,3.411,0,0.482,0.0,0,0,1,-3.2,-0.4,7.3,0.9,0.013
101,-111.6,-38.6,-0.600,0,0.200,5.247,3.436,0,0.371,0.0,0,0,1,517.0,124.2,594.5,337.5,1.003
102,-109.4,-37.1,-0.600,0,0.300,5.303,3.470,0,0.656,0.0,0,0,1,507.7,101.8,593.7,401.8,1.005
103,-107.6,-35.9,-0.600,0,0.400,5.354,3.513,0,0.733,0.0,0,0,1,477.1,112.2,562.5,386.5,1.004
104,-105.8,-34.7,-0.600,0,0.500,5.405,3.555,0,0.803,0.0,0,0,1,454.9,121.8,552.4,376.6,1.001
105,-104.0,-33.5,-0.512,0,0.600,5.456,3.590,0,0.863,0.0,0,0,1,423.5,132.3,507.5,362.6,1.003
106,-102.1,-32.1,-0.422,0,0.700,5.509,3.619,0,0.907,0.0,0,0,1,397.2,135.5,486.0,355.9,1.001
107,-100.0,-30.5,-0.402,0,0.800,5.562,3.638,0,0.932,0.0,0,0,1,385.0,131.4,484.9,357.7,1.000
108,-98.0,-29.0,-0.384,0,0.900,5.614,3.647,0,0.942,0.0,0,0,1,382.8,133.2,479.8,358.5,1.002
109,-96.2,-27.5,-0.504,0,0.543,5.665,3.646,0,0.543,0.0,0,0,0,-1.6,0.4,2.1,4.6,-0.003
110,-94.5,-26.1,-0.600,0,0.643,5.715,3.637,0,0.930,0.0,0,0,1,518.4,154.3,582.8,313.2,0.998
111,-92.8,-24.7,-0.600,0,0.743,5.762,3.627,0,0.999,0.0,0,0,1,458.0,149.5,532.1,333.4,1.004
112,-90.8,-22.9,-0.480,0,0.843,5.806,3.624,0,1.026,0.0,0,0,1,402.3,138.4,487.7,345.7,1.000
113,-89.0,-21.3,-0.360,0,0.943,5.847,3.621,0,1.028,351.9,0,0,1,371.5,140.1,455.5,347.8,1.004
114,-87.3,-19.8,-0.290,0,1.000,5.885,3.611,0,1.012,348.7,0,0,0,351.2,138.3,441.0,345.8,0.996
115,-85.8,-18.4,-0.273,0,0.853,5.926,3.588,0,0.853,346.9,0,0,0,334.0,122.5,452.8,367.5,0.995
116,-85.0,-17.6,-0.380,0,0.776,5.953,3.567,0,0.776,346.5,0,0,0,1.4,5.6,-2.0,-0.0,0.011
117,-84.2,-16.8,-0.260,0,0.843,5.985,3.547,0,0.843,348.8,0,0,0,5.0,3.1,2.1,1.5,0.006
118,-83.2,-15.9,-0.140,0,0.816,6.015,3.534,0,0.816,351.9,0,0,0,299.8,120.4,421.2,381.1,1.004
119,-82.8,-15.5,-0.260,0,0.348,6.045,3.510,0,0.348,355.5,0,0,0,1.2,0.7,2.0,-0.9,-0.003
120,-82.3,-15.1,-0.380,0,0.322,6.073,3.432,0,0.322,359.2,0,0,0,0.1,0.6,-1.5,-5.9,-0.009
121,-81.8,-14.6,-0.500,0,0.321,6.102,3.359,0,0.321,363.8,0,0,0,0.9,0.4,1.0,-2.2,-0.002
122,-80.5,-13.5,-0.600,0,-0.366,6.137,3.295,0,-0.366,366.1,0,0,0,2.8,0.2,5.5,-1.4,-0.003
123,-79.2,-12.4,-0.480,0,-0.424,6.169,3.257,0,-0.424,368.1,0,0,0,-2.0,-0.2,1.3,-1.5,-0.008
124,-78.1,-11.6,-0.600,0,-0.345,6.197,3.239,0,-0.345,369.0,0,0,0,-3.6,-1.1,0.7,-1.8,-0.006
125,-77.0,-10.9,-0.600,0,0.100,6.235,3.232,0,0.295,369.4,0,0,1,-5.1,-0.8,0.7,-3.2,-0.006
126,-76.1,-10.4,-0.600,0,0.200,6.277,3.242,0,0.317,369.2,0,0,1,-1.5,1.2,1.4,-2.5,0.001
127,-75.6,-10.4,-0.600,0,0.300,6.319,3.250,0,0.316,368.8,0,0,1,-3.3,0.4,0.0,-1.9,-0.005
128,-74.9,-10.0,-0.600,0,0.310,6.358,3.246,0,0.310,368.4,0,0,0,-2.0,1.2,1.1,-2.1,0.000
129,-73.3,-8.7,-0.600,0,0.293,6.394,3.229,0,0.293,368.5,0,0,0,0.2,1.3,-1.7,-4.3,-0.005
130,-71.3,-6.9,-0.600,0,0.299,6.427,3.204,0,0.299,368.3,0,0,0,-0.5,1.8,0.3,-1.3,-0.001
131,-68.5,-4.5,-0.600,0,0.295,6.463,3.172,0,0.295,369.8,0,0,0,-1.5,1.3,1.3,0.9,0.004
132,-66.2,-2.3,-0.600,0,0.300,6.493,3.144,0,0.300,370.7,0,0,0,-2.7,1.5,-0.2,0.6,0.001
133,-64.2,-0.5,-0.600,0,0.297,6.517,3.121,0,0.297,372.3,0,0,0,-2.9,2.1,-1.2,-0.4,-0.001
134,-61.8,1.8,-0.600,0,0.299,6.545,3.092,0,0.299,373.0,0,0,0,-2.3,1.1,-1.2,1.2,0.001
135,-59.3,4.2,-0.600,0,0.311,6.572,3.063,0,0.311,374.7,0,0,0,-3.3,1.6,-0.8,3.0,0.004
136,-56.8,6.6,-0.600,0,0.314,6.598,3.035,0,0.314,377.2,0,0,0,-4.1,1.4,-3.2,2.1,-0.002
137,-54.3,8.9,-0.600,0,0.313,6.623,3.005,0,0.313,379.4,0,0,0,-3.5,1.6,-2.7,1.1,-0.001
138,-52.0,11.3,-0.600,0,0.314,6.646,2.976,0,0.314,382.8,0,0,0,-2.2,1.4,-0.7,-0.3,-0.003
139,-49.6,13.6,-0.600,0,0.287,6.669,2.946,0,0.287,387.2,0,0,0,-1.9,0.7,-0.8,-2.9,-0.005
140,-46.9,16.3,-0.600,0,0.295,6.694,2.912,0,0.295,390.4,0,0,0,0.5,0.5,1.3,-0.7,-0.001
141,-45.0,17.2,-0.600,0,0.297,6.712,2.918,0,0.297,394.3,0,0,0,-0.3,0.4,-1.4,-1.6,-0.004
142,-42.8,18.1,-0.600,0,0.304,6.733,2.928,0,0.304,397.8,0,0,0,-0.5,0.5,1.4,-0.1,0.001
143,-40.5,18.8,-0.600,0,0.307,6.754,2.932,0,0.307,399.8,0,0,0,-0.4,0.7,1.9,-0.7,-0.004
144,-38.0,19.6,-0.600,0,0.311,6.777,2.929,0,0.311,399.8,0,0,0,0.6,0.7,0.9,2.0,0.001
145,-35.8,20.3,-0.600,0,0.311,6.796,2.920,0,0.311,400.3,0,0,0,1.6,-0.2,2.8,1.5,-0.003
146,-34.0,20.7,-0.600,0,0.305,6.811,2.907,0,0.305,402.6,0,0,0,-0.6,0.1,0.6,1.0,-0.001
147,-31.9,21.2,-0.600,0,0.330,6.829,2.886,0,0.330,405.8,0,0,0,-0.3,0.6,-0.7,0.2,0.002
148,-29.9,21.6,-0.600,0,0.317,6.846,2.858,0,0.317,411.2,0,0,0,1.6,0.5,0.5,1.2,0.005
149,-27.8,22.1,-0.600,0,0.337,6.862,2.823,0,0.337,0.0,0,0,0,-0.1,2.0,2.3,-1.3,0.001
150,-25.5,22.8,-0.600,0,0.437,6.879,2.782,0,0.540,0.0,0,0,1,549.0,158.4,633.8,368.1,1.005
151,-23.3,23.4,-0.600,1,0.537,6.892,2.733,0,0.539,288.4,0,0,1,518.8,129.2,626.9,375.3,1.015
152,-21.0,24.2,-0.600,1,0.601,6.900,2.677,0,0.601,287.4,0,0,0,514.7,131.3,611.4,374.7,1.004
153,-18.4,25.3,-0.600,1,0.680,6.898,2.616,0,0.680,286.2,0,0,0,491.0,134.4,574.5,356.6,1.007
154,-15.6,26.7,-0.583,1,0.772,6.888,2.549,0,0.824,285.5,0,0,1,459.1,136.3,537.3,359.0,1.004
155,-13.0,28.0,-0.564,1,0.797,6.870,2.478,0,0.839,284.2,0,0,0,455.0,130.6,543.2,372.3,1.000
156,-10.4,29.3,-0.567,1,0.709,6.843,2.401,0,0.709,281.6,0,0,0,451.0,117.9,558.1,400.4,1.004
157,-7.9,30.6,-0.600,1,0.563,6.813,2.324,0,0.563,279.6,0,0,0,466.7,100.2,581.6,424.8,1.006
158,-5.5,31.7,-0.600,1,0.536,6.785,2.252,0,0.536,279.0,0,0,0,470.3,102.3,588.3,426.9,1.005
159,-3.1,32.6,-0.480,1,0.405,6.767,2.190,0,0.405,279.0,0,0,0,36.8,92.9,170.8,434.0,1.000
160,-0.7,33.3,-0.360,1,0.385,6.756,2.136,0,0.385,280.6,0,0,0,47.2,85.9,194.2,450.7,1.003
161,1.5,33.7,-0.240,1,0.367,6.752,2.090,0,0.367,282.3,0,0,0,62.6,90.6,207.9,444.7,1.005
162,3.4,33.7,-0.120,1,0.356,6.757,2.053,0,0.356,284.3,0,0,0,62.8,85.8,203.6,454.7,1.001
163,5.1,33.2,0.000,1,0.347,6.736,2.017,0,0.347,284.8,0,0,0,77.8,80.7,216.2,457.5,0.998
164,6.0,32.6,0.120,1,0.336,6.707,1.994,0,0.336,285.1,0,0,0,102.9,78.4,244.7,460.4,1.002
165,6.8,31.6,0.240,1,0.335,6.674,1.970,0,0.335,285.5,0,0,0,94.6,75.2,240.9,468.1,1.002
166,7.6,30.5,0.360,1,0.340,6.641,1.949,0,0.340,285.7,0,0,0,107.4,79.6,253.4,460.2,1.002
167,8.1,29.1,0.363,1,0.354,6.609,1.930,0,0.354,285.9,0,0,0,119.8,82.2,264.0,457.2,0.998
168,8.5,27.5,0.339,1,0.333,6.577,1.913,0,0.333,286.7,0,0,0,124.3,77.0,275.6,458.2,0.999
169,8.8,25.9,0.219,1,0.383,6.544,1.899,0,0.383,287.8,0,0,0,0.3,-0.0,4.6,0.8,0.000
170,9.1,24.1,0.099,1,0.370,6.512,1.887,0,0.370,288.5,0,0,0,1.4,-0.2,3.9,-0.2,-0.004
171,9.3,22.3,-0.021,1,0.352,6.478,1.875,0,0.352,289.0,0,0,0,-0.6,0.1,-0.9,-3.7,-0.011
172,9.5,20.6,-0.141,1,0.349,6.443,1.865,0,0.349,289.3,0,0,0,3.0,0.4,0.2,-3.3,-0.004
173,9.9,18.9,-0.261,1,0.337,6.409,1.858,0,0.337,289.9,0,0,0,536.8,98.0,619.2,427.7,1.001
174,10.3,17.2,-0.381,1,0.000,6.375,1.854,0,0.349,480.0,1,0,0,519.0,99.4,604.4,439.7,0.997
175,10.7,15.6,-0.501,1,0.000,6.343,1.854,0,0.377,480.0,1,0,1,512.7,102.4,600.7,441.0,0.996
176,11.3,13.6,-0.600,1,0.000,6.319,1.869,0,0.410,479.6,1,0,1,484.1,97.0,580.9,438.8,1.003
177,11.6,12.2,-0.596,1,0.000,6.313,1.893,0,0.412,478.8,1,0,1,450.9,99.5,554.3,431.8,1.003
178,12.0,10.1,-0.600,0,0.000,6.310,1.936,0,0.425,479.5,1,0,1,442.4,101.5,553.4,423.3,1.001
179,12.2,8.7,-0.600,0,0.000,6.309,1.969,0,0.273,477.5,1,0,1,5.5,5.1,-3.0,9.0,0.037
180,13.1,6.8,-0.600,0,0.000,6.259,2.019,0,0.273,478.8,1,0,1,0.2,1.2,1.8,2.5,0.002
181,13.7,5.6,-0.600,0,0.000,6.215,2.056,0,0.278,479.1,1,0,1,0.1,1.1,2.8,1.2,-0.001
182,14.3,4.1,-0.600,0,0.000,6.157,2.102,0,0.281,479.4,1,0,1,0.2,1.3,4.3,2.0,0.002
183,14.9,2.6,-0.600,0,0.000,6.096,2.151,0,0.285,475.5,1,0,1,0.3,0.7,3.5,1.5,-0.004
184,15.5,1.3,-0.600,0,0.100,6.032,2.200,0,0.323,469.2,0,0,1,0.5,1.4,4.3,-1.5,-0.003
185,16.0,0.1,-0.600,0,0.200,5.965,2.251,0,0.318,462.9,0,0,1,1.1,1.6,5.5,-2.1,-0.008
186,16.8,-0.8,-0.600,0,0.300,5.890,2.297,0,0.321,459.1,0,0,1,2.1,1.3,5.6,-0.3,-0.002
187,18.0,-1.1,-0.600,0,0.309,5.807,2.338,0,0.309,450.6,0,0,0,-0.6,0.9,2.5,-3.3,-0.009
188,19.6,-1.0,-0.600,0,0.296,5.717,2.372,0,0.296,440.3,0,0,0,1.6,1.0,3.3,-2.3,-0.007
189,21.5,-0.4,-0.546,0,0.396,5.624,2.403,0,0.935,428.2,0,0,1,463.8,143.2,534.4,354.5,0.998
190,23.8,0.5,-0.426,0,0.496,5.515,2.440,0,0.861,420.8,0,0,1,359.5,120.4,476.6,370.1,1.001
191,25.5,1.2,-0.367,0,0.596,5.435,2.463,0,0.748,414.8,0,0,1,369.8,114.1,497.4,381.5,0.992
192,27.7,2.2,-0.381,0,0.696,5.332,2.483,0,0.773,411.4,0,0,1,356.9,115.9,490.3,388.5,0.990
193,30.1,3.5,-0.289,0,0.796,5.221,2.494,0,0.818,408.0,0,0,1,329.1,120.6,457.5,375.6,0.992
194,32.6,4.8,-0.250,0,0.812,5.103,2.496,0,0.812,408.0,0,0,0,324.1,118.5,450.3,376.5,0.992
195,33.8,4.8,-0.266,0,0.798,4.973,2.501,0,0.798,404.1,0,0,0,335.4,120.3,456.1,376.0,0.996
196,35.5,5.4,-0.275,0,0.756,4.850,2.497,0,0.756,409.8,0,0,0,338.9,116.9,460.8,378.2,0.994
197,37.1,6.0,-0.237,0,0.718,4.745,2.491,0,0.718,417.6,0,0,0,326.0,114.8,453.9,380.2,0.992
198,38.9,6.7,-0.214,0,0.587,4.621,2.484,0,0.587,420.9,0,0,0,316.1,108.9,451.6,394.3,0.994
199,40.3,6.9,-0.334,0,0.297,4.502,2.483,0,0.297,421.9,0,0,0,-4.6,0.7,-1.2,-0.5,0.004
200,41.9,7.4,-0.454,0,0.289,4.386,2.485,0,0.289,419.5,0,0,0,-5.8,1.0,-1.8,-1.3,-0.001
201,43.2,7.6,-0.574,0,0.296,4.278,2.497,0,0.296,417.0,0,0,0,-5.8,1.0,-0.7,-1.8,0.000
202,44.5,7.9,-0.600,0,0.310,4.183,2.527,0,0.310,414.3,0,0,0,-4.6,0.9,-0.4,1.5,0.001
203,45.6,8.2,-0.600,0,0.305,4.094,2.565,0,0.305,413.2,0,0,0,-2.0,-0.2,-0.4,-1.5,0.002
204,46.9,8.6,-0.600,0,0.306,4.006,2.605,0,0.306,410.6,0,0,0,-4.8,0.5,-0.5,-1.8,-0.001
