step,bear_target,bear_other,w_cmd,on_target,v_cmd,dist_target,dist_other,estop,v_policy,cam_y2,cam_stop,gt_close,accel_clip,pred_x1,pred_y1,pred_x2,pred_y2,pred_vis
72,93.9,24.7,0.600,0,0.297,3.322,1.877,0,0.297,0.0,0,0,0,-1.7,-0.1,1.6,-1.9,-0.008
73,93.0,24.3,0.600,0,0.298,3.392,1.890,0,0.298,0.0,0,0,0,-2.7,0.5,-0.3,-1.5,-0.008
74,92.0,23.9,0.600,0,0.296,3.474,1.907,0,0.296,0.0,0,0,0,-5.1,1.2,-2.0,-0.9,-0.005
75,91.2,23.5,0.600,0,0.293,3.533,1.919,0,0.293,0.0,0,0,0,-3.6,0.7,-0.9,0.2,-0.002
76,90.2,22.6,0.600,0,0.290,3.604,1.922,0,0.290,0.0,0,0,0,-4.6,0.4,0.2,1.4,0.000
77,89.0,20.5,0.600,0,0.287,3.687,1.890,0,0.287,0.0,0,0,0,-3.0,0.9,2.2,-0.5,-0.006
78,88.1,19.0,0.600,0,0.286,3.747,1.867,0,0.286,0.0,0,0,0,-3.3,0.3,2.1,-0.6,-0.004
79,86.7,18.0,0.600,0,0.275,3.830,1.876,0,0.275,469.2,0,0,0,1.0,-1.8,9.4,-2.6,-0.011
80,85.5,17.8,0.600,0,0.000,3.902,1.894,0,0.286,475.4,1,0,0,0.4,-0.3,6.0,-3.0,-0.014
81,84.5,17.5,0.600,0,0.000,3.961,1.908,0,0.294,478.2,1,0,1,1.3,-0.7,6.2,-3.6,-0.009
82,83.7,17.9,0.600,0,0.000,4.034,1.930,0,0.285,479.4,1,0,1,0.4,-0.9,5.3,-1.5,-0.009
83,83.6,19.1,0.600,0,0.000,4.108,1.959,0,0.296,479.3,1,0,1,-1.7,-0.6,5.0,-0.5,-0.007
84,83.7,20.5,0.600,0,0.000,4.183,1.986,0,0.299,479.0,1,0,1,-2.5,-0.7,4.1,-0.2,-0.005
85,83.7,21.9,0.600,0,0.100,4.257,2.008,0,0.307,0.0,0,0,1,-1.5,-0.2,1.6,0.8,-0.005
86,83.6,23.2,0.600,0,0.200,4.332,2.024,0,0.318,0.0,0,0,1,-1.0,-0.4,2.2,-0.0,-0.004
87,83.0,24.1,0.600,0,0.300,4.407,2.032,0,0.304,0.0,0,0,1,-2.6,-0.4,3.4,-2.9,-0.006
88,82.0,24.5,0.600,0,-0.229,4.480,2.029,0,-0.229,0.0,0,0,0,-1.5,-1.1,8.3,0.7,-0.004
89,80.3,24.4,0.600,0,0.100,4.552,2.015,0,0.295,0.0,0,0,1,0.8,0.4,0.5,0.5,-0.001
90,78.9,24.6,0.600,0,0.200,4.625,2.002,0,0.306,0.0,0,0,1,-1.1,0.1,-0.1,-0.2,-0.005
91,77.7,25.4,0.600,0,0.276,4.711,1.986,0,0.276,0.0,0,0,0,2.5,-0.6,0.9,-4.2,-0.009
92,76.5,25.5,0.600,0,0.281,4.772,1.968,0,0.281,0.0,0,0,0,2.8,0.5,3.6,-1.4,-0.003
93,74.7,25.4,0.600,0,0.203,4.843,1.937,0,0.203,0.0,0,0,0,0.7,-0.3,1.2,-3.5,-0.013
94,72.7,25.2,0.600,0,-0.366,4.913,1.907,0,-0.366,0.0,0,0,0,0.6,0.4,-1.7,1.1,-0.005
95,71.1,25.4,0.600,0,-0.342,4.984,1.883,0,-0.342,0.0,0,0,0,-2.2,0.0,-1.2,-0.9,-0.013
96,70.2,26.3,0.600,0,0.100,5.058,1.873,0,0.386,0.0,0,0,1,0.5,-1.1,2.3,2.4,0.008
97,70.3,28.2,0.600,0,0.200,5.137,1.877,0,0.317,0.0,0,0,1,0.5,0.1,0.6,-2.0,-0.004
98,70.3,30.0,0.600,0,0.300,5.215,1.880,0,0.301,0.0,0,0,1,1.6,0.4,0.7,-4.1,-0.008
99,68.9,30.9,0.600,0,0.312,5.300,1.874,0,0.312,0.0,0,0,0,-0.4,-0.7,-4.1,2.4,-0.007
100,67.1,30.7,0.600,0,0.323,5.358,1.863,0,0.323,0.0,0,0,0,-0.4,0.2,-3.4,3.4,-0.006
101,64.6,30.2,0.600,0,0.325,5.425,1.851,0,0.325,0.0,0,0,0,-0.8,1.0,-4.1,1.9,-0.004
102,62.1,29.7,0.600,0,0.309,5.490,1.838,0,0.309,0.0,0,0,0,-1.1,0.8,-0.9,3.1,-0.001
103,59.6,29.3,0.600,0,0.305,5.553,1.828,0,0.305,0.0,0,0,0,-1.3,0.7,-1.9,0.7,-0.005
104,57.3,29.0,0.600,0,0.317,5.616,1.822,0,0.317,0.0,0,0,0,-2.4,0.9,-3.2,2.3,-0.003
105,54.9,29.0,0.600,0,0.324,5.689,1.819,0,0.324,0.0,0,0,0,0.7,1.3,-2.0,2.2,0.001
106,52.7,28.8,0.600,0,0.333,5.750,1.818,0,0.333,0.0,0,0,0,1.0,1.2,-2.0,4.1,-0.004
107,50.9,28.6,0.600,0,0.320,5.800,1.819,0,0.320,0.0,0,0,0,-0.4,0.8,-2.5,1.8,-0.004
108,48.7,28.5,0.600,0,0.355,5.858,1.821,0,0.355,0.0,0,0,0,-10.6,99.8,63.9,399.5,0.998
109,46.6,28.4,0.600,0,0.267,5.916,1.826,0,0.267,0.0,0,0,0,0.8,-0.4,1.6,2.1,-0.001
110,44.4,28.1,0.600,0,0.280,5.971,1.831,0,0.280,0.0,0,0,0,2.1,0.7,2.7,-0.4,-0.003
111,42.3,27.8,0.600,0,0.299,6.028,1.841,0,0.299,0.0,0,0,0,4.9,1.5,2.0,-0.9,-0.001
112,40.3,27.6,0.600,0,0.290,6.086,1.855,0,0.290,0.0,0,0,0,2.0,0.1,2.8,-0.2,-0.008
113,38.0,27.5,0.600,0,0.274,6.129,1.877,0,0.274,0.0,0,0,0,5.4,-0.5,2.8,-0.3,0.000
114,36.8,27.7,0.600,0,0.282,6.115,1.897,0,0.282,0.0,0,0,0,4.3,-0.3,3.5,0.1,-0.007
115,35.1,27.6,0.600,0,0.287,6.096,1.921,0,0.287,0.0,0,0,0,2.4,0.3,0.7,0.2,-0.005
116,32.8,27.4,0.600,0,0.292,6.070,1.948,0,0.292,0.0,0,0,0,2.3,0.8,1.7,1.1,-0.003
117,30.8,26.9,0.600,0,0.283,6.046,1.971,0,0.283,0.0,0,0,0,4.0,-0.8,2.1,-2.8,-0.004
118,29.1,26.5,0.480,0,0.288,6.025,1.991,0,0.288,0.0,0,0,0,-0.8,0.0,1.6,-0.7,0.007
119,27.0,26.0,0.360,0,0.301,6.000,2.016,0,0.301,0.0,0,0,0,2.3,0.6,0.6,-2.3,-0.004
120,25.2,25.6,0.240,1,0.278,5.975,2.042,0,0.278,0.0,0,0,0,8.1,0.2,5.8,-2.7,-0.011
121,23.3,25.3,0.232,1,0.282,5.946,2.075,0,0.282,0.0,0,0,0,3.7,-0.2,4.2,0.2,-0.000
122,21.7,25.0,0.112,1,-0.459,5.922,2.106,0,-0.459,0.0,0,0,0,1.1,3.7,-2.4,-6.3,0.002
123,20.5,25.0,-0.008,1,0.100,5.900,2.140,0,0.338,289.6,0,0,1,3.1,-0.2,8.1,0.2,0.007
124,19.6,25.3,-0.128,1,0.200,5.886,2.183,0,0.316,289.3,0,0,1,2.7,-1.0,5.1,-0.8,-0.004
125,19.2,25.7,-0.248,1,0.300,5.877,2.222,0,0.368,295.2,0,0,1,5.6,-0.1,6.1,-2.2,-0.002
126,18.4,26.0,-0.368,1,0.356,5.863,2.265,0,0.356,296.1,0,0,0,2.6,-1.2,5.4,-2.2,-0.004
127,17.7,26.3,-0.488,1,0.343,5.842,2.304,0,0.343,296.6,0,0,0,2.2,-1.6,7.6,-0.6,-0.004
128,16.8,26.5,-0.600,1,0.329,5.815,2.336,0,0.329,296.5,0,0,0,1.5,-1.7,5.8,0.6,-0.004
129,16.2,26.9,-0.480,1,0.429,5.786,2.369,0,0.945,297.1,0,0,1,-4.5,4.7,-9.2,0.6,0.001
130,16.5,27.7,-0.600,1,0.529,5.777,2.401,0,0.944,297.3,0,0,1,-2.6,2.8,-9.4,2.3,0.006
131,16.9,28.5,-0.480,1,0.346,5.767,2.430,0,0.346,296.3,0,0,0,10.0,-1.4,-2.8,-1.3,-0.003
132,17.7,29.5,-0.360,1,0.446,5.741,2.451,0,0.789,299.7,0,0,1,174.5,135.8,282.1,331.7,0.997
133,18.6,30.7,-0.240,1,0.546,5.714,2.477,0,0.708,301.7,0,0,1,3.2,1.9,1.4,-2.3,-0.001
134,19.6,31.9,-0.120,1,0.646,5.678,2.503,0,0.731,303.4,0,0,1,-1.0,0.1,-1.0,2.0,0.008
135,21.0,33.5,0.000,1,0.746,5.632,2.526,0,0.864,304.9,0,0,1,120.6,150.4,201.0,320.9,1.004
136,21.9,34.6,0.120,1,0.846,5.580,2.550,0,0.938,305.1,0,0,1,162.9,141.3,245.9,342.3,0.992
137,23.4,36.3,0.240,1,0.946,5.501,2.571,0,0.950,309.0,0,0,1,194.9,148.6,272.3,328.3,0.997
138,24.4,37.7,0.216,1,0.960,5.424,2.574,0,0.960,0.0,0,0,0,204.0,149.4,283.3,324.3,0.993
139,25.4,39.2,0.336,1,0.844,5.316,2.569,0,0.844,0.0,0,0,0,46.7,153.7,94.3,322.4,1.012
140,25.6,39.9,0.456,1,0.935,5.202,2.567,0,0.935,0.0,0,0,0,65.5,155.3,111.9,322.2,0.991
141,26.1,40.8,0.576,1,0.781,5.076,2.575,0,0.971,0.0,0,0,0,99.4,160.0,145.4,314.5,0.992
142,27.4,42.4,0.574,1,0.784,4.975,2.570,0,1.011,0.0,0,0,1,143.4,160.1,203.7,313.9,0.998
143,27.9,43.3,0.492,1,0.884,4.859,2.581,0,1.023,0.0,0,0,1,160.5,160.7,220.8,308.2,1.002
144,28.5,44.3,0.443,1,0.984,4.768,2.589,0,1.010,0.0,0,0,1,167.6,164.8,226.6,309.0,0.998
145,28.3,44.4,0.353,1,1.000,4.694,2.592,0,1.030,0.0,0,0,0,198.6,159.4,259.0,314.7,0.998
146,27.9,44.6,0.352,1,1.000,4.603,2.588,0,1.013,0.0,0,0,0,194.0,162.6,253.7,314.1,0.998
147,27.7,45.1,0.286,1,1.000,4.498,2.578,0,1.028,0.0,0,0,0,213.2,157.7,280.9,318.1,1.002
148,27.6,45.6,0.258,1,1.000,4.426,2.570,0,1.024,0.0,0,0,0,216.1,156.0,286.2,318.5,1.000
149,27.7,46.5,0.378,1,0.903,4.331,2.560,0,0.903,0.0,0,0,0,117.3,150.0,178.3,322.7,1.011
150,28.1,47.5,0.498,1,0.904,4.254,2.553,0,0.971,0.0,0,0,0,118.9,141.5,180.3,340.6,0.991
151,28.3,48.2,0.503,1,0.894,4.196,2.550,0,0.958,0.0,0,0,0,141.3,137.3,207.3,347.6,0.995
152,28.6,49.1,0.420,1,0.992,4.133,2.550,0,0.992,0.0,0,0,0,164.2,135.8,234.2,353.3,0.993
153,28.8,50.0,0.394,1,0.947,4.063,2.552,0,0.947,0.0,0,0,0,160.7,133.6,238.9,354.1,1.002
154,28.9,50.6,0.351,1,0.939,4.012,2.553,0,0.939,0.0,0,0,0,176.0,131.1,259.4,352.3,0.996
155,29.4,51.7,0.309,1,0.909,3.944,2.556,0,0.909,0.0,0,0,0,175.2,126.5,271.1,368.9,0.996
156,29.8,52.5,0.292,1,0.888,3.898,2.560,0,0.888,0.0,0,0,0,188.2,127.5,282.8,373.1,1.002
157,30.6,53.8,0.313,1,0.817,3.839,2.570,0,0.817,0.0,0,0,0,171.7,118.6,268.9,389.5,0.997
158,31.2,54.7,0.281,1,0.839,3.800,2.580,0,0.839,0.0,0,0,0,195.1,120.6,291.7,380.9,0.998
159,32.1,55.9,0.401,1,0.418,3.752,2.599,0,0.418,0.0,0,0,0,2.7,143.1,56.8,410.2,0.995
160,32.7,56.7,0.521,1,0.518,3.718,2.614,0,0.659,0.0,0,0,1,2.8,129.3,53.5,377.7,0.998
161,33.6,57.8,0.600,1,0.618,3.679,2.640,0,0.645,0.0,0,0,1,18.5,131.8,70.2,365.6,1.001
162,34.3,58.4,0.600,1,0.718,3.661,2.666,0,0.728,0.0,0,0,1,45.0,134.4,105.0,364.4,0.999
163,34.8,58.7,0.600,1,0.726,3.638,2.704,0,0.726,0.0,0,0,0,71.6,125.1,132.0,362.5,0.998
164,35.1,58.9,0.600,1,0.750,3.614,2.733,0,0.751,0.0,0,0,0,103.3,121.0,171.9,361.1,0.994
165,35.2,58.8,0.557,1,0.779,3.591,2.757,0,0.779,0.0,0,0,0,136.2,126.9,206.5,355.4,0.996
166,35.1,58.6,0.465,1,0.855,3.563,2.785,0,0.855,0.0,0,0,0,158.1,130.0,229.5,349.1,0.995
167,33.7,58.2,0.414,1,0.769,3.488,2.815,0,0.769,0.0,0,0,0,159.6,118.7,246.8,363.8,0.996
168,32.5,57.9,0.381,1,0.711,3.421,2.838,0,0.711,0.0,0,0,0,186.0,115.6,270.5,375.2,0.998
169,31.8,57.8,0.501,1,0.358,3.366,2.860,0,0.358,0.0,0,0,0,7.0,78.3,101.1,460.5,0.998
170,30.8,57.5,0.600,1,0.355,3.294,2.893,0,0.355,0.0,0,0,0,13.0,89.4,116.7,447.6,0.999
171,30.0,57.2,0.600,1,0.374,3.240,2.927,0,0.374,0.0,0,0,0,16.9,100.2,127.3,440.7,1.007
172,29.3,56.7,0.600,1,0.355,3.204,2.961,0,0.355,0.0,0,0,0,26.5,82.9,133.7,427.8,1.008
173,28.4,56.0,0.600,1,0.359,3.170,3.006,0,0.359,0.0,0,0,0,25.6,74.8,137.4,441.0,0.997
174,27.4,55.1,0.600,1,0.326,3.138,3.053,0,0.326,0.0,0,0,0,20.1,64.5,141.6,457.6,0.999
175,26.4,54.2,0.600,1,0.317,3.107,3.100,0,0.317,0.0,0,0,0,12.9,46.8,140.6,469.1,0.999
176,25.2,53.0,0.600,1,0.323,3.078,3.146,0,0.323,0.0,0,0,0,27.4,55.7,150.3,465.6,1.000
177,24.1,51.8,0.600,1,0.303,3.049,3.193,0,0.303,0.0,0,0,0,11.5,30.5,145.5,478.8,1.002
178,22.6,50.2,0.600,1,0.299,3.015,3.246,0,0.299,0.0,0,0,0,12.3,24.4,140.7,475.7,1.009
179,22.2,49.1,0.533,1,0.399,2.956,3.284,0,0.497,392.5,0,0,1,54.6,109.4,225.4,398.6,1.008
180,22.0,47.7,0.566,1,0.499,2.870,3.329,0,0.558,392.0,0,0,1,67.1,107.2,214.5,408.2,1.003
181,21.3,45.8,0.568,1,0.517,2.758,3.376,0,0.517,392.3,0,0,0,66.8,103.6,216.3,413.6,1.007
182,20.4,44.2,0.476,1,0.490,2.668,3.403,0,0.490,393.5,0,0,0,98.3,103.3,248.3,419.9,1.005
183,19.3,42.2,0.472,1,0.487,2.554,3.432,0,0.487,402.7,0,0,0,105.6,104.7,250.8,408.0,1.008
184,18.1,40.0,0.411,1,0.515,2.418,3.462,0,0.515,414.4,0,0,0,127.5,106.2,269.0,403.9,1.006
185,17.0,37.9,0.531,1,0.514,2.302,3.485,0,0.514,429.6,0,0,0,-1.3,2.7,-2.1,3.6,0.007
186,16.5,36.3,0.411,1,0.509,2.205,3.500,0,0.509,446.2,0,0,0,162.2,103.1,307.0,416.3,1.011
187,15.8,33.8,0.488,1,0.348,2.075,3.516,0,0.348,462.5,0,0,0,3.0,-1.1,-1.1,1.2,-0.009
188,15.7,31.9,0.600,1,0.000,1.987,3.524,0,0.202,474.5,1,0,0,-0.3,-0.4,-0.8,-0.1,0.013
189,16.3,30.2,0.546,1,-0.328,1.898,3.540,0,-0.328,480.0,0,0,0,39.3,11.7,241.9,484.7,1.000
190,17.5,28.6,0.600,1,0.000,1.832,3.565,0,0.318,480.0,1,0,1,34.4,9.3,219.2,485.9,1.006
191,19.3,27.5,0.600,1,0.000,1.790,3.600,0,0.294,480.0,1,0,1,56.0,5.4,227.8,477.7,1.000
192,21.5,26.4,0.512,1,-0.314,1.763,3.634,0,-0.314,480.0,0,0,0,77.4,1.4,256.6,475.7,0.998
193,23.4,25.2,0.572,1,-0.343,1.750,3.668,0,-0.343,0.0,0,0,0,62.6,3.6,231.5,472.7,0.995
194,24.3,24.4,0.600,1,-0.351,1.758,3.702,0,-0.351,0.0,0,0,0,46.5,1.5,217.3,474.9,0.995
195,25.0,23.9,0.600,0,-0.299,1.776,3.734,0,-0.299,0.0,0,0,0,47.0,21.4,215.9,477.2,1.000
196,25.5,23.2,0.494,0,0.100,1.799,3.769,0,0.300,0.0,0,0,1,106.6,39.1,260.2,476.5,1.002
197,26.4,22.3,0.450,0,0.200,1.828,3.800,0,0.297,0.0,0,0,1,110.5,31.4,268.7,472.6,0.994
198,26.3,21.1,0.373,0,0.272,1.838,3.808,0,0.272,0.0,0,0,0,5.9,-0.9,1.4,-2.7,-0.004
199,25.9,19.1,0.493,0,0.341,1.840,3.799,0,0.341,349.5,0,0,0,3.5,41.6,216.2,468.4,0.994
200,25.0,16.9,0.600,0,0.337,1.838,3.782,0,0.337,349.1,0,0,0,11.0,45.9,186.3,463.3,0.995
201,23.1,13.3,0.600,0,0.321,1.837,3.756,0,0.321,347.4,0,0,0,8.6,47.0,176.7,463.0,0.998
202,20.4,9.0,0.600,0,0.315,1.823,3.723,0,0.315,347.1,0,0,0,4.0,23.0,176.4,472.5,1.003
203,17.7,4.6,0.600,0,0.000,1.818,3.690,0,0.289,480.0,1,0,0,2.0,-0.6,7.5,3.7,-0.006
204,15.0,0.4,0.600,0,0.000,1.803,3.657,0,0.301,480.0,1,0,1,4.4,0.6,2.8,0.4,-0.002
205,12.9,-3.0,0.600,0,0.000,1.796,3.635,0,0.297,480.0,1,0,1,3.3,0.6,2.2,3.5,0.002
206,12.0,-5.3,0.600,0,0.000,1.814,3.625,0,0.298,480.0,1,0,1,2.2,1.5,2.1,1.4,0.006
207,11.4,-7.3,0.600,0,0.000,1.834,3.619,0,0.303,480.0,1,0,1,0.9,0.6,3.2,0.6,0.008
208,10.9,-8.8,0.600,0,0.000,1.844,3.617,0,0.288,480.0,1,0,1,2.3,0.1,3.1,1.5,0.001
209,10.2,-10.5,0.480,1,0.000,1.854,3.615,0,0.198,479.4,1,0,1,128.6,58.9,339.5,469.2,0.999
