step,bear_target,bear_other,w_cmd,on_target,v_cmd,dist_target,dist_other,estop,v_policy,cam_y2,cam_stop,gt_close,accel_clip,pred_x1,pred_y1,pred_x2,pred_y2,pred_vis
28,72.9,-32.5,0.080,0,0.312,2.310,2.440,0,0.312,0.0,0,0,0,-9.0,24.1,106.1,462.7,0.985
29,76.2,-33.3,0.200,0,0.324,2.289,2.391,0,0.324,0.0,0,0,0,4.4,0.2,3.3,0.2,-0.011
30,79.5,-34.3,0.320,0,0.324,2.272,2.344,0,0.324,0.0,0,0,0,1.4,0.9,2.0,-2.4,-0.011
31,82.7,-35.5,0.440,0,0.346,2.260,2.301,0,0.346,0.0,0,0,0,-0.1,0.9,0.0,-5.8,-0.019
32,85.7,-37.0,0.560,0,0.328,2.250,2.261,0,0.328,0.0,0,0,0,-1.3,0.7,2.5,-3.7,-0.009
33,88.6,-38.8,0.600,0,0.333,2.243,2.223,0,0.333,0.0,0,0,0,-2.0,0.6,-0.3,-3.3,-0.009
34,91.2,-41.0,0.600,0,0.326,2.238,2.190,0,0.326,0.0,0,0,0,-3.4,0.4,-0.5,-2.0,-0.010
35,93.6,-43.4,0.600,0,0.325,2.234,2.160,0,0.325,0.0,0,0,0,-1.0,0.8,-0.9,-4.5,-0.012
36,96.3,-46.4,0.600,0,0.322,2.229,2.130,0,0.322,0.0,0,0,0,-3.1,1.4,-2.1,-1.7,-0.007
37,98.2,-48.7,0.600,0,0.309,2.224,2.112,0,0.309,0.0,0,0,0,-15.2,107.7,72.0,445.3,0.998
38,99.0,-51.9,0.600,0,0.331,2.225,2.091,0,0.331,0.0,0,0,0,-0.2,0.5,2.5,3.2,-0.006
39,98.9,-54.3,0.480,0,0.355,2.230,2.079,0,0.355,0.0,0,0,0,2.2,0.9,2.2,-3.8,-0.006
40,98.8,-57.5,0.360,0,0.323,2.235,2.066,0,0.323,0.0,0,0,0,1.9,1.3,0.3,-5.0,-0.005
41,98.5,-61.3,0.240,0,0.305,2.240,2.056,0,0.305,0.0,0,0,0,3.4,0.7,2.1,-3.3,-0.005
42,98.4,-64.0,0.120,0,0.314,2.244,2.053,0,0.314,0.0,0,0,0,-3.0,-0.3,-1.4,1.3,0.001
43,98.2,-67.1,0.240,0,0.323,2.248,2.052,0,0.323,0.0,0,0,0,-2.3,-0.3,-1.4,-0.2,-0.009
44,98.1,-70.1,0.360,0,0.309,2.253,2.050,0,0.309,0.0,0,0,0,-4.0,-0.4,-2.7,-3.8,-0.008
45,98.1,-73.2,0.480,0,0.314,2.257,2.046,0,0.314,0.0,0,0,0,-3.1,-0.9,-1.4,-0.1,-0.008
46,97.8,-76.5,0.360,0,-0.325,2.261,2.041,0,-0.325,0.0,0,0,0,169.5,9.7,372.1,481.8,1.004
47,97.5,-79.7,0.480,0,-0.286,2.265,2.034,0,-0.286,0.0,0,0,0,-1.7,-0.8,5.9,-0.1,-0.010
48,97.1,-82.6,0.360,0,-0.371,2.268,2.027,0,-0.371,0.0,0,0,0,116.7,8.8,324.3,481.2,0.998
49,96.9,-84.5,0.240,0,0.100,2.268,2.018,0,0.322,0.0,0,0,1,4.3,0.6,1.3,-1.2,-0.002
50,96.9,-85.1,0.120,0,0.200,2.266,2.012,0,0.274,0.0,0,0,1,-0.9,0.6,1.7,-4.1,-0.008
51,97.1,-85.4,0.000,0,0.283,2.264,2.006,0,0.283,0.0,0,0,0,1.1,-0.5,4.7,-2.6,-0.003
52,97.2,-86.6,-0.120,0,0.280,2.264,2.001,0,0.280,0.0,0,0,0,2.3,-0.0,2.3,-2.3,-0.007
53,97.0,-88.9,-0.240,0,0.319,2.265,1.996,0,0.319,0.0,0,0,0,4.0,0.5,3.7,-1.2,-0.010
54,96.6,-91.9,-0.360,0,0.304,2.267,1.993,0,0.304,0.0,0,0,0,3.5,0.1,2.1,-2.2,-0.008
55,96.4,-95.1,-0.480,0,0.287,2.270,1.994,0,0.287,0.0,0,0,0,1.4,0.3,0.1,-2.6,-0.009
56,96.3,-98.0,-0.600,1,0.293,2.273,1.998,0,0.293,0.0,0,0,0,2.1,-0.1,-0.5,-3.9,-0.010
57,96.6,-100.6,-0.600,1,0.278,2.276,2.005,0,0.278,0.0,0,0,0,1.9,0.2,-3.2,-5.9,-0.009
58,97.1,-103.0,-0.600,1,0.298,2.279,2.016,0,0.298,0.0,0,0,0,2.3,0.6,-0.1,-3.5,-0.008
59,97.8,-105.0,-0.600,1,0.303,2.283,2.029,0,0.303,0.0,0,0,0,2.4,0.3,2.7,-3.1,-0.008
60,98.5,-107.2,-0.600,1,0.297,2.287,2.045,0,0.297,0.0,0,0,0,3.0,0.2,2.5,-1.2,-0.003
61,99.5,-109.1,-0.600,1,0.296,2.291,2.065,0,0.296,0.0,0,0,0,1.0,-0.2,1.5,0.4,0.001
62,100.7,-110.7,-0.600,1,0.291,2.296,2.087,0,0.291,0.0,0,0,0,1.5,0.3,1.5,0.4,0.001
63,101.9,-112.2,-0.600,1,0.312,2.301,2.112,0,0.312,0.0,0,0,0,1.3,0.7,1.5,-0.6,-0.002
64,103.4,-113.8,-0.600,1,0.298,2.309,2.144,0,0.298,0.0,0,0,0,1.5,-0.1,1.1,-2.2,-0.002
65,104.6,-114.9,-0.600,1,0.295,2.315,2.169,0,0.295,0.0,0,0,0,2.6,-0.4,3.5,1.6,0.000
66,106.5,-116.1,-0.600,1,0.264,2.324,2.207,0,0.264,0.0,0,0,0,2.1,-1.1,0.3,0.6,-0.000
67,107.9,-116.8,-0.600,1,0.279,2.331,2.236,0,0.279,0.0,0,0,0,3.4,-0.7,2.5,0.8,0.002
68,109.6,-117.6,-0.600,1,0.283,2.340,2.271,0,0.283,0.0,0,0,0,2.4,-0.4,2.5,0.7,0.002
69,111.2,-118.3,-0.600,1,0.305,2.350,2.308,0,0.305,0.0,0,0,0,0.9,0.0,0.7,-2.7,-0.006
70,113.0,-118.9,-0.600,1,0.298,2.360,2.346,0,0.298,0.0,0,0,0,1.3,-0.2,3.0,-3.4,-0.005
71,115.1,-119.4,-0.600,1,0.320,2.374,2.394,0,0.320,0.0,0,0,0,0.5,0.8,3.2,-4.6,-0.004
72,116.7,-119.7,-0.600,1,0.316,2.384,2.429,0,0.316,0.0,0,0,0,2.9,-0.2,3.5,-0.9,-0.001
73,118.1,-120.1,-0.600,1,0.317,2.352,2.473,0,0.317,0.0,0,0,0,2.7,-0.7,4.7,-1.4,-0.002
74,119.6,-120.2,-0.600,1,0.317,2.323,2.519,0,0.317,0.0,0,0,0,-0.3,-0.6,2.6,-1.7,-0.003
75,120.9,-120.3,-0.600,0,0.283,2.299,2.567,0,0.283,0.0,0,0,0,0.7,-0.5,1.1,-2.4,-0.004
76,122.2,-120.2,-0.600,0,0.301,2.277,2.614,0,0.301,0.0,0,0,0,-0.2,-0.6,1.9,-1.9,-0.003
77,123.6,-120.0,-0.600,0,0.319,2.258,2.671,0,0.319,0.0,0,0,0,2.1,-1.4,4.0,-0.6,-0.005
78,124.6,-119.8,-0.600,0,0.303,2.248,2.712,0,0.303,0.0,0,0,0,3.8,-0.9,3.4,-1.2,-0.003
79,125.8,-119.4,-0.600,0,0.284,2.242,2.762,0,0.284,0.0,0,0,0,-1.3,-1.3,-2.8,-2.3,0.003
80,126.9,-119.0,-0.600,0,0.303,2.242,2.813,0,0.303,0.0,0,0,0,0.2,-0.5,0.1,-0.8,0.004
81,128.0,-118.5,-0.600,0,0.264,2.245,2.864,0,0.264,0.0,0,0,0,1.4,-0.7,-2.4,-1.8,-0.003
82,129.0,-118.0,-0.600,0,0.280,2.248,2.916,0,0.280,0.0,0,0,0,-1.0,-0.7,-1.8,-0.9,0.001
83,130.0,-117.5,-0.600,0,0.282,2.251,2.966,0,0.282,0.0,0,0,0,-3.1,-0.3,-1.8,-0.7,0.001
84,130.9,-116.9,-0.600,0,0.285,2.255,3.018,0,0.285,0.0,0,0,0,-2.7,-0.3,-2.1,0.2,-0.001
85,131.9,-115.7,-0.600,0,0.285,2.260,3.036,0,0.285,0.0,0,0,0,-1.5,-0.2,1.4,-0.4,-0.006
86,133.2,-114.2,-0.600,0,0.293,2.268,3.050,0,0.293,0.0,0,0,0,-0.3,-0.3,0.5,0.4,0.000
87,134.3,-112.8,-0.600,0,0.283,2.277,3.062,0,0.283,0.0,0,0,0,1.0,-0.1,1.1,-0.3,0.000
88,135.5,-111.4,-0.600,0,-0.210,2.286,3.072,0,-0.210,0.0,0,0,0,6.2,-0.4,-0.8,-0.6,0.005
89,136.5,-110.2,-0.600,0,0.100,2.295,3.081,0,0.307,0.0,0,0,1,-4.2,0.4,-0.2,-0.7,-0.006
90,137.3,-108.8,-0.600,0,0.200,2.299,3.087,0,0.293,0.0,0,0,1,-3.9,-0.2,-0.0,1.8,-0.002
91,137.3,-107.9,-0.600,0,0.300,2.299,3.091,0,0.316,0.0,0,0,1,-3.5,0.1,-0.7,0.0,0.000
92,137.6,-106.9,-0.600,0,0.295,2.303,3.095,0,0.295,0.0,0,0,0,-3.9,0.2,0.5,2.1,-0.000
93,138.5,-105.6,-0.600,0,0.290,2.314,3.102,0,0.290,0.0,0,0,0,-2.3,-0.3,2.3,3.2,-0.002
94,139.9,-103.8,-0.600,0,0.281,2.331,3.110,0,0.281,0.0,0,0,0,-0.7,-0.5,2.1,0.6,-0.002
95,141.0,-102.4,-0.600,0,0.280,2.345,3.115,0,0.280,0.0,0,0,0,0.2,-0.1,2.1,0.7,-0.004
96,142.6,-100.5,-0.600,0,-0.267,2.365,3.122,0,-0.267,0.0,0,0,0,1.7,-0.1,-4.5,-0.8,-0.002
97,143.7,-99.8,-0.600,0,-0.330,2.380,3.154,0,-0.330,0.0,0,0,0,-3.6,-0.4,-2.2,1.4,-0.006
98,144.6,-99.3,-0.600,0,-0.294,2.392,3.195,0,-0.294,0.0,0,0,0,-4.8,-0.5,-4.8,2.1,-0.004
99,144.6,-99.2,-0.600,0,0.100,2.393,3.229,0,0.284,0.0,0,0,1,-2.5,-0.2,-2.0,-1.5,-0.007
100,143.5,-99.9,-0.600,0,0.200,2.382,3.258,0,0.293,0.0,0,0,1,-0.6,-0.5,2.5,-2.1,-0.001
101,142.4,-100.5,-0.600,0,0.285,2.374,3.275,0,0.285,0.0,0,0,0,1.6,-0.2,4.2,-1.2,-0.001
102,141.5,-101.4,-0.600,0,0.280,2.375,3.291,0,0.280,0.0,0,0,0,0.3,-0.5,3.6,-0.8,-0.002
103,141.8,-101.2,-0.600,0,0.294,2.383,3.304,0,0.294,0.0,0,0,0,2.0,0.1,2.7,-0.5,-0.002
104,143.5,-100.0,-0.600,0,0.289,2.399,3.312,0,0.289,0.0,0,0,0,1.7,-0.3,3.3,-0.1,-0.001
105,145.9,-98.3,-0.600,0,0.282,2.420,3.315,0,0.282,0.0,0,0,0,2.3,0.1,2.0,-1.8,-0.001
106,148.4,-96.3,-0.600,0,0.280,2.445,3.312,0,0.280,0.0,0,0,0,0.3,0.0,-0.6,0.6,-0.002
107,150.9,-94.6,-0.600,0,0.280,2.472,3.304,0,0.280,0.0,0,0,0,0.7,-0.7,2.7,2.9,0.003
108,153.8,-92.6,-0.600,0,0.271,2.506,3.295,0,0.271,0.0,0,0,0,0.2,-0.2,-1.8,2.0,0.002
109,155.7,-91.2,-0.600,0,0.255,2.532,3.289,0,0.255,0.0,0,0,0,-2.3,-0.3,-1.4,-2.8,-0.005
110,157.9,-89.8,-0.600,0,0.301,2.563,3.283,0,0.301,0.0,0,0,0,-0.4,-0.3,1.7,-4.8,-0.005
111,160.0,-88.4,-0.600,0,0.310,2.596,3.279,0,0.310,0.0,0,0,0,1.9,-0.4,3.3,-0.8,-0.002
112,162.1,-87.1,-0.600,0,0.322,2.632,3.276,0,0.322,0.0,0,0,0,-0.5,-0.7,1.6,-2.9,-0.003
113,164.0,-85.9,-0.600,0,0.300,2.669,3.274,0,0.300,0.0,0,0,0,-0.4,-1.0,-0.3,-4.0,-0.008
114,166.2,-84.6,-0.600,0,0.299,2.714,3.274,0,0.299,0.0,0,0,0,1.0,-0.9,2.1,-2.6,-0.006
115,167.7,-83.8,-0.600,0,0.292,2.747,3.276,0,0.292,0.0,0,0,0,-2.6,-0.3,2.0,-6.3,-0.001
116,169.3,-82.9,-0.600,0,0.310,2.787,3.279,0,0.310,0.0,0,0,0,-0.5,-0.3,0.1,-2.7,-0.004
117,171.0,-82.1,-0.600,0,0.310,2.833,3.284,0,0.310,0.0,0,0,0,0.2,-0.4,1.2,-1.2,-0.000
118,172.5,-81.4,-0.600,0,0.312,2.876,3.291,0,0.312,0.0,0,0,0,0.1,-0.5,0.2,-1.7,-0.003
119,173.9,-80.8,-0.600,0,0.351,2.920,3.299,0,0.351,0.0,0,0,0,2.1,-0.9,4.5,-2.5,-0.010
120,175.1,-80.2,-0.600,0,0.451,2.957,3.306,0,0.859,0.0,0,0,1,1.4,-0.5,7.2,-3.7,-0.007
121,176.5,-79.6,-0.600,0,0.551,3.006,3.317,0,1.003,0.0,0,0,1,-2.3,-0.2,4.6,-4.6,-0.002
122,178.3,-78.8,-0.600,0,0.651,3.062,3.327,0,0.994,0.0,0,0,1,-3.3,-0.2,2.3,-2.0,-0.003
123,-179.9,-78.0,-0.600,0,0.750,3.128,3.338,0,0.919,0.0,0,0,1,-1.7,-0.7,0.6,-1.4,-0.008
124,-178.1,-77.4,-0.600,0,0.750,3.205,3.348,0,0.815,0.0,0,0,0,-5.8,-1.4,4.1,-4.8,-0.012
125,-176.3,-76.9,-0.600,0,0.750,3.291,3.358,0,0.809,0.0,0,0,0,-5.6,-0.7,4.1,-2.5,-0.007
126,-174.5,-76.6,-0.600,0,0.718,3.397,3.371,0,0.718,0.0,0,0,0,561.0,179.5,644.6,376.0,1.001
127,-173.2,-76.7,-0.600,0,0.741,3.489,3.385,0,0.741,0.0,0,0,0,0.4,-0.1,11.3,1.9,-0.006
128,-172.3,-76.9,-0.600,0,0.721,3.567,3.398,0,0.721,0.0,0,0,0,-0.8,0.8,8.2,5.2,-0.003
129,-171.3,-77.1,-0.600,0,0.432,3.660,3.416,0,0.432,0.0,0,0,0,-2.8,0.6,-1.4,-6.1,-0.000
130,-170.3,-77.3,-0.600,0,0.532,3.752,3.437,0,0.800,0.0,0,0,1,-2.0,0.7,3.3,-2.2,0.002
131,-169.4,-77.6,-0.600,0,0.632,3.839,3.462,0,0.894,0.0,0,0,1,2.5,0.2,8.1,-2.5,0.006
132,-168.5,-77.7,-0.600,0,0.732,3.919,3.491,0,0.972,0.0,0,0,1,596.5,155.4,650.7,314.0,1.002
133,-167.7,-77.9,-0.600,0,0.750,4.003,3.520,0,0.912,0.0,0,0,1,2.8,-1.4,6.4,-1.6,0.001
134,-166.9,-78.2,-0.600,0,0.750,4.094,3.550,0,0.963,0.0,0,0,1,2.2,-0.2,8.8,1.8,-0.000
135,-165.9,-78.2,-0.600,0,0.750,4.189,3.582,0,0.955,0.0,0,0,1,3.4,0.2,10.3,2.7,0.002
136,-165.0,-78.4,-0.600,0,0.750,4.286,3.614,0,0.908,0.0,0,0,1,456.9,106.6,551.8,369.8,0.978
137,-163.9,-78.5,-0.600,0,0.750,4.384,3.649,0,0.914,0.0,0,0,1,332.3,102.6,423.1,365.9,0.922
138,-163.0,-78.5,-0.600,0,0.750,4.483,3.685,0,0.940,0.0,0,0,1,454.0,120.7,542.6,362.0,0.997
139,-162.3,-78.8,-0.600,0,0.307,4.580,3.722,0,0.307,0.0,0,0,0,-1.2,-0.7,0.9,-0.4,0.001
140,-160.8,-78.8,-0.600,0,0.310,4.649,3.761,0,0.310,0.0,0,0,0,-3.6,-0.2,1.2,-1.5,-0.005
141,-159.5,-78.9,-0.600,0,0.410,4.714,3.802,0,0.563,0.0,0,0,1,-0.5,0.6,1.4,1.6,-0.001
142,-157.8,-78.4,-0.600,0,0.510,4.771,3.855,0,0.591,0.0,0,0,1,-1.7,0.9,-2.2,-2.1,0.002
143,-156.6,-78.1,-0.600,0,0.610,4.805,3.894,0,0.704,0.0,0,0,1,-0.0,0.9,2.7,-1.3,0.004
144,-155.2,-77.7,-0.600,0,0.709,4.849,3.942,0,0.709,0.0,0,0,0,3.2,0.6,3.8,1.5,0.003
145,-153.7,-77.2,-0.600,0,0.594,4.898,3.988,0,0.594,0.0,0,0,0,582.3,111.1,655.6,352.3,1.003
146,-151.9,-76.6,-0.600,0,0.694,4.964,4.040,0,0.752,0.0,0,0,1,531.7,128.0,609.9,366.5,1.008
147,-150.6,-76.2,-0.600,0,0.750,5.008,4.078,0,0.829,0.0,0,0,1,475.0,139.2,554.4,350.4,1.009
148,-149.0,-75.7,-0.598,0,0.752,5.075,4.130,0,0.873,0.0,0,0,1,439.9,144.2,524.5,336.9,1.006
149,-147.6,-75.2,-0.600,0,0.292,5.135,4.174,0,0.292,0.0,0,0,0,2.5,-1.3,1.5,-4.5,-0.001
150,-146.3,-74.6,-0.600,0,0.294,5.186,4.210,0,0.294,0.0,0,0,0,3.8,-1.2,3.2,-1.5,-0.009
151,-144.2,-73.5,-0.600,0,0.303,5.249,4.262,0,0.303,0.0,0,0,0,0.5,-0.9,-0.1,-2.8,-0.007
152,-142.7,-72.5,-0.600,0,0.315,5.284,4.302,0,0.315,0.0,0,0,0,617.2,296.5,656.4,370.2,0.987
153,-140.9,-71.4,-0.600,0,0.326,5.318,4.363,0,0.326,0.0,0,0,0,-1.3,0.9,0.2,-3.2,-0.007
154,-139.8,-70.7,-0.600,0,0.306,5.339,4.407,0,0.306,0.0,0,0,0,-0.8,-0.3,-1.9,-1.1,-0.004
155,-138.5,-69.9,-0.600,0,0.292,5.362,4.461,0,0.292,0.0,0,0,0,-2.6,-0.7,0.5,-1.3,-0.008
156,-137.1,-69.0,-0.600,0,0.255,5.384,4.516,0,0.255,0.0,0,0,0,-3.7,-1.1,-1.1,-1.4,-0.008
157,-135.9,-68.1,-0.600,0,0.289,5.404,4.570,0,0.289,0.0,0,0,0,564.9,123.2,642.0,403.2,1.000
158,-134.7,-67.3,-0.600,0,0.281,5.422,4.626,0,0.281,0.0,0,0,0,536.9,113.9,633.8,399.0,1.000
159,-133.2,-66.2,-0.600,0,0.315,5.443,4.690,0,0.315,0.0,0,0,0,-2.5,-0.1,1.8,-0.8,-0.006
160,-132.1,-65.4,-0.600,0,0.314,5.458,4.735,0,0.314,0.0,0,0,0,-0.7,0.6,0.9,-3.0,-0.002
161,-130.8,-64.4,-0.600,0,0.321,5.477,4.789,0,0.321,0.0,0,0,0,-1.6,1.0,4.1,0.1,0.001
162,-129.4,-63.3,-0.600,0,0.320,5.496,4.842,0,0.320,0.0,0,0,0,-2.2,0.4,-1.4,-1.6,-0.001
163,-128.0,-62.2,-0.600,0,0.420,5.515,4.895,0,0.441,0.0,0,0,1,587.1,169.8,633.3,253.6,1.008
164,-126.7,-61.1,-0.600,0,0.520,5.533,4.946,0,0.569,0.0,0,0,1,555.0,150.7,618.0,337.4,0.999
165,-125.3,-60.0,-0.600,0,0.620,5.555,4.994,0,0.688,0.0,0,0,1,549.3,133.9,617.5,363.1,1.002
166,-123.8,-58.8,-0.600,0,0.720,5.581,5.038,0,0.722,0.0,0,0,1,524.8,136.3,604.2,363.3,1.000
167,-121.8,-57.5,-0.600,0,0.750,5.640,5.075,0,0.755,0.0,0,0,0,494.5,136.1,569.8,352.7,1.004
168,-119.6,-56.3,-0.600,0,0.487,5.711,5.106,0,0.487,0.0,0,0,0,483.4,71.1,613.1,439.7,1.004
169,-117.4,-55.1,-0.600,0,0.363,5.774,5.134,0,0.363,0.0,0,0,0,-1.6,0.3,0.1,1.0,0.002
170,-115.1,-53.8,-0.600,0,0.349,5.823,5.165,0,0.349,0.0,0,0,0,0.1,1.0,3.1,-1.2,-0.000
171,-112.8,-52.5,-0.600,0,0.415,5.856,5.204,0,0.415,0.0,0,0,0,598.0,272.1,646.9,352.8,0.995
172,-110.7,-51.3,-0.600,0,0.515,5.875,5.247,0,0.580,0.0,0,0,1,571.4,137.2,640.8,324.9,1.008
173,-108.4,-50.1,-0.600,0,0.555,5.886,5.296,0,0.555,0.0,0,0,0,543.9,131.6,620.6,341.7,1.004
174,-106.7,-49.2,-0.600,0,0.476,5.887,5.327,0,0.476,0.0,0,0,0,2.2,0.2,2.2,-1.7,0.001
175,-104.7,-48.0,-0.600,0,0.449,5.881,5.362,0,0.449,0.0,0,0,0,-1.1,0.3,2.6,0.8,0.001
176,-102.7,-46.8,-0.600,0,0.475,5.864,5.397,0,0.475,0.0,0,0,0,518.7,169.4,578.7,365.5,1.005
177,-100.8,-45.6,-0.600,0,0.575,5.837,5.434,0,0.702,0.0,0,0,1,490.7,157.2,551.3,340.7,1.011
178,-98.8,-44.4,-0.600,0,0.600,5.806,5.470,0,0.600,0.0,0,0,0,448.7,109.2,551.2,396.0,1.008
179,-97.0,-43.3,-0.600,0,0.302,5.775,5.500,0,0.302,0.0,0,0,0,-0.8,-1.0,0.1,-1.5,-0.004
180,-95.1,-42.1,-0.600,0,0.294,5.743,5.527,0,0.294,0.0,0,0,0,-2.4,-0.6,2.2,-0.4,0.002
181,-92.8,-40.6,-0.600,0,0.305,5.703,5.562,0,0.305,0.0,0,0,0,-0.2,-0.1,2.3,0.3,0.002
182,-91.2,-39.6,-0.600,0,0.308,5.673,5.594,0,0.308,0.0,0,0,0,-2.0,0.1,-0.7,3.3,0.001
183,-89.3,-38.4,-0.600,0,0.317,5.636,5.580,0,0.317,0.0,0,0,0,-1.1,-0.8,-1.6,3.3,0.002
184,-87.5,-37.2,-0.600,0,0.318,5.599,5.556,0,0.318,0.0,0,0,0,-2.9,-0.5,-0.7,5.5,0.005
185,-85.3,-35.8,-0.600,0,0.332,5.556,5.527,0,0.332,0.0,0,0,0,-3.9,-0.5,-1.1,3.2,0.002
186,-83.7,-34.8,-0.600,0,0.432,5.524,5.506,0,0.454,0.0,0,0,1,574.2,103.6,637.6,393.7,1.014
187,-81.7,-33.4,-0.600,0,0.373,5.486,5.479,0,0.373,0.0,0,0,0,1.9,-2.5,-0.5,2.9,0.002
188,-79.3,-31.8,-0.600,0,0.326,5.439,5.441,0,0.326,0.0,0,0,0,-3.8,-1.3,-2.2,0.6,-0.003
189,-77.4,-30.5,-0.600,0,0.426,5.406,5.415,0,0.808,0.0,0,0,1,4.0,2.9,6.0,-1.2,0.006
190,-75.3,-29.1,-0.600,0,0.526,5.366,5.386,0,0.722,0.0,0,0,1,6.0,1.2,8.8,3.2,0.008
191,-72.8,-27.4,-0.600,0,0.626,5.317,5.347,0,0.796,0.0,0,0,1,558.0,139.0,638.0,365.9,1.003
192,-71.0,-26.0,-0.600,0,0.726,5.279,5.311,0,0.855,0.0,0,0,1,531.6,147.1,605.0,347.5,1.006
193,-68.8,-24.4,-0.600,0,0.750,5.228,5.259,0,0.859,0.0,0,0,1,497.6,152.2,566.8,343.0,1.009
194,-66.4,-22.5,-0.600,0,0.750,5.173,5.198,0,0.878,308.1,0,0,1,466.9,150.4,544.7,342.0,1.007
195,-64.1,-20.7,-0.509,0,0.850,5.113,5.131,0,0.925,307.5,0,0,1,426.4,151.2,505.4,338.2,1.010
196,-61.8,-18.8,-0.409,0,0.950,5.049,5.061,0,0.961,308.0,0,0,1,397.3,153.0,470.3,333.1,1.008
197,-59.7,-17.1,-0.294,0,0.983,4.980,4.984,0,0.983,308.2,0,0,0,365.9,155.3,434.6,325.9,1.009
198,-57.9,-15.6,-0.267,0,1.000,4.904,4.897,0,1.014,309.2,0,0,0,354.5,151.5,424.7,332.0,1.011
199,-56.4,-14.5,-0.387,0,0.336,4.822,4.804,0,0.336,309.9,0,0,0,0.2,0.1,1.5,-3.9,0.000
200,-54.8,-13.2,-0.507,0,0.327,4.723,4.693,0,0.327,313.0,0,0,0,-1.2,1.0,4.8,-1.0,0.003
201,-53.6,-12.3,-0.600,0,0.427,4.654,4.617,0,0.596,315.2,0,0,1,473.3,105.3,578.0,386.0,1.003
