step,bear_target,bear_other,w_cmd,on_target,v_cmd,dist_target,dist_other,estop,v_policy,cam_y2,cam_stop,gt_close,accel_clip,pred_x1,pred_y1,pred_x2,pred_y2,pred_vis
46,14.8,-34.8,-0.600,1,0.301,4.294,1.919,0,0.301,332.5,0,0,0,472.5,20.6,643.9,469.1,1.000
47,16.7,-35.8,-0.600,1,0.300,4.277,1.912,0,0.300,332.8,0,0,0,462.8,16.9,636.3,471.5,1.002
48,18.9,-37.0,-0.600,1,0.304,4.258,1.907,0,0.304,332.5,0,0,0,446.7,10.5,634.6,472.9,1.000
49,20.7,-37.7,-0.480,1,0.404,4.245,1.904,0,0.590,333.6,0,0,1,72.7,111.8,207.7,401.3,0.996
50,22.8,-38.6,-0.360,1,0.504,4.230,1.901,0,0.649,336.8,0,0,1,79.9,110.5,196.8,395.4,0.992
51,25.4,-39.7,-0.240,1,0.588,4.209,1.889,0,0.588,0.0,0,0,0,91.8,102.1,219.8,410.6,0.995
52,27.5,-40.6,-0.120,1,0.547,4.188,1.871,0,0.547,0.0,0,0,0,108.0,101.0,235.5,418.6,0.997
53,30.1,-41.8,0.000,1,0.485,4.157,1.841,0,0.485,0.0,0,0,0,132.6,92.2,271.0,428.3,0.999
54,32.5,-43.4,0.120,1,0.416,4.128,1.809,0,0.416,0.0,0,0,0,126.1,90.8,278.5,433.9,0.997
55,34.6,-45.3,0.240,1,0.338,4.105,1.778,0,0.338,0.0,0,0,0,128.3,81.7,292.0,441.1,0.998
56,36.1,-47.7,0.358,1,0.269,4.088,1.750,0,0.269,0.0,0,0,0,123.2,74.2,295.6,455.4,0.997
57,37.3,-50.1,0.341,1,0.255,4.079,1.725,0,0.255,0.0,0,0,0,127.1,72.2,297.5,458.2,0.998
58,38.3,-52.8,0.333,1,0.308,4.076,1.708,0,0.308,0.0,0,0,0,126.4,72.7,295.6,464.5,1.001
59,39.2,-55.4,0.213,1,0.287,4.076,1.696,0,0.287,0.0,0,0,0,0.3,0.8,-2.9,-3.0,-0.013
60,40.0,-58.2,0.093,1,0.318,4.076,1.686,0,0.318,0.0,0,0,0,0.1,0.6,1.4,-1.9,-0.003
61,40.8,-61.1,-0.027,1,0.307,4.076,1.681,0,0.307,0.0,0,0,0,0.1,0.6,4.1,-4.3,-0.007
62,41.7,-64.6,-0.147,1,0.293,4.077,1.679,0,0.293,0.0,0,0,0,3.1,0.4,4.9,-3.7,-0.007
63,42.5,-67.5,-0.267,1,0.291,4.080,1.682,0,0.291,0.0,0,0,0,563.2,113.4,629.9,407.5,1.007
64,43.2,-69.8,-0.387,1,0.315,4.083,1.687,0,0.315,0.0,0,0,0,2.2,-1.0,2.1,-1.0,-0.003
65,44.2,-73.1,-0.507,1,-0.305,4.089,1.700,0,-0.305,0.0,0,0,0,3.2,1.6,-3.3,-2.1,0.002
66,45.0,-75.3,-0.600,1,-0.383,4.093,1.712,0,-0.383,0.0,0,0,0,7.4,0.4,-0.5,-0.7,-0.003
67,46.2,-77.2,-0.600,1,-0.343,4.106,1.731,0,-0.343,0.0,0,0,0,5.9,1.0,-0.7,2.6,0.002
68,47.4,-78.5,-0.600,1,-0.362,4.130,1.757,0,-0.362,0.0,0,0,0,519.3,45.7,639.2,482.4,1.005
69,48.3,-79.5,-0.600,1,0.100,4.174,1.792,0,0.302,0.0,0,0,1,3.2,-0.2,5.6,-2.4,-0.005
70,48.5,-80.2,-0.600,1,0.200,4.210,1.819,0,0.302,0.0,0,0,1,3.8,0.0,2.3,-2.2,-0.003
71,48.6,-81.6,-0.600,1,-0.345,4.249,1.851,0,-0.345,0.0,0,0,0,3.8,-0.5,-4.4,-3.9,0.000
72,49.0,-83.1,-0.600,1,-0.363,4.280,1.881,0,-0.363,0.0,0,0,0,0.2,-0.6,-4.9,-1.8,-0.001
73,49.7,-84.2,-0.600,1,-0.375,4.312,1.913,0,-0.375,0.0,0,0,0,589.7,163.8,654.9,372.1,1.014
74,50.5,-84.8,-0.600,1,-0.349,4.351,1.946,0,-0.349,0.0,0,0,0,0.7,2.1,2.7,-0.2,-0.002
75,51.4,-85.3,-0.600,1,-0.342,4.390,1.981,0,-0.342,0.0,0,0,0,-1.9,0.7,7.4,-3.4,-0.005
76,53.2,-84.8,-0.600,1,-0.375,4.430,2.016,0,-0.375,0.0,0,0,0,-1.1,0.3,9.6,-3.0,-0.001
77,56.3,-83.1,-0.600,1,-0.353,4.476,2.058,0,-0.353,0.0,0,0,0,453.1,0.7,621.0,477.5,1.002
78,59.5,-80.8,-0.600,1,-0.338,4.510,2.089,0,-0.338,0.0,0,0,0,-0.1,0.4,5.8,-2.2,-0.005
79,63.7,-77.4,-0.600,1,0.100,4.550,2.129,0,0.290,0.0,0,0,1,-0.1,-1.3,0.7,-2.4,-0.004
80,68.1,-73.9,-0.600,1,0.200,4.590,2.171,0,0.281,0.0,0,0,1,1.0,-0.8,4.4,-1.1,-0.002
81,72.1,-70.9,-0.600,0,0.280,4.628,2.213,0,0.280,0.0,0,0,0,-0.6,-0.6,0.4,-3.0,-0.004
82,74.8,-69.6,-0.600,0,0.281,4.662,2.252,0,0.281,0.0,0,0,0,-0.7,-1.4,0.3,0.8,-0.002
83,76.3,-70.0,-0.600,0,0.289,4.681,2.294,0,0.289,0.0,0,0,0,0.5,-1.3,1.5,-0.3,-0.003
84,76.9,-70.8,-0.600,0,0.283,4.678,2.329,0,0.283,0.0,0,0,0,2.1,-0.7,5.0,1.2,0.000
85,77.8,-71.0,-0.600,0,0.207,4.676,2.359,0,0.207,0.0,0,0,0,3.3,-1.5,2.8,-0.8,-0.004
86,79.6,-70.7,-0.600,0,0.276,4.673,2.395,0,0.276,0.0,0,0,0,529.5,50.9,646.2,486.3,1.004
87,82.8,-69.1,-0.600,0,0.266,4.671,2.439,0,0.266,0.0,0,0,0,528.5,39.0,639.0,491.0,1.004
88,86.2,-67.2,-0.600,0,0.266,4.670,2.475,0,0.266,0.0,0,0,0,530.6,28.6,636.6,488.5,1.006
89,89.7,-65.1,-0.600,0,0.306,4.669,2.510,0,0.306,0.0,0,0,0,0.5,0.4,0.7,-3.2,-0.004
90,93.3,-63.1,-0.600,0,0.283,4.670,2.545,0,0.283,0.0,0,0,0,3.5,0.2,4.7,-0.7,-0.002
91,96.3,-61.3,-0.600,0,0.287,4.672,2.573,0,0.287,0.0,0,0,0,2.3,-0.5,3.1,0.3,-0.002
92,100.6,-58.8,-0.600,0,0.288,4.676,2.612,0,0.288,0.0,0,0,0,1.0,-0.5,2.7,-1.5,-0.000
93,103.6,-57.0,-0.600,0,0.282,4.681,2.639,0,0.282,0.0,0,0,0,1.5,-0.5,3.3,0.7,0.001
94,107.2,-54.9,-0.600,0,0.370,4.688,2.671,0,0.370,0.0,0,0,0,-1.0,-0.2,1.0,0.9,0.002
95,111.2,-52.6,-0.600,0,0.404,4.698,2.708,0,0.404,0.0,0,0,0,-2.8,-1.1,0.3,2.2,-0.001
96,114.8,-50.6,-0.600,0,0.427,4.711,2.736,0,0.427,0.0,0,0,0,-1.1,-1.2,0.5,0.6,0.001
97,117.9,-48.7,-0.600,0,0.527,4.725,2.757,0,0.855,0.0,0,0,1,2.4,-2.1,6.6,3.1,0.010
98,122.5,-46.1,-0.600,0,0.627,4.749,2.783,0,0.874,0.0,0,0,1,3.6,-1.5,7.4,4.2,0.004
99,126.0,-44.1,-0.600,0,0.302,4.774,2.797,0,0.302,0.0,0,0,0,0.4,0.0,-0.4,-2.8,-0.006
100,131.0,-41.8,-0.600,0,0.343,4.820,2.807,0,0.343,0.0,0,0,0,1.8,0.2,4.5,1.0,0.004
101,136.5,-39.3,-0.600,0,0.410,4.870,2.819,0,0.410,0.0,0,0,0,-1.9,0.2,-1.0,-2.1,-0.000
102,140.0,-37.7,-0.600,0,0.356,4.897,2.834,0,0.356,0.0,0,0,0,0.5,-0.1,2.4,1.4,-0.000
103,143.7,-36.2,-0.600,0,0.401,4.921,2.854,0,0.401,0.0,0,0,0,0.1,0.0,2.6,0.7,0.004
104,147.1,-34.7,-0.600,0,0.501,4.939,2.877,0,0.585,0.0,0,0,1,0.2,0.4,1.9,0.8,0.005
105,151.2,-32.9,-0.600,0,0.414,4.955,2.900,0,0.414,0.0,0,0,0,0.5,0.0,-1.7,-0.8,0.000
106,154.7,-31.3,-0.600,0,0.480,4.967,2.916,0,0.480,0.0,0,0,0,2.1,0.4,-0.5,3.5,-0.000
107,157.6,-30.0,-0.600,0,0.580,4.972,2.931,0,0.745,0.0,0,0,1,3.1,0.7,1.9,-1.4,0.005
108,160.9,-28.3,-0.600,0,0.680,4.976,2.945,0,0.756,0.0,0,0,1,2.2,0.3,-0.3,-0.0,0.001
109,164.5,-26.6,-0.600,0,0.505,4.983,2.952,0,0.505,0.0,0,0,0,6.7,0.3,3.6,-0.6,-0.004
110,167.7,-25.1,-0.600,0,0.605,4.995,2.952,0,1.000,0.0,0,0,1,8.6,-0.1,7.7,-2.3,-0.004
111,171.0,-23.4,-0.600,0,0.705,5.009,2.952,0,0.959,0.0,0,0,1,4.1,-1.0,3.9,1.4,0.002
112,173.9,-22.0,-0.600,0,0.750,5.025,2.951,0,0.885,0.0,0,0,1,4.1,-1.5,4.2,-2.2,-0.003
113,176.8,-20.7,-0.600,0,0.750,5.046,2.945,0,0.899,395.5,0,0,1,7.3,-1.5,6.9,-0.6,-0.008
114,179.7,-19.3,-0.600,0,0.750,5.073,2.936,0,0.936,392.2,0,0,1,10.0,-0.4,10.7,-0.4,-0.000
115,-177.6,-18.1,-0.600,0,0.750,5.103,2.923,0,0.928,388.8,0,0,1,561.4,118.5,645.2,359.4,0.993
116,-175.0,-16.8,-0.600,0,0.750,5.135,2.909,0,0.877,386.0,0,0,1,539.4,120.6,627.8,374.1,0.997
117,-172.4,-15.5,-0.600,0,0.750,5.167,2.895,0,0.908,383.8,0,0,1,474.7,132.6,561.0,354.9,0.995
118,-170.0,-14.3,-0.491,0,0.850,5.201,2.879,0,0.938,382.5,0,0,1,394.2,137.6,475.0,344.9,0.995
119,-167.3,-13.0,-0.600,0,-0.348,5.241,2.860,0,-0.348,382.4,0,0,0,-0.3,1.6,-4.3,-5.3,-0.006
120,-165.6,-12.2,-0.600,0,-0.327,5.274,2.841,0,-0.327,383.2,0,0,0,2.6,1.0,-2.9,-1.1,0.001
121,-163.6,-11.1,-0.600,0,-0.328,5.312,2.820,0,-0.328,384.3,0,0,0,4.9,0.8,0.5,-4.0,-0.007
122,-161.3,-9.9,-0.600,0,0.100,5.337,2.813,0,0.268,388.0,0,0,1,-1.9,0.9,4.2,-3.0,0.002
123,-159.2,-8.6,-0.600,0,0.200,5.344,2.823,0,0.323,391.2,0,0,1,-3.4,0.3,-1.1,2.4,0.002
124,-157.0,-7.5,-0.600,0,0.300,5.333,2.857,0,0.300,393.0,0,0,0,-4.6,0.7,-2.0,-1.7,0.001
125,-155.7,-6.9,-0.600,0,0.282,5.320,2.887,0,0.282,391.0,0,0,0,-0.3,0.8,-0.6,-2.0,-0.002
126,-153.7,-5.9,-0.600,0,0.291,5.306,2.924,0,0.291,387.1,0,0,0,-3.2,1.2,-0.9,-1.0,0.001
127,-152.3,-5.2,-0.600,0,0.290,5.298,2.949,0,0.290,382.2,0,0,0,-2.0,1.4,1.4,-1.3,-0.005
128,-150.1,-4.0,-0.600,0,0.294,5.288,2.984,0,0.294,378.7,0,0,0,-2.8,0.7,-1.4,-2.9,-0.004
129,-148.6,-3.1,-0.600,0,0.253,5.281,3.008,0,0.253,374.5,0,0,0,-2.5,1.4,1.1,-1.9,-0.004
130,-146.7,-2.0,-0.480,0,-0.383,5.273,3.037,0,-0.383,369.9,0,0,0,-0.6,0.1,-2.0,-3.6,-0.011
131,-144.8,-0.9,-0.360,0,-0.353,5.263,3.068,0,-0.353,367.5,0,0,0,2.0,0.3,3.9,-2.3,-0.004
132,-143.3,-0.2,-0.480,0,0.100,5.246,3.110,0,0.406,365.4,0,0,1,-1.4,-0.4,3.0,-0.3,0.008
133,-142.2,-0.0,-0.600,0,0.200,5.217,3.166,0,0.336,363.2,0,0,1,-3.3,0.3,-3.0,-1.4,-0.003
134,-141.1,-0.0,-0.600,0,0.300,5.187,3.230,0,0.320,362.5,0,0,1,-4.7,0.3,-4.7,-2.1,-0.002
135,-139.9,0.5,-0.480,0,0.400,5.173,3.266,0,0.460,361.0,0,0,1,75.7,90.0,219.2,406.6,1.024
136,-138.2,1.5,-0.360,0,0.125,5.165,3.300,0,0.125,360.6,0,0,0,180.4,61.5,338.2,451.4,1.000
137,-136.2,2.8,-0.240,0,0.225,5.163,3.325,0,0.321,361.1,0,0,1,212.8,63.2,383.3,451.2,1.000
138,-134.4,4.0,-0.120,0,0.325,5.158,3.354,0,0.330,360.7,0,0,1,265.0,66.6,424.7,452.5,0.998
139,-132.8,4.8,-0.240,0,0.335,5.150,3.388,0,0.335,359.0,0,0,0,-1.5,0.5,1.7,-1.6,-0.003
140,-131.3,5.6,-0.360,0,0.326,5.145,3.418,0,0.326,356.9,0,0,0,-2.0,0.1,1.6,-2.0,0.001
141,-129.7,6.6,-0.480,0,0.426,5.142,3.436,0,0.588,352.2,0,0,1,552.7,101.8,640.7,369.5,1.002
142,-127.9,7.8,-0.600,0,0.526,5.140,3.400,0,0.605,350.8,0,0,1,1.5,-1.5,0.8,0.5,0.002
143,-126.3,9.0,-0.600,0,0.626,5.143,3.361,0,0.703,353.0,0,0,1,2.1,-0.7,2.0,0.4,0.002
144,-124.9,10.3,-0.600,0,0.460,5.149,3.323,0,0.460,355.1,0,0,0,-0.1,-0.4,2.3,3.0,0.006
145,-123.1,11.9,-0.600,0,0.387,5.160,3.269,0,0.387,359.1,0,0,0,-1.5,0.1,3.4,-1.4,0.003
146,-121.2,13.7,-0.600,0,0.357,5.167,3.220,0,0.357,362.7,0,0,0,-1.8,0.1,3.1,-0.7,0.001
147,-119.0,15.6,-0.600,0,0.428,5.169,3.174,0,0.428,367.0,0,0,0,494.6,113.2,590.4,388.6,1.000
148,-117.5,16.9,-0.600,0,0.385,5.169,3.144,0,0.385,371.0,0,0,0,4.1,0.7,6.0,3.5,0.006
149,-115.4,18.7,-0.600,0,0.333,5.169,3.101,0,0.333,373.2,0,0,0,-3.1,0.3,3.6,-1.5,0.001
150,-113.7,20.2,-0.600,0,0.343,5.167,3.072,0,0.343,375.6,0,0,0,-4.4,-0.1,3.5,-0.3,0.001
151,-111.8,21.8,-0.600,0,0.352,5.165,3.039,0,0.352,376.5,0,0,0,-4.3,-0.2,2.5,3.3,0.003
152,-109.9,23.5,-0.600,0,0.334,5.161,3.008,0,0.334,0.0,0,0,0,-2.3,-0.0,6.7,1.5,0.002
153,-108.0,25.2,-0.600,0,0.325,5.157,2.977,0,0.325,0.0,0,0,0,-3.6,-0.0,3.6,2.4,0.002
154,-106.0,27.0,-0.600,0,0.323,5.152,2.948,0,0.323,0.0,0,0,0,-3.6,0.3,2.9,1.9,0.001
155,-104.0,28.8,-0.600,0,0.316,5.146,2.920,0,0.316,0.0,0,0,0,543.4,123.9,629.0,380.8,1.003
156,-102.0,30.6,-0.600,0,0.356,5.140,2.893,0,0.356,0.0,0,0,0,-3.1,-1.4,4.0,0.6,-0.001
157,-99.6,32.8,-0.600,0,0.406,5.132,2.862,0,0.406,0.0,0,0,0,530.9,109.5,616.4,412.9,1.001
158,-97.9,34.4,-0.600,0,0.506,5.127,2.839,0,0.518,0.0,0,0,1,473.5,135.7,550.0,373.8,0.998
159,-95.8,36.1,-0.600,0,0.299,5.120,2.812,0,0.299,0.0,0,0,0,1.5,0.7,1.3,-0.7,-0.001
160,-93.3,37.2,-0.600,0,0.304,5.111,2.782,0,0.304,0.0,0,0,0,3.1,0.9,5.1,-2.5,-0.003
161,-91.4,37.9,-0.600,0,0.319,5.104,2.757,0,0.319,0.0,0,0,0,6.4,0.6,2.1,-2.7,-0.001
162,-89.3,38.6,-0.600,0,0.346,5.095,2.727,0,0.346,0.0,0,0,0,4.3,-0.3,1.9,-0.1,0.002
163,-87.2,39.1,-0.600,0,0.381,5.085,2.694,0,0.381,0.0,0,0,0,7.6,-0.8,5.2,2.4,0.006
164,-84.8,39.8,-0.600,0,0.357,5.072,2.646,0,0.357,0.0,0,0,0,6.8,-0.1,5.2,2.3,0.007
165,-82.6,40.6,-0.600,0,0.351,5.061,2.598,0,0.351,0.0,0,0,0,7.2,0.2,8.3,1.4,0.006
166,-80.4,41.4,-0.600,0,0.348,5.048,2.544,0,0.348,0.0,0,0,0,5.6,0.5,7.0,1.8,0.008
167,-78.1,42.3,-0.600,0,0.324,5.035,2.486,0,0.324,0.0,0,0,0,6.2,0.3,4.1,1.4,0.005
168,-76.2,43.1,-0.600,0,0.311,5.024,2.435,0,0.311,0.0,0,0,0,5.6,0.2,5.1,1.1,0.001
169,-73.9,43.9,-0.600,0,0.338,5.011,2.377,0,0.338,0.0,0,0,0,1.6,-0.2,2.7,0.4,-0.001
170,-71.6,44.6,-0.600,0,0.326,4.997,2.325,0,0.326,0.0,0,0,0,2.0,0.1,0.5,-1.2,-0.001
171,-69.3,45.4,-0.600,0,0.311,4.983,2.278,0,0.311,0.0,0,0,0,-2.0,0.2,-3.1,-0.0,0.001
172,-66.9,46.1,-0.600,0,0.302,4.968,2.235,0,0.302,0.0,0,0,0,-1.9,0.5,-2.7,1.0,0.002
173,-64.5,46.7,-0.600,0,0.295,4.953,2.196,0,0.295,0.0,0,0,0,-3.1,-0.3,-3.7,-0.4,-0.002
174,-62.1,47.2,-0.600,0,0.294,4.938,2.163,0,0.294,0.0,0,0,0,-1.7,-0.2,1.4,2.1,0.002
175,-59.8,47.7,-0.600,0,0.301,4.923,2.133,0,0.301,0.0,0,0,0,-2.0,-0.4,0.4,1.4,0.004
176,-57.4,48.2,-0.600,0,0.305,4.908,2.107,0,0.305,0.0,0,0,0,-1.1,0.4,-0.9,1.0,0.003
177,-55.0,48.7,-0.600,0,0.307,4.893,2.084,0,0.307,0.0,0,0,0,-3.2,-0.2,1.0,2.7,0.007
178,-52.2,49.2,-0.600,0,0.304,4.874,2.060,0,0.304,0.0,0,0,0,-1.7,-0.2,0.5,2.8,0.004
179,-50.3,49.5,-0.600,0,0.307,4.861,2.045,0,0.307,0.0,0,0,0,-1.5,-1.0,-0.7,-1.8,-0.005
180,-47.8,50.0,-0.600,1,0.309,4.845,2.029,0,0.309,0.0,0,0,0,0.9,0.2,1.9,1.3,0.004
181,-45.4,50.4,-0.600,1,0.309,4.828,2.016,0,0.309,0.0,0,0,0,-0.1,0.0,0.9,-0.1,0.003
182,-42.9,51.0,-0.600,1,0.309,4.812,2.005,0,0.309,0.0,0,0,0,-0.0,0.4,1.2,0.5,0.001
183,-40.4,51.4,-0.600,1,0.306,4.795,1.995,0,0.306,0.0,0,0,0,-1.3,-0.2,-0.7,0.3,0.002
184,-37.9,52.0,-0.600,1,0.312,4.779,1.987,0,0.312,0.0,0,0,0,-1.5,-0.3,-0.8,1.0,0.004
185,-35.4,52.5,-0.600,1,0.319,4.762,1.981,0,0.319,0.0,0,0,0,-1.6,0.2,-1.3,2.4,0.006
186,-32.4,53.2,-0.600,1,0.320,4.743,1.976,0,0.320,0.0,0,0,0,0.1,0.3,-0.4,2.5,0.002
187,-30.1,53.8,-0.600,1,0.307,4.729,1.973,0,0.307,0.0,0,0,0,-0.5,0.3,-2.2,1.6,0.004
188,-27.3,54.6,-0.600,1,0.307,4.713,1.971,0,0.307,0.0,0,0,0,-0.8,0.4,-0.4,-1.7,-0.001
189,-24.5,55.3,-0.480,1,0.407,4.698,1.971,0,1.078,0.0,0,0,1,376.1,159.9,438.0,332.1,0.999
190,-21.8,56.0,-0.375,1,0.507,4.683,1.972,0,1.084,327.1,0,0,1,396.1,154.7,460.8,337.6,1.007
191,-19.1,56.8,-0.338,1,0.607,4.665,1.971,0,1.063,326.7,0,0,1,378.2,146.1,444.2,347.4,1.005
192,-15.7,58.3,-0.288,1,0.707,4.632,1.966,0,1.035,325.8,0,0,1,363.2,147.3,426.1,343.7,1.003
193,-13.2,59.7,-0.224,1,0.807,4.601,1.959,0,1.016,324.3,0,0,1,340.6,146.3,408.9,344.3,1.004
194,-10.2,61.5,-0.194,1,0.907,4.555,1.947,0,1.032,321.4,0,0,1,329.4,143.8,404.9,343.3,1.000
195,-7.5,63.5,-0.111,1,1.000,4.499,1.933,0,1.027,321.7,0,0,0,293.9,141.1,376.3,346.8,1.001
196,-5.0,65.4,-0.073,1,1.000,4.433,1.917,0,1.017,321.1,0,0,0,287.1,140.7,372.1,348.3,0.999
197,-2.9,67.3,-0.011,1,0.967,4.358,1.899,0,0.967,321.0,0,0,0,259.9,134.4,342.4,361.6,1.002
198,-0.7,69.1,-0.014,1,0.856,4.269,1.880,0,0.856,322.8,0,0,0,258.4,126.9,355.8,372.0,0.999
199,-3.5,66.0,0.106,1,0.956,4.210,1.858,0,0.990,325.2,0,0,1,240.0,166.1,296.8,312.5,1.004
200,-10.7,58.2,0.125,1,0.999,4.145,1.821,0,0.999,330.7,0,0,0,255.0,159.4,314.1,315.6,1.005
201,-10.6,57.6,0.127,1,1.000,4.093,1.807,0,1.019,330.7,0,0,0,249.1,152.3,308.0,317.4,0.997
202,-10.9,56.8,0.142,1,1.000,4.032,1.778,0,1.002,334.9,0,0,0,242.8,151.7,300.7,316.7,0.997
203,-16.4,51.0,0.151,1,0.961,3.964,1.717,0,0.961,341.3,0,0,0,234.5,141.1,305.0,338.4,0.996
204,-22.5,44.1,0.180,1,0.877,3.912,1.716,0,0.877,342.7,0,0,0,220.2,135.2,297.3,347.5,0.993
