step,bear_target,bear_other,w_cmd,on_target
1,17.9,-8.6,0.120,0
2,17.8,-8.3,0.167,0
3,17.7,-8.2,0.133,0
4,17.4,-8.1,0.130,0
5,17.2,-7.9,0.126,0
6,17.1,-7.8,0.083,0
7,16.9,-7.6,0.109,0
8,16.8,-7.4,-0.011,0
9,16.7,-7.2,-0.036,0
10,16.7,-7.0,0.033,0
11,17.1,-6.6,0.018,0
12,17.4,-6.3,0.089,0
13,17.7,-5.8,0.130,0
14,17.7,-5.6,0.051,0
15,17.6,-5.5,-0.010,0
16,17.5,-5.2,0.110,0
17,17.4,-4.9,0.102,0
18,17.1,-4.6,0.077,0
19,16.7,-4.3,0.070,0
20,16.2,-4.1,0.036,0
21,15.7,-3.9,0.147,0
22,15.3,-3.5,0.126,0
23,14.8,-3.3,0.128,0
24,14.2,-3.1,0.118,0
25,13.5,-3.0,0.097,0
26,12.9,-2.7,0.093,0
27,12.4,-2.4,0.054,0
28,12.0,-2.1,0.174,0
29,11.4,-1.7,0.294,0
30,10.9,-1.4,0.414,0
31,10.0,-1.4,0.391,0
32,9.0,-1.5,0.396,0
33,7.8,-1.7,0.341,0
34,6.6,-2.0,0.331,0
35,5.5,-2.1,0.316,0
36,4.3,-2.1,0.246,0
37,3.2,-2.2,0.172,0
38,2.0,-2.1,0.073,1
39,0.8,-2.1,0.134,1
40,-0.2,-1.9,0.093,1
41,-1.3,-1.7,-0.003,1
42,-2.2,-1.3,-0.026,0
43,-3.0,-0.8,-0.115,0
44,-3.9,-0.3,-0.225,0
45,-4.8,0.3,-0.187,0
46,-5.6,0.9,-0.241,0
47,-6.5,1.5,-0.265,0
48,-7.1,2.4,-0.375,0
49,-7.9,3.2,-0.448,0
50,-8.6,3.9,-0.378,0
51,-9.0,5.1,-0.327,0
52,-9.7,6.0,-0.337,0
53,-10.3,6.9,-0.230,0
54,-11.0,7.8,-0.224,0
55,-11.9,8.5,-0.139,0
56,-12.7,9.2,-0.180,0
57,-13.6,9.9,-0.221,0
58,-14.6,10.6,-0.341,0
59,-15.6,11.3,-0.389,0
60,-16.3,12.2,-0.509,0
61,-16.9,13.1,-0.530,0
62,-17.5,14.2,-0.491,0
63,-18.1,15.1,-0.461,0
64,-18.5,16.4,-0.382,0
65,-18.9,17.7,-0.424,0
66,-19.3,18.9,-0.365,0
67,-19.4,20.3,-0.352,1
68,-20.0,21.4,-0.232,1
69,-20.7,22.3,-0.124,1
70,-21.5,23.1,-0.004,1
71,-22.3,23.9,0.030,1
72,-23.3,24.5,0.088,1
73,-24.5,24.9,0.122,1
74,-26.0,25.3,0.072,0
75,-27.1,25.6,0.054,0
76,-28.3,25.9,0.002,0
77,-29.5,26.3,-0.065,0
78,-30.7,26.8,-0.185,0
79,-31.7,27.4,-0.305,0
80,-32.7,27.9,-0.425,0
81,-33.5,28.7,-0.545,0
82,-34.1,29.7,-0.600,0
83,-34.4,31.0,-0.600,0
84,-34.2,32.7,-0.600,0
85,-33.9,34.5,-0.600,1
86,-33.9,36.1,-0.600,1
87,-33.7,37.7,-0.600,1
88,-33.8,39.1,-0.600,1
89,-33.7,40.7,-0.600,1
90,-33.2,42.8,-0.600,1
91,-33.4,44.1,-0.600,1
92,-33.4,45.6,-0.600,1
93,-33.6,47.0,-0.600,1
94,-33.8,48.3,-0.600,1
95,-33.7,49.4,-0.600,1
96,-33.6,50.5,-0.600,1
97,-33.4,51.8,-0.600,1
98,-33.2,53.0,-0.600,1
99,-33.3,54.0,-0.600,1
100,-33.3,55.1,-0.600,1
101,-33.1,56.3,-0.600,1
102,-32.8,57.7,-0.600,1
103,-32.5,59.3,-0.600,1
104,-32.4,60.3,-0.600,1
105,-32.5,61.3,-0.600,1
106,-32.5,62.4,-0.600,1
107,-32.4,63.5,-0.600,1
108,-32.3,64.7,-0.600,1
109,-32.2,66.5,-0.600,1
110,-32.0,68.5,-0.600,1
111,-31.7,70.5,-0.600,1
112,-31.3,72.6,-0.600,1
113,-30.7,74.9,-0.600,1
114,-30.3,77.0,-0.600,1
115,-29.9,78.9,-0.600,1
116,-29.5,80.9,-0.600,1
117,-28.9,83.1,-0.600,1
118,-28.1,85.3,-0.531,1
119,-27.1,87.7,-0.600,1
120,-26.2,90.1,-0.600,1
121,-25.3,92.3,-0.600,1
122,-24.6,94.5,-0.600,1
123,-23.9,96.6,-0.576,1
124,-23.4,98.6,-0.575,1
125,-23.2,100.2,-0.593,1
126,-23.1,101.7,-0.600,1
127,-23.0,103.2,-0.534,1
128,-22.8,104.9,-0.534,1
129,-22.4,106.6,-0.552,1
130,-22.2,108.3,-0.532,1
131,-22.0,109.9,-0.577,1
132,-21.9,111.4,-0.600,1
133,-21.6,113.1,-0.600,1
134,-21.2,114.9,-0.600,1
135,-20.7,116.8,-0.600,1
136,-20.2,118.7,-0.600,1
137,-19.8,120.5,-0.600,1
138,-19.6,122.1,-0.545,1
139,-19.4,123.7,-0.554,1
140,-19.0,125.4,-0.550,1
141,-18.9,126.9,-0.469,1
142,-18.8,128.4,-0.482,1
143,-19.0,129.7,-0.514,1
144,-18.9,131.2,-0.533,1
145,-18.7,132.8,-0.556,1
146,-18.4,134.5,-0.558,1
147,-18.2,136.1,-0.530,1
148,-18.0,137.7,-0.410,1
149,-17.9,139.2,-0.419,1
150,-17.6,140.9,-0.412,1
151,-17.6,142.4,-0.428,1
152,-17.5,143.9,-0.384,1
153,-17.7,145.2,-0.404,1
154,-17.9,146.5,-0.352,1
155,-17.8,147.8,-0.333,1
156,-17.3,149.2,-0.367,1
157,-16.8,150.6,-0.370,1
158,-16.4,151.9,-0.490,1
159,-15.8,153.4,-0.506,1
160,-15.1,155.1,-0.419,1
161,-14.3,156.9,-0.432,1
