step,bear_target,bear_other,w_cmd,on_target
1,-15.6,19.8,-0.078,1
2,-16.2,20.7,0.042,1
3,-16.7,21.7,0.162,1
4,-17.3,22.6,0.282,1
5,-18.0,23.3,0.279,1
6,-18.8,23.8,0.365,1
7,-19.7,24.2,0.455,1
8,-20.7,24.3,0.575,1
9,-22.0,24.1,0.455,1
10,-23.2,23.8,0.335,1
11,-24.2,23.7,0.215,0
12,-25.1,23.6,0.095,0
13,-25.9,23.7,-0.025,0
14,-26.5,24.0,0.009,0
15,-26.9,24.7,-0.056,0
16,-27.2,25.3,-0.064,0
17,-27.5,26.1,-0.111,0
18,-27.7,26.9,-0.091,0
19,-27.9,27.8,-0.211,0
20,-28.2,28.6,-0.299,1
21,-28.4,29.6,-0.345,1
22,-28.3,30.9,-0.225,1
23,-28.0,32.6,-0.105,1
24,-28.1,34.0,0.015,1
25,-28.3,35.3,-0.105,1
26,-28.7,36.5,-0.216,1
27,-29.1,37.8,-0.160,1
28,-29.3,39.3,-0.134,1
29,-29.5,40.9,-0.254,1
30,-29.7,42.5,-0.374,1
31,-29.9,44.2,-0.456,1
32,-29.8,46.2,-0.450,1
33,-29.6,48.4,-0.451,1
34,-29.4,50.6,-0.471,1
35,-29.3,52.7,-0.474,1
36,-29.3,54.8,-0.375,1
37,-29.3,56.8,-0.395,1
38,-29.3,57.9,-0.394,1
39,-29.6,58.4,-0.514,1
40,-29.8,59.0,-0.600,1
41,-30.0,59.5,-0.600,1
42,-29.8,60.5,-0.600,1
43,-29.7,61.4,-0.600,1
44,-29.6,62.5,-0.600,1
45,-29.4,63.6,-0.600,1
46,-29.4,64.4,-0.600,1
47,-29.3,65.4,-0.600,1
48,-29.4,66.2,-0.600,1
49,-29.5,67.0,-0.600,1
50,-29.8,67.6,-0.600,1
51,-30.1,68.3,-0.600,1
52,-30.4,68.9,-0.600,1
53,-30.7,69.5,-0.600,1
54,-31.1,70.1,-0.600,1
55,-31.0,71.2,-0.600,1
56,-30.7,72.3,-0.600,1
57,-30.5,73.6,-0.600,1
58,-30.1,74.9,-0.600,1
59,-30.3,75.7,-0.600,1
60,-30.5,76.5,-0.600,1
61,-30.7,77.2,-0.600,1
62,-30.9,78.0,-0.600,1
63,-31.3,78.6,-0.600,1
64,-31.4,79.5,-0.600,1
65,-31.8,80.1,-0.600,1
66,-32.3,80.5,-0.600,1
67,-32.5,81.3,-0.600,1
68,-33.0,81.9,-0.566,1
69,-33.4,82.4,-0.600,1
70,-34.0,82.9,-0.600,1
71,-34.3,82.5,-0.600,1
72,-34.1,82.6,-0.600,1
73,-34.1,82.6,-0.600,1
74,-33.9,82.7,-0.600,1
75,-33.5,82.9,-0.600,1
76,-33.5,82.9,-0.600,1
77,-33.5,82.8,-0.600,1
78,-33.6,82.8,-0.600,1
79,-33.4,83.1,-0.600,1
80,-33.1,83.5,-0.600,1
81,-32.8,84.2,-0.600,1
82,-32.8,84.5,-0.600,1
83,-32.6,85.0,-0.600,1
84,-32.3,85.7,-0.600,1
85,-31.8,86.5,-0.600,1
86,-31.2,87.4,-0.600,1
87,-30.7,88.3,-0.600,1
88,-30.3,89.0,-0.600,1
89,-29.5,89.9,-0.600,1
90,-28.1,90.7,-0.600,1
91,-26.7,91.5,-0.600,1
92,-25.5,92.2,-0.600,1
93,-24.4,92.7,-0.600,1
94,-23.4,93.2,-0.600,1
95,-22.2,93.9,-0.600,1
96,-20.8,94.8,-0.600,1
97,-19.5,95.6,-0.566,1
98,-18.1,96.6,-0.578,1
99,-16.4,97.7,-0.600,1
100,-14.8,98.9,-0.483,1
101,-13.2,100.0,-0.448,1
102,-11.6,101.1,-0.422,1
103,-10.0,102.3,-0.408,1
104,-8.7,103.3,-0.381,1
105,-7.6,104.1,-0.369,1
106,-6.6,104.7,-0.381,1
107,-5.7,105.2,-0.358,1
108,-4.6,105.9,-0.320,1
109,-3.9,106.3,-0.200,1
110,-3.5,106.4,-0.167,1
111,-3.1,106.5,-0.200,1
112,-2.9,106.4,-0.151,1
113,-2.7,106.3,-0.153,1
114,-2.5,106.2,-0.132,1
115,-2.6,106.1,-0.092,1
116,-2.9,106.0,-0.212,1
117,-3.4,105.9,-0.205,1
118,-4.0,105.9,-0.253,1
119,-4.8,106.0,-0.161,1
120,-5.7,106.1,-0.193,1
121,-7.0,106.1,-0.178,1
122,-8.5,106.0,-0.247,1
123,-10.2,105.9,-0.287,1
124,-11.9,106.0,-0.320,1
125,-13.5,106.2,-0.306,1
126,-15.0,106.4,-0.319,1
127,-16.6,106.7,-0.301,1
128,-18.1,106.9,-0.326,1
129,-19.7,107.2,-0.446,1
130,-21.1,107.4,-0.474,1
131,-22.5,107.8,-0.354,1
132,-23.7,108.3,-0.421,1
133,-24.7,108.9,-0.334,1
134,-25.8,109.5,-0.320,1
135,-27.2,109.8,-0.400,1
136,-28.5,110.0,-0.418,1
137,-29.7,110.4,-0.394,1
138,-30.8,111.0,-0.514,1
139,-31.8,111.5,-0.600,1
140,-32.6,112.3,-0.600,1
141,-33.2,113.5,-0.600,1
142,-33.7,114.6,-0.600,1
143,-34.4,115.6,-0.600,1
144,-35.1,116.6,-0.600,1
145,-35.8,117.5,-0.600,1
146,-36.6,118.4,-0.600,1
147,-37.4,119.2,-0.600,1
148,-38.1,120.2,-0.600,1
149,-38.6,121.2,-0.600,1
150,-39.0,122.4,-0.600,1
151,-39.7,123.3,-0.600,1
152,-40.3,124.2,-0.600,1
153,-40.8,125.3,-0.600,1
154,-41.2,126.4,-0.600,1
155,-41.8,127.4,-0.600,1
156,-42.4,128.3,-0.600,1
157,-42.9,129.3,-0.600,1
158,-43.5,130.2,-0.600,1
159,-44.1,131.0,-0.600,1
160,-44.7,132.0,-0.600,1
161,-45.2,132.9,-0.600,1
162,-45.8,133.7,-0.600,1
163,-46.4,134.6,-0.600,1
164,-47.0,135.5,-0.600,1
165,-47.4,136.5,-0.600,1
166,-47.8,137.5,-0.525,1
167,-48.4,138.6,-0.487,1
168,-48.9,140.5,-0.367,1
169,-49.7,141.9,-0.487,1
170,-50.9,143.1,-0.600,1
171,-51.9,144.3,-0.600,1
172,-52.5,146.0,-0.600,1
173,-52.9,147.8,-0.600,1
174,-53.4,149.5,-0.600,1
175,-53.9,151.1,-0.600,1
176,-54.3,152.8,-0.600,1
177,-54.7,154.3,-0.600,1
178,-55.3,155.7,-0.600,1
179,-55.7,157.3,-0.600,1
180,-55.8,159.2,-0.600,1
181,-55.8,161.2,-0.600,1
182,-55.7,163.3,-0.600,1
183,-55.6,165.4,-0.600,1
184,-55.5,167.6,-0.600,1
185,-55.5,169.6,-0.600,1
186,-55.8,171.4,-0.600,1
187,-56.0,173.3,-0.600,1
188,-55.6,175.7,-0.600,1
189,-55.0,178.5,-0.600,1
190,-54.3,-178.6,-0.600,1
191,-53.7,-175.9,-0.600,1
192,-53.5,-173.4,-0.600,1
193,-53.6,-171.2,-0.600,1
194,-53.7,-169.0,-0.600,1
195,-53.4,-166.5,-0.600,1
196,-53.4,-164.2,-0.600,1
197,-53.3,-161.7,-0.600,1
198,-53.5,-159.5,-0.600,1
199,-53.9,-157.5,-0.600,1
200,-53.9,-155.0,-0.600,1
201,-53.3,-151.9,-0.600,1
202,-52.6,-148.6,-0.600,1
203,-51.7,-145.2,-0.600,1
204,-50.8,-141.7,-0.600,1
205,-49.9,-138.2,-0.600,1
206,-49.0,-134.6,-0.600,1
207,-48.0,-131.0,-0.600,1
208,-47.1,-127.4,-0.600,1
209,-46.2,-123.8,-0.600,1
210,-45.3,-120.2,-0.600,1
211,-44.5,-116.7,-0.600,1
212,-43.8,-113.2,-0.600,1
213,-43.0,-109.7,-0.600,1
214,-42.3,-106.2,-0.600,1
215,-41.5,-102.8,-0.600,1
216,-40.7,-99.3,-0.600,1
217,-39.7,-95.9,-0.600,1
218,-38.5,-92.4,-0.600,1
219,-37.2,-89.0,-0.600,1
220,-35.9,-85.6,-0.600,1
221,-34.5,-82.2,-0.600,1
222,-33.0,-78.8,-0.600,1
223,-31.4,-75.4,-0.600,1
224,-29.9,-72.2,-0.600,1
225,-28.4,-69.0,-0.600,1
226,-27.0,-66.3,-0.600,1
227,-25.4,-64.2,-0.600,1
228,-23.8,-62.0,-0.600,1
229,-22.2,-59.9,-0.480,1
230,-20.6,-57.7,-0.427,1
231,-19.1,-55.6,-0.423,1
232,-17.9,-53.8,-0.441,1
233,-16.9,-52.1,-0.462,1
234,-15.9,-50.5,-0.453,1
235,-14.5,-48.8,-0.454,1
236,-12.9,-47.2,-0.393,1
237,-11.2,-45.6,-0.458,1
238,-10.1,-43.2,-0.502,1
239,-9.1,-40.7,-0.382,1
240,-8.0,-38.1,-0.262,1
241,-7.0,-35.8,-0.175,1
242,-6.5,-33.9,-0.200,1
243,-6.3,-32.3,-0.125,1
244,-6.2,-31.1,-0.204,1
245,-6.3,-30.1,-0.224,1
246,-6.5,-29.1,-0.210,1
247,-6.0,-28.6,-0.207,1
248,-5.6,-28.1,-0.230,1
249,-5.0,-27.6,-0.263,1
250,-4.5,-27.1,-0.143,1
251,-4.0,-26.5,-0.078,1
252,-3.5,-26.1,-0.006,1
253,-3.2,-25.8,-0.126,1
254,-3.1,-25.7,-0.181,1
255,-2.9,-25.5,-0.179,1
256,-2.7,-25.3,-0.221,1
257,-2.3,-24.9,-0.188,1
258,-1.8,-24.4,-0.259,1
259,-1.4,-24.0,-0.254,1
260,-0.9,-23.5,-0.291,1
261,-0.5,-23.0,-0.315,1
262,0.0,-22.6,-0.303,1
263,0.7,-21.9,-0.333,1
264,1.3,-21.3,-0.302,1
265,1.8,-20.8,-0.212,1
266,2.4,-19.6,-0.238,1
267,3.0,-19.0,-0.248,1
268,3.5,-18.5,-0.217,1
269,3.8,-18.2,-0.206,1
270,4.1,-17.9,-0.200,1
271,4.4,-17.6,-0.291,1
272,4.7,-17.3,-0.291,1
273,5.1,-16.9,-0.323,1
274,5.3,-16.7,-0.341,1
275,5.5,-16.4,-0.328,1
276,5.4,-15.6,-0.283,1
277,5.7,-15.3,-0.239,1
278,5.9,-15.1,-0.238,1
279,6.2,-14.8,-0.343,1
280,6.5,-14.5,-0.316,1
281,6.8,-14.2,-0.224,1
282,7.1,-13.9,-0.240,1
283,7.5,-13.6,-0.217,1
284,8.0,-13.1,-0.168,1
285,8.4,-12.2,-0.146,1
286,8.7,-11.9,-0.132,1
287,9.0,-11.7,-0.094,1
288,9.3,-11.4,-0.081,1
289,9.5,-11.1,0.039,1
290,9.7,-11.0,0.092,1
291,9.8,-10.9,0.096,1
292,9.6,-11.0,0.040,1
293,9.6,-11.1,-0.051,1
294,9.6,-11.0,-0.024,1
295,9.4,-10.4,-0.039,1
296,9.5,-10.3,-0.111,1
297,9.6,-10.3,-0.110,1
298,9.7,-10.1,-0.131,1
299,9.9,-9.9,-0.011,0
300,10.2,-9.6,-0.016,0
301,10.4,-9.4,0.029,0
302,10.4,-9.4,-0.042,0
303,10.4,-9.4,-0.027,0
304,10.4,-9.0,0.010,0
305,10.5,-8.9,0.041,0
306,10.5,-8.9,0.008,0
307,10.5,-9.0,0.005,0
308,10.5,-9.0,0.005,0
309,10.5,-8.9,0.084,0
310,10.5,-8.9,-0.006,0
311,10.4,-9.0,-0.048,0
312,10.4,-9.1,-0.040,0
313,10.3,-9.0,-0.069,0
314,10.0,-8.5,-0.073,0
315,10.1,-8.4,-0.176,0
316,10.2,-8.2,-0.215,0
317,10.5,-8.0,-0.147,0
318,10.9,-7.6,-0.194,0
319,11.3,-7.2,-0.074,0
320,11.7,-6.8,0.046,0
321,12.0,-6.5,0.136,0
322,12.0,-6.5,0.072,0
323,11.8,-6.3,0.045,0
324,11.7,-6.4,-0.047,0
325,11.7,-6.4,-0.076,0
326,11.8,-6.3,-0.072,0
327,11.9,-6.2,-0.047,0
328,12.0,-6.0,-0.024,0
