step,bear_target,bear_other,w_cmd,on_target
1,21.2,-20.2,-0.015,0
2,22.1,-20.9,0.051,0
3,22.9,-21.6,0.073,0
4,23.7,-22.2,0.045,0
5,24.5,-22.8,0.072,0
6,25.1,-23.3,0.054,0
7,25.8,-23.8,0.079,0
8,26.3,-24.3,0.112,0
9,26.7,-24.9,0.117,0
10,27.2,-25.4,0.237,0
11,27.7,-26.0,0.168,0
12,28.2,-26.6,0.180,0
13,28.8,-27.2,0.238,0
14,29.3,-27.8,0.219,0
15,29.9,-28.5,0.270,0
16,30.5,-29.1,0.212,0
17,31.1,-29.9,0.218,0
18,31.8,-30.5,0.269,0
19,32.5,-31.3,0.149,0
20,33.4,-32.1,0.269,0
21,34.3,-32.8,0.158,0
22,35.2,-33.7,0.061,0
23,36.0,-34.5,0.091,0
24,36.1,-35.3,0.048,0
25,36.8,-36.1,0.044,0
26,37.7,-37.0,0.077,0
27,38.7,-37.9,0.028,0
28,39.7,-38.9,0.018,0
29,40.9,-39.9,-0.102,0
30,42.0,-40.9,-0.222,0
31,43.1,-42.0,-0.342,0
32,44.3,-43.0,-0.462,0
33,45.5,-44.1,-0.582,0
34,46.8,-45.1,-0.600,0
35,48.2,-46.0,-0.600,0
36,49.6,-47.0,-0.600,0
37,51.0,-47.9,-0.600,0
38,52.4,-48.8,-0.600,0
39,53.9,-49.7,-0.600,0
40,55.3,-50.7,-0.600,0
41,56.7,-51.6,-0.600,0
42,58.2,-52.5,-0.600,0
43,59.7,-53.3,-0.600,0
44,61.4,-54.0,-0.600,0
45,63.2,-54.6,-0.600,0
46,65.0,-55.1,-0.600,0
47,66.8,-55.6,-0.600,0
48,68.8,-55.9,-0.600,0
49,70.9,-56.1,-0.600,0
50,73.2,-56.1,-0.600,0
51,75.4,-56.1,-0.600,0
52,77.8,-56.0,-0.600,0
53,80.2,-55.8,-0.600,0
54,82.7,-55.6,-0.600,0
55,85.2,-55.3,-0.600,0
56,87.8,-54.9,-0.600,0
57,90.5,-54.4,-0.600,0
58,93.3,-53.8,-0.600,0
59,96.1,-53.2,-0.600,0
60,98.8,-52.8,-0.600,0
61,101.4,-52.4,-0.600,0
62,103.9,-52.3,-0.600,0
63,106.2,-52.3,-0.600,0
64,108.6,-52.2,-0.600,0
65,111.0,-52.2,-0.600,0
66,113.3,-52.3,-0.600,0
67,115.7,-52.3,-0.600,0
68,118.3,-52.1,-0.600,0
69,120.8,-52.0,-0.600,0
70,123.5,-51.7,-0.600,0
71,126.3,-51.3,-0.600,0
72,129.2,-50.8,-0.600,0
73,132.1,-50.3,-0.600,0
74,135.3,-49.5,-0.600,0
75,138.6,-48.6,-0.600,0
76,141.9,-47.7,-0.600,0
77,145.1,-46.9,-0.600,0
78,148.0,-46.4,-0.600,0
79,150.8,-46.0,-0.600,0
80,153.4,-45.7,-0.600,0
81,156.0,-45.5,-0.600,0
82,158.2,-45.5,-0.600,0
83,160.4,-45.6,-0.600,0
84,162.7,-45.5,-0.600,0
85,164.9,-45.6,-0.600,0
86,166.8,-45.9,-0.600,0
87,168.9,-46.0,-0.600,0
88,171.0,-46.1,-0.600,0
89,173.2,-45.9,-0.600,0
90,175.6,-45.6,-0.600,0
91,177.9,-45.4,-0.600,0
92,-179.7,-45.0,-0.600,0
93,-177.4,-44.8,-0.600,0
94,-175.0,-44.3,-0.600,0
95,-172.6,-43.9,-0.600,0
96,-170.2,-43.3,-0.600,0
97,-167.7,-42.7,-0.600,0
98,-165.4,-42.2,-0.600,0
99,-163.2,-41.8,-0.600,0
100,-161.1,-41.5,-0.600,0
101,-159.3,-41.4,-0.600,0
102,-157.5,-41.3,-0.600,0
103,-155.7,-41.2,-0.600,0
104,-153.8,-40.9,-0.600,0
105,-151.9,-40.6,-0.600,0
106,-150.0,-40.2,-0.600,0
107,-148.1,-39.9,-0.600,0
108,-146.3,-39.6,-0.600,0
109,-144.4,-39.2,-0.600,0
110,-142.5,-38.7,-0.600,0
111,-140.7,-38.3,-0.600,0
112,-138.8,-37.8,-0.600,0
113,-137.1,-37.5,-0.600,0
114,-135.6,-37.3,-0.600,0
115,-133.8,-36.8,-0.600,0
116,-131.7,-35.6,-0.600,0
117,-129.9,-34.4,-0.600,0
118,-128.1,-33.3,-0.600,0
119,-126.3,-32.2,-0.600,0
120,-124.6,-31.0,-0.600,0
121,-122.8,-29.9,-0.600,0
122,-121.3,-28.9,-0.600,0
123,-119.6,-27.9,-0.600,0
124,-118.3,-27.1,-0.600,0
125,-116.6,-25.9,-0.600,0
126,-114.9,-24.8,-0.600,0
127,-113.2,-23.6,-0.600,0
128,-111.5,-22.4,-0.600,0
129,-109.8,-21.3,-0.513,0
130,-108.1,-20.0,-0.511,0
131,-106.3,-18.7,-0.600,0
132,-104.8,-17.7,-0.592,0
133,-103.3,-16.7,-0.600,0
134,-101.8,-15.6,-0.496,0
135,-100.3,-14.6,-0.486,0
136,-99.0,-13.7,-0.398,0
137,-97.5,-13.7,-0.355,0
138,-96.3,-14.0,-0.297,0
139,-95.3,-14.5,-0.417,0
140,-94.3,-14.8,-0.537,0
141,-93.3,-15.2,-0.600,0
142,-92.0,-15.2,-0.480,0
143,-90.3,-14.8,-0.600,0
144,-88.9,-14.6,-0.577,0
145,-87.4,-14.2,-0.600,0
146,-86.0,-13.8,-0.512,0
147,-84.5,-13.4,-0.479,0
148,-83.0,-12.9,-0.482,0
149,-81.8,-12.7,-0.600,0
150,-80.5,-12.3,-0.592,0
151,-79.4,-12.3,-0.600,0
152,-78.1,-12.1,-0.600,0
153,-76.6,-11.6,-0.600,0
154,-74.7,-10.9,-0.600,0
155,-72.6,-10.0,-0.600,0
156,-70.3,-9.0,-0.600,0
157,-67.9,-8.0,-0.600,0
158,-65.6,-7.0,-0.600,0
159,-63.2,-6.2,-0.600,0
160,-61.4,-5.9,-0.600,0
161,-59.6,-5.7,-0.600,0
162,-58.3,-5.8,-0.600,0
163,-57.5,-6.5,-0.600,0
164,-56.5,-6.9,-0.600,0
165,-55.7,-7.6,-0.600,0
166,-54.6,-8.0,-0.600,0
167,-53.4,-8.4,-0.600,0
168,-51.8,-8.3,-0.600,0
169,-49.8,-7.8,-0.600,0
170,-47.6,-7.1,-0.600,0
171,-45.2,-6.4,-0.600,0
172,-42.9,-5.6,-0.600,0
173,-40.6,-4.9,-0.600,0
174,-38.3,-4.2,-0.600,0
175,-36.1,-3.6,-0.600,0
176,-33.9,-3.0,-0.600,0
177,-31.7,-2.4,-0.600,0
178,-29.0,-1.8,-0.600,0
179,-26.3,-1.3,-0.549,0
180,-23.8,-0.8,-0.594,0
181,-21.8,-1.0,-0.568,0
182,-19.7,-0.8,-0.519,0
183,-17.5,-0.6,-0.495,0
184,-15.5,-0.5,-0.454,0
185,-13.5,-0.3,-0.454,0
186,-11.6,-0.2,-0.448,0
187,-9.8,-0.1,-0.485,0
188,-8.0,0.0,-0.495,0
189,-6.3,0.2,-0.600,0
190,-4.7,0.4,-0.575,0
191,-3.0,0.6,-0.517,0
192,-1.1,0.9,-0.438,0
193,0.7,1.2,-0.438,1
194,2.4,1.4,-0.413,0
195,4.2,1.4,-0.335,0
196,5.9,1.3,-0.396,0
197,7.5,0.9,-0.387,0
198,9.1,0.5,-0.355,0
199,10.8,0.1,-0.235,0
200,12.5,-0.4,-0.115,0
201,14.0,-1.1,-0.045,0
202,15.4,-2.1,-0.024,0
203,16.4,-3.4,-0.048,0
204,17.2,-4.9,-0.068,0
205,18.0,-6.3,-0.059,0
206,18.8,-7.8,-0.056,0
207,19.5,-9.3,-0.101,0
208,20.2,-10.8,-0.058,0
209,20.9,-12.2,-0.027,0
210,21.5,-13.7,-0.076,0
211,22.1,-15.1,-0.121,0
212,22.6,-16.5,-0.070,0
213,23.2,-17.8,-0.127,0
214,23.7,-19.1,-0.146,0
215,24.2,-20.3,-0.122,0
216,24.7,-21.5,-0.198,0
217,25.1,-22.6,-0.132,0
218,25.7,-23.6,-0.168,0
219,26.1,-24.6,-0.105,0
220,26.5,-25.6,0.015,0
221,26.7,-26.6,0.072,0
222,26.6,-27.9,0.056,1
223,26.3,-28.6,-0.001,1
224,26.1,-28.7,-0.009,1
225,26.0,-28.7,0.012,1
226,25.9,-28.6,0.008,1
227,25.8,-28.6,0.036,1
228,25.6,-28.6,-0.024,1
229,25.4,-28.7,-0.144,1
230,25.3,-28.6,-0.069,1
231,25.1,-28.5,-0.066,1
232,24.9,-28.3,-0.051,1
233,24.8,-28.2,-0.112,1
234,24.9,-28.0,-0.056,1
235,25.1,-27.8,-0.137,1
236,25.3,-27.7,-0.106,1
237,25.5,-27.5,-0.051,1
238,25.7,-27.2,-0.055,1
239,25.9,-27.1,-0.122,1
240,26.0,-27.1,-0.002,1
241,26.1,-27.5,0.026,1
242,26.3,-27.9,-0.054,1
243,26.3,-28.3,-0.019,1
244,26.3,-28.6,-0.124,1
245,26.4,-28.8,-0.111,1
246,27.1,-28.8,-0.135,1
247,28.2,-28.6,-0.171,1
248,29.5,-28.2,-0.185,0
249,31.1,-27.7,-0.065,0
250,32.8,-27.3,0.055,0
251,34.7,-26.9,-0.014,0
252,36.4,-26.7,0.106,0
253,38.1,-26.7,0.172,0
254,39.6,-26.6,0.077,0
255,40.9,-26.0,0.072,0
256,42.4,-25.2,-0.045,0
257,44.0,-24.3,-0.030,0
258,45.8,-23.1,-0.031,0
259,47.6,-21.8,0.089,0
260,49.4,-20.6,0.209,0
261,51.2,-19.4,0.329,0
262,52.7,-18.5,0.449,0
263,54.0,-17.8,0.569,0
264,54.9,-17.5,0.600,0
265,55.3,-17.6,0.600,0
266,55.4,-18.1,0.600,0
267,55.4,-18.7,0.600,0
268,55.2,-19.5,0.480,0
269,55.0,-20.3,0.360,0
270,55.0,-20.8,0.240,0
271,55.2,-21.1,0.120,0
272,56.0,-20.9,0.000,0
273,57.1,-20.2,-0.120,0
274,58.7,-19.2,0.000,0
275,60.4,-17.9,0.120,0
276,62.0,-16.7,0.240,0
277,63.4,-15.6,0.360,0
278,64.8,-14.6,0.480,0
279,65.9,-13.8,0.360,0
280,66.9,-13.1,0.240,0
281,67.8,-12.4,0.120,0
282,69.0,-11.4,0.000,0
283,70.3,-10.2,-0.120,0
284,71.7,-9.0,-0.240,0
285,72.8,-7.7,-0.360,0
286,73.0,-6.3,-0.480,0
287,73.4,-4.7,-0.600,0
288,74.1,-2.8,-0.600,0
289,75.1,-0.6,-0.600,0
290,76.4,1.9,-0.600,0
291,77.7,4.4,-0.600,0
292,79.4,7.2,-0.600,0
293,81.3,10.2,-0.600,0
294,83.3,13.4,-0.600,0
295,85.5,16.6,-0.600,0
296,87.4,19.6,-0.600,0
297,89.6,22.7,-0.600,0
298,91.7,25.9,-0.600,0
299,93.8,28.9,-0.480,0
300,95.9,31.9,-0.360,0
301,97.9,34.8,-0.240,0
302,99.6,37.4,-0.120,0
303,100.8,39.5,0.000,0
304,101.5,41.1,0.120,0
305,101.8,42.2,0.240,0
306,101.4,42.9,0.360,0
307,101.0,43.4,0.480,0
308,100.6,43.8,0.360,0
309,99.9,44.0,0.240,0
310,99.4,44.4,0.120,0
311,99.0,44.9,0.000,0
