step,bear_target,bear_other,w_cmd,on_target
1,-18.3,17.5,-0.120,0
2,-19.2,17.5,0.000,0
3,-20.0,17.5,0.120,0
4,-20.9,17.6,0.240,0
5,-21.8,18.1,0.360,0
6,-22.9,18.3,0.480,0
7,-24.3,18.1,0.600,0
8,-26.0,17.6,0.600,0
9,-28.0,16.7,0.480,0
10,-29.9,15.7,0.360,0
11,-31.4,15.0,0.240,0
12,-32.6,14.3,0.120,0
13,-33.6,13.8,0.000,0
14,-34.2,13.4,-0.120,0
15,-34.4,13.2,-0.240,0
16,-34.4,13.2,-0.120,0
17,-34.2,13.3,-0.031,0
18,-34.2,13.4,0.070,0
19,-34.4,13.4,-0.050,0
20,-34.8,13.2,-0.170,0
21,-35.3,13.0,-0.279,0
22,-35.6,13.1,-0.328,0
23,-35.8,13.3,-0.305,0
24,-35.8,13.8,-0.340,0
25,-35.8,14.4,-0.293,0
26,-35.7,15.1,-0.282,0
27,-35.7,15.7,-0.308,0
28,-35.9,16.3,-0.292,0
29,-36.1,16.8,-0.172,0
30,-36.4,17.4,-0.157,0
31,-36.7,17.9,-0.037,0
32,-36.9,18.3,-0.084,0
33,-37.1,18.6,-0.120,0
34,-37.3,18.8,-0.077,0
35,-37.4,19.1,-0.074,0
36,-37.5,19.5,-0.084,0
37,-37.5,19.9,-0.030,0
38,-37.7,20.2,0.053,0
39,-37.7,20.6,0.173,0
40,-37.9,20.9,0.293,0
41,-38.2,21.0,0.413,0
42,-38.8,20.9,0.533,0
43,-39.5,20.5,0.600,0
44,-40.3,19.7,0.600,0
45,-41.5,18.5,0.600,0
46,-42.5,17.4,0.532,0
47,-43.4,16.4,0.492,0
48,-43.8,16.1,0.460,0
49,-44.3,15.7,0.408,0
50,-44.9,15.2,0.453,0
51,-45.3,14.7,0.456,0
52,-46.0,13.9,0.455,0
53,-47.2,12.7,0.478,0
54,-48.8,11.0,0.464,0
55,-50.3,9.6,0.584,0
56,-51.7,8.3,0.600,0
57,-53.1,6.9,0.600,0
58,-54.6,5.5,0.600,0
59,-55.9,4.2,0.480,0
60,-57.0,3.1,0.360,0
61,-57.9,2.3,0.240,0
62,-57.3,1.8,0.120,0
63,-57.3,1.2,0.000,0
64,-57.3,0.8,-0.120,0
65,-57.3,0.7,-0.240,0
66,-57.3,0.7,-0.360,0
67,-57.2,0.8,-0.480,0
68,-57.0,1.0,-0.484,0
69,-56.8,1.1,-0.364,0
70,-56.7,1.3,-0.244,0
71,-57.1,1.4,-0.124,0
72,-57.8,1.0,-0.050,0
73,-58.8,0.8,0.021,0
74,-59.3,0.7,-0.099,0
75,-59.3,0.7,-0.040,0
76,-59.2,0.8,0.013,0
77,-59.2,0.8,0.027,0
78,-59.2,0.8,0.080,0
79,-59.2,0.8,-0.040,0
80,-59.2,0.8,-0.160,0
81,-59.2,0.8,-0.280,0
82,-59.1,0.8,-0.400,0
83,-59.0,0.9,-0.520,0
84,-58.8,1.1,-0.400,0
85,-58.3,1.3,-0.362,0
86,-58.0,1.6,-0.435,0
87,-57.7,1.9,-0.555,0
88,-57.4,2.2,-0.600,0
89,-56.7,2.8,-0.480,0
90,-55.7,3.8,-0.360,0
91,-54.9,4.5,-0.480,0
92,-54.3,5.2,-0.600,0
93,-53.5,5.9,-0.600,0
94,-52.3,6.4,-0.600,0
95,-51.2,7.4,-0.600,0
96,-50.3,8.8,-0.600,0
97,-49.6,10.5,-0.600,0
98,-47.9,12.0,-0.512,0
99,-46.5,13.3,-0.392,0
100,-45.6,14.4,-0.272,0
101,-44.6,15.4,-0.392,0
102,-43.9,16.0,-0.512,0
103,-43.4,16.5,-0.600,0
104,-42.5,17.4,-0.600,0
105,-40.9,18.9,-0.600,0
106,-39.1,20.0,-0.600,0
107,-37.8,21.3,-0.600,0
108,-37.0,21.9,-0.600,0
109,-36.8,22.6,-0.480,0
110,-36.6,23.2,-0.360,0
111,-35.8,24.2,-0.240,0
112,-35.1,24.9,-0.360,0
113,-35.0,24.9,-0.480,0
114,-34.6,25.3,-0.600,0
115,-34.0,25.9,-0.600,0
116,-33.0,26.2,-0.480,0
117,-32.8,25.9,-0.360,0
118,-32.6,26.7,-0.480,0
119,-32.0,27.2,-0.360,0
120,-31.5,27.7,-0.240,0
121,-31.0,28.1,-0.120,0
122,-30.7,28.5,0.000,0
123,-30.4,28.7,0.120,0
124,-30.4,28.7,0.240,0
125,-30.6,28.5,0.216,0
126,-30.9,28.2,0.336,0
127,-31.2,28.0,0.273,0
128,-31.6,27.1,0.255,0
129,-32.1,23.9,0.375,0
130,-32.6,20.8,0.490,0
131,-33.1,17.9,0.370,0
132,-33.9,14.9,0.250,0
133,-34.5,12.2,0.130,0
134,-35.0,10.0,0.010,0
135,-35.2,8.3,-0.110,0
136,-35.3,7.1,-0.230,0
137,-35.9,6.2,-0.330,0
138,-36.8,5.6,-0.336,0
139,-36.2,5.3,-0.216,0
140,-35.4,5.2,-0.096,0
141,-34.5,5.1,0.024,0
142,-34.3,4.5,0.128,0
143,-34.3,3.6,0.121,0
144,-34.5,2.6,0.064,0
145,-34.6,1.6,-0.056,0
146,-34.7,0.7,-0.176,0
147,-34.7,-0.1,-0.296,0
148,-34.5,-0.7,-0.416,0
149,-33.7,-1.1,-0.296,0
150,-29.8,-1.3,-0.416,0
151,-25.5,-1.3,-0.413,0
152,-20.6,-1.3,-0.434,0
153,-15.2,-1.2,-0.435,0
154,-9.7,-1.0,-0.430,0
155,-4.4,-0.9,-0.420,0
156,0.8,-0.7,-0.362,0
157,5.5,-0.4,-0.406,0
158,9.9,-0.2,-0.466,0
159,14.2,-0.0,-0.346,0
160,18.4,0.3,-0.226,0
161,22.4,0.6,-0.106,0
162,26.0,0.6,0.014,0
163,29.1,0.2,0.134,0
164,31.7,-0.5,0.187,0
165,34.1,-1.4,0.226,0
166,36.3,-2.4,0.106,0
167,38.4,-3.6,-0.014,0
168,40.5,-4.7,-0.134,0
169,42.7,-5.6,-0.077,0
170,45.1,-6.4,-0.030,0
171,47.4,-7.3,-0.150,0
172,49.5,-8.2,-0.192,0
173,51.7,-9.0,-0.239,0
174,54.0,-9.8,-0.219,0
175,56.4,-10.4,-0.286,0
176,58.7,-11.0,-0.343,0
177,61.1,-11.5,-0.344,0
178,63.6,-11.9,-0.372,0
179,65.9,-12.3,-0.492,0
180,68.5,-12.6,-0.600,0
181,71.3,-12.7,-0.600,0
182,74.2,-12.6,-0.600,0
183,77.2,-12.6,-0.600,0
184,79.8,-12.9,-0.600,0
185,82.4,-13.2,-0.600,0
