step,bear_target,bear_other,w_cmd,on_target
1,-19.2,18.8,-0.051,0
2,-20.2,19.3,-0.053,0
3,-21.1,19.9,-0.075,0
4,-21.9,20.5,-0.091,0
5,-22.7,21.1,-0.092,0
6,-23.3,21.7,-0.098,0
7,-23.9,22.2,-0.103,0
8,-24.5,22.7,0.004,0
9,-25.1,23.0,-0.116,0
10,-25.6,23.3,-0.236,0
11,-26.0,23.5,-0.356,0
12,-26.0,24.0,-0.331,0
13,-25.5,24.8,-0.246,0
14,-24.7,25.6,-0.244,1
15,-23.9,26.4,-0.216,1
16,-23.0,27.1,-0.214,1
17,-22.3,27.9,-0.232,1
18,-21.7,28.7,-0.172,1
19,-21.1,29.4,-0.052,1
20,-20.7,30.2,-0.000,1
21,-20.6,30.7,-0.120,1
22,-20.7,31.0,-0.153,1
23,-20.8,31.4,-0.198,1
24,-20.8,32.0,-0.144,1
25,-20.7,32.7,-0.136,1
26,-20.7,33.4,-0.137,1
27,-20.7,34.1,-0.128,1
28,-20.6,34.7,-0.144,1
29,-20.4,35.3,-0.024,1
30,-19.9,36.0,0.096,1
31,-19.4,36.7,-0.001,1
32,-18.8,37.2,-0.055,1
33,-18.0,37.8,-0.102,1
34,-16.9,38.6,-0.053,1
35,-15.5,39.4,-0.092,1
36,-13.9,40.3,-0.055,1
37,-12.1,41.3,-0.133,1
38,-10.1,42.4,-0.149,1
39,-7.9,43.5,-0.218,1
40,-5.5,44.9,-0.167,1
41,-3.0,46.2,-0.126,1
42,-0.6,47.6,-0.030,1
43,0.7,48.9,-0.061,1
44,1.2,50.1,-0.027,1
45,2.0,51.3,-0.006,1
46,2.7,52.4,0.000,1
47,3.5,53.6,0.020,1
48,4.5,54.7,0.011,1
49,5.2,55.7,0.131,1
50,5.9,56.9,0.251,1
51,6.9,57.9,0.371,1
52,7.2,58.7,0.356,1
53,7.3,59.2,0.276,1
54,7.9,59.9,0.297,1
55,8.3,60.8,0.275,1
56,9.1,61.7,0.301,1
57,9.9,62.7,0.352,1
58,10.2,63.4,0.378,1
59,10.9,64.2,0.258,1
60,11.7,65.2,0.200,1
61,12.4,66.1,0.269,1
62,13.0,67.2,0.339,1
63,13.7,68.1,0.459,1
64,14.1,68.7,0.508,1
65,14.7,69.5,0.563,1
66,15.3,70.3,0.599,1
67,15.8,71.1,0.600,1
68,16.3,71.8,0.597,1
69,16.3,72.4,0.600,1
70,16.7,73.0,0.600,1
71,17.0,73.6,0.600,1
72,17.5,74.4,0.600,1
73,17.5,74.7,0.600,1
74,17.4,74.9,0.600,1
75,17.4,75.0,0.559,1
76,17.2,75.1,0.600,1
77,16.8,75.1,0.492,1
78,16.2,74.8,0.497,1
79,15.4,74.4,0.585,1
80,14.6,74.0,0.521,1
81,13.8,73.6,0.443,1
82,12.8,73.1,0.453,1
83,12.3,72.9,0.375,1
84,12.0,73.0,0.390,1
85,11.9,73.4,0.388,1
86,12.3,74.1,0.402,1
87,12.6,74.6,0.479,1
88,12.7,75.0,0.437,1
89,12.5,75.1,0.317,1
90,12.2,75.1,0.197,1
91,12.7,75.9,0.096,1
92,13.4,76.8,0.158,1
93,14.1,77.9,0.145,1
94,14.9,79.0,0.182,1
95,15.9,80.1,0.169,1
96,16.6,81.1,0.289,1
97,17.8,82.1,0.233,1
98,18.8,82.9,0.268,1
99,19.8,83.6,0.261,1
100,20.7,84.3,0.298,1
101,21.5,85.0,0.267,1
102,22.2,85.6,0.295,1
103,22.9,86.1,0.289,1
104,23.6,86.6,0.336,1
105,24.3,87.1,0.389,1
106,24.8,87.6,0.375,1
107,25.2,87.9,0.407,1
108,25.5,88.0,0.483,1
109,25.7,88.1,0.595,1
110,25.6,88.0,0.475,1
111,25.4,87.6,0.407,1
112,25.1,87.3,0.348,1
113,24.9,87.0,0.276,1
114,25.1,87.1,0.265,1
115,25.5,87.4,0.199,1
116,26.1,88.0,0.230,1
117,26.9,88.7,0.195,1
118,27.7,89.5,0.263,1
119,28.6,90.3,0.383,1
120,29.4,91.0,0.503,1
121,30.0,91.5,0.560,1
122,30.2,91.7,0.526,1
123,30.1,91.5,0.460,1
124,29.8,91.1,0.418,1
125,29.6,90.9,0.418,1
126,29.5,90.8,0.315,1
127,29.6,90.8,0.265,1
128,29.9,91.0,0.203,1
129,30.4,91.4,0.323,1
130,31.0,92.0,0.443,1
131,31.8,92.7,0.563,1
132,32.2,93.0,0.443,1
133,32.2,93.0,0.487,1
134,32.1,92.8,0.477,1
135,31.9,92.5,0.431,1
136,31.8,92.3,0.393,1
137,31.9,92.4,0.363,1
138,30.7,92.5,0.372,1
139,30.0,92.9,0.442,1
140,29.1,93.2,0.562,1
141,29.6,93.7,0.600,1
142,29.9,94.0,0.600,1
143,29.7,93.9,0.600,1
144,29.6,93.9,0.600,1
145,29.4,93.9,0.600,1
146,28.9,93.6,0.600,1
147,28.5,93.4,0.600,1
148,28.6,93.7,0.600,1
149,28.7,94.0,0.480,1
150,27.5,94.2,0.594,1
151,26.3,94.4,0.564,1
152,25.3,94.7,0.600,1
153,24.1,94.9,0.600,1
154,22.9,95.0,0.510,1
155,21.7,95.2,0.515,1
156,20.7,95.5,0.583,1
157,19.9,96.1,0.554,1
158,19.0,96.5,0.552,1
159,17.9,96.8,0.461,1
160,17.0,97.3,0.459,1
161,16.2,97.8,0.425,1
162,15.4,98.4,0.545,1
163,14.5,98.9,0.600,1
164,13.3,99.0,0.600,1
165,11.8,98.9,0.496,1
166,10.2,98.7,0.464,1
167,8.6,98.4,0.512,1
168,7.2,98.5,0.501,1
169,5.9,98.6,0.381,1
170,4.6,98.6,0.261,1
171,3.2,98.6,0.141,1
172,2.4,99.1,0.093,1
173,0.4,99.9,0.119,1
174,-1.5,101.0,0.092,1
175,-3.4,102.1,0.109,1
176,-5.4,103.3,0.104,1
177,-7.4,104.4,0.140,1
178,-9.4,105.6,0.087,1
179,-11.4,106.7,-0.033,1
180,-13.4,107.9,-0.153,1
181,-15.3,109.2,-0.273,1
182,-16.9,110.7,-0.319,1
183,-18.4,112.4,-0.406,1
184,-19.7,114.2,-0.436,1
185,-21.0,116.1,-0.556,1
186,-22.3,117.9,-0.546,1
187,-23.4,120.0,-0.558,1
188,-24.6,122.1,-0.570,1
189,-25.5,124.4,-0.600,1
190,-26.3,126.8,-0.600,1
191,-27.2,129.1,-0.600,1
192,-28.2,131.4,-0.600,1
193,-29.1,133.6,-0.578,1
194,-30.2,135.8,-0.600,1
195,-31.0,138.2,-0.552,1
196,-31.9,140.5,-0.563,1
197,-32.9,142.6,-0.600,1
198,-33.9,143.6,-0.597,1
199,-34.9,144.3,-0.600,1
200,-35.8,145.0,-0.600,1
201,-36.9,145.6,-0.600,1
202,-38.0,146.1,-0.600,1
203,-39.1,146.6,-0.600,1
204,-39.8,147.3,-0.600,1
205,-40.7,148.0,-0.600,1
206,-41.6,148.6,-0.600,1
207,-42.4,149.1,-0.600,1
208,-43.2,149.7,-0.600,1
209,-44.1,150.2,-0.600,1
210,-45.0,150.6,-0.600,1
211,-46.0,150.9,-0.600,1
212,-45.6,151.2,-0.600,1
213,-45.4,151.1,-0.600,1
214,-45.0,151.3,-0.600,1
215,-44.6,151.8,-0.600,1
216,-44.1,152.2,-0.600,1
217,-43.8,152.5,-0.600,1
218,-43.5,152.7,-0.600,1
219,-43.3,152.9,-0.600,1
220,-43.1,153.2,-0.600,1
221,-42.8,153.4,-0.600,1
222,-42.6,153.6,-0.600,1
223,-42.4,153.9,-0.600,1
224,-42.1,154.1,-0.600,1
225,-41.9,154.4,-0.600,1
226,-41.6,154.7,-0.600,1
227,-41.4,154.9,-0.600,1
228,-41.2,155.1,-0.600,1
229,-41.0,155.2,-0.600,1
230,-40.8,155.3,-0.600,1
231,-40.7,155.5,-0.600,1
232,-40.5,155.7,-0.600,1
233,-40.3,155.8,-0.600,1
234,-40.2,156.0,-0.600,1
235,-40.0,156.1,-0.600,1
236,-39.9,156.3,-0.600,1
237,-39.7,156.6,-0.600,1
238,-39.5,156.7,-0.600,1
239,-39.3,156.9,-0.600,1
240,-39.2,157.1,-0.600,1
241,-39.0,157.3,-0.600,1
242,-38.6,157.5,-0.600,1
243,-37.4,157.6,-0.600,1
