step,bear_target,bear_other,w_cmd,on_target
1,16.1,-16.1,0.041,0
2,16.1,-16.1,0.064,1
3,16.8,-15.7,0.049,0
4,17.7,-15.2,0.102,0
5,18.8,-14.6,0.118,0
6,19.6,-14.3,0.102,0
7,20.5,-14.0,0.054,0
8,21.4,-13.6,0.055,0
9,22.1,-13.4,0.086,0
10,22.9,-13.3,0.101,0
11,23.6,-13.2,0.073,0
12,24.2,-13.2,0.031,0
13,24.8,-13.1,0.034,0
14,25.4,-13.0,0.029,0
15,26.0,-12.9,0.015,0
16,26.6,-12.8,0.023,0
17,27.3,-12.7,0.075,0
18,27.9,-12.6,0.018,0
19,28.6,-12.5,0.138,0
20,29.4,-12.4,0.258,0
21,30.1,-12.3,0.162,0
22,30.8,-12.2,0.189,0
23,31.6,-12.1,0.069,0
24,32.4,-12.0,0.110,0
25,33.3,-11.8,0.085,0
26,34.2,-11.7,0.159,0
27,35.2,-11.5,0.209,0
28,36.3,-11.3,0.127,0
29,37.4,-11.1,0.247,0
30,38.7,-10.9,0.350,0
31,39.9,-10.6,0.230,0
32,41.2,-10.3,0.110,0
33,42.6,-10.0,-0.010,0
34,44.0,-9.7,0.110,0
35,45.5,-9.7,0.187,0
36,46.9,-9.7,0.307,0
37,48.4,-9.7,0.427,0
38,49.8,-9.1,0.415,0
39,51.2,-8.3,0.535,0
40,52.6,-7.4,0.600,0
41,54.0,-6.4,0.600,0
42,55.4,-5.4,0.600,0
43,56.7,-4.4,0.600,0
44,58.0,-3.5,0.600,0
45,59.2,-2.5,0.600,0
46,60.5,-1.6,0.600,0
47,61.9,-0.6,0.545,0
48,63.1,0.3,0.450,0
49,64.5,1.3,0.330,0
50,65.9,2.3,0.210,0
51,67.3,3.4,0.090,0
52,68.7,4.5,0.210,0
53,70.2,5.6,0.330,0
54,71.7,6.7,0.450,0
55,73.1,7.8,0.570,0
56,74.5,8.8,0.600,0
57,75.7,9.7,0.600,0
58,76.9,10.5,0.600,0
59,78.2,11.4,0.480,0
60,79.4,12.2,0.600,0
61,80.7,13.0,0.600,0
62,82.0,13.8,0.600,0
63,83.2,14.6,0.600,0
64,84.5,15.4,0.598,0
65,85.6,16.1,0.600,0
66,86.8,16.8,0.600,0
67,88.0,17.5,0.505,0
68,89.1,18.2,0.587,0
69,90.3,18.9,0.600,0
70,91.4,19.5,0.600,0
71,92.4,20.1,0.600,0
72,93.4,20.7,0.600,0
73,94.4,21.3,0.600,0
74,95.4,21.8,0.600,0
75,96.3,22.3,0.600,0
76,97.1,22.8,0.600,0
77,98.0,23.3,0.600,0
78,98.6,23.7,0.496,0
79,99.4,24.1,0.600,0
80,100.4,24.8,0.600,0
81,101.2,25.3,0.600,0
82,101.8,25.7,0.600,0
83,102.7,26.4,0.600,0
84,103.3,26.8,0.600,0
85,104.1,27.4,0.600,0
86,104.7,27.8,0.600,0
87,105.4,28.3,0.600,0
88,105.8,28.6,0.600,0
89,106.3,29.0,0.600,0
90,106.7,29.3,0.600,0
91,106.8,29.3,0.600,0
92,107.0,28.9,0.600,0
93,106.9,27.9,0.600,0
94,106.8,26.7,0.600,0
95,106.5,25.5,0.600,0
96,106.2,24.3,0.600,0
97,106.0,23.2,0.600,0
98,105.7,23.1,0.600,0
99,105.4,23.0,0.600,0
100,105.1,23.2,0.600,0
101,105.2,23.7,0.600,0
102,105.4,24.3,0.600,0
103,105.4,24.7,0.600,0
104,105.5,25.2,0.600,0
105,105.4,25.5,0.600,0
106,105.0,25.5,0.600,0
107,104.3,25.2,0.600,0
108,103.5,24.8,0.600,0
109,102.5,24.3,0.600,0
110,101.4,23.8,0.600,0
111,100.4,23.4,0.600,0
112,99.3,23.0,0.600,0
113,98.0,22.4,0.600,0
114,96.9,22.0,0.492,0
115,96.0,21.9,0.372,0
116,95.2,22.1,0.252,0
117,94.7,23.0,0.372,0
118,94.4,24.0,0.465,0
119,94.0,25.0,0.585,0
120,93.4,25.7,0.600,0
121,93.0,26.6,0.600,0
122,92.4,27.4,0.600,0
123,91.7,28.1,0.600,0
124,91.1,28.8,0.600,0
125,90.3,29.4,0.600,0
126,89.3,29.8,0.600,0
127,88.3,30.1,0.600,0
128,87.2,30.4,0.600,0
129,86.0,30.6,0.600,0
130,84.9,30.7,0.600,0
131,83.5,30.7,0.600,0
132,82.3,30.2,0.600,0
133,81.4,29.7,0.600,0
134,80.5,29.3,0.600,0
135,79.4,28.7,0.600,0
136,78.2,28.0,0.600,0
137,76.9,27.2,0.600,0
138,75.5,26.3,0.600,0
139,74.0,25.5,0.600,0
140,72.8,24.8,0.600,0
141,71.7,24.4,0.600,0
142,70.5,23.9,0.600,0
143,70.0,24.2,0.600,0
144,69.5,24.4,0.600,0
145,68.9,24.6,0.600,0
146,67.7,24.1,0.600,0
147,66.6,23.7,0.600,0
148,65.3,23.0,0.600,0
149,63.8,22.2,0.600,0
150,62.4,21.3,0.600,0
151,61.2,20.5,0.600,0
152,60.0,19.8,0.600,0
153,58.8,18.9,0.600,0
154,57.6,17.9,0.600,0
155,56.4,16.9,0.600,0
156,55.1,15.7,0.600,0
157,53.9,14.7,0.600,0
158,53.2,14.1,0.600,0
159,52.6,13.6,0.600,0
160,51.9,13.0,0.480,0
161,51.4,12.6,0.360,0
162,51.0,12.3,0.480,0
163,50.9,12.3,0.449,0
164,50.6,12.2,0.569,0
165,50.3,12.0,0.600,0
166,50.0,11.7,0.600,0
167,49.5,10.5,0.600,0
168,49.2,9.0,0.600,0
169,48.9,7.6,0.480,0
170,48.7,6.2,0.360,0
171,47.8,4.9,0.240,0
172,48.3,4.1,0.142,0
173,49.2,3.6,0.235,0
174,50.4,3.3,0.247,0
175,51.6,3.0,0.228,0
176,52.7,2.6,0.260,0
177,53.9,2.3,0.332,0
178,55.0,2.0,0.238,0
179,56.0,1.5,0.118,0
180,57.0,1.0,-0.002,0
181,58.0,0.7,-0.122,0
182,59.4,0.7,-0.096,0
183,60.9,1.9,-0.216,0
184,62.4,3.2,-0.239,0
185,64.2,4.4,-0.241,0
186,66.2,5.6,-0.181,0
187,68.3,6.9,-0.061,0
188,70.4,8.2,0.059,0
189,72.2,9.3,0.179,0
190,73.8,10.1,0.141,0
191,75.4,10.8,0.160,0
192,76.8,11.6,0.040,0
193,78.3,12.3,-0.080,0
194,79.9,13.2,-0.200,0
195,81.6,14.3,-0.320,0
196,83.7,15.7,-0.200,0
197,86.0,17.4,-0.080,0
198,88.4,19.1,0.040,0
199,90.4,20.6,0.160,0
200,92.1,21.7,0.280,0
201,93.9,22.8,0.400,0
202,94.9,23.3,0.520,0
203,96.0,23.9,0.600,0
204,96.8,24.2,0.600,0
205,97.4,24.2,0.600,0
206,97.7,24.0,0.600,0
207,97.9,23.6,0.600,0
208,97.6,22.7,0.600,0
209,97.2,21.7,0.600,0
210,96.8,20.7,0.600,0
211,96.5,19.7,0.600,0
212,96.0,18.5,0.600,0
213,95.6,17.4,0.600,0
214,95.5,16.5,0.600,0
215,95.2,15.5,0.600,0
216,94.9,14.4,0.600,0
217,94.4,13.1,0.600,0
218,93.8,11.8,0.600,0
219,93.2,10.3,0.480,0
220,92.6,8.8,0.365,0
221,92.2,7.4,0.307,0
222,92.1,6.4,0.187,0
223,92.4,5.7,0.152,0
224,93.3,5.6,0.086,0
225,94.4,5.8,-0.034,0
226,95.8,6.1,-0.107,0
227,97.4,6.7,-0.163,0
228,99.2,7.4,-0.213,0
229,101.1,8.3,-0.095,0
230,103.0,9.2,-0.215,0
231,105.1,10.2,-0.324,0
232,107.0,11.2,-0.444,0
