step,bear_target,bear_other,w_cmd,on_target
1,-17.0,17.4,0.120,1
2,-17.8,18.4,0.240,1
3,-18.6,19.4,0.249,1
4,-19.4,20.3,0.311,1
5,-20.2,21.2,0.409,1
6,-20.9,22.1,0.312,1
7,-21.7,22.8,0.345,1
8,-22.4,23.5,0.414,1
9,-23.1,24.2,0.294,1
10,-23.7,24.8,0.174,1
11,-24.2,25.3,0.054,1
12,-24.8,25.8,-0.045,1
13,-25.3,26.3,-0.094,1
14,-25.8,26.8,-0.054,1
15,-26.3,27.3,0.005,1
16,-26.9,27.9,0.041,1
17,-27.5,28.5,0.070,1
18,-28.1,29.0,0.028,1
19,-28.7,29.6,0.148,1
20,-29.3,30.3,0.127,1
21,-30.0,30.9,0.123,1
22,-30.6,31.7,0.070,1
23,-31.3,32.5,0.123,1
24,-32.0,33.4,0.243,1
25,-32.8,34.3,0.363,1
26,-33.6,35.3,0.435,1
27,-34.4,36.1,0.315,1
28,-35.3,36.0,0.325,1
29,-36.2,36.7,0.445,1
30,-37.2,37.5,0.565,1
31,-38.2,38.3,0.600,1
32,-39.4,39.1,0.600,0
33,-40.7,39.9,0.600,0
34,-42.0,40.7,0.600,0
35,-43.6,41.6,0.600,0
36,-44.9,42.2,0.600,0
37,-46.5,42.8,0.600,0
38,-48.1,43.4,0.600,0
39,-49.7,43.9,0.600,0
40,-51.4,44.5,0.600,0
41,-53.2,44.9,0.600,0
42,-55.0,45.4,0.600,0
43,-56.7,46.0,0.600,0
44,-58.4,46.6,0.600,0
45,-60.2,47.1,0.600,0
46,-62.1,47.5,0.600,0
47,-64.1,47.8,0.600,0
48,-66.2,47.9,0.600,0
49,-68.3,48.0,0.600,0
50,-70.6,48.0,0.600,0
51,-72.8,48.0,0.600,0
52,-75.0,48.0,0.600,0
53,-77.2,48.1,0.600,0
54,-79.4,48.1,0.600,0
55,-81.9,47.9,0.600,0
56,-84.2,47.7,0.600,0
57,-86.2,48.0,0.600,0
58,-88.0,48.6,0.600,0
59,-89.5,49.4,0.600,0
60,-91.0,50.2,0.600,0
61,-92.5,51.0,0.600,0
62,-94.1,51.7,0.600,0
63,-95.8,52.2,0.600,0
64,-97.4,53.0,0.600,0
65,-99.2,53.4,0.600,0
66,-101.2,53.8,0.600,0
67,-103.3,54.0,0.600,0
68,-105.2,54.4,0.600,0
69,-107.0,55.1,0.600,0
70,-108.7,55.8,0.600,0
71,-110.6,56.3,0.600,0
72,-112.5,56.8,0.600,0
73,-114.4,57.3,0.600,0
74,-116.6,57.6,0.600,0
75,-119.1,57.4,0.600,0
76,-122.0,56.9,0.600,0
77,-125.1,56.2,0.600,0
78,-128.4,55.2,0.600,0
79,-131.8,54.2,0.600,0
80,-135.2,53.3,0.600,0
81,-138.0,52.8,0.600,0
82,-140.1,53.1,0.600,0
83,-142.0,53.5,0.600,0
84,-143.9,54.0,0.600,0
85,-145.8,54.4,0.600,0
86,-147.8,54.8,0.600,0
87,-149.6,55.2,0.600,0
88,-151.5,55.5,0.600,0
89,-153.4,55.8,0.600,0
90,-155.5,56.0,0.600,0
91,-157.4,56.3,0.600,0
92,-159.3,56.5,0.600,0
93,-161.3,56.6,0.600,0
94,-163.3,56.7,0.600,0
95,-165.3,56.8,0.600,0
96,-167.2,56.9,0.600,0
97,-169.1,57.0,0.600,0
98,-170.9,57.2,0.600,0
99,-172.8,57.2,0.600,0
100,-174.6,57.3,0.600,0
101,-176.4,57.4,0.600,0
102,-178.1,57.5,0.600,0
103,-179.8,57.7,0.600,0
104,178.5,57.7,0.600,0
105,176.7,57.6,0.600,0
106,175.0,57.6,0.600,0
107,173.2,57.5,0.600,0
108,171.3,57.3,0.600,0
109,169.3,56.9,0.600,0
110,167.4,56.5,0.600,0
111,165.5,56.2,0.600,0
112,163.5,55.7,0.600,0
113,161.4,55.1,0.600,0
114,159.5,54.6,0.600,0
115,157.7,54.2,0.600,0
116,156.1,54.1,0.600,0
117,154.8,54.1,0.600,0
118,153.6,54.3,0.600,0
119,152.2,54.2,0.600,0
120,151.4,54.2,0.600,0
121,150.6,54.1,0.600,0
122,149.8,54.0,0.600,0
123,148.8,53.5,0.600,0
124,147.3,52.7,0.600,0
125,145.5,51.4,0.600,0
126,143.4,49.9,0.600,0
127,141.2,48.3,0.600,0
128,139.0,46.6,0.600,0
129,136.8,45.0,0.600,0
130,135.0,43.7,0.600,0
131,133.7,43.0,0.600,0
132,132.4,42.2,0.600,0
133,130.8,41.2,0.600,0
134,129.0,39.8,0.600,0
135,127.0,38.3,0.600,0
136,124.8,36.6,0.600,0
137,122.7,34.9,0.600,0
138,120.5,33.2,0.600,0
139,118.3,31.4,0.480,0
140,116.1,29.9,0.360,0
141,113.2,28.5,0.240,0
142,110.7,27.5,0.120,0
143,108.6,26.9,0.000,0
144,106.9,26.6,-0.120,0
145,105.6,26.8,-0.240,0
146,104.8,27.3,-0.360,0
147,104.1,28.0,-0.480,0
148,103.7,28.9,-0.600,0
149,103.8,30.1,-0.600,0
150,104.5,31.9,-0.600,0
151,105.5,34.0,-0.600,0
152,106.5,36.1,-0.600,0
153,107.5,38.2,-0.600,0
154,108.5,40.3,-0.600,0
155,109.3,42.3,-0.600,0
156,109.8,44.0,-0.600,0
157,109.7,45.2,-0.600,0
158,109.4,46.4,-0.600,0
159,109.0,47.4,-0.600,0
160,108.5,48.4,-0.600,0
161,107.7,49.2,-0.600,0
162,107.0,50.1,-0.600,0
163,106.2,51.0,-0.600,0
164,105.3,51.8,-0.600,0
165,104.2,52.4,-0.600,0
166,103.1,52.9,-0.600,0
167,102.0,53.3,-0.600,0
168,100.7,53.7,-0.600,0
169,99.8,54.1,-0.600,0
170,98.5,54.4,-0.600,0
171,97.4,54.8,-0.600,0
172,96.2,55.2,-0.600,0
173,95.0,55.6,-0.600,0
174,93.9,56.1,-0.600,0
175,92.8,56.6,-0.600,0
176,91.8,57.1,-0.600,0
177,90.6,57.5,-0.600,0
178,89.5,57.9,-0.600,0
179,88.4,58.4,-0.600,0
180,87.2,58.8,-0.600,0
181,86.1,59.3,-0.600,0
182,84.9,60.3,-0.600,0
183,83.9,61.3,-0.600,0
184,82.7,62.2,-0.600,0
185,81.4,63.0,-0.600,0
186,80.1,63.6,-0.600,0
187,79.1,64.5,-0.600,0
188,78.0,65.3,-0.600,0
189,76.9,65.9,-0.600,0
190,75.7,66.4,-0.600,0
191,74.4,66.8,-0.600,0
192,73.1,67.1,-0.600,0
193,71.9,67.4,-0.600,0
194,70.6,67.6,-0.600,0
195,69.3,67.8,-0.600,0
196,68.1,68.0,-0.600,0
197,66.8,68.3,-0.600,1
198,65.5,68.7,-0.600,1
199,64.2,69.1,-0.600,1
200,62.8,69.7,-0.600,1
201,61.6,70.4,-0.600,1
202,60.4,71.2,-0.600,1
203,59.2,72.1,-0.600,1
204,57.9,73.0,-0.600,1
205,56.7,74.1,-0.600,1
206,55.6,75.2,-0.600,1
207,54.2,76.2,-0.600,1
208,52.9,77.1,-0.600,1
209,51.7,78.1,-0.600,1
210,50.6,79.2,-0.600,1
211,49.4,80.2,-0.600,1
212,48.4,81.2,-0.600,1
213,47.3,82.1,-0.600,1
214,46.3,83.0,-0.600,1
215,45.2,83.8,-0.600,1
216,44.3,84.7,-0.600,1
217,43.2,85.4,-0.600,1
218,42.2,86.0,-0.600,1
219,41.2,86.6,-0.600,1
220,40.3,87.1,-0.600,1
221,39.4,87.6,-0.600,1
222,38.5,88.0,-0.600,1
223,37.7,88.4,-0.600,1
224,36.8,88.7,-0.600,1
225,35.9,88.8,-0.600,1
226,35.1,89.0,-0.600,1
227,35.0,89.0,-0.600,1
228,35.4,89.1,-0.600,1
229,35.6,89.1,-0.480,1
230,36.0,89.3,-0.360,1
231,36.4,89.4,-0.240,1
232,36.7,89.4,-0.120,1
233,36.7,89.2,-0.004,1
234,36.7,88.8,0.032,1
235,36.7,88.3,0.133,1
236,36.7,87.9,0.099,1
237,36.7,87.8,0.210,1
238,36.7,87.8,0.294,1
239,36.6,87.7,0.414,1
240,36.5,87.6,0.534,1
241,36.4,87.5,0.414,1
242,36.0,87.1,0.294,1
243,35.8,86.9,0.174,1
244,35.7,86.8,0.054,1
245,35.0,86.7,-0.066,1
246,34.5,86.7,-0.186,1
247,34.0,86.7,-0.306,1
248,33.7,86.8,-0.186,1
249,33.5,87.2,-0.066,1
250,33.3,88.0,0.054,1
251,33.3,88.8,0.174,1
252,33.3,89.8,0.294,1
253,33.2,91.0,0.414,1
254,33.2,92.2,0.534,1
255,32.9,93.5,0.600,1
256,32.4,94.6,0.600,1
257,32.4,95.8,0.600,1
258,32.7,97.2,0.600,1
259,33.2,98.6,0.480,1
260,33.6,99.9,0.360,1
261,34.3,101.3,0.480,1
262,35.1,102.7,0.448,1
263,36.0,104.0,0.367,1
264,36.9,105.3,0.378,1
265,37.9,106.7,0.258,1
266,38.9,108.2,0.226,1
267,40.0,109.7,0.295,1
268,41.0,111.3,0.260,1
269,42.1,112.8,0.140,1
270,43.1,114.4,0.020,1
271,44.1,115.9,-0.100,1
272,45.2,117.5,-0.220,1
273,46.4,119.2,-0.340,1
274,47.6,120.8,-0.460,1
275,48.8,122.5,-0.580,1
276,50.0,124.3,-0.600,1
277,51.4,126.2,-0.600,1
278,52.8,128.2,-0.600,1
279,54.2,130.2,-0.600,1
280,55.7,132.2,-0.600,1
281,57.0,134.1,-0.600,1
282,58.4,136.0,-0.600,1
283,59.8,137.9,-0.600,1
284,61.3,139.9,-0.600,1
285,62.8,142.0,-0.600,1
286,64.3,143.9,-0.600,1
287,65.8,145.9,-0.600,1
288,67.3,147.8,-0.600,1
289,69.0,150.0,-0.600,1
290,70.7,152.1,-0.600,1
291,72.5,153.1,-0.600,1
292,74.4,153.8,-0.600,1
