step,bear_target,bear_other,w_cmd,on_target
1,-13.1,14.1,-0.120,1
2,-12.7,13.4,-0.215,1
3,-12.1,13.3,-0.237,1
4,-11.4,13.6,-0.236,1
5,-10.7,13.9,-0.165,1
6,-10.0,14.3,-0.149,1
7,-9.4,14.6,-0.136,1
8,-9.1,14.8,-0.184,1
9,-8.9,15.0,-0.064,1
10,-8.6,15.3,0.056,1
11,-8.7,15.4,0.076,1
12,-9.0,15.3,0.043,1
13,-9.4,15.4,0.059,1
14,-9.7,15.8,0.065,1
15,-10.0,16.4,0.072,1
16,-10.3,17.0,0.041,1
17,-10.6,17.8,0.009,1
18,-10.7,18.7,0.050,1
19,-10.8,19.8,-0.057,1
20,-10.8,20.9,0.038,1
21,-10.8,22.1,0.050,1
22,-10.6,23.3,0.007,1
23,-10.3,24.5,-0.104,1
24,-10.0,25.6,-0.158,1
25,-9.4,26.9,-0.117,1
26,-8.7,28.3,-0.193,1
27,-7.9,29.7,-0.131,1
28,-7.1,31.1,-0.176,1
29,-6.9,32.5,-0.056,1
30,-6.7,33.9,0.064,1
31,-6.6,35.3,0.184,1
32,-6.6,36.5,0.304,1
33,-6.8,37.5,0.424,1
34,-7.3,38.3,0.405,1
35,-8.2,38.7,0.328,1
36,-8.7,39.4,0.285,1
37,-8.6,40.2,0.360,1
38,-7.6,41.1,0.326,1
39,-6.8,41.8,0.206,1
40,-6.0,42.6,0.086,1
41,-5.5,43.2,0.044,1
42,-4.4,44.3,0.066,1
43,-3.3,45.5,0.137,1
44,-2.4,46.6,0.133,1
45,-1.7,47.6,0.213,1
46,-1.2,48.5,0.316,1
47,-0.9,49.5,0.368,1
48,-0.7,50.3,0.477,1
49,-0.7,51.2,0.357,1
50,-0.8,51.9,0.237,1
51,-0.7,52.8,0.117,1
52,-0.2,54.2,-0.003,1
53,0.5,55.7,-0.093,1
54,1.4,57.4,-0.111,1
55,2.4,59.4,-0.091,1
56,3.5,61.3,-0.071,1
57,4.6,63.3,-0.045,1
58,5.7,65.3,0.016,1
59,6.8,67.3,0.136,1
60,7.8,69.2,0.177,1
61,8.8,71.0,0.158,1
62,9.6,72.8,0.127,1
63,10.5,74.5,0.091,1
64,11.5,76.4,0.211,1
65,12.4,78.2,0.331,1
66,13.1,79.8,0.362,1
67,13.7,81.3,0.482,1
68,14.4,82.9,0.400,1
69,14.8,84.2,0.280,1
70,15.2,85.5,0.183,1
71,15.6,86.8,0.179,1
72,16.2,88.3,0.299,1
73,16.9,89.9,0.419,1
74,17.4,91.4,0.539,1
75,17.7,92.6,0.600,1
76,17.9,93.7,0.600,1
77,17.7,94.5,0.600,1
78,17.5,95.2,0.600,1
79,17.4,96.0,0.480,1
80,17.3,96.9,0.475,1
81,17.2,97.8,0.563,1
82,17.0,98.9,0.565,1
83,16.4,100.0,0.489,1
84,15.8,101.1,0.478,1
85,15.1,102.1,0.459,1
86,14.7,103.4,0.433,1
87,14.2,104.6,0.489,1
88,13.8,105.9,0.505,1
89,13.3,107.1,0.385,1
90,12.7,108.2,0.265,1
91,12.2,109.4,0.145,1
92,12.0,110.9,0.126,1
93,12.0,112.5,0.050,1
94,12.0,114.2,-0.070,1
95,11.9,115.9,-0.009,1
96,11.9,117.6,0.109,1
97,11.9,119.3,0.089,1
98,11.9,121.0,0.028,1
99,11.9,122.8,0.078,1
100,11.8,124.5,0.198,1
101,11.8,126.2,0.228,1
102,11.7,127.9,0.145,1
103,11.6,129.5,0.265,1
104,11.8,131.1,0.285,1
105,12.3,132.7,0.249,1
106,12.8,134.2,0.308,1
107,13.2,135.7,0.386,1
108,13.5,137.2,0.446,1
109,13.6,138.6,0.487,1
110,13.6,139.8,0.367,1
111,13.4,141.0,0.247,1
112,13.1,142.1,0.184,1
113,12.9,143.4,0.274,1
114,12.7,144.7,0.202,1
115,12.3,146.0,0.231,1
116,12.0,147.3,0.180,1
117,11.6,148.5,0.163,1
118,11.1,149.7,0.146,1
119,10.6,150.9,0.186,1
120,10.0,152.1,0.124,1
121,9.2,153.3,0.087,1
122,8.5,154.4,0.015,1
123,7.7,155.5,0.061,1
124,6.8,156.6,0.065,1
125,5.8,157.7,-0.012,1
126,4.7,158.7,-0.007,1
127,3.6,159.7,0.059,1
128,2.5,160.7,0.117,1
129,1.2,161.6,-0.003,1
130,-0.1,162.5,-0.105,1
131,-1.4,163.4,-0.027,1
132,-2.7,164.3,-0.092,1
133,-4.1,165.1,-0.033,1
134,-5.5,165.9,-0.042,1
135,-6.9,166.7,-0.012,1
136,-8.4,167.5,0.005,1
137,-9.9,168.2,0.010,1
138,-11.4,169.0,0.007,1
139,-12.9,169.6,-0.113,1
140,-14.5,170.3,-0.233,1
141,-16.0,171.0,-0.353,1
142,-17.5,171.7,-0.473,1
143,-18.9,172.4,-0.593,1
144,-20.1,172.8,-0.600,1
145,-21.0,173.4,-0.600,1
146,-21.9,174.1,-0.600,1
147,-22.8,174.7,-0.600,1
148,-23.8,175.3,-0.600,1
149,-24.8,175.8,-0.568,1
150,-25.8,176.4,-0.600,1
151,-26.7,176.9,-0.571,1
152,-27.7,177.5,-0.555,1
153,-28.7,178.0,-0.485,1
154,-29.7,178.5,-0.473,1
155,-30.8,178.9,-0.451,1
156,-32.0,179.3,-0.444,1
157,-33.2,179.5,-0.434,1
158,-34.3,179.9,-0.440,1
159,-35.4,-179.7,-0.560,1
160,-36.4,-179.3,-0.600,1
161,-37.3,-178.8,-0.600,1
162,-38.0,-177.9,-0.600,1
163,-38.5,-177.1,-0.600,1
164,-38.9,-176.1,-0.600,1
165,-39.2,-174.9,-0.600,1
166,-39.3,-173.6,-0.600,1
167,-39.2,-172.2,-0.600,1
168,-39.1,-170.7,-0.600,1
169,-38.8,-169.0,-0.600,1
170,-38.6,-167.4,-0.600,1
171,-38.6,-166.1,-0.600,1
172,-38.8,-164.8,-0.600,1
173,-39.3,-163.5,-0.600,1
174,-39.9,-162.3,-0.600,1
175,-40.3,-161.0,-0.600,1
176,-40.1,-159.2,-0.600,1
177,-39.6,-157.2,-0.600,1
178,-39.3,-155.5,-0.600,1
179,-38.8,-153.6,-0.600,1
180,-38.2,-151.8,-0.600,1
181,-37.8,-150.2,-0.600,1
182,-37.4,-148.9,-0.600,1
183,-37.3,-147.7,-0.600,1
184,-37.2,-146.7,-0.600,1
185,-37.1,-145.6,-0.600,1
186,-36.9,-144.5,-0.600,1
187,-37.0,-143.6,-0.600,1
188,-37.0,-142.7,-0.600,1
189,-37.0,-141.8,-0.600,1
190,-37.0,-140.8,-0.600,1
191,-37.1,-140.0,-0.600,1
192,-37.6,-139.7,-0.600,1
193,-37.6,-138.7,-0.600,1
194,-37.4,-137.8,-0.600,1
195,-38.0,-137.6,-0.600,1
196,-38.6,-137.5,-0.600,1
197,-38.7,-137.0,-0.600,1
198,-38.9,-136.6,-0.600,1
