step,bear_target,bear_other,w_cmd,on_target
1,-16.1,16.4,-0.120,1
2,-15.6,17.4,-0.174,1
3,-15.0,18.4,-0.190,1
4,-14.4,19.5,-0.192,1
5,-14.0,20.5,-0.146,1
6,-13.4,21.6,-0.171,1
7,-13.1,22.5,-0.174,1
8,-12.8,23.4,-0.128,1
9,-12.7,24.2,-0.008,1
10,-12.5,24.9,0.038,1
11,-12.4,25.5,-0.039,1
12,-12.3,26.1,-0.074,1
13,-12.2,26.7,0.046,1
14,-12.1,27.3,0.076,1
15,-12.1,27.9,0.078,1
16,-12.2,28.4,0.143,1
17,-12.2,28.9,0.186,1
18,-12.3,29.4,0.166,1
19,-12.5,29.8,0.101,1
20,-12.7,30.3,0.109,1
21,-12.8,30.9,0.011,1
22,-12.8,31.5,-0.040,1
23,-12.7,32.3,0.041,1
24,-12.5,33.3,0.068,1
25,-12.4,34.3,0.027,1
26,-12.2,35.3,0.029,1
27,-12.1,36.5,0.049,1
28,-11.9,37.6,0.035,1
29,-11.6,38.9,-0.085,1
30,-11.3,40.2,-0.199,1
31,-10.9,41.6,-0.136,1
32,-10.5,43.2,-0.174,1
33,-10.3,44.8,-0.250,1
34,-10.1,46.4,-0.284,1
35,-9.9,48.2,-0.222,1
36,-8.7,50.0,-0.242,1
37,-7.5,51.7,-0.245,1
38,-6.2,53.5,-0.207,1
39,-4.7,55.4,-0.160,1
40,-3.3,57.2,-0.159,1
41,-1.8,58.9,-0.134,1
42,-0.5,60.6,-0.060,1
43,0.8,62.2,-0.004,1
44,2.0,63.7,0.062,1
45,3.1,65.2,0.072,1
46,4.2,66.6,0.025,1
47,5.2,68.0,0.056,1
48,6.3,69.4,0.081,1
49,7.4,70.8,0.169,1
50,8.4,72.2,0.116,1
51,9.5,73.6,0.236,1
52,10.5,75.0,0.245,1
53,11.4,76.2,0.275,1
54,12.3,77.4,0.238,1
55,13.2,78.7,0.307,1
56,14.1,80.0,0.345,1
57,14.8,81.1,0.414,1
58,15.5,82.1,0.515,1
59,16.0,83.1,0.395,1
60,16.3,83.9,0.346,1
61,16.4,84.4,0.418,1
62,16.9,85.3,0.378,1
63,17.4,86.3,0.447,1
64,18.0,87.4,0.511,1
65,18.6,88.4,0.550,1
