step,bear_target,bear_other,w_cmd,on_target
1,-13.2,14.9,0.070,1
2,-12.6,14.2,0.062,1
3,-12.2,13.7,0.063,1
4,-12.1,13.7,0.002,1
5,-12.2,13.7,0.096,1
6,-12.2,13.7,0.094,1
7,-12.3,13.6,0.119,1
8,-12.4,13.5,0.121,1
9,-12.5,13.3,0.001,1
10,-12.7,13.1,-0.119,1
11,-12.9,13.0,-0.239,1
12,-12.7,13.1,-0.294,1
13,-12.5,13.9,-0.212,1
14,-12.3,14.7,-0.161,1
15,-12.0,15.4,-0.185,1
16,-11.6,15.9,-0.297,1
17,-11.2,16.4,-0.178,1
18,-10.7,16.9,-0.298,1
19,-10.4,17.6,-0.178,1
20,-10.0,18.6,-0.091,1
21,-9.5,19.4,-0.130,1
22,-9.0,19.9,-0.121,1
23,-8.7,20.2,-0.017,1
24,-8.7,20.7,0.058,1
25,-8.8,21.1,0.014,1
26,-9.1,21.2,0.030,1
27,-9.2,21.1,0.009,1
28,-9.3,21.2,0.069,1
29,-9.6,21.6,0.170,1
30,-9.8,21.4,0.290,1
31,-10.2,21.4,0.255,1
32,-11.0,21.2,0.135,1
33,-11.5,20.7,0.250,1
34,-12.2,20.8,0.173,1
35,-12.7,20.5,0.184,1
36,-13.2,20.7,0.120,1
37,-13.7,20.9,0.121,1
38,-14.2,21.0,0.241,1
39,-14.8,21.2,0.121,1
40,-15.4,21.0,0.001,1
41,-15.8,20.7,-0.099,1
42,-16.4,21.2,-0.078,1
43,-17.0,21.6,-0.198,1
44,-17.6,21.9,-0.275,1
45,-18.2,22.2,-0.195,1
46,-18.8,22.4,-0.164,1
47,-19.5,22.5,-0.044,1
48,-20.4,22.4,-0.080,1
49,-21.5,22.0,-0.008,1
50,-22.8,21.5,-0.051,0
51,-24.2,20.5,0.064,0
52,-25.7,19.4,0.090,0
53,-27.4,18.1,0.210,0
54,-29.1,16.6,0.330,0
55,-30.9,14.9,0.450,0
56,-33.0,13.1,0.570,0
57,-35.3,10.9,0.450,0
58,-38.0,8.4,0.330,0
59,-40.7,5.8,0.210,0
60,-43.4,3.7,0.090,0
61,-45.6,1.5,-0.030,0
62,-47.4,-0.7,-0.150,0
63,-49.0,-2.3,-0.270,0
64,-50.3,-3.3,-0.390,0
65,-51.4,-4.0,-0.510,0
66,-52.2,-4.8,-0.600,0
67,-52.7,-5.0,-0.600,0
68,-53.0,-4.6,-0.600,0
69,-53.1,-4.4,-0.480,0
70,-53.9,-4.8,-0.360,0
71,-55.0,-5.5,-0.480,0
72,-56.2,-6.0,-0.600,0
73,-57.3,-6.7,-0.600,0
74,-58.1,-6.7,-0.600,0
75,-58.8,-7.1,-0.600,0
76,-59.5,-7.0,-0.600,0
77,-59.6,-6.7,-0.600,0
78,-59.6,-5.9,-0.600,0
79,-59.9,-5.5,-0.496,0
80,-60.5,-5.6,-0.481,0
81,-61.0,-5.3,-0.483,0
82,-61.9,-5.8,-0.542,0
83,-62.5,-5.6,-0.600,0
84,-62.9,-5.1,-0.600,0
85,-63.1,-4.9,-0.600,0
86,-63.5,-4.4,-0.600,0
87,-63.8,-3.9,-0.600,0
88,-62.7,-2.8,-0.600,0
89,-61.5,-1.6,-0.480,0
90,-60.4,-0.3,-0.510,0
91,-59.1,0.9,-0.600,0
92,-58.3,1.7,-0.600,0
93,-57.2,2.8,-0.600,0
94,-55.8,4.1,-0.600,0
95,-54.4,5.5,-0.600,0
96,-53.1,6.7,-0.600,0
97,-52.0,7.8,-0.600,0
98,-51.3,8.4,-0.600,0
99,-50.2,9.5,-0.480,0
100,-49.0,10.6,-0.360,0
101,-47.8,11.6,-0.240,0
102,-46.9,12.4,-0.120,0
103,-46.2,13.0,0.000,0
104,-46.0,12.9,0.120,0
105,-46.2,12.8,0.240,0
106,-46.8,12.9,0.120,0
107,-47.4,12.6,0.000,0
108,-47.6,12.5,-0.120,0
109,-47.7,12.4,0.000,0
110,-47.5,12.5,0.120,0
111,-47.4,12.6,0.240,0
112,-47.5,12.6,0.277,0
113,-47.7,12.3,0.262,0
114,-48.1,12.0,0.243,0
115,-48.3,11.7,0.123,0
116,-48.7,11.4,0.003,0
117,-48.8,11.3,-0.114,0
118,-48.7,10.9,-0.171,0
119,-48.5,11.1,-0.051,0
120,-48.2,11.5,0.069,0
121,-48.0,11.6,0.186,0
122,-48.0,11.6,0.197,0
123,-48.3,11.4,0.077,0
124,-48.4,11.1,-0.025,0
125,-48.4,11.0,-0.018,0
126,-48.3,11.1,-0.138,0
127,-48.2,10.8,-0.258,0
128,-47.9,11.0,-0.378,0
129,-47.0,11.2,-0.258,0
130,-46.2,11.6,-0.138,0
131,-45.5,12.6,-0.018,0
132,-45.2,13.4,0.102,0
133,-45.6,13.9,0.048,0
134,-46.3,13.9,-0.072,0
135,-46.4,13.8,-0.153,0
136,-46.3,13.9,-0.033,0
137,-46.2,14.1,-0.020,0
138,-46.1,14.1,0.038,0
139,-46.1,14.1,0.158,0
140,-46.1,14.1,0.278,0
141,-46.3,14.0,0.204,0
142,-46.6,13.6,0.084,0
143,-46.9,13.4,-0.036,0
144,-47.0,13.3,-0.156,0
145,-47.0,13.3,-0.276,0
146,-46.7,13.5,-0.207,0
147,-46.4,13.2,-0.307,0
148,-46.2,13.5,-0.273,0
149,-45.7,13.9,-0.153,0
150,-45.4,14.2,-0.033,0
151,-44.9,14.4,-0.121,0
152,-43.4,14.5,-0.115,0
153,-43.0,14.6,-0.116,0
154,-42.9,14.7,-0.172,0
155,-42.7,14.8,-0.272,0
156,-42.5,14.4,-0.392,0
157,-41.8,14.5,-0.448,0
158,-41.1,15.2,-0.568,0
159,-40.2,16.0,-0.448,0
160,-39.0,17.0,-0.328,0
161,-37.9,18.0,-0.288,0
162,-37.1,18.8,-0.307,0
163,-36.4,19.5,-0.355,0
164,-35.7,20.1,-0.256,0
165,-34.9,20.8,-0.376,0
166,-31.9,21.5,-0.496,0
167,-27.5,22.3,-0.589,0
168,-23.1,23.4,-0.555,1
169,-18.7,24.7,-0.435,1
170,-14.4,26.0,-0.315,1
171,-10.3,26.8,-0.435,1
172,-6.9,27.7,-0.532,1
173,-3.7,28.7,-0.488,1
174,-0.3,29.9,-0.575,1
175,3.4,31.4,-0.579,1
176,7.3,33.0,-0.537,1
177,11.3,34.7,-0.417,1
178,15.0,36.1,-0.297,1
179,18.4,37.1,-0.177,1
180,21.4,37.8,-0.057,1
181,24.2,38.2,0.063,1
182,26.8,38.5,0.183,1
183,26.8,38.4,0.303,1
184,27.0,36.5,0.423,1
185,29.1,30.8,0.303,1
186,31.0,24.8,0.183,0
187,33.0,19.2,0.063,0
188,35.2,14.3,-0.057,0
189,37.6,10.1,-0.177,0
190,40.0,6.7,-0.057,0
191,42.4,4.1,-0.177,0
192,44.8,2.2,-0.083,0
193,47.2,1.0,-0.203,0
194,49.6,-0.1,-0.323,0
195,52.2,-1.0,-0.443,0
196,54.9,-1.5,-0.563,0
197,57.5,-1.6,-0.600,0
198,58.7,-1.3,-0.600,0
199,60.0,-0.8,-0.480,0
200,61.3,-0.3,-0.527,0
201,62.6,0.3,-0.600,0
202,64.0,0.9,-0.600,0
203,65.3,1.6,-0.480,0
204,66.5,2.1,-0.360,0
205,67.5,2.7,-0.480,0
206,68.1,3.4,-0.600,0
207,68.9,4.2,-0.600,0
208,70.0,5.3,-0.600,0
209,71.1,6.4,-0.480,0
210,72.1,5.9,-0.360,0
211,73.1,5.4,-0.344,0
212,73.9,4.4,-0.464,0
213,74.4,3.3,-0.584,0
214,75.1,2.3,-0.600,0
215,76.0,1.4,-0.600,0
216,77.0,0.6,-0.600,0
217,77.5,-0.3,-0.600,0
218,75.6,-1.1,-0.600,0
219,73.7,-2.1,-0.480,0
220,71.8,-2.8,-0.360,0
221,70.0,-3.8,-0.240,0
222,68.0,-5.0,-0.214,0
223,66.0,-6.3,-0.251,0
224,63.8,-7.8,-0.268,0
225,61.5,-9.2,-0.298,0
226,59.8,-10.6,-0.314,0
227,60.3,-11.9,-0.388,0
228,60.8,-13.1,-0.432,0
229,61.2,-14.3,-0.552,0
230,61.6,-15.5,-0.600,0
231,62.0,-16.4,-0.600,0
232,62.8,-17.1,-0.600,0
233,64.0,-17.4,-0.600,0
234,64.9,-17.9,-0.600,0
235,66.0,-18.3,-0.573,0
236,67.2,-18.4,-0.579,0
237,68.3,-18.6,-0.599,0
238,69.2,-18.9,-0.479,0
239,70.2,-19.2,-0.599,0
240,71.1,-19.5,-0.600,0
241,71.9,-19.8,-0.600,0
242,73.0,-19.9,-0.586,0
243,74.0,-19.9,-0.505,0
244,75.0,-20.0,-0.540,0
245,75.9,-20.2,-0.420,0
246,76.8,-20.2,-0.429,0
247,77.7,-20.2,-0.314,0
248,78.6,-20.3,-0.241,0
249,79.3,-20.5,-0.361,0
250,79.7,-20.9,-0.481,0
251,80.2,-21.3,-0.600,0
252,80.8,-21.5,-0.600,0
253,81.5,-21.6,-0.600,0
254,82.4,-21.4,-0.556,0
255,83.3,-21.2,-0.437,0
256,84.3,-20.9,-0.393,0
257,84.5,-20.9,-0.364,0
258,85.0,-21.0,-0.372,0
259,85.5,-21.1,-0.492,0
260,86.2,-21.1,-0.600,0
261,86.8,-21.1,-0.600,0
262,87.7,-20.8,-0.600,0
263,88.7,-20.3,-0.600,0
264,89.6,-19.9,-0.531,0
265,90.5,-19.5,-0.411,0
266,91.4,-19.1,-0.337,0
267,92.1,-18.8,-0.258,0
268,92.7,-18.8,-0.195,0
269,93.1,-18.9,-0.315,0
