step,bear_target,bear_other,w_cmd,on_target
1,-19.3,22.0,-0.120,1
2,-19.8,22.9,-0.179,1
3,-20.1,23.8,-0.059,1
4,-20.4,24.7,0.061,1
5,-20.6,25.4,0.181,1
6,-21.0,26.0,0.301,1
7,-21.5,26.4,0.235,1
8,-22.1,26.6,0.349,1
9,-22.7,27.0,0.469,1
10,-23.4,27.2,0.379,1
11,-24.3,27.2,0.316,1
12,-25.3,27.3,0.436,1
13,-26.1,27.5,0.365,1
14,-27.0,27.7,0.245,1
15,-27.9,27.9,0.324,1
16,-28.7,28.4,0.239,0
17,-29.4,28.7,0.289,0
18,-30.0,29.4,0.338,0
19,-30.7,30.1,0.218,0
20,-31.5,30.8,0.098,0
21,-32.2,31.6,-0.022,0
22,-32.7,32.7,-0.142,0
23,-33.1,33.9,-0.187,1
24,-33.6,35.3,-0.143,1
25,-34.0,36.6,-0.149,1
26,-34.4,38.0,-0.150,1
27,-34.9,39.5,-0.143,1
28,-35.3,41.0,-0.032,1
29,-35.9,42.4,0.088,1
30,-36.5,43.8,0.208,1
31,-37.2,45.2,0.328,1
32,-38.0,46.4,0.208,1
33,-38.9,47.5,0.088,1
34,-39.8,47.8,-0.032,1
35,-40.6,47.8,-0.152,1
36,-41.4,47.8,-0.272,1
37,-42.1,47.9,-0.392,1
38,-42.8,48.0,-0.512,1
39,-43.4,48.2,-0.600,1
40,-43.8,48.8,-0.600,1
41,-44.0,49.4,-0.600,1
42,-44.1,50.1,-0.600,1
43,-44.2,50.9,-0.600,1
44,-44.0,52.0,-0.600,1
45,-43.6,53.2,-0.600,1
46,-43.2,54.5,-0.600,1
47,-42.8,55.9,-0.600,1
48,-42.2,57.3,-0.600,1
49,-41.5,58.9,-0.600,1
50,-40.8,60.5,-0.600,1
51,-40.5,61.8,-0.600,1
52,-40.3,62.9,-0.600,1
53,-39.9,64.2,-0.480,1
54,-39.5,65.6,-0.360,1
55,-38.9,67.1,-0.240,1
56,-38.7,68.3,-0.120,1
57,-39.1,68.9,0.000,1
58,-39.9,69.0,0.120,1
59,-40.9,69.0,0.000,1
60,-42.1,68.9,-0.120,1
61,-43.2,68.8,-0.240,1
62,-44.1,68.9,-0.360,1
63,-44.9,69.2,-0.480,1
64,-45.5,69.6,-0.600,1
65,-46.0,70.1,-0.600,1
66,-46.5,70.6,-0.600,1
67,-46.9,70.2,-0.600,1
68,-47.4,69.6,-0.600,1
69,-47.9,69.1,-0.600,1
70,-48.0,68.9,-0.600,1
71,-48.2,68.5,-0.600,1
72,-48.3,68.4,-0.600,1
73,-48.3,68.3,-0.600,1
74,-48.3,68.4,-0.600,1
75,-48.0,68.8,-0.600,1
76,-48.1,68.9,-0.600,1
77,-47.9,69.4,-0.600,1
78,-47.6,70.0,-0.600,1
79,-47.5,70.4,-0.600,1
80,-47.3,70.9,-0.600,1
81,-47.2,71.4,-0.600,1
82,-47.2,71.9,-0.600,1
83,-46.8,72.6,-0.600,1
84,-46.6,73.2,-0.600,1
85,-45.9,74.0,-0.600,1
86,-44.8,74.5,-0.600,1
87,-43.6,75.2,-0.600,1
88,-42.2,76.0,-0.600,1
89,-40.6,77.1,-0.600,1
90,-39.0,78.1,-0.600,1
91,-37.5,79.1,-0.600,1
92,-35.9,80.1,-0.600,1
93,-34.3,81.2,-0.600,1
94,-32.7,82.3,-0.600,1
95,-31.1,83.4,-0.600,1
96,-29.4,84.4,-0.600,1
97,-27.9,85.5,-0.600,1
98,-26.5,86.4,-0.600,1
99,-25.1,87.3,-0.483,1
100,-23.7,88.3,-0.501,1
101,-22.0,89.6,-0.508,1
102,-20.3,90.9,-0.458,1
103,-18.6,92.3,-0.398,1
104,-17.2,93.3,-0.362,1
105,-16.1,94.0,-0.371,1
106,-15.1,94.7,-0.365,1
107,-14.1,95.3,-0.354,1
108,-13.2,95.9,-0.398,1
109,-12.3,96.6,-0.278,1
110,-11.5,97.1,-0.381,1
111,-10.6,97.6,-0.369,1
112,-10.2,97.9,-0.385,1
113,-10.0,98.1,-0.360,1
114,-10.1,98.4,-0.354,1
115,-10.3,98.6,-0.340,1
116,-10.7,98.9,-0.266,1
117,-11.2,99.3,-0.156,1
118,-12.1,99.6,-0.153,1
119,-13.3,99.7,-0.273,1
