step,bear_target,bear_other,w_cmd,on_target
1,17.9,-14.3,-0.060,0
2,17.9,-14.3,-0.026,0
3,18.0,-14.2,0.031,0
4,17.3,-14.0,0.077,0
5,16.6,-13.4,0.047,0
6,15.8,-13.0,0.063,0
7,15.1,-12.5,0.133,0
8,14.5,-12.2,0.162,0
9,14.1,-12.3,0.042,0
10,13.7,-12.6,0.062,0
11,13.5,-12.9,0.068,0
12,13.3,-13.0,0.034,0
13,13.2,-13.1,-0.086,0
14,13.2,-13.2,-0.154,1
15,13.3,-13.0,-0.212,0
16,13.5,-12.8,-0.221,0
17,13.9,-12.4,-0.219,0
18,14.3,-12.0,-0.169,0
19,15.4,-12.0,-0.088,0
20,16.2,-12.0,0.032,0
21,16.9,-12.0,0.052,0
22,17.2,-12.2,0.029,0
23,17.3,-12.5,0.046,0
24,17.3,-12.8,0.003,0
25,17.4,-13.1,-0.042,0
26,17.5,-13.4,0.028,0
27,17.7,-13.5,0.010,0
28,17.9,-13.8,0.031,0
29,18.1,-14.1,0.026,0
30,18.4,-14.3,-0.005,0
31,18.9,-14.6,0.115,0
32,19.6,-14.8,0.048,0
33,20.2,-15.2,0.165,0
34,21.0,-15.7,0.190,0
35,21.9,-16.2,0.196,0
36,22.7,-17.0,0.166,0
37,23.5,-18.0,0.251,0
38,24.4,-19.0,0.132,0
39,25.5,-20.1,0.105,0
40,26.8,-21.1,0.145,0
41,28.2,-22.2,0.210,0
42,29.6,-23.3,0.298,0
43,31.1,-24.5,0.362,0
44,32.5,-26.0,0.330,0
45,33.7,-27.7,0.354,0
46,35.2,-29.7,0.342,0
47,36.3,-31.2,0.328,0
48,37.5,-33.2,0.300,0
49,38.8,-35.2,0.180,0
50,40.1,-37.2,0.300,0
51,41.7,-39.0,0.420,0
52,43.1,-41.0,0.300,0
53,44.7,-42.9,0.180,0
54,46.4,-44.7,0.060,0
55,48.1,-46.5,0.180,0
56,50.1,-48.2,0.300,0
57,52.0,-49.8,0.180,0
58,53.7,-51.7,0.060,0
59,55.7,-53.4,0.180,0
60,57.7,-55.0,0.300,0
61,59.8,-56.5,0.420,0
62,61.7,-58.3,0.540,0
63,63.4,-60.3,0.600,0
64,65.1,-62.3,0.600,0
65,66.5,-64.6,0.600,0
66,68.1,-66.7,0.600,0
67,69.5,-68.9,0.600,0
68,70.9,-71.3,0.600,1
69,72.0,-74.0,0.600,1
70,72.8,-77.0,0.600,1
71,73.4,-80.1,0.600,1
72,74.3,-83.1,0.600,1
73,75.4,-85.8,0.600,1
74,76.6,-88.5,0.600,1
75,77.9,-90.9,0.600,1
76,79.6,-93.0,0.600,1
77,81.4,-94.9,0.600,1
78,83.4,-96.6,0.600,1
79,85.4,-98.2,0.600,1
80,87.4,-99.9,0.600,1
81,89.5,-101.5,0.600,1
82,91.5,-103.1,0.600,1
83,93.5,-104.8,0.600,1
84,95.5,-106.5,0.600,1
85,97.4,-108.2,0.595,1
86,99.5,-109.8,0.600,1
87,101.6,-111.4,0.600,1
88,103.7,-112.9,0.600,1
89,105.8,-114.5,0.480,1
90,107.9,-116.1,0.360,1
91,110.0,-117.5,0.240,1
92,112.3,-118.9,0.120,1
93,114.6,-120.3,0.000,1
94,115.3,-121.6,-0.120,1
95,115.3,-122.9,-0.240,1
96,115.4,-124.2,-0.360,1
97,115.4,-125.4,-0.480,1
98,115.5,-126.6,-0.598,1
99,115.6,-127.7,-0.600,1
