step,bear_target,bear_other,w_cmd,on_target
1,-14.6,20.7,0.012,1
2,-14.2,21.6,-0.044,1
3,-13.8,22.5,0.076,1
4,-13.4,23.3,0.042,1
5,-13.3,24.0,0.098,1
6,-13.2,24.7,0.139,1
7,-13.3,25.2,0.103,1
8,-13.5,25.6,0.223,1
9,-13.9,25.9,0.136,1
10,-14.4,26.1,0.104,1
11,-14.9,26.2,0.040,1
12,-15.3,26.5,0.060,1
13,-15.5,26.9,-0.009,1
14,-15.9,27.2,-0.129,1
15,-16.1,27.7,-0.057,1
16,-16.2,28.4,0.055,1
17,-16.4,28.9,0.060,1
18,-16.7,29.4,0.180,1
19,-17.0,29.9,0.300,1
20,-17.6,30.2,0.420,1
21,-18.4,30.4,0.540,1
22,-19.5,30.3,0.428,1
23,-21.3,29.7,0.461,1
24,-23.3,28.9,0.417,1
25,-25.5,28.1,0.456,1
26,-27.6,27.4,0.336,0
27,-29.8,26.7,0.456,0
28,-31.8,26.3,0.576,0
29,-33.3,26.2,0.456,0
30,-35.3,25.4,0.576,0
31,-36.9,25.1,0.600,0
32,-38.9,24.5,0.600,0
33,-40.9,23.7,0.520,0
34,-43.2,22.5,0.461,0
35,-45.5,21.2,0.441,0
36,-47.7,19.9,0.497,0
37,-49.7,18.5,0.451,0
38,-51.7,17.0,0.422,0
39,-53.6,15.4,0.542,0
40,-55.3,13.7,0.600,0
41,-57.0,11.8,0.600,0
42,-58.9,9.5,0.600,0
43,-60.9,7.1,0.600,0
44,-62.8,4.5,0.600,0
45,-64.6,2.1,0.600,0
46,-66.5,-0.5,0.600,0
47,-68.4,-3.1,0.511,0
48,-70.3,-5.6,0.600,0
49,-72.1,-8.0,0.600,0
50,-73.9,-10.4,0.600,0
51,-75.6,-12.6,0.600,0
52,-77.4,-15.0,0.600,0
53,-79.2,-17.3,0.600,0
54,-81.3,-19.8,0.600,0
55,-83.2,-22.2,0.600,0
56,-85.0,-24.5,0.600,0
57,-87.0,-27.0,0.600,0
58,-89.0,-29.3,0.600,0
59,-90.6,-31.5,0.600,0
60,-92.4,-33.6,0.600,0
