step,bear_target,bear_other,w_cmd,on_target
1,16.7,-8.4,0.088,0
2,16.5,-8.2,0.187,0
3,16.3,-8.1,0.181,0
4,16.0,-8.1,0.233,0
5,15.7,-8.1,0.158,0
6,15.5,-8.3,0.178,0
7,15.5,-8.2,0.165,0
8,15.5,-8.2,0.091,0
9,15.4,-8.2,0.211,0
10,15.3,-8.0,0.331,0
11,15.1,-7.9,0.405,0
12,14.6,-8.0,0.285,0
13,13.6,-8.6,0.202,0
14,12.6,-9.0,0.196,0
15,11.7,-9.2,0.076,0
16,10.9,-9.3,-0.019,0
17,10.3,-9.2,-0.066,0
18,9.9,-8.9,-0.119,0
19,9.6,-8.3,0.001,0
20,9.3,-7.8,0.067,0
21,9.0,-7.4,0.076,0
22,8.4,-7.1,-0.028,0
23,8.0,-6.7,-0.024,0
24,7.6,-6.3,-0.058,0
25,7.1,-5.8,-0.025,0
26,6.8,-5.4,0.001,0
27,6.3,-5.0,0.058,0
28,5.8,-4.6,0.103,0
29,5.3,-4.1,0.142,0
30,4.7,-3.7,0.022,0
31,4.0,-3.4,-0.098,0
32,3.3,-3.0,-0.107,0
33,2.7,-2.5,-0.158,0
34,2.1,-1.9,-0.038,0
35,1.4,-1.3,-0.006,0
36,0.6,-0.9,-0.034,1
37,-0.2,-0.4,0.011,1
38,-1.1,0.1,0.074,0
39,-2.0,0.5,-0.046,0
40,-3.0,0.9,-0.166,0
41,-4.0,1.4,-0.194,0
42,-4.7,2.1,-0.180,0
43,-5.5,2.8,-0.236,0
44,-6.4,3.6,-0.216,0
45,-7.1,4.2,-0.240,0
46,-7.8,5.0,-0.253,0
47,-8.6,5.8,-0.267,0
48,-9.2,6.7,-0.254,0
49,-9.8,7.7,-0.134,0
50,-10.5,8.6,-0.249,0
51,-11.3,9.3,-0.320,0
52,-12.1,10.2,-0.440,0
53,-12.8,11.0,-0.338,0
54,-13.2,12.3,-0.308,0
55,-13.5,13.6,-0.208,1
56,-14.2,14.5,-0.088,1
57,-15.0,15.4,0.022,1
58,-15.9,16.1,-0.012,1
59,-17.1,16.5,-0.132,0
60,-18.3,17.0,-0.252,0
61,-19.3,17.5,-0.372,0
62,-20.1,18.4,-0.252,0
63,-20.5,19.5,-0.297,0
64,-21.0,20.8,-0.177,0
65,-21.3,22.0,-0.157,1
66,-21.8,23.2,-0.226,1
67,-22.4,24.1,-0.221,1
68,-23.2,25.0,-0.341,1
69,-23.8,25.9,-0.461,1
70,-24.4,27.0,-0.581,1
71,-24.9,28.1,-0.600,1
72,-25.4,29.2,-0.600,1
73,-25.5,30.6,-0.600,1
74,-25.2,32.5,-0.600,1
75,-24.8,34.4,-0.573,1
76,-24.5,36.3,-0.572,1
77,-24.2,38.1,-0.600,1
78,-23.9,40.0,-0.600,1
79,-23.6,41.8,-0.480,1
80,-23.4,43.5,-0.427,1
81,-23.2,45.2,-0.454,1
82,-23.2,47.0,-0.476,1
83,-23.2,48.6,-0.385,1
84,-23.2,49.8,-0.398,1
85,-23.3,51.2,-0.430,1
86,-23.7,52.3,-0.402,1
87,-24.2,53.3,-0.427,1
88,-24.6,54.5,-0.494,1
89,-24.8,55.8,-0.600,1
90,-25.0,57.0,-0.544,1
91,-24.9,58.1,-0.507,1
92,-24.8,59.2,-0.429,1
93,-24.7,60.4,-0.408,1
94,-24.8,61.4,-0.441,1
95,-24.8,62.5,-0.476,1
96,-24.8,63.6,-0.517,1
97,-24.8,64.6,-0.573,1
98,-24.6,65.9,-0.545,1
99,-24.2,67.4,-0.579,1
100,-23.8,68.8,-0.600,1
101,-23.6,70.2,-0.600,1
102,-23.3,71.5,-0.600,1
103,-23.0,72.9,-0.600,1
104,-22.5,74.5,-0.600,1
105,-22.1,76.6,-0.600,1
106,-21.5,79.0,-0.600,1
107,-20.5,82.0,-0.600,1
108,-19.7,84.2,-0.600,1
109,-18.7,87.0,-0.600,1
110,-17.8,89.5,-0.600,1
111,-16.9,92.0,-0.600,1
112,-16.2,94.4,-0.600,1
113,-15.7,96.3,-0.600,1
114,-15.5,98.1,-0.600,1
115,-15.1,99.9,-0.600,1
116,-14.7,101.6,-0.600,1
117,-14.4,103.4,-0.600,1
118,-14.2,105.1,-0.600,1
119,-14.0,106.7,-0.480,1
120,-13.8,108.3,-0.440,1
121,-13.7,109.8,-0.399,1
122,-13.6,111.4,-0.456,1
123,-13.8,112.6,-0.365,1
124,-13.9,113.9,-0.256,1
125,-14.0,115.3,-0.320,1
126,-14.2,116.4,-0.389,1
127,-14.8,117.3,-0.407,1
128,-15.1,118.3,-0.363,1
129,-15.4,119.5,-0.483,1
130,-15.8,120.5,-0.600,1
131,-16.1,121.6,-0.600,1
132,-16.2,122.9,-0.600,1
133,-16.0,124.5,-0.600,1
134,-15.9,125.9,-0.567,1
135,-15.7,127.5,-0.480,1
136,-15.4,129.2,-0.450,1
137,-15.3,130.8,-0.409,1
138,-15.0,132.4,-0.372,1
139,-15.0,133.9,-0.400,1
140,-15.1,135.1,-0.377,1
141,-15.2,136.5,-0.414,1
142,-15.1,138.0,-0.436,1
143,-15.0,139.5,-0.424,1
144,-15.0,140.9,-0.385,1
145,-15.1,142.2,-0.387,1
146,-15.2,143.5,-0.299,1
147,-15.5,144.7,-0.300,1
148,-15.7,146.0,-0.292,1
149,-15.9,147.2,-0.412,1
150,-16.1,148.5,-0.490,1
151,-15.9,149.9,-0.475,1
152,-15.4,151.3,-0.411,1
153,-14.7,152.8,-0.332,1
154,-14.1,154.4,-0.221,1
155,-13.5,155.9,-0.206,1
156,-13.1,157.2,-0.211,1
