step,bear_target,bear_other,w_cmd,on_target
1,-16.1,16.1,-0.111,0
2,-16.1,16.1,-0.231,0
3,-16.1,16.1,-0.111,0
4,-15.7,16.8,0.009,1
5,-15.2,17.7,0.129,1
6,-14.7,18.7,0.249,1
7,-14.3,19.6,0.369,1
8,-14.0,20.5,0.489,1
9,-13.7,21.2,0.369,1
10,-13.7,21.9,0.249,1
11,-13.7,22.5,0.129,1
12,-13.6,23.2,0.177,1
13,-13.6,23.8,0.118,1
14,-13.5,24.3,0.131,1
15,-13.5,24.9,0.188,1
16,-13.4,25.5,0.180,1
17,-13.4,26.2,0.300,1
18,-13.3,26.7,0.274,1
19,-13.3,27.3,0.154,1
20,-13.3,27.9,0.034,1
21,-13.2,28.5,0.023,1
22,-13.1,29.3,-0.072,1
23,-13.0,30.0,0.013,1
24,-12.8,30.8,0.041,1
25,-12.7,31.6,0.029,1
26,-12.6,32.4,0.039,1
27,-12.4,33.4,0.062,1
28,-12.2,34.4,0.182,1
29,-12.0,35.5,0.302,1
30,-11.8,36.6,0.422,1
31,-11.6,37.8,0.542,1
32,-11.4,39.0,0.600,1
33,-11.3,40.1,0.523,1
34,-11.2,41.3,0.600,1
35,-11.2,42.4,0.571,1
36,-11.4,43.7,0.546,1
37,-11.6,45.0,0.509,1
38,-11.8,46.3,0.526,1
39,-11.3,47.6,0.406,1
40,-10.6,48.9,0.286,1
41,-9.8,50.3,0.166,1
42,-8.8,51.7,0.046,1
43,-7.7,53.2,-0.074,1
44,-6.5,54.7,-0.194,1
45,-5.2,56.3,-0.169,1
46,-3.9,57.9,-0.049,1
47,-2.7,59.4,0.039,1
48,-1.4,61.0,0.066,1
49,-0.2,62.5,0.039,1
50,0.9,64.0,-0.029,1
51,2.1,65.6,-0.018,1
52,3.3,67.1,0.062,1
53,4.6,68.8,0.035,1
54,5.6,70.1,0.155,1
55,6.8,71.6,0.168,1
56,7.9,73.1,0.225,1
57,9.0,74.5,0.237,1
58,10.1,75.9,0.222,1
59,11.2,77.4,0.228,1
60,12.3,78.9,0.262,1
61,13.4,80.4,0.142,1
62,14.5,81.9,0.132,1
63,15.6,83.5,0.194,1
64,16.7,85.0,0.283,1
65,17.8,86.5,0.262,1
66,18.8,87.9,0.343,1
67,19.8,89.4,0.463,1
68,20.8,90.9,0.499,1
69,21.7,92.3,0.591,1
70,22.6,93.6,0.584,1
71,23.4,94.9,0.524,1
72,24.2,96.1,0.523,1
73,24.9,97.2,0.526,1
74,25.6,98.4,0.468,1
75,26.4,99.6,0.432,1
76,27.2,100.7,0.451,1
77,28.1,101.9,0.487,1
78,28.9,103.1,0.486,1
79,29.6,104.2,0.600,1
80,30.4,105.3,0.600,1
81,31.0,106.2,0.600,1
82,31.5,107.0,0.600,1
83,32.1,107.9,0.600,1
84,32.7,108.7,0.600,1
85,33.2,109.4,0.600,1
86,33.7,110.1,0.588,1
87,34.1,110.8,0.600,1
88,34.6,111.4,0.600,1
89,34.9,111.9,0.600,1
90,35.2,112.3,0.600,1
91,35.5,112.7,0.600,1
92,35.7,113.1,0.600,1
93,35.5,113.4,0.600,1
94,34.8,113.8,0.580,1
95,34.3,114.2,0.592,1
96,33.8,114.7,0.589,1
97,33.2,114.9,0.574,1
98,32.6,115.2,0.574,1
99,32.8,115.5,0.600,1
100,33.4,115.7,0.600,1
101,34.0,116.0,0.600,1
102,34.6,116.2,0.600,1
103,35.0,116.2,0.600,1
104,35.5,116.3,0.600,1
105,35.9,116.3,0.544,1
106,36.0,116.1,0.600,1
107,36.1,115.7,0.600,1
108,35.9,115.2,0.600,1
109,35.7,114.5,0.600,1
110,35.6,114.0,0.600,1
111,35.9,113.7,0.600,1
112,36.4,113.6,0.600,1
113,37.0,113.5,0.600,1
114,37.6,113.5,0.600,1
115,38.1,113.2,0.578,1
116,38.8,113.1,0.574,1
117,39.4,112.7,0.600,1
118,40.1,112.0,0.600,1
119,40.7,111.3,0.480,1
120,41.1,110.3,0.360,1
121,41.2,109.1,0.240,1
122,41.4,108.0,0.120,1
123,42.0,107.2,0.000,1
124,42.9,106.7,-0.120,1
125,44.1,106.6,-0.240,1
126,45.6,106.7,-0.360,1
127,47.3,107.1,-0.480,1
128,49.3,107.7,-0.600,1
129,51.6,108.7,-0.600,1
130,54.3,110.1,-0.600,1
131,57.1,111.5,-0.600,1
132,60.0,113.1,-0.600,1
133,62.7,115.2,-0.600,1
134,65.3,117.4,-0.600,1
135,68.0,119.6,-0.600,1
136,70.6,121.8,-0.600,1
137,73.2,123.9,-0.600,1
138,75.7,125.9,-0.600,1
139,78.0,127.7,-0.600,1
140,80.3,129.4,-0.600,1
141,82.5,131.0,-0.600,1
142,84.4,132.3,-0.600,1
143,86.2,133.5,-0.600,1
144,88.1,134.6,-0.600,1
145,89.9,135.7,-0.600,1
146,91.7,136.8,-0.600,1
147,93.6,137.9,-0.600,1
148,95.4,139.0,-0.600,1
149,97.0,140.0,-0.600,1
150,98.6,141.0,-0.600,1
151,100.2,142.0,-0.600,1
152,101.8,143.1,-0.600,1
153,103.3,144.2,-0.600,1
154,104.8,145.3,-0.600,1
155,106.2,146.4,-0.600,1
156,107.5,147.5,-0.600,1
157,108.8,148.7,-0.600,1
158,110.0,149.9,-0.600,1
159,111.1,151.1,-0.600,1
160,112.3,152.3,-0.600,1
161,113.4,153.5,-0.600,1
162,114.5,154.7,-0.600,1
163,115.7,155.9,-0.600,1
164,116.9,157.3,-0.600,1
165,118.1,158.6,-0.600,1
166,119.3,159.9,-0.600,1
167,120.2,161.3,-0.600,1
168,120.6,162.8,-0.600,1
169,120.9,164.3,-0.600,1
170,121.2,165.8,-0.600,1
171,121.5,167.3,-0.600,1
172,121.9,168.3,-0.600,1
173,122.2,169.7,-0.600,1
174,122.4,171.4,-0.600,1
175,122.7,173.5,-0.600,1
176,122.9,174.9,-0.600,1
177,123.1,176.6,-0.600,1
178,123.9,178.4,-0.600,1
179,126.0,-179.8,-0.600,1
180,128.0,-178.1,-0.600,1
181,129.9,-176.3,-0.600,1
182,131.6,-174.5,-0.600,1
183,133.2,-172.6,-0.600,1
184,134.5,-170.8,-0.600,1
185,135.7,-168.8,-0.600,1
186,136.8,-166.8,-0.600,1
187,137.6,-164.8,-0.600,1
188,138.4,-162.8,-0.600,1
189,139.4,-160.8,-0.600,1
190,140.4,-158.7,-0.600,1
191,141.6,-156.6,-0.600,1
192,142.9,-154.4,-0.480,1
193,144.3,-152.1,-0.600,1
194,145.6,-150.0,-0.600,1
195,147.2,-147.6,-0.600,1
196,148.8,-145.3,-0.600,0
197,150.4,-143.0,-0.600,0
198,152.5,-140.1,-0.600,0
199,154.1,-138.0,-0.600,0
200,156.0,-135.4,-0.600,0
201,158.0,-132.9,-0.600,0
202,159.9,-130.4,-0.600,0
203,161.8,-127.9,-0.600,0
204,163.9,-125.3,-0.600,0
205,165.9,-122.7,-0.600,0
206,168.1,-119.9,-0.600,0
207,170.4,-117.0,-0.600,0
208,172.9,-113.9,-0.600,0
209,175.6,-110.6,-0.600,0
210,178.3,-107.2,-0.600,0
211,-178.9,-103.8,-0.600,0
212,-176.0,-100.3,-0.600,0
213,-173.1,-96.6,-0.600,0
214,-170.3,-93.1,-0.600,0
215,-167.7,-89.8,-0.600,0
216,-165.3,-86.7,-0.600,0
217,-163.3,-83.8,-0.600,0
218,-161.8,-81.5,-0.600,0
219,-159.7,-78.4,-0.600,0
220,-157.9,-76.0,-0.600,0
221,-156.0,-73.2,-0.600,0
222,-154.1,-70.3,-0.600,0
223,-152.0,-67.4,-0.600,0
224,-149.7,-64.1,-0.600,0
225,-147.2,-60.6,-0.600,0
226,-144.9,-57.3,-0.600,0
227,-142.6,-54.0,-0.600,0
228,-140.4,-50.7,-0.600,0
229,-138.2,-47.4,-0.600,0
230,-136.2,-44.4,-0.600,0
231,-133.9,-41.1,-0.600,0
232,-131.5,-37.6,-0.600,0
233,-129.1,-34.1,-0.600,0
234,-126.5,-30.5,-0.600,0
235,-123.8,-26.7,-0.600,0
236,-121.0,-22.9,-0.600,0
237,-118.1,-19.0,-0.600,0
238,-115.5,-15.4,-0.600,0
239,-113.3,-12.2,-0.600,0
240,-111.3,-9.1,-0.600,0
241,-109.3,-5.9,-0.600,0
242,-107.4,-2.6,-0.600,0
243,-105.8,0.4,-0.600,0
244,-104.3,3.3,-0.600,0
245,-102.7,6.2,-0.600,0
246,-101.2,9.0,-0.600,0
247,-99.7,11.8,-0.600,0
248,-98.2,14.6,-0.600,0
249,-96.5,17.4,-0.480,0
250,-94.9,20.3,-0.360,0
251,-93.5,22.8,-0.240,0
252,-92.5,24.9,-0.360,0
253,-91.8,26.7,-0.480,0
254,-91.0,28.7,-0.600,0
255,-90.5,30.0,-0.600,0
256,-89.6,31.9,-0.507,0
257,-88.8,33.7,-0.600,0
258,-88.2,35.2,-0.600,0
259,-87.3,37.0,-0.600,0
260,-86.4,38.8,-0.600,0
261,-85.7,40.4,-0.600,0
262,-84.9,42.0,-0.600,0
263,-84.1,43.6,-0.600,0
264,-83.0,45.5,-0.600,0
265,-81.3,47.3,-0.600,0
266,-79.8,48.8,-0.600,0
267,-78.4,50.1,-0.600,0
268,-77.1,50.9,-0.600,0
269,-75.8,51.5,-0.600,0
270,-74.5,52.2,-0.600,0
271,-73.1,53.0,-0.600,0
272,-71.9,53.8,-0.600,0
273,-70.5,54.7,-0.600,0
274,-69.4,55.5,-0.600,0
275,-68.4,56.2,-0.600,0
276,-67.1,57.1,-0.600,0
277,-66.0,57.9,-0.600,0
278,-64.8,58.7,-0.600,0
279,-63.7,59.5,-0.600,0
280,-62.5,60.5,-0.600,0
281,-61.2,62.2,-0.600,1
282,-60.1,63.6,-0.600,1
283,-59.0,65.1,-0.600,1
284,-57.9,66.4,-0.600,1
285,-56.6,67.9,-0.600,1
286,-55.3,69.3,-0.600,1
287,-54.1,70.6,-0.600,1
288,-52.4,72.2,-0.600,1
289,-50.6,73.8,-0.600,1
290,-48.8,75.3,-0.600,1
291,-47.5,76.3,-0.600,1
292,-45.7,77.7,-0.600,1
293,-43.5,79.3,-0.600,1
294,-41.0,81.2,-0.600,1
295,-38.2,83.3,-0.600,1
296,-35.0,85.8,-0.600,1
297,-32.5,87.7,-0.600,1
298,-29.4,90.1,-0.600,1
299,-26.1,92.7,-0.512,1
300,-22.8,95.4,-0.511,1
301,-19.7,97.9,-0.474,1
302,-16.7,100.3,-0.431,1
303,-13.8,102.7,-0.396,1
304,-10.9,105.1,-0.383,1
305,-8.2,107.4,-0.361,1
306,-5.6,109.6,-0.296,1
307,-3.1,111.8,-0.325,1
308,-0.7,113.9,-0.325,1
309,1.6,116.0,-0.205,1
310,4.0,118.1,-0.085,1
311,6.2,120.1,-0.073,1
312,8.2,121.9,-0.020,1
313,9.9,123.5,-0.006,1
314,11.5,125.0,0.006,1
315,13.0,126.5,0.070,1
316,14.4,127.8,0.118,1
317,15.7,129.2,0.134,1
318,16.9,130.4,0.047,1
319,18.1,131.6,0.167,1
320,19.6,133.2,0.287,1
321,20.6,134.3,0.407,1
322,21.5,135.2,0.420,1
323,22.1,135.9,0.300,1
324,22.6,136.5,0.249,1
325,23.0,137.0,0.305,1
326,23.7,137.9,0.366,1
327,24.1,138.4,0.486,1
328,24.5,138.9,0.513,1
329,24.6,139.1,0.600,1
330,24.4,139.1,0.600,1
331,24.1,139.0,0.600,1
332,23.5,138.6,0.600,1
333,23.1,138.4,0.552,1
334,23.2,138.6,0.503,1
335,23.3,138.9,0.383,1
336,23.0,138.7,0.366,1
337,23.0,138.9,0.343,1
338,23.7,139.8,0.223,1
339,24.6,140.9,0.343,1
340,25.7,142.2,0.463,1
341,26.8,143.4,0.583,1
342,27.7,144.5,0.463,1
343,28.3,145.3,0.403,1
344,28.9,146.1,0.523,1
345,29.8,147.2,0.466,1
346,30.7,148.2,0.426,1
347,31.6,149.3,0.533,1
348,32.7,150.5,0.544,1
349,33.7,151.6,0.600,1
350,34.7,152.8,0.600,1
351,35.7,153.9,0.600,1
352,36.6,154.9,0.600,1
353,37.5,155.8,0.600,1
354,38.4,156.8,0.600,1
355,39.4,157.9,0.600,1
356,40.5,159.0,0.600,1
357,41.5,160.0,0.600,1
358,42.7,161.2,0.600,1
359,43.8,162.3,0.600,1
360,45.0,163.6,0.600,1
361,46.2,164.8,0.600,1
362,47.5,166.1,0.600,1
363,48.7,167.3,0.600,1
364,50.2,168.8,0.600,1
365,51.2,169.9,0.600,1
366,52.3,171.1,0.600,1
367,53.5,172.3,0.600,1
368,54.7,173.5,0.600,1
369,55.8,174.8,0.480,1
370,57.0,176.0,0.360,1
371,58.2,177.3,0.240,1
372,59.4,178.6,0.120,1
373,60.6,-180.0,0.000,1
374,61.8,-178.6,-0.120,1
375,63.0,-177.3,-0.240,1
376,64.2,-175.9,-0.360,1
377,65.4,-174.5,-0.480,1
378,66.6,-173.1,-0.600,1
379,67.8,-171.6,-0.600,1
380,69.0,-170.1,-0.600,1
381,70.3,-168.6,-0.600,1
382,71.5,-167.1,-0.600,1
383,71.9,-165.6,-0.600,1
384,72.0,-164.1,-0.600,1
385,72.1,-162.6,-0.600,1
386,72.3,-161.1,-0.600,1
387,72.4,-159.6,-0.600,1
388,72.5,-158.1,-0.600,1
389,72.7,-156.6,-0.600,1
390,72.9,-155.0,-0.600,1
391,73.1,-153.5,-0.600,1
392,73.2,-152.0,-0.600,1
393,73.4,-150.4,-0.600,1
394,73.7,-148.9,-0.600,1
395,73.9,-147.3,-0.600,1
396,74.6,-145.7,-0.600,1
397,75.8,-144.1,-0.600,1
398,77.1,-142.4,-0.600,1
399,76.7,-142.2,-0.480,1
400,67.7,-149.3,-0.360,1
401,67.5,-148.3,-0.240,1
402,72.0,-143.1,-0.120,1
403,71.0,-143.5,0.000,1
404,68.0,-146.1,0.120,1
405,64.1,-149.7,0.240,1
406,62.7,-150.8,0.360,1
407,63.5,-149.6,0.480,1
408,64.1,-148.6,0.600,1
409,64.7,-148.5,0.600,1
410,65.3,-148.9,0.600,1
411,65.7,-149.4,0.600,1
412,66.4,-149.8,0.600,1
413,66.9,-150.3,0.600,1
