step,bear_target,bear_other,w_cmd,on_target
1,16.5,-15.7,0.034,0
2,16.6,-15.6,0.107,0
3,17.0,-15.7,0.116,0
4,17.8,-15.8,0.142,0
5,18.5,-16.0,0.154,0
6,19.2,-15.8,0.149,0
7,20.0,-15.3,0.141,0
8,20.9,-14.9,0.140,0
9,21.5,-14.7,0.056,0
10,22.2,-14.6,0.083,0
11,22.8,-14.5,0.087,0
12,23.5,-14.4,0.099,0
13,24.1,-14.4,0.125,0
14,24.6,-14.5,0.225,0
15,24.9,-14.8,0.194,0
16,25.1,-15.3,0.086,0
17,25.2,-15.8,0.071,0
18,25.5,-16.2,0.068,0
19,25.8,-16.6,0.070,0
20,26.2,-16.9,0.088,0
21,26.6,-17.3,0.096,0
22,26.9,-17.6,0.126,0
23,27.3,-18.1,0.100,0
24,27.6,-18.5,0.119,0
25,28.1,-18.9,0.102,0
26,28.5,-19.4,0.152,0
27,28.8,-20.0,0.091,0
28,29.1,-20.7,0.080,0
29,29.5,-21.5,0.101,0
30,29.9,-22.3,0.043,0
31,30.4,-23.1,-0.012,0
32,30.9,-23.9,-0.003,0
33,31.6,-24.7,-0.042,0
34,32.2,-25.5,-0.014,0
35,32.9,-26.4,0.106,0
36,33.0,-27.4,0.183,0
37,33.0,-28.5,0.216,0
38,33.1,-29.9,0.251,0
39,32.8,-31.4,0.131,0
40,32.2,-33.1,0.011,1
41,31.6,-34.8,-0.109,1
42,31.0,-36.1,-0.229,1
43,30.5,-37.3,-0.349,1
44,30.0,-38.3,-0.469,1
45,29.5,-39.0,-0.589,1
46,29.3,-39.3,-0.595,1
47,28.8,-39.6,-0.560,1
48,28.4,-39.6,-0.600,1
49,27.9,-39.6,-0.480,1
50,27.5,-39.4,-0.360,1
51,27.1,-39.1,-0.240,1
52,26.2,-39.3,-0.120,1
53,24.4,-40.3,0.000,1
54,22.4,-41.7,0.120,1
55,20.4,-43.1,0.240,1
56,18.3,-44.7,0.286,1
57,16.0,-46.4,0.258,1
58,13.6,-48.2,0.238,1
59,11.3,-50.1,0.212,1
60,8.9,-51.9,0.162,1
61,6.8,-53.6,0.083,1
62,4.7,-55.2,0.031,1
63,2.4,-57.0,0.045,1
64,0.8,-58.3,0.064,1
65,-1.1,-59.8,0.023,1
66,-3.0,-61.2,0.032,1
67,-4.8,-62.7,-0.002,1
68,-6.6,-64.1,-0.016,1
69,-8.1,-65.5,-0.136,1
70,-9.6,-66.9,-0.226,1
71,-10.9,-68.5,-0.221,1
72,-11.5,-69.4,-0.294,1
