step,bear_target,bear_other,w_cmd,on_target
1,-8.6,16.5,-0.120,1
2,-8.4,16.4,-0.240,1
3,-8.0,16.5,-0.168,1
4,-7.5,16.7,-0.203,1
5,-7.1,16.8,-0.180,1
6,-6.5,17.2,-0.300,1
7,-6.0,17.7,-0.420,1
8,-5.5,18.2,-0.540,1
9,-4.7,18.8,-0.533,1
10,-3.9,19.5,-0.457,1
11,-2.9,20.2,-0.385,1
12,-2.1,20.6,-0.265,1
13,-1.4,20.8,-0.145,1
14,-0.7,20.9,-0.038,1
15,-0.1,20.9,0.082,1
16,0.3,20.6,-0.038,1
17,0.6,20.2,-0.127,1
18,0.9,19.8,-0.221,1
19,1.5,19.6,-0.284,1
20,2.2,19.5,-0.299,1
21,3.0,19.4,-0.230,1
22,3.7,19.4,-0.255,1
23,4.3,19.2,-0.210,1
24,4.9,18.9,-0.243,1
25,5.5,18.7,-0.187,1
26,6.2,18.5,-0.218,1
27,6.9,18.3,-0.108,1
28,7.6,18.1,0.012,1
29,8.2,17.8,0.111,1
30,8.7,17.2,0.123,1
31,9.0,16.5,0.079,1
32,9.2,15.7,-0.008,1
33,9.6,14.9,0.007,1
34,10.1,14.2,-0.002,1
35,10.5,13.5,-0.033,1
36,11.0,12.7,-0.153,1
37,11.6,12.0,-0.273,1
38,12.1,11.3,-0.393,0
39,13.0,10.8,-0.513,0
40,14.2,10.5,-0.600,0
41,15.9,10.6,-0.600,0
42,17.5,11.0,-0.600,0
43,19.1,11.1,-0.600,0
44,20.4,10.9,-0.600,0
45,21.5,10.5,-0.600,0
46,22.4,9.9,-0.480,0
47,23.6,9.6,-0.360,0
48,24.7,9.0,-0.240,0
49,25.6,8.4,-0.120,0
50,26.4,7.4,0.000,0
51,27.0,6.6,0.120,0
52,27.5,5.5,0.028,0
53,27.8,4.3,0.002,0
54,28.2,3.1,0.020,0
55,28.7,1.9,-0.031,0
56,29.2,0.8,0.089,0
57,29.7,-0.3,0.209,0
58,30.1,-1.5,0.243,0
59,30.3,-2.9,0.162,0
60,30.5,-4.5,0.105,0
61,30.7,-5.9,0.107,0
62,31.0,-7.2,0.103,0
63,31.4,-8.5,0.072,0
64,31.7,-9.8,0.070,0
65,32.0,-11.1,0.053,0
66,32.4,-12.3,-0.067,0
67,32.8,-13.5,-0.151,0
68,33.2,-14.7,-0.161,0
69,33.9,-15.6,-0.256,0
70,34.7,-16.5,-0.376,0
71,35.6,-17.1,-0.342,0
72,36.7,-17.6,-0.319,0
73,37.9,-18.0,-0.393,0
74,39.1,-18.4,-0.461,0
75,40.6,-18.7,-0.496,0
76,41.9,-18.7,-0.600,0
77,43.6,-18.6,-0.600,0
78,45.4,-18.4,-0.600,0
79,47.2,-18.1,-0.600,0
80,49.1,-17.7,-0.600,0
81,51.0,-17.3,-0.600,0
82,52.9,-16.9,-0.600,0
83,54.9,-16.5,-0.600,0
84,56.8,-16.1,-0.600,0
85,58.7,-15.6,-0.600,0
86,60.6,-15.3,-0.600,0
87,62.1,-15.3,-0.600,0
88,63.5,-15.4,-0.600,0
89,65.3,-15.2,-0.600,0
90,67.0,-14.9,-0.600,0
91,68.4,-14.5,-0.600,0
92,69.6,-14.4,-0.600,0
93,70.9,-14.1,-0.600,0
94,72.3,-13.7,-0.600,0
95,73.6,-13.5,-0.600,0
96,75.5,-12.9,-0.600,0
97,76.7,-12.5,-0.600,0
98,78.4,-11.9,-0.600,0
99,80.0,-11.5,-0.600,0
100,81.5,-11.0,-0.600,0
101,83.3,-10.3,-0.600,0
102,85.1,-9.6,-0.600,0
103,87.0,-8.8,-0.600,0
104,88.9,-8.1,-0.600,0
105,91.1,-7.5,-0.600,0
106,93.3,-7.0,-0.600,0
107,95.7,-6.4,-0.600,0
108,98.0,-5.8,-0.600,0
109,100.3,-5.3,-0.600,0
110,102.3,-4.9,-0.600,0
111,104.3,-4.5,-0.600,0
112,106.2,-4.2,-0.600,0
113,108.2,-3.8,-0.600,0
114,110.2,-3.3,-0.600,0
115,111.9,-3.0,-0.600,0
