step,bear_target,bear_other,w_cmd,on_target
1,-16.3,15.9,-0.120,0
2,-16.3,15.9,-0.240,0
3,-16.2,16.0,-0.210,0
4,-16.6,16.3,-0.116,0
5,-17.4,17.4,-0.040,0
6,-18.1,18.4,-0.022,1
7,-18.9,19.4,0.033,1
8,-19.7,20.3,0.016,1
9,-20.4,21.2,0.081,1
10,-21.1,22.1,0.014,1
11,-21.8,23.0,-0.094,1
12,-22.4,23.8,-0.163,1
13,-23.0,24.4,-0.260,1
14,-23.5,25.1,-0.254,1
15,-24.0,25.8,-0.266,1
16,-24.5,26.3,-0.146,1
17,-25.0,26.8,-0.191,1
18,-25.4,27.4,-0.155,1
19,-26.0,27.9,-0.120,1
20,-26.5,28.5,-0.240,1
21,-27.1,29.0,-0.360,1
22,-27.7,29.7,-0.480,1
23,-28.2,30.4,-0.468,1
24,-28.7,31.1,-0.450,1
25,-29.2,32.0,-0.473,1
26,-29.7,32.8,-0.353,1
27,-30.3,33.8,-0.349,1
28,-30.9,34.8,-0.281,1
29,-31.6,35.8,-0.161,1
30,-32.3,36.9,-0.175,1
31,-33.0,37.6,-0.261,1
32,-33.7,37.8,-0.301,1
33,-34.5,38.7,-0.363,1
34,-35.3,39.7,-0.363,1
35,-36.1,40.8,-0.308,1
36,-37.0,41.9,-0.353,1
37,-37.9,43.2,-0.276,1
38,-38.8,44.4,-0.239,1
39,-39.8,45.6,-0.359,1
40,-40.9,46.7,-0.479,1
41,-41.9,48.0,-0.599,1
42,-42.9,49.3,-0.600,1
43,-43.7,50.8,-0.600,1
44,-44.7,52.5,-0.600,1
45,-45.4,53.7,-0.600,1
46,-46.2,55.2,-0.600,1
47,-47.0,56.7,-0.600,1
48,-47.8,58.3,-0.600,1
49,-48.7,59.8,-0.600,1
50,-49.4,61.4,-0.600,1
51,-50.1,63.0,-0.600,1
52,-50.7,64.7,-0.600,1
53,-51.4,66.4,-0.600,1
54,-52.1,68.0,-0.600,1
55,-52.7,69.7,-0.600,1
56,-53.3,71.5,-0.600,1
57,-53.8,73.3,-0.600,1
58,-54.1,75.3,-0.600,1
59,-54.4,77.3,-0.600,1
60,-54.6,79.3,-0.600,1
61,-54.7,81.5,-0.600,1
62,-54.7,83.8,-0.600,1
63,-54.7,86.0,-0.600,1
64,-55.1,87.9,-0.600,1
65,-55.6,89.6,-0.600,1
66,-56.3,91.2,-0.600,1
67,-56.8,93.0,-0.600,1
68,-57.5,94.6,-0.600,1
69,-58.1,96.3,-0.600,1
70,-58.5,98.3,-0.600,1
71,-58.3,100.8,-0.600,1
72,-58.0,103.3,-0.600,1
73,-57.8,105.9,-0.600,1
74,-57.4,109.0,-0.600,1
75,-57.3,111.2,-0.600,1
76,-57.1,113.7,-0.600,1
77,-57.0,116.3,-0.600,1
78,-56.8,118.8,-0.600,1
79,-56.6,121.4,-0.600,1
80,-56.6,123.9,-0.600,1
81,-56.6,126.4,-0.600,1
82,-56.2,129.1,-0.600,1
83,-56.6,131.1,-0.600,1
84,-56.7,133.4,-0.600,1
85,-56.6,135.9,-0.600,1
86,-56.0,138.8,-0.600,1
87,-55.2,142.0,-0.600,1
88,-54.4,145.2,-0.600,1
89,-53.8,148.0,-0.600,1
90,-53.3,150.9,-0.600,1
91,-52.7,153.7,-0.600,1
92,-52.5,156.2,-0.600,1
93,-52.3,158.7,-0.600,1
94,-52.1,161.1,-0.600,1
95,-51.7,163.6,-0.600,1
96,-51.5,166.0,-0.600,1
97,-51.3,168.3,-0.600,1
98,-51.2,170.8,-0.600,1
99,-50.9,172.8,-0.600,1
100,-50.6,175.2,-0.600,1
101,-50.1,177.6,-0.600,1
102,-49.5,-179.8,-0.600,1
103,-49.1,-177.5,-0.600,1
104,-48.7,-175.3,-0.600,1
105,-48.5,-173.2,-0.600,1
106,-48.1,-171.0,-0.600,1
107,-47.5,-168.6,-0.600,1
108,-47.1,-166.5,-0.600,1
109,-46.5,-164.1,-0.600,1
110,-45.9,-161.8,-0.600,1
111,-45.5,-159.8,-0.600,1
112,-45.3,-158.0,-0.600,1
113,-45.1,-156.2,-0.600,1
114,-44.7,-154.2,-0.600,1
115,-44.5,-152.4,-0.600,1
116,-44.1,-150.5,-0.600,1
117,-43.6,-148.6,-0.600,1
118,-43.3,-146.9,-0.600,1
119,-43.0,-145.2,-0.600,1
120,-42.5,-143.3,-0.600,1
121,-42.0,-141.2,-0.600,1
122,-41.8,-139.9,-0.600,1
123,-41.4,-138.2,-0.600,1
124,-40.3,-136.3,-0.600,1
125,-39.2,-134.6,-0.600,1
126,-38.4,-133.2,-0.600,1
127,-37.5,-131.6,-0.600,1
128,-36.1,-129.7,-0.600,1
129,-35.6,-128.6,-0.600,1
130,-34.9,-127.2,-0.600,1
131,-33.9,-125.7,-0.600,1
132,-32.8,-124.1,-0.600,1
133,-31.6,-122.3,-0.600,1
134,-30.4,-120.5,-0.600,1
135,-29.2,-118.8,-0.600,1
136,-28.0,-117.1,-0.600,1
137,-26.7,-115.2,-0.600,1
138,-25.8,-113.9,-0.600,1
139,-24.8,-112.4,-0.600,1
140,-23.9,-111.0,-0.592,1
141,-22.9,-109.5,-0.543,1
142,-21.8,-108.0,-0.491,1
143,-20.8,-106.5,-0.430,1
144,-20.0,-105.1,-0.361,1
145,-20.2,-103.8,-0.353,1
146,-20.7,-102.8,-0.320,1
147,-21.1,-101.9,-0.284,1
148,-21.6,-100.9,-0.225,1
149,-22.0,-100.0,-0.345,1
150,-22.6,-99.3,-0.465,1
151,-23.1,-98.6,-0.490,1
152,-23.4,-97.6,-0.470,1
153,-23.4,-96.6,-0.379,1
154,-23.5,-95.6,-0.297,1
155,-23.4,-94.4,-0.313,1
156,-23.5,-93.7,-0.292,1
157,-23.7,-92.8,-0.219,1
158,-23.9,-92.0,-0.200,1
159,-24.3,-91.4,-0.320,1
160,-24.8,-90.8,-0.440,1
161,-25.2,-90.1,-0.499,1
162,-25.5,-89.2,-0.455,1
163,-25.7,-88.2,-0.397,1
164,-26.0,-87.0,-0.383,1
165,-26.3,-86.1,-0.331,1
166,-26.8,-85.1,-0.239,1
167,-27.4,-84.2,-0.198,1
168,-28.2,-83.4,-0.201,1
169,-29.2,-82.9,-0.321,1
170,-30.4,-82.6,-0.441,1
171,-31.4,-82.2,-0.503,1
172,-32.2,-81.5,-0.550,1
173,-32.6,-80.5,-0.550,1
174,-33.2,-79.3,-0.558,1
175,-33.7,-78.5,-0.600,1
176,-34.2,-77.4,-0.600,1
177,-34.5,-76.2,-0.600,1
178,-34.8,-74.9,-0.600,1
179,-35.2,-73.8,-0.600,1
180,-35.3,-72.4,-0.600,1
181,-35.8,-71.3,-0.600,1
182,-36.1,-70.0,-0.600,1
183,-36.4,-68.8,-0.600,1
184,-36.7,-67.5,-0.600,1
185,-37.3,-66.3,-0.600,1
186,-37.5,-64.3,-0.600,1
187,-37.3,-62.0,-0.600,1
188,-37.2,-59.8,-0.600,1
189,-37.3,-57.9,-0.600,1
190,-37.3,-55.9,-0.600,1
191,-37.9,-54.5,-0.600,1
192,-38.8,-53.2,-0.600,1
193,-39.6,-52.5,-0.600,1
194,-40.6,-51.8,-0.600,1
195,-41.8,-51.3,-0.600,1
196,-42.7,-50.6,-0.600,1
197,-43.4,-49.7,-0.600,1
198,-43.9,-48.8,-0.600,1
199,-44.3,-47.7,-0.600,1
200,-44.7,-46.6,-0.600,1
201,-44.9,-45.2,-0.600,1
202,-44.6,-43.4,-0.600,0
203,-44.0,-41.0,-0.600,0
204,-43.3,-38.4,-0.600,0
205,-42.5,-35.7,-0.600,0
206,-41.7,-33.0,-0.600,0
207,-41.0,-30.1,-0.600,0
208,-40.3,-27.2,-0.600,0
209,-40.1,-24.7,-0.480,0
210,-39.9,-22.3,-0.360,0
211,-39.3,-19.4,-0.240,0
212,-39.2,-16.9,-0.120,0
213,-39.7,-15.1,0.000,0
214,-40.8,-14.0,0.120,0
215,-42.3,-13.3,0.240,0
216,-43.0,-11.8,0.360,0
217,-44.6,-11.3,0.480,0
218,-46.6,-11.3,0.600,0
219,-48.8,-11.5,0.480,0
220,-50.8,-11.5,0.360,0
221,-52.7,-11.5,0.240,0
222,-54.4,-11.4,0.120,0
223,-56.0,-11.2,0.000,0
224,-57.3,-10.9,-0.120,0
225,-58.6,-10.6,-0.240,0
226,-59.8,-10.3,-0.360,0
227,-60.8,-9.9,-0.480,0
228,-61.5,-9.3,-0.600,0
229,-61.9,-8.4,-0.600,0
230,-61.8,-7.1,-0.600,0
231,-60.4,-5.5,-0.600,0
232,-58.5,-3.7,-0.600,0
233,-56.5,-1.7,-0.600,0
234,-54.3,0.3,-0.600,0
235,-52.2,2.3,-0.600,0
236,-50.1,4.3,-0.600,0
237,-48.0,6.2,-0.600,0
238,-46.0,8.1,-0.600,0
239,-43.9,9.9,-0.480,0
240,-41.8,11.7,-0.360,0
241,-39.7,13.5,-0.240,0
242,-38.0,15.2,-0.120,0
243,-36.8,16.4,-0.141,0
244,-36.1,17.1,-0.180,0
245,-35.6,17.6,-0.159,0
246,-35.2,18.1,-0.279,0
247,-34.8,18.5,-0.399,0
248,-34.5,19.1,-0.519,0
249,-34.2,20.0,-0.600,0
250,-33.4,21.3,-0.600,0
251,-32.2,22.9,-0.600,0
252,-30.6,24.9,-0.600,0
253,-28.8,27.0,-0.600,0
254,-26.9,29.5,-0.600,1
255,-24.9,32.5,-0.600,1
256,-22.7,35.6,-0.600,1
257,-20.5,39.0,-0.600,1
258,-18.4,42.6,-0.600,1
259,-16.1,46.3,-0.480,1
260,-14.0,50.1,-0.521,1
261,-11.9,53.8,-0.490,1
262,-10.2,57.2,-0.446,1
263,-7.7,60.5,-0.459,1
264,-5.2,63.7,-0.406,1
265,-2.6,67.1,-0.391,1
266,-0.2,70.1,-0.397,1
267,2.3,73.1,-0.363,1
268,4.6,76.0,-0.344,1
269,6.4,78.3,-0.224,1
270,7.9,80.4,-0.104,1
271,9.5,82.5,0.016,1
272,10.8,84.4,0.136,1
273,12.0,86.3,0.224,1
274,13.1,87.9,0.246,1
275,14.0,89.4,0.309,1
276,14.8,90.8,0.382,1
277,15.4,91.9,0.328,1
278,15.8,92.8,0.367,1
279,16.1,93.6,0.247,1
280,16.3,94.3,0.213,1
281,16.5,95.0,0.151,1
282,17.0,95.9,0.145,1
283,17.7,97.0,0.140,1
284,18.6,98.3,0.199,1
285,19.6,99.6,0.291,1
286,20.4,100.7,0.346,1
287,21.3,101.9,0.413,1
288,22.0,102.9,0.448,1
289,22.6,103.7,0.568,1
290,23.3,104.5,0.600,1
291,24.1,105.4,0.600,1
292,24.5,105.9,0.600,1
293,24.9,106.2,0.600,1
294,25.4,105.4,0.600,1
295,25.8,104.6,0.600,1
296,26.1,103.7,0.600,1
297,26.3,102.7,0.600,1
298,26.4,101.6,0.600,1
299,26.5,100.5,0.600,1
300,26.9,99.8,0.600,1
301,27.4,99.2,0.600,1
302,28.3,98.9,0.600,1
303,29.2,98.8,0.600,1
304,29.6,98.1,0.600,1
305,30.1,97.6,0.600,1
306,30.8,97.3,0.600,1
307,31.9,97.2,0.600,1
308,32.5,97.0,0.600,1
309,33.2,96.8,0.600,1
310,33.9,96.7,0.600,1
311,34.6,96.5,0.600,1
312,35.3,96.3,0.600,1
313,36.0,96.2,0.600,1
314,36.8,95.7,0.600,1
315,37.5,95.7,0.600,1
316,38.2,95.5,0.600,1
317,38.9,95.3,0.600,1
318,39.6,95.2,0.493,1
319,40.3,95.0,0.373,1
320,40.4,94.9,0.253,1
321,40.3,94.8,0.133,1
322,40.3,94.8,0.013,1
323,40.3,94.8,-0.107,1
324,40.3,93.4,-0.227,1
325,40.3,91.8,-0.347,1
326,40.3,90.2,-0.467,1
327,40.4,88.7,-0.587,1
328,40.5,87.2,-0.600,1
329,40.6,85.8,-0.600,1
330,40.9,84.6,-0.600,1
331,41.1,83.4,-0.600,1
332,41.3,82.2,-0.600,1
333,41.4,81.0,-0.600,1
334,41.5,80.0,-0.600,1
335,41.7,79.1,-0.600,1
336,41.9,78.3,-0.600,1
337,42.2,77.6,-0.600,1
