step,bear_target,bear_other,w_cmd,on_target
1,-13.8,12.0,-0.120,0
2,-13.8,12.0,-0.240,0
3,-13.7,12.2,-0.360,0
4,-13.5,12.4,-0.417,0
5,-13.1,12.8,-0.394,0
6,-12.6,13.2,-0.382,1
7,-12.1,13.7,-0.420,1
8,-11.6,14.2,-0.381,1
9,-10.9,14.9,-0.282,1
10,-10.4,15.4,-0.380,1
11,-9.9,16.4,-0.488,1
12,-9.4,17.6,-0.391,1
13,-8.7,18.7,-0.287,1
14,-8.2,19.3,-0.318,1
15,-7.7,19.8,-0.284,1
16,-7.3,20.2,-0.298,1
17,-6.8,21.0,-0.340,1
18,-6.5,22.0,-0.243,1
19,-6.1,22.7,-0.363,1
20,-5.8,23.0,-0.468,1
21,-5.3,23.5,-0.348,1
22,-4.8,24.4,-0.352,1
23,-4.7,25.1,-0.232,1
24,-4.3,25.8,-0.160,1
25,-4.0,26.1,-0.118,1
26,-3.8,26.7,-0.114,1
27,-3.8,27.3,-0.119,1
28,-3.6,27.5,-0.127,1
29,-3.5,28.0,-0.007,1
30,-3.5,28.5,0.067,1
31,-3.3,28.8,0.044,1
32,-3.5,29.2,0.089,1
33,-3.7,29.3,0.085,1
34,-3.9,29.8,-0.035,1
35,-4.2,30.3,-0.146,1
36,-4.3,31.0,-0.194,1
37,-4.4,31.6,-0.297,1
38,-4.0,32.0,-0.329,1
39,-4.0,33.1,-0.209,1
40,-3.8,34.1,-0.233,1
41,-3.9,34.9,-0.353,1
42,-3.9,35.4,-0.438,1
43,-4.1,36.0,-0.474,1
44,-4.1,36.9,-0.430,1
45,-3.9,37.9,-0.410,1
46,-4.4,38.2,-0.370,1
47,-5.1,38.2,-0.373,1
48,-5.9,38.0,-0.406,1
49,-6.8,37.6,-0.526,1
50,-7.8,36.8,-0.507,1
51,-8.9,36.0,-0.427,1
52,-9.7,35.3,-0.485,1
53,-10.7,34.3,-0.437,1
54,-11.4,33.8,-0.472,1
55,-12.3,33.1,-0.495,1
56,-13.0,32.5,-0.501,1
57,-13.8,32.2,-0.568,1
58,-14.4,31.6,-0.600,1
59,-14.8,31.5,-0.480,1
60,-15.1,31.6,-0.360,1
61,-15.3,32.0,-0.278,1
62,-15.8,31.2,-0.398,1
63,-16.8,30.6,-0.518,1
64,-17.7,29.7,-0.600,1
65,-18.5,29.2,-0.600,1
66,-19.2,28.7,-0.600,1
67,-19.8,28.9,-0.600,1
68,-19.9,29.1,-0.600,1
69,-20.1,29.4,-0.480,1
70,-20.3,29.7,-0.360,1
71,-20.5,29.8,-0.480,1
72,-20.9,30.1,-0.600,1
73,-21.5,29.8,-0.600,1
74,-21.8,30.3,-0.600,1
75,-21.9,30.5,-0.600,1
76,-22.0,31.1,-0.600,1
77,-22.0,31.5,-0.600,1
78,-22.1,32.1,-0.600,1
79,-22.0,32.9,-0.495,1
80,-21.9,33.8,-0.528,1
81,-21.8,34.3,-0.416,1
82,-21.8,35.1,-0.440,1
83,-22.1,35.5,-0.471,1
84,-22.6,35.4,-0.424,1
85,-23.2,35.7,-0.385,1
86,-23.7,35.9,-0.393,1
87,-23.4,36.7,-0.352,1
88,-22.2,37.8,-0.368,1
89,-21.1,38.9,-0.488,1
90,-20.1,39.9,-0.576,1
91,-19.1,40.9,-0.600,1
92,-17.7,42.2,-0.600,1
93,-16.1,43.8,-0.600,1
94,-14.5,45.4,-0.600,1
95,-12.8,47.0,-0.600,1
