step,bear_target,bear_other,w_cmd,on_target
1,-15.5,17.6,-0.113,1
2,-16.4,17.7,-0.198,1
3,-17.1,17.9,-0.230,1
4,-17.7,18.2,-0.267,1
5,-18.2,18.7,-0.233,1
6,-18.4,19.3,-0.113,1
7,-18.7,20.0,-0.045,1
8,-19.0,21.1,-0.057,1
9,-19.5,21.9,0.003,1
10,-20.0,22.6,-0.014,1
11,-20.7,23.1,0.054,1
12,-21.3,23.6,-0.024,1
13,-21.9,23.8,-0.144,1
14,-22.3,24.1,-0.081,1
15,-22.5,24.5,0.039,1
16,-22.6,24.8,0.159,1
17,-22.8,24.9,0.279,1
18,-23.1,24.6,0.294,1
19,-23.7,23.9,0.288,1
20,-24.6,23.0,0.408,0
21,-25.6,22.1,0.349,0
22,-26.9,21.0,0.229,0
23,-28.3,19.8,0.109,0
24,-29.5,18.9,0.110,0
25,-30.5,18.2,-0.007,0
26,-31.3,17.9,0.045,0
27,-31.9,17.9,0.034,0
28,-32.5,17.9,0.021,0
29,-33.1,17.9,-0.098,0
30,-33.7,17.9,-0.153,0
31,-34.3,18.0,-0.201,0
32,-34.9,18.2,-0.123,0
33,-35.5,18.4,-0.095,0
34,-36.2,18.7,-0.022,0
35,-36.5,18.9,-0.004,0
36,-36.8,19.0,0.053,0
37,-37.0,19.2,0.049,0
38,-37.3,19.4,0.060,0
39,-37.6,19.5,-0.060,0
40,-37.9,19.7,-0.180,0
41,-38.1,19.9,-0.300,0
42,-37.9,20.6,-0.180,0
43,-37.7,21.1,-0.060,0
44,-37.7,21.6,0.060,0
45,-37.7,22.1,0.180,0
46,-37.8,22.2,0.300,0
47,-38.2,21.9,0.420,0
48,-38.7,21.4,0.300,0
49,-39.0,20.8,0.420,0
50,-39.3,20.5,0.300,0
51,-39.6,20.2,0.180,0
52,-40.1,19.9,0.060,0
53,-40.7,19.3,-0.060,0
54,-40.9,19.1,-0.180,0
55,-40.8,19.1,-0.300,0
56,-40.5,19.4,-0.420,0
57,-39.9,20.0,-0.540,0
58,-39.0,20.7,-0.600,0
59,-37.9,21.6,-0.480,0
60,-36.4,23.0,-0.360,0
61,-35.5,24.2,-0.240,0
62,-34.5,25.6,-0.120,0
63,-34.1,25.9,0.000,0
64,-34.0,26.1,0.120,0
65,-33.9,26.1,0.131,0
66,-34.0,26.0,0.059,0
67,-34.2,25.8,0.015,0
68,-34.4,25.7,-0.080,0
69,-34.4,25.6,-0.200,0
70,-33.8,25.7,-0.231,0
