step,bear_target,bear_other,w_cmd,on_target,v_cmd,dist_target,dist_other,estop,v_policy,cam_y2,cam_stop,gt_close,accel_clip
56,51.7,-11.0,-0.600,0,0.000,4.847,1.906,0,0.377,478.8,1,0,1
57,53.2,-11.4,-0.480,0,0.000,4.863,1.915,0,0.261,479.1,1,0,1
58,55.0,-11.9,-0.360,0,0.000,4.882,1.925,0,0.304,479.3,1,0,1
59,56.7,-12.5,-0.480,0,0.000,4.902,1.936,0,0.289,478.7,1,0,1
60,58.1,-13.3,-0.600,0,0.000,4.923,1.948,0,0.290,478.6,1,0,1
61,59.5,-14.1,-0.600,0,0.000,4.945,1.961,0,0.316,478.4,1,0,1
62,61.2,-14.5,-0.600,0,0.000,4.967,1.974,0,0.307,478.9,1,0,1
63,63.1,-14.9,-0.600,0,0.000,4.989,1.987,0,0.305,479.1,1,0,1
64,65.1,-15.1,-0.600,0,0.000,5.012,1.998,0,0.299,479.2,1,0,1
65,67.1,-15.2,-0.600,0,0.000,5.036,2.006,0,0.312,479.3,1,0,1
66,69.0,-15.5,-0.600,0,0.000,5.060,2.009,0,0.301,479.1,1,0,1
67,71.0,-15.7,-0.600,0,0.000,5.085,2.009,0,0.301,478.7,1,0,1
68,73.0,-15.9,-0.600,0,0.000,5.110,2.004,0,0.566,478.6,1,0,1
69,75.0,-16.2,-0.480,0,0.000,5.136,1.995,0,0.235,478.4,1,0,1
70,76.9,-16.4,-0.600,0,0.000,5.162,1.982,0,0.286,479.0,1,0,1
71,79.0,-16.5,-0.600,0,0.000,5.189,1.969,0,0.284,478.3,1,0,1
72,81.1,-16.6,-0.600,0,0.000,5.217,1.957,0,0.313,478.4,1,0,1
73,83.7,-16.5,-0.600,0,0.000,5.250,1.947,0,0.302,478.3,1,0,1
74,85.7,-16.5,-0.600,0,0.000,5.274,1.940,0,0.295,478.4,1,0,1
75,88.1,-16.3,-0.600,0,0.000,5.303,1.934,0,0.294,478.7,1,0,1
76,90.8,-16.1,-0.600,0,0.000,5.337,1.929,0,0.322,478.8,1,0,1
77,92.8,-16.0,-0.600,0,0.000,5.363,1.928,0,0.373,478.8,1,0,1
78,95.3,-15.7,-0.600,0,0.000,5.393,1.928,0,0.340,478.3,1,0,1
79,97.8,-15.4,-0.600,0,0.000,5.424,1.929,0,0.298,478.3,1,0,1
80,100.3,-15.0,-0.600,0,0.000,5.456,1.933,0,0.301,478.8,1,0,1
81,102.9,-14.5,-0.600,0,0.000,5.488,1.939,0,0.300,479.4,1,0,1
82,105.3,-14.4,-0.600,0,0.000,5.504,1.948,0,0.296,478.5,1,0,1
83,106.7,-14.3,-0.600,0,0.000,5.504,1.955,0,0.296,478.1,1,0,1
84,108.7,-14.0,-0.600,0,0.000,5.504,1.967,0,0.321,478.0,1,0,1
85,110.7,-13.6,-0.600,0,0.000,5.505,1.979,0,0.304,478.8,1,0,1
86,112.8,-13.1,-0.600,0,0.000,5.505,1.993,0,0.300,478.5,1,0,1
87,114.9,-12.6,-0.600,0,0.000,5.506,2.009,0,0.329,478.5,1,0,1
88,117.0,-12.1,-0.600,0,0.000,5.507,2.026,0,0.341,479.1,1,0,1
89,119.1,-11.4,-0.600,0,0.000,5.507,2.045,0,0.324,479.2,1,0,1
90,121.2,-10.8,-0.600,0,0.000,5.507,2.066,0,0.437,478.7,1,0,1
91,123.3,-10.2,-0.600,0,0.000,5.508,2.087,0,0.546,478.4,1,0,1
92,125.8,-9.4,-0.600,0,0.000,5.508,2.114,0,0.391,478.6,1,0,1
93,127.6,-8.8,-0.600,0,0.000,5.509,2.135,0,0.359,474.4,1,0,1
94,129.7,-8.0,-0.600,0,0.100,5.509,2.160,0,0.351,469.8,0,0,1
95,131.7,-7.3,-0.600,0,0.200,5.510,2.187,0,0.358,467.9,0,0,1
96,133.8,-6.6,-0.600,0,0.300,5.512,2.212,0,0.688,465.1,0,0,1
97,136.1,-5.6,-0.600,0,0.400,5.518,2.234,0,0.726,460.4,0,0,1
98,139.0,-4.3,-0.600,0,0.500,5.533,2.250,0,1.018,454.1,0,0,1
99,143.1,-2.4,-0.480,0,0.288,5.557,2.257,0,0.288,451.0,0,0,0
100,147.9,0.2,-0.360,0,0.318,5.584,2.255,0,0.318,447.3,0,0,0
101,152.8,3.0,-0.240,0,0.292,5.608,2.253,0,0.292,445.1,0,0,0
102,157.0,5.2,-0.120,0,0.263,5.622,2.256,0,0.263,443.9,0,0,0
103,160.4,6.7,-0.240,0,0.277,5.627,2.264,0,0.277,443.9,0,0,0
104,163.3,7.8,-0.360,0,0.312,5.622,2.276,0,0.312,442.9,0,0,0
105,165.9,8.6,-0.480,0,0.304,5.611,2.289,0,0.304,440.9,0,0,0
106,168.6,9.6,-0.600,0,0.325,5.596,2.300,0,0.325,442.6,0,0,0
107,171.2,10.6,-0.600,0,0.316,5.578,2.311,0,0.316,447.1,0,0,0
108,173.9,11.8,-0.600,0,0.347,5.556,2.321,0,0.347,448.9,0,0,0
109,176.4,12.9,-0.480,0,0.308,5.534,2.330,0,0.308,448.9,0,0,0
110,179.0,14.1,-0.600,0,0.342,5.513,2.339,0,0.342,447.0,0,0,0
111,-178.5,15.2,-0.600,0,0.307,5.493,2.350,0,0.307,445.2,0,0,0
112,-176.1,16.3,-0.600,0,0.298,5.473,2.360,0,0.298,442.7,0,0,0
113,-173.6,17.5,-0.600,0,0.309,5.452,2.374,0,0.309,441.0,0,0,0
114,-171.2,18.6,-0.600,0,0.303,5.430,2.388,0,0.303,440.6,0,0,0
115,-168.4,20.0,-0.600,0,0.320,5.406,2.406,0,0.320,441.6,0,0,0
116,-166.4,21.0,-0.600,0,0.304,5.388,2.420,0,0.304,0.0,0,0,0
117,-163.6,22.5,-0.600,0,0.305,5.366,2.438,0,0.305,0.0,0,0,0
118,-161.6,23.5,-0.600,0,0.309,5.349,2.452,0,0.309,0.0,0,0,0
119,-159.2,24.8,-0.480,0,0.374,5.330,2.469,0,0.374,0.0,0,0,0
120,-156.9,26.2,-0.600,0,0.319,5.310,2.487,0,0.319,0.0,0,0,0
121,-154.5,27.5,-0.600,0,0.350,5.292,2.504,0,0.350,0.0,0,0,0
122,-152.1,28.9,-0.600,0,0.450,5.275,2.522,0,0.768,0.0,0,0,1
123,-149.7,30.5,-0.600,0,0.550,5.259,2.538,0,0.705,0.0,0,0,1
124,-147.2,32.2,-0.600,0,0.650,5.248,2.550,0,0.739,0.0,0,0,1
125,-144.8,34.1,-0.600,0,0.750,5.244,2.554,0,0.799,0.0,0,0,1
126,-142.3,36.3,-0.600,0,0.750,5.248,2.552,0,0.822,0.0,0,0,0
127,-140.0,38.6,-0.600,0,0.750,5.257,2.544,0,0.848,0.0,0,0,0
128,-137.9,40.8,-0.600,0,0.750,5.268,2.534,0,0.833,0.0,0,0,0
129,-135.8,43.1,-0.600,0,0.315,5.279,2.525,0,0.315,0.0,0,0,0
130,-133.9,45.3,-0.600,0,0.293,5.288,2.517,0,0.293,0.0,0,0,0
131,-131.6,47.9,-0.600,0,0.276,5.293,2.513,0,0.276,0.0,0,0,0
132,-129.8,49.6,-0.600,0,0.316,5.288,2.519,0,0.316,0.0,0,0,0
133,-127.8,51.2,-0.600,0,0.302,5.272,2.537,0,0.302,0.0,0,0,0
134,-126.0,52.5,-0.600,0,0.301,5.250,2.561,0,0.301,0.0,0,0,0
135,-124.2,53.6,-0.600,0,0.323,5.226,2.588,0,0.323,0.0,0,0,0
136,-122.4,54.8,-0.600,0,0.306,5.202,2.615,0,0.306,0.0,0,0,0
137,-120.2,56.3,-0.600,0,0.297,5.173,2.648,0,0.297,0.0,0,0,0
138,-118.6,57.4,-0.600,0,0.317,5.151,2.672,0,0.317,0.0,0,0,0
139,-116.6,58.7,-0.600,0,0.345,5.125,2.702,0,0.345,0.0,0,0,0
140,-114.5,60.2,-0.600,0,0.320,5.099,2.732,0,0.320,0.0,0,0,0
141,-112.0,62.1,-0.600,0,0.324,5.068,2.768,0,0.324,0.0,0,0,0
142,-110.2,63.4,-0.600,0,0.333,5.046,2.795,0,0.333,0.0,0,0,0
143,-107.6,65.4,-0.600,0,0.338,5.013,2.832,0,0.338,0.0,0,0,0
144,-105.7,67.0,-0.600,0,0.330,4.990,2.852,0,0.330,0.0,0,0,0
145,-103.3,69.6,-0.600,0,0.326,4.961,2.840,0,0.326,0.0,0,0,0
146,-100.7,72.5,-0.600,0,0.324,4.926,2.828,0,0.324,0.0,0,0,0
147,-98.8,74.5,-0.600,0,-0.290,4.901,2.820,0,-0.290,0.0,0,0,0
148,-96.2,77.3,-0.600,0,-0.300,4.864,2.811,0,-0.300,0.0,0,0,0
149,-94.4,79.0,-0.600,0,0.100,4.837,2.808,0,0.251,0.0,0,0,1
150,-92.6,80.2,-0.600,0,0.200,4.803,2.807,0,0.286,0.0,0,0,1
151,-91.3,80.7,-0.600,0,0.300,4.770,2.807,0,0.331,0.0,0,0,1
152,-90.0,81.2,-0.600,0,0.320,4.738,2.806,0,0.320,0.0,0,0,0
153,-87.5,83.4,-0.600,0,0.317,4.701,2.804,0,0.317,0.0,0,0,0
154,-85.3,85.6,-0.600,1,0.313,4.674,2.801,0,0.313,0.0,0,0,0
155,-82.5,88.5,-0.600,1,0.319,4.641,2.800,0,0.319,0.0,0,0,0
156,-79.7,91.4,-0.600,1,0.329,4.607,2.800,0,0.329,0.0,0,0,0
157,-76.9,94.3,-0.600,1,0.318,4.572,2.802,0,0.318,0.0,0,0,0
158,-74.3,97.1,-0.600,1,0.329,4.536,2.805,0,0.329,0.0,0,0,0
159,-71.6,99.9,-0.600,1,0.286,4.499,2.810,0,0.286,0.0,0,0,0
160,-69.0,102.6,-0.600,1,0.299,4.462,2.816,0,0.299,0.0,0,0,0
161,-66.3,104.9,-0.600,1,0.305,4.424,2.817,0,0.305,0.0,0,0,0
162,-63.7,106.1,-0.600,1,0.309,4.386,2.802,0,0.309,0.0,0,0,0
163,-61.1,107.4,-0.600,1,0.295,4.347,2.781,0,0.295,0.0,0,0,0
164,-58.4,108.8,-0.600,1,0.293,4.309,2.756,0,0.293,0.0,0,0,0
165,-55.7,110.3,-0.600,1,0.288,4.269,2.725,0,0.288,0.0,0,0,0
166,-52.5,112.0,-0.600,1,0.290,4.224,2.684,0,0.290,0.0,0,0,0
167,-50.2,113.3,-0.600,1,0.292,4.191,2.651,0,0.292,0.0,0,0,0
168,-47.5,114.9,-0.600,1,0.291,4.152,2.607,0,0.291,0.0,0,0,0
169,-44.7,116.7,-0.600,1,0.306,4.114,2.560,0,0.306,0.0,0,0,0
170,-41.9,118.6,-0.600,1,0.296,4.075,2.510,0,0.296,0.0,0,0,0
171,-38.9,120.7,-0.600,1,0.293,4.036,2.461,0,0.293,0.0,0,0,0
172,-35.8,122.8,-0.600,1,0.301,3.997,2.413,0,0.301,0.0,0,0,0
173,-32.7,124.8,-0.600,1,0.308,3.958,2.368,0,0.308,0.0,0,0,0
174,-29.6,126.6,-0.600,1,0.292,3.919,2.326,0,0.292,0.0,0,0,0
175,-26.4,128.5,-0.600,1,0.300,3.880,2.287,0,0.300,0.0,0,0,0
176,-23.2,130.2,-0.600,1,0.297,3.843,2.250,0,0.297,0.0,0,0,0
177,-20.0,131.8,-0.600,1,0.297,3.806,2.215,0,0.297,351.7,0,0,0
178,-16.8,133.3,-0.600,1,0.311,3.770,2.183,0,0.311,349.2,0,0,0
179,-13.0,135.0,-0.480,1,0.411,3.729,2.149,0,0.670,349.2,0,0,1
180,-10.2,136.1,-0.600,1,0.511,3.699,2.127,0,0.803,350.7,0,0,1
181,-6.9,137.5,-0.564,1,0.611,3.662,2.105,0,0.899,351.2,0,0,1
182,-3.3,139.3,-0.596,1,0.711,3.615,2.093,0,0.876,350.4,0,0,1
183,0.8,141.6,-0.541,1,0.658,3.559,2.091,0,0.658,350.6,0,0,0
184,4.8,143.8,-0.595,1,0.611,3.496,2.097,0,0.611,353.8,0,0,0
185,8.8,146.0,-0.600,1,0.426,3.434,2.106,0,0.426,359.4,0,0,0
186,12.8,147.9,-0.600,1,0.317,3.378,2.113,0,0.317,363.0,0,0,0
187,16.6,149.5,-0.600,1,0.387,3.334,2.112,0,0.387,369.0,0,0,0
188,20.3,150.6,-0.600,1,0.367,3.304,2.102,0,0.367,374.9,0,0,0
189,23.9,151.6,-0.480,1,0.356,3.279,2.092,0,0.356,0.0,0,0,0
190,27.4,152.5,-0.360,1,0.338,3.259,2.082,0,0.338,0.0,0,0,0
191,31.5,153.3,-0.240,1,0.341,3.240,2.070,0,0.341,0.0,0,0,0
192,34.2,153.7,-0.120,1,0.378,3.231,2.062,0,0.378,0.0,0,0,0
193,37.4,153.9,0.000,1,0.374,3.223,2.053,0,0.374,0.0,0,0,0
194,40.5,154.1,0.120,1,0.330,3.217,2.047,0,0.330,0.0,0,0,0
195,43.4,154.1,0.240,1,0.340,3.215,2.042,0,0.340,0.0,0,0,0
196,46.0,153.6,0.360,1,0.327,3.217,2.036,0,0.327,0.0,0,0,0
197,48.4,153.0,0.480,1,0.374,3.223,2.030,0,0.374,0.0,0,0,0
198,50.5,152.1,0.600,1,0.339,3.231,2.026,0,0.339,0.0,0,0,0
199,52.6,150.7,0.480,1,0.439,3.244,2.023,0,0.715,0.0,0,0,1
200,53.9,149.5,0.360,1,0.539,3.255,2.022,0,0.625,0.0,0,0,1
201,55.5,148.0,0.240,1,0.639,3.270,2.023,0,0.722,0.0,0,0,1
202,56.9,146.5,0.120,1,0.680,3.281,2.034,0,0.680,0.0,0,0,0
203,58.4,145.2,0.000,1,0.514,3.289,2.052,0,0.514,0.0,0,0,0
204,60.3,143.8,-0.120,1,0.614,3.301,2.075,0,0.804,0.0,0,0,1
205,61.6,142.8,-0.240,1,0.636,3.315,2.086,0,0.636,0.0,0,0,0
206,63.4,141.6,-0.360,1,0.405,3.337,2.102,0,0.405,0.0,0,0,0
207,64.9,140.9,-0.480,1,0.404,3.356,2.113,0,0.404,0.0,0,0,0
208,66.7,140.2,-0.600,1,0.496,3.385,2.117,0,0.496,0.0,0,0,0
209,68.7,139.6,-0.600,1,0.306,3.421,2.115,0,0.306,0.0,0,0,0
210,70.8,139.3,-0.600,1,0.366,3.459,2.116,0,0.366,0.0,0,0,0
211,73.5,139.1,-0.600,1,0.405,3.508,2.115,0,0.405,0.0,0,0,0
212,75.4,139.0,-0.600,1,0.505,3.547,2.111,0,0.724,0.0,0,0,1
213,77.9,139.1,-0.600,1,0.605,3.596,2.108,0,0.893,0.0,0,0,1
214,80.7,139.5,-0.600,1,0.705,3.646,2.111,0,0.907,0.0,0,0,1
215,84.3,140.5,-0.600,1,0.750,3.709,2.123,0,0.933,0.0,0,0,1
216,87.2,141.4,-0.600,1,0.750,3.756,2.137,0,0.924,0.0,0,0,1
217,91.4,143.1,-0.600,1,0.750,3.829,2.162,0,0.864,0.0,0,0,1
218,94.3,144.3,-0.600,1,0.645,3.886,2.180,0,0.645,0.0,0,0,0
219,97.7,145.5,-0.600,1,0.314,3.960,2.201,0,0.314,0.0,0,0,0
220,101.6,147.1,-0.600,1,0.340,4.051,2.220,0,0.340,0.0,0,0,0
221,104.7,148.3,-0.600,1,0.323,4.132,2.228,0,0.323,0.0,0,0,0
222,107.1,149.1,-0.600,1,0.343,4.201,2.229,0,0.343,0.0,0,0,0
223,109.5,149.6,-0.600,1,0.357,4.282,2.220,0,0.357,0.0,0,0,0
224,111.8,150.0,-0.600,1,0.395,4.364,2.210,0,0.395,0.0,0,0,0
225,114.2,150.4,-0.600,1,0.338,4.448,2.201,0,0.338,0.0,0,0,0
226,116.6,151.0,-0.600,1,0.335,4.534,2.194,0,0.335,0.0,0,0,0
227,119.4,151.7,-0.600,1,0.351,4.635,2.185,0,0.351,0.0,0,0,0
228,121.5,152.2,-0.600,1,0.451,4.709,2.178,0,0.687,0.0,0,0,1
229,124.4,153.0,-0.600,1,0.286,4.815,2.173,0,0.286,0.0,0,0,0
230,127.1,153.8,-0.600,1,0.296,4.911,2.173,0,0.296,0.0,0,0,0
231,129.3,154.5,-0.600,1,0.396,4.992,2.172,0,0.498,0.0,0,0,1
232,131.7,155.1,-0.600,1,0.496,5.085,2.166,0,0.776,0.0,0,0,1
233,134.1,155.8,-0.600,1,0.465,5.171,2.164,0,0.465,0.0,0,0,0
234,136.4,156.6,-0.600,1,0.482,5.202,2.169,0,0.482,0.0,0,0,0
235,139.2,157.7,-0.600,1,0.354,5.241,2.176,0,0.354,0.0,0,0,0
236,141.2,158.5,-0.600,1,0.345,5.271,2.181,0,0.345,0.0,0,0,0
237,143.5,159.3,-0.600,1,0.393,5.303,2.182,0,0.393,0.0,0,0,0
238,145.6,159.9,-0.600,1,0.362,5.332,2.179,0,0.362,0.0,0,0,0
239,147.8,160.6,-0.600,1,0.273,5.363,2.177,0,0.273,0.0,0,0,0
240,150.3,161.5,-0.600,1,0.328,5.399,2.174,0,0.328,0.0,0,0,0
241,152.1,162.0,-0.600,1,0.311,5.423,2.169,0,0.311,0.0,0,0,0
242,154.1,162.6,-0.600,1,0.310,5.451,2.162,0,0.310,0.0,0,0,0
243,156.4,163.2,-0.600,1,0.347,5.483,2.153,0,0.347,0.0,0,0,0
244,158.1,163.6,-0.600,1,0.313,5.507,2.147,0,0.313,0.0,0,0,0
245,160.1,164.1,-0.600,1,0.326,5.537,2.140,0,0.326,0.0,0,0,0
246,162.1,164.6,-0.600,1,0.334,5.567,2.132,0,0.334,0.0,0,0,0
247,164.0,165.2,-0.600,1,0.316,5.597,2.124,0,0.316,0.0,0,0,0
248,166.4,165.9,-0.600,0,0.322,5.633,2.113,0,0.322,0.0,0,0,0
249,168.4,166.5,-0.600,0,0.290,5.664,2.101,0,0.290,0.0,0,0,0
250,170.2,167.1,-0.600,0,0.298,5.689,2.091,0,0.298,0.0,0,0,0
251,172.6,167.9,-0.600,0,0.293,5.725,2.073,0,0.293,0.0,0,0,0
252,174.2,168.5,-0.600,0,0.310,5.749,2.057,0,0.310,0.0,0,0,0
253,176.4,169.3,-0.600,0,0.297,5.784,2.030,0,0.297,0.0,0,0,0
254,178.0,170.2,-0.600,0,0.294,5.809,2.019,0,0.294,0.0,0,0,0
255,180.0,172.3,-0.600,0,0.291,5.838,2.048,0,0.291,0.0,0,0,0
256,-177.4,174.3,-0.600,0,0.345,5.861,2.077,0,0.345,0.0,0,0,0
257,-174.7,176.3,-0.600,1,0.307,5.876,2.106,0,0.307,0.0,0,0,0
258,-172.2,178.3,-0.600,1,0.334,5.888,2.138,0,0.334,0.0,0,0,0
259,-169.2,-179.5,-0.600,1,0.295,5.892,2.175,0,0.295,0.0,0,0,0
260,-166.6,-177.4,-0.600,1,0.326,5.889,2.200,0,0.326,0.0,0,0,0
261,-163.9,-175.3,-0.600,1,0.300,5.880,2.231,0,0.300,0.0,0,0,0
262,-160.7,-172.7,-0.600,1,0.319,5.862,2.267,0,0.319,0.0,0,0,0
263,-158.5,-170.9,-0.600,1,0.308,5.844,2.292,0,0.308,0.0,0,0,0
264,-156.0,-168.9,-0.600,1,0.299,5.817,2.323,0,0.299,0.0,0,0,0
265,-153.6,-167.0,-0.600,1,0.304,5.784,2.352,0,0.304,0.0,0,0,0
266,-152.1,-165.9,-0.600,1,0.302,5.738,2.372,0,0.302,0.0,0,0,0
267,-150.3,-164.5,-0.600,1,0.306,5.687,2.400,0,0.306,0.0,0,0,0
268,-148.9,-163.3,-0.600,1,0.259,5.652,2.422,0,0.259,0.0,0,0,0
269,-147.4,-162.2,-0.600,1,0.298,5.606,2.445,0,0.298,0.0,0,0,0
270,-146.2,-161.4,-0.600,1,0.326,5.556,2.463,0,0.326,0.0,0,0,0
271,-144.9,-160.4,-0.600,1,0.305,5.508,2.483,0,0.305,0.0,0,0,0
272,-143.2,-159.2,-0.600,1,0.303,5.464,2.509,0,0.303,0.0,0,0,0
273,-141.4,-157.7,-0.600,1,0.307,5.422,2.536,0,0.307,0.0,0,0,0
274,-138.8,-155.6,-0.600,1,0.303,5.378,2.562,0,0.303,0.0,0,0,0
275,-136.8,-154.0,-0.600,1,0.304,5.335,2.589,0,0.304,0.0,0,0,0
276,-134.7,-150.7,-0.600,1,0.315,5.289,2.576,0,0.315,0.0,0,0,0
277,-134.1,-148.8,-0.600,1,0.333,5.231,2.561,0,0.333,0.0,0,0,0
278,-133.2,-146.7,-0.600,1,0.312,5.179,2.562,0,0.312,0.0,0,0,0
279,-133.3,-145.4,-0.600,1,0.294,5.112,2.555,0,0.294,0.0,0,0,0
280,-132.7,-143.4,-0.600,1,0.286,5.055,2.570,0,0.286,0.0,0,0,0
281,-132.1,-141.6,-0.600,1,0.294,4.999,2.593,0,0.294,0.0,0,0,0
282,-130.7,-138.9,-0.600,1,0.287,4.945,2.640,0,0.287,0.0,0,0,0
283,-130.0,-137.5,-0.600,1,0.288,4.908,2.678,0,0.288,0.0,0,0,0
284,-128.9,-135.5,-0.600,1,0.284,4.867,2.722,0,0.284,0.0,0,0,0
285,-127.7,-133.5,-0.600,1,0.288,4.829,2.759,0,0.288,0.0,0,0,0
286,-126.7,-131.7,-0.600,1,0.294,4.794,2.791,0,0.294,0.0,0,0,0
287,-125.3,-129.6,-0.600,1,0.302,4.765,2.824,0,0.302,0.0,0,0,0
288,-123.5,-127.1,-0.600,1,0.294,4.742,2.860,0,0.294,0.0,0,0,0
289,-121.3,-124.2,-0.600,1,0.294,4.723,2.895,0,0.294,0.0,0,0,0
290,-119.1,-121.4,-0.600,1,0.321,4.702,2.928,0,0.321,0.0,0,0,0
291,-117.0,-118.7,-0.600,1,0.308,4.680,2.957,0,0.308,0.0,0,0,0
292,-114.7,-115.8,-0.600,1,0.311,4.657,2.985,0,0.311,0.0,0,0,0
293,-112.1,-112.4,-0.600,1,0.309,4.634,3.015,0,0.309,0.0,0,0,0
294,-110.9,-110.0,-0.600,0,0.306,4.642,3.035,0,0.306,0.0,0,0,0
295,-109.2,-107.1,-0.600,0,0.327,4.652,3.062,0,0.327,0.0,0,0,0
296,-107.9,-104.4,-0.600,0,0.355,4.661,3.089,0,0.355,0.0,0,0,0
297,-106.8,-102.0,-0.600,0,0.357,4.669,3.118,0,0.357,0.0,0,0,0
298,-105.5,-99.5,-0.600,0,0.372,4.678,3.149,0,0.372,0.0,0,0,0
299,-104.0,-96.8,-0.600,0,0.292,4.686,3.182,0,0.292,0.0,0,0,0
300,-102.3,-94.0,-0.600,0,0.276,4.693,3.217,0,0.276,0.0,0,0,0
301,-100.4,-90.9,-0.600,0,0.319,4.700,3.253,0,0.319,0.0,0,0,0
302,-98.7,-88.1,-0.600,0,0.366,4.704,3.291,0,0.366,0.0,0,0,0
303,-97.0,-85.4,-0.600,0,0.335,4.709,3.331,0,0.335,0.0,0,0,0
