step,bear_target,bear_other,w_cmd,on_target,v_cmd,dist_target,dist_other,estop,v_policy,cam_y2,cam_stop,gt_close,accel_clip
125,-137.8,-172.3,-0.600,1,0.298,3.261,3.770,0,0.298,0.0,0,0,0
126,-135.1,-169.6,-0.600,1,0.303,3.280,3.865,0,0.303,0.0,0,0,0
127,-132.4,-166.8,-0.600,1,0.305,3.297,3.956,0,0.305,0.0,0,0,0
128,-129.7,-164.1,-0.600,1,0.298,3.314,4.044,0,0.298,0.0,0,0,0
129,-127.1,-161.4,-0.600,1,0.271,3.330,4.128,0,0.271,0.0,0,0,0
130,-124.4,-158.7,-0.600,1,0.305,3.345,4.209,0,0.305,0.0,0,0,0
131,-121.8,-155.9,-0.600,1,0.298,3.360,4.285,0,0.298,0.0,0,0,0
132,-119.2,-153.1,-0.600,1,0.297,3.374,4.360,0,0.297,0.0,0,0,0
133,-116.6,-150.4,-0.600,1,0.304,3.387,4.430,0,0.304,0.0,0,0,0
134,-114.0,-147.7,-0.600,1,0.308,3.400,4.499,0,0.308,0.0,0,0,0
135,-111.4,-144.9,-0.600,1,0.297,3.411,4.563,0,0.297,0.0,0,0,0
136,-108.8,-142.1,-0.600,1,0.295,3.423,4.624,0,0.295,0.0,0,0,0
137,-106.1,-139.2,-0.600,1,0.318,3.433,4.685,0,0.318,0.0,0,0,0
138,-103.3,-136.4,-0.600,1,0.307,3.443,4.745,0,0.307,0.0,0,0,0
139,-100.7,-133.6,-0.600,1,0.296,3.451,4.806,0,0.296,0.0,0,0,0
140,-98.0,-130.8,-0.600,1,0.306,3.459,4.867,0,0.306,0.0,0,0,0
141,-95.3,-128.0,-0.600,1,0.316,3.466,4.926,0,0.316,0.0,0,0,0
142,-92.7,-125.4,-0.600,1,0.297,3.471,4.985,0,0.297,0.0,0,0,0
143,-90.1,-122.8,-0.600,1,0.307,3.476,5.043,0,0.307,0.0,0,0,0
144,-87.6,-120.2,-0.600,1,0.310,3.480,5.101,0,0.310,0.0,0,0,0
145,-85.0,-118.3,-0.600,1,0.313,3.483,5.115,0,0.313,0.0,0,0,0
146,-82.5,-116.6,-0.600,1,0.313,3.486,5.128,0,0.313,0.0,0,0,0
147,-80.0,-114.8,-0.600,1,0.314,3.487,5.141,0,0.314,0.0,0,0,0
148,-77.5,-113.0,-0.600,1,0.312,3.488,5.153,0,0.312,0.0,0,0,0
149,-75.7,-111.3,-0.600,1,0.372,3.483,5.164,0,0.372,0.0,0,0,0
150,-74.1,-109.6,-0.600,1,0.472,3.475,5.174,0,0.950,0.0,0,0,1
151,-72.4,-107.7,-0.600,1,0.572,3.464,5.186,0,1.032,0.0,0,0,1
152,-71.3,-106.4,-0.600,1,0.672,3.453,5.196,0,1.050,0.0,0,0,1
153,-69.8,-104.6,-0.583,1,0.772,3.436,5.209,0,1.064,0.0,0,0,1
154,-68.5,-103.0,-0.600,1,0.750,3.415,5.223,0,1.074,0.0,0,0,1
155,-67.2,-101.4,-0.480,1,0.850,3.384,5.240,0,1.141,0.0,0,0,1
156,-66.4,-100.3,-0.475,1,0.947,3.360,5.251,0,1.126,0.0,0,0,1
157,-65.5,-99.2,-0.465,1,0.969,3.320,5.267,0,1.143,0.0,0,0,0
158,-64.0,-98.5,-0.367,1,1.000,3.277,5.278,0,1.137,0.0,0,0,0
159,-62.5,-98.0,-0.487,1,0.924,3.214,5.291,0,1.108,0.0,0,0,0
160,-61.3,-97.7,-0.600,1,0.750,3.138,5.304,0,1.055,0.0,0,0,0
161,-59.9,-97.3,-0.600,1,0.750,3.053,5.317,0,1.060,0.0,0,0,1
162,-58.2,-96.5,-0.600,1,0.750,2.965,5.327,0,1.044,0.0,0,0,1
163,-56.5,-95.6,-0.600,1,0.750,2.869,5.335,0,1.022,0.0,0,0,1
164,-54.6,-94.6,-0.600,1,0.750,2.749,5.343,0,1.020,0.0,0,0,1
165,-53.3,-93.9,-0.600,1,0.750,2.658,5.347,0,1.045,0.0,0,0,1
166,-51.9,-93.0,-0.600,1,0.750,2.541,5.325,0,1.043,0.0,0,0,1
167,-50.5,-92.0,-0.600,1,0.750,2.419,5.249,0,1.061,0.0,0,0,1
168,-48.6,-90.9,-0.600,1,0.750,2.280,5.158,0,1.066,0.0,0,0,1
169,-47.1,-90.2,-0.600,1,0.329,2.184,5.094,0,0.329,0.0,0,0,0
170,-45.3,-89.7,-0.600,1,0.327,2.071,5.018,0,0.327,0.0,0,0,0
171,-43.0,-89.1,-0.600,1,0.320,1.968,4.945,0,0.320,0.0,0,0,0
172,-39.6,-88.3,-0.600,1,0.321,1.867,4.865,0,0.321,0.0,0,0,0
173,-36.9,-87.9,-0.600,1,0.295,1.812,4.813,0,0.295,0.0,0,0,0
174,-33.6,-87.7,-0.600,1,0.395,1.755,4.756,0,0.416,0.0,0,0,1
175,-30.2,-87.6,-0.600,1,0.495,1.707,4.707,0,0.634,0.0,0,0,1
176,-26.5,-87.5,-0.600,1,0.575,1.660,4.666,0,0.575,0.0,0,0,0
177,-22.6,-87.3,-0.600,1,0.411,1.610,4.634,0,0.411,0.0,0,0,0
178,-18.4,-87.2,-0.600,1,0.511,1.559,4.606,0,0.571,0.0,0,0,1
179,-13.8,-86.9,-0.480,1,-0.376,1.518,4.580,0,-0.376,479.2,0,0,0
180,-9.2,-86.7,-0.360,1,-0.401,1.480,4.557,0,-0.401,480.0,0,0,0
181,-4.3,-86.5,-0.240,1,-0.422,1.451,4.535,0,-0.422,479.4,0,0,0
182,0.3,-86.5,-0.138,1,-0.489,1.441,4.516,0,-0.489,478.9,0,0,0
183,5.0,-87.0,-0.231,1,-0.434,1.455,4.497,0,-0.434,478.5,0,0,0
184,7.6,-87.8,-0.313,1,-0.413,1.481,4.486,0,-0.413,478.0,0,0,0
185,10.3,-88.9,-0.381,1,-0.438,1.525,4.474,0,-0.438,478.5,0,0,0
186,12.1,-90.7,-0.335,1,-0.419,1.571,4.463,0,-0.419,477.8,0,0,0
187,13.6,-92.8,-0.281,1,-0.399,1.615,4.451,0,-0.399,477.7,0,0,0
188,15.0,-94.8,-0.172,1,-0.375,1.655,4.440,0,-0.375,478.3,0,0,0
189,16.8,-96.5,-0.052,1,-0.391,1.692,4.430,0,-0.391,479.0,0,0,0
190,19.3,-97.5,0.068,1,-0.351,1.727,4.421,0,-0.351,0.0,0,0,0
191,22.7,-97.5,0.188,1,-0.348,1.760,4.412,0,-0.348,0.0,0,0,0
192,26.3,-97.2,0.308,1,-0.337,1.793,4.405,0,-0.337,0.0,0,0,0
193,30.0,-96.7,0.394,1,-0.338,1.825,4.399,0,-0.338,0.0,0,0,0
194,33.6,-96.2,0.501,1,-0.336,1.858,4.394,0,-0.336,0.0,0,0,0
195,37.0,-95.8,0.467,1,-0.329,1.891,4.390,0,-0.329,0.0,0,0,0
196,40.2,-95.5,0.454,1,-0.333,1.923,4.387,0,-0.333,0.0,0,0,0
197,43.2,-95.2,0.574,1,-0.339,1.954,4.385,0,-0.339,0.0,0,0,0
198,46.1,-95.0,0.454,1,-0.328,1.983,4.384,0,-0.328,0.0,0,0,0
199,48.7,-95.1,0.334,1,0.100,2.011,4.384,0,0.317,0.0,0,0,1
200,51.0,-95.3,0.214,1,0.200,2.037,4.385,0,0.320,0.0,0,0,1
201,53.3,-95.7,0.094,1,0.300,2.061,4.387,0,0.327,0.0,0,0,1
202,55.6,-96.5,-0.026,1,0.340,2.076,4.392,0,0.340,0.0,0,0,0
203,58.0,-97.8,-0.146,1,0.321,2.082,4.399,0,0.321,0.0,0,0,0
204,60.4,-99.6,-0.266,1,0.367,2.084,4.411,0,0.367,0.0,0,0,0
205,62.8,-101.0,-0.386,1,0.373,2.086,4.422,0,0.373,0.0,0,0,0
206,65.2,-102.1,-0.506,1,0.350,2.086,4.428,0,0.350,0.0,0,0,0
207,68.2,-103.3,-0.600,1,0.347,2.082,4.436,0,0.347,0.0,0,0,0
208,70.3,-104.1,-0.600,1,-0.251,2.077,4.442,0,-0.251,0.0,0,0,0
209,73.3,-105.0,-0.480,1,-0.485,2.069,4.449,0,-0.485,0.0,0,0,0
210,76.3,-104.8,-0.360,1,-0.400,2.061,4.452,0,-0.400,0.0,0,0,0
211,79.0,-104.0,-0.240,1,0.100,2.055,4.452,0,0.290,0.0,0,0,1
212,82.7,-102.3,-0.120,1,-0.317,2.052,4.449,0,-0.317,0.0,0,0,0
213,86.8,-100.6,0.000,1,-0.373,2.051,4.448,0,-0.373,0.0,0,0,0
214,89.8,-99.2,0.120,1,-0.377,2.053,4.446,0,-0.377,0.0,0,0,0
215,93.4,-97.2,0.240,1,-0.379,2.057,4.443,0,-0.379,0.0,0,0,0
216,97.1,-95.1,0.360,0,-0.377,2.063,4.441,0,-0.377,0.0,0,0,0
217,100.6,-93.1,0.480,0,-0.375,2.069,4.440,0,-0.375,0.0,0,0,0
218,103.9,-91.3,0.360,0,0.030,2.077,4.439,0,0.030,0.0,0,0,0
219,106.8,-89.9,0.240,0,0.130,2.087,4.439,0,0.301,0.0,0,0,1
220,109.4,-89.1,0.120,0,0.230,2.101,4.439,0,0.285,0.0,0,0,1
221,111.6,-89.3,0.000,0,0.274,2.122,4.439,0,0.274,0.0,0,0,0
222,113.4,-90.6,-0.120,0,0.303,2.158,4.439,0,0.303,0.0,0,0,0
223,114.8,-92.2,-0.240,0,0.299,2.196,4.439,0,0.299,0.0,0,0,0
224,115.9,-93.5,-0.360,0,0.312,2.231,4.440,0,0.312,0.0,0,0,0
225,117.4,-94.8,-0.480,0,0.313,2.277,4.442,0,0.313,0.0,0,0,0
226,119.1,-95.8,-0.600,0,0.318,2.326,4.444,0,0.318,0.0,0,0,0
227,121.0,-96.4,-0.600,0,0.322,2.378,4.446,0,0.322,0.0,0,0,0
228,123.5,-96.3,-0.600,0,0.319,2.434,4.449,0,0.319,0.0,0,0,0
229,127.0,-95.2,-0.600,0,0.319,2.494,4.451,0,0.319,0.0,0,0,0
230,131.3,-93.1,-0.600,0,0.312,2.558,4.452,0,0.312,0.0,0,0,0
231,135.9,-90.8,-0.600,0,0.324,2.627,4.453,0,0.324,0.0,0,0,0
232,140.6,-88.1,-0.600,0,0.325,2.699,4.453,0,0.325,0.0,0,0,0
233,146.2,-84.8,-0.600,0,0.324,2.789,4.451,0,0.324,0.0,0,0,0
234,150.1,-82.5,-0.600,0,0.328,2.857,4.448,0,0.328,0.0,0,0,0
235,155.4,-79.3,-0.600,0,0.320,2.957,4.395,0,0.320,0.0,0,0,0
236,158.9,-77.0,-0.600,0,0.333,3.030,4.343,0,0.333,0.0,0,0,0
237,162.5,-74.4,-0.600,0,0.315,3.099,4.281,0,0.315,0.0,0,0,0
238,165.1,-71.9,-0.600,0,-0.275,3.127,4.221,0,-0.275,0.0,0,0,0
239,167.6,-69.5,-0.600,0,0.100,3.155,4.162,0,0.305,0.0,0,0,1
240,169.7,-67.2,-0.600,0,0.200,3.175,4.110,0,0.295,0.0,0,0,1
241,171.2,-65.3,-0.600,0,0.300,3.188,4.064,0,0.323,0.0,0,0,1
242,173.0,-63.1,-0.600,0,0.324,3.208,4.015,0,0.324,0.0,0,0,0
243,174.6,-61.1,-0.600,0,0.311,3.228,3.981,0,0.311,0.0,0,0,0
244,176.7,-58.6,-0.600,0,0.324,3.255,3.943,0,0.324,0.0,0,0,0
245,178.8,-56.1,-0.600,0,0.328,3.283,3.909,0,0.328,0.0,0,0,0
246,-178.7,-53.0,-0.600,0,0.322,3.318,3.869,0,0.322,0.0,0,0,0
247,-177.0,-50.9,-0.600,0,0.337,3.344,3.839,0,0.337,0.0,0,0,0
248,-174.9,-48.3,-0.600,0,0.308,3.374,3.803,0,0.308,0.0,0,0,0
249,-173.0,-45.8,-0.600,0,0.312,3.405,3.766,0,0.312,0.0,0,0,0
250,-171.1,-43.2,-0.600,0,0.312,3.435,3.730,0,0.312,0.0,0,0,0
251,-169.2,-40.8,-0.600,0,0.319,3.464,3.693,0,0.319,0.0,0,0,0
252,-167.5,-38.3,-0.600,0,0.319,3.493,3.657,0,0.319,0.0,0,0,0
253,-165.7,-35.8,-0.600,0,0.328,3.522,3.619,0,0.328,0.0,0,0,0
254,-163.5,-32.7,-0.600,0,0.341,3.556,3.575,0,0.341,0.0,0,0,0
255,-162.0,-30.5,-0.600,0,0.366,3.581,3.543,0,0.366,0.0,0,0,0
256,-160.3,-27.9,-0.600,0,0.429,3.612,3.503,0,0.429,0.0,0,0,0
257,-158.5,-25.2,-0.600,0,0.529,3.644,3.461,0,0.542,0.0,0,0,1
258,-156.4,-22.0,-0.600,0,0.489,3.687,3.407,0,0.489,0.0,0,0,0
259,-154.6,-19.2,-0.480,0,0.589,3.730,3.354,0,1.000,370.6,0,0,1
260,-153.1,-16.9,-0.360,0,0.689,3.765,3.310,0,0.987,368.5,0,0,1
261,-151.4,-14.1,-0.240,0,0.789,3.805,3.252,0,0.924,369.0,0,0,1
262,-149.5,-11.5,-0.120,0,0.524,3.821,3.185,0,0.524,374.1,0,0,0
263,-147.9,-9.0,0.000,0,0.357,3.840,3.108,0,0.357,379.1,0,0,0
264,-146.7,-6.7,0.120,0,0.417,3.851,3.038,0,0.417,382.5,0,0,0
265,-145.8,-4.7,0.240,0,0.368,3.847,2.983,0,0.368,386.1,0,0,0
266,-145.2,-2.7,0.360,0,0.335,3.830,2.931,0,0.335,388.8,0,0,0
267,-145.0,-1.4,0.480,0,0.338,3.813,2.898,0,0.338,391.7,0,0,0
268,-144.9,-0.0,0.600,0,0.312,3.789,2.864,0,0.312,396.9,0,0,0
269,-145.3,1.1,0.600,0,-0.448,3.763,2.833,0,-0.448,400.0,0,0,0
270,-145.9,2.1,0.600,0,0.100,3.737,2.804,0,0.232,402.0,0,0,1
271,-146.6,3.0,0.600,0,0.200,3.708,2.781,0,0.281,402.2,0,0,1
272,-147.3,3.9,0.600,0,0.277,3.671,2.769,0,0.277,399.7,0,0,0
273,-148.1,4.6,0.600,0,0.304,3.636,2.758,0,0.304,398.2,0,0,0
274,-149.4,5.3,0.600,0,0.404,3.602,2.737,0,0.540,399.9,0,0,1
275,-150.6,5.6,0.600,0,0.340,3.582,2.720,0,0.340,406.3,0,0,0
276,-152.2,5.7,0.600,0,0.356,3.563,2.694,0,0.356,411.6,0,0,0
277,-153.9,5.9,0.600,0,0.352,3.545,2.670,0,0.352,415.4,0,0,0
278,-155.7,5.8,0.600,0,0.338,3.527,2.647,0,0.338,417.9,0,0,0
279,-157.7,5.7,0.600,0,0.384,3.510,2.626,0,0.384,419.7,0,0,0
280,-159.5,5.6,0.600,0,0.436,3.492,2.607,0,0.436,421.9,0,0,0
281,-161.6,5.3,0.600,0,-0.059,3.477,2.587,0,-0.059,423.8,0,0,0
282,-163.9,4.9,0.600,0,0.100,3.467,2.564,0,0.258,424.3,0,0,1
283,-165.8,4.7,0.600,0,0.200,3.449,2.551,0,0.309,424.5,0,0,1
284,-167.3,4.9,0.600,0,-0.269,3.419,2.552,0,-0.269,420.0,0,0,0
285,-168.6,5.2,0.600,0,0.100,3.387,2.556,0,0.305,414.4,0,0,1
286,-169.8,5.5,0.600,0,0.200,3.349,2.568,0,0.302,413.5,0,0,1
287,-170.9,6.0,0.600,0,0.300,3.312,2.580,0,0.300,415.3,0,0,0
288,-172.6,6.0,0.600,0,0.314,3.281,2.587,0,0.314,419.3,0,0,0
289,-174.7,5.5,0.600,0,0.356,3.259,2.586,0,0.356,422.2,0,0,0
290,-177.4,4.7,0.600,0,0.338,3.238,2.583,0,0.338,423.4,0,0,0
291,-179.4,4.0,0.600,0,0.323,3.225,2.580,0,0.323,424.8,0,0,0
292,177.8,2.9,0.600,0,0.316,3.208,2.575,0,0.316,425.0,0,0,0
293,175.8,2.2,0.600,0,0.306,3.196,2.573,0,0.306,424.4,0,0,0
294,173.1,1.2,0.600,0,0.303,3.175,2.574,0,0.303,424.3,0,0,0
295,171.2,0.5,0.600,0,0.300,3.161,2.576,0,0.300,423.0,0,0,0
296,168.8,-0.5,0.600,0,0.305,3.142,2.580,0,0.305,421.7,0,0,0
297,166.6,-1.5,0.600,0,0.306,3.124,2.584,0,0.306,417.8,0,0,0
298,164.2,-2.5,0.600,0,0.315,3.106,2.589,0,0.315,411.4,0,0,0
299,161.9,-3.6,0.600,0,-0.080,3.087,2.595,0,-0.080,407.2,0,0,0
300,159.6,-4.7,0.600,0,0.100,3.069,2.601,0,0.299,407.9,0,0,1
301,157.4,-5.7,0.600,0,0.200,3.048,2.611,0,0.306,410.7,0,0,1
302,155.7,-6.1,0.600,0,-0.335,3.017,2.632,0,-0.335,408.5,0,0,0
