step,bear_target,bear_other,w_cmd,on_target,v_cmd,dist_target,dist_other,estop,v_policy,cam_y2,cam_stop,gt_close,accel_clip
64,-77.1,-32.7,-0.360,0,0.296,1.913,1.342,0,0.296,0.0,0,0,0
65,-78.3,-33.4,-0.240,0,0.341,1.898,1.346,0,0.341,0.0,0,0,0
66,-79.6,-34.1,-0.120,0,0.316,1.883,1.355,0,0.316,0.0,0,0,0
67,-81.1,-34.9,0.000,0,0.319,1.868,1.365,0,0.319,0.0,0,0,0
68,-82.9,-35.4,0.120,0,0.315,1.854,1.370,0,0.315,0.0,0,0,0
69,-85.2,-36.4,0.000,0,0.302,1.837,1.383,0,0.302,0.0,0,0,0
70,-87.0,-36.1,-0.120,0,0.289,1.824,1.363,0,0.289,0.0,0,0,0
71,-89.3,-35.9,-0.240,0,0.283,1.806,1.339,0,0.283,0.0,0,0,0
72,-91.5,-35.7,-0.360,0,0.289,1.786,1.316,0,0.289,0.0,0,0,0
73,-93.8,-35.7,-0.480,0,0.331,1.765,1.296,0,0.331,0.0,0,0,0
74,-96.1,-35.5,-0.600,0,0.315,1.741,1.275,0,0.315,0.0,0,0,0
75,-98.3,-37.5,-0.600,0,0.313,1.718,1.275,0,0.313,0.0,0,0,0
76,-100.5,-40.1,-0.600,0,0.308,1.698,1.297,0,0.308,0.0,0,0,0
77,-102.6,-42.3,-0.600,0,0.331,1.679,1.330,0,0.331,0.0,0,0,0
78,-104.6,-43.8,-0.600,0,0.314,1.661,1.373,0,0.314,0.0,0,0,0
79,-106.5,-45.0,-0.600,0,0.277,1.643,1.419,0,0.277,0.0,0,0,0
80,-108.3,-45.9,-0.600,0,0.262,1.623,1.466,0,0.262,0.0,0,0,0
81,-110.0,-46.7,-0.600,0,0.262,1.600,1.516,0,0.262,0.0,0,0,0
82,-111.7,-47.4,-0.600,0,0.362,1.579,1.567,0,0.682,0.0,0,0,1
83,-113.4,-48.0,-0.600,0,0.341,1.558,1.617,0,0.341,0.0,0,0,0
84,-115.1,-48.6,-0.600,0,0.331,1.540,1.664,0,0.331,0.0,0,0,0
85,-116.3,-49.0,-0.600,0,0.331,1.529,1.710,0,0.331,0.0,0,0,0
86,-116.2,-49.2,-0.600,0,0.327,1.533,1.756,0,0.327,0.0,0,0,0
87,-116.4,-49.3,-0.600,0,0.319,1.532,1.802,0,0.319,0.0,0,0,0
88,-116.4,-49.4,-0.600,0,0.317,1.533,1.856,0,0.317,0.0,0,0,0
89,-116.4,-49.4,-0.600,0,0.330,1.534,1.896,0,0.330,0.0,0,0,0
90,-116.2,-49.4,-0.600,0,0.303,1.538,1.943,0,0.303,0.0,0,0,0
91,-116.1,-49.4,-0.600,0,0.293,1.541,1.989,0,0.293,0.0,0,0,0
92,-116.0,-49.2,-0.600,0,0.292,1.540,2.044,0,0.292,0.0,0,0,0
93,-115.4,-49.0,-0.600,0,0.307,1.546,2.084,0,0.307,0.0,0,0,0
94,-115.2,-48.8,-0.600,0,0.290,1.547,2.131,0,0.290,0.0,0,0,0
95,-114.5,-48.4,-0.600,0,0.325,1.550,2.184,0,0.325,0.0,0,0,0
96,-114.3,-48.2,-0.600,0,0.304,1.548,2.219,0,0.304,0.0,0,0,0
97,-113.5,-48.0,-0.600,0,0.305,1.555,2.256,0,0.305,0.0,0,0,0
98,-113.1,-47.9,-0.600,0,0.319,1.555,2.289,0,0.319,0.0,0,0,0
99,-112.4,-47.8,-0.600,0,0.383,1.556,2.323,0,0.383,0.0,0,0,0
100,-112.1,-47.7,-0.600,0,0.354,1.553,2.343,0,0.354,0.0,0,0,0
101,-111.6,-47.5,-0.600,0,0.353,1.552,2.367,0,0.353,0.0,0,0,0
102,-110.8,-47.3,-0.600,0,0.337,1.557,2.393,0,0.337,0.0,0,0,0
103,-110.4,-47.1,-0.600,0,0.322,1.556,2.421,0,0.322,0.0,0,0,0
104,-110.0,-46.8,-0.600,0,0.321,1.554,2.451,0,0.321,0.0,0,0,0
105,-109.6,-46.4,-0.600,0,0.327,1.551,2.484,0,0.327,0.0,0,0,0
106,-108.9,-46.1,-0.600,0,0.313,1.554,2.520,0,0.313,0.0,0,0,0
107,-108.5,-45.6,-0.600,0,0.320,1.549,2.557,0,0.320,0.0,0,0,0
108,-107.7,-45.2,-0.600,0,0.333,1.551,2.596,0,0.333,0.0,0,0,0
109,-107.3,-44.6,-0.600,0,0.288,1.545,2.636,0,0.288,0.0,0,0,0
110,-106.6,-44.0,-0.600,0,0.302,1.547,2.676,0,0.302,0.0,0,0,0
111,-106.3,-43.3,-0.600,0,0.302,1.540,2.719,0,0.302,0.0,0,0,0
112,-105.7,-42.7,-0.600,0,0.310,1.540,2.762,0,0.310,0.0,0,0,0
113,-105.4,-42.0,-0.600,0,0.301,1.531,2.807,0,0.301,0.0,0,0,0
114,-104.5,-41.0,-0.600,0,0.401,1.531,2.860,0,0.655,0.0,0,0,1
115,-104.3,-40.3,-0.600,0,0.436,1.519,2.899,0,0.436,0.0,0,0,0
116,-103.6,-39.2,-0.600,0,0.536,1.518,2.941,0,0.544,0.0,0,0,1
117,-103.2,-38.0,-0.600,0,0.636,1.509,2.980,0,0.690,0.0,0,0,1
118,-102.9,-36.6,-0.600,0,0.406,1.501,3.013,0,0.406,0.0,0,0,0
119,-102.8,-35.1,-0.600,0,0.506,1.495,3.039,0,0.948,0.0,0,0,1
120,-102.6,-33.5,-0.600,0,0.606,1.489,3.070,0,0.926,0.0,0,0,1
121,-102.9,-32.4,-0.600,0,0.706,1.481,3.104,0,0.932,0.0,0,0,1
122,-103.2,-31.2,-0.600,0,0.750,1.474,3.134,0,0.923,0.0,0,0,1
123,-103.7,-29.6,-0.600,0,0.750,1.473,3.158,0,0.851,0.0,0,0,1
124,-104.1,-28.3,-0.600,0,0.674,1.478,3.169,0,0.674,0.0,0,0,0
125,-104.9,-26.9,-0.600,0,0.750,1.479,3.181,0,0.880,0.0,0,0,1
126,-105.5,-25.3,-0.600,0,0.750,1.478,3.200,0,0.902,0.0,0,0,1
127,-105.9,-24.1,-0.600,0,0.750,1.497,3.214,0,0.865,0.0,0,0,1
128,-106.2,-22.8,-0.489,0,0.850,1.516,3.228,0,0.889,0.0,0,0,1
129,-106.5,-21.5,-0.600,0,0.750,1.535,3.243,0,0.968,378.6,0,0,1
130,-107.2,-20.3,-0.600,0,0.750,1.557,3.249,0,0.995,379.9,0,0,1
131,-107.9,-19.0,-0.600,0,0.750,1.580,3.255,0,0.813,377.5,0,0,0
132,-108.3,-17.7,-0.600,0,0.750,1.603,3.263,0,0.788,373.5,0,0,0
133,-108.6,-16.2,-0.600,0,0.728,1.626,3.273,0,0.728,368.9,0,0,0
134,-109.1,-15.0,-0.600,0,0.680,1.649,3.284,0,0.680,365.3,0,0,0
135,-109.5,-13.7,-0.530,0,0.670,1.671,3.296,0,0.670,363.2,0,0,0
136,-109.7,-12.3,-0.570,0,0.770,1.692,3.314,0,0.773,361.9,0,0,1
137,-110.0,-11.0,-0.463,0,0.743,1.716,3.339,0,0.743,360.3,0,0,0
138,-110.6,-10.3,-0.423,0,0.678,1.734,3.353,0,0.678,361.3,0,0,0
139,-111.5,-9.2,-0.543,0,0.778,1.762,3.368,0,0.807,361.9,0,0,1
140,-112.2,-8.5,-0.600,0,0.750,1.783,3.379,0,0.787,359.2,0,0,0
141,-112.9,-7.6,-0.600,0,0.686,1.810,3.390,0,0.686,355.6,0,0,0
142,-113.6,-6.6,-0.600,0,0.714,1.838,3.398,0,0.714,350.3,0,0,0
143,-113.8,-5.1,-0.600,0,0.636,1.866,3.409,0,0.636,346.5,0,0,0
144,-114.4,-3.9,-0.600,0,0.505,1.895,3.418,0,0.505,344.8,0,0,0
145,-114.2,-2.2,-0.600,0,0.480,1.923,3.432,0,0.480,345.7,0,0,0
146,-113.3,0.1,-0.600,0,0.444,1.945,3.457,0,0.444,349.6,0,0,0
147,-114.7,-0.3,-0.600,0,0.427,1.966,3.491,0,0.427,351.7,0,0,0
148,-114.1,1.2,-0.600,0,0.400,1.980,3.535,0,0.400,352.3,0,0,0
149,-114.7,1.5,-0.480,0,0.500,1.997,3.574,0,0.789,349.8,0,0,1
150,-114.6,2.4,-0.360,0,0.600,2.013,3.617,0,0.899,346.7,0,0,1
151,-114.9,3.3,-0.240,0,0.700,2.035,3.659,0,0.859,342.4,0,0,1
152,-115.2,4.1,-0.321,0,0.777,2.054,3.680,0,0.777,337.7,0,0,0
153,-115.9,5.3,-0.256,0,0.735,2.087,3.698,0,0.735,335.8,0,0,0
154,-116.6,6.1,-0.136,0,0.828,2.113,3.705,0,0.828,335.7,0,0,0
155,-117.3,7.1,-0.100,0,0.789,2.147,3.712,0,0.789,339.6,0,0,0
156,-118.2,8.0,0.020,0,0.756,2.183,3.715,0,0.756,341.9,0,0,0
157,-118.5,8.7,0.009,0,0.785,2.273,3.718,0,0.785,344.9,0,0,0
158,-118.5,9.2,-0.059,0,0.700,2.368,3.724,0,0.700,346.7,0,0,0
159,-118.3,9.8,0.061,0,0.800,2.471,3.731,0,0.950,346.2,0,0,1
160,-118.0,10.1,-0.059,0,0.521,2.538,3.739,0,0.521,342.5,0,0,0
161,-117.6,10.6,-0.179,0,0.409,2.611,3.750,0,0.409,337.6,0,0,0
162,-117.0,11.0,-0.299,0,0.501,2.674,3.768,0,0.501,334.2,0,0,0
163,-116.1,11.4,-0.419,0,0.513,2.723,3.799,0,0.513,333.5,0,0,0
164,-114.8,12.0,-0.539,0,0.613,2.770,3.837,0,0.664,337.3,0,0,1
165,-113.8,12.4,-0.600,0,0.670,2.797,3.863,0,0.670,340.9,0,0,0
166,-112.6,13.2,-0.600,0,0.743,2.826,3.887,0,0.743,340.9,0,0,0
167,-111.4,14.2,-0.480,0,0.829,2.848,3.905,0,0.829,341.7,0,0,0
168,-110.1,15.4,-0.554,0,0.812,2.869,3.917,0,0.895,340.8,0,0,0
169,-108.9,16.8,-0.434,0,0.438,2.892,3.922,0,0.438,338.0,0,0,0
170,-107.3,18.6,-0.314,0,0.428,2.916,3.927,0,0.428,335.5,0,0,0
171,-105.8,20.3,-0.284,0,0.528,2.934,3.911,0,0.543,332.7,0,0,1
172,-104.4,21.7,-0.404,0,0.477,2.944,3.862,0,0.477,334.1,0,0,0
173,-102.9,23.1,-0.524,0,0.398,2.954,3.812,0,0.398,0.0,0,0,0
174,-101.2,24.5,-0.600,0,0.458,2.962,3.767,0,0.458,0.0,0,0,0
175,-99.3,26.0,-0.533,0,0.558,2.968,3.729,0,0.893,0.0,0,0,1
176,-97.5,27.5,-0.564,0,0.658,2.974,3.689,0,0.733,0.0,0,0,1
177,-95.9,28.9,-0.600,0,0.573,2.980,3.645,0,0.573,0.0,0,0,0
178,-93.6,31.4,-0.600,0,0.594,2.987,3.587,0,0.594,0.0,0,0,0
179,-91.4,33.7,-0.600,0,0.325,2.990,3.547,0,0.325,0.0,0,0,0
180,-89.6,35.8,-0.600,0,0.332,2.992,3.498,0,0.332,0.0,0,0,0
181,-87.4,38.0,-0.600,0,0.432,2.993,3.456,0,0.512,0.0,0,0,1
182,-84.7,40.6,-0.600,0,0.532,2.993,3.417,0,0.741,0.0,0,0,1
183,-82.8,42.3,-0.600,0,0.632,2.992,3.390,0,0.860,0.0,0,0,1
184,-80.6,44.6,-0.600,0,0.732,2.989,3.354,0,0.807,0.0,0,0,1
185,-78.4,47.1,-0.600,0,0.546,2.984,3.313,0,0.546,0.0,0,0,0
186,-76.0,50.1,-0.600,0,0.522,2.976,3.271,0,0.522,0.0,0,0,0
187,-73.5,53.0,-0.600,0,0.453,2.971,3.231,0,0.453,0.0,0,0,0
188,-71.2,55.7,-0.600,0,0.395,2.960,3.198,0,0.395,0.0,0,0,0
189,-68.6,58.4,-0.600,0,0.320,2.951,3.173,0,0.320,0.0,0,0,0
190,-66.0,60.9,-0.600,0,0.306,2.942,3.151,0,0.306,0.0,0,0,0
191,-63.4,63.3,-0.600,0,0.303,2.935,3.134,0,0.303,0.0,0,0,0
192,-60.4,65.8,-0.600,1,0.293,2.931,3.121,0,0.293,0.0,0,0,0
193,-57.9,67.8,-0.600,1,0.304,2.927,3.109,0,0.304,0.0,0,0,0
194,-55.2,70.1,-0.600,1,0.313,2.924,3.099,0,0.313,0.0,0,0,0
195,-52.3,72.5,-0.600,1,0.311,2.920,3.089,0,0.311,0.0,0,0,0
196,-49.5,74.9,-0.600,1,0.305,2.916,3.081,0,0.305,0.0,0,0,0
197,-46.4,77.3,-0.600,1,0.306,2.913,3.074,0,0.306,0.0,0,0,0
198,-42.9,79.0,-0.600,1,0.311,2.909,3.066,0,0.311,0.0,0,0,0
199,-40.5,79.5,-0.600,1,0.311,2.910,3.058,0,0.311,0.0,0,0,0
200,-39.2,78.9,-0.600,1,0.363,2.908,3.049,0,0.363,0.0,0,0,0
201,-37.5,78.7,-0.600,1,0.326,2.915,3.031,0,0.326,0.0,0,0,0
202,-35.9,78.7,-0.600,1,0.335,2.922,3.009,0,0.335,0.0,0,0,0
203,-34.4,78.2,-0.600,1,0.327,2.933,2.982,0,0.327,0.0,0,0,0
204,-33.0,77.6,-0.600,1,0.322,2.950,2.950,0,0.322,0.0,0,0,0
205,-30.9,77.5,-0.600,1,0.315,2.969,2.904,0,0.315,0.0,0,0,0
206,-30.0,76.8,-0.600,1,0.323,2.983,2.872,0,0.323,0.0,0,0,0
207,-28.8,76.4,-0.600,1,0.354,2.996,2.827,0,0.354,0.0,0,0,0
208,-26.9,76.9,-0.600,1,0.327,3.010,2.777,0,0.327,0.0,0,0,0
209,-25.9,76.3,-0.600,1,0.331,3.025,2.734,0,0.331,0.0,0,0,0
210,-24.0,76.8,-0.600,1,0.378,3.036,2.684,0,0.378,0.0,0,0,0
211,-22.0,77.5,-0.600,1,0.427,3.050,2.633,0,0.427,383.5,0,0,0
212,-20.4,77.6,-0.600,1,0.410,3.065,2.584,0,0.410,376.8,0,0,0
213,-19.2,77.5,-0.574,1,0.404,3.078,2.538,0,0.404,377.7,0,0,0
214,-16.9,78.3,-0.587,1,0.353,3.091,2.483,0,0.353,379.3,0,0,0
215,-15.3,78.8,-0.487,1,0.373,3.101,2.445,0,0.373,378.0,0,0,0
216,-13.3,79.3,-0.481,1,0.473,3.117,2.403,0,0.527,374.8,0,0,1
217,-11.6,79.1,-0.361,1,0.522,3.142,2.362,0,0.522,372.5,0,0,0
218,-10.5,78.7,-0.241,1,0.554,3.162,2.333,0,0.554,372.6,0,0,0
219,-9.6,78.0,-0.209,1,0.654,3.184,2.299,0,0.863,374.1,0,0,1
220,-8.1,78.1,-0.164,1,0.754,3.191,2.263,0,0.902,373.1,0,0,1
221,-6.6,78.6,-0.217,1,0.661,3.183,2.221,0,0.661,369.8,0,0,0
222,-5.3,79.5,-0.212,1,0.761,3.168,2.190,0,0.793,370.2,0,0,1
223,-4.1,80.7,-0.332,1,0.601,3.108,2.151,0,0.601,370.2,0,0,0
224,-4.1,81.0,-0.437,1,0.485,3.051,2.125,0,0.485,375.8,0,0,0
225,-3.5,81.9,-0.557,1,0.490,2.991,2.094,0,0.490,377.7,0,0,0
226,-2.2,83.3,-0.599,1,0.431,2.925,2.064,0,0.431,383.4,0,0,0
227,-1.2,84.1,-0.596,1,0.403,2.885,2.045,0,0.403,388.0,0,0,0
228,0.2,85.1,-0.600,1,0.370,2.840,2.026,0,0.370,392.9,0,0,0
229,1.6,86.1,-0.480,1,0.470,2.799,2.009,0,0.704,398.6,0,0,1
230,2.5,86.2,-0.360,1,0.570,2.768,1.995,0,0.690,403.8,0,0,1
231,3.6,86.5,-0.240,1,0.624,2.731,1.981,0,0.624,408.0,0,0,0
232,4.6,87.3,-0.156,1,0.504,2.682,1.968,0,0.504,412.8,0,0,0
233,5.7,88.2,-0.144,1,0.476,2.626,1.956,0,0.476,418.0,0,0,0
234,6.7,88.9,-0.131,1,0.437,2.573,1.945,0,0.437,423.6,0,0,0
235,8.9,89.3,-0.094,1,0.406,2.525,1.935,0,0.406,429.8,0,0,0
236,11.0,89.5,-0.043,1,0.373,2.477,1.926,0,0.373,434.3,0,0,0
237,12.5,88.6,-0.028,1,0.332,2.433,1.918,0,0.332,439.0,0,0,0
238,14.6,88.4,-0.009,1,0.313,2.388,1.910,0,0.313,438.1,0,0,0
239,16.8,88.2,0.111,1,0.364,2.340,1.903,0,0.364,439.9,0,0,0
240,18.7,87.6,0.231,1,0.331,2.289,1.897,0,0.331,453.4,0,0,0
241,20.8,87.2,0.351,1,0.307,2.232,1.891,0,0.307,469.6,0,0,0
242,22.7,86.6,0.338,1,0.269,2.172,1.886,0,0.269,0.0,0,0,0
243,24.5,85.8,0.435,1,0.273,2.113,1.881,0,0.273,0.0,0,0,0
244,26.0,84.8,0.452,1,0.272,2.052,1.877,0,0.272,0.0,0,0,0
245,27.7,84.6,0.446,1,0.258,1.977,1.874,0,0.258,0.0,0,0,0
246,28.7,85.0,0.481,1,0.255,1.922,1.872,0,0.255,0.0,0,0,0
247,30.0,85.3,0.451,1,0.182,1.845,1.869,0,0.182,0.0,0,0,0
248,30.9,85.6,0.432,1,0.214,1.791,1.868,0,0.214,0.0,0,0,0
249,31.7,85.6,0.552,1,-0.297,1.723,1.867,0,-0.297,0.0,0,0,0
250,32.5,85.7,0.600,1,-0.324,1.640,1.865,0,-0.324,0.0,0,0,0
251,32.9,85.6,0.600,1,-0.343,1.582,1.864,0,-0.343,0.0,0,0,0
252,33.3,85.3,0.600,1,-0.361,1.513,1.864,0,-0.361,0.0,0,0,0
253,33.4,85.2,0.600,1,-0.209,1.504,1.865,0,-0.209,0.0,0,0,0
254,33.6,83.9,0.600,1,0.100,1.474,1.817,0,0.265,0.0,0,0,1
255,33.6,82.6,0.600,1,0.200,1.428,1.766,0,0.274,0.0,0,0,1
256,33.2,81.4,0.600,1,-0.298,1.372,1.712,0,-0.298,0.0,0,0,0
257,32.0,80.0,0.600,1,-0.255,1.304,1.653,0,-0.255,0.0,0,0,0
258,30.7,79.0,0.600,1,-0.299,1.239,1.594,0,-0.299,0.0,0,0,0
259,29.6,78.6,0.600,1,-0.437,1.187,1.536,0,-0.437,0.0,0,0,0
260,29.0,78.8,0.521,1,-0.419,1.144,1.480,0,-0.419,0.0,0,0,0
261,28.3,78.8,0.600,1,-0.434,1.122,1.425,0,-0.434,0.0,0,0,0
262,26.9,78.2,0.490,1,-0.448,1.099,1.370,0,-0.448,0.0,0,0,0
263,24.3,76.8,0.503,1,-0.430,1.074,1.317,0,-0.430,478.6,0,0,0
264,21.0,74.6,0.600,1,0.000,1.061,1.267,0,0.182,478.0,1,0,1
265,17.1,71.9,0.600,1,0.000,1.059,1.222,0,0.263,477.4,1,0,1
266,13.4,69.5,0.600,1,0.000,1.063,1.177,0,0.267,478.0,1,0,1
267,10.4,68.2,0.480,1,-0.220,1.072,1.124,0,-0.220,478.4,0,0,0
268,8.9,67.9,0.468,1,-0.312,1.076,1.085,0,-0.312,478.7,0,0,0
269,7.0,66.6,0.348,1,-0.571,1.085,1.064,0,-0.571,479.1,0,0,0
270,4.6,63.7,0.228,1,-0.566,1.100,1.063,0,-0.566,478.9,0,0,0
271,1.8,60.2,0.241,1,-0.575,1.120,1.063,0,-0.575,479.0,0,0,0
272,-1.0,56.8,0.291,1,-0.562,1.141,1.065,0,-0.562,479.7,0,0,0
273,-3.6,53.4,0.371,1,-0.589,1.163,1.059,0,-0.589,479.2,0,0,0
274,-6.3,49.9,0.341,1,-0.568,1.186,1.054,0,-0.568,479.6,0,0,0
275,-9.0,46.3,0.221,1,-0.551,1.210,1.051,0,-0.551,479.3,0,0,0
276,-11.5,42.8,0.101,1,-0.510,1.234,1.049,0,-0.510,479.1,0,0,0
277,-13.8,39.5,0.105,1,-0.509,1.258,1.049,0,-0.509,479.3,0,0,0
278,-15.8,36.5,0.084,1,-0.483,1.282,1.039,0,-0.483,479.8,0,0,0
279,-17.6,33.6,-0.002,1,-0.490,1.307,1.040,0,-0.490,479.1,0,0,0
280,-19.2,31.0,0.118,1,-0.490,1.330,1.032,0,-0.490,0.0,0,0,0
281,-20.7,28.5,-0.000,1,-0.456,1.354,1.034,0,-0.456,0.0,0,0,0
282,-22.1,25.7,-0.095,1,-0.470,1.383,1.022,0,-0.470,0.0,0,0,0
283,-23.1,23.9,-0.066,1,-0.454,1.403,1.022,0,-0.454,0.0,0,0,0
284,-23.2,21.8,-0.094,0,-0.419,1.430,1.007,0,-0.419,0.0,0,0,0
285,-21.8,20.0,-0.192,0,-0.423,1.471,0.983,0,-0.423,0.0,0,1,0
286,-20.4,18.5,-0.204,0,-0.418,1.520,0.969,0,-0.418,0.0,0,1,0
287,-19.2,17.1,-0.144,0,-0.427,1.578,0.974,0,-0.427,0.0,0,1,0
288,-18.0,15.5,-0.156,0,-0.430,1.653,0.985,0,-0.430,478.9,0,1,0
289,-17.3,14.5,-0.036,0,-0.322,1.713,1.007,0,-0.322,479.3,0,0,0
290,-16.6,13.5,0.084,0,-0.322,1.788,1.034,0,-0.322,479.4,0,0,0
291,-16.0,12.4,0.167,0,-0.303,1.882,1.065,0,-0.303,479.8,0,0,0
292,-15.7,11.5,0.208,0,-0.321,1.948,1.088,0,-0.321,473.3,0,0,0
293,-15.3,10.6,0.221,0,-0.301,2.027,1.116,0,-0.301,462.2,0,0,0
294,-14.9,9.6,0.294,0,-0.337,2.105,1.144,0,-0.337,453.6,0,0,0
295,-14.4,8.5,0.263,0,-0.275,2.194,1.177,0,-0.275,478.5,0,0,0
296,-14.0,7.8,0.253,0,-0.333,2.256,1.200,0,-0.333,478.6,0,0,0
297,-13.5,6.9,0.133,0,-0.359,2.327,1.227,0,-0.359,478.2,0,0,0
298,-13.0,6.1,0.024,0,-0.305,2.395,1.255,0,-0.305,478.3,0,0,0
299,-12.4,5.4,-0.096,0,0.000,2.462,1.283,0,0.191,479.0,1,0,1
